license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
58-871726,58,Caterer's Beer & Wine,ACTIVE,Imperial Tavern,Robert Brown,402 Broad St,Imperial,CA,91031,Imperial,(831) 763-4171,2010-07-23,2025-02-09
41-929818,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Imperial Bar,Matthew Martin,9052 Main Pl,Imperial,CA,95929,Imperial,(530) 313-2011,2024-05-27,2024-04-01
58-249402,58,Caterer's Beer & Wine,ACTIVE,The Imperial Tavern LLC,John Anderson,714 Main Blvd,Imperial,CA,94691,Imperial,(442) 892-3533,2024-10-22,2025-07-10
58-831961,58,Caterer's Beer & Wine,ACTIVE,Imperial Bar LLC,Paul Smith,5474 Broad Rd,Imperial,CA,93071,Imperial,(442) 349-6366,2019-12-21,2024-05-13
21-685514,21,Off-Sale General,ACTIVE,Imperial Restaurant LLC,David Martinez,1112 Broad Pl,Imperial,CA,91700,Imperial,(209) 227-4768,2018-09-20,2025-09-15
21-662803,21,Off-Sale General,ACTIVE,The Imperial Tavern Inc,Robert Lopez,7556 Center Pl,Imperial,CA,96113,Imperial,(530) 378-9609,2023-10-28,2026-05-11
47-686444,47,On-Sale General - Restaurant,ACTIVE,Imperial Tavern,Christopher Moore,3047 Broad Ct,Imperial,CA,91458,Imperial,(831) 713-1400,2015-03-14,2026-04-25
20-487646,20,Off-Sale Beer & Wine,ACTIVE,Imperial Cafe,Steven Williams,2787 Broad St,Imperial,CA,93400,Imperial,(442) 956-6875,2015-01-25,2024-12-25
75-298969,75,Event Permit Holder,ACTIVE,Imperial Tavern Inc,Michael Martinez,8294 Center Blvd,Imperial,CA,94510,Imperial,(831) 984-8593,2021-01-17,2026-07-01
48-659107,48,On-Sale General - Bar/Tavern,ACTIVE,Imperial Market LLC,Maria Jackson,3813 Center Ct,Imperial,CA,94729,Imperial,(442) 883-5724,2018-04-26,2025-08-07
75-959027,75,Event Permit Holder,ACTIVE,The Imperial Cafe,Jennifer Davis,5915 Main Dr,Imperial,CA,94916,Imperial,(559) 894-8687,2017-09-13,2026-03-25
20-541270,20,Off-Sale Beer & Wine,ACTIVE,The Imperial Market Inc,Steven Davis,4269 Main Blvd,Imperial,CA,93487,Imperial,(760) 505-7209,2013-05-08,2024-01-11
21-260869,21,Off-Sale General,ACTIVE,Imperial Market Inc,Maria Rodriguez,7802 Center Ave,Imperial,CA,90523,Imperial,(831) 737-5592,2010-12-09,2026-12-19
58-323998,58,Caterer's Beer & Wine,ACTIVE,Imperial Market LLC,Matthew Smith,761 Center Ln,Imperial,CA,95053,Imperial,(530) 416-8175,2015-04-03,2026-10-24
41-574067,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Imperial Cafe,Daniel Garcia,2365 Main Ct,Imperial,CA,90744,Imperial,(209) 357-4654,2014-10-28,2026-03-01
75-750401,75,Event Permit Holder,ACTIVE,Imperial Restaurant LLC,Andrew Johnson,422 Main Ct,Imperial,CA,94860,Imperial,(209) 302-3847,2023-02-16,2025-10-22
20-479607,20,Off-Sale Beer & Wine,ACTIVE,Imperial Market LLC,Steven Gonzalez,7340 Center Ave,Imperial,CA,95044,Imperial,(916) 551-6633,2022-08-10,2025-06-01
75-633682,75,Event Permit Holder,ACTIVE,Imperial Tavern,Robert Brown,7930 Broad Ave,Imperial,CA,92217,Imperial,(442) 875-7400,2012-07-21,2025-04-04
48-213121,48,On-Sale General - Bar/Tavern,ACTIVE,Imperial Market LLC,Paul Williams,6041 Main Blvd,Imperial,CA,92354,Imperial,(530) 513-6721,2015-07-23,2026-06-04
41-306516,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Imperial Restaurant,James Wilson,4959 Broad Dr,Imperial,CA,96118,Imperial,(916) 754-6489,2013-12-02,2025-03-19
58-338955,58,Caterer's Beer & Wine,ACTIVE,Imperial Restaurant,Christopher Jackson,4693 Broad Pl,Imperial,CA,92356,Imperial,(442) 755-5779,2024-03-19,2024-04-04
47-420696,47,On-Sale General - Restaurant,ACTIVE,Imperial Bar Inc,Jennifer Hernandez,4906 Broad Ave,Imperial,CA,93027,Imperial,(916) 350-8063,2021-07-18,2025-06-26
48-110088,48,On-Sale General - Bar/Tavern,ACTIVE,The Imperial Restaurant Inc,Daniel Gonzalez,6585 Main Dr,Imperial,CA,96044,Imperial,(760) 673-5490,2015-09-11,2024-01-19
58-746488,58,Caterer's Beer & Wine,ACTIVE,Imperial Tavern LLC,William Taylor,4443 Broad Ln,Imperial,CA,90782,Imperial,(530) 997-8170,2021-02-16,2026-08-25
75-116393,75,Event Permit Holder,ACTIVE,Imperial Restaurant LLC,John Moore,2301 Main Pl,Imperial,CA,95176,Imperial,(209) 403-1217,2021-12-13,2025-01-22
20-155323,20,Off-Sale Beer & Wine,ACTIVE,Imperial Tavern LLC,Paul Hernandez,3391 Main Ct,Imperial,CA,90552,Imperial,(831) 585-7934,2016-12-28,2026-05-16
58-259001,58,Caterer's Beer & Wine,ACTIVE,Imperial Bar,William Brown,2955 Main Blvd,Imperial,CA,90996,Imperial,(209) 540-6680,2010-11-23,2025-08-15
58-288826,58,Caterer's Beer & Wine,ACTIVE,Imperial Tavern LLC,Daniel Rodriguez,1691 Broad Ct,Imperial,CA,90782,Imperial,(209) 516-1413,2018-01-15,2025-03-10
58-110987,58,Caterer's Beer & Wine,ACTIVE,Imperial Cafe,Michael Gonzalez,3458 Broad Way,Imperial,CA,91110,Imperial,(559) 293-2261,2021-02-28,2024-12-17
41-679747,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Imperial Tavern Inc,Maria Williams,3807 Broad St,Imperial,CA,90289,Imperial,(442) 584-4550,2018-03-06,2024-02-04
58-123968,58,Caterer's Beer & Wine,ACTIVE,Imperial Cafe,William Lopez,4387 Main St,Imperial,CA,94366,Imperial,(760) 614-9524,2020-06-24,2026-11-13
47-968953,47,On-Sale General - Restaurant,ACTIVE,The Imperial Cafe,Jennifer Miller,8633 Center Ave,Imperial,CA,90157,Imperial,(530) 524-2089,2017-01-05,2026-10-10
21-142854,21,Off-Sale General,ACTIVE,Imperial Cafe,Maria Davis,8051 Center Blvd,Imperial,CA,94536,Imperial,(916) 761-6322,2021-06-16,2024-11-15
20-201529,20,Off-Sale Beer & Wine,ACTIVE,Imperial Cafe LLC,Mark Garcia,8497 Center Ln,Imperial,CA,92696,Imperial,(209) 713-4610,2022-09-14,2025-12-05
21-133317,21,Off-Sale General,ACTIVE,Imperial Bar LLC,Kenneth Miller,4365 Broad St,Imperial,CA,92827,Imperial,(559) 406-1023,2017-08-24,2025-12-01
41-695959,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Imperial Tavern,John Garcia,9255 Broad Ave,Imperial,CA,95873,Imperial,(442) 303-1676,2019-08-23,2024-10-16
41-157460,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Imperial Bar LLC,William Wilson,4104 Main Rd,Imperial,CA,93129,Imperial,(209) 637-9685,2020-03-15,2025-09-10
48-782532,48,On-Sale General - Bar/Tavern,ACTIVE,Imperial Market,Jennifer Jackson,7504 Center St,Imperial,CA,91303,Imperial,(916) 516-3519,2023-04-22,2026-03-05
75-541294,75,Event Permit Holder,ACTIVE,The Imperial Tavern Inc,John Thomas,4506 Center Dr,Imperial,CA,93887,Imperial,(760) 449-8747,2021-05-16,2025-01-18
58-112420,58,Caterer's Beer & Wine,ACTIVE,Imperial Tavern LLC,Andrew Garcia,5666 Main St,Imperial,CA,91143,Imperial,(530) 346-4633,2020-06-24,2024-02-01
47-259348,47,On-Sale General - Restaurant,ACTIVE,The Imperial Market Inc,Lisa Rodriguez,1392 Broad Ln,Imperial,CA,92216,Imperial,(707) 423-9856,2022-04-24,2025-10-12
47-525102,47,On-Sale General - Restaurant,ACTIVE,The Imperial Market,Steven Martin,4472 Broad Ave,Imperial,CA,96101,Imperial,(559) 218-2931,2011-11-18,2024-07-10
21-689662,21,Off-Sale General,ACTIVE,The Imperial Tavern,Anthony Lopez,6712 Main Dr,Imperial,CA,95027,Imperial,(707) 856-4732,2019-03-27,2025-08-24
21-569488,21,Off-Sale General,ACTIVE,The Imperial Tavern LLC,Michelle Gonzalez,3897 Broad Rd,Imperial,CA,94057,Imperial,(760) 578-3172,2023-04-22,2024-04-06
58-637552,58,Caterer's Beer & Wine,ACTIVE,Imperial Cafe,William Williams,1437 Main Ct,Imperial,CA,95032,Imperial,(760) 780-6052,2018-12-13,2024-09-04
21-823805,21,Off-Sale General,ACTIVE,Imperial Bar LLC,Mark Martin,5115 Center Rd,Imperial,CA,91110,Imperial,(530) 655-6266,2021-06-04,2024-12-17
75-930511,75,Event Permit Holder,ACTIVE,The Imperial Tavern,David Rodriguez,3666 Center Rd,Imperial,CA,93419,Imperial,(707) 502-7156,2015-02-24,2026-04-03
47-177692,47,On-Sale General - Restaurant,ACTIVE,Imperial Restaurant LLC,James Johnson,5549 Broad Ave,Imperial,CA,93276,Imperial,(209) 999-6517,2017-06-20,2025-03-23
48-433662,48,On-Sale General - Bar/Tavern,ACTIVE,The Imperial Bar,Lisa Martin,933 Broad Dr,Imperial,CA,94687,Imperial,(442) 502-7067,2012-08-08,2026-08-20
21-619875,21,Off-Sale General,ACTIVE,The Imperial Cafe LLC,Jennifer Martin,2006 Broad Ct,Imperial,CA,90137,Imperial,(530) 796-6962,2011-06-07,2024-04-04
20-797086,20,Off-Sale Beer & Wine,ACTIVE,Imperial Market Inc,Robert Jones,5422 Main St,Imperial,CA,94569,Imperial,(760) 981-8467,2019-01-11,2026-10-15
41-653574,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Imperial Tavern Inc,William Thomas,7911 Main Ave,Imperial,CA,95575,Imperial,(530) 456-9870,2021-01-06,2026-01-10
47-980953,47,On-Sale General - Restaurant,ACTIVE,The Imperial Bar Inc,Andrew Brown,879 Broad Blvd,Imperial,CA,90267,Imperial,(916) 247-1567,2024-08-05,2026-11-16
20-620877,20,Off-Sale Beer & Wine,ACTIVE,Imperial Restaurant,Robert Davis,6923 Broad Way,Imperial,CA,93883,Imperial,(916) 872-2531,2012-08-08,2024-11-25
20-538115,20,Off-Sale Beer & Wine,ACTIVE,Imperial Bar LLC,Andrew Smith,853 Main Blvd,Imperial,CA,91416,Imperial,(530) 257-9306,2018-06-09,2025-07-12
75-122904,75,Event Permit Holder,ACTIVE,Imperial Bar Inc,Paul Lopez,1903 Center Ct,Imperial,CA,94476,Imperial,(442) 362-3348,2015-02-05,2025-05-14
20-347764,20,Off-Sale Beer & Wine,ACTIVE,Imperial Tavern,John Gonzalez,9587 Broad Dr,Imperial,CA,95779,Imperial,(442) 715-2668,2017-12-01,2025-09-02
21-674439,21,Off-Sale General,ACTIVE,Imperial Tavern LLC,Anthony Davis,6023 Center Way,Imperial,CA,90046,Imperial,(209) 711-9674,2018-06-28,2024-01-21
20-353125,20,Off-Sale Beer & Wine,ACTIVE,Imperial Bar,Daniel Thomas,6985 Broad Blvd,Imperial,CA,92339,Imperial,(442) 700-8116,2014-01-23,2024-01-24
48-180350,48,On-Sale General - Bar/Tavern,ACTIVE,Imperial Market,William Thomas,3848 Broad Blvd,Imperial,CA,93755,Imperial,(707) 264-2791,2022-06-25,2024-07-22
21-230817,21,Off-Sale General,ACTIVE,The Imperial Market Inc,Christopher Jones,1923 Broad Rd,Imperial,CA,94443,Imperial,(831) 644-8282,2016-12-07,2026-09-26
48-376251,48,On-Sale General - Bar/Tavern,ACTIVE,The Imperial Restaurant,Michael Brown,1910 Broad Way,Imperial,CA,93248,Imperial,(442) 304-7018,2013-07-07,2025-03-19
58-953181,58,Caterer's Beer & Wine,ACTIVE,The Imperial Market,Jennifer Williams,5269 Broad Pl,Imperial,CA,92074,Imperial,(209) 880-4765,2023-11-01,2024-09-11
20-982198,20,Off-Sale Beer & Wine,ACTIVE,Imperial Restaurant,Daniel Garcia,582 Main St,Imperial,CA,92673,Imperial,(559) 475-5372,2011-06-02,2024-04-04
48-511910,48,On-Sale General - Bar/Tavern,ACTIVE,The Imperial Market Inc,Kenneth Hernandez,3730 Center Blvd,Imperial,CA,93002,Imperial,(530) 667-6897,2019-08-28,2024-08-24
75-788313,75,Event Permit Holder,ACTIVE,Imperial Restaurant Inc,David Lopez,1150 Main Blvd,Imperial,CA,95583,Imperial,(916) 308-7033,2019-06-10,2026-05-15
48-724862,48,On-Sale General - Bar/Tavern,ACTIVE,The Imperial Restaurant Inc,Michelle Taylor,6751 Center Way,Imperial,CA,95521,Imperial,(209) 829-1774,2016-09-02,2025-09-27
21-109708,21,Off-Sale General,ACTIVE,Imperial Market Inc,Christopher Davis,4699 Main Way,Imperial,CA,93496,Imperial,(831) 978-2755,2019-09-17,2025-08-28
20-723737,20,Off-Sale Beer & Wine,ACTIVE,The Imperial Tavern Inc,John Anderson,3602 Main Way,Imperial,CA,95924,Imperial,(442) 404-8197,2022-04-17,2026-01-26
48-443080,48,On-Sale General - Bar/Tavern,ACTIVE,Imperial Tavern,Kenneth Miller,4999 Main Ln,Imperial,CA,96168,Imperial,(760) 862-8217,2019-02-22,2024-05-24
20-816541,20,Off-Sale Beer & Wine,ACTIVE,The Imperial Market Inc,David Moore,7637 Broad St,Imperial,CA,90747,Imperial,(442) 733-2142,2011-03-09,2026-06-12
21-505366,21,Off-Sale General,ACTIVE,Imperial Market LLC,Anthony Brown,7413 Main Way,Imperial,CA,94917,Imperial,(831) 808-7181,2021-05-16,2026-12-18
48-630738,48,On-Sale General - Bar/Tavern,ACTIVE,The Imperial Cafe LLC,Andrew Moore,2653 Center Ave,Imperial,CA,90862,Imperial,(530) 914-8801,2018-09-27,2024-10-09
41-729686,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Imperial Market,William Davis,854 Broad Ct,Imperial,CA,93064,Imperial,(530) 461-5130,2011-12-02,2025-12-23
20-520553,20,Off-Sale Beer & Wine,ACTIVE,The Imperial Tavern Inc,Robert Moore,6473 Center Pl,Imperial,CA,94316,Imperial,(530) 698-1266,2018-10-01,2024-04-09
47-356974,47,On-Sale General - Restaurant,ACTIVE,The Imperial Restaurant Inc,Robert Miller,3066 Center Rd,Imperial,CA,95587,Imperial,(916) 542-8613,2020-01-12,2024-10-13
75-326173,75,Event Permit Holder,ACTIVE,Imperial Bar Inc,Maria Garcia,5674 Main Blvd,Imperial,CA,94765,Imperial,(916) 809-6307,2016-07-22,2024-08-02
20-201430,20,Off-Sale Beer & Wine,ACTIVE,Imperial Restaurant,Kenneth Miller,8073 Center St,Imperial,CA,95572,Imperial,(707) 227-4293,2018-09-01,2024-11-11
20-415995,20,Off-Sale Beer & Wine,ACTIVE,Imperial Bar,Michael Brown,7017 Center St,Imperial,CA,92242,Imperial,(916) 365-9595,2021-11-04,2025-02-18
58-741711,58,Caterer's Beer & Wine,ACTIVE,Imperial Market Inc,Andrew Jones,8306 Main Ln,Imperial,CA,90408,Imperial,(442) 838-7419,2018-09-07,2024-08-23
75-891500,75,Event Permit Holder,ACTIVE,The Imperial Restaurant LLC,Robert Miller,8058 Main Ln,Imperial,CA,94962,Imperial,(559) 620-1241,2015-10-16,2026-04-07
20-641948,20,Off-Sale Beer & Wine,ACTIVE,The Imperial Tavern,Kenneth Johnson,7030 Main Ct,Imperial,CA,90131,Imperial,(209) 683-5070,2018-04-18,2024-09-24
41-951314,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Imperial Bar LLC,Andrew Taylor,5981 Center Blvd,Imperial,CA,95934,Imperial,(530) 951-4395,2022-10-07,2026-09-01
48-843492,48,On-Sale General - Bar/Tavern,ACTIVE,Imperial Market Inc,Maria Miller,921 Center Dr,Imperial,CA,92098,Imperial,(559) 684-6726,2011-04-10,2026-08-22
21-662210,21,Off-Sale General,ACTIVE,Imperial Tavern Inc,David Smith,4987 Center Ln,Imperial,CA,90983,Imperial,(760) 473-5932,2022-11-11,2026-06-04
41-652378,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Imperial Market Inc,James Taylor,5817 Center Pl,Imperial,CA,95423,Imperial,(209) 447-6327,2013-11-18,2025-05-01
41-100774,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Imperial Bar Inc,James Martinez,6433 Main Way,Imperial,CA,95436,Imperial,(760) 381-5899,2015-01-26,2026-07-22
41-485982,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Imperial Cafe,Kenneth Lopez,3614 Main Ct,Imperial,CA,90755,Imperial,(831) 406-7769,2013-04-02,2025-10-01
58-694726,58,Caterer's Beer & Wine,ACTIVE,The Imperial Bar LLC,Lisa Jones,5532 Center Ave,Imperial,CA,96001,Imperial,(530) 663-9026,2017-07-22,2025-12-11
75-220012,75,Event Permit Holder,ACTIVE,Imperial Restaurant LLC,Matthew Brown,7205 Main Rd,Imperial,CA,92153,Imperial,(442) 247-4504,2011-03-20,2025-06-17
21-151553,21,Off-Sale General,ACTIVE,Imperial Cafe Inc,Kenneth Martin,7478 Center Dr,Imperial,CA,93675,Imperial,(559) 486-4134,2018-09-17,2025-01-22
48-829030,48,On-Sale General - Bar/Tavern,ACTIVE,Imperial Restaurant Inc,John Martin,2852 Center Rd,Imperial,CA,91221,Imperial,(209) 252-7741,2011-04-15,2024-06-16
48-456498,48,On-Sale General - Bar/Tavern,ACTIVE,Imperial Market,John Gonzalez,7738 Center Pl,Imperial,CA,94607,Imperial,(530) 323-5071,2017-08-09,2024-06-13
47-503422,47,On-Sale General - Restaurant,ACTIVE,The Imperial Tavern,Jennifer Gonzalez,7704 Center St,Imperial,CA,90497,Imperial,(831) 954-5675,2010-06-22,2026-11-22
41-776412,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Imperial Tavern Inc,David Jackson,7137 Main Ln,Imperial,CA,95070,Imperial,(707) 505-9820,2011-10-08,2025-11-25
21-146792,21,Off-Sale General,ACTIVE,Imperial Market LLC,Paul Davis,7940 Broad Way,Imperial,CA,93948,Imperial,(442) 265-5925,2016-04-22,2025-11-02
41-976322,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Imperial Market LLC,Lisa Garcia,3027 Center Ln,Imperial,CA,94204,Imperial,(916) 375-1242,2015-02-25,2026-06-02
48-840743,48,On-Sale General - Bar/Tavern,ACTIVE,Imperial Cafe,Daniel Martin,2337 Broad Ave,Imperial,CA,95812,Imperial,(530) 945-6072,2020-10-01,2024-12-27
20-981292,20,Off-Sale Beer & Wine,ACTIVE,Imperial Tavern,William Davis,1312 Main Pl,Imperial,CA,95463,Imperial,(442) 518-4558,2016-10-20,2024-07-15
58-664041,58,Caterer's Beer & Wine,ACTIVE,Imperial Restaurant Inc,Andrew Davis,9269 Broad St,Imperial,CA,90677,Imperial,(760) 345-3718,2014-03-19,2024-12-01
21-123743,21,Off-Sale General,ACTIVE,Imperial Market,Steven Thomas,8135 Main Ln,Imperial,CA,92267,Imperial,(760) 467-9289,2024-05-13,2025-12-14
20-383882,20,Off-Sale Beer & Wine,ACTIVE,The Imperial Restaurant,Christopher Brown,2464 Main St,Imperial,CA,93191,Imperial,(209) 994-1733,2011-01-18,2024-01-13
21-766704,21,Off-Sale General,ACTIVE,The Imperial Cafe LLC,Mark Jones,3695 Center Dr,Imperial,CA,90958,Imperial,(530) 768-9314,2016-07-16,2024-02-04
47-762934,47,On-Sale General - Restaurant,ACTIVE,The Imperial Market,David Moore,8786 Center Ct,Imperial,CA,95121,Imperial,(707) 654-5084,2013-02-16,2025-07-12
20-561575,20,Off-Sale Beer & Wine,ACTIVE,The Imperial Market Inc,Kenneth Gonzalez,4845 Center Pl,Imperial,CA,92640,Imperial,(831) 469-8317,2018-08-02,2026-12-24
47-553640,47,On-Sale General - Restaurant,ACTIVE,The Imperial Cafe Inc,Matthew Moore,6040 Broad St,Imperial,CA,95290,Imperial,(559) 524-3952,2017-04-22,2024-01-22
47-690228,47,On-Sale General - Restaurant,ACTIVE,Imperial Bar,Kenneth Johnson,3615 Broad Blvd,Imperial,CA,92170,Imperial,(707) 271-8121,2019-10-19,2024-08-09
48-639765,48,On-Sale General - Bar/Tavern,ACTIVE,The Imperial Bar Inc,Robert Martinez,9956 Main Pl,Imperial,CA,95606,Imperial,(530) 940-4526,2024-01-11,2024-05-14
41-423123,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Imperial Market Inc,Robert Taylor,6168 Broad Way,Imperial,CA,95598,Imperial,(559) 924-8557,2017-01-16,2026-06-10
21-193746,21,Off-Sale General,ACTIVE,Imperial Market LLC,Mark Anderson,8193 Broad Blvd,Imperial,CA,94746,Imperial,(831) 374-4875,2015-05-04,2026-09-11
58-546900,58,Caterer's Beer & Wine,ACTIVE,Imperial Restaurant Inc,Steven Lopez,5562 Main Dr,Imperial,CA,95900,Imperial,(209) 574-2426,2013-02-23,2026-10-06
41-716619,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Imperial Tavern Inc,David Jackson,717 Center Rd,Imperial,CA,91619,Imperial,(916) 919-8959,2023-02-19,2024-02-16
20-422196,20,Off-Sale Beer & Wine,ACTIVE,Imperial Restaurant LLC,Christopher Johnson,4403 Center Pl,Imperial,CA,91457,Imperial,(760) 599-1142,2023-02-15,2026-12-01
75-708000,75,Event Permit Holder,ACTIVE,Imperial Market LLC,William Miller,8565 Main Blvd,Imperial,CA,94554,Imperial,(442) 412-4079,2022-11-08,2024-07-20
21-580757,21,Off-Sale General,ACTIVE,Imperial Tavern Inc,Robert Martin,7411 Broad Pl,Imperial,CA,94518,Imperial,(707) 972-8940,2010-01-10,2025-06-19
47-996919,47,On-Sale General - Restaurant,ACTIVE,Imperial Cafe,William Davis,9899 Center Ln,Imperial,CA,95376,Imperial,(209) 767-3512,2024-09-15,2025-09-20
41-659678,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Imperial Restaurant LLC,Mark Garcia,9766 Broad Ave,Imperial,CA,93004,Imperial,(559) 796-3407,2013-08-23,2026-02-17
75-115342,75,Event Permit Holder,ACTIVE,Imperial Tavern Inc,Michael Brown,2859 Main Blvd,Imperial,CA,94202,Imperial,(707) 483-3536,2024-02-16,2024-12-19
41-608843,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Imperial Tavern,James Smith,4934 Main Rd,Imperial,CA,94856,Imperial,(760) 998-7866,2023-04-21,2024-05-20
41-381485,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Imperial Market,Paul Moore,3411 Broad Dr,Imperial,CA,96154,Imperial,(916) 464-8366,2012-02-09,2024-05-18
47-798445,47,On-Sale General - Restaurant,ACTIVE,Imperial Cafe LLC,Lisa Jones,1483 Center Pl,Imperial,CA,95597,Imperial,(916) 795-6657,2015-10-19,2025-05-17
41-970509,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Imperial Market Inc,Mark Taylor,6437 Center Ave,Imperial,CA,94248,Imperial,(530) 271-5446,2011-04-24,2026-10-24
75-909156,75,Event Permit Holder,ACTIVE,Imperial Cafe Inc,Daniel Anderson,3261 Center Ave,Imperial,CA,95543,Imperial,(831) 345-5657,2021-06-12,2024-12-08
58-608393,58,Caterer's Beer & Wine,ACTIVE,Imperial Tavern LLC,Michelle Martinez,5274 Main Pl,Imperial,CA,95623,Imperial,(707) 954-9510,2012-01-21,2024-12-27
