id,company_name,contact_name,email,phone,address,city,state,county,zip,business_type,priority,source,tags,scraped_at,notes
GA-00024,Savannah Bar,Elizabeth Martinez,info@savannahbar.com,+1 (555) 254-9243,761 Main St,Savannah,GA,Savannah County,97771,bar,A,GA_Scraper,"Restaurant,GA,Savannah",2026-05-07T20:48:34.221358,"State Population: 10,711,908"
GA-00025,Savannah Pub,Linda Wilson,info@savannahpub.com,+1 (555) 766-2000,8404 Elm St,Savannah,GA,Savannah County,63663,restaurant,A,GA_Scraper,"Restaurant,GA,Savannah",2026-05-07T20:48:34.221367,"State Population: 10,711,908"
GA-00026,Macon House,John Garcia,info@maconhouse.com,+1 (555) 162-2080,5434 Elm St,Macon,GA,Macon County,95660,grill,A,GA_Scraper,"Restaurant,GA,Macon",2026-05-07T20:48:34.221382,"State Population: 10,711,908"
GA-00027,Macon Kitchen,Linda Anderson,info@maconkitchen.com,+1 (555) 854-6493,5663 Main St,Macon,GA,Macon County,91675,restaurant,A,GA_Scraper,"Restaurant,GA,Macon",2026-05-07T20:48:34.221394,"State Population: 10,711,908"
GA-00028,Augusta Bar,Robert Smith,info@augustabar.com,+1 (555) 250-9665,4542 Maple St,Augusta,GA,Augusta County,91494,cafe,A,GA_Scraper,"Restaurant,GA,Augusta",2026-05-07T20:48:34.221445,"State Population: 10,711,908"
GA-00029,Savannah Grill,William Wilson,info@savannahgrill.com,+1 (555) 818-6852,4010 Oak St,Savannah,GA,Savannah County,25883,restaurant,A,GA_Scraper,"Restaurant,GA,Savannah",2026-05-07T20:48:34.221454,"State Population: 10,711,908"
GA-00030,Macon Bar,William Davis,info@maconbar.com,+1 (555) 309-3257,9180 Pine St,Macon,GA,Macon County,76234,bar,A,GA_Scraper,"Restaurant,GA,Macon",2026-05-07T20:48:34.221463,"State Population: 10,711,908"
GA-00031,Savannah Grill,William Anderson,info@savannahgrill.com,+1 (555) 943-5369,2359 Pine St,Savannah,GA,Savannah County,93244,cafe,A,GA_Scraper,"Restaurant,GA,Savannah",2026-05-07T20:48:34.221472,"State Population: 10,711,908"
GA-00032,Savannah Eatery,Mary Brown,info@savannaheatery.com,+1 (555) 618-7395,9614 Elm St,Savannah,GA,Savannah County,75243,bar,A,GA_Scraper,"Restaurant,GA,Savannah",2026-05-07T20:48:34.221480,"State Population: 10,711,908"
GA-00033,Macon Grill,Patricia Smith,info@macongrill.com,+1 (555) 464-8222,6015 Oak St,Macon,GA,Macon County,16758,bar,A,GA_Scraper,"Restaurant,GA,Macon",2026-05-07T20:48:34.221493,"State Population: 10,711,908"
GA-00034,Macon Bar,Linda Johnson,info@maconbar.com,+1 (555) 251-8154,5181 Pine St,Macon,GA,Macon County,26830,restaurant,A,GA_Scraper,"Restaurant,GA,Macon",2026-05-07T20:48:34.221507,"State Population: 10,711,908"
GA-00035,Augusta Grill,Elizabeth Anderson,info@augustagrill.com,+1 (555) 314-2109,9810 Main St,Augusta,GA,Augusta County,69140,bar,A,GA_Scraper,"Restaurant,GA,Augusta",2026-05-07T20:48:34.221516,"State Population: 10,711,908"
GA-00036,Atlanta Pub,David Wilson,info@atlantapub.com,+1 (555) 980-9516,8399 Elm St,Atlanta,GA,Atlanta County,50361,restaurant,A,GA_Scraper,"Restaurant,GA,Atlanta",2026-05-07T20:48:34.221527,"State Population: 10,711,908"
GA-00037,Atlanta Bistro,Jennifer Smith,info@atlantabistro.com,+1 (555) 367-1523,6755 Elm St,Atlanta,GA,Atlanta County,21110,restaurant,A,GA_Scraper,"Restaurant,GA,Atlanta",2026-05-07T20:48:34.221535,"State Population: 10,711,908"
GA-00038,Atlanta Tavern,Jennifer Anderson,info@atlantatavern.com,+1 (555) 289-5449,7892 Pine St,Atlanta,GA,Atlanta County,88759,bar,A,GA_Scraper,"Restaurant,GA,Atlanta",2026-05-07T20:48:34.221543,"State Population: 10,711,908"
GA-00039,Savannah Bar,John Miller,info@savannahbar.com,+1 (555) 693-8657,6965 Oak St,Savannah,GA,Savannah County,63645,cafe,A,GA_Scraper,"Restaurant,GA,Savannah",2026-05-07T20:48:34.221554,"State Population: 10,711,908"
GA-00040,The Garcia Restaurant,Richard Miller,info@thegarciarestau.com,+1 (555) 111-1815,4868 Pine St,Savannah,GA,Savannah County,71889,grill,A,GA_Scraper,"Restaurant,GA,Savannah",2026-05-07T20:48:34.221563,"State Population: 10,711,908"
GA-00041,Atlanta Eatery,Robert Williams,info@atlantaeatery.com,+1 (555) 888-6427,6892 Maple St,Atlanta,GA,Atlanta County,50254,cafe,A,GA_Scraper,"Restaurant,GA,Atlanta",2026-05-07T20:48:34.221571,"State Population: 10,711,908"
GA-00042,Atlanta Pub,Linda Wilson,info@atlantapub.com,+1 (555) 226-7543,3458 Elm St,Atlanta,GA,Atlanta County,72513,grill,A,GA_Scraper,"Restaurant,GA,Atlanta",2026-05-07T20:48:34.221580,"State Population: 10,711,908"
GA-00043,Macon Diner,Barbara Martinez,info@macondiner.com,+1 (555) 187-4505,5069 Maple St,Macon,GA,Macon County,94399,bar,A,GA_Scraper,"Restaurant,GA,Macon",2026-05-07T20:48:34.221589,"State Population: 10,711,908"
GA-00044,Macon Pub,Patricia Smith,info@maconpub.com,+1 (555) 608-1032,8837 Pine St,Macon,GA,Macon County,76822,grill,A,GA_Scraper,"Restaurant,GA,Macon",2026-05-07T20:48:34.221596,"State Population: 10,711,908"
GA-00045,Augusta Cafe,William Brown,info@augustacafe.com,+1 (555) 460-7714,5471 Main St,Augusta,GA,Augusta County,89014,bar,A,GA_Scraper,"Restaurant,GA,Augusta",2026-05-07T20:48:34.221608,"State Population: 10,711,908"
GA-00046,Savannah Pub,William Martinez,info@savannahpub.com,+1 (555) 579-2593,7697 Main St,Savannah,GA,Savannah County,44556,bar,A,GA_Scraper,"Restaurant,GA,Savannah",2026-05-07T20:48:34.221619,"State Population: 10,711,908"
GA-00047,Savannah Eatery,Robert Garcia,info@savannaheatery.com,+1 (555) 684-2074,1496 Elm St,Savannah,GA,Savannah County,12404,cafe,A,GA_Scraper,"Restaurant,GA,Savannah",2026-05-07T20:48:34.221631,"State Population: 10,711,908"
GA-00048,Savannah Cafe,David Brown,info@savannahcafe.com,+1 (555) 970-1998,8685 Pine St,Savannah,GA,Savannah County,55168,cafe,A,GA_Scraper,"Restaurant,GA,Savannah",2026-05-07T20:48:34.221639,"State Population: 10,711,908"
GA-00049,Macon House,Jennifer Martinez,info@maconhouse.com,+1 (555) 671-5312,7323 Pine St,Macon,GA,Macon County,42193,grill,A,GA_Scraper,"Restaurant,GA,Macon",2026-05-07T20:48:34.221647,"State Population: 10,711,908"
GA-00050,Savannah Kitchen,Barbara Anderson,info@savannahkitchen.com,+1 (555) 254-8033,4371 Maple St,Savannah,GA,Savannah County,70854,restaurant,A,GA_Scraper,"Restaurant,GA,Savannah",2026-05-07T20:48:34.221655,"State Population: 10,711,908"
GA-00051,Augusta Pub,Mary Davis,info@augustapub.com,+1 (555) 900-4606,5329 Elm St,Augusta,GA,Augusta County,84268,cafe,A,GA_Scraper,"Restaurant,GA,Augusta",2026-05-07T20:48:34.221663,"State Population: 10,711,908"
GA-00052,Augusta Bar,Susan Rodriguez,info@augustabar.com,+1 (555) 683-1481,473 Oak St,Augusta,GA,Augusta County,42100,cafe,A,GA_Scraper,"Restaurant,GA,Augusta",2026-05-07T20:48:34.221674,"State Population: 10,711,908"
