license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
41-435757,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House 95,Jennifer Rodriguez,8178 Wilshire Blvd #396,Bakersfield,CA,92024,Kern,(661) 784-6449,2024-08-20,2025-08-20
41-826886,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place,Lisa Williams,7171 Franklin Rd,Bakersfield,CA,95169,Kern,(661) 589-1240,2000-10-12,2001-10-12
41-900667,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place,William Jackson Thomas,1058 2nd Ln #868,Bakersfield,CA,91094,Kern,(661) 243-7361,2014-11-17,2015-11-17
41-454046,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Kern,Maria Garcia,9183 7th Ln,Bakersfield,CA,91705,Kern,(661) 973-5023,2007-07-06,2008-07-06
41-187738,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Delano Corp 88,Christopher Thomas,8399 3rd Ln,Delano,CA,95451,Kern,(805) 530-6370,2005-05-16,2006-05-16
41-765913,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Kern,Michelle Garcia Wilson,7654 Lincoln Ln,Bakersfield,CA,95116,Kern,(805) 369-4055,2024-05-09,2025-05-09
41-514470,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner,Anthony Davis,4965 Market Ct #279,Delano,CA,95099,Kern,(805) 552-9023,2018-04-20,2019-04-20
41-352232,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Bakersfield Valley 60,James Martinez Martin,655 Main Way,Bakersfield,CA,93989,Kern,(805) 929-6494,2011-05-10,2012-05-10
41-693264,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Kern Inc,Paul Jackson,4418 Hollywood Dr #557,Delano,CA,95368,Kern,(805) 476-8750,2010-01-26,2011-01-26
41-524864,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Kern Corp,Michelle Anderson Williams,226 1st Way,Bakersfield,CA,90341,Kern,(805) 792-1044,2005-02-23,2006-02-23
41-410397,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Kern,James Jackson Smith,2636 Pico Ave,Delano,CA,92757,Kern,(805) 311-2088,2020-03-01,2021-03-01
41-125540,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewTavern 94,Robert Rodriguez,3345 Washington Way,Delano,CA,96190,Kern,(805) 261-4646,2014-10-05,2015-10-05
41-960668,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Bakersfield,Mark Hernandez,451 2nd Rd,Bakersfield,CA,94356,Kern,(805) 551-9569,2022-05-12,2023-05-12
41-708276,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldDiner Bakersfield Hills 9,Kenneth Johnson,5764 Broadway Ave,Bakersfield,CA,92086,Kern,(661) 851-5088,2015-10-28,2016-10-28
41-813221,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Bakersfield Company,Maria Davis Moore,5408 3rd Ave,Bakersfield,CA,92455,Kern,(805) 248-9851,2007-09-01,2008-09-01
41-836443,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Delano,Mark Martinez,9517 5th Ct #313,Delano,CA,93194,Kern,(805) 644-1259,2003-01-12,2004-01-12
41-970476,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Corp,Jennifer Hernandez,1201 Maple Ln,Delano,CA,93224,Kern,(805) 505-8087,2018-01-01,2019-01-01
41-261343,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Delano Valley Co,Matthew Wilson,9917 Ocean Rd,Delano,CA,95259,Kern,(805) 906-4193,2010-05-15,2011-05-15
41-451758,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldEatery 84,Michelle Lopez,834 Madison Dr,Bakersfield,CA,90175,Kern,(805) 910-2761,2005-07-03,2006-07-03
41-406246,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Co,James Rodriguez,2618 Ocean St,Delano,CA,95882,Kern,(661) 223-1494,2013-11-14,2014-11-14
41-865768,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern LLC,Lisa Garcia Wilson,3202 7th Dr,Bakersfield,CA,94867,Kern,(805) 533-3699,2000-12-26,2001-12-26
41-260092,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Kern,Steven Martinez,2961 Oak Rd,Bakersfield,CA,90918,Kern,(805) 806-5076,2011-05-08,2012-05-08
41-608493,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheBistro Company 35,David Lopez,657 1st Pl #579,Delano,CA,90453,Kern,(661) 573-1299,2009-05-20,2010-05-20
41-122841,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Bakersfield,Robert Taylor,8420 Sunset Dr,Bakersfield,CA,95210,Kern,(805) 334-2984,2011-09-12,2012-09-12
41-727134,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Co,Paul Martin,2848 Franklin Pl,Delano,CA,93152,Kern,(661) 383-7475,2006-02-03,2007-02-03
41-119928,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Delano Valley Co,William Taylor,5094 6th Blvd,Delano,CA,92397,Kern,(661) 687-9864,2011-12-12,2012-12-12
41-967544,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Bakersfield Valley Corp,David Davis,7141 Ocean Ct,Bakersfield,CA,93463,Kern,(661) 708-9375,2016-05-23,2017-05-23
41-329159,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Bakersfield 55,Michelle Johnson,240 Franklin Rd,Bakersfield,CA,94310,Kern,(661) 864-1604,2001-09-07,2002-09-07
41-427606,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Delano Heights,Anthony Anderson,6631 Franklin Ave,Delano,CA,95299,Kern,(661) 328-3767,2003-01-11,2004-01-11
41-263327,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,James Anderson,7085 Oak Dr,Bakersfield,CA,90189,Kern,(661) 362-6717,2013-09-20,2014-09-20
41-765604,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewSpot 76,Steven Taylor,1493 Wilshire Ct #823,Delano,CA,94331,Kern,(805) 202-2851,2021-12-28,2022-12-28
41-681045,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewHouse LLC 43,Andrew Wilson Thomas,4109 Pico Rd,Bakersfield,CA,94216,Kern,(661) 335-9582,2021-06-10,2022-06-10
41-339570,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Anthony Jones,8597 Franklin Dr,Bakersfield,CA,90714,Kern,(661) 634-7039,2023-10-15,2024-10-15
41-377106,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,Michael Johnson,9151 2nd Way #134,Delano,CA,96126,Kern,(805) 767-1667,2017-10-22,2018-10-22
41-320979,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,Steven Rodriguez,2239 6th Way,Delano,CA,93559,Kern,(805) 745-7045,2002-07-06,2003-07-06
41-255631,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Kern Inc,John Jackson,2018 1st Ave #243,Delano,CA,95292,Kern,(805) 592-1744,2022-08-23,2023-08-23
41-144098,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Bakersfield Corp,Mark Smith Jones,494 1st St,Bakersfield,CA,95269,Kern,(805) 873-2427,2001-05-16,2002-05-16
41-275480,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Bakersfield Heights,Paul Jackson,3782 Front Ln,Bakersfield,CA,95843,Kern,(805) 798-2839,2009-06-22,2010-06-22
41-730565,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Bakersfield Group,Matthew Williams,7268 Ocean Ave,Bakersfield,CA,91867,Kern,(805) 252-3966,2002-07-23,2003-07-23
41-697725,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill LLC,John Martinez,2542 7th Ct,Bakersfield,CA,92877,Kern,(805) 576-7257,2017-11-15,2018-11-15
41-148977,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Kern Co,Paul Brown,9312 3rd St,Bakersfield,CA,94179,Kern,(661) 775-7668,2008-04-07,2009-04-07
41-223653,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Bakersfield Co,William Moore,2333 5th St #156,Bakersfield,CA,93312,Kern,(805) 602-5760,2007-05-12,2008-05-12
41-656591,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Group,Maria Moore,6022 Washington Dr,Bakersfield,CA,95072,Kern,(661) 492-3739,2017-03-08,2018-03-08
41-327002,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Paul Martinez,1240 Wilshire Way,Delano,CA,91491,Kern,(805) 576-8965,2018-01-08,2019-01-08
41-481500,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Anthony Gonzalez,9146 Mission Ct #361,Delano,CA,95522,Kern,(661) 941-5985,2021-04-17,2022-04-17
41-258714,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Group,Lisa Thomas,8598 Main Blvd,Bakersfield,CA,94922,Kern,(661) 274-4481,2001-10-14,2002-10-14
41-187126,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Company,Andrew Miller,5255 5th Way,Bakersfield,CA,93887,Kern,(661) 905-2169,2014-01-18,2015-01-18
41-514282,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Bakersfield Corp,Maria Rodriguez,7489 Jefferson Dr,Bakersfield,CA,91376,Kern,(805) 446-1210,2004-07-26,2005-07-26
41-828880,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Company,John Wilson Garcia,6422 Jefferson Rd,Delano,CA,92329,Kern,(805) 584-7343,2016-06-08,2017-06-08
41-772407,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Delano Inc 79,William Hernandez,6328 Front Blvd,Delano,CA,94731,Kern,(661) 272-2564,2005-03-27,2006-03-27
41-949444,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Matthew Taylor,5284 Sunset Ave,Delano,CA,94426,Kern,(661) 321-5249,2007-09-28,2008-09-28
41-699530,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCafe Company 1,Paul Johnson,9015 5th Blvd,Bakersfield,CA,90083,Kern,(661) 605-5699,2022-03-22,2023-03-22
41-662427,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern 82,Robert Smith,2248 5th Rd #321,Bakersfield,CA,90637,Kern,(805) 732-7214,2006-09-19,2007-09-19
41-165701,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Bakersfield LLC,Kenneth Johnson,2031 Mission St #952,Bakersfield,CA,94391,Kern,(805) 204-1657,2005-04-05,2006-04-05
41-226641,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,Michael Taylor,4979 Madison Rd #463,Bakersfield,CA,92492,Kern,(805) 320-6405,2003-02-02,2004-02-02
41-855441,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner 45,Kenneth Moore Wilson,1974 7th Ln,Delano,CA,93257,Kern,(805) 246-3285,2016-08-27,2017-08-27
41-549618,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Kern,James Lopez Brown,1408 Madison Pl,Bakersfield,CA,92769,Kern,(661) 771-9814,2006-07-20,2007-07-20
41-392449,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen LLC,Anthony Jones,7264 Main Way #816,Delano,CA,94853,Kern,(805) 397-5877,2013-10-23,2014-10-23
41-500315,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot 83,Robert Wilson,3961 4th St #669,Bakersfield,CA,95850,Kern,(805) 661-8233,2006-04-07,2007-04-07
41-847130,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Kern,William Jackson Anderson,9529 Main Dr,Bakersfield,CA,90206,Kern,(805) 553-2578,2019-11-20,2020-11-20
41-160427,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Kern LLC,James Moore,1660 Madison Ave #972,Delano,CA,91232,Kern,(661) 306-1318,2002-04-28,2003-04-28
41-974769,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Group,James Thomas,2237 Jefferson Blvd,Delano,CA,95368,Kern,(805) 453-2076,2017-04-25,2018-04-25
41-146380,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewHouse Bakersfield 14,Maria Smith,307 Hollywood Pl,Bakersfield,CA,94186,Kern,(805) 915-8779,2023-11-13,2024-11-13
41-485357,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Corp,Anthony Martin,5471 1st Pl,Delano,CA,96171,Kern,(661) 832-1845,2008-06-21,2009-06-21
41-638537,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Co,David Anderson,3902 Jefferson Ln,Bakersfield,CA,93623,Kern,(661) 980-8213,2011-09-16,2012-09-16
41-971864,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldHouse Company 29,Maria Smith,8221 4th Blvd,Delano,CA,91921,Kern,(661) 486-6402,2020-06-04,2021-06-04
41-428167,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Delano Co,Andrew Lopez,9533 Main Dr,Delano,CA,96102,Kern,(805) 337-1429,2005-06-26,2006-06-26
41-582232,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Kenneth Davis,3612 Hollywood Ave,Delano,CA,90375,Kern,(661) 678-3200,2011-10-16,2012-10-16
41-596725,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Delano Hills,Maria Moore Smith,3735 Front Way,Delano,CA,92598,Kern,(805) 881-9217,2011-01-11,2012-01-11
41-353587,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheDiner Delano Co 100,Andrew Wilson,813 5th Ct #897,Delano,CA,94196,Kern,(661) 622-8440,2003-03-24,2004-03-24
41-101961,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Kern Corp 79,Michael Davis,3202 Front St,Delano,CA,92939,Kern,(661) 645-5680,2005-08-02,2006-08-02
41-852461,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Christopher Hernandez,6612 Front St,Delano,CA,95444,Kern,(805) 652-7287,2013-01-11,2014-01-11
41-174699,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Kern,Matthew Williams,9650 Ocean Ct,Delano,CA,94119,Kern,(661) 561-2003,2018-12-05,2019-12-05
41-647466,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldPlace Company 21,Matthew Jackson,2796 4th St,Bakersfield,CA,91455,Kern,(805) 294-8090,2024-05-08,2025-05-08
41-254636,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Corp 6,William Jones,5668 Sunset Way,Bakersfield,CA,95275,Kern,(661) 653-5470,2010-04-19,2011-04-19
41-333564,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Corp,Steven Moore,9282 4th Blvd #310,Bakersfield,CA,95689,Kern,(805) 306-8787,2002-05-28,2003-05-28
41-293034,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Bakersfield,Michael Thomas Rodriguez,5670 State Rd,Bakersfield,CA,90102,Kern,(805) 286-2449,2007-09-21,2008-09-21
41-231554,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Christopher Wilson,7228 Mission Way,Delano,CA,91528,Kern,(805) 858-8515,2007-05-13,2008-05-13
41-577856,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Group,Matthew Thomas Martin,1629 Hollywood Rd #179,Delano,CA,94110,Kern,(661) 636-9871,2012-08-03,2013-08-03
41-181435,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Kern Inc,Jennifer Thomas,3349 Front Rd,Bakersfield,CA,93453,Kern,(661) 589-4413,2018-11-09,2019-11-09
41-464031,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,Anthony Martinez,6213 Sunset Dr,Bakersfield,CA,94849,Kern,(805) 952-2527,2007-04-28,2008-04-28
41-535890,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheTavern Company 52,Andrew Williams,2245 1st Ave,Delano,CA,94920,Kern,(661) 957-1454,2009-11-18,2010-11-18
41-496056,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Maria Johnson Thomas,3399 3rd St #723,Delano,CA,91561,Kern,(805) 317-3802,2013-06-02,2014-06-02
41-543900,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Bakersfield,Matthew Gonzalez,4076 Sunset Dr #333,Bakersfield,CA,95525,Kern,(805) 805-2293,2003-01-15,2004-01-15
41-945355,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Kern,Michael Davis,8407 4th Ct,Bakersfield,CA,91485,Kern,(805) 792-8870,2014-06-21,2015-06-21
41-217362,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Robert Hernandez,9733 Madison Rd,Bakersfield,CA,92775,Kern,(805) 783-6493,2012-05-24,2013-05-24
41-481742,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot 15,Paul Brown,913 5th Pl,Delano,CA,93912,Kern,(805) 260-2298,2007-05-22,2008-05-22
41-632563,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro,David Williams,4538 7th Ct #992,Delano,CA,93759,Kern,(805) 502-7333,2018-09-18,2019-09-18
41-607227,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Corp,Lisa Hernandez,9689 Franklin Dr #865,Bakersfield,CA,95782,Kern,(805) 521-9357,2022-08-28,2023-08-28
41-104970,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place,Kenneth Miller,1721 Pico Way,Bakersfield,CA,93301,Kern,(661) 619-1187,2006-02-15,2007-02-15
41-852685,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewSpot Kern 52,Maria Gonzalez,8156 Madison Rd #391,Bakersfield,CA,91926,Kern,(661) 216-6170,2024-12-09,2025-12-09
41-903988,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Co,John Wilson,6448 Ocean Rd #364,Delano,CA,91118,Kern,(661) 604-6765,2009-05-03,2010-05-03
41-959588,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Corp,James Williams Smith,8229 Broadway Way #493,Bakersfield,CA,90485,Kern,(805) 751-1435,2014-04-15,2015-04-15
41-227642,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewEatery Bakersfield Hills Group 68,Christopher Garcia,8053 Hollywood Ave #166,Bakersfield,CA,93342,Kern,(805) 799-7468,2006-12-06,2007-12-06
41-610243,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery 34,Maria Taylor,8810 4th Dr #303,Delano,CA,92478,Kern,(661) 813-2576,2009-02-19,2010-02-19
41-337167,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Kern,Anthony Davis,7236 Hollywood Pl,Bakersfield,CA,90691,Kern,(805) 227-3265,2004-03-09,2005-03-09
41-914940,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Bakersfield Valley Corp,Paul Jackson,5959 Maple Ln #369,Bakersfield,CA,95026,Kern,(661) 304-7582,2013-09-23,2014-09-23
41-809711,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewEatery 53,Jennifer Rodriguez Williams,8051 Wilshire Rd,Bakersfield,CA,93706,Kern,(805) 974-7225,2006-04-20,2007-04-20
41-146904,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldSpot Bakersfield 68,Andrew Brown Smith,4255 Maple Blvd #765,Bakersfield,CA,91323,Kern,(661) 631-3738,2009-02-01,2010-02-01
41-764303,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner LLC,James Martin,4732 Front Rd #288,Delano,CA,93802,Kern,(805) 733-7458,2021-02-27,2022-02-27
41-414746,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Kern,Anthony Lopez,5167 Oak Pl #541,Delano,CA,94232,Kern,(805) 999-5715,2004-12-14,2005-12-14
41-189966,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Delano Company,Matthew Williams,3452 3rd Blvd,Delano,CA,94261,Kern,(805) 229-6853,2020-08-19,2021-08-19
41-818117,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Co,David Williams,7997 Franklin Ln,Delano,CA,91747,Kern,(661) 714-2442,2005-05-24,2006-05-24
41-607889,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCorner Bakersfield Heights Company 85,Mark Williams,7836 Madison Way,Bakersfield,CA,91186,Kern,(805) 746-7135,2005-10-22,2006-10-22
41-985467,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Company,Steven Johnson,9663 1st Ct,Bakersfield,CA,95480,Kern,(661) 921-8879,2003-10-23,2004-10-23
41-179731,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Kern Group,Mark Brown,8514 State St,Delano,CA,90982,Kern,(661) 780-8715,2001-01-14,2002-01-14
41-242519,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Inc,Andrew Wilson,8281 5th Blvd #737,Bakersfield,CA,95673,Kern,(661) 217-7080,2013-08-02,2014-08-02
41-395138,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewEatery Bakersfield Co 18,Matthew Smith,6518 Jefferson Pl #886,Bakersfield,CA,90302,Kern,(661) 354-1353,2000-02-11,2001-02-11
41-544838,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Bakersfield Co,Mark Jones,5165 Wilshire Way,Bakersfield,CA,92533,Kern,(661) 634-4232,2009-02-23,2010-02-23
41-174243,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,Matthew Miller Lopez,8092 6th Way,Delano,CA,91159,Kern,(661) 207-8916,2002-03-03,2003-03-03
41-339300,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewPlace LLC 38,James Johnson,1287 2nd St,Delano,CA,92429,Kern,(661) 205-5671,2014-10-24,2015-10-24
41-768964,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Delano Hills Corp 60,Daniel Rodriguez,2692 State St,Delano,CA,95487,Kern,(805) 597-6131,2015-07-02,2016-07-02
41-205955,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Bakersfield Heights Co,Kenneth Smith,8577 6th Ln #569,Bakersfield,CA,94799,Kern,(805) 390-7499,2010-09-15,2011-09-15
41-575993,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Kern Inc,Daniel Smith Anderson,4763 Main Dr #328,Bakersfield,CA,92396,Kern,(805) 282-9789,2022-05-28,2023-05-28
41-765945,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Lisa Gonzalez,5319 7th Blvd,Bakersfield,CA,91669,Kern,(661) 345-2160,2017-11-25,2018-11-25
41-769599,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Delano,Christopher Smith,6664 Market Ave,Delano,CA,91897,Kern,(661) 893-7963,2004-04-04,2005-04-04
41-797827,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Kern LLC,Andrew Williams,7564 Madison Rd,Delano,CA,93980,Kern,(805) 913-7014,2024-08-22,2025-08-22
41-247410,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldTavern 79,Anthony Moore,7158 Market Ln,Bakersfield,CA,92695,Kern,(661) 260-6724,2020-11-13,2021-11-13
41-422361,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Delano Valley 19,Steven Taylor,2916 Mission Way #171,Delano,CA,95302,Kern,(661) 955-2760,2007-11-21,2008-11-21
41-320376,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,Anthony Anderson,7609 Franklin Pl,Delano,CA,94662,Kern,(661) 268-6410,2018-12-25,2019-12-25
41-280174,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Delano Heights,Maria Thomas,760 Ocean Ct,Delano,CA,92054,Kern,(805) 801-7793,2017-02-09,2018-02-09
41-474516,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Kern,Michael Jones,9334 Broadway Rd,Bakersfield,CA,94780,Kern,(805) 879-1999,2011-02-05,2012-02-05
41-326774,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldTavern 72,Lisa Moore Johnson,6203 Sunset Ln,Delano,CA,91262,Kern,(805) 526-2829,2013-09-05,2014-09-05
41-328024,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Delano Corp,Maria Hernandez,7827 Market Ln,Delano,CA,93170,Kern,(805) 304-8400,2002-02-02,2003-02-02
41-389587,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Bakersfield,Andrew Anderson,1817 Lincoln Way #154,Bakersfield,CA,92211,Kern,(805) 727-4399,2023-02-20,2024-02-20
41-790399,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Christopher Johnson,8128 Washington St,Bakersfield,CA,93006,Kern,(805) 230-8044,2006-07-11,2007-07-11
