license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
21-318230,21,Off-Sale General,ACTIVE,Yuba Restaurant Inc,James Wilson,5297 Broad Ln,Yuba,CA,91273,Yuba,(916) 289-2872,2016-03-10,2026-12-18
20-131490,20,Off-Sale Beer & Wine,ACTIVE,Yuba Bar Inc,Maria Garcia,1661 Center Ct,Yuba,CA,91281,Yuba,(442) 874-8337,2020-07-12,2024-01-07
47-288094,47,On-Sale General - Restaurant,ACTIVE,Yuba Restaurant LLC,Mark Smith,9509 Center Ln,Yuba,CA,95727,Yuba,(442) 238-1227,2012-05-13,2026-07-15
20-907853,20,Off-Sale Beer & Wine,ACTIVE,Yuba Market,Steven Moore,2997 Broad Pl,Yuba,CA,92647,Yuba,(209) 790-3707,2021-04-11,2025-01-11
47-331575,47,On-Sale General - Restaurant,ACTIVE,Yuba Cafe,James Thomas,2388 Center Ln,Yuba,CA,95960,Yuba,(760) 381-1970,2019-11-17,2024-02-08
47-748734,47,On-Sale General - Restaurant,ACTIVE,Yuba Tavern LLC,Mark Wilson,9399 Main Ct,Yuba,CA,94627,Yuba,(916) 445-6691,2011-10-13,2026-01-15
58-334908,58,Caterer's Beer & Wine,ACTIVE,The Yuba Tavern,David Williams,4834 Center Rd,Yuba,CA,95950,Yuba,(530) 517-6640,2012-12-24,2026-03-08
48-120931,48,On-Sale General - Bar/Tavern,ACTIVE,Yuba Restaurant,Kenneth Rodriguez,2960 Center Way,Yuba,CA,91130,Yuba,(916) 834-5131,2013-10-20,2026-04-12
48-150984,48,On-Sale General - Bar/Tavern,ACTIVE,Yuba Bar LLC,Jennifer Garcia,2935 Center Rd,Yuba,CA,95388,Yuba,(831) 838-9655,2015-09-08,2025-05-01
58-150655,58,Caterer's Beer & Wine,ACTIVE,Yuba Bar,Steven Rodriguez,2730 Main Way,Yuba,CA,93266,Yuba,(916) 774-7866,2011-08-26,2025-05-04
48-193859,48,On-Sale General - Bar/Tavern,ACTIVE,The Yuba Market,Steven Hernandez,8475 Center Way,Yuba,CA,94280,Yuba,(559) 843-1397,2020-03-12,2025-06-14
21-372113,21,Off-Sale General,ACTIVE,The Yuba Bar,Daniel Miller,9814 Broad Dr,Yuba,CA,95917,Yuba,(831) 595-8915,2019-01-14,2024-08-18
75-606042,75,Event Permit Holder,ACTIVE,Yuba Restaurant,Anthony Gonzalez,6506 Main Pl,Yuba,CA,95322,Yuba,(831) 435-7681,2013-12-05,2025-06-03
41-922830,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Yuba Bar LLC,Maria Brown,4547 Broad Ct,Yuba,CA,90743,Yuba,(916) 281-2337,2023-12-28,2025-05-02
48-309006,48,On-Sale General - Bar/Tavern,ACTIVE,Yuba Restaurant,Kenneth Hernandez,6609 Main St,Yuba,CA,90832,Yuba,(707) 380-2113,2011-07-26,2024-06-11
20-434244,20,Off-Sale Beer & Wine,ACTIVE,Yuba Restaurant,Kenneth Miller,8895 Broad Ct,Yuba,CA,95952,Yuba,(442) 725-8663,2018-12-22,2025-11-17
41-767509,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Yuba Restaurant,Matthew Gonzalez,2787 Center Ln,Yuba,CA,94668,Yuba,(209) 458-4929,2015-10-26,2025-08-23
75-683707,75,Event Permit Holder,ACTIVE,Yuba Tavern LLC,Robert Lopez,2995 Broad St,Yuba,CA,94554,Yuba,(831) 321-3018,2010-10-08,2025-08-16
48-867676,48,On-Sale General - Bar/Tavern,ACTIVE,The Yuba Market LLC,Daniel Martin,6598 Broad St,Yuba,CA,92194,Yuba,(831) 586-5297,2023-05-17,2026-02-25
47-909259,47,On-Sale General - Restaurant,ACTIVE,Yuba Restaurant Inc,Christopher Brown,827 Broad Ln,Yuba,CA,92282,Yuba,(707) 816-3733,2013-01-27,2024-12-07
41-227061,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Yuba Tavern,John Garcia,7236 Main Blvd,Yuba,CA,92032,Yuba,(209) 835-1099,2021-11-23,2025-06-18
48-222516,48,On-Sale General - Bar/Tavern,ACTIVE,The Yuba Restaurant,Andrew Lopez,3177 Main Rd,Yuba,CA,94811,Yuba,(442) 669-4427,2018-05-04,2026-12-11
47-992724,47,On-Sale General - Restaurant,ACTIVE,The Yuba Tavern,John Anderson,1953 Main Way,Yuba,CA,92637,Yuba,(831) 463-9792,2015-02-06,2026-05-10
48-340692,48,On-Sale General - Bar/Tavern,ACTIVE,Yuba Restaurant LLC,Lisa Jackson,6104 Center Ave,Yuba,CA,94408,Yuba,(707) 673-8469,2017-04-16,2026-11-09
75-539114,75,Event Permit Holder,ACTIVE,The Yuba Cafe,William Martin,3742 Broad Ln,Yuba,CA,95394,Yuba,(530) 755-1735,2020-06-09,2025-03-05
75-404689,75,Event Permit Holder,ACTIVE,Yuba Bar,Mark Thomas,6351 Broad Ln,Yuba,CA,91067,Yuba,(831) 897-2693,2020-09-20,2024-09-01
20-509610,20,Off-Sale Beer & Wine,ACTIVE,The Yuba Tavern,Anthony Miller,3479 Broad Ct,Yuba,CA,92234,Yuba,(442) 808-2269,2014-04-14,2024-07-26
41-419191,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Yuba Tavern Inc,Michelle Gonzalez,9305 Main Dr,Yuba,CA,94441,Yuba,(760) 849-3833,2012-08-02,2025-03-13
21-271206,21,Off-Sale General,ACTIVE,Yuba Restaurant LLC,Matthew Hernandez,4638 Center Ct,Yuba,CA,91705,Yuba,(916) 493-8717,2019-07-12,2024-11-16
48-654645,48,On-Sale General - Bar/Tavern,ACTIVE,Yuba Restaurant LLC,Christopher Miller,2262 Broad Ave,Yuba,CA,90175,Yuba,(707) 926-8230,2023-02-28,2025-05-14
47-751273,47,On-Sale General - Restaurant,ACTIVE,Yuba Tavern,Steven Taylor,1191 Center Dr,Yuba,CA,92399,Yuba,(916) 966-5927,2017-09-20,2025-12-01
41-342335,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Yuba Market Inc,Steven Brown,6443 Broad Ave,Yuba,CA,91362,Yuba,(831) 738-5285,2024-07-03,2024-01-27
75-421778,75,Event Permit Holder,ACTIVE,Yuba Tavern,Maria Johnson,4541 Broad Pl,Yuba,CA,91165,Yuba,(530) 367-4359,2023-11-14,2025-02-02
58-896392,58,Caterer's Beer & Wine,ACTIVE,Yuba Tavern,William Brown,7845 Center Dr,Yuba,CA,91188,Yuba,(707) 200-2241,2015-01-10,2025-05-19
20-114522,20,Off-Sale Beer & Wine,ACTIVE,The Yuba Market Inc,Steven Jackson,726 Broad Ave,Yuba,CA,93692,Yuba,(760) 472-1399,2020-09-21,2024-07-19
48-693783,48,On-Sale General - Bar/Tavern,ACTIVE,Yuba Bar,Lisa Thomas,7022 Broad St,Yuba,CA,93263,Yuba,(760) 567-2324,2018-12-09,2026-10-03
41-198661,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Yuba Cafe Inc,Maria Anderson,1133 Broad Ave,Yuba,CA,91663,Yuba,(442) 579-9266,2018-09-20,2026-02-21
47-193598,47,On-Sale General - Restaurant,ACTIVE,The Yuba Restaurant LLC,Mark Rodriguez,3642 Center St,Yuba,CA,95404,Yuba,(559) 735-1540,2011-07-17,2026-03-24
47-591024,47,On-Sale General - Restaurant,ACTIVE,Yuba Market LLC,Michelle Rodriguez,4914 Center Dr,Yuba,CA,90856,Yuba,(530) 961-5207,2019-02-17,2025-02-21
20-468694,20,Off-Sale Beer & Wine,ACTIVE,Yuba Bar Inc,Maria Rodriguez,4861 Main St,Yuba,CA,93814,Yuba,(209) 613-4031,2014-01-03,2025-06-06
20-617363,20,Off-Sale Beer & Wine,ACTIVE,The Yuba Restaurant LLC,Michael Martinez,594 Broad Ave,Yuba,CA,92871,Yuba,(559) 542-3958,2021-12-08,2024-06-06
21-717037,21,Off-Sale General,ACTIVE,Yuba Restaurant,John Williams,5220 Broad Rd,Yuba,CA,91680,Yuba,(760) 596-3461,2020-09-12,2026-01-11
21-217144,21,Off-Sale General,ACTIVE,The Yuba Tavern Inc,Paul Hernandez,5194 Center Way,Yuba,CA,93483,Yuba,(209) 895-4360,2019-05-23,2025-10-11
41-522722,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Yuba Market,John Jackson,1089 Main Way,Yuba,CA,91091,Yuba,(831) 662-5501,2013-02-28,2025-07-18
41-921002,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Yuba Tavern Inc,Robert Moore,7262 Broad Way,Yuba,CA,93884,Yuba,(707) 295-6473,2017-07-07,2025-01-04
