license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
58-543650,58,Caterer's Beer & Wine,ACTIVE,The Calaveras Restaurant Inc,Christopher Taylor,5988 Center Blvd,Calaveras,CA,90182,Calaveras,(442) 554-6946,2013-08-19,2026-03-24
41-630811,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Calaveras Restaurant Inc,Christopher Moore,4388 Center Ave,Calaveras,CA,93917,Calaveras,(916) 429-7329,2019-10-26,2026-08-07
58-332599,58,Caterer's Beer & Wine,ACTIVE,The Calaveras Bar,Michelle Anderson,3626 Main Rd,Calaveras,CA,90296,Calaveras,(707) 950-7893,2022-01-15,2025-04-28
47-806893,47,On-Sale General - Restaurant,ACTIVE,Calaveras Cafe,Daniel Miller,8432 Center Dr,Calaveras,CA,90020,Calaveras,(442) 204-9394,2012-06-12,2026-02-04
58-348898,58,Caterer's Beer & Wine,ACTIVE,Calaveras Restaurant,Steven Martinez,7943 Main Pl,Calaveras,CA,95328,Calaveras,(209) 925-4077,2023-09-28,2026-01-23
58-284539,58,Caterer's Beer & Wine,ACTIVE,Calaveras Cafe LLC,Maria Jones,2803 Center Ave,Calaveras,CA,95654,Calaveras,(707) 330-1210,2011-05-20,2025-10-27
47-149551,47,On-Sale General - Restaurant,ACTIVE,Calaveras Tavern Inc,Daniel Martin,9772 Main St,Calaveras,CA,93380,Calaveras,(916) 520-2710,2010-02-11,2026-04-15
20-110831,20,Off-Sale Beer & Wine,ACTIVE,Calaveras Market Inc,Michael Jones,7552 Broad Dr,Calaveras,CA,91820,Calaveras,(707) 418-4527,2024-11-02,2025-04-17
21-858768,21,Off-Sale General,ACTIVE,The Calaveras Cafe LLC,Anthony Wilson,2993 Center Ct,Calaveras,CA,92231,Calaveras,(530) 419-3608,2014-03-07,2025-03-10
21-662935,21,Off-Sale General,ACTIVE,The Calaveras Bar Inc,James Smith,5539 Main Ave,Calaveras,CA,96018,Calaveras,(442) 420-5100,2014-06-18,2026-02-03
