license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
41-271441,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Solano,Kenneth Johnson,2842 Hollywood Dr,Vacaville,CA,90351,Solano,(707) 892-2291,2012-06-22,2013-06-22
41-101019,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheKitchen Solano 45,Mark Martin,4459 Lincoln Rd,Fairfield,CA,96055,Solano,(707) 791-2343,2003-10-13,2004-10-13
41-178147,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldEatery Vallejo Corp 95,Jennifer Martin,6921 Main Way,Vallejo,CA,94984,Solano,(707) 572-4204,2004-01-01,2005-01-01
41-710496,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Steven Anderson,8735 Franklin Rd #910,Fairfield,CA,90900,Solano,(707) 578-9095,2018-01-07,2019-01-07
41-289903,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant,Maria Rodriguez,1864 Franklin Pl,Vallejo,CA,94204,Solano,(707) 884-1462,2003-08-11,2004-08-11
41-478251,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewTavern 21,Anthony Wilson,8044 Jefferson Pl #909,Vacaville,CA,90161,Solano,(707) 577-5120,2007-01-15,2008-01-15
41-558194,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Inc,Jennifer Hernandez,9287 3rd Rd #153,Fairfield,CA,93246,Solano,(707) 813-7775,2011-10-21,2012-10-21
41-452400,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot 63,Christopher Martin,9005 4th Pl,Vallejo,CA,90264,Solano,(707) 895-3042,2005-07-18,2006-07-18
41-846995,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Vallejo,Michelle Lopez,7663 Pico Way #800,Vallejo,CA,92377,Solano,(707) 280-1298,2002-11-02,2003-11-02
41-367028,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Maria Martin Gonzalez,4473 Franklin Dr,Fairfield,CA,96060,Solano,(707) 492-6579,2000-05-05,2001-05-05
41-198304,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Solano Corp,Michael Moore,5635 Jefferson Way,Vallejo,CA,94179,Solano,(707) 299-5434,2004-12-08,2005-12-08
41-527509,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldKitchen Fairfield LLC 44,Christopher Wilson,6066 Lincoln Ave,Fairfield,CA,96185,Solano,(707) 963-2427,2000-12-07,2001-12-07
41-304043,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery LLC,Robert Rodriguez,4766 Jefferson Pl #244,Fairfield,CA,95870,Solano,(707) 422-3278,2013-04-15,2014-04-15
41-986108,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewCafe Vallejo 39,Matthew Lopez,5026 State Way,Vallejo,CA,96091,Solano,(707) 348-2794,2019-08-27,2020-08-27
41-934959,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldSpot Solano Corp 13,Steven Anderson,1028 Wilshire Pl,Vallejo,CA,94675,Solano,(707) 231-5951,2022-12-07,2023-12-07
41-872526,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place,Daniel Garcia,8657 Madison Ave,Fairfield,CA,92776,Solano,(707) 389-6243,2014-05-16,2015-05-16
41-101337,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Solano,Mark Martin,4697 Maple Way,Vallejo,CA,93871,Solano,(707) 877-2980,2003-02-14,2004-02-14
41-160500,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Vallejo,Anthony Lopez,9327 1st Ln,Vallejo,CA,94894,Solano,(707) 586-8648,2024-02-06,2025-02-06
41-281981,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Group,Lisa Martinez Brown,4753 Front Dr #677,Vallejo,CA,93321,Solano,(707) 283-7298,2017-11-01,2018-11-01
41-449885,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,Anthony Rodriguez Johnson,3153 6th Ct,Vallejo,CA,93197,Solano,(707) 656-3570,2000-04-10,2001-04-10
41-636402,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldDiner Vacaville Inc 52,Robert Gonzalez,2234 Hollywood St,Vacaville,CA,91564,Solano,(707) 824-6477,2012-08-10,2013-08-10
41-385785,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Corp 78,Michelle Brown,6969 Front Pl,Vacaville,CA,95628,Solano,(707) 439-8625,2004-01-16,2005-01-16
41-214925,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Fairfield LLC,Robert Rodriguez,8449 Main Ln,Fairfield,CA,92011,Solano,(707) 702-4005,2024-08-11,2025-08-11
41-703837,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Co,Mark Moore Wilson,461 3rd Ln,Vacaville,CA,91681,Solano,(707) 475-7422,2007-08-13,2008-08-13
41-776173,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldGrill Vacaville Valley 60,John Johnson,7655 5th Pl,Vacaville,CA,93027,Solano,(707) 320-7427,2003-02-08,2004-02-08
41-461550,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Vacaville Inc,Kenneth Miller,3916 Hollywood St,Vacaville,CA,90721,Solano,(707) 280-7816,2006-04-13,2007-04-13
41-795059,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Inc,Maria Hernandez,8743 Market Ln #652,Vacaville,CA,90179,Solano,(707) 472-7163,2001-01-24,2002-01-24
41-554407,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Inc,David Jackson,8473 6th St,Vallejo,CA,93193,Solano,(707) 273-4808,2024-05-06,2025-05-06
41-982535,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot LLC,Michael Jackson,670 Wilshire Pl,Vacaville,CA,95570,Solano,(707) 857-9049,2003-12-20,2004-12-20
41-173697,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Vallejo,Michelle Garcia,7385 Wilshire Dr,Vallejo,CA,91497,Solano,(707) 688-2613,2018-10-20,2019-10-20
41-432293,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Group,Daniel Thomas Davis,5011 Market Blvd,Vallejo,CA,90547,Solano,(707) 984-1399,2013-09-11,2014-09-11
41-272736,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Christopher Williams,326 Sunset Pl #158,Vallejo,CA,95031,Solano,(707) 539-3686,2019-09-15,2020-09-15
41-515232,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheTavern Vallejo 48,Matthew Smith Hernandez,4078 Jefferson St #506,Vallejo,CA,90970,Solano,(707) 216-5403,2003-01-01,2004-01-01
41-977770,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Vallejo Inc,Anthony Moore,4308 Lincoln Pl,Vallejo,CA,95226,Solano,(707) 416-7291,2016-09-28,2017-09-28
41-694992,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Group,Steven Moore,2318 Mission Ct,Fairfield,CA,91957,Solano,(707) 945-1669,2008-03-26,2009-03-26
41-867049,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Fairfield Heights Inc,Jennifer Davis,6128 5th Rd,Fairfield,CA,90710,Solano,(707) 862-4746,2007-03-20,2008-03-20
41-798478,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Fairfield Valley Inc,Maria Wilson,4362 1st Dr,Fairfield,CA,92241,Solano,(707) 305-4026,2013-12-06,2014-12-06
41-286281,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Corp,William Johnson Taylor,4907 Pico Blvd #382,Vallejo,CA,92392,Solano,(707) 957-4006,2020-11-04,2021-11-04
41-245814,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Vallejo Heights,Andrew Davis,8954 Main Ct,Vallejo,CA,90403,Solano,(707) 616-7105,2003-12-09,2004-12-09
41-998578,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill LLC,Michael Lopez,7322 1st Ct #485,Fairfield,CA,94296,Solano,(707) 676-2122,2007-02-10,2008-02-10
41-176300,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldSpot Inc 44,James Wilson,5755 Madison Pl,Vallejo,CA,93918,Solano,(707) 652-3564,2009-01-26,2010-01-26
41-399335,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill LLC,Robert Smith,7397 Sunset Ave #108,Vallejo,CA,91516,Solano,(707) 415-4055,2017-05-01,2018-05-01
41-980004,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Vallejo Hills LLC,Paul Thomas,7809 Broadway Dr,Vallejo,CA,94790,Solano,(707) 353-9263,2004-06-15,2005-06-15
41-481853,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Solano,Paul Garcia,7727 Madison Blvd,Fairfield,CA,92305,Solano,(707) 724-2330,2021-10-21,2022-10-21
41-540651,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldHouse Fairfield Co 20,Matthew Garcia Martin,9011 Sunset Ln,Fairfield,CA,92400,Solano,(707) 345-4671,2016-11-06,2017-11-06
41-838972,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Vacaville Hills,Steven Garcia,343 1st Pl,Vacaville,CA,93567,Solano,(707) 443-3949,2002-02-17,2003-02-17
41-945431,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Solano Corp 62,Robert Gonzalez,8495 Franklin Ave,Vallejo,CA,95377,Solano,(707) 923-3061,2002-02-10,2003-02-10
41-748013,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Solano,William Smith,8873 Front Dr,Vallejo,CA,95839,Solano,(707) 533-1078,2023-12-22,2024-12-22
41-477260,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Vallejo Corp,Andrew Brown,8155 5th Ct,Vallejo,CA,91861,Solano,(707) 870-1356,2009-10-24,2010-10-24
41-632533,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldSpot Vallejo Heights Inc 16,Steven Davis,7644 Madison Rd,Vallejo,CA,93496,Solano,(707) 411-4658,2007-02-05,2008-02-05
41-395290,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Fairfield Corp,James Thomas Taylor,890 Front Ln,Fairfield,CA,90038,Solano,(707) 688-3689,2014-09-10,2015-09-10
41-348609,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Inc,William Jackson Brown,4385 Wilshire Ct,Fairfield,CA,91217,Solano,(707) 934-5526,2011-04-18,2012-04-18
41-246239,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Vacaville Valley Group,Andrew Martin,4742 3rd Rd,Vacaville,CA,93544,Solano,(707) 959-6116,2007-06-24,2008-06-24
41-652525,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,Steven Anderson,4261 Main Ave,Vallejo,CA,90720,Solano,(707) 998-7973,2012-09-27,2013-09-27
41-924536,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Company,Matthew Jackson Martinez,5557 Broadway Ct,Vallejo,CA,93919,Solano,(707) 841-6814,2019-12-24,2020-12-24
41-290595,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheKitchen Fairfield Valley 87,Michael Smith,9975 Hollywood Dr,Fairfield,CA,95537,Solano,(707) 417-5527,2013-08-10,2014-08-10
41-894612,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Vacaville,Matthew Gonzalez Lopez,981 Franklin Pl,Vacaville,CA,92698,Solano,(707) 400-3367,2024-03-26,2025-03-26
41-712361,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner LLC,Christopher Williams,7743 1st Blvd #253,Vacaville,CA,91577,Solano,(707) 586-6854,2024-02-19,2025-02-19
41-467163,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Solano Group,Lisa Taylor Gonzalez,4485 1st Way,Fairfield,CA,94591,Solano,(707) 630-4475,2010-05-15,2011-05-15
41-804147,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCafe LLC 10,Matthew Martinez Jackson,7574 Maple Ln,Vacaville,CA,93544,Solano,(707) 612-3920,2020-08-07,2021-08-07
41-175714,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,John Brown,4399 Oak Way,Fairfield,CA,96015,Solano,(707) 285-5686,2016-05-18,2017-05-18
41-751595,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,Michelle Hernandez,7300 Market Pl,Vallejo,CA,95697,Solano,(707) 442-7744,2007-03-15,2008-03-15
41-813535,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Vacaville Co,Christopher Martinez,2171 Wilshire Pl #998,Vacaville,CA,90919,Solano,(707) 248-4586,2015-02-19,2016-02-19
41-813027,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheTavern 57,James Johnson,9674 7th Dr,Vacaville,CA,91542,Solano,(707) 412-2694,2016-08-18,2017-08-18
41-319362,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Corp,Kenneth Johnson Martin,6051 Maple Pl,Vallejo,CA,93465,Solano,(707) 241-8733,2016-01-15,2017-01-15
41-549569,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldDiner Vallejo 76,Christopher Hernandez,9255 6th St,Vallejo,CA,91170,Solano,(707) 237-1644,2011-07-20,2012-07-20
41-294393,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,Mark Jones,7211 Market St,Fairfield,CA,92691,Solano,(707) 889-9480,2000-09-17,2001-09-17
41-167006,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Solano,Maria Rodriguez,1819 Washington Ln,Fairfield,CA,95645,Solano,(707) 451-8101,2022-04-10,2023-04-10
41-108431,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Solano Company,Anthony Williams,243 5th Ct,Fairfield,CA,94655,Solano,(707) 601-7532,2009-01-20,2010-01-20
41-692189,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Vacaville,Mark Anderson,8757 Pico Ln,Vacaville,CA,93869,Solano,(707) 324-3965,2014-03-16,2015-03-16
41-530382,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldSpot 58,Mark Taylor,2668 Sunset St,Vallejo,CA,95613,Solano,(707) 916-9199,2018-11-27,2019-11-27
41-754624,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCorner Solano 25,Matthew Martin,8662 6th Way #186,Vallejo,CA,90893,Solano,(707) 546-7066,2010-04-10,2011-04-10
41-261887,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldGrill Vacaville Co 54,Andrew Martin Martinez,3761 Washington Blvd,Vacaville,CA,92457,Solano,(707) 966-5003,2019-03-26,2020-03-26
41-223220,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant LLC,Maria Thomas,1961 Front St,Vallejo,CA,94945,Solano,(707) 797-8380,2024-03-01,2025-03-01
41-824274,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldEatery Solano 97,Paul Martin Martinez,8721 Main Pl #275,Vacaville,CA,91164,Solano,(707) 363-5638,2001-06-08,2002-06-08
41-215600,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Solano Corp,Andrew Martinez,9191 2nd Dr,Vallejo,CA,93284,Solano,(707) 834-7361,2006-10-26,2007-10-26
41-924578,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheSpot Solano Group 10,Mark Miller,7415 1st Ave #811,Vallejo,CA,91836,Solano,(707) 993-1146,2004-03-12,2005-03-12
41-747030,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewEatery Vallejo 84,Steven Wilson,7547 1st Pl,Vallejo,CA,93621,Solano,(707) 427-5659,2017-01-08,2018-01-08
41-134067,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,David Brown,7994 Front Ln #977,Fairfield,CA,91808,Solano,(707) 709-2147,2013-01-06,2014-01-06
41-227446,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewEatery Solano 21,Matthew Martin,8800 Maple Rd #723,Vacaville,CA,92646,Solano,(707) 616-2326,2017-05-14,2018-05-14
41-414826,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot 12,Daniel Williams Moore,5211 Mission Ct,Vallejo,CA,93233,Solano,(707) 877-7908,2022-12-14,2023-12-14
41-588147,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldKitchen Solano Group 44,Anthony Moore,6707 Maple Way,Fairfield,CA,92310,Solano,(707) 955-2299,2002-03-14,2003-03-14
41-681406,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Group,Maria Brown Lopez,469 Madison Pl,Vallejo,CA,96142,Solano,(707) 257-1365,2015-10-25,2016-10-25
41-816456,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Vallejo Valley LLC,Daniel Thomas,5171 3rd Ave,Vallejo,CA,91288,Solano,(707) 717-6414,2007-09-27,2008-09-27
41-315288,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCafe Fairfield Company 17,Jennifer Martinez,216 Hollywood Rd,Fairfield,CA,92857,Solano,(707) 345-5917,2019-01-17,2020-01-17
41-662924,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Fairfield,Maria Brown,3807 Wilshire St,Fairfield,CA,94326,Solano,(707) 966-8727,2005-05-20,2006-05-20
41-114399,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldDiner Co 27,Paul Thomas,4524 Maple Ct,Vallejo,CA,93599,Solano,(707) 710-6943,2020-02-05,2021-02-05
41-998894,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Corp,Daniel Lopez,4979 Broadway Pl #848,Vallejo,CA,93202,Solano,(707) 327-8256,2009-08-17,2010-08-17
41-438874,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Solano Corp,Steven Davis,1685 Market Ct,Vallejo,CA,93263,Solano,(707) 210-2976,2010-05-02,2011-05-02
41-686289,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Vacaville Corp 73,Maria Johnson,6835 Sunset Ct #320,Vacaville,CA,94484,Solano,(707) 845-6010,2007-03-17,2008-03-17
41-718447,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Corp,William Anderson,2810 7th Dr,Vallejo,CA,92234,Solano,(707) 645-4373,2006-07-06,2007-07-06
41-561490,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewGrill Vacaville Hills 80,Robert Lopez,9085 4th Pl,Vacaville,CA,95348,Solano,(707) 869-6924,2014-09-01,2015-09-01
41-475114,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,Kenneth Lopez,4002 Mission St #197,Vacaville,CA,93193,Solano,(707) 640-7146,2013-05-19,2014-05-19
41-515525,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Fairfield Company,David Gonzalez,1219 Madison Blvd,Fairfield,CA,93890,Solano,(707) 846-1329,2024-08-08,2025-08-08
41-640142,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldTavern Vallejo Group 85,John Martinez,2611 6th Rd #877,Vallejo,CA,92204,Solano,(707) 246-5162,2012-03-26,2013-03-26
41-282273,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Mark Smith,6387 Franklin Rd #265,Vacaville,CA,90293,Solano,(707) 271-5754,2013-10-25,2014-10-25
41-107287,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewKitchen Co 14,Kenneth Miller,6831 1st Way,Vallejo,CA,90040,Solano,(707) 745-9298,2000-04-21,2001-04-21
41-703240,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Fairfield Hills 28,David Martin Smith,8784 7th Ct,Fairfield,CA,94580,Solano,(707) 775-6291,2022-04-28,2023-04-28
41-165196,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,Daniel Brown,5477 Lincoln Ln,Fairfield,CA,95942,Solano,(707) 261-2104,2020-06-12,2021-06-12
41-593590,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Vallejo,Daniel Johnson Smith,7394 Franklin Ave,Vallejo,CA,92728,Solano,(707) 712-2696,2005-05-01,2006-05-01
41-490001,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Co,Steven Smith,3782 Sunset Pl #166,Vallejo,CA,94386,Solano,(707) 374-4419,2012-11-07,2013-11-07
41-138867,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Corp,Matthew Martin Martin,7429 Pico Blvd,Fairfield,CA,95417,Solano,(707) 444-3319,2012-04-08,2013-04-08
41-833131,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,John Martin,8113 Washington Rd,Vacaville,CA,93742,Solano,(707) 576-9525,2022-06-28,2023-06-28
41-817358,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,Paul Gonzalez,7126 Washington Ave,Fairfield,CA,95917,Solano,(707) 363-4709,2012-10-18,2013-10-18
