id,company_name,contact_name,email,phone,address,city,state,county,zip,business_type,priority,source,tags,scraped_at,notes
AZ-00017,Phoenix Tavern,John Rodriguez,info@phoenixtavern.com,+1 (555) 406-1452,8489 Pine St,Phoenix,AZ,Phoenix County,99283,bakery,B,AZ_Scraper,"Restaurant,AZ,Phoenix",2026-05-07T20:51:47.840591,"State Population: 7,151,502"
AZ-00018,Mesa Grill,Jennifer Williams,info@mesagrill.com,+1 (555) 857-2719,4838 Pine St,Mesa,AZ,Mesa County,97987,bakery,B,AZ_Scraper,"Restaurant,AZ,Mesa",2026-05-07T20:51:47.840601,"State Population: 7,151,502"
AZ-00019,The Davis Restaurant,Barbara Johnson,info@thedavisrestaur.com,+1 (555) 348-8024,1908 Pine St,Tucson,AZ,Tucson County,39758,brewery,B,AZ_Scraper,"Restaurant,AZ,Tucson",2026-05-07T20:51:47.840611,"State Population: 7,151,502"
AZ-00020,Tucson Bar,Richard Brown,info@tucsonbar.com,+1 (555) 603-3465,9045 Main St,Tucson,AZ,Tucson County,67358,food service,B,AZ_Scraper,"Restaurant,AZ,Tucson",2026-05-07T20:51:47.840621,"State Population: 7,151,502"
AZ-00021,Phoenix Tavern,Susan Taylor,info@phoenixtavern.com,+1 (555) 515-8125,4940 Pine St,Phoenix,AZ,Phoenix County,10728,food service,B,AZ_Scraper,"Restaurant,AZ,Phoenix",2026-05-07T20:51:47.840631,"State Population: 7,151,502"
AZ-00022,Mesa Bistro,John Davis,info@mesabistro.com,+1 (555) 102-8607,1864 Pine St,Mesa,AZ,Mesa County,76378,restaurant,B,AZ_Scraper,"Restaurant,AZ,Mesa",2026-05-07T20:51:47.840645,"State Population: 7,151,502"
AZ-00023,Scottsdale Cafe,James Brown,info@scottsdalecafe.com,+1 (555) 305-9828,6117 Oak St,Scottsdale,AZ,Scottsdale County,89161,bar,B,AZ_Scraper,"Restaurant,AZ,Scottsdale",2026-05-07T20:51:47.840656,"State Population: 7,151,502"
AZ-00024,Scottsdale Tavern,Richard Martinez,info@scottsdaletaver.com,+1 (555) 320-7985,142 Oak St,Scottsdale,AZ,Scottsdale County,76137,brewery,B,AZ_Scraper,"Restaurant,AZ,Scottsdale",2026-05-07T20:51:47.840666,"State Population: 7,151,502"
AZ-00025,Mesa Diner,Mary Martinez,info@mesadiner.com,+1 (555) 421-3967,8315 Pine St,Mesa,AZ,Mesa County,92140,restaurant,B,AZ_Scraper,"Restaurant,AZ,Mesa",2026-05-07T20:51:47.840676,"State Population: 7,151,502"
AZ-00026,The Smith Restaurant,William Smith,info@thesmithrestaur.com,+1 (555) 114-9143,7756 Main St,Phoenix,AZ,Phoenix County,89079,catering,B,AZ_Scraper,"Restaurant,AZ,Phoenix",2026-05-07T20:51:47.840690,"State Population: 7,151,502"
AZ-00027,Tucson Diner,Patricia Smith,info@tucsondiner.com,+1 (555) 840-3874,9612 Pine St,Tucson,AZ,Tucson County,74597,brewery,B,AZ_Scraper,"Restaurant,AZ,Tucson",2026-05-07T20:51:47.840701,"State Population: 7,151,502"
AZ-00028,Tucson Eatery,Barbara Davis,info@tucsoneatery.com,+1 (555) 381-2409,2540 Main St,Tucson,AZ,Tucson County,57462,brewery,B,AZ_Scraper,"Restaurant,AZ,Tucson",2026-05-07T20:51:47.840718,"State Population: 7,151,502"
AZ-00029,Scottsdale House,Robert Williams,info@scottsdalehouse.com,+1 (555) 390-7355,5967 Oak St,Scottsdale,AZ,Scottsdale County,89991,restaurant,B,AZ_Scraper,"Restaurant,AZ,Scottsdale",2026-05-07T20:51:47.840728,"State Population: 7,151,502"
AZ-00030,Phoenix Pub,Robert Miller,info@phoenixpub.com,+1 (555) 415-8232,9434 Maple St,Phoenix,AZ,Phoenix County,44621,bakery,B,AZ_Scraper,"Restaurant,AZ,Phoenix",2026-05-07T20:51:47.840738,"State Population: 7,151,502"
AZ-00031,Phoenix Cafe,Michael Davis,info@phoenixcafe.com,+1 (555) 764-3532,4875 Main St,Phoenix,AZ,Phoenix County,28326,brewery,B,AZ_Scraper,"Restaurant,AZ,Phoenix",2026-05-07T20:51:47.840748,"State Population: 7,151,502"
AZ-00032,Tucson Eatery,Mary Johnson,info@tucsoneatery.com,+1 (555) 298-3319,3312 Pine St,Tucson,AZ,Tucson County,24488,bar,B,AZ_Scraper,"Restaurant,AZ,Tucson",2026-05-07T20:51:47.840758,"State Population: 7,151,502"
AZ-00033,Phoenix Bistro,Patricia Jones,info@phoenixbistro.com,+1 (555) 650-5830,6658 Pine St,Phoenix,AZ,Phoenix County,45953,restaurant,B,AZ_Scraper,"Restaurant,AZ,Phoenix",2026-05-07T20:51:47.840769,"State Population: 7,151,502"
AZ-00034,Tucson Pub,Richard Garcia,info@tucsonpub.com,+1 (555) 685-9015,9180 Elm St,Tucson,AZ,Tucson County,48777,restaurant,B,AZ_Scraper,"Restaurant,AZ,Tucson",2026-05-07T20:51:47.840782,"State Population: 7,151,502"
