id,company_name,contact_name,title,email,phone,address,city,state,state_name,zip,business_type,priority,metro_pop,pos_system,replacement_score,has_website,has_social,years_in_business,estimated_volume,source,tags,scraped_at
OH-48936,Columbus Pub,Karen Moore,General Manager,info@columbuspub.com,(937) 928-8088,3213 Chestnut St,Columbus,OH,Ohio,42807,Bar,A,906500,Aloha,80,True,True,28,>5M,MIDWEST_OH_Scraper,"Restaurant,OH,Columbus,Midwest",2026-05-07T20:52:44.751132
OH-58316,Lee's Grill,James Lee,Manager,info@leesgrill.com,(330) 568-7403,7882 Broadway,Cincinnati,OH,Ohio,91203,Grill,A,309300,Toast,60,True,True,33,1M-3M,MIDWEST_OH_Scraper,"Restaurant,OH,Cincinnati,Midwest",2026-05-07T20:52:44.751145
OH-93019,Toledo Pub,Karen Martinez,Owner,info@toledopub.com,(614) 383-8444,2002 Market St,Toledo,OH,Ohio,49943,Cafe,B,270900,Toast,60,True,True,35,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Toledo,Midwest",2026-05-07T20:52:44.751160
OH-64150,Pub of Toledo,Jessica Smith,Manager,info@puboftoledo.com,(380) 614-5811,9526 Elm St,Toledo,OH,Ohio,59918,Pub,B,270900,Micros,75,True,False,19,>5M,MIDWEST_OH_Scraper,"Restaurant,OH,Toledo,Midwest",2026-05-07T20:52:44.751173
OH-19662,Downtown Diner,Christopher Martin,General Manager,info@downtowndiner.com,(740) 379-6184,8625 River Rd,Cincinnati,OH,Ohio,58706,Diner,A,309300,Unknown,40,True,True,33,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Cincinnati,Midwest",2026-05-07T20:52:44.751185
OH-60245,Rustic Tavern on Main,Richard Anderson,Manager,info@rustictavernonmain.com,(220) 356-5878,9251 Lake St,Toledo,OH,Ohio,45758,Tavern,B,270900,Toast,60,True,True,22,<500K,MIDWEST_OH_Scraper,"Restaurant,OH,Toledo,Midwest",2026-05-07T20:52:44.751201
OH-12238,Cleveland Pub,Mary Martin,Owner,info@clevelandpub.com,(234) 936-6863,8018 Main St,Cleveland,OH,Ohio,70644,Pub,A,383800,Micros,75,True,True,24,3M-5M,MIDWEST_OH_Scraper,"Restaurant,OH,Cleveland,Midwest",2026-05-07T20:52:44.751213
OH-43062,Downtown Bistro,Sarah Smith,Operations Manager,info@downtownbistro.com,(614) 703-5285,1768 Pine St,Toledo,OH,Ohio,10500,Bistro,B,270900,Toast,60,True,True,5,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Toledo,Midwest",2026-05-07T20:52:44.751225
OH-28867,Kitchen Co.,David Moore,Manager,info@kitchenco..com,(513) 322-7894,5368 Elm St,Toledo,OH,Ohio,44630,Kitchen,B,270900,Cake POS,75,True,True,26,>5M,MIDWEST_OH_Scraper,"Restaurant,OH,Toledo,Midwest",2026-05-07T20:52:44.751235
OH-66359,West Toledo Grill,James Rodriguez,Owner,info@westtoledogrill.com,(380) 931-3550,8459 Washington St,Toledo,OH,Ohio,60381,Grill,B,270900,Unknown,40,True,True,29,>5M,MIDWEST_OH_Scraper,"Restaurant,OH,Toledo,Midwest",2026-05-07T20:52:44.751248
OH-92593,Cleveland Diner,John Jones,Manager,info@clevelanddiner.com,(419) 834-7980,4333 Washington St,Cleveland,OH,Ohio,33988,Diner,A,383800,Lightspeed,60,True,False,26,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Cleveland,Midwest",2026-05-07T20:52:44.751256
OH-61947,Kitchen & Grill,William Martin,Owner,info@kitchenandgrill.com,(614) 988-9018,423 Main St,Columbus,OH,Ohio,74650,Kitchen,A,906500,Square,85,True,True,31,<500K,MIDWEST_OH_Scraper,"Restaurant,OH,Columbus,Midwest",2026-05-07T20:52:44.751265
OH-30897,Eatery of Cincinnati,Susan Martin,Operations Manager,info@eateryofcincinnati.com,(216) 485-6291,1357 Washington St,Cincinnati,OH,Ohio,70188,Eatery,A,309300,ShopKeep,70,False,True,9,1M-3M,MIDWEST_OH_Scraper,"Restaurant,OH,Cincinnati,Midwest",2026-05-07T20:52:44.751273
OH-46023,Columbus Pub,Charles Anderson,General Manager,info@columbuspub.com,(513) 361-9958,2658 Chestnut St,Columbus,OH,Ohio,19005,Tavern,A,906500,Clover,75,True,True,32,3M-5M,MIDWEST_OH_Scraper,"Restaurant,OH,Columbus,Midwest",2026-05-07T20:52:44.751283
OH-69841,Pub of Toledo,Mary Brown,Owner,info@puboftoledo.com,(216) 363-1553,8540 Market St,Toledo,OH,Ohio,30849,Pub,B,270900,Square,85,True,True,9,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Toledo,Midwest",2026-05-07T20:52:44.751292
OH-69041,The Royal Cafe,Charles Lee,General Manager,info@theroyalcafe.com,(330) 663-8611,2230 Pine St,Cincinnati,OH,Ohio,52311,Cafe,A,309300,Revel,70,True,True,4,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Cincinnati,Midwest",2026-05-07T20:52:44.751302
OH-36989,The Rustic Eatery,John Smith,Owner,info@therusticeatery.com,(513) 562-9898,4892 Park Ave,Cleveland,OH,Ohio,70923,Eatery,A,383800,Cake POS,75,True,True,2,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Cleveland,Midwest",2026-05-07T20:52:44.751310
OH-18148,Columbus Kitchen,James Martinez,Manager,info@columbuskitchen.com,(330) 203-3956,9602 Market St,Columbus,OH,Ohio,13505,Diner,A,906500,Toast,60,True,True,17,<500K,MIDWEST_OH_Scraper,"Restaurant,OH,Columbus,Midwest",2026-05-07T20:52:44.751318
OH-25188,The Silver Pub,Barbara Thompson,Owner,info@thesilverpub.com,(380) 760-1840,6463 Washington St,Cleveland,OH,Ohio,47949,Pub,A,383800,Clover,75,True,True,21,>5M,MIDWEST_OH_Scraper,"Restaurant,OH,Cleveland,Midwest",2026-05-07T20:52:44.751328
OH-59386,Uptown Bistro,Christopher Moore,Operations Manager,info@uptownbistro.com,(567) 557-9291,9914 Maple Ave,Cleveland,OH,Ohio,29649,Bistro,A,383800,ShopKeep,70,True,True,18,1M-3M,MIDWEST_OH_Scraper,"Restaurant,OH,Cleveland,Midwest",2026-05-07T20:52:44.751336
OH-45925,The Grand Tavern,Thomas White,Operations Manager,info@thegrandtavern.com,(440) 406-6167,7790 Oak St,Columbus,OH,Ohio,58524,Tavern,A,906500,Square,85,True,True,27,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Columbus,Midwest",2026-05-07T20:52:44.751351
OH-52115,The Grand Eatery,Thomas Smith,Owner,info@thegrandeatery.com,(440) 886-4502,9181 Park Ave,Cleveland,OH,Ohio,85164,Eatery,A,383800,Unknown,40,True,True,23,<500K,MIDWEST_OH_Scraper,"Restaurant,OH,Cleveland,Midwest",2026-05-07T20:52:44.751369
OH-42131,Toledo Eatery,Christopher Wilson,General Manager,info@toledoeatery.com,(220) 924-8350,913 Broadway,Toledo,OH,Ohio,58044,Eatery,B,270900,TouchBistro,65,False,True,33,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Toledo,Midwest",2026-05-07T20:52:44.751381
OH-80688,Cafe Co.,Charles Jackson,General Manager,info@cafeco..com,(440) 548-8884,8888 Oak St,Columbus,OH,Ohio,76021,Cafe,A,906500,Revel,70,True,True,29,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Columbus,Midwest",2026-05-07T20:52:44.751394
OH-73264,Columbus Pub,Karen Johnson,Owner,info@columbuspub.com,(937) 622-4593,2281 Market St,Columbus,OH,Ohio,96734,Grill,A,906500,Cake POS,75,False,True,8,3M-5M,MIDWEST_OH_Scraper,"Restaurant,OH,Columbus,Midwest",2026-05-07T20:52:44.751434
OH-90759,Cafe & Grill,Susan Lee,Manager,info@cafeandgrill.com,(614) 827-1258,5144 Market St,Toledo,OH,Ohio,93854,Cafe,B,270900,Unknown,40,True,True,20,<500K,MIDWEST_OH_Scraper,"Restaurant,OH,Toledo,Midwest",2026-05-07T20:52:44.751463
OH-84437,Toledo Restaurant,Linda Brown,General Manager,info@toledorestaurant.com,(740) 241-4519,3430 Lake St,Toledo,OH,Ohio,89057,Restaurant,B,270900,Square,85,True,True,35,1M-3M,MIDWEST_OH_Scraper,"Restaurant,OH,Toledo,Midwest",2026-05-07T20:52:44.751479
OH-99555,Cleveland Pub,James Hernandez,Operations Manager,info@clevelandpub.com,(419) 817-6868,1924 Washington St,Cleveland,OH,Ohio,22621,Bistro,A,383800,Unknown,40,True,True,22,<500K,MIDWEST_OH_Scraper,"Restaurant,OH,Cleveland,Midwest",2026-05-07T20:52:44.751491
OH-22976,Cincinnati Pub,John White,General Manager,info@cincinnatipub.com,(419) 833-3901,8262 Main St,Cincinnati,OH,Ohio,93604,Tavern,A,309300,Unknown,40,True,False,24,>5M,MIDWEST_OH_Scraper,"Restaurant,OH,Cincinnati,Midwest",2026-05-07T20:52:44.751505
OH-39501,Cincinnati Diner,Susan Brown,Owner,info@cincinnatidiner.com,(216) 261-6912,3934 Park Ave,Cincinnati,OH,Ohio,92332,Diner,A,309300,Micros,75,True,False,3,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Cincinnati,Midwest",2026-05-07T20:52:44.751523
OH-71920,Columbus Eatery,Richard White,Operations Manager,info@columbuseatery.com,(330) 709-3182,7413 River Rd,Columbus,OH,Ohio,53348,Bistro,A,906500,Lightspeed,60,True,True,35,3M-5M,MIDWEST_OH_Scraper,"Restaurant,OH,Columbus,Midwest",2026-05-07T20:52:44.751552
OH-87112,Friendly Grill on Main,Robert Brown,Owner,info@friendlygrillonmain.com,(380) 822-1320,3794 Washington St,Cleveland,OH,Ohio,89103,Grill,A,383800,ShopKeep,70,False,True,30,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Cleveland,Midwest",2026-05-07T20:52:44.751567
OH-85494,Diner of Columbus,Charles Garcia,Manager,info@dinerofcolumbus.com,(234) 505-2197,2973 Washington St,Columbus,OH,Ohio,47672,Diner,A,906500,Aloha,80,True,True,9,>5M,MIDWEST_OH_Scraper,"Restaurant,OH,Columbus,Midwest",2026-05-07T20:52:44.751580
OH-24706,Bistro & Grill,Thomas Martin,Manager,info@bistroandgrill.com,(380) 817-6521,3270 Market St,Cleveland,OH,Ohio,41430,Bistro,A,383800,ShopKeep,70,True,True,30,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Cleveland,Midwest",2026-05-07T20:52:44.751593
OH-20678,Toledo Tavern House,Michael Wilson,General Manager,info@toledotavernhouse.com,(937) 721-4772,7630 Washington St,Toledo,OH,Ohio,78672,Tavern,B,270900,ShopKeep,70,True,True,2,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Toledo,Midwest",2026-05-07T20:52:44.751606
OH-84034,Toledo Eatery,William Garcia,Manager,info@toledoeatery.com,(216) 666-4008,5082 River Rd,Toledo,OH,Ohio,55561,Eatery,B,270900,Square,85,True,False,31,3M-5M,MIDWEST_OH_Scraper,"Restaurant,OH,Toledo,Midwest",2026-05-07T20:52:44.751623
OH-44383,Grand Diner on Main,John Thompson,General Manager,info@granddineronmain.com,(614) 928-8919,5166 Maple Ave,Columbus,OH,Ohio,44552,Diner,A,906500,TouchBistro,65,True,True,30,<500K,MIDWEST_OH_Scraper,"Restaurant,OH,Columbus,Midwest",2026-05-07T20:52:44.751636
OH-52240,Grill of Toledo,Jennifer Jackson,Owner,info@grilloftoledo.com,(234) 970-3211,6625 Chestnut St,Toledo,OH,Ohio,52450,Grill,B,270900,Toast,60,False,True,35,>5M,MIDWEST_OH_Scraper,"Restaurant,OH,Toledo,Midwest",2026-05-07T20:52:44.751649
OH-35003,West Cleveland Kitchen,William Miller,Manager,info@westclevelandkitchen.com,(216) 946-6881,2649 Elm St,Cleveland,OH,Ohio,76483,Kitchen,A,383800,Unknown,40,False,False,18,<500K,MIDWEST_OH_Scraper,"Restaurant,OH,Cleveland,Midwest",2026-05-07T20:52:44.751666
OH-13467,Cleveland Kitchen,Patricia Moore,Owner,info@clevelandkitchen.com,(220) 725-9908,4418 Oak St,Cleveland,OH,Ohio,77425,Restaurant,A,383800,Aloha,80,True,False,2,1M-3M,MIDWEST_OH_Scraper,"Restaurant,OH,Cleveland,Midwest",2026-05-07T20:52:44.751679
OH-36638,West Toledo Eatery,Joseph Johnson,Manager,info@westtoledoeatery.com,(234) 580-7018,8737 Broadway,Toledo,OH,Ohio,80116,Eatery,B,270900,Aloha,80,True,False,7,<500K,MIDWEST_OH_Scraper,"Restaurant,OH,Toledo,Midwest",2026-05-07T20:52:44.751692
OH-37710,West Columbus Bar,Elizabeth Jackson,Operations Manager,info@westcolumbusbar.com,(380) 247-8278,1515 Oak St,Columbus,OH,Ohio,49839,Bar,A,906500,Clover,75,True,True,35,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Columbus,Midwest",2026-05-07T20:52:44.751712
OH-14135,Lopez's Diner,Elizabeth Lopez,Manager,info@lopezsdiner.com,(419) 691-1847,1958 Lake St,Cleveland,OH,Ohio,65075,Diner,A,383800,Cake POS,75,True,True,13,3M-5M,MIDWEST_OH_Scraper,"Restaurant,OH,Cleveland,Midwest",2026-05-07T20:52:44.751725
OH-98267,Eatery Co.,Jennifer Martin,Operations Manager,info@eateryco..com,(513) 301-6142,1521 River Rd,Toledo,OH,Ohio,79673,Eatery,B,270900,Micros,75,True,False,18,>5M,MIDWEST_OH_Scraper,"Restaurant,OH,Toledo,Midwest",2026-05-07T20:52:44.751738
OH-99652,Columbus Bistro,Susan Williams,Owner,info@columbusbistro.com,(220) 348-3001,2248 Chestnut St,Columbus,OH,Ohio,78126,Tavern,A,906500,Unknown,40,True,True,17,>5M,MIDWEST_OH_Scraper,"Restaurant,OH,Columbus,Midwest",2026-05-07T20:52:44.751749
OH-15216,Cincinnati Bar House,Elizabeth Miller,Manager,info@cincinnatibarhouse.com,(419) 607-8366,3898 Market St,Cincinnati,OH,Ohio,69246,Bar,A,309300,Unknown,40,True,True,11,>5M,MIDWEST_OH_Scraper,"Restaurant,OH,Cincinnati,Midwest",2026-05-07T20:52:44.751765
OH-60662,Toledo Grill House,Joseph Garcia,Owner,info@toledogrillhouse.com,(419) 210-1898,6600 Broadway,Toledo,OH,Ohio,56624,Grill,B,270900,Unknown,40,True,True,9,<500K,MIDWEST_OH_Scraper,"Restaurant,OH,Toledo,Midwest",2026-05-07T20:52:44.751781
OH-22266,White's Restaurant,Jessica White,General Manager,info@whitesrestaurant.com,(380) 214-1515,4856 Maple Ave,Toledo,OH,Ohio,75171,Restaurant,B,270900,Micros,75,True,False,14,<500K,MIDWEST_OH_Scraper,"Restaurant,OH,Toledo,Midwest",2026-05-07T20:52:44.751797
OH-16518,Toledo Bistro,Charles Anderson,General Manager,info@toledobistro.com,(440) 482-1865,7686 Maple Ave,Toledo,OH,Ohio,74825,Restaurant,B,270900,Revel,70,True,True,31,3M-5M,MIDWEST_OH_Scraper,"Restaurant,OH,Toledo,Midwest",2026-05-07T20:52:44.751808
OH-95422,Columbus Eatery,Charles Rodriguez,General Manager,info@columbuseatery.com,(614) 836-9093,3584 River Rd,Columbus,OH,Ohio,63672,Bistro,A,906500,Unknown,40,True,True,3,>5M,MIDWEST_OH_Scraper,"Restaurant,OH,Columbus,Midwest",2026-05-07T20:52:44.751820
OH-73999,West Cincinnati Grill,Michael Jones,Owner,info@westcincinnatigrill.com,(937) 202-3189,7413 Lake St,Cincinnati,OH,Ohio,65636,Grill,A,309300,Clover,75,True,True,35,<500K,MIDWEST_OH_Scraper,"Restaurant,OH,Cincinnati,Midwest",2026-05-07T20:52:44.751833
OH-43204,Smith's Restaurant,John Smith,Operations Manager,info@smithsrestaurant.com,(614) 584-4483,3910 Washington St,Cleveland,OH,Ohio,58013,Restaurant,A,383800,Unknown,40,True,True,11,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Cleveland,Midwest",2026-05-07T20:52:44.751849
OH-29972,Toledo Grill,Thomas Miller,General Manager,info@toledogrill.com,(380) 255-8666,4346 Oak St,Toledo,OH,Ohio,96937,Grill,B,270900,ShopKeep,70,True,False,31,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Toledo,Midwest",2026-05-07T20:52:44.751862
OH-18199,Uptown Kitchen,John Thompson,Operations Manager,info@uptownkitchen.com,(216) 331-3735,4491 Washington St,Toledo,OH,Ohio,84313,Kitchen,B,270900,ShopKeep,70,True,True,13,3M-5M,MIDWEST_OH_Scraper,"Restaurant,OH,Toledo,Midwest",2026-05-07T20:52:44.751874
OH-27455,Cleveland Pub,Mary Johnson,Owner,info@clevelandpub.com,(330) 622-2647,3368 Lake St,Cleveland,OH,Ohio,62221,Pub,A,383800,Unknown,40,True,False,35,>5M,MIDWEST_OH_Scraper,"Restaurant,OH,Cleveland,Midwest",2026-05-07T20:52:44.751885
OH-91718,Grill & Grill,Barbara Jackson,Manager,info@grillandgrill.com,(419) 945-6267,8762 River Rd,Cleveland,OH,Ohio,73345,Grill,A,383800,Revel,70,True,False,17,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Cleveland,Midwest",2026-05-07T20:52:44.751901
OH-36572,Toledo Cafe House,Robert Rodriguez,Operations Manager,info@toledocafehouse.com,(937) 553-5116,2849 Pine St,Toledo,OH,Ohio,49257,Cafe,B,270900,Unknown,40,True,True,17,>5M,MIDWEST_OH_Scraper,"Restaurant,OH,Toledo,Midwest",2026-05-07T20:52:44.751917
OH-36714,Lopez's Bistro,Mary Lopez,Operations Manager,info@lopezsbistro.com,(419) 735-1191,3683 Washington St,Cincinnati,OH,Ohio,62775,Bistro,A,309300,Square,85,True,True,25,<500K,MIDWEST_OH_Scraper,"Restaurant,OH,Cincinnati,Midwest",2026-05-07T20:52:44.751930
