license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
58-879464,58,Caterer's Beer & Wine,ACTIVE,Mariposa Tavern,Christopher Anderson,7708 Center Way,Mariposa,CA,92374,Mariposa,(760) 450-2603,2024-05-08,2025-02-13
58-311347,58,Caterer's Beer & Wine,ACTIVE,The Mariposa Cafe LLC,Andrew Anderson,9755 Center St,Mariposa,CA,96090,Mariposa,(831) 291-4143,2014-03-01,2025-01-01
20-122325,20,Off-Sale Beer & Wine,ACTIVE,Mariposa Restaurant,Michael Smith,4616 Center Way,Mariposa,CA,90343,Mariposa,(831) 868-1783,2021-11-08,2025-11-02
75-323374,75,Event Permit Holder,ACTIVE,The Mariposa Cafe Inc,Maria Miller,1889 Main St,Mariposa,CA,94208,Mariposa,(530) 881-6823,2024-05-20,2026-02-06
58-909050,58,Caterer's Beer & Wine,ACTIVE,The Mariposa Bar,James Davis,8683 Main Way,Mariposa,CA,91519,Mariposa,(707) 662-4676,2019-01-18,2025-04-28
41-382388,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mariposa Bar Inc,Mark Wilson,7495 Broad Pl,Mariposa,CA,91597,Mariposa,(530) 333-1437,2011-04-18,2026-12-10
20-281079,20,Off-Sale Beer & Wine,ACTIVE,Mariposa Cafe,James Rodriguez,8691 Broad Dr,Mariposa,CA,92481,Mariposa,(442) 285-2531,2012-08-09,2024-03-02
47-967500,47,On-Sale General - Restaurant,ACTIVE,Mariposa Restaurant LLC,Matthew Taylor,8809 Main Rd,Mariposa,CA,92202,Mariposa,(707) 373-9126,2017-03-21,2026-10-17
48-485940,48,On-Sale General - Bar/Tavern,ACTIVE,Mariposa Cafe Inc,Jennifer Davis,7323 Broad Ct,Mariposa,CA,92363,Mariposa,(559) 250-4396,2015-11-09,2024-07-24
20-532639,20,Off-Sale Beer & Wine,ACTIVE,Mariposa Market Inc,Michael Wilson,2335 Center St,Mariposa,CA,90665,Mariposa,(760) 591-2892,2022-03-15,2025-07-27
20-365678,20,Off-Sale Beer & Wine,ACTIVE,Mariposa Cafe LLC,Michelle Smith,1128 Broad Ave,Mariposa,CA,90943,Mariposa,(209) 921-6027,2016-08-19,2024-01-12
20-880003,20,Off-Sale Beer & Wine,ACTIVE,Mariposa Restaurant LLC,Kenneth Martinez,9618 Broad Ln,Mariposa,CA,92367,Mariposa,(209) 296-2983,2011-02-25,2025-08-16
41-314116,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mariposa Market,Jennifer Williams,4996 Broad Ln,Mariposa,CA,93917,Mariposa,(209) 854-8591,2024-10-03,2024-04-25
41-622578,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mariposa Market LLC,William Jackson,6896 Center Ave,Mariposa,CA,95824,Mariposa,(707) 717-6244,2017-06-19,2026-08-16
20-487908,20,Off-Sale Beer & Wine,ACTIVE,Mariposa Bar,Andrew Martin,175 Main Way,Mariposa,CA,92986,Mariposa,(760) 263-8782,2018-08-05,2024-02-24
48-589133,48,On-Sale General - Bar/Tavern,ACTIVE,Mariposa Restaurant,James Brown,1525 Broad St,Mariposa,CA,92763,Mariposa,(559) 777-2012,2013-02-27,2026-09-23
75-617241,75,Event Permit Holder,ACTIVE,The Mariposa Bar,Matthew Smith,2704 Broad Pl,Mariposa,CA,91571,Mariposa,(209) 769-8848,2022-02-14,2025-01-09
21-267955,21,Off-Sale General,ACTIVE,Mariposa Tavern Inc,David Rodriguez,253 Center Ave,Mariposa,CA,93642,Mariposa,(916) 441-5023,2021-06-16,2025-08-24
58-716407,58,Caterer's Beer & Wine,ACTIVE,Mariposa Market,Daniel Williams,2532 Center Ave,Mariposa,CA,93393,Mariposa,(707) 332-8329,2021-06-10,2026-05-11
20-855715,20,Off-Sale Beer & Wine,ACTIVE,Mariposa Market LLC,Matthew Martin,2538 Main Pl,Mariposa,CA,93676,Mariposa,(760) 571-6094,2024-02-16,2024-05-07
20-714531,20,Off-Sale Beer & Wine,ACTIVE,The Mariposa Tavern,Christopher Rodriguez,3096 Broad Pl,Mariposa,CA,92605,Mariposa,(916) 837-3787,2013-05-20,2024-12-11
41-343147,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mariposa Cafe LLC,Michelle Miller,9046 Broad Dr,Mariposa,CA,91933,Mariposa,(707) 538-4965,2017-12-10,2025-08-12
58-393280,58,Caterer's Beer & Wine,ACTIVE,Mariposa Cafe,John Rodriguez,2168 Broad Blvd,Mariposa,CA,93944,Mariposa,(442) 532-4414,2010-06-15,2026-04-22
41-363247,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Mariposa Market LLC,Maria Johnson,976 Main Rd,Mariposa,CA,92510,Mariposa,(916) 472-5457,2024-05-07,2025-10-24
75-489796,75,Event Permit Holder,ACTIVE,The Mariposa Bar Inc,William Brown,425 Broad Blvd,Mariposa,CA,90623,Mariposa,(916) 817-5920,2024-05-03,2026-04-23
21-883703,21,Off-Sale General,ACTIVE,The Mariposa Bar Inc,Robert Moore,6623 Broad Ave,Mariposa,CA,91370,Mariposa,(559) 429-4554,2022-11-19,2024-03-09
21-317522,21,Off-Sale General,ACTIVE,Mariposa Bar LLC,Mark Wilson,1944 Broad Rd,Mariposa,CA,92236,Mariposa,(916) 999-8222,2018-03-02,2025-10-16
58-764706,58,Caterer's Beer & Wine,ACTIVE,Mariposa Cafe LLC,Matthew Jackson,3462 Center Way,Mariposa,CA,94276,Mariposa,(707) 853-2252,2013-06-20,2026-12-11
48-118144,48,On-Sale General - Bar/Tavern,ACTIVE,Mariposa Cafe Inc,Andrew Johnson,3690 Broad St,Mariposa,CA,95810,Mariposa,(530) 626-9410,2011-08-01,2024-06-14
47-688578,47,On-Sale General - Restaurant,ACTIVE,Mariposa Bar Inc,Maria Garcia,6133 Broad Way,Mariposa,CA,94755,Mariposa,(760) 376-8084,2013-10-02,2026-08-26
75-321919,75,Event Permit Holder,ACTIVE,Mariposa Market Inc,Daniel Jackson,9461 Main Pl,Mariposa,CA,95510,Mariposa,(831) 445-2484,2014-06-13,2025-08-19
20-555946,20,Off-Sale Beer & Wine,ACTIVE,The Mariposa Tavern LLC,William Thomas,5522 Broad Way,Mariposa,CA,94005,Mariposa,(209) 326-4717,2011-08-10,2025-03-21
20-116418,20,Off-Sale Beer & Wine,ACTIVE,The Mariposa Bar,William Garcia,951 Broad Ave,Mariposa,CA,92729,Mariposa,(760) 523-7898,2018-07-27,2025-08-22
41-716417,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mariposa Restaurant Inc,James Jackson,4440 Main Blvd,Mariposa,CA,94113,Mariposa,(707) 978-7036,2024-02-05,2024-05-18
20-150568,20,Off-Sale Beer & Wine,ACTIVE,The Mariposa Bar,Michelle Brown,2919 Center St,Mariposa,CA,93601,Mariposa,(442) 761-1741,2021-01-27,2025-05-17
75-874581,75,Event Permit Holder,ACTIVE,Mariposa Bar,Mark Williams,7464 Main Ct,Mariposa,CA,90448,Mariposa,(916) 927-9651,2016-11-02,2024-03-05
48-684433,48,On-Sale General - Bar/Tavern,ACTIVE,Mariposa Market LLC,David Miller,9034 Main Way,Mariposa,CA,96188,Mariposa,(559) 979-1247,2015-12-09,2026-09-25
48-121550,48,On-Sale General - Bar/Tavern,ACTIVE,Mariposa Bar,Maria Jones,1616 Main Way,Mariposa,CA,94994,Mariposa,(831) 417-8974,2022-07-06,2025-04-08
21-205300,21,Off-Sale General,ACTIVE,The Mariposa Market Inc,Matthew Gonzalez,9147 Broad Pl,Mariposa,CA,90005,Mariposa,(831) 943-4682,2018-05-02,2026-06-02
48-187265,48,On-Sale General - Bar/Tavern,ACTIVE,Mariposa Bar LLC,John Johnson,6480 Broad St,Mariposa,CA,90097,Mariposa,(209) 719-8897,2024-10-26,2024-10-14
21-339589,21,Off-Sale General,ACTIVE,The Mariposa Bar LLC,James Thomas,6143 Broad Dr,Mariposa,CA,91454,Mariposa,(209) 483-5011,2015-03-07,2024-07-28
58-802000,58,Caterer's Beer & Wine,ACTIVE,Mariposa Cafe Inc,John Moore,7644 Center Blvd,Mariposa,CA,95295,Mariposa,(831) 695-4261,2010-01-11,2026-04-15
58-742654,58,Caterer's Beer & Wine,ACTIVE,Mariposa Market LLC,Michelle Gonzalez,3042 Broad Blvd,Mariposa,CA,92823,Mariposa,(559) 532-9535,2021-10-11,2024-11-14
21-128832,21,Off-Sale General,ACTIVE,Mariposa Bar,Michael Brown,8407 Broad Blvd,Mariposa,CA,95565,Mariposa,(916) 704-5465,2016-08-07,2024-03-08
20-709268,20,Off-Sale Beer & Wine,ACTIVE,Mariposa Tavern LLC,Daniel Taylor,7207 Broad Pl,Mariposa,CA,96136,Mariposa,(707) 391-2218,2012-10-01,2024-09-12
75-830973,75,Event Permit Holder,ACTIVE,Mariposa Tavern Inc,William Garcia,2650 Main Rd,Mariposa,CA,92924,Mariposa,(916) 490-4524,2023-11-11,2026-11-04
21-352934,21,Off-Sale General,ACTIVE,Mariposa Tavern,Steven Smith,1375 Broad Way,Mariposa,CA,92549,Mariposa,(916) 222-8072,2024-04-20,2024-03-14
47-256983,47,On-Sale General - Restaurant,ACTIVE,Mariposa Market,Maria Johnson,3233 Main Blvd,Mariposa,CA,94788,Mariposa,(442) 399-7551,2024-01-09,2024-01-19
48-773953,48,On-Sale General - Bar/Tavern,ACTIVE,Mariposa Market Inc,Paul Brown,7810 Broad Ln,Mariposa,CA,93433,Mariposa,(442) 218-4474,2019-07-07,2024-12-04
47-561074,47,On-Sale General - Restaurant,ACTIVE,The Mariposa Tavern LLC,Maria Thomas,4901 Main St,Mariposa,CA,94431,Mariposa,(707) 622-2742,2014-05-02,2026-11-09
48-887956,48,On-Sale General - Bar/Tavern,ACTIVE,Mariposa Tavern LLC,Andrew Smith,1845 Center Ln,Mariposa,CA,95370,Mariposa,(760) 764-5550,2010-12-26,2025-06-05
75-191400,75,Event Permit Holder,ACTIVE,Mariposa Restaurant LLC,Matthew Smith,1946 Broad Ave,Mariposa,CA,92929,Mariposa,(831) 602-9067,2012-02-25,2026-04-05
20-205930,20,Off-Sale Beer & Wine,ACTIVE,Mariposa Bar Inc,Maria Lopez,1182 Center St,Mariposa,CA,94279,Mariposa,(559) 693-5945,2011-12-19,2025-08-07
21-882257,21,Off-Sale General,ACTIVE,Mariposa Cafe LLC,Andrew Williams,1122 Broad Ave,Mariposa,CA,94048,Mariposa,(530) 439-3791,2014-10-12,2024-01-21
58-539598,58,Caterer's Beer & Wine,ACTIVE,The Mariposa Cafe,John Taylor,1285 Broad Rd,Mariposa,CA,90057,Mariposa,(916) 555-3204,2015-09-09,2026-05-11
21-339112,21,Off-Sale General,ACTIVE,Mariposa Tavern LLC,Kenneth Davis,5682 Center Way,Mariposa,CA,94974,Mariposa,(559) 711-5494,2015-03-27,2026-10-10
75-927091,75,Event Permit Holder,ACTIVE,Mariposa Tavern LLC,John Martin,8559 Main Dr,Mariposa,CA,91263,Mariposa,(530) 640-3562,2011-09-07,2025-02-28
41-714900,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mariposa Bar,Kenneth Moore,1943 Broad Ln,Mariposa,CA,91706,Mariposa,(559) 283-7720,2020-03-20,2024-10-01
21-952018,21,Off-Sale General,ACTIVE,Mariposa Tavern LLC,Anthony Anderson,8852 Main Ave,Mariposa,CA,92873,Mariposa,(760) 889-4560,2021-09-02,2026-01-21
41-334862,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mariposa Bar LLC,John Hernandez,2614 Broad Pl,Mariposa,CA,95981,Mariposa,(831) 695-7961,2013-02-24,2026-04-08
47-849710,47,On-Sale General - Restaurant,ACTIVE,The Mariposa Market Inc,Maria Thomas,4119 Broad Ln,Mariposa,CA,95782,Mariposa,(442) 793-6887,2017-08-20,2024-04-21
41-489063,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mariposa Cafe Inc,Steven Smith,1994 Center St,Mariposa,CA,90919,Mariposa,(831) 655-1211,2018-02-25,2024-08-09
21-323359,21,Off-Sale General,ACTIVE,The Mariposa Cafe Inc,Lisa Thomas,1736 Main Blvd,Mariposa,CA,90830,Mariposa,(530) 520-3247,2024-11-08,2024-12-10
21-968410,21,Off-Sale General,ACTIVE,Mariposa Cafe Inc,Daniel Hernandez,9267 Center Pl,Mariposa,CA,92480,Mariposa,(707) 207-9924,2011-12-03,2026-08-01
47-901797,47,On-Sale General - Restaurant,ACTIVE,Mariposa Bar LLC,Steven Garcia,7341 Broad Pl,Mariposa,CA,93758,Mariposa,(916) 472-5180,2012-10-26,2024-01-06
20-995750,20,Off-Sale Beer & Wine,ACTIVE,Mariposa Cafe LLC,Mark Davis,4801 Broad Ln,Mariposa,CA,94452,Mariposa,(760) 530-8403,2013-04-15,2025-07-06
41-461708,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mariposa Bar LLC,Robert Wilson,1300 Center Ct,Mariposa,CA,90252,Mariposa,(831) 201-9240,2019-03-13,2026-07-20
48-202042,48,On-Sale General - Bar/Tavern,ACTIVE,The Mariposa Bar LLC,Michael Gonzalez,2593 Center Ln,Mariposa,CA,91506,Mariposa,(760) 413-2787,2010-06-11,2025-07-11
75-871443,75,Event Permit Holder,ACTIVE,Mariposa Market,John Davis,2858 Broad Pl,Mariposa,CA,93968,Mariposa,(559) 246-8097,2013-11-06,2024-10-15
47-366380,47,On-Sale General - Restaurant,ACTIVE,The Mariposa Bar Inc,Kenneth Moore,6436 Broad Pl,Mariposa,CA,90505,Mariposa,(559) 633-2224,2016-05-28,2025-05-15
48-979406,48,On-Sale General - Bar/Tavern,ACTIVE,The Mariposa Market LLC,Maria Garcia,2346 Center Blvd,Mariposa,CA,93883,Mariposa,(209) 887-9168,2012-02-12,2025-10-05
75-761844,75,Event Permit Holder,ACTIVE,The Mariposa Tavern Inc,William Jackson,1902 Broad Dr,Mariposa,CA,92579,Mariposa,(707) 503-5179,2018-11-14,2026-11-27
58-223909,58,Caterer's Beer & Wine,ACTIVE,Mariposa Market LLC,Maria Brown,5100 Center Ln,Mariposa,CA,92665,Mariposa,(559) 342-4599,2010-01-09,2024-11-18
21-449669,21,Off-Sale General,ACTIVE,Mariposa Cafe Inc,Jennifer Johnson,2814 Main Dr,Mariposa,CA,95852,Mariposa,(916) 314-6699,2013-02-08,2025-03-26
41-471508,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Mariposa Tavern Inc,John Williams,4289 Center Blvd,Mariposa,CA,92514,Mariposa,(530) 410-7008,2017-04-24,2025-03-11
20-325052,20,Off-Sale Beer & Wine,ACTIVE,The Mariposa Cafe LLC,Jennifer Wilson,3158 Broad Ln,Mariposa,CA,94666,Mariposa,(209) 307-6203,2017-05-01,2025-03-11
48-503596,48,On-Sale General - Bar/Tavern,ACTIVE,The Mariposa Market LLC,David Lopez,7894 Broad Ct,Mariposa,CA,93140,Mariposa,(831) 490-8375,2021-02-08,2026-04-13
47-618750,47,On-Sale General - Restaurant,ACTIVE,Mariposa Cafe,Michael Brown,6441 Broad Ave,Mariposa,CA,92639,Mariposa,(707) 206-7886,2018-07-26,2026-02-08
41-696741,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mariposa Bar Inc,James Moore,5963 Center Way,Mariposa,CA,92272,Mariposa,(530) 490-4317,2021-04-24,2024-11-24
58-441532,58,Caterer's Beer & Wine,ACTIVE,The Mariposa Tavern LLC,Matthew Jackson,7004 Main Ln,Mariposa,CA,96125,Mariposa,(442) 376-2109,2013-01-02,2025-12-12
41-971903,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mariposa Restaurant LLC,Robert Williams,6635 Broad Ct,Mariposa,CA,90058,Mariposa,(916) 297-5303,2016-07-13,2026-09-03
47-407113,47,On-Sale General - Restaurant,ACTIVE,The Mariposa Market Inc,Daniel Johnson,9930 Main Way,Mariposa,CA,94291,Mariposa,(831) 203-6892,2020-09-12,2025-08-28
58-887247,58,Caterer's Beer & Wine,ACTIVE,Mariposa Tavern LLC,Michelle Martin,8638 Broad Way,Mariposa,CA,94432,Mariposa,(831) 526-3336,2020-01-07,2024-11-20
58-335787,58,Caterer's Beer & Wine,ACTIVE,Mariposa Market Inc,Michael Moore,1807 Center Ave,Mariposa,CA,93315,Mariposa,(916) 569-5534,2024-06-17,2024-09-22
