license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
47-294984,47,On-Sale General - Restaurant,ACTIVE,The Colusa Restaurant,Michelle Miller,7926 Center Ct,Colusa,CA,93919,Colusa,(760) 505-7652,2016-01-02,2024-03-11
20-521953,20,Off-Sale Beer & Wine,ACTIVE,Colusa Market Inc,Michelle Moore,1365 Main Blvd,Colusa,CA,91586,Colusa,(530) 736-6954,2018-06-04,2024-01-26
58-162867,58,Caterer's Beer & Wine,ACTIVE,Colusa Market,Jennifer Taylor,1916 Broad Rd,Colusa,CA,90610,Colusa,(707) 593-3073,2016-02-09,2024-01-28
47-464343,47,On-Sale General - Restaurant,ACTIVE,Colusa Market Inc,Christopher Rodriguez,7753 Center Rd,Colusa,CA,90306,Colusa,(442) 858-5931,2013-08-12,2024-08-04
20-322489,20,Off-Sale Beer & Wine,ACTIVE,The Colusa Tavern LLC,John Smith,9976 Broad Ave,Colusa,CA,90436,Colusa,(707) 553-1074,2015-04-28,2024-12-18
21-237891,21,Off-Sale General,ACTIVE,Colusa Market,Paul Martin,3039 Broad Way,Colusa,CA,90000,Colusa,(442) 636-8043,2011-10-08,2024-11-03
75-667216,75,Event Permit Holder,ACTIVE,The Colusa Market Inc,Michael Jackson,9256 Broad Dr,Colusa,CA,93970,Colusa,(916) 665-4977,2014-10-02,2025-11-20
75-406366,75,Event Permit Holder,ACTIVE,The Colusa Tavern Inc,James Jackson,5916 Broad Way,Colusa,CA,93673,Colusa,(760) 719-3748,2011-06-19,2025-02-25
21-310980,21,Off-Sale General,ACTIVE,The Colusa Cafe LLC,Andrew Lopez,3417 Broad Ave,Colusa,CA,91456,Colusa,(209) 421-9543,2019-04-13,2025-09-22
58-968221,58,Caterer's Beer & Wine,ACTIVE,Colusa Restaurant Inc,Michael Martinez,1042 Center Way,Colusa,CA,95904,Colusa,(442) 853-3913,2014-06-10,2025-12-02
58-800437,58,Caterer's Beer & Wine,ACTIVE,Colusa Restaurant LLC,Robert Moore,7908 Center Ct,Colusa,CA,90993,Colusa,(707) 344-8927,2010-04-11,2024-08-21
47-393568,47,On-Sale General - Restaurant,ACTIVE,Colusa Tavern,Michelle Smith,3091 Center Ct,Colusa,CA,94991,Colusa,(707) 668-4487,2021-04-09,2025-04-19
48-843082,48,On-Sale General - Bar/Tavern,ACTIVE,The Colusa Bar Inc,David Rodriguez,9302 Center Blvd,Colusa,CA,90302,Colusa,(916) 808-1292,2024-06-21,2026-01-24
75-810092,75,Event Permit Holder,ACTIVE,The Colusa Cafe LLC,Anthony Taylor,8183 Main Way,Colusa,CA,92254,Colusa,(442) 928-8480,2023-04-16,2026-03-07
21-268994,21,Off-Sale General,ACTIVE,Colusa Market,Mark Martin,6048 Main Way,Colusa,CA,92989,Colusa,(916) 698-1746,2010-05-15,2025-06-08
75-721074,75,Event Permit Holder,ACTIVE,Colusa Market Inc,Anthony Martin,4551 Main Dr,Colusa,CA,93291,Colusa,(831) 833-2549,2022-08-15,2026-02-15
58-836340,58,Caterer's Beer & Wine,ACTIVE,The Colusa Cafe Inc,John Wilson,1304 Main Ln,Colusa,CA,90392,Colusa,(916) 264-7855,2019-05-23,2025-07-10
58-674534,58,Caterer's Beer & Wine,ACTIVE,Colusa Bar,Matthew Hernandez,1931 Main Blvd,Colusa,CA,96189,Colusa,(707) 391-5796,2017-09-17,2026-05-13
48-618766,48,On-Sale General - Bar/Tavern,ACTIVE,Colusa Tavern LLC,Jennifer Anderson,9314 Main Rd,Colusa,CA,91045,Colusa,(831) 334-2912,2010-11-09,2026-02-04
75-713099,75,Event Permit Holder,ACTIVE,Colusa Bar,Daniel Hernandez,3646 Center Rd,Colusa,CA,95309,Colusa,(707) 278-6529,2022-04-18,2026-05-21
21-734314,21,Off-Sale General,ACTIVE,Colusa Tavern,Steven Taylor,1175 Broad Ct,Colusa,CA,95275,Colusa,(707) 570-3924,2014-11-23,2025-07-05
48-968516,48,On-Sale General - Bar/Tavern,ACTIVE,The Colusa Market Inc,Jennifer Jackson,6873 Center Way,Colusa,CA,92565,Colusa,(916) 275-8201,2022-07-13,2024-12-25
20-956441,20,Off-Sale Beer & Wine,ACTIVE,The Colusa Cafe,Matthew Anderson,6647 Main Ave,Colusa,CA,94072,Colusa,(916) 559-3178,2012-10-02,2025-10-15
41-554734,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Colusa Restaurant LLC,Robert Brown,9598 Center Blvd,Colusa,CA,95934,Colusa,(530) 806-8859,2012-12-26,2024-06-21
41-836487,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Colusa Cafe LLC,John Martin,7131 Main Ct,Colusa,CA,95802,Colusa,(559) 634-2204,2014-06-20,2025-06-03
47-179236,47,On-Sale General - Restaurant,ACTIVE,Colusa Cafe Inc,David Rodriguez,8422 Center Ln,Colusa,CA,93718,Colusa,(209) 282-4062,2021-04-08,2026-01-14
20-629467,20,Off-Sale Beer & Wine,ACTIVE,Colusa Cafe Inc,Lisa Williams,4377 Center Way,Colusa,CA,95491,Colusa,(530) 663-8184,2013-07-22,2024-02-01
47-130229,47,On-Sale General - Restaurant,ACTIVE,The Colusa Tavern Inc,Mark Hernandez,2803 Main Dr,Colusa,CA,90411,Colusa,(559) 700-6996,2010-04-03,2024-12-10
41-738785,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Colusa Market LLC,Matthew Williams,150 Center Ct,Colusa,CA,90558,Colusa,(760) 672-7061,2023-01-22,2026-12-27
47-464936,47,On-Sale General - Restaurant,ACTIVE,Colusa Market,Paul Smith,7671 Center Ave,Colusa,CA,95471,Colusa,(209) 930-3867,2014-08-06,2024-12-04
41-927621,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Colusa Cafe Inc,Michael Jones,4542 Center Pl,Colusa,CA,91195,Colusa,(530) 754-8782,2016-07-27,2024-08-05
20-990923,20,Off-Sale Beer & Wine,ACTIVE,Colusa Restaurant LLC,James Gonzalez,9911 Main Rd,Colusa,CA,96149,Colusa,(831) 435-6530,2023-08-03,2026-08-03
47-514270,47,On-Sale General - Restaurant,ACTIVE,The Colusa Tavern,Paul Jones,5854 Center Ct,Colusa,CA,92265,Colusa,(916) 963-2571,2024-10-25,2025-12-13
47-103122,47,On-Sale General - Restaurant,ACTIVE,The Colusa Cafe LLC,Jennifer Lopez,8159 Broad Way,Colusa,CA,95502,Colusa,(209) 998-9558,2021-05-03,2024-11-17
21-730821,21,Off-Sale General,ACTIVE,The Colusa Bar,William Brown,8590 Main Blvd,Colusa,CA,96166,Colusa,(831) 905-7210,2017-06-28,2024-10-05
75-455327,75,Event Permit Holder,ACTIVE,The Colusa Cafe Inc,Anthony Taylor,7719 Center Ct,Colusa,CA,93516,Colusa,(831) 283-8973,2018-03-04,2026-02-04
47-114489,47,On-Sale General - Restaurant,ACTIVE,Colusa Tavern Inc,Mark Jones,9216 Broad Ave,Colusa,CA,90844,Colusa,(442) 598-8421,2023-03-06,2025-12-08
20-870171,20,Off-Sale Beer & Wine,ACTIVE,Colusa Restaurant Inc,Jennifer Brown,8351 Broad Pl,Colusa,CA,93530,Colusa,(209) 539-2204,2016-05-20,2024-03-23
47-288057,47,On-Sale General - Restaurant,ACTIVE,Colusa Tavern Inc,Kenneth Taylor,8001 Broad Dr,Colusa,CA,94847,Colusa,(831) 859-8002,2016-06-28,2026-04-20
47-700053,47,On-Sale General - Restaurant,ACTIVE,The Colusa Cafe,Christopher Gonzalez,476 Center Rd,Colusa,CA,95219,Colusa,(559) 655-4718,2023-06-21,2024-05-11
41-656727,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Colusa Restaurant LLC,Mark Taylor,2381 Main Ln,Colusa,CA,91037,Colusa,(209) 776-9973,2011-04-13,2026-10-04
48-767302,48,On-Sale General - Bar/Tavern,ACTIVE,The Colusa Bar LLC,William Thomas,1175 Main Way,Colusa,CA,95919,Colusa,(831) 336-2875,2018-10-07,2026-08-24
48-357982,48,On-Sale General - Bar/Tavern,ACTIVE,The Colusa Market LLC,Paul Garcia,182 Center Way,Colusa,CA,94853,Colusa,(530) 793-6397,2024-12-10,2024-03-02
58-676970,58,Caterer's Beer & Wine,ACTIVE,Colusa Bar Inc,Mark Anderson,3049 Broad Ln,Colusa,CA,95664,Colusa,(760) 427-2959,2022-09-27,2024-11-21
41-771414,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Colusa Tavern Inc,Michael Gonzalez,5865 Center Way,Colusa,CA,95281,Colusa,(442) 325-4467,2017-09-03,2026-07-28
20-709895,20,Off-Sale Beer & Wine,ACTIVE,The Colusa Cafe,Matthew Smith,9724 Center Pl,Colusa,CA,94011,Colusa,(707) 302-9311,2022-10-24,2026-03-11
58-386228,58,Caterer's Beer & Wine,ACTIVE,Colusa Bar,Anthony Jackson,4551 Main Ave,Colusa,CA,91248,Colusa,(209) 454-2761,2010-04-03,2024-09-04
21-524634,21,Off-Sale General,ACTIVE,Colusa Bar LLC,Jennifer Martinez,2850 Center Ct,Colusa,CA,91440,Colusa,(530) 232-8877,2011-12-05,2026-11-17
58-547134,58,Caterer's Beer & Wine,ACTIVE,Colusa Market Inc,David Wilson,7985 Broad St,Colusa,CA,91452,Colusa,(442) 718-6234,2010-03-13,2025-03-20
58-657017,58,Caterer's Beer & Wine,ACTIVE,The Colusa Cafe Inc,Anthony Johnson,6011 Center Ln,Colusa,CA,93041,Colusa,(530) 796-2976,2011-05-25,2024-02-24
48-513394,48,On-Sale General - Bar/Tavern,ACTIVE,Colusa Tavern Inc,Matthew Williams,7423 Broad Pl,Colusa,CA,92631,Colusa,(530) 875-9129,2018-09-05,2025-06-02
58-744853,58,Caterer's Beer & Wine,ACTIVE,Colusa Restaurant LLC,Robert Johnson,9725 Broad St,Colusa,CA,92855,Colusa,(442) 633-5930,2013-10-02,2024-06-27
21-899401,21,Off-Sale General,ACTIVE,Colusa Market,Maria Garcia,9426 Broad Ave,Colusa,CA,93750,Colusa,(209) 654-3786,2018-09-17,2024-07-14
48-366793,48,On-Sale General - Bar/Tavern,ACTIVE,Colusa Tavern LLC,Robert Johnson,514 Broad St,Colusa,CA,92874,Colusa,(442) 320-4544,2013-04-19,2025-12-23
48-576982,48,On-Sale General - Bar/Tavern,ACTIVE,The Colusa Tavern,James Williams,9717 Center Ln,Colusa,CA,96177,Colusa,(209) 453-3422,2023-07-26,2024-06-24
47-538183,47,On-Sale General - Restaurant,ACTIVE,Colusa Bar,James Anderson,6362 Broad Dr,Colusa,CA,96189,Colusa,(559) 932-9199,2024-12-21,2024-09-22
20-356380,20,Off-Sale Beer & Wine,ACTIVE,Colusa Market,Matthew Miller,3351 Center Rd,Colusa,CA,91330,Colusa,(559) 883-7522,2019-09-28,2025-07-08
41-856235,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Colusa Cafe,Michelle Thomas,5563 Center Ave,Colusa,CA,95321,Colusa,(831) 441-4154,2020-11-17,2024-06-08
75-539127,75,Event Permit Holder,ACTIVE,Colusa Bar LLC,John Martin,951 Main St,Colusa,CA,95523,Colusa,(916) 239-7464,2022-05-18,2025-07-24
58-371576,58,Caterer's Beer & Wine,ACTIVE,Colusa Market Inc,Matthew Rodriguez,2270 Broad Way,Colusa,CA,91174,Colusa,(707) 402-4045,2022-04-24,2025-11-22
