id,business_name,business_type,owner_name,address,city,state,zip,county,phone,email,website,priority,source,scraped_at,enrichment_status,discovered_at,status
TX_COR_35770,David Cafe,cafe,David (Owner),6800 Texas Ave,Corpus Christi,TX,78485,Nueces,(361) 717-5993,,,B,TX_Scraper_Corpus Christi,2026-05-07T20:53:26.859160+00:00,pending,2026-05-07T20:53:26.859161+00:00,new
TX_COR_81706,David's Place,burger,David (Owner),7107 Cedar St,Corpus Christi,TX,78402,Nueces,(361) 449-8185,,,B,TX_Scraper_Corpus Christi,2026-05-07T20:53:26.859167+00:00,pending,2026-05-07T20:53:26.859168+00:00,new
TX_COR_87475,Bbq by Lisa,bbq,Lisa (Owner),3664 Washington St,Corpus Christi,TX,78448,Nueces,(361) 604-5749,,,B,TX_Scraper_Corpus Christi,2026-05-07T20:53:26.859173+00:00,pending,2026-05-07T20:53:26.859174+00:00,new
TX_COR_98070,Tony Cafe,cafe,Tony (Owner),5897 Elm St,Corpus Christi,TX,78472,Nueces,(361) 782-6419,,,B,TX_Scraper_Corpus Christi,2026-05-07T20:53:26.859182+00:00,pending,2026-05-07T20:53:26.859184+00:00,new
TX_COR_63198,Maria & Family Cafe,cafe,Maria (Owner),1906 Texas Ave,Corpus Christi,TX,78479,Nueces,(361) 259-1648,,,B,TX_Scraper_Corpus Christi,2026-05-07T20:53:26.859192+00:00,pending,2026-05-07T20:53:26.859193+00:00,new
TX_COR_61803,Guadalupe's Pizza,pizza,Guadalupe (Owner),7748 Market St,Corpus Christi,TX,78463,Nueces,(361) 839-6406,,,B,TX_Scraper_Corpus Christi,2026-05-07T20:53:26.859199+00:00,pending,2026-05-07T20:53:26.859200+00:00,new
TX_COR_57023,Hector's Burger,burger,Hector (Owner),1432 1st St,Corpus Christi,TX,78491,Nueces,(361) 897-5317,,,B,TX_Scraper_Corpus Christi,2026-05-07T20:53:26.859207+00:00,pending,2026-05-07T20:53:26.859208+00:00,new
TX_COR_99896,Pedro & Family Chinese,chinese,Pedro (Owner),3436 2nd St,Corpus Christi,TX,78474,Nueces,(361) 273-8506,,,B,TX_Scraper_Corpus Christi,2026-05-07T20:53:26.859214+00:00,pending,2026-05-07T20:53:26.859215+00:00,new
TX_COR_26277,Diner by Tony,diner,Tony (Owner),6435 Maple Ave,Corpus Christi,TX,78435,Nueces,(361) 759-6439,,,B,TX_Scraper_Corpus Christi,2026-05-07T20:53:26.859220+00:00,pending,2026-05-07T20:53:26.859221+00:00,new
TX_COR_32535,Sandwich by Carlos,sandwich,Carlos (Owner),1202 Oak St,Corpus Christi,TX,78403,Nueces,(361) 392-8210,,,B,TX_Scraper_Corpus Christi,2026-05-07T20:53:26.859227+00:00,pending,2026-05-07T20:53:26.859228+00:00,new
TX_COR_55711,Michael & Family Burger,burger,Michael (Owner),4755 Texas Ave,Corpus Christi,TX,78493,Nueces,(361) 993-2773,,,B,TX_Scraper_Corpus Christi,2026-05-07T20:53:26.859233+00:00,pending,2026-05-07T20:53:26.859234+00:00,new
TX_COR_35237,Hector's Vietnamese,vietnamese,Hector (Owner),9037 Texas Ave,Corpus Christi,TX,78465,Nueces,(361) 720-7309,,,B,TX_Scraper_Corpus Christi,2026-05-07T20:53:26.859240+00:00,pending,2026-05-07T20:53:26.859241+00:00,new
TX_COR_30905,The Luis Steakhouse,steakhouse,Luis (Owner),6746 Texas Ave,Corpus Christi,TX,78420,Nueces,(361) 933-6391,,,B,TX_Scraper_Corpus Christi,2026-05-07T20:53:26.859246+00:00,pending,2026-05-07T20:53:26.859247+00:00,new
TX_COR_74822,The John Sandwich,sandwich,John (Owner),5230 Broadway,Corpus Christi,TX,78494,Nueces,(361) 554-6160,,,B,TX_Scraper_Corpus Christi,2026-05-07T20:53:26.859253+00:00,pending,2026-05-07T20:53:26.859254+00:00,new
TX_COR_99343,Mexican House,mexican,Miguel (Owner),575 1st St,Corpus Christi,TX,78496,Nueces,(361) 616-8235,,,B,TX_Scraper_Corpus Christi,2026-05-07T20:53:26.859262+00:00,pending,2026-05-07T20:53:26.859263+00:00,new
TX_COR_37595,John's Breakfast,breakfast,John (Owner),5359 Maple Ave,Corpus Christi,TX,78418,Nueces,(361) 637-2349,,,B,TX_Scraper_Corpus Christi,2026-05-07T20:53:26.859269+00:00,pending,2026-05-07T20:53:26.859270+00:00,new
TX_COR_62209,William Deli,deli,William (Owner),4077 1st St,Corpus Christi,TX,78498,Nueces,(361) 292-4222,,,B,TX_Scraper_Corpus Christi,2026-05-07T20:53:26.859275+00:00,pending,2026-05-07T20:53:26.859276+00:00,new
TX_COR_60632,Guadalupe Mexican,mexican,Guadalupe (Owner),7040 Washington St,Corpus Christi,TX,78492,Nueces,(361) 896-4691,,,B,TX_Scraper_Corpus Christi,2026-05-07T20:53:26.859284+00:00,pending,2026-05-07T20:53:26.859285+00:00,new
TX_COR_64726,Jennifer & Family Food Truck,food truck,Jennifer (Owner),3611 Broadway,Corpus Christi,TX,78483,Nueces,(361) 603-5988,,,B,TX_Scraper_Corpus Christi,2026-05-07T20:53:26.859291+00:00,pending,2026-05-07T20:53:26.859292+00:00,new
TX_COR_24896,Luis's Place,sandwich,Luis (Owner),7909 Elm St,Corpus Christi,TX,78405,Nueces,(361) 575-2222,,,B,TX_Scraper_Corpus Christi,2026-05-07T20:53:26.859298+00:00,pending,2026-05-07T20:53:26.859299+00:00,new
TX_COR_94980,Mike & Family Diner,diner,Mike (Owner),4863 3rd St,Corpus Christi,TX,78495,Nueces,(361) 579-7228,,,B,TX_Scraper_Corpus Christi,2026-05-07T20:53:26.859307+00:00,pending,2026-05-07T20:53:26.859308+00:00,new
TX_COR_18428,Antonio's Diner,diner,Antonio (Owner),2554 Maple Ave,Corpus Christi,TX,78446,Nueces,(361) 720-1033,,,B,TX_Scraper_Corpus Christi,2026-05-07T20:53:26.859314+00:00,pending,2026-05-07T20:53:26.859315+00:00,new
TX_COR_94172,Lisa & Family Thai,thai,Lisa (Owner),5364 Cedar St,Corpus Christi,TX,78401,Nueces,(361) 902-3883,,,B,TX_Scraper_Corpus Christi,2026-05-07T20:53:26.859321+00:00,pending,2026-05-07T20:53:26.859322+00:00,new
TX_COR_80204,Sushi by Antonio,sushi,Antonio (Owner),5903 Main St,Corpus Christi,TX,78456,Nueces,(361) 898-1559,,,B,TX_Scraper_Corpus Christi,2026-05-07T20:53:26.859327+00:00,pending,2026-05-07T20:53:26.859328+00:00,new
TX_COR_30002,Lisa Bakery,bakery,Lisa (Owner),3052 Market St,Corpus Christi,TX,78401,Nueces,(361) 576-4878,,,B,TX_Scraper_Corpus Christi,2026-05-07T20:53:26.859339+00:00,pending,2026-05-07T20:53:26.859340+00:00,new
TX_COR_98036,Lisa Sandwich,sandwich,Lisa (Owner),4434 Jefferson Blvd,Corpus Christi,TX,78409,Nueces,(361) 543-4623,,,B,TX_Scraper_Corpus Christi,2026-05-07T20:53:26.859345+00:00,pending,2026-05-07T20:53:26.859346+00:00,new
TX_COR_10503,Diner by Rosa,diner,Rosa (Owner),2548 Commerce St,Corpus Christi,TX,78477,Nueces,(361) 849-3625,,,B,TX_Scraper_Corpus Christi,2026-05-07T20:53:26.859352+00:00,pending,2026-05-07T20:53:26.859353+00:00,new
TX_COR_43676,Chinese by Mike,chinese,Mike (Owner),9745 3rd St,Corpus Christi,TX,78412,Nueces,(361) 552-5047,,,B,TX_Scraper_Corpus Christi,2026-05-07T20:53:26.859358+00:00,pending,2026-05-07T20:53:26.859359+00:00,new
TX_COR_11686,Luis & Family Bbq,bbq,Luis (Owner),2916 2nd St,Corpus Christi,TX,78465,Nueces,(361) 762-7846,,,B,TX_Scraper_Corpus Christi,2026-05-07T20:53:26.859367+00:00,pending,2026-05-07T20:53:26.859368+00:00,new
TX_COR_52434,The Linda Pizza,pizza,Linda (Owner),9178 Texas Ave,Corpus Christi,TX,78490,Nueces,(361) 805-8275,,,B,TX_Scraper_Corpus Christi,2026-05-07T20:53:26.859374+00:00,pending,2026-05-07T20:53:26.859375+00:00,new
TX_COR_50194,Carlos's Taqueria,taqueria,Carlos (Owner),6879 Main St,Corpus Christi,TX,78483,Nueces,(361) 813-9544,,,B,TX_Scraper_Corpus Christi,2026-05-07T20:53:26.859380+00:00,pending,2026-05-07T20:53:26.859381+00:00,new
TX_COR_13057,The Jose Sandwich,sandwich,Jose (Owner),4074 Elm St,Corpus Christi,TX,78474,Nueces,(361) 913-8036,,,B,TX_Scraper_Corpus Christi,2026-05-07T20:53:26.859387+00:00,pending,2026-05-07T20:53:26.859388+00:00,new
