license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
47-829864,47,On-Sale General - Restaurant,ACTIVE,Del Norte Restaurant Inc,Anthony Moore,1783 Broad Dr,Del Norte,CA,90779,Del Norte,(916) 591-2023,2015-12-07,2025-04-03
48-620898,48,On-Sale General - Bar/Tavern,ACTIVE,The Del Norte Tavern Inc,Maria Lopez,7591 Center Ct,Del Norte,CA,93094,Del Norte,(559) 219-1366,2021-10-26,2024-12-15
75-314802,75,Event Permit Holder,ACTIVE,The Del Norte Market,John Garcia,1877 Broad Dr,Del Norte,CA,92367,Del Norte,(442) 847-7964,2020-05-01,2025-06-11
41-659868,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Del Norte Bar LLC,Anthony Williams,5797 Broad Dr,Del Norte,CA,92334,Del Norte,(530) 662-8650,2015-01-20,2024-01-10
20-760574,20,Off-Sale Beer & Wine,ACTIVE,Del Norte Cafe Inc,Steven Brown,1053 Main Ct,Del Norte,CA,96117,Del Norte,(760) 214-1163,2015-10-17,2024-03-08
41-970059,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Del Norte Restaurant LLC,Michael Anderson,1893 Broad Ln,Del Norte,CA,90375,Del Norte,(831) 774-7663,2023-01-17,2025-05-20
58-722344,58,Caterer's Beer & Wine,ACTIVE,The Del Norte Tavern,Michelle Gonzalez,1992 Center St,Del Norte,CA,92209,Del Norte,(209) 527-8990,2024-11-17,2024-02-12
75-683100,75,Event Permit Holder,ACTIVE,The Del Norte Tavern LLC,Maria Taylor,6044 Center Blvd,Del Norte,CA,91647,Del Norte,(831) 930-3837,2022-06-12,2025-09-26
48-412240,48,On-Sale General - Bar/Tavern,ACTIVE,Del Norte Cafe,Michael Jones,1181 Main Dr,Del Norte,CA,92782,Del Norte,(559) 973-7095,2018-01-27,2026-08-08
58-338133,58,Caterer's Beer & Wine,ACTIVE,Del Norte Bar,James Martinez,7766 Main Pl,Del Norte,CA,95143,Del Norte,(209) 399-7057,2017-12-19,2026-09-20
58-454006,58,Caterer's Beer & Wine,ACTIVE,The Del Norte Restaurant LLC,Steven Martin,405 Main Ave,Del Norte,CA,95037,Del Norte,(760) 918-9587,2015-05-12,2026-10-20
47-191324,47,On-Sale General - Restaurant,ACTIVE,Del Norte Market LLC,Michael Jackson,2063 Main Blvd,Del Norte,CA,91704,Del Norte,(831) 697-3646,2021-08-27,2026-10-26
47-635464,47,On-Sale General - Restaurant,ACTIVE,The Del Norte Cafe,Mark Taylor,2474 Main St,Del Norte,CA,92204,Del Norte,(530) 253-6248,2014-09-18,2025-02-16
20-435229,20,Off-Sale Beer & Wine,ACTIVE,Del Norte Tavern,Steven Williams,7152 Center Pl,Del Norte,CA,94194,Del Norte,(559) 412-7202,2022-04-14,2026-01-02
41-774038,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Del Norte Market Inc,John Gonzalez,963 Main Rd,Del Norte,CA,94167,Del Norte,(209) 335-3143,2012-08-01,2026-05-23
41-945864,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Del Norte Cafe Inc,Kenneth Davis,3049 Center Blvd,Del Norte,CA,93526,Del Norte,(209) 406-5243,2021-04-08,2024-01-05
20-263662,20,Off-Sale Beer & Wine,ACTIVE,Del Norte Bar,Maria Jackson,6287 Main St,Del Norte,CA,92896,Del Norte,(209) 362-6861,2022-01-23,2026-05-18
41-392500,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Del Norte Tavern LLC,William Jones,4960 Center Dr,Del Norte,CA,93935,Del Norte,(707) 481-9319,2016-03-05,2026-04-22
41-439228,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Del Norte Bar Inc,Maria Moore,340 Main Blvd,Del Norte,CA,90751,Del Norte,(760) 468-1140,2012-10-25,2024-06-12
20-256860,20,Off-Sale Beer & Wine,ACTIVE,Del Norte Cafe,Andrew Hernandez,3993 Main Ave,Del Norte,CA,90807,Del Norte,(707) 884-7172,2021-03-12,2025-07-07
21-445413,21,Off-Sale General,ACTIVE,Del Norte Market LLC,Daniel Thomas,9227 Broad Rd,Del Norte,CA,91996,Del Norte,(209) 348-9391,2011-11-10,2026-06-10
41-166482,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Del Norte Restaurant Inc,Matthew Moore,7416 Center Blvd,Del Norte,CA,92277,Del Norte,(916) 208-1255,2015-10-28,2024-05-25
48-610630,48,On-Sale General - Bar/Tavern,ACTIVE,Del Norte Tavern Inc,Kenneth Martinez,4516 Main Ct,Del Norte,CA,90641,Del Norte,(916) 462-9348,2021-02-01,2024-08-04
48-325919,48,On-Sale General - Bar/Tavern,ACTIVE,Del Norte Market LLC,Michael Garcia,1275 Main Way,Del Norte,CA,95673,Del Norte,(916) 586-1416,2023-11-03,2025-07-12
41-139088,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Del Norte Bar,William Brown,8066 Center Ave,Del Norte,CA,95812,Del Norte,(831) 940-3260,2016-07-22,2024-03-10
21-831650,21,Off-Sale General,ACTIVE,Del Norte Restaurant Inc,Robert Jackson,7391 Broad Way,Del Norte,CA,92577,Del Norte,(831) 481-6818,2023-06-13,2026-04-19
47-237095,47,On-Sale General - Restaurant,ACTIVE,The Del Norte Restaurant,Steven Davis,5836 Main Dr,Del Norte,CA,94831,Del Norte,(209) 621-4067,2021-12-09,2024-01-20
58-153901,58,Caterer's Beer & Wine,ACTIVE,Del Norte Bar LLC,Maria Wilson,6314 Center Blvd,Del Norte,CA,94526,Del Norte,(831) 929-9458,2021-05-04,2024-01-18
