license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
41-633458,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldKitchen Riverside 92,Maria Brown Smith,5347 Market Dr,Palm Springs,CA,94678,Riverside,(951) 246-7250,2007-11-27,2008-11-27
41-441847,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Riverside,Maria Gonzalez,3288 Maple Rd #661,Corona,CA,93344,Riverside,(760) 859-6028,2003-09-21,2004-09-21
41-823479,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,Anthony Smith Jackson,6341 5th Way,Corona,CA,90163,Riverside,(760) 651-3979,2011-06-03,2012-06-03
41-329639,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Riverside Hills 3,Michael Miller,8459 Oak Ln,Riverside,CA,95485,Riverside,(760) 763-2113,2006-04-19,2007-04-19
41-835916,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Riverside,Andrew Rodriguez,220 Jefferson Ln,Corona,CA,93066,Riverside,(760) 363-4302,2010-05-13,2011-05-13
41-325942,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Palm Springs,Lisa Thomas,7730 3rd Blvd #690,Palm Springs,CA,90360,Riverside,(951) 988-5601,2008-01-22,2009-01-22
41-329737,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Paul Jones,5715 Washington Rd #364,Riverside,CA,94727,Riverside,(760) 846-6349,2022-10-17,2023-10-17
41-203386,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Company,Michael Wilson,5000 Market Dr,Palm Springs,CA,93941,Riverside,(951) 993-6143,2013-03-14,2014-03-14
41-449999,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen 51,Michelle Garcia,9740 Pico Way,Riverside,CA,91926,Riverside,(760) 449-3701,2018-07-28,2019-07-28
41-919350,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Riverside Corp,Christopher Martinez,4676 Sunset Way #584,Riverside,CA,94338,Riverside,(951) 800-8445,2014-04-23,2015-04-23
41-590012,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro,Jennifer Taylor,4124 2nd Rd,Temecula,CA,90726,Riverside,(760) 941-9452,2012-10-04,2013-10-04
41-345224,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Riverside Group,John Thomas,9004 Madison Rd,Temecula,CA,92772,Riverside,(951) 786-8366,2018-09-24,2019-09-24
41-977705,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewRestaurant Inc 88,Jennifer Smith,8691 Main Way,Palm Springs,CA,95589,Riverside,(951) 577-1849,2011-07-13,2012-07-13
41-744226,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCafe Corona 6,Robert Brown,802 Ocean Ln,Corona,CA,91880,Riverside,(951) 274-4873,2010-02-07,2011-02-07
41-243507,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Riverside,James Anderson,2041 6th Ave,Riverside,CA,90218,Riverside,(760) 767-4765,2024-02-16,2025-02-16
41-162881,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Temecula 92,Anthony Smith Rodriguez,8202 7th Blvd,Temecula,CA,90648,Riverside,(951) 791-6871,2014-03-23,2015-03-23
41-846261,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Riverside,Daniel Anderson,2016 Main Blvd,Riverside,CA,90017,Riverside,(951) 264-9552,2003-01-01,2004-01-01
41-849591,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Group,Michelle Davis,6205 2nd Ave,Temecula,CA,95935,Riverside,(951) 766-5740,2002-10-17,2003-10-17
41-138133,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Riverside Inc,Maria Gonzalez,5339 4th Dr,Riverside,CA,90216,Riverside,(760) 432-3022,2020-12-03,2021-12-03
41-136786,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,Kenneth Thomas,2625 6th Way,Palm Springs,CA,95905,Riverside,(951) 815-4055,2011-03-24,2012-03-24
41-717467,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Company,Maria Johnson,1900 Jefferson Rd,Riverside,CA,95701,Riverside,(760) 428-6260,2018-08-24,2019-08-24
41-646078,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewKitchen 100,Matthew Jones,2045 Washington Way #322,Corona,CA,92426,Riverside,(951) 314-3308,2006-03-01,2007-03-01
41-891196,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Riverside Heights,Steven Jones Thomas,427 Maple Ave,Riverside,CA,91975,Riverside,(951) 210-5073,2009-03-21,2010-03-21
41-378797,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Group,Maria Jackson,9274 Mission Ave #959,Temecula,CA,92219,Riverside,(951) 407-5998,2016-02-17,2017-02-17
41-564715,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Riverside,Andrew Brown Lopez,7880 4th St #196,Temecula,CA,91905,Riverside,(951) 819-1204,2006-09-27,2007-09-27
41-786907,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewEatery Riverside 91,Mark Smith,4676 Maple Way #607,Riverside,CA,90908,Riverside,(951) 760-2120,2009-04-14,2010-04-14
41-685222,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Palm Springs Group,Steven Taylor,1021 Franklin Dr,Palm Springs,CA,93403,Riverside,(951) 636-1450,2019-08-27,2020-08-27
41-997080,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCafe Temecula Hills 18,Kenneth Lopez,9045 Oak Ave #604,Temecula,CA,92699,Riverside,(951) 337-4837,2015-09-04,2016-09-04
41-898571,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCafe Inc 55,Jennifer Moore,2793 Broadway Ln,Riverside,CA,94449,Riverside,(760) 316-5734,2017-04-02,2018-04-02
41-704886,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Corp,Matthew Johnson,7545 Jefferson Ct,Palm Springs,CA,92376,Riverside,(951) 572-7748,2001-04-23,2002-04-23
41-505132,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheSpot Riverside Corp 14,David Hernandez,6319 Jefferson Ln #694,Riverside,CA,95920,Riverside,(951) 869-9372,2014-01-04,2015-01-04
41-532292,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Inc,Daniel Jones,8507 Jefferson Ct,Palm Springs,CA,95247,Riverside,(951) 665-3610,2019-07-18,2020-07-18
41-481008,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCorner Co 69,David Martin,2354 Jefferson Dr,Corona,CA,96149,Riverside,(951) 496-7396,2023-04-19,2024-04-19
41-235022,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Palm Springs,Jennifer Jackson,4853 Market Way,Palm Springs,CA,93149,Riverside,(951) 948-4275,2012-05-15,2013-05-15
41-890113,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Corona Inc,Michael Jones,8263 Jefferson Dr,Corona,CA,95544,Riverside,(951) 544-9986,2013-01-06,2014-01-06
41-211171,41,On-Sale Beer & Wine - Eating Place,ACTIVE,ThePlace Riverside 95,Matthew Thomas,6007 Maple Ct,Corona,CA,95101,Riverside,(760) 369-8524,2016-04-04,2017-04-04
41-910040,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Corona,Maria Wilson,7145 3rd Dr,Corona,CA,96106,Riverside,(951) 947-6842,2020-11-16,2021-11-16
41-745829,41,On-Sale Beer & Wine - Eating Place,ACTIVE,ThePlace 13,Mark Miller,6549 6th Dr,Palm Springs,CA,90724,Riverside,(951) 450-1378,2012-01-16,2013-01-16
41-929125,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewTavern Group 3,Lisa Williams,2317 State Pl,Riverside,CA,90035,Riverside,(951) 733-2446,2017-08-28,2018-08-28
41-559843,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Riverside,Jennifer Lopez,782 Maple Rd #440,Temecula,CA,94393,Riverside,(951) 583-4106,2002-10-12,2003-10-12
41-790174,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Company,William Jackson,5957 Main Ave #506,Palm Springs,CA,95241,Riverside,(951) 670-7578,2013-07-14,2014-07-14
41-699425,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Palm Springs Hills Corp 11,John Martin,1970 State Ct,Palm Springs,CA,90459,Riverside,(760) 992-1714,2008-10-23,2009-10-23
41-985560,41,On-Sale Beer & Wine - Eating Place,ACTIVE,ThePlace Palm Springs 54,John Martinez Smith,2356 Front Ct #212,Palm Springs,CA,92902,Riverside,(951) 892-3173,2021-03-18,2022-03-18
41-219441,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro,Michelle Johnson,5773 Washington Ave,Temecula,CA,91609,Riverside,(951) 460-5491,2005-01-05,2006-01-05
41-570279,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Riverside,Anthony Moore,7662 3rd Blvd,Riverside,CA,91113,Riverside,(760) 450-7429,2001-09-20,2002-09-20
41-259015,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Corona Valley,Matthew Gonzalez,9636 1st Pl #408,Corona,CA,93996,Riverside,(760) 713-2601,2016-05-21,2017-05-21
41-404974,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Palm Springs Valley 37,James Smith,6208 Franklin Way,Palm Springs,CA,93780,Riverside,(951) 395-7361,2011-10-22,2012-10-22
41-331260,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Riverside Company,Michael Jackson,8061 Franklin St,Riverside,CA,92829,Riverside,(760) 712-8403,2004-05-23,2005-05-23
41-134609,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Riverside Valley Group,John Rodriguez,4806 7th Pl #448,Riverside,CA,92010,Riverside,(951) 319-9524,2011-05-05,2012-05-05
41-363819,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant 86,William Moore,9560 2nd Ln,Riverside,CA,93498,Riverside,(951) 440-4189,2000-08-01,2001-08-01
41-541559,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Corona,William Garcia,3749 Pico Rd,Corona,CA,96037,Riverside,(760) 659-6016,2020-04-27,2021-04-27
41-825621,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Corona Valley Inc 56,John Wilson,3878 Sunset Ct,Corona,CA,91076,Riverside,(760) 619-5030,2013-03-28,2014-03-28
41-859171,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Riverside Heights Co,Steven Davis,3553 1st Way,Riverside,CA,93818,Riverside,(951) 944-1471,2012-10-15,2013-10-15
41-724446,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheDiner Inc 57,Jennifer Martinez,1846 Lincoln Way #137,Corona,CA,92277,Riverside,(951) 374-2520,2011-06-28,2012-06-28
41-572320,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Corona Group,Mark Miller,6299 5th Ct,Corona,CA,91786,Riverside,(760) 893-1638,2014-11-22,2015-11-22
41-905474,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Riverside,William Davis,6816 Pico St,Temecula,CA,93367,Riverside,(951) 229-9512,2012-12-22,2013-12-22
41-182995,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewRestaurant Riverside Heights 65,John Wilson Rodriguez,9596 Front Blvd #377,Riverside,CA,94022,Riverside,(760) 213-7831,2014-03-23,2015-03-23
41-771092,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewDiner Corona Co 33,Michael Martinez,2836 1st Blvd,Corona,CA,95555,Riverside,(760) 885-3715,2009-02-12,2010-02-12
41-154856,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Palm Springs Hills Group,Andrew Thomas,753 Ocean Blvd,Palm Springs,CA,93429,Riverside,(760) 358-6671,2004-01-11,2005-01-11
41-324750,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Riverside Company,Robert Smith,1528 Sunset Pl,Palm Springs,CA,91052,Riverside,(951) 986-2908,2019-02-23,2020-02-23
41-744354,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Riverside,Lisa Gonzalez,3430 7th Dr #762,Riverside,CA,92957,Riverside,(760) 264-7715,2021-09-05,2022-09-05
41-198168,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Riverside,Mark Gonzalez,1558 Maple St,Temecula,CA,92743,Riverside,(951) 517-3402,2003-06-12,2004-06-12
41-175765,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,David Rodriguez,6185 Oak Blvd,Palm Springs,CA,90780,Riverside,(951) 692-5842,2008-04-01,2009-04-01
41-822911,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewPlace Inc 93,Mark Jackson,6048 Lincoln Ave #721,Palm Springs,CA,94490,Riverside,(951) 453-2206,2012-05-21,2013-05-21
41-857787,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewGrill 46,Daniel Lopez,2545 Maple Rd,Corona,CA,93019,Riverside,(760) 221-9150,2008-07-06,2009-07-06
41-295346,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Co,Kenneth Davis,4857 Maple Rd,Riverside,CA,91890,Riverside,(951) 330-3251,2020-08-17,2021-08-17
41-170647,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewEatery 35,Robert Taylor,2096 Pico Dr,Temecula,CA,93561,Riverside,(760) 568-1202,2019-02-11,2020-02-11
41-916693,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Riverside Group,Michelle Davis,8037 Front Ct,Temecula,CA,91578,Riverside,(951) 985-9836,2023-03-02,2024-03-02
41-775644,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Palm Springs Inc 100,James Garcia,2391 Madison St #122,Palm Springs,CA,96193,Riverside,(760) 706-2114,2003-12-15,2004-12-15
41-281718,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Corp,John Garcia,2454 4th Ave,Riverside,CA,91087,Riverside,(951) 899-5585,2006-07-28,2007-07-28
41-784844,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Riverside Inc,Robert Rodriguez Anderson,2723 Hollywood Dr #212,Palm Springs,CA,93532,Riverside,(760) 564-9544,2017-01-09,2018-01-09
41-481897,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Palm Springs,Christopher Davis,540 7th Rd,Palm Springs,CA,94144,Riverside,(760) 801-2886,2009-03-11,2010-03-11
41-401804,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldRestaurant Company 23,Michael Smith,650 Franklin Way #838,Riverside,CA,95513,Riverside,(760) 812-2455,2008-04-13,2009-04-13
41-791253,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Company,Daniel Gonzalez,493 Broadway Pl,Palm Springs,CA,92545,Riverside,(760) 608-8060,2022-09-08,2023-09-08
41-396780,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Riverside LLC,David Moore,306 Main Rd #991,Palm Springs,CA,95817,Riverside,(951) 382-5346,2021-12-25,2022-12-25
41-900886,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewCorner Temecula Co 100,Michelle Williams,5387 4th Dr,Temecula,CA,92064,Riverside,(760) 944-3534,2010-12-18,2011-12-18
41-355555,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheTavern Temecula Heights LLC 54,Maria Lopez,2556 Sunset Dr,Temecula,CA,91544,Riverside,(760) 627-8707,2011-07-20,2012-07-20
41-781620,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Corp,William Martin,4685 Front St,Riverside,CA,95602,Riverside,(760) 825-1806,2000-04-16,2001-04-16
41-159223,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Company,Robert Taylor Anderson,2337 Franklin Ct,Temecula,CA,91104,Riverside,(951) 433-1967,2010-08-09,2011-08-09
41-154128,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Temecula Valley,Robert Rodriguez,3484 Oak Ct,Temecula,CA,92000,Riverside,(760) 838-6891,2014-01-11,2015-01-11
41-344333,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Riverside Corp,John Martinez Thomas,7802 Pico Way,Temecula,CA,95974,Riverside,(951) 252-9501,2010-07-20,2011-07-20
41-780026,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant,Christopher Miller,6724 Main Ct,Corona,CA,95890,Riverside,(760) 893-6484,2007-01-23,2008-01-23
41-292301,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewGrill 93,Paul Miller Lopez,9752 2nd Way,Temecula,CA,95400,Riverside,(951) 834-5872,2003-08-04,2004-08-04
41-861475,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Corona LLC,Anthony Jones Davis,5175 Maple Pl,Corona,CA,92269,Riverside,(760) 528-1554,2003-01-04,2004-01-04
41-451248,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Corona Heights,John Anderson,859 4th Blvd,Corona,CA,91286,Riverside,(951) 902-2338,2022-03-23,2023-03-23
41-426099,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Corp,Christopher Hernandez,2891 3rd Ave,Riverside,CA,91566,Riverside,(760) 358-6333,2017-04-05,2018-04-05
41-635354,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Riverside Company,Mark Taylor Davis,6510 Pico Dr,Riverside,CA,95671,Riverside,(951) 872-4471,2004-07-16,2005-07-16
41-352124,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner 32,Robert Lopez Williams,7178 Oak Pl,Temecula,CA,95446,Riverside,(760) 714-6902,2021-12-16,2022-12-16
41-457156,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Riverside Corp,Anthony Smith,4929 Mission Rd #926,Palm Springs,CA,91923,Riverside,(951) 961-1545,2013-11-16,2014-11-16
41-603692,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Riverside Inc,Mark Martinez,1137 Pico Dr #867,Riverside,CA,92522,Riverside,(951) 344-4416,2013-10-28,2014-10-28
41-926752,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Temecula,James Hernandez,2809 Washington Way #913,Temecula,CA,93120,Riverside,(760) 387-5615,2002-11-17,2003-11-17
41-991580,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewKitchen Temecula Valley Inc 96,Paul Moore,2351 Washington Ln #866,Temecula,CA,93312,Riverside,(760) 844-1307,2011-01-03,2012-01-03
