license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
41-903331,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Siskiyou Restaurant Inc,Christopher Lopez,5874 Broad Ave,Siskiyou,CA,94635,Siskiyou,(831) 648-9283,2016-06-26,2025-04-06
48-965497,48,On-Sale General - Bar/Tavern,ACTIVE,Siskiyou Bar LLC,Paul Wilson,3858 Center St,Siskiyou,CA,91441,Siskiyou,(707) 834-8514,2018-06-06,2024-09-13
75-866674,75,Event Permit Holder,ACTIVE,Siskiyou Market Inc,Maria Taylor,4525 Center Ln,Siskiyou,CA,90773,Siskiyou,(707) 633-4034,2022-09-01,2025-09-01
21-355564,21,Off-Sale General,ACTIVE,Siskiyou Bar LLC,Christopher Davis,1285 Broad St,Siskiyou,CA,90027,Siskiyou,(916) 375-8003,2017-08-01,2026-09-28
41-541462,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Siskiyou Restaurant,Maria Smith,806 Center Rd,Siskiyou,CA,92017,Siskiyou,(442) 204-3419,2010-02-10,2026-04-14
21-782337,21,Off-Sale General,ACTIVE,Siskiyou Cafe LLC,Maria Smith,2582 Broad Pl,Siskiyou,CA,93156,Siskiyou,(530) 416-3718,2012-07-16,2025-09-02
75-284451,75,Event Permit Holder,ACTIVE,The Siskiyou Bar LLC,Michael Hernandez,1357 Broad Ave,Siskiyou,CA,95373,Siskiyou,(209) 863-9191,2020-08-20,2024-07-09
58-804373,58,Caterer's Beer & Wine,ACTIVE,The Siskiyou Restaurant LLC,Maria Garcia,1312 Main Rd,Siskiyou,CA,93086,Siskiyou,(831) 695-1415,2020-02-13,2024-08-18
41-198829,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Siskiyou Restaurant Inc,Lisa Wilson,7228 Broad Ct,Siskiyou,CA,94473,Siskiyou,(916) 874-7454,2016-08-21,2026-10-13
47-908848,47,On-Sale General - Restaurant,ACTIVE,The Siskiyou Tavern,Lisa Thomas,7631 Center St,Siskiyou,CA,91345,Siskiyou,(707) 241-5245,2023-11-06,2025-09-14
48-123078,48,On-Sale General - Bar/Tavern,ACTIVE,The Siskiyou Tavern Inc,Matthew Davis,4145 Main Blvd,Siskiyou,CA,92626,Siskiyou,(707) 372-1404,2023-09-06,2025-04-13
75-558384,75,Event Permit Holder,ACTIVE,The Siskiyou Restaurant LLC,Anthony Hernandez,8053 Broad Rd,Siskiyou,CA,93675,Siskiyou,(209) 305-7864,2015-10-08,2026-04-02
48-420313,48,On-Sale General - Bar/Tavern,ACTIVE,Siskiyou Cafe Inc,Lisa Brown,1519 Broad St,Siskiyou,CA,91601,Siskiyou,(916) 348-9620,2022-12-14,2026-09-23
20-620682,20,Off-Sale Beer & Wine,ACTIVE,The Siskiyou Restaurant LLC,Christopher Brown,1983 Main Pl,Siskiyou,CA,95698,Siskiyou,(707) 915-9877,2024-10-06,2026-05-23
47-964803,47,On-Sale General - Restaurant,ACTIVE,Siskiyou Bar Inc,Maria Davis,2309 Center Ave,Siskiyou,CA,93952,Siskiyou,(530) 815-9900,2023-08-05,2025-02-04
48-457854,48,On-Sale General - Bar/Tavern,ACTIVE,The Siskiyou Tavern,Kenneth Rodriguez,1053 Main Dr,Siskiyou,CA,95901,Siskiyou,(209) 274-3874,2018-12-05,2026-11-09
47-976040,47,On-Sale General - Restaurant,ACTIVE,Siskiyou Bar LLC,Christopher Martin,8758 Broad Dr,Siskiyou,CA,90597,Siskiyou,(530) 270-9315,2024-11-01,2024-04-08
20-635247,20,Off-Sale Beer & Wine,ACTIVE,Siskiyou Bar Inc,Jennifer Gonzalez,3026 Main Ln,Siskiyou,CA,92656,Siskiyou,(442) 546-1800,2015-12-20,2026-03-26
75-462695,75,Event Permit Holder,ACTIVE,Siskiyou Market LLC,Paul Jackson,6915 Main Blvd,Siskiyou,CA,92713,Siskiyou,(209) 206-3387,2010-04-14,2025-11-16
41-529877,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Siskiyou Cafe LLC,James Lopez,8408 Broad Rd,Siskiyou,CA,91656,Siskiyou,(209) 985-6989,2018-09-03,2025-01-18
47-747183,47,On-Sale General - Restaurant,ACTIVE,Siskiyou Bar Inc,Michael Williams,3881 Broad Ln,Siskiyou,CA,92586,Siskiyou,(831) 247-6796,2015-12-22,2026-09-24
75-529825,75,Event Permit Holder,ACTIVE,Siskiyou Bar Inc,Jennifer Jones,3477 Center Ct,Siskiyou,CA,90441,Siskiyou,(559) 819-9259,2014-04-09,2025-12-19
47-837450,47,On-Sale General - Restaurant,ACTIVE,Siskiyou Bar Inc,William Smith,9039 Main Ct,Siskiyou,CA,90805,Siskiyou,(442) 487-8759,2012-05-03,2026-09-04
20-692961,20,Off-Sale Beer & Wine,ACTIVE,Siskiyou Tavern Inc,David Rodriguez,206 Main Blvd,Siskiyou,CA,90436,Siskiyou,(442) 639-5786,2019-04-26,2025-01-03
47-108862,47,On-Sale General - Restaurant,ACTIVE,Siskiyou Cafe,Maria Jones,2500 Center Blvd,Siskiyou,CA,90511,Siskiyou,(530) 351-9054,2018-09-22,2024-09-27
48-383063,48,On-Sale General - Bar/Tavern,ACTIVE,Siskiyou Market LLC,Jennifer Rodriguez,224 Main Rd,Siskiyou,CA,92098,Siskiyou,(760) 806-5259,2013-10-25,2026-06-19
47-789353,47,On-Sale General - Restaurant,ACTIVE,Siskiyou Cafe LLC,Christopher Williams,6265 Main Pl,Siskiyou,CA,91702,Siskiyou,(707) 753-9495,2017-06-19,2026-07-01
75-573262,75,Event Permit Holder,ACTIVE,Siskiyou Cafe,Daniel Thomas,3259 Main Ln,Siskiyou,CA,92002,Siskiyou,(707) 442-5954,2021-01-09,2024-08-04
20-635782,20,Off-Sale Beer & Wine,ACTIVE,The Siskiyou Cafe LLC,James Taylor,2996 Broad Blvd,Siskiyou,CA,92585,Siskiyou,(760) 578-9994,2016-03-14,2024-06-04
20-703211,20,Off-Sale Beer & Wine,ACTIVE,Siskiyou Cafe Inc,Robert Lopez,6434 Broad Ct,Siskiyou,CA,90762,Siskiyou,(707) 337-1756,2010-08-17,2025-07-05
48-620651,48,On-Sale General - Bar/Tavern,ACTIVE,The Siskiyou Tavern,Maria Moore,1885 Broad Rd,Siskiyou,CA,91758,Siskiyou,(209) 477-8147,2014-08-26,2024-09-11
75-547423,75,Event Permit Holder,ACTIVE,Siskiyou Tavern LLC,Jennifer Martinez,4513 Center Dr,Siskiyou,CA,93596,Siskiyou,(209) 381-4809,2019-06-15,2024-01-16
48-635588,48,On-Sale General - Bar/Tavern,ACTIVE,The Siskiyou Cafe Inc,Paul Brown,278 Broad Dr,Siskiyou,CA,90404,Siskiyou,(209) 282-1168,2022-01-17,2024-10-23
41-122152,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Siskiyou Market,Jennifer Wilson,9105 Main Ct,Siskiyou,CA,90229,Siskiyou,(442) 901-8290,2010-09-09,2026-12-24
48-468190,48,On-Sale General - Bar/Tavern,ACTIVE,Siskiyou Restaurant,Steven Miller,5305 Main St,Siskiyou,CA,93489,Siskiyou,(707) 381-9719,2010-01-03,2024-11-22
20-698856,20,Off-Sale Beer & Wine,ACTIVE,Siskiyou Cafe LLC,Lisa Hernandez,3149 Broad Dr,Siskiyou,CA,90684,Siskiyou,(760) 894-4146,2020-03-20,2025-04-10
48-513060,48,On-Sale General - Bar/Tavern,ACTIVE,The Siskiyou Market LLC,Steven Moore,5999 Broad Way,Siskiyou,CA,90995,Siskiyou,(831) 994-6951,2010-08-14,2025-07-15
20-172441,20,Off-Sale Beer & Wine,ACTIVE,Siskiyou Cafe,Paul Martin,1837 Center St,Siskiyou,CA,95332,Siskiyou,(442) 404-3270,2012-03-15,2024-06-24
20-420526,20,Off-Sale Beer & Wine,ACTIVE,The Siskiyou Cafe LLC,Paul Lopez,8075 Main Way,Siskiyou,CA,93589,Siskiyou,(831) 543-3728,2013-10-28,2024-09-26
41-250030,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Siskiyou Restaurant LLC,Maria Williams,394 Main Ln,Siskiyou,CA,93025,Siskiyou,(530) 458-5218,2024-06-11,2024-05-15
20-440962,20,Off-Sale Beer & Wine,ACTIVE,Siskiyou Market,Maria Rodriguez,5465 Main Ave,Siskiyou,CA,94161,Siskiyou,(916) 495-3860,2015-08-09,2026-10-04
75-795617,75,Event Permit Holder,ACTIVE,The Siskiyou Bar Inc,William Anderson,8309 Main Dr,Siskiyou,CA,91954,Siskiyou,(442) 445-3762,2021-09-05,2024-04-10
20-782082,20,Off-Sale Beer & Wine,ACTIVE,The Siskiyou Tavern Inc,Christopher Smith,1572 Main St,Siskiyou,CA,95282,Siskiyou,(530) 535-5876,2023-05-23,2024-01-18
20-955734,20,Off-Sale Beer & Wine,ACTIVE,The Siskiyou Cafe Inc,Maria Garcia,5678 Center Way,Siskiyou,CA,94225,Siskiyou,(916) 969-7843,2010-12-07,2024-09-25
47-869558,47,On-Sale General - Restaurant,ACTIVE,Siskiyou Restaurant LLC,Kenneth Martin,8162 Broad Ct,Siskiyou,CA,95240,Siskiyou,(442) 278-8216,2014-10-26,2025-04-25
20-131762,20,Off-Sale Beer & Wine,ACTIVE,The Siskiyou Cafe LLC,Paul Davis,5013 Broad St,Siskiyou,CA,95983,Siskiyou,(760) 634-4013,2020-02-15,2024-08-24
20-475643,20,Off-Sale Beer & Wine,ACTIVE,The Siskiyou Restaurant Inc,Matthew Taylor,8200 Main Ave,Siskiyou,CA,92159,Siskiyou,(916) 578-9086,2021-11-14,2026-09-25
47-668877,47,On-Sale General - Restaurant,ACTIVE,Siskiyou Tavern Inc,John Taylor,1950 Main St,Siskiyou,CA,95716,Siskiyou,(209) 349-7024,2024-01-05,2026-06-10
41-393844,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Siskiyou Restaurant,David Smith,6484 Main St,Siskiyou,CA,95165,Siskiyou,(559) 424-5239,2017-09-08,2024-09-03
48-770049,48,On-Sale General - Bar/Tavern,ACTIVE,Siskiyou Market LLC,William Gonzalez,1837 Center Blvd,Siskiyou,CA,90720,Siskiyou,(831) 599-1578,2023-07-07,2025-06-11
47-821249,47,On-Sale General - Restaurant,ACTIVE,Siskiyou Bar,Michael Davis,6920 Center Dr,Siskiyou,CA,94442,Siskiyou,(831) 734-3061,2018-09-14,2024-12-02
21-490051,21,Off-Sale General,ACTIVE,The Siskiyou Market LLC,Christopher Anderson,7894 Main St,Siskiyou,CA,95158,Siskiyou,(559) 730-7350,2021-01-02,2024-11-13
21-651891,21,Off-Sale General,ACTIVE,Siskiyou Bar LLC,Jennifer Thomas,4271 Broad Dr,Siskiyou,CA,94657,Siskiyou,(707) 512-1438,2019-03-26,2024-10-06
41-709150,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Siskiyou Bar Inc,Jennifer Smith,2682 Broad Ave,Siskiyou,CA,93586,Siskiyou,(707) 350-8812,2011-02-27,2026-08-16
20-304277,20,Off-Sale Beer & Wine,ACTIVE,The Siskiyou Tavern,Andrew Gonzalez,5110 Broad Dr,Siskiyou,CA,94271,Siskiyou,(916) 471-7593,2015-06-01,2024-01-23
48-749570,48,On-Sale General - Bar/Tavern,ACTIVE,The Siskiyou Market Inc,Christopher Anderson,6788 Center Ln,Siskiyou,CA,92724,Siskiyou,(760) 677-3783,2012-12-08,2024-05-12
47-402282,47,On-Sale General - Restaurant,ACTIVE,Siskiyou Bar LLC,Christopher Brown,8619 Main Dr,Siskiyou,CA,92779,Siskiyou,(530) 709-4091,2015-02-19,2026-07-02
75-555105,75,Event Permit Holder,ACTIVE,Siskiyou Bar,Anthony Williams,5933 Main Ln,Siskiyou,CA,93329,Siskiyou,(442) 671-1227,2010-02-28,2026-02-12
21-406641,21,Off-Sale General,ACTIVE,Siskiyou Cafe LLC,James Lopez,4641 Broad Way,Siskiyou,CA,91319,Siskiyou,(831) 425-3527,2018-08-16,2024-12-26
75-694870,75,Event Permit Holder,ACTIVE,Siskiyou Cafe LLC,Maria Gonzalez,3799 Center Ct,Siskiyou,CA,91232,Siskiyou,(209) 633-6027,2011-11-04,2024-07-13
21-374252,21,Off-Sale General,ACTIVE,Siskiyou Cafe,James Taylor,1755 Broad Rd,Siskiyou,CA,93887,Siskiyou,(916) 522-6726,2017-06-08,2024-10-04
75-455462,75,Event Permit Holder,ACTIVE,The Siskiyou Market Inc,Matthew Jones,2905 Center Rd,Siskiyou,CA,96132,Siskiyou,(559) 523-2142,2023-07-18,2025-02-21
41-292738,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Siskiyou Restaurant Inc,John Brown,2319 Main Ln,Siskiyou,CA,93123,Siskiyou,(530) 432-7598,2010-11-06,2026-05-16
58-175434,58,Caterer's Beer & Wine,ACTIVE,Siskiyou Bar Inc,Michelle Lopez,6252 Main Way,Siskiyou,CA,95421,Siskiyou,(442) 520-6486,2010-07-23,2024-12-06
21-345200,21,Off-Sale General,ACTIVE,Siskiyou Tavern Inc,Michael Martin,3758 Center Pl,Siskiyou,CA,91899,Siskiyou,(559) 662-7033,2013-08-12,2024-04-26
41-848164,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Siskiyou Restaurant,Michelle Miller,993 Main Rd,Siskiyou,CA,91075,Siskiyou,(209) 541-8346,2012-08-09,2025-07-24
47-727181,47,On-Sale General - Restaurant,ACTIVE,Siskiyou Tavern,Lisa Jackson,6827 Broad Ct,Siskiyou,CA,93120,Siskiyou,(559) 227-7078,2023-02-19,2026-09-02
41-710087,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Siskiyou Restaurant Inc,William Thomas,8827 Broad Ave,Siskiyou,CA,92745,Siskiyou,(209) 703-1631,2022-03-14,2026-03-18
48-328844,48,On-Sale General - Bar/Tavern,ACTIVE,Siskiyou Cafe LLC,Maria Thomas,3742 Center Ln,Siskiyou,CA,90292,Siskiyou,(209) 681-3513,2012-10-20,2024-09-15
41-912786,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Siskiyou Restaurant Inc,Daniel Brown,1568 Broad Rd,Siskiyou,CA,95721,Siskiyou,(831) 705-6077,2011-03-10,2026-11-24
58-292303,58,Caterer's Beer & Wine,ACTIVE,Siskiyou Bar Inc,John Anderson,4489 Center St,Siskiyou,CA,90657,Siskiyou,(442) 504-8062,2017-09-20,2024-01-01
20-323501,20,Off-Sale Beer & Wine,ACTIVE,Siskiyou Cafe Inc,Matthew Taylor,7201 Main Blvd,Siskiyou,CA,92983,Siskiyou,(559) 941-8123,2022-09-03,2025-06-20
21-912062,21,Off-Sale General,ACTIVE,The Siskiyou Tavern LLC,Jennifer Gonzalez,6532 Center Rd,Siskiyou,CA,94436,Siskiyou,(831) 369-7466,2016-10-26,2025-03-02
75-372010,75,Event Permit Holder,ACTIVE,Siskiyou Restaurant LLC,James Hernandez,9073 Main Dr,Siskiyou,CA,93309,Siskiyou,(916) 413-4370,2010-07-27,2025-04-12
20-745395,20,Off-Sale Beer & Wine,ACTIVE,The Siskiyou Tavern LLC,Kenneth Lopez,2006 Main Blvd,Siskiyou,CA,91154,Siskiyou,(916) 591-3588,2011-11-17,2025-07-26
47-452567,47,On-Sale General - Restaurant,ACTIVE,Siskiyou Market,John Martin,5420 Center Blvd,Siskiyou,CA,90920,Siskiyou,(831) 762-5738,2011-10-07,2024-04-27
20-771318,20,Off-Sale Beer & Wine,ACTIVE,Siskiyou Market,Lisa Anderson,1053 Center Rd,Siskiyou,CA,90381,Siskiyou,(707) 426-2498,2022-07-12,2025-04-22
41-666580,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Siskiyou Restaurant Inc,Christopher Thomas,2568 Broad Way,Siskiyou,CA,91268,Siskiyou,(760) 435-3114,2021-09-08,2025-07-20
21-939965,21,Off-Sale General,ACTIVE,The Siskiyou Market,Maria Martin,2759 Center St,Siskiyou,CA,94570,Siskiyou,(707) 214-5752,2019-12-03,2024-01-26
75-810217,75,Event Permit Holder,ACTIVE,The Siskiyou Restaurant,James Martinez,8526 Broad Blvd,Siskiyou,CA,93749,Siskiyou,(707) 243-4986,2011-08-05,2026-12-19
41-505640,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Siskiyou Restaurant Inc,Matthew Gonzalez,655 Center Way,Siskiyou,CA,93582,Siskiyou,(530) 266-3757,2023-12-08,2026-06-12
48-544326,48,On-Sale General - Bar/Tavern,ACTIVE,Siskiyou Cafe Inc,Anthony Smith,3910 Broad Ct,Siskiyou,CA,94384,Siskiyou,(916) 928-7819,2022-07-18,2025-04-06
21-688860,21,Off-Sale General,ACTIVE,Siskiyou Bar LLC,Andrew Johnson,7364 Center Ct,Siskiyou,CA,90149,Siskiyou,(916) 381-1220,2012-01-02,2024-09-16
41-727174,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Siskiyou Cafe,William Martinez,7478 Main Blvd,Siskiyou,CA,90244,Siskiyou,(831) 404-6617,2012-08-23,2025-11-20
21-155261,21,Off-Sale General,ACTIVE,Siskiyou Market,Robert Taylor,1651 Main Way,Siskiyou,CA,92170,Siskiyou,(442) 396-4533,2015-11-20,2024-01-22
21-142625,21,Off-Sale General,ACTIVE,Siskiyou Market,Paul Thomas,4408 Main Dr,Siskiyou,CA,93092,Siskiyou,(760) 695-5911,2016-06-19,2024-08-12
47-368864,47,On-Sale General - Restaurant,ACTIVE,Siskiyou Restaurant Inc,Steven Garcia,5150 Center Ct,Siskiyou,CA,90712,Siskiyou,(530) 748-3086,2016-10-15,2026-08-11
75-238338,75,Event Permit Holder,ACTIVE,Siskiyou Bar Inc,William Gonzalez,6050 Center Pl,Siskiyou,CA,94014,Siskiyou,(559) 980-5052,2019-06-06,2025-03-10
21-140184,21,Off-Sale General,ACTIVE,Siskiyou Tavern LLC,Matthew Martinez,1284 Center Dr,Siskiyou,CA,90371,Siskiyou,(442) 955-8940,2023-10-23,2025-09-05
58-971461,58,Caterer's Beer & Wine,ACTIVE,Siskiyou Bar LLC,Steven Taylor,5477 Center Dr,Siskiyou,CA,94971,Siskiyou,(831) 213-4278,2010-02-11,2025-04-10
20-214973,20,Off-Sale Beer & Wine,ACTIVE,Siskiyou Market,Matthew Davis,1543 Center Ct,Siskiyou,CA,92864,Siskiyou,(442) 615-8736,2016-12-23,2026-03-19
75-932990,75,Event Permit Holder,ACTIVE,Siskiyou Cafe,William Hernandez,2897 Broad Way,Siskiyou,CA,94248,Siskiyou,(442) 712-1630,2019-07-16,2024-01-20
47-842927,47,On-Sale General - Restaurant,ACTIVE,The Siskiyou Cafe Inc,Maria Martin,5811 Center Rd,Siskiyou,CA,90612,Siskiyou,(760) 691-6419,2015-03-15,2024-05-03
20-201932,20,Off-Sale Beer & Wine,ACTIVE,Siskiyou Tavern LLC,Robert Lopez,1600 Broad Pl,Siskiyou,CA,90723,Siskiyou,(707) 705-1170,2024-01-08,2025-01-18
41-974705,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Siskiyou Restaurant,James Moore,9468 Broad Ave,Siskiyou,CA,93410,Siskiyou,(559) 246-5011,2023-03-23,2024-11-02
41-618400,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Siskiyou Bar,Lisa Taylor,7518 Broad St,Siskiyou,CA,92953,Siskiyou,(916) 616-6773,2020-10-13,2024-09-23
47-170842,47,On-Sale General - Restaurant,ACTIVE,Siskiyou Cafe LLC,Michelle Martin,3164 Broad Blvd,Siskiyou,CA,94349,Siskiyou,(530) 273-8557,2017-01-05,2024-10-22
41-599706,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Siskiyou Cafe,Mark Williams,1486 Main Blvd,Siskiyou,CA,90507,Siskiyou,(916) 708-1543,2014-06-20,2026-11-12
75-819750,75,Event Permit Holder,ACTIVE,Siskiyou Bar Inc,Anthony Rodriguez,2915 Broad Way,Siskiyou,CA,94948,Siskiyou,(707) 343-7553,2013-02-19,2025-08-25
47-624696,47,On-Sale General - Restaurant,ACTIVE,The Siskiyou Market,Mark Martinez,5180 Center Ln,Siskiyou,CA,95508,Siskiyou,(760) 486-7776,2016-12-26,2026-06-26
48-130381,48,On-Sale General - Bar/Tavern,ACTIVE,Siskiyou Restaurant LLC,Matthew Martinez,9423 Center Blvd,Siskiyou,CA,94631,Siskiyou,(559) 825-1041,2023-10-08,2024-08-23
47-399114,47,On-Sale General - Restaurant,ACTIVE,Siskiyou Cafe Inc,Michael Gonzalez,1489 Center Way,Siskiyou,CA,94020,Siskiyou,(530) 315-8336,2017-04-02,2026-09-11
48-250853,48,On-Sale General - Bar/Tavern,ACTIVE,The Siskiyou Restaurant Inc,Paul Smith,2856 Main Dr,Siskiyou,CA,95086,Siskiyou,(209) 967-9865,2011-12-24,2025-02-28
58-174774,58,Caterer's Beer & Wine,ACTIVE,The Siskiyou Cafe,John Lopez,371 Center St,Siskiyou,CA,95605,Siskiyou,(209) 915-8534,2017-11-11,2025-03-15
48-267444,48,On-Sale General - Bar/Tavern,ACTIVE,Siskiyou Tavern,Michelle Brown,8799 Center Ave,Siskiyou,CA,93396,Siskiyou,(760) 516-8910,2013-11-07,2025-05-02
47-474745,47,On-Sale General - Restaurant,ACTIVE,Siskiyou Cafe Inc,Maria Jackson,9039 Main Blvd,Siskiyou,CA,91711,Siskiyou,(831) 488-8331,2014-01-19,2024-09-17
41-521980,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Siskiyou Market,Michael Moore,4233 Broad Way,Siskiyou,CA,95846,Siskiyou,(442) 558-1158,2019-03-21,2025-10-20
21-461392,21,Off-Sale General,ACTIVE,The Siskiyou Restaurant LLC,Michael Williams,179 Broad Rd,Siskiyou,CA,95251,Siskiyou,(916) 930-3510,2024-08-18,2024-02-11
75-966819,75,Event Permit Holder,ACTIVE,The Siskiyou Market LLC,Daniel Thomas,9637 Center Blvd,Siskiyou,CA,94950,Siskiyou,(442) 700-7673,2015-05-27,2025-11-21
48-712881,48,On-Sale General - Bar/Tavern,ACTIVE,Siskiyou Tavern Inc,Paul Jackson,5237 Broad St,Siskiyou,CA,92404,Siskiyou,(760) 975-1946,2011-03-12,2024-05-27
21-744650,21,Off-Sale General,ACTIVE,The Siskiyou Cafe Inc,Daniel Smith,7749 Broad St,Siskiyou,CA,92036,Siskiyou,(530) 237-7797,2015-04-04,2026-06-22
47-840259,47,On-Sale General - Restaurant,ACTIVE,Siskiyou Tavern Inc,Daniel Jones,7950 Center Dr,Siskiyou,CA,95121,Siskiyou,(209) 782-4887,2010-09-08,2026-03-08
58-485662,58,Caterer's Beer & Wine,ACTIVE,Siskiyou Cafe LLC,Lisa Anderson,5812 Center Ave,Siskiyou,CA,92920,Siskiyou,(530) 895-5009,2021-09-28,2025-09-21
20-902433,20,Off-Sale Beer & Wine,ACTIVE,Siskiyou Cafe Inc,Steven Gonzalez,7006 Main Blvd,Siskiyou,CA,91148,Siskiyou,(530) 221-8748,2020-06-07,2026-11-10
21-781809,21,Off-Sale General,ACTIVE,Siskiyou Restaurant,Maria Lopez,7946 Main Rd,Siskiyou,CA,94689,Siskiyou,(442) 366-2971,2024-08-10,2026-10-07
21-798927,21,Off-Sale General,ACTIVE,The Siskiyou Bar Inc,Mark Gonzalez,2781 Center Way,Siskiyou,CA,94509,Siskiyou,(916) 900-2997,2016-12-26,2025-01-08
21-235461,21,Off-Sale General,ACTIVE,Siskiyou Bar LLC,Michelle Moore,4509 Main Rd,Siskiyou,CA,94266,Siskiyou,(442) 579-7962,2010-08-20,2024-06-20
48-853556,48,On-Sale General - Bar/Tavern,ACTIVE,Siskiyou Restaurant,Jennifer Wilson,205 Center Dr,Siskiyou,CA,94799,Siskiyou,(530) 344-8779,2012-09-03,2024-03-15
21-473423,21,Off-Sale General,ACTIVE,Siskiyou Market,Christopher Davis,258 Broad Blvd,Siskiyou,CA,94877,Siskiyou,(530) 653-3196,2013-07-05,2024-05-16
48-849579,48,On-Sale General - Bar/Tavern,ACTIVE,Siskiyou Bar Inc,Maria Thomas,5683 Main Blvd,Siskiyou,CA,93480,Siskiyou,(209) 984-6275,2013-04-07,2026-03-06
48-948183,48,On-Sale General - Bar/Tavern,ACTIVE,Siskiyou Tavern Inc,Andrew Williams,4170 Center Dr,Siskiyou,CA,90418,Siskiyou,(559) 485-7047,2018-07-08,2026-12-19
58-314070,58,Caterer's Beer & Wine,ACTIVE,Siskiyou Bar LLC,Andrew Jones,4564 Broad Way,Siskiyou,CA,94605,Siskiyou,(707) 918-2154,2016-10-20,2024-12-12
48-554212,48,On-Sale General - Bar/Tavern,ACTIVE,Siskiyou Restaurant LLC,Daniel Williams,3436 Broad Way,Siskiyou,CA,91546,Siskiyou,(530) 312-1476,2015-07-01,2026-07-18
47-991536,47,On-Sale General - Restaurant,ACTIVE,Siskiyou Tavern,Mark Moore,1608 Broad Way,Siskiyou,CA,90941,Siskiyou,(530) 392-1267,2011-03-13,2026-06-10
47-237549,47,On-Sale General - Restaurant,ACTIVE,Siskiyou Tavern LLC,Jennifer Brown,3113 Center Dr,Siskiyou,CA,93746,Siskiyou,(760) 820-9533,2014-02-26,2026-03-22
47-573483,47,On-Sale General - Restaurant,ACTIVE,Siskiyou Market LLC,Christopher Rodriguez,1266 Main St,Siskiyou,CA,94369,Siskiyou,(916) 214-5850,2018-06-05,2025-10-24
75-209431,75,Event Permit Holder,ACTIVE,The Siskiyou Bar Inc,Michelle Anderson,9515 Main St,Siskiyou,CA,92736,Siskiyou,(442) 492-7159,2013-05-18,2024-08-27
75-529625,75,Event Permit Holder,ACTIVE,Siskiyou Market,Andrew Garcia,238 Center Way,Siskiyou,CA,94985,Siskiyou,(559) 784-1141,2021-10-24,2026-12-11
