license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
41-363502,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Santa Clara Group,Andrew Garcia,1542 Wilshire Pl,Santa Clara,CA,92227,Santa Clara,(669) 985-9079,2014-12-23,2015-12-23
41-327376,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewPlace Santa Clara LLC 87,Maria Martinez,4802 Sunset Ct,Santa Clara,CA,93153,Santa Clara,(408) 685-8853,2020-06-02,2021-06-02
41-630637,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,Andrew Jones Anderson,720 Market St,Sunnyvale,CA,93305,Santa Clara,(408) 417-5298,2024-08-23,2025-08-23
41-177844,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Santa Clara Inc,Christopher Thomas,9639 6th Way,Sunnyvale,CA,95685,Santa Clara,(408) 696-9304,2003-01-08,2004-01-08
41-508821,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Santa Clara,Christopher Wilson,6513 Jefferson Blvd,Santa Clara,CA,95518,Santa Clara,(669) 400-8066,2023-11-18,2024-11-18
41-297282,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCafe Santa Clara Inc 41,Paul Wilson Williams,7573 Front Ct,Santa Clara,CA,95695,Santa Clara,(408) 673-7932,2020-03-16,2021-03-16
41-503242,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Santa Clara Group,Paul Taylor,4080 Washington Ln,Sunnyvale,CA,90241,Santa Clara,(669) 281-9839,2014-09-15,2015-09-15
41-796811,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldRestaurant 6,Jennifer Moore,4230 2nd St #394,San Jose,CA,91705,Santa Clara,(408) 847-7535,2015-04-20,2016-04-20
41-291837,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Santa Clara Co,David Taylor,4162 Mission Dr,Sunnyvale,CA,90042,Santa Clara,(408) 954-7328,2002-06-06,2003-06-06
41-878341,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheTavern Santa Clara 37,William Smith,5274 Pico Dr,Santa Clara,CA,91736,Santa Clara,(408) 470-9922,2001-01-01,2002-01-01
41-548508,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,Maria Jackson,2924 Front Pl,Sunnyvale,CA,93111,Santa Clara,(669) 934-8903,2012-11-13,2013-11-13
41-937053,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Inc,Michelle Rodriguez,1282 4th Ave,Palo Alto,CA,95633,Santa Clara,(408) 844-5867,2000-12-21,2001-12-21
41-307433,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House San Jose Valley,Lisa Williams,3019 Lincoln Ct #781,San Jose,CA,91564,Santa Clara,(408) 863-3486,2019-08-28,2020-08-28
41-776882,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldEatery Co 21,Daniel Davis,3408 Sunset Ln,San Jose,CA,92064,Santa Clara,(408) 218-2003,2018-02-28,2019-02-28
41-980643,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Mountain View,John Wilson,2902 Lincoln Blvd,Mountain View,CA,93836,Santa Clara,(408) 477-4096,2015-10-17,2016-10-17
41-689223,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldRestaurant 3,Daniel Gonzalez,1449 4th Blvd,San Jose,CA,92665,Santa Clara,(408) 895-3300,2021-09-28,2022-09-28
41-739652,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Palo Alto,Maria Jones Williams,5187 Washington Ct,Palo Alto,CA,94041,Santa Clara,(669) 824-1235,2014-08-09,2015-08-09
41-571732,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner,Lisa Martin,5108 Market Ave,Palo Alto,CA,90126,Santa Clara,(669) 907-8118,2014-03-23,2015-03-23
41-718912,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Mountain View,Michael Thomas Martinez,3939 Market Ln,Mountain View,CA,91735,Santa Clara,(669) 382-3940,2006-02-26,2007-02-26
41-272210,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldTavern 39,Daniel Garcia,6070 Lincoln Rd,San Jose,CA,95234,Santa Clara,(669) 607-6741,2005-10-24,2006-10-24
41-487627,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheTavern 88,James Garcia Rodriguez,6685 Market Way,Mountain View,CA,90923,Santa Clara,(408) 978-6980,2017-04-13,2018-04-13
41-204956,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Group,Mark Moore,9576 6th Ave,Sunnyvale,CA,90816,Santa Clara,(669) 385-2967,2004-11-01,2005-11-01
41-424563,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Mountain View,Paul Miller,7350 5th Ln,Mountain View,CA,94869,Santa Clara,(669) 256-2032,2020-11-23,2021-11-23
41-796819,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Santa Clara,Mark Smith,7746 Jefferson Way,Santa Clara,CA,95009,Santa Clara,(408) 574-8486,2009-02-04,2010-02-04
41-462955,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner 35,Maria Jackson,1857 Jefferson Ln,Sunnyvale,CA,95509,Santa Clara,(669) 214-5259,2009-09-28,2010-09-28
41-126283,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,Daniel Anderson,3517 State Blvd,Palo Alto,CA,95052,Santa Clara,(669) 258-9866,2023-03-14,2024-03-14
41-276878,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldSpot 30,Lisa Martin,9292 Mission Way,San Jose,CA,93122,Santa Clara,(669) 475-9361,2016-11-13,2017-11-13
41-209423,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Mountain View,Michelle Brown,1010 2nd Ave,Mountain View,CA,91989,Santa Clara,(669) 468-3446,2001-10-11,2002-10-11
41-752774,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place San Jose Corp,James Jackson Brown,9286 3rd Pl #501,San Jose,CA,94665,Santa Clara,(408) 883-9595,2020-10-10,2021-10-10
41-713153,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Palo Alto,Mark Rodriguez,1076 7th Rd,Palo Alto,CA,90648,Santa Clara,(408) 890-5362,2019-12-13,2020-12-13
41-172771,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe 68,Lisa Hernandez,8070 Pico Ave,Mountain View,CA,91069,Santa Clara,(669) 361-7343,2013-04-19,2014-04-19
41-454766,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewKitchen Santa Clara 69,Andrew Brown,1067 Madison Ct #477,Santa Clara,CA,93323,Santa Clara,(408) 460-5748,2001-09-17,2002-09-17
41-449876,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Sunnyvale,Maria Williams,622 4th Ave #788,Sunnyvale,CA,94925,Santa Clara,(408) 627-3087,2009-04-25,2010-04-25
41-345688,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Corp,Christopher Jones Jackson,1988 Oak Blvd,Sunnyvale,CA,94924,Santa Clara,(669) 530-5324,2024-02-27,2025-02-27
41-289774,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Inc,Maria Garcia,442 Pico Rd #938,Santa Clara,CA,91778,Santa Clara,(408) 934-3449,2007-05-09,2008-05-09
41-610159,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe LLC,Steven Jackson Martinez,3743 6th Dr,Mountain View,CA,94831,Santa Clara,(408) 388-5041,2021-01-11,2022-01-11
41-673808,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Michelle Rodriguez,7362 Main Pl,San Jose,CA,90846,Santa Clara,(408) 566-1350,2014-07-09,2015-07-09
41-366794,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Sunnyvale Company,Jennifer Martinez,2455 Market St #670,Sunnyvale,CA,91575,Santa Clara,(408) 625-4417,2023-08-04,2024-08-04
41-171227,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,Lisa Martin,7870 Hollywood St,San Jose,CA,92636,Santa Clara,(408) 941-8741,2002-04-20,2003-04-20
41-979921,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Santa Clara,Kenneth Thomas,3131 Ocean Ct,Mountain View,CA,96114,Santa Clara,(669) 213-9692,2020-08-23,2021-08-23
41-596908,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House San Jose Hills LLC,Robert Gonzalez,1316 Mission Ct #667,San Jose,CA,96175,Santa Clara,(408) 959-7292,2018-09-16,2019-09-16
41-952811,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheBistro Santa Clara 8,Jennifer Wilson,4324 State St,Palo Alto,CA,95381,Santa Clara,(408) 428-7917,2019-01-13,2020-01-13
41-261316,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Palo Alto Inc,James Anderson,3447 Franklin St,Palo Alto,CA,92721,Santa Clara,(669) 733-5438,2006-05-02,2007-05-02
41-540078,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldTavern Group 28,Paul Garcia,2968 Sunset Way #603,Palo Alto,CA,91633,Santa Clara,(408) 778-7767,2013-10-17,2014-10-17
41-402616,41,On-Sale Beer & Wine - Eating Place,ACTIVE,ThePlace Mountain View 79,William Rodriguez Anderson,324 Mission Pl,Mountain View,CA,94240,Santa Clara,(669) 367-6244,2003-10-07,2004-10-07
41-756227,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,William Johnson,8962 5th Blvd,San Jose,CA,91554,Santa Clara,(408) 946-1279,2011-07-21,2012-07-21
41-758566,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,Lisa Martin,5119 Jefferson Dr,San Jose,CA,93465,Santa Clara,(669) 647-4233,2012-01-12,2013-01-12
41-546645,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Santa Clara,Jennifer Jackson Brown,8285 Main Ct,Palo Alto,CA,96071,Santa Clara,(408) 541-8334,2013-08-03,2014-08-03
