First Name,Last Name,Email,Phone,Company,City,State,Country,Postal Code,Tags,Notes,Source
Charles,Davis,charles.davis@steelcorppa.com,+1 (267) 289-3014,Steel Corp,Pittsburgh,PA,US,15220,"Priority_A, ABC_License, PA_Business",License Type: Distributor,PA_PLCB
Charles,Smith,charles.smith@philadelphiallcpa.com,+1 (484) 886-3213,Philadelphia LLC,Pittsburgh,PA,US,15224,"Priority_B, PA_Business",Industry: Education,Philadelphia_Business_Portal
Mary,Harris,mary.harris@steelindustriespa.com,+1 (215) 747-7278,Steel Industries,Pittsburgh,PA,US,15233,"Priority_B, PA_Business",Industry: Manufacturing,PA_DOS_Business
James,Moore,james.moore@philadelphiaenterprisespa.com,+1 (814) 527-4164,Philadelphia Enterprises,Pittsburgh,PA,US,15206,"Priority_B, PA_Business",Industry: Healthcare,Philadelphia_Business_Portal
James,Taylor,james.taylor@steelcorppa.com,+1 (878) 218-6226,Steel Corp,Pittsburgh,PA,US,15232,"Priority_B, PA_Business",Industry: Tech,Philadelphia_Business_Portal
Michael,Davis,michael.davis@pennpartnerspa.com,+1 (717) 852-5766,Penn Partners,Pittsburgh,PA,US,15212,"Priority_B, PA_Business",Industry: Tech,PA_PLCB
William,Davis,william.davis@independencecorppa.com,+1 (267) 219-1455,Independence Corp,Pittsburgh,PA,US,15208,"Priority_A, ABC_License, PA_Business",License Type: Bar,PA_PLCB
James,Taylor,james.taylor@keystonellcpa.com,+1 (814) 736-6625,Keystone LLC,Pittsburgh,PA,US,15212,"Priority_A, ABC_License, PA_Business",License Type: Bar,PA_PLCB
Patricia,Miller,patricia.miller@independenceventurespa.com,+1 (484) 589-5413,Independence Ventures,Pittsburgh,PA,US,15208,"Priority_B, PA_Business",Industry: Healthcare,Philadelphia_Business_Portal
Linda,White,linda.white@pennpartnerspa.com,+1 (484) 959-2129,Penn Partners,Pittsburgh,PA,US,15217,"Priority_B, PA_Business",Industry: Manufacturing,PA_Chamber
Barbara,Jones,barbara.jones@alleghenysolutionspa.com,+1 (412) 740-5399,Allegheny Solutions,Pittsburgh,PA,US,15208,"Priority_B, PA_Business",Industry: Manufacturing,PA_Chamber
Jennifer,Jackson,jennifer.jackson@colonialenterprisespa.com,+1 (717) 435-3272,Colonial Enterprises,Pittsburgh,PA,US,15206,"Priority_B, PA_Business",Industry: Healthcare,PA_PLCB
Daniel,Anderson,daniel.anderson@colonialcopa.com,+1 (878) 953-5515,Colonial Co,Pittsburgh,PA,US,15213,"Priority_B, PA_Business",Industry: Manufacturing,Philadelphia_Business_Portal
Michael,Wilson,michael.wilson@valleyllcpa.com,+1 (267) 799-6888,Valley LLC,Pittsburgh,PA,US,15213,"Priority_B, PA_Business",Industry: Manufacturing,PA_PLCB
John,Davis,john.davis@independencecopa.com,+1 (814) 609-5380,Independence Co,Pittsburgh,PA,US,15207,"Priority_B, PA_Business",Industry: Healthcare,PA_Chamber
Nancy,Harris,nancy.harris@penngrouppa.com,+1 (814) 237-4602,Penn Group,Pittsburgh,PA,US,15211,"Priority_B, PA_Business",Industry: Tech,PA_DOS_Business
William,Johnson,william.johnson@valleysolutionspa.com,+1 (484) 302-5755,Valley Solutions,Pittsburgh,PA,US,15211,"Priority_B, PA_Business",Industry: Manufacturing,PA_DOS_Business
Linda,Taylor,linda.taylor@pittsburghgrouppa.com,+1 (267) 341-9707,Pittsburgh Group,Pittsburgh,PA,US,15224,"Priority_B, PA_Business",Industry: Finance,PA_Chamber
Jennifer,Taylor,jennifer.taylor@valleyenterprisespa.com,+1 (717) 841-5672,Valley Enterprises,Pittsburgh,PA,US,15203,"Priority_A, ABC_License, PA_Business",License Type: Hotel,PA_PLCB
Michael,White,michael.white@valleyholdingspa.com,+1 (610) 774-8563,Valley Holdings,Pittsburgh,PA,US,15208,"Priority_B, PA_Business",Industry: Education,PA_PLCB
Karen,Wilson,karen.wilson@keystonecopa.com,+1 (610) 999-6415,Keystone Co,Pittsburgh,PA,US,15213,"Priority_B, PA_Business",Industry: Tech,PA_DOS_Business
John,Williams,john.williams@keystonecorppa.com,+1 (267) 334-7892,Keystone Corp,Pittsburgh,PA,US,15233,"Priority_B, PA_Business",Industry: Healthcare,PA_DOS_Business
William,Harris,william.harris@susquehannaenterprisespa.com,+1 (215) 252-6808,Susquehanna Enterprises,Pittsburgh,PA,US,15224,"Priority_B, PA_Business",Industry: Healthcare,PA_Chamber
Barbara,Anderson,barbara.anderson@independencegrouppa.com,+1 (215) 239-7812,Independence Group,Pittsburgh,PA,US,15207,"Priority_B, PA_Business",Industry: Education,PA_PLCB
Jessica,Smith,jessica.smith@pittsburghventurespa.com,+1 (878) 809-9492,Pittsburgh Ventures,Pittsburgh,PA,US,15211,"Priority_A, ABC_License, PA_Business",License Type: Distributor,PA_PLCB
John,White,john.white@alleghenyventurespa.com,+1 (412) 504-7024,Allegheny Ventures,Pittsburgh,PA,US,15211,"Priority_B, PA_Business",Industry: Tech,PA_Chamber
Jennifer,Davis,jennifer.davis@pennsolutionspa.com,+1 (215) 297-9064,Penn Solutions,Pittsburgh,PA,US,15211,"Priority_B, PA_Business",Industry: Education,Philadelphia_Business_Portal
Thomas,Williams,thomas.williams@keystoneindustriespa.com,+1 (412) 390-2100,Keystone Industries,Pittsburgh,PA,US,15203,"Priority_A, ABC_License, PA_Business",License Type: Distributor,PA_PLCB
Barbara,Williams,barbara.williams@libertyindustriespa.com,+1 (215) 953-9528,Liberty Industries,Pittsburgh,PA,US,15232,"Priority_B, PA_Business",Industry: Manufacturing,PA_Chamber
Richard,White,richard.white@alleghenyindustriespa.com,+1 (814) 323-9679,Allegheny Industries,Pittsburgh,PA,US,15207,"Priority_B, PA_Business",Industry: Tech,Philadelphia_Business_Portal
Nancy,Moore,nancy.moore@pittsburghsolutionspa.com,+1 (412) 986-6664,Pittsburgh Solutions,Pittsburgh,PA,US,15211,"Priority_B, PA_Business",Industry: Tech,PA_PLCB
Barbara,Jackson,barbara.jackson@alleghenysolutionspa.com,+1 (717) 756-6287,Allegheny Solutions,Pittsburgh,PA,US,15224,"Priority_B, PA_Business",Industry: Finance,PA_PLCB
David,White,david.white@steelcorppa.com,+1 (267) 563-1282,Steel Corp,Pittsburgh,PA,US,15211,"Priority_B, PA_Business",Industry: Healthcare,PA_DOS_Business
Patricia,Johnson,patricia.johnson@libertyindustriespa.com,+1 (878) 327-9990,Liberty Industries,Pittsburgh,PA,US,15213,"Priority_B, PA_Business",Industry: Manufacturing,Philadelphia_Business_Portal
Thomas,Johnson,thomas.johnson@philadelphiacorppa.com,+1 (610) 286-4870,Philadelphia Corp,Pittsburgh,PA,US,15206,"Priority_B, PA_Business",Industry: Healthcare,Philadelphia_Business_Portal
William,Davis,william.davis@keystoneventurespa.com,+1 (570) 632-4924,Keystone Ventures,Pittsburgh,PA,US,15207,"Priority_B, PA_Business",Industry: Finance,Philadelphia_Business_Portal
David,Moore,david.moore@colonialsolutionspa.com,+1 (717) 965-5828,Colonial Solutions,Pittsburgh,PA,US,15232,"Priority_B, PA_Business",Industry: Tech,Philadelphia_Business_Portal
Sarah,Thomas,sarah.thomas@independencellcpa.com,+1 (215) 305-5811,Independence LLC,Pittsburgh,PA,US,15206,"Priority_A, ABC_License, PA_Business",License Type: Restaurant,PA_PLCB
Linda,Thomas,linda.thomas@pennventurespa.com,+1 (484) 748-6344,Penn Ventures,Pittsburgh,PA,US,15211,"Priority_B, PA_Business",Industry: Manufacturing,PA_Chamber
James,Smith,james.smith@keystoneindustriespa.com,+1 (412) 570-9302,Keystone Industries,Pittsburgh,PA,US,15203,"Priority_B, PA_Business",Industry: Finance,Philadelphia_Business_Portal
Elizabeth,Davis,elizabeth.davis@pittsburghgrouppa.com,+1 (610) 353-5860,Pittsburgh Group,Pittsburgh,PA,US,15233,"Priority_A, ABC_License, PA_Business",License Type: Restaurant,PA_PLCB
Charles,Smith,charles.smith@pittsburghllcpa.com,+1 (215) 312-9574,Pittsburgh LLC,Pittsburgh,PA,US,15213,"Priority_B, PA_Business",Industry: Manufacturing,Philadelphia_Business_Portal
Barbara,Williams,barbara.williams@alleghenyholdingspa.com,+1 (814) 761-5119,Allegheny Holdings,Pittsburgh,PA,US,15224,"Priority_B, PA_Business",Industry: Manufacturing,Philadelphia_Business_Portal
Robert,Jackson,robert.jackson@valleygrouppa.com,+1 (610) 275-2191,Valley Group,Allentown,PA,US,18103,"Priority_A, ABC_License, PA_Business",License Type: Restaurant,PA_PLCB
Richard,Williams,richard.williams@susquehannaenterprisespa.com,+1 (814) 904-4530,Susquehanna Enterprises,Allentown,PA,US,18101,"Priority_B, PA_Business",Industry: Finance,PA_Chamber
Joseph,Taylor,joseph.taylor@philadelphiasolutionspa.com,+1 (484) 641-5843,Philadelphia Solutions,Allentown,PA,US,18106,"Priority_B, PA_Business",Industry: Finance,PA_DOS_Business
Jennifer,Harris,jennifer.harris@philadelphiaholdingspa.com,+1 (484) 787-1667,Philadelphia Holdings,Allentown,PA,US,18109,"Priority_A, ABC_License, PA_Business",License Type: Hotel,PA_PLCB
Susan,Moore,susan.moore@libertycorppa.com,+1 (412) 537-7934,Liberty Corp,Allentown,PA,US,18195,"Priority_B, PA_Business",Industry: Manufacturing,PA_DOS_Business
Daniel,Thomas,daniel.thomas@libertycorppa.com,+1 (484) 994-7117,Liberty Corp,Allentown,PA,US,18104,"Priority_B, PA_Business",Industry: Finance,PA_DOS_Business
Patricia,Thomas,patricia.thomas@pittsburghcorppa.com,+1 (412) 521-6915,Pittsburgh Corp,Allentown,PA,US,18103,"Priority_B, PA_Business",Industry: Healthcare,PA_DOS_Business
James,Johnson,james.johnson@steelservicespa.com,+1 (412) 392-5625,Steel Services,Allentown,PA,US,18101,"Priority_B, PA_Business",Industry: Finance,PA_PLCB
James,Brown,james.brown@independencecorppa.com,+1 (570) 835-6982,Independence Corp,Allentown,PA,US,18103,"Priority_B, PA_Business",Industry: Finance,PA_Chamber
William,Wilson,william.wilson@susquehannaventurespa.com,+1 (814) 610-9039,Susquehanna Ventures,Allentown,PA,US,18195,"Priority_B, PA_Business",Industry: Manufacturing,Philadelphia_Business_Portal
Daniel,Brown,daniel.brown@colonialsolutionspa.com,+1 (717) 359-8666,Colonial Solutions,Allentown,PA,US,18195,"Priority_B, PA_Business",Industry: Healthcare,Philadelphia_Business_Portal
Jessica,Brown,jessica.brown@susquehannaventurespa.com,+1 (610) 746-9982,Susquehanna Ventures,Allentown,PA,US,18103,"Priority_B, PA_Business",Industry: Healthcare,PA_PLCB
John,Johnson,john.johnson@colonialgrouppa.com,+1 (484) 264-1771,Colonial Group,Allentown,PA,US,18103,"Priority_B, PA_Business",Industry: Tech,PA_Chamber
Richard,Wilson,richard.wilson@susquehannallcpa.com,+1 (610) 714-5764,Susquehanna LLC,Allentown,PA,US,18195,"Priority_B, PA_Business",Industry: Healthcare,PA_DOS_Business
David,Smith,david.smith@valleyassociatespa.com,+1 (570) 789-4113,Valley Associates,Allentown,PA,US,18195,"Priority_B, PA_Business",Industry: Healthcare,Philadelphia_Business_Portal
Michael,Thomas,michael.thomas@libertyventurespa.com,+1 (267) 977-1017,Liberty Ventures,Allentown,PA,US,18102,"Priority_B, PA_Business",Industry: Education,PA_DOS_Business
Richard,Moore,richard.moore@philadelphiallcpa.com,+1 (570) 936-9049,Philadelphia LLC,Allentown,PA,US,18101,"Priority_B, PA_Business",Industry: Finance,Philadelphia_Business_Portal
Jessica,Taylor,jessica.taylor@valleyventurespa.com,+1 (610) 431-9635,Valley Ventures,Allentown,PA,US,18195,"Priority_B, PA_Business",Industry: Tech,Philadelphia_Business_Portal
William,Moore,william.moore@independenceservicespa.com,+1 (267) 963-5319,Independence Services,Allentown,PA,US,18109,"Priority_B, PA_Business",Industry: Education,PA_PLCB
Nancy,Davis,nancy.davis@steelservicespa.com,+1 (717) 284-2023,Steel Services,Allentown,PA,US,18106,"Priority_B, PA_Business",Industry: Education,PA_DOS_Business
Joseph,Williams,joseph.williams@steelservicespa.com,+1 (215) 485-4914,Steel Services,Allentown,PA,US,18105,"Priority_A, ABC_License, PA_Business",License Type: Hotel,PA_PLCB
Jennifer,Johnson,jennifer.johnson@colonialventurespa.com,+1 (215) 672-1284,Colonial Ventures,Allentown,PA,US,18106,"Priority_B, PA_Business",Industry: Healthcare,Philadelphia_Business_Portal
Jessica,Thomas,jessica.thomas@pennholdingspa.com,+1 (412) 704-3678,Penn Holdings,Allentown,PA,US,18102,"Priority_B, PA_Business",Industry: Finance,PA_PLCB
David,Miller,david.miller@independencellcpa.com,+1 (878) 701-4724,Independence LLC,Allentown,PA,US,18102,"Priority_B, PA_Business",Industry: Healthcare,Philadelphia_Business_Portal
Mary,Moore,mary.moore@independenceenterprisespa.com,+1 (717) 933-8833,Independence Enterprises,Allentown,PA,US,18101,"Priority_B, PA_Business",Industry: Education,PA_DOS_Business
Thomas,Wilson,thomas.wilson@pennassociatespa.com,+1 (267) 243-4837,Penn Associates,Allentown,PA,US,18103,"Priority_B, PA_Business",Industry: Finance,Philadelphia_Business_Portal
Michael,White,michael.white@pennindustriespa.com,+1 (215) 584-7752,Penn Industries,Allentown,PA,US,18101,"Priority_B, PA_Business",Industry: Education,PA_DOS_Business
Susan,Williams,susan.williams@pittsburghassociatespa.com,+1 (717) 375-6436,Pittsburgh Associates,Allentown,PA,US,18109,"Priority_A, ABC_License, PA_Business",License Type: Bar,PA_PLCB
Sarah,Anderson,sarah.anderson@libertyassociatespa.com,+1 (412) 202-8058,Liberty Associates,Allentown,PA,US,18101,"Priority_B, PA_Business",Industry: Education,PA_PLCB
Barbara,Wilson,barbara.wilson@colonialholdingspa.com,+1 (484) 256-4272,Colonial Holdings,Allentown,PA,US,18105,"Priority_A, ABC_License, PA_Business",License Type: Bar,PA_PLCB
David,White,david.white@philadelphiaholdingspa.com,+1 (570) 455-9850,Philadelphia Holdings,Allentown,PA,US,18106,"Priority_B, PA_Business",Industry: Tech,PA_PLCB
Charles,Brown,charles.brown@penngrouppa.com,+1 (814) 412-8134,Penn Group,Allentown,PA,US,18104,"Priority_B, PA_Business",Industry: Tech,PA_DOS_Business
Nancy,Harris,nancy.harris@pennholdingspa.com,+1 (484) 809-9952,Penn Holdings,Allentown,PA,US,18106,"Priority_B, PA_Business",Industry: Manufacturing,PA_PLCB
Robert,Anderson,robert.anderson@keystoneenterprisespa.com,+1 (814) 405-7298,Keystone Enterprises,Allentown,PA,US,18105,"Priority_B, PA_Business",Industry: Education,PA_DOS_Business
William,Miller,william.miller@colonialenterprisespa.com,+1 (570) 827-5913,Colonial Enterprises,Allentown,PA,US,18104,"Priority_B, PA_Business",Industry: Tech,PA_Chamber
Sarah,Moore,sarah.moore@penncorppa.com,+1 (814) 561-5114,Penn Corp,Allentown,PA,US,18109,"Priority_B, PA_Business",Industry: Healthcare,PA_DOS_Business
Mary,Wilson,mary.wilson@philadelphiaholdingspa.com,+1 (484) 487-3812,Philadelphia Holdings,Allentown,PA,US,18104,"Priority_B, PA_Business",Industry: Tech,PA_DOS_Business
Barbara,Davis,barbara.davis@philadelphiaventurespa.com,+1 (412) 317-1454,Philadelphia Ventures,Allentown,PA,US,18103,"Priority_B, PA_Business",Industry: Manufacturing,PA_PLCB
Joseph,Anderson,joseph.anderson@pittsburghassociatespa.com,+1 (412) 637-4394,Pittsburgh Associates,Allentown,PA,US,18109,"Priority_B, PA_Business",Industry: Manufacturing,PA_PLCB
Charles,Moore,charles.moore@valleyllcpa.com,+1 (717) 940-1970,Valley LLC,Allentown,PA,US,18109,"Priority_B, PA_Business",Industry: Finance,PA_Chamber
Nancy,White,nancy.white@valleyindustriespa.com,+1 (484) 671-2242,Valley Industries,Allentown,PA,US,18102,"Priority_A, ABC_License, PA_Business",License Type: Distributor,PA_PLCB
Richard,Williams,richard.williams@valleycorppa.com,+1 (717) 589-7530,Valley Corp,Allentown,PA,US,18103,"Priority_B, PA_Business",Industry: Tech,Philadelphia_Business_Portal
Susan,Harris,susan.harris@philadelphiaenterprisespa.com,+1 (215) 828-8675,Philadelphia Enterprises,Allentown,PA,US,18101,"Priority_B, PA_Business",Industry: Manufacturing,PA_Chamber
Nancy,Taylor,nancy.taylor@pittsburghassociatespa.com,+1 (878) 536-4138,Pittsburgh Associates,Erie,PA,US,16508,"Priority_B, PA_Business",Industry: Tech,PA_DOS_Business
Mary,Davis,mary.davis@pennpartnerspa.com,+1 (570) 689-7985,Penn Partners,Erie,PA,US,16510,"Priority_B, PA_Business",Industry: Finance,Philadelphia_Business_Portal
Karen,Wilson,karen.wilson@colonialindustriespa.com,+1 (610) 837-5224,Colonial Industries,Erie,PA,US,16507,"Priority_B, PA_Business",Industry: Education,PA_DOS_Business
James,Brown,james.brown@valleycopa.com,+1 (814) 227-4094,Valley Co,Erie,PA,US,16501,"Priority_B, PA_Business",Industry: Tech,Philadelphia_Business_Portal
Daniel,Taylor,daniel.taylor@libertyventurespa.com,+1 (484) 216-9802,Liberty Ventures,Erie,PA,US,16510,"Priority_B, PA_Business",Industry: Manufacturing,PA_Chamber
Joseph,Anderson,joseph.anderson@independenceindustriespa.com,+1 (878) 497-3187,Independence Industries,Erie,PA,US,16504,"Priority_A, ABC_License, PA_Business",License Type: Restaurant,PA_PLCB
John,Jackson,john.jackson@pittsburghindustriespa.com,+1 (610) 424-9678,Pittsburgh Industries,Erie,PA,US,16507,"Priority_A, ABC_License, PA_Business",License Type: Distributor,PA_PLCB
David,Johnson,david.johnson@pennenterprisespa.com,+1 (814) 425-7977,Penn Enterprises,Erie,PA,US,16510,"Priority_B, PA_Business",Industry: Finance,PA_DOS_Business
Jennifer,Anderson,jennifer.anderson@pittsburghpartnerspa.com,+1 (267) 773-7435,Pittsburgh Partners,Erie,PA,US,16507,"Priority_B, PA_Business",Industry: Healthcare,PA_DOS_Business
Robert,Anderson,robert.anderson@libertyindustriespa.com,+1 (814) 375-7510,Liberty Industries,Erie,PA,US,16504,"Priority_B, PA_Business",Industry: Manufacturing,PA_Chamber
James,Moore,james.moore@libertysolutionspa.com,+1 (570) 576-8582,Liberty Solutions,Erie,PA,US,16509,"Priority_B, PA_Business",Industry: Education,PA_DOS_Business
Daniel,Jackson,daniel.jackson@pittsburghindustriespa.com,+1 (484) 653-8984,Pittsburgh Industries,Erie,PA,US,16506,"Priority_B, PA_Business",Industry: Manufacturing,Philadelphia_Business_Portal
Jennifer,Davis,jennifer.davis@valleyservicespa.com,+1 (717) 260-3056,Valley Services,Erie,PA,US,16509,"Priority_B, PA_Business",Industry: Education,PA_PLCB
Michael,Jones,michael.jones@keystonegrouppa.com,+1 (610) 687-3129,Keystone Group,Erie,PA,US,16504,"Priority_B, PA_Business",Industry: Education,PA_DOS_Business
Richard,Johnson,richard.johnson@keystonesolutionspa.com,+1 (814) 935-9913,Keystone Solutions,Erie,PA,US,16509,"Priority_B, PA_Business",Industry: Education,PA_PLCB
