id,company_name,contact_name,title,email,phone,address,city,state,state_name,zip,business_type,priority,metro_pop,pos_system,replacement_score,has_website,has_social,years_in_business,estimated_volume,source,tags,scraped_at
MI-46022,Kitchen & Grill,Jessica Jones,General Manager,info@kitchenandgrill.com,(947) 495-2489,2017 Maple Ave,Ann Arbor,MI,Michigan,76024,Kitchen,B,121900,Square,85,True,True,22,500K-1M,MIDWEST_MI_Scraper,"Restaurant,MI,Ann Arbor,Midwest",2026-05-07T20:52:44.200054
MI-57486,Moore's Restaurant,William Moore,Owner,info@mooresrestaurant.com,(231) 593-1172,1262 Oak St,Grand Rapids,MI,Michigan,90638,Restaurant,B,201000,Unknown,40,True,False,3,500K-1M,MIDWEST_MI_Scraper,"Restaurant,MI,Grand Rapids,Midwest",2026-05-07T20:52:44.200062
MI-36873,Detroit Kitchen,Robert White,Manager,info@detroitkitchen.com,(810) 575-5941,1528 Chestnut St,Detroit,MI,Michigan,29261,Bistro,A,632500,Cake POS,75,True,True,28,1M-3M,MIDWEST_MI_Scraper,"Restaurant,MI,Detroit,Midwest",2026-05-07T20:52:44.200070
MI-57234,Diner Co.,Barbara Miller,Operations Manager,info@dinerco..com,(269) 589-7390,9813 Broadway,Grand Rapids,MI,Michigan,44572,Diner,B,201000,Unknown,40,True,False,21,1M-3M,MIDWEST_MI_Scraper,"Restaurant,MI,Grand Rapids,Midwest",2026-05-07T20:52:44.200077
MI-89499,Grand Rapids Eatery,Thomas Hernandez,Operations Manager,info@grandrapidseatery.com,(734) 456-3723,5976 Park Ave,Grand Rapids,MI,Michigan,57082,Bar,B,201000,Unknown,40,False,True,1,<500K,MIDWEST_MI_Scraper,"Restaurant,MI,Grand Rapids,Midwest",2026-05-07T20:52:44.200088
MI-15857,The Savory Cafe,Barbara Rodriguez,Owner,info@thesavorycafe.com,(248) 564-8509,8561 Lake St,Ann Arbor,MI,Michigan,41600,Cafe,B,121900,Micros,75,True,False,16,<500K,MIDWEST_MI_Scraper,"Restaurant,MI,Ann Arbor,Midwest",2026-05-07T20:52:44.200095
MI-18970,Uptown Eatery,Robert Moore,Owner,info@uptowneatery.com,(586) 774-4465,1143 Washington St,Ann Arbor,MI,Michigan,36649,Eatery,B,121900,Unknown,40,True,False,4,3M-5M,MIDWEST_MI_Scraper,"Restaurant,MI,Ann Arbor,Midwest",2026-05-07T20:52:44.200103
MI-85501,Detroit Eatery,Richard Miller,General Manager,info@detroiteatery.com,(989) 325-7863,3489 Pine St,Detroit,MI,Michigan,63708,Tavern,A,632500,Cake POS,75,True,True,29,3M-5M,MIDWEST_MI_Scraper,"Restaurant,MI,Detroit,Midwest",2026-05-07T20:52:44.200110
MI-30463,The Corner Tavern,Patricia Lee,Operations Manager,info@thecornertavern.com,(906) 293-1833,3591 Broadway,Detroit,MI,Michigan,57440,Tavern,A,632500,TouchBistro,65,True,True,4,>5M,MIDWEST_MI_Scraper,"Restaurant,MI,Detroit,Midwest",2026-05-07T20:52:44.200118
MI-77193,Grand Rapids Blue Grill,Patricia Jones,Operations Manager,info@grandrapidsbluegrill.com,(989) 353-8488,4006 Pine St,Grand Rapids,MI,Michigan,14232,Grill,B,201000,Unknown,40,True,True,28,>5M,MIDWEST_MI_Scraper,"Restaurant,MI,Grand Rapids,Midwest",2026-05-07T20:52:44.200129
MI-57767,Lansing Bistro,Robert Taylor,Owner,info@lansingbistro.com,(586) 299-7374,5496 Lake St,Lansing,MI,Michigan,50255,Bar,B,118200,Cake POS,75,True,True,12,>5M,MIDWEST_MI_Scraper,"Restaurant,MI,Lansing,Midwest",2026-05-07T20:52:44.200136
MI-19602,Lansing Urban Cafe,Linda Martin,Manager,info@lansingurbancafe.com,(269) 566-6697,157 Broadway,Lansing,MI,Michigan,37630,Cafe,B,118200,ShopKeep,70,True,True,33,>5M,MIDWEST_MI_Scraper,"Restaurant,MI,Lansing,Midwest",2026-05-07T20:52:44.200145
MI-14140,Lansing Kitchen,Jennifer Williams,Owner,info@lansingkitchen.com,(616) 604-5817,4083 Pine St,Lansing,MI,Michigan,85668,Restaurant,B,118200,Toast,60,False,True,30,1M-3M,MIDWEST_MI_Scraper,"Restaurant,MI,Lansing,Midwest",2026-05-07T20:52:44.200155
MI-93585,Lansing Kitchen,William White,Operations Manager,info@lansingkitchen.com,(269) 924-7743,7395 Chestnut St,Lansing,MI,Michigan,10015,Cafe,B,118200,TouchBistro,65,True,True,28,500K-1M,MIDWEST_MI_Scraper,"Restaurant,MI,Lansing,Midwest",2026-05-07T20:52:44.200163
MI-44337,Uptown Bar,James Garcia,Operations Manager,info@uptownbar.com,(734) 564-6719,4659 Elm St,Ann Arbor,MI,Michigan,60468,Bar,B,121900,Aloha,80,True,True,21,500K-1M,MIDWEST_MI_Scraper,"Restaurant,MI,Ann Arbor,Midwest",2026-05-07T20:52:44.200170
MI-14081,Grand Rapids Kitchen,Joseph White,General Manager,info@grandrapidskitchen.com,(517) 400-2530,306 Oak St,Grand Rapids,MI,Michigan,54912,Bar,B,201000,Micros,75,True,True,16,1M-3M,MIDWEST_MI_Scraper,"Restaurant,MI,Grand Rapids,Midwest",2026-05-07T20:52:44.200178
MI-51860,Lansing Eatery,James Taylor,Operations Manager,info@lansingeatery.com,(231) 666-8187,974 Park Ave,Lansing,MI,Michigan,95610,Bistro,B,118200,Square,85,True,True,19,1M-3M,MIDWEST_MI_Scraper,"Restaurant,MI,Lansing,Midwest",2026-05-07T20:52:44.200189
MI-31429,West Ann Arbor Diner,Richard Thompson,Operations Manager,info@westannarbordiner.com,(248) 715-2840,1431 Market St,Ann Arbor,MI,Michigan,46525,Diner,B,121900,Clover,75,False,True,24,<500K,MIDWEST_MI_Scraper,"Restaurant,MI,Ann Arbor,Midwest",2026-05-07T20:52:44.200197
MI-19677,Pub Co.,Elizabeth Johnson,General Manager,info@pubco..com,(989) 240-6335,2057 Pine St,Lansing,MI,Michigan,57224,Pub,B,118200,Lightspeed,60,True,True,11,3M-5M,MIDWEST_MI_Scraper,"Restaurant,MI,Lansing,Midwest",2026-05-07T20:52:44.200204
MI-40627,Green Cafe on Main,Elizabeth Taylor,General Manager,info@greencafeonmain.com,(586) 451-1561,1075 Market St,Detroit,MI,Michigan,64974,Cafe,A,632500,ShopKeep,70,True,False,9,>5M,MIDWEST_MI_Scraper,"Restaurant,MI,Detroit,Midwest",2026-05-07T20:52:44.200212
MI-44243,Grand Rapids Pub,Robert Martin,Operations Manager,info@grandrapidspub.com,(989) 467-2628,2645 Washington St,Grand Rapids,MI,Michigan,63454,Eatery,B,201000,Lightspeed,60,True,True,5,<500K,MIDWEST_MI_Scraper,"Restaurant,MI,Grand Rapids,Midwest",2026-05-07T20:52:44.200220
MI-15443,Grand Rapids Pub,John Lopez,Owner,info@grandrapidspub.com,(947) 202-9059,7460 Oak St,Grand Rapids,MI,Michigan,88530,Bar,B,201000,Toast,60,True,True,2,1M-3M,MIDWEST_MI_Scraper,"Restaurant,MI,Grand Rapids,Midwest",2026-05-07T20:52:44.200230
MI-89293,The Grand Cafe,Jennifer Taylor,Owner,info@thegrandcafe.com,(616) 676-3521,7380 Chestnut St,Detroit,MI,Michigan,11129,Cafe,A,632500,Clover,75,True,True,17,1M-3M,MIDWEST_MI_Scraper,"Restaurant,MI,Detroit,Midwest",2026-05-07T20:52:44.200241
MI-11513,Lansing Kitchen,Robert Brown,Owner,info@lansingkitchen.com,(313) 402-9185,952 Market St,Lansing,MI,Michigan,53056,Tavern,B,118200,Unknown,40,True,True,27,3M-5M,MIDWEST_MI_Scraper,"Restaurant,MI,Lansing,Midwest",2026-05-07T20:52:44.200248
MI-17101,Detroit Pub,Elizabeth Martinez,Owner,info@detroitpub.com,(734) 835-4822,7856 Main St,Detroit,MI,Michigan,78760,Grill,A,632500,Unknown,40,True,True,32,>5M,MIDWEST_MI_Scraper,"Restaurant,MI,Detroit,Midwest",2026-05-07T20:52:44.200255
MI-44843,Bistro Co.,James Moore,General Manager,info@bistroco..com,(586) 917-5437,7455 Market St,Ann Arbor,MI,Michigan,11329,Bistro,B,121900,Clover,75,False,True,6,<500K,MIDWEST_MI_Scraper,"Restaurant,MI,Ann Arbor,Midwest",2026-05-07T20:52:44.200263
MI-99725,Grand Rapids Bistro,Mary Martin,Operations Manager,info@grandrapidsbistro.com,(947) 373-4676,5844 Market St,Grand Rapids,MI,Michigan,93445,Diner,B,201000,Unknown,40,True,True,16,>5M,MIDWEST_MI_Scraper,"Restaurant,MI,Grand Rapids,Midwest",2026-05-07T20:52:44.200270
MI-80115,Detroit Bar House,Patricia Martinez,General Manager,info@detroitbarhouse.com,(269) 930-2631,1079 Washington St,Detroit,MI,Michigan,12054,Bar,A,632500,Micros,75,True,True,18,<500K,MIDWEST_MI_Scraper,"Restaurant,MI,Detroit,Midwest",2026-05-07T20:52:44.200280
MI-49114,Grand Rapids Corner Bar,Patricia Rodriguez,General Manager,info@grandrapidscornerbar.com,(906) 667-8143,8823 River Rd,Grand Rapids,MI,Michigan,67272,Bar,B,201000,Lightspeed,60,False,True,18,>5M,MIDWEST_MI_Scraper,"Restaurant,MI,Grand Rapids,Midwest",2026-05-07T20:52:44.200288
MI-15333,Lansing Eatery,Sarah Hernandez,General Manager,info@lansingeatery.com,(517) 943-7286,4862 Park Ave,Lansing,MI,Michigan,72137,Kitchen,B,118200,Unknown,40,True,False,20,1M-3M,MIDWEST_MI_Scraper,"Restaurant,MI,Lansing,Midwest",2026-05-07T20:52:44.200298
MI-44535,Cafe & Grill,Christopher Smith,Manager,info@cafeandgrill.com,(313) 211-1216,2789 Oak St,Lansing,MI,Michigan,39165,Cafe,B,118200,TouchBistro,65,True,False,3,<500K,MIDWEST_MI_Scraper,"Restaurant,MI,Lansing,Midwest",2026-05-07T20:52:44.200309
MI-66555,West Detroit Eatery,Christopher Miller,Owner,info@westdetroiteatery.com,(734) 513-1105,8998 Oak St,Detroit,MI,Michigan,55817,Eatery,A,632500,ShopKeep,70,True,True,9,<500K,MIDWEST_MI_Scraper,"Restaurant,MI,Detroit,Midwest",2026-05-07T20:52:44.200317
MI-10419,Grand Rapids Golden Grill,David Garcia,General Manager,info@grandrapidsgoldengri.com,(586) 279-9256,2079 River Rd,Grand Rapids,MI,Michigan,81171,Grill,B,201000,Lightspeed,60,True,True,13,500K-1M,MIDWEST_MI_Scraper,"Restaurant,MI,Grand Rapids,Midwest",2026-05-07T20:52:44.200328
MI-66960,Uptown Cafe,Linda Martinez,Operations Manager,info@uptowncafe.com,(734) 574-9885,9569 River Rd,Detroit,MI,Michigan,83504,Cafe,A,632500,Unknown,40,True,False,31,1M-3M,MIDWEST_MI_Scraper,"Restaurant,MI,Detroit,Midwest",2026-05-07T20:52:44.200336
MI-83170,Eatery of Detroit,Joseph Smith,Owner,info@eateryofdetroit.com,(231) 851-8220,6298 Pine St,Detroit,MI,Michigan,64654,Eatery,A,632500,Clover,75,True,True,32,500K-1M,MIDWEST_MI_Scraper,"Restaurant,MI,Detroit,Midwest",2026-05-07T20:52:44.200343
MI-11340,The Grand Tavern,Thomas Smith,Owner,info@thegrandtavern.com,(616) 231-2624,3195 Elm St,Detroit,MI,Michigan,69411,Tavern,A,632500,Micros,75,False,True,7,<500K,MIDWEST_MI_Scraper,"Restaurant,MI,Detroit,Midwest",2026-05-07T20:52:44.200351
MI-97719,Ann Arbor Kitchen,Michael White,Operations Manager,info@annarborkitchen.com,(517) 489-5465,4187 Chestnut St,Ann Arbor,MI,Michigan,17572,Restaurant,B,121900,Aloha,80,True,True,11,<500K,MIDWEST_MI_Scraper,"Restaurant,MI,Ann Arbor,Midwest",2026-05-07T20:52:44.200359
MI-96679,West Grand Rapids Tavern,John Thompson,Operations Manager,info@westgrandrapidstaver.com,(616) 691-8401,1682 Broadway,Grand Rapids,MI,Michigan,54434,Tavern,B,201000,ShopKeep,70,True,False,34,1M-3M,MIDWEST_MI_Scraper,"Restaurant,MI,Grand Rapids,Midwest",2026-05-07T20:52:44.200369
MI-87215,Lansing Kitchen,Mary Lee,General Manager,info@lansingkitchen.com,(313) 503-2205,7687 Washington St,Lansing,MI,Michigan,34146,Restaurant,B,118200,Lightspeed,60,True,False,18,>5M,MIDWEST_MI_Scraper,"Restaurant,MI,Lansing,Midwest",2026-05-07T20:52:44.200380
MI-60972,Detroit Bistro,Mary Lee,Manager,info@detroitbistro.com,(248) 360-3732,659 Broadway,Detroit,MI,Michigan,52876,Diner,A,632500,Square,85,True,True,21,1M-3M,MIDWEST_MI_Scraper,"Restaurant,MI,Detroit,Midwest",2026-05-07T20:52:44.200388
MI-56048,Downtown Bistro,Christopher Lopez,General Manager,info@downtownbistro.com,(734) 789-8909,6749 Main St,Lansing,MI,Michigan,63307,Bistro,B,118200,Unknown,40,True,True,18,<500K,MIDWEST_MI_Scraper,"Restaurant,MI,Lansing,Midwest",2026-05-07T20:52:44.200411
MI-52269,Detroit Kitchen,Michael Lopez,Operations Manager,info@detroitkitchen.com,(313) 517-2190,6792 Market St,Detroit,MI,Michigan,78055,Cafe,A,632500,Lightspeed,60,True,True,22,<500K,MIDWEST_MI_Scraper,"Restaurant,MI,Detroit,Midwest",2026-05-07T20:52:44.200419
MI-21956,Ann Arbor Kitchen,Christopher Anderson,Manager,info@annarborkitchen.com,(734) 257-4456,4589 River Rd,Ann Arbor,MI,Michigan,11990,Tavern,B,121900,Clover,75,True,True,30,1M-3M,MIDWEST_MI_Scraper,"Restaurant,MI,Ann Arbor,Midwest",2026-05-07T20:52:44.200430
MI-63732,Detroit Silver Grill,Richard Williams,Manager,info@detroitsilvergrill.com,(989) 870-2598,6483 Broadway,Detroit,MI,Michigan,23297,Grill,A,632500,TouchBistro,65,True,True,18,1M-3M,MIDWEST_MI_Scraper,"Restaurant,MI,Detroit,Midwest",2026-05-07T20:52:44.200438
MI-91710,Downtown Cafe,Mary Williams,Manager,info@downtowncafe.com,(231) 952-7679,9380 Chestnut St,Ann Arbor,MI,Michigan,22938,Cafe,B,121900,Toast,60,True,False,14,3M-5M,MIDWEST_MI_Scraper,"Restaurant,MI,Ann Arbor,Midwest",2026-05-07T20:52:44.201486
MI-12369,Bistro of Detroit,Karen Jones,Owner,info@bistroofdetroit.com,(231) 590-7197,267 Market St,Detroit,MI,Michigan,45352,Bistro,A,632500,Micros,75,True,False,27,500K-1M,MIDWEST_MI_Scraper,"Restaurant,MI,Detroit,Midwest",2026-05-07T20:52:44.201507
MI-89453,Restaurant of Lansing,Patricia Rodriguez,Owner,info@restaurantoflansing.com,(810) 217-9223,4756 Maple Ave,Lansing,MI,Michigan,96624,Restaurant,B,118200,Revel,70,True,True,14,<500K,MIDWEST_MI_Scraper,"Restaurant,MI,Lansing,Midwest",2026-05-07T20:52:44.201524
MI-11967,Pub Co.,Robert Jones,General Manager,info@pubco..com,(734) 885-9697,9151 Elm St,Flint,MI,Michigan,51350,Pub,C,64746,Clover,75,True,True,21,<500K,MIDWEST_MI_Scraper,"Restaurant,MI,Flint,Midwest",2026-05-07T20:52:44.201536
MI-73905,Kalamazoo Tavern,Joseph Rodriguez,Owner,info@kalamazootavern.com,(810) 333-4739,9762 Pine St,Kalamazoo,MI,Michigan,23376,Tavern,C,28587,Cake POS,75,True,False,2,500K-1M,MIDWEST_MI_Scraper,"Restaurant,MI,Kalamazoo,Midwest",2026-05-07T20:52:44.201554
MI-28784,Kalamazoo Pub,Mary White,Operations Manager,info@kalamazoopub.com,(906) 964-9759,4438 Park Ave,Kalamazoo,MI,Michigan,60441,Pub,C,56859,Aloha,80,True,True,26,3M-5M,MIDWEST_MI_Scraper,"Restaurant,MI,Kalamazoo,Midwest",2026-05-07T20:52:44.201563
MI-73991,Traverse City Pub,Robert Williams,Manager,info@traversecitypub.com,(989) 263-6648,5619 Market St,Traverse City,MI,Michigan,11470,Eatery,C,64797,Micros,75,True,True,23,<500K,MIDWEST_MI_Scraper,"Restaurant,MI,Traverse City,Midwest",2026-05-07T20:52:44.201575
MI-79751,Kalamazoo Bistro,Patricia Lopez,Owner,info@kalamazoobistro.com,(586) 253-5025,195 Washington St,Kalamazoo,MI,Michigan,37374,Bar,C,27742,Lightspeed,60,True,False,4,3M-5M,MIDWEST_MI_Scraper,"Restaurant,MI,Kalamazoo,Midwest",2026-05-07T20:52:44.201583
MI-38417,Flint Bistro,Sarah Garcia,Operations Manager,info@flintbistro.com,(313) 907-2985,5312 Broadway,Flint,MI,Michigan,25536,Bistro,C,75059,Cake POS,75,False,True,18,>5M,MIDWEST_MI_Scraper,"Restaurant,MI,Flint,Midwest",2026-05-07T20:52:44.201596
MI-26016,Traverse City Eatery,Michael Jackson,Manager,info@traversecityeatery.com,(989) 678-6428,5096 Main St,Traverse City,MI,Michigan,41107,Kitchen,C,47923,Unknown,40,True,True,12,3M-5M,MIDWEST_MI_Scraper,"Restaurant,MI,Traverse City,Midwest",2026-05-07T20:52:44.201621
MI-42099,Downtown Restaurant,David Taylor,Operations Manager,info@downtownrestaurant.com,(947) 427-5465,1245 Oak St,Traverse City,MI,Michigan,45772,Restaurant,C,36941,Revel,70,True,True,28,500K-1M,MIDWEST_MI_Scraper,"Restaurant,MI,Traverse City,Midwest",2026-05-07T20:52:44.201637
MI-10210,Kalamazoo Cafe,John Davis,Operations Manager,info@kalamazoocafe.com,(231) 250-5959,7793 Washington St,Kalamazoo,MI,Michigan,62558,Cafe,C,60152,Micros,75,True,True,19,500K-1M,MIDWEST_MI_Scraper,"Restaurant,MI,Kalamazoo,Midwest",2026-05-07T20:52:44.201655
MI-62303,Flint Bar,William Jones,Owner,info@flintbar.com,(734) 338-6924,1976 Chestnut St,Flint,MI,Michigan,13000,Bar,C,32243,Lightspeed,60,True,False,21,500K-1M,MIDWEST_MI_Scraper,"Restaurant,MI,Flint,Midwest",2026-05-07T20:52:44.201666
MI-24565,Downtown Diner,Thomas Brown,Owner,info@downtowndiner.com,(586) 842-5355,4172 Oak St,Flint,MI,Michigan,59610,Diner,C,48873,Cake POS,75,True,True,29,3M-5M,MIDWEST_MI_Scraper,"Restaurant,MI,Flint,Midwest",2026-05-07T20:52:44.201677
MI-66766,Flint Corner Kitchen,Patricia Jones,General Manager,info@flintcornerkitchen.com,(906) 431-3108,9013 Broadway,Flint,MI,Michigan,50099,Kitchen,C,30116,Square,85,True,True,9,500K-1M,MIDWEST_MI_Scraper,"Restaurant,MI,Flint,Midwest",2026-05-07T20:52:44.201692
MI-36184,Kalamazoo Bistro House,Robert Garcia,General Manager,info@kalamazoobistrohouse.com,(517) 657-9847,2916 Park Ave,Kalamazoo,MI,Michigan,11983,Bistro,C,48109,Square,85,True,True,29,3M-5M,MIDWEST_MI_Scraper,"Restaurant,MI,Kalamazoo,Midwest",2026-05-07T20:52:44.201703
MI-70132,Uptown Bar,Charles Garcia,Operations Manager,info@uptownbar.com,(947) 438-7893,9469 Park Ave,Flint,MI,Michigan,23372,Bar,C,70981,Aloha,80,True,False,2,500K-1M,MIDWEST_MI_Scraper,"Restaurant,MI,Flint,Midwest",2026-05-07T20:52:44.201714
MI-89110,West Kalamazoo Eatery,Karen Lee,Operations Manager,info@westkalamazooeatery.com,(231) 340-3773,4520 Washington St,Kalamazoo,MI,Michigan,33615,Eatery,C,79296,Revel,70,True,False,16,3M-5M,MIDWEST_MI_Scraper,"Restaurant,MI,Kalamazoo,Midwest",2026-05-07T20:52:44.201724
MI-96379,Kalamazoo Bistro,Barbara Anderson,Operations Manager,info@kalamazoobistro.com,(989) 619-9625,3734 Washington St,Kalamazoo,MI,Michigan,11698,Diner,C,50260,Clover,75,True,True,24,500K-1M,MIDWEST_MI_Scraper,"Restaurant,MI,Kalamazoo,Midwest",2026-05-07T20:52:44.201735
