license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
41-138241,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,Michael Thomas,2200 Front Dr,Monterey,CA,90748,Monterey,(831) 214-4850,2019-09-27,2020-09-27
41-213482,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Company,Maria Anderson,9378 1st Way,Monterey,CA,93373,Monterey,(831) 242-4746,2004-03-19,2005-03-19
41-238096,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Monterey,Lisa Moore Gonzalez,1203 Lincoln Blvd,Salinas,CA,91190,Monterey,(831) 781-8389,2018-08-18,2019-08-18
41-328614,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewRestaurant Group 92,Michelle Smith,2465 1st Rd,Salinas,CA,95960,Monterey,(831) 701-4389,2017-02-24,2018-02-24
41-228138,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Monterey,Michael Anderson,967 Madison Ln #366,Monterey,CA,93821,Monterey,(831) 390-8504,2009-05-11,2010-05-11
41-162301,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewTavern Company 27,James Gonzalez,717 7th Way,Salinas,CA,92431,Monterey,(831) 769-4852,2006-03-28,2007-03-28
41-696813,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Group 22,William Williams,5190 Maple Way,Salinas,CA,94469,Monterey,(831) 691-7443,2005-05-15,2006-05-15
41-595173,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Robert Jackson,4585 Oak Ave,Seaside,CA,93349,Monterey,(831) 283-4464,2012-04-12,2013-04-12
41-296642,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Salinas Company,Jennifer Jones,7163 Madison Ct #295,Salinas,CA,96159,Monterey,(831) 458-4344,2019-11-27,2020-11-27
41-896021,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Monterey,Kenneth Johnson,4689 Ocean St,Monterey,CA,91415,Monterey,(831) 513-5025,2002-11-03,2003-11-03
41-860259,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Monterey,Andrew Smith,5709 Ocean Ct #932,Seaside,CA,94435,Monterey,(831) 688-6688,2014-05-23,2015-05-23
41-264255,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Monterey 85,William Martin,6963 3rd Pl,Seaside,CA,90213,Monterey,(831) 299-9031,2001-10-20,2002-10-20
41-256735,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro,Lisa Jackson,1770 3rd Ln #518,Seaside,CA,90320,Monterey,(831) 902-7583,2005-04-16,2006-04-16
41-573459,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Group,William Wilson,3901 6th St #358,Seaside,CA,90740,Monterey,(831) 883-4173,2020-10-10,2021-10-10
41-408457,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Co,Kenneth Miller,4989 State Blvd,Seaside,CA,95655,Monterey,(831) 781-7253,2015-06-23,2016-06-23
41-368652,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheBistro 26,Kenneth Taylor,7186 5th Ave,Seaside,CA,95165,Monterey,(831) 737-5826,2018-10-21,2019-10-21
41-405855,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCorner Monterey LLC 94,Mark Taylor,6115 Pico Way,Monterey,CA,93634,Monterey,(831) 905-7344,2024-08-21,2025-08-21
41-539566,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,David Anderson,4680 Main St #545,Monterey,CA,95593,Monterey,(831) 284-7750,2014-08-11,2015-08-11
41-305102,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Salinas Valley,Michael Moore,231 Pico Rd,Salinas,CA,91384,Monterey,(831) 575-8834,2021-03-27,2022-03-27
41-457173,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Inc,John Moore,7876 1st Ct,Monterey,CA,90812,Monterey,(831) 961-9500,2006-05-04,2007-05-04
41-891048,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Monterey Corp,Anthony Martinez,8601 Market Blvd #596,Seaside,CA,91785,Monterey,(831) 974-8459,2005-11-16,2006-11-16
41-938019,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Salinas Valley,Steven Wilson,5618 Mission Rd,Salinas,CA,90731,Monterey,(831) 380-4614,2009-06-01,2010-06-01
41-509095,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Monterey,Paul Garcia,3148 Washington Pl,Salinas,CA,90554,Monterey,(831) 896-6365,2017-05-26,2018-05-26
41-381069,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Monterey LLC,Michelle Thomas,958 Main Blvd,Salinas,CA,91894,Monterey,(831) 356-3919,2004-12-13,2005-12-13
41-740138,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Salinas Hills,Michael Brown,8403 Washington Dr,Salinas,CA,91955,Monterey,(831) 954-9444,2021-01-20,2022-01-20
41-464252,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Monterey Inc,Kenneth Lopez,4515 2nd Dr,Seaside,CA,94348,Monterey,(831) 766-7829,2020-11-14,2021-11-14
41-491683,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Corp,Matthew Hernandez,6164 Wilshire Rd,Salinas,CA,93488,Monterey,(831) 249-7977,2007-06-23,2008-06-23
41-518837,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheHouse Seaside 11,Kenneth Rodriguez,8549 State Pl,Seaside,CA,94853,Monterey,(831) 871-5246,2023-10-03,2024-10-03
41-400671,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen 22,Matthew Smith,1807 3rd Pl,Seaside,CA,92903,Monterey,(831) 976-8313,2015-09-20,2016-09-20
41-266798,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant,Kenneth Brown,4140 Washington Way #300,Salinas,CA,96195,Monterey,(831) 588-7736,2012-10-13,2013-10-13
41-499612,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,Kenneth Miller Gonzalez,3466 Ocean St,Seaside,CA,92551,Monterey,(831) 306-9784,2022-12-02,2023-12-02
41-409343,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Seaside,Mark Wilson,8601 Pico Rd,Seaside,CA,92248,Monterey,(831) 482-2522,2001-04-14,2002-04-14
41-303091,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Seaside,David Gonzalez,4617 4th Ln,Seaside,CA,90676,Monterey,(831) 967-3326,2021-05-24,2022-05-24
41-658909,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheSpot Inc 9,Mark Garcia,8372 State Way #107,Seaside,CA,91674,Monterey,(831) 224-8397,2023-02-11,2024-02-11
41-193622,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,William Williams,3059 7th Ct,Monterey,CA,91252,Monterey,(831) 424-1757,2006-09-28,2007-09-28
41-573188,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldHouse Monterey LLC 8,Andrew Thomas,4393 6th Ln,Monterey,CA,94855,Monterey,(831) 926-4111,2012-05-16,2013-05-16
41-400859,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Seaside Inc,Michael Williams,3031 Lincoln Rd,Seaside,CA,94212,Monterey,(831) 763-1092,2017-01-27,2018-01-27
41-579916,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Monterey LLC,Daniel Davis,2274 Broadway Ln,Monterey,CA,93619,Monterey,(831) 435-7324,2012-07-05,2013-07-05
41-148759,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Seaside Hills Inc,William Garcia,6826 7th Ln #712,Seaside,CA,91197,Monterey,(831) 776-2249,2010-07-07,2011-07-07
41-474235,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldRestaurant Monterey Group 52,Maria Williams,1959 Mission Pl,Monterey,CA,91803,Monterey,(831) 368-4183,2017-09-12,2018-09-12
41-175062,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldDiner Salinas Heights 19,David Garcia,3128 4th Ct,Salinas,CA,92334,Monterey,(831) 615-7597,2002-12-11,2003-12-11
41-939193,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Salinas,Michelle Martin,4092 3rd Ln,Salinas,CA,93785,Monterey,(831) 410-2346,2006-03-10,2007-03-10
41-945319,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewGrill Seaside 96,William Williams Rodriguez,6759 Market Blvd,Seaside,CA,95077,Monterey,(831) 418-4138,2000-07-27,2001-07-27
41-145680,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewDiner Seaside Heights 39,Kenneth Moore Jackson,5814 6th Pl,Seaside,CA,90466,Monterey,(831) 501-8426,2020-03-06,2021-03-06
41-283974,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen LLC,Steven Gonzalez,8851 5th Way #806,Monterey,CA,95724,Monterey,(831) 362-3256,2004-01-26,2005-01-26
41-482105,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Inc,Robert Martinez,7209 State Way,Salinas,CA,95567,Monterey,(831) 499-3439,2005-06-08,2006-06-08
41-268811,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCafe Monterey 77,Anthony Gonzalez,409 Broadway St #783,Monterey,CA,94496,Monterey,(831) 307-8684,2014-02-23,2015-02-23
41-692577,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Co,Matthew Martinez Anderson,692 Franklin Dr,Salinas,CA,90276,Monterey,(831) 716-9597,2012-10-11,2013-10-11
41-514645,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Inc,William Thomas,4069 1st Ave,Seaside,CA,90985,Monterey,(831) 923-4288,2004-09-06,2005-09-06
41-888502,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Robert Johnson,8756 Pico Ln #122,Monterey,CA,92987,Monterey,(831) 677-1362,2004-04-07,2005-04-07
41-669394,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Seaside Valley Co,Robert Rodriguez,9477 5th Rd #592,Seaside,CA,93391,Monterey,(831) 978-8299,2018-04-20,2019-04-20
41-122118,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldTavern 40,Paul Brown,4924 Wilshire Dr,Salinas,CA,91342,Monterey,(831) 499-6352,2001-09-03,2002-09-03
41-617269,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Group,Christopher Martin,8683 Madison Blvd,Salinas,CA,92947,Monterey,(831) 548-7208,2003-09-22,2004-09-22
41-654910,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldGrill Salinas Corp 100,Daniel Wilson,8854 Sunset Way,Salinas,CA,93582,Monterey,(831) 853-7859,2019-09-08,2020-09-08
41-123256,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Monterey Inc,Kenneth Garcia,9045 Franklin St,Monterey,CA,92799,Monterey,(831) 356-4576,2022-07-01,2023-07-01
41-671848,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Company,William Jones,5671 Hollywood Way,Salinas,CA,91815,Monterey,(831) 454-6692,2015-12-21,2016-12-21
41-540070,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Monterey Co,John Smith Taylor,7044 Franklin Dr #529,Seaside,CA,92580,Monterey,(831) 818-4185,2003-10-01,2004-10-01
41-297331,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewCafe Corp 100,Maria Davis,9493 Lincoln Ct,Monterey,CA,90063,Monterey,(831) 402-7257,2011-01-20,2012-01-20
41-398980,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner,Steven Jackson,7217 3rd Dr,Seaside,CA,94639,Monterey,(831) 527-4874,2022-05-06,2023-05-06
41-818534,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Salinas Valley Inc,James Jones Hernandez,6125 Market Blvd #954,Salinas,CA,91503,Monterey,(831) 274-2840,2013-06-18,2014-06-18
41-835523,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Corp,Christopher Williams Taylor,2798 Sunset Dr,Monterey,CA,91130,Monterey,(831) 740-5129,2002-04-11,2003-04-11
41-123267,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Co,Mark Williams,8028 Front Ct #619,Seaside,CA,90934,Monterey,(831) 228-4618,2005-05-09,2006-05-09
41-985391,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Salinas,John Johnson,7162 Maple Pl,Salinas,CA,95456,Monterey,(831) 373-3247,2011-06-20,2012-06-20
41-376299,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Monterey LLC,Daniel Thomas,8043 Ocean Ln,Monterey,CA,91268,Monterey,(831) 772-1429,2022-10-10,2023-10-10
41-222970,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Monterey Company,Matthew Anderson,9043 Washington Blvd,Seaside,CA,95056,Monterey,(831) 202-7943,2016-09-12,2017-09-12
41-299519,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro,Lisa Thomas,9654 Lincoln St,Monterey,CA,90212,Monterey,(831) 487-2982,2002-05-01,2003-05-01
41-877269,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Corp,Daniel Martin,2089 Main St,Seaside,CA,90561,Monterey,(831) 435-6818,2023-08-15,2024-08-15
41-874589,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro,Kenneth Jones Garcia,9342 Jefferson Pl,Seaside,CA,93400,Monterey,(831) 624-6037,2001-06-04,2002-06-04
41-303839,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place,Michael Smith Lopez,6587 Front Pl,Salinas,CA,95340,Monterey,(831) 213-3514,2005-12-09,2006-12-09
41-906931,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldTavern Inc 45,John Anderson,1346 Pico St,Salinas,CA,94506,Monterey,(831) 558-1677,2001-01-09,2002-01-09
41-678195,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Corp,Steven Smith Miller,4219 3rd Pl,Seaside,CA,96065,Monterey,(831) 959-5701,2022-09-02,2023-09-02
41-653821,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,John Garcia,7112 Lincoln Rd,Seaside,CA,95939,Monterey,(831) 365-7629,2000-10-02,2001-10-02
41-439853,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro,Michelle Gonzalez,9952 Main Blvd,Salinas,CA,92639,Monterey,(831) 360-4045,2011-09-24,2012-09-24
41-882364,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Monterey Corp,Michelle Williams,5756 State Blvd #489,Seaside,CA,91558,Monterey,(831) 622-5100,2015-07-10,2016-07-10
41-585525,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewCorner Group 14,Matthew Miller,8095 Maple Way #583,Salinas,CA,91273,Monterey,(831) 339-9934,2023-11-20,2024-11-20
41-223534,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Company,Lisa Anderson,1253 3rd Ave #840,Monterey,CA,93627,Monterey,(831) 888-2801,2009-04-23,2010-04-23
41-790460,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Monterey,Jennifer Wilson,8945 1st Ct,Monterey,CA,94641,Monterey,(831) 918-1938,2003-04-03,2004-04-03
41-808215,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCafe Salinas Co 67,Matthew Wilson Martin,6823 Franklin Pl,Salinas,CA,95288,Monterey,(831) 968-7963,2019-10-13,2020-10-13
41-580781,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheHouse Corp 49,Michelle Martinez,4845 Oak Ln #769,Salinas,CA,90681,Monterey,(831) 456-4279,2004-07-18,2005-07-18
41-552868,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Seaside Company,Jennifer Anderson Miller,2627 1st Pl,Seaside,CA,90086,Monterey,(831) 804-5656,2001-07-04,2002-07-04
41-287375,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Salinas Heights,Christopher Taylor,4217 Franklin Rd,Salinas,CA,91259,Monterey,(831) 557-8574,2010-03-20,2011-03-20
41-680632,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheTavern Salinas Company 48,Steven Anderson,4578 7th Way,Salinas,CA,95734,Monterey,(831) 493-4127,2016-05-01,2017-05-01
41-946952,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner,Kenneth Martinez,4728 Franklin Ct,Seaside,CA,93210,Monterey,(831) 613-4023,2018-03-25,2019-03-25
41-357975,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Corp,John Davis Jackson,5933 7th St #513,Seaside,CA,95984,Monterey,(831) 775-6741,2003-06-23,2004-06-23
41-520295,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Seaside Heights,Lisa Davis,433 Hollywood St,Seaside,CA,95846,Monterey,(831) 727-5223,2017-07-18,2018-07-18
41-908331,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Monterey Company,Andrew Hernandez,6123 Madison Way,Seaside,CA,90832,Monterey,(831) 331-8928,2015-02-11,2016-02-11
41-203963,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Seaside,James Thomas,7325 Hollywood Ct #172,Seaside,CA,91847,Monterey,(831) 229-3078,2021-07-02,2022-07-02
41-864803,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldEatery Seaside Heights Co 78,Maria Jones,6527 Franklin Blvd,Seaside,CA,92523,Monterey,(831) 680-7844,2000-04-10,2001-04-10
41-563305,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Inc,Michelle Davis,2771 6th Ct,Seaside,CA,93460,Monterey,(831) 869-6141,2022-09-06,2023-09-06
41-291377,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro,Steven Moore Wilson,703 State Dr,Monterey,CA,93607,Monterey,(831) 678-6164,2015-11-11,2016-11-11
41-682553,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Group,Michael Thomas,4893 Pico Pl,Salinas,CA,92428,Monterey,(831) 364-7240,2000-08-06,2001-08-06
41-589268,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldTavern 23,Christopher Gonzalez,5581 3rd Ct,Seaside,CA,93687,Monterey,(831) 455-7994,2005-03-15,2006-03-15
41-429618,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Monterey,William Wilson,6071 Pico Ln,Monterey,CA,90189,Monterey,(831) 548-6227,2002-09-05,2003-09-05
41-279310,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewGrill Group 83,Michelle Thomas Williams,8683 Pico Rd,Seaside,CA,92269,Monterey,(831) 934-7878,2020-08-02,2021-08-02
41-364931,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Co,Paul Jackson,9466 Hollywood Ct,Seaside,CA,93995,Monterey,(831) 349-6691,2008-06-01,2009-06-01
41-592531,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewCafe 62,Anthony Anderson,4439 2nd Way #777,Seaside,CA,93697,Monterey,(831) 537-7293,2007-07-21,2008-07-21
41-567547,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,Maria Thomas Rodriguez,8465 Hollywood Rd #670,Salinas,CA,91004,Monterey,(831) 539-3819,2005-05-19,2006-05-19
41-237322,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldHouse Corp 33,Steven Gonzalez,134 Front Ct,Salinas,CA,92420,Monterey,(831) 285-9467,2011-05-24,2012-05-24
41-530791,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Group,Michael Martinez,7462 5th Ave #461,Salinas,CA,91549,Monterey,(831) 374-8121,2007-06-18,2008-06-18
41-813155,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Monterey Co,Daniel Martin Thomas,9918 Washington Rd,Salinas,CA,95451,Monterey,(831) 844-6083,2017-02-28,2018-02-28
41-344085,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Monterey Inc,James Johnson,9243 Mission Pl #302,Seaside,CA,95166,Monterey,(831) 571-6797,2022-01-01,2023-01-01
41-704165,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewCafe Salinas 14,Anthony Jackson Jackson,3520 Washington Blvd,Salinas,CA,92175,Monterey,(831) 257-1410,2003-04-10,2004-04-10
41-139662,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Monterey,Mark Rodriguez,675 3rd Rd #744,Monterey,CA,90409,Monterey,(831) 553-3942,2011-08-14,2012-08-14
41-973259,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Monterey,Maria Gonzalez,7437 2nd Rd,Salinas,CA,94995,Monterey,(831) 477-9548,2023-11-11,2024-11-11
41-452145,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheDiner Company 6,Andrew Martin,1474 Front Ave,Seaside,CA,94036,Monterey,(831) 554-5552,2021-11-03,2022-11-03
41-876869,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheEatery 75,David Martin,6656 Jefferson Rd,Monterey,CA,94454,Monterey,(831) 424-1479,2015-09-13,2016-09-13
41-392535,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewCorner Monterey 1,Kenneth Moore,1694 Washington Pl #827,Monterey,CA,91015,Monterey,(831) 316-7705,2022-08-08,2023-08-08
41-457190,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Monterey Corp,Matthew Rodriguez,8892 State Dr,Monterey,CA,91606,Monterey,(831) 349-3093,2012-04-22,2013-04-22
41-632029,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Monterey Heights,Paul Jackson,8435 3rd St,Monterey,CA,90427,Monterey,(831) 826-9661,2008-11-12,2009-11-12
41-370884,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Seaside Heights Co,Kenneth Gonzalez,8586 Broadway Ct,Seaside,CA,92679,Monterey,(831) 939-8172,2022-04-20,2023-04-20
41-490786,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Monterey Hills LLC,Lisa Thomas Hernandez,3395 Broadway Dr,Monterey,CA,93396,Monterey,(831) 953-8534,2011-04-03,2012-04-03
41-686863,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,Maria Brown,8542 Front Way,Seaside,CA,93288,Monterey,(831) 841-8782,2024-11-09,2025-11-09
41-159799,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe 41,Mark Garcia,4162 Broadway Rd,Seaside,CA,94003,Monterey,(831) 201-2366,2009-02-22,2010-02-22
41-723993,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Maria Jackson Martinez,7834 Mission Way #960,Salinas,CA,95489,Monterey,(831) 618-8236,2021-05-24,2022-05-24
41-150154,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewRestaurant 11,John Moore,8416 1st Pl #684,Monterey,CA,92277,Monterey,(831) 431-9259,2018-09-03,2019-09-03
41-743154,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Salinas Corp,John Wilson,4009 2nd Pl,Salinas,CA,95451,Monterey,(831) 936-2735,2003-02-23,2004-02-23
41-480469,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Monterey Hills 19,Jennifer Martinez,2354 Madison St #351,Monterey,CA,95007,Monterey,(831) 217-7660,2020-09-20,2021-09-20
41-291036,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro LLC,Matthew Johnson Miller,9569 Madison Way #511,Monterey,CA,92111,Monterey,(831) 601-4004,2021-02-21,2022-02-21
41-274795,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Monterey Co,David Lopez,5757 Ocean Ave,Monterey,CA,95380,Monterey,(831) 659-9652,2020-01-27,2021-01-27
41-158542,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,Robert Moore,9037 Franklin Way,Salinas,CA,93341,Monterey,(831) 411-2458,2000-12-16,2001-12-16
41-281959,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,Robert Johnson,8354 Broadway Ct,Seaside,CA,92031,Monterey,(831) 724-9896,2017-04-08,2018-04-08
41-747429,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Monterey,Maria Moore,7765 Front Dr,Monterey,CA,94985,Monterey,(831) 814-8586,2017-05-22,2018-05-22
41-498311,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Monterey Co,David Moore,9308 7th Pl #199,Monterey,CA,91618,Monterey,(831) 931-2263,2006-10-27,2007-10-27
