license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
41-502271,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Humboldt Bar Inc,William Anderson,8481 Main Rd,Humboldt,CA,91658,Humboldt,(442) 393-3337,2018-05-14,2024-05-12
47-723269,47,On-Sale General - Restaurant,ACTIVE,Humboldt Market Inc,Daniel Garcia,8418 Center Way,Humboldt,CA,94683,Humboldt,(559) 697-5505,2024-07-27,2024-02-10
41-888532,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Humboldt Bar LLC,Steven Davis,9208 Main Ln,Humboldt,CA,91229,Humboldt,(916) 925-3355,2017-09-06,2026-02-12
58-852849,58,Caterer's Beer & Wine,ACTIVE,Humboldt Cafe LLC,Anthony Martinez,7830 Broad St,Humboldt,CA,95146,Humboldt,(209) 682-5526,2013-08-25,2025-12-24
21-380563,21,Off-Sale General,ACTIVE,Humboldt Market,Daniel Thomas,4030 Center Ct,Humboldt,CA,94227,Humboldt,(530) 379-6848,2014-10-27,2024-06-20
41-878245,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Humboldt Cafe,Anthony Martinez,6649 Main Ct,Humboldt,CA,95452,Humboldt,(707) 519-4948,2019-02-19,2026-02-18
47-731810,47,On-Sale General - Restaurant,ACTIVE,The Humboldt Cafe Inc,Mark Williams,3941 Main Ln,Humboldt,CA,91442,Humboldt,(707) 696-2525,2024-05-18,2024-12-06
58-859575,58,Caterer's Beer & Wine,ACTIVE,Humboldt Cafe LLC,David Miller,7998 Main Dr,Humboldt,CA,91057,Humboldt,(760) 882-6024,2021-08-23,2026-10-23
21-879930,21,Off-Sale General,ACTIVE,The Humboldt Restaurant,William Gonzalez,4621 Broad Way,Humboldt,CA,90232,Humboldt,(760) 385-5084,2022-09-14,2024-11-20
48-530884,48,On-Sale General - Bar/Tavern,ACTIVE,Humboldt Bar Inc,William Hernandez,4190 Broad Ct,Humboldt,CA,93460,Humboldt,(831) 920-6233,2012-09-25,2024-08-15
47-491390,47,On-Sale General - Restaurant,ACTIVE,The Humboldt Bar LLC,Jennifer Smith,1006 Broad Ave,Humboldt,CA,95777,Humboldt,(831) 862-4284,2023-08-20,2026-06-09
21-134570,21,Off-Sale General,ACTIVE,Humboldt Bar,Matthew Wilson,8225 Center Ln,Humboldt,CA,93004,Humboldt,(760) 633-9398,2020-07-22,2026-05-28
58-688514,58,Caterer's Beer & Wine,ACTIVE,Humboldt Market LLC,Jennifer Rodriguez,9867 Center Ct,Humboldt,CA,93817,Humboldt,(916) 528-2774,2016-11-14,2025-05-06
75-373047,75,Event Permit Holder,ACTIVE,Humboldt Restaurant LLC,Mark Martin,8815 Main Blvd,Humboldt,CA,94349,Humboldt,(916) 378-4588,2022-10-02,2025-05-04
20-101797,20,Off-Sale Beer & Wine,ACTIVE,Humboldt Restaurant,Maria Lopez,4845 Main Ln,Humboldt,CA,95977,Humboldt,(209) 882-6412,2016-06-02,2026-01-05
41-463946,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Humboldt Bar Inc,Jennifer Martinez,8804 Center Blvd,Humboldt,CA,90686,Humboldt,(209) 588-4975,2013-03-19,2026-08-14
48-994000,48,On-Sale General - Bar/Tavern,ACTIVE,Humboldt Market LLC,Kenneth Moore,8760 Center St,Humboldt,CA,93273,Humboldt,(760) 851-8835,2017-07-24,2025-07-25
21-529669,21,Off-Sale General,ACTIVE,Humboldt Cafe LLC,William Jackson,5299 Center Way,Humboldt,CA,94794,Humboldt,(760) 940-9390,2018-05-18,2025-12-06
41-450929,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Humboldt Cafe,Michael Smith,687 Broad Blvd,Humboldt,CA,94849,Humboldt,(916) 711-4737,2018-11-25,2025-10-25
75-550522,75,Event Permit Holder,ACTIVE,The Humboldt Bar LLC,James Martinez,9604 Main Rd,Humboldt,CA,94117,Humboldt,(530) 231-6843,2015-05-27,2026-07-01
41-109821,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Humboldt Restaurant LLC,John Thomas,9664 Center Way,Humboldt,CA,91487,Humboldt,(707) 526-3922,2014-11-28,2024-04-09
41-543595,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Humboldt Tavern Inc,John Smith,5530 Broad St,Humboldt,CA,92138,Humboldt,(209) 623-9594,2018-12-16,2024-11-20
21-921513,21,Off-Sale General,ACTIVE,The Humboldt Tavern,Mark Jones,5512 Center Rd,Humboldt,CA,92857,Humboldt,(559) 928-7656,2021-03-18,2026-05-18
41-241936,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Humboldt Tavern,John Anderson,3479 Center Ln,Humboldt,CA,93933,Humboldt,(559) 474-1097,2014-01-17,2024-04-16
20-892265,20,Off-Sale Beer & Wine,ACTIVE,Humboldt Tavern Inc,Michael Hernandez,5094 Center Pl,Humboldt,CA,90992,Humboldt,(442) 534-6460,2016-04-03,2025-11-09
47-376866,47,On-Sale General - Restaurant,ACTIVE,The Humboldt Cafe,Maria Jackson,1078 Center Ct,Humboldt,CA,94951,Humboldt,(559) 356-6209,2015-07-26,2026-03-01
41-256181,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Humboldt Tavern LLC,Michelle Martinez,2987 Main Ln,Humboldt,CA,95373,Humboldt,(530) 619-2817,2015-05-14,2024-07-17
21-602504,21,Off-Sale General,ACTIVE,Humboldt Market LLC,James Lopez,8191 Center Blvd,Humboldt,CA,94692,Humboldt,(707) 981-4265,2014-10-22,2024-10-26
21-800631,21,Off-Sale General,ACTIVE,The Humboldt Bar,John Garcia,6604 Broad Rd,Humboldt,CA,90304,Humboldt,(707) 919-7074,2016-07-09,2024-06-02
75-854238,75,Event Permit Holder,ACTIVE,The Humboldt Tavern LLC,Maria Brown,6838 Broad Pl,Humboldt,CA,91014,Humboldt,(209) 850-1358,2022-02-26,2025-10-09
75-636818,75,Event Permit Holder,ACTIVE,Humboldt Restaurant Inc,Anthony Williams,898 Center Blvd,Humboldt,CA,93357,Humboldt,(559) 660-2203,2023-05-24,2026-12-01
21-935753,21,Off-Sale General,ACTIVE,The Humboldt Market,James Brown,4165 Broad St,Humboldt,CA,91161,Humboldt,(760) 953-7216,2022-12-17,2026-05-06
48-308952,48,On-Sale General - Bar/Tavern,ACTIVE,Humboldt Cafe,Maria Jackson,1989 Main Ave,Humboldt,CA,95732,Humboldt,(209) 728-3118,2023-11-10,2024-08-18
75-299100,75,Event Permit Holder,ACTIVE,Humboldt Tavern Inc,Maria Taylor,1863 Center Blvd,Humboldt,CA,90595,Humboldt,(442) 662-7706,2015-11-08,2024-10-13
47-989829,47,On-Sale General - Restaurant,ACTIVE,Humboldt Bar,Michael Johnson,1230 Broad Way,Humboldt,CA,90872,Humboldt,(559) 597-3863,2024-02-26,2026-05-28
20-136271,20,Off-Sale Beer & Wine,ACTIVE,Humboldt Cafe,Andrew Gonzalez,1653 Main Dr,Humboldt,CA,95790,Humboldt,(831) 848-7199,2018-01-21,2025-10-21
41-780535,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Humboldt Cafe,Mark Davis,4355 Main Rd,Humboldt,CA,90389,Humboldt,(559) 371-1122,2021-03-19,2025-09-17
41-616574,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Humboldt Restaurant Inc,James Smith,6488 Main Rd,Humboldt,CA,95413,Humboldt,(559) 695-8246,2021-06-26,2024-09-28
20-957339,20,Off-Sale Beer & Wine,ACTIVE,Humboldt Cafe LLC,Christopher Williams,1497 Main Ct,Humboldt,CA,90128,Humboldt,(530) 888-1012,2010-01-23,2025-02-23
41-840930,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Humboldt Bar Inc,Anthony Smith,9689 Broad Ln,Humboldt,CA,90566,Humboldt,(831) 335-3207,2022-02-16,2024-06-18
47-909233,47,On-Sale General - Restaurant,ACTIVE,Humboldt Tavern Inc,Maria Moore,7829 Center Pl,Humboldt,CA,92152,Humboldt,(707) 897-3039,2019-04-23,2024-03-07
20-300289,20,Off-Sale Beer & Wine,ACTIVE,The Humboldt Tavern Inc,Paul Garcia,4271 Broad Ln,Humboldt,CA,94088,Humboldt,(831) 720-1774,2012-03-10,2024-06-23
58-998276,58,Caterer's Beer & Wine,ACTIVE,The Humboldt Restaurant LLC,Michelle Davis,8686 Center Ln,Humboldt,CA,93140,Humboldt,(530) 966-7117,2013-12-01,2024-10-05
47-924499,47,On-Sale General - Restaurant,ACTIVE,Humboldt Restaurant LLC,Mark Miller,6224 Main Ct,Humboldt,CA,96087,Humboldt,(209) 452-4069,2016-06-10,2024-09-10
58-666083,58,Caterer's Beer & Wine,ACTIVE,The Humboldt Restaurant Inc,Robert Martinez,8225 Broad Ave,Humboldt,CA,93904,Humboldt,(442) 823-3187,2020-06-04,2024-09-22
47-471721,47,On-Sale General - Restaurant,ACTIVE,Humboldt Market Inc,Christopher Gonzalez,7397 Main Ct,Humboldt,CA,93968,Humboldt,(916) 911-2282,2016-05-26,2026-11-13
47-930820,47,On-Sale General - Restaurant,ACTIVE,The Humboldt Tavern,Matthew Jones,883 Center Pl,Humboldt,CA,90341,Humboldt,(442) 501-8128,2021-10-10,2024-05-20
75-201912,75,Event Permit Holder,ACTIVE,Humboldt Tavern LLC,Maria Smith,7946 Main Way,Humboldt,CA,93736,Humboldt,(209) 351-1674,2017-04-11,2024-05-17
20-264395,20,Off-Sale Beer & Wine,ACTIVE,Humboldt Bar Inc,Steven Garcia,1488 Center Ln,Humboldt,CA,91391,Humboldt,(209) 519-6331,2024-12-19,2024-02-01
47-602180,47,On-Sale General - Restaurant,ACTIVE,Humboldt Tavern LLC,Christopher Johnson,1382 Broad Dr,Humboldt,CA,92426,Humboldt,(831) 373-3385,2017-08-25,2026-06-03
47-493579,47,On-Sale General - Restaurant,ACTIVE,Humboldt Tavern LLC,Robert Miller,796 Main Ave,Humboldt,CA,90487,Humboldt,(760) 644-4426,2013-10-19,2026-02-01
20-533448,20,Off-Sale Beer & Wine,ACTIVE,The Humboldt Bar,Steven Taylor,9723 Broad Dr,Humboldt,CA,91783,Humboldt,(209) 803-5082,2018-09-25,2026-01-16
20-934182,20,Off-Sale Beer & Wine,ACTIVE,Humboldt Cafe,Robert Lopez,7877 Center Way,Humboldt,CA,92893,Humboldt,(831) 509-5481,2011-04-09,2025-05-27
48-987990,48,On-Sale General - Bar/Tavern,ACTIVE,The Humboldt Restaurant LLC,Anthony Rodriguez,737 Main Pl,Humboldt,CA,92575,Humboldt,(530) 375-4101,2023-05-27,2026-04-06
75-702674,75,Event Permit Holder,ACTIVE,Humboldt Bar,Steven Miller,5306 Center Pl,Humboldt,CA,94399,Humboldt,(707) 602-9799,2013-01-11,2025-04-09
