license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
20-481640,20,Off-Sale Beer & Wine,ACTIVE,The Tehama Tavern LLC,Anthony Lopez,6223 Main Ln,Tehama,CA,90817,Tehama,(916) 726-3437,2015-04-24,2025-12-22
75-596515,75,Event Permit Holder,ACTIVE,Tehama Bar LLC,Matthew Williams,3638 Broad Pl,Tehama,CA,91334,Tehama,(760) 812-7881,2011-04-22,2024-12-22
47-177493,47,On-Sale General - Restaurant,ACTIVE,Tehama Restaurant Inc,Mark Martin,6440 Broad Pl,Tehama,CA,92202,Tehama,(916) 232-9192,2020-03-15,2025-04-11
20-613945,20,Off-Sale Beer & Wine,ACTIVE,Tehama Restaurant LLC,William Garcia,2548 Center Pl,Tehama,CA,90804,Tehama,(559) 303-5554,2014-04-24,2025-11-23
58-567990,58,Caterer's Beer & Wine,ACTIVE,Tehama Cafe LLC,Maria Miller,392 Main Ct,Tehama,CA,95125,Tehama,(831) 836-6076,2015-11-08,2025-03-04
20-224075,20,Off-Sale Beer & Wine,ACTIVE,Tehama Restaurant,Kenneth Taylor,5566 Center Dr,Tehama,CA,93539,Tehama,(916) 655-5183,2015-04-12,2025-02-18
58-649617,58,Caterer's Beer & Wine,ACTIVE,The Tehama Market Inc,Andrew Miller,6459 Main Way,Tehama,CA,94427,Tehama,(442) 370-7660,2016-09-13,2026-06-08
41-769842,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tehama Tavern Inc,Christopher Moore,9585 Main St,Tehama,CA,93780,Tehama,(209) 907-9056,2016-01-24,2026-11-12
75-341911,75,Event Permit Holder,ACTIVE,Tehama Cafe,Lisa Williams,8963 Broad St,Tehama,CA,94193,Tehama,(209) 366-4387,2018-02-01,2026-11-05
75-998688,75,Event Permit Holder,ACTIVE,Tehama Market Inc,John Martin,7490 Broad Way,Tehama,CA,93923,Tehama,(707) 829-1324,2019-05-13,2026-09-07
75-179162,75,Event Permit Holder,ACTIVE,Tehama Market Inc,James Anderson,6974 Main Rd,Tehama,CA,91887,Tehama,(442) 690-2313,2020-03-28,2025-11-16
20-790134,20,Off-Sale Beer & Wine,ACTIVE,Tehama Restaurant,Kenneth Jackson,9119 Center Rd,Tehama,CA,94355,Tehama,(916) 871-8864,2020-02-17,2025-04-08
47-528400,47,On-Sale General - Restaurant,ACTIVE,Tehama Restaurant LLC,Robert Martin,9568 Center Dr,Tehama,CA,95027,Tehama,(707) 662-5645,2019-04-26,2025-06-24
21-457724,21,Off-Sale General,ACTIVE,The Tehama Restaurant LLC,Michelle Miller,3781 Main Dr,Tehama,CA,90070,Tehama,(530) 943-7524,2016-03-27,2026-10-12
47-531903,47,On-Sale General - Restaurant,ACTIVE,The Tehama Cafe Inc,Paul Brown,7815 Center Way,Tehama,CA,90062,Tehama,(760) 877-6495,2017-05-13,2025-06-07
41-364828,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tehama Tavern Inc,Christopher Garcia,1170 Main Way,Tehama,CA,90903,Tehama,(916) 633-1072,2015-09-14,2024-06-07
41-954435,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Tehama Tavern LLC,Maria Wilson,7652 Main Dr,Tehama,CA,90247,Tehama,(760) 895-6831,2012-10-18,2025-06-24
41-695470,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tehama Tavern,Jennifer Miller,4967 Main Ave,Tehama,CA,90174,Tehama,(209) 869-5149,2012-06-11,2026-04-13
58-166471,58,Caterer's Beer & Wine,ACTIVE,Tehama Tavern,Mark Jones,455 Main Ave,Tehama,CA,91060,Tehama,(559) 875-1504,2010-05-15,2025-12-03
48-548500,48,On-Sale General - Bar/Tavern,ACTIVE,Tehama Cafe,William Brown,6526 Broad Dr,Tehama,CA,95610,Tehama,(831) 726-7289,2012-04-07,2024-03-12
20-485538,20,Off-Sale Beer & Wine,ACTIVE,Tehama Bar LLC,Maria Johnson,5156 Main Dr,Tehama,CA,93461,Tehama,(559) 923-7565,2022-11-18,2025-11-14
21-929995,21,Off-Sale General,ACTIVE,Tehama Restaurant LLC,Lisa Smith,2500 Center Ct,Tehama,CA,90689,Tehama,(559) 538-1392,2015-11-04,2026-07-18
47-412319,47,On-Sale General - Restaurant,ACTIVE,Tehama Restaurant LLC,Andrew Rodriguez,945 Center Dr,Tehama,CA,90414,Tehama,(760) 795-8783,2022-10-01,2026-07-24
48-460395,48,On-Sale General - Bar/Tavern,ACTIVE,Tehama Bar LLC,Lisa Gonzalez,4577 Main Way,Tehama,CA,93282,Tehama,(209) 394-2305,2018-12-28,2026-03-04
47-383780,47,On-Sale General - Restaurant,ACTIVE,The Tehama Cafe LLC,Anthony Wilson,7442 Center St,Tehama,CA,91263,Tehama,(707) 502-5595,2018-05-13,2024-09-27
48-203127,48,On-Sale General - Bar/Tavern,ACTIVE,Tehama Cafe,Lisa Lopez,8258 Main Rd,Tehama,CA,93179,Tehama,(760) 800-7138,2016-04-23,2026-08-04
20-382159,20,Off-Sale Beer & Wine,ACTIVE,Tehama Cafe,James Smith,210 Main Ct,Tehama,CA,92252,Tehama,(530) 874-6981,2022-04-25,2025-12-11
41-230805,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Tehama Restaurant LLC,Daniel Rodriguez,8051 Center Ct,Tehama,CA,94532,Tehama,(442) 406-3713,2020-04-13,2025-01-18
20-322536,20,Off-Sale Beer & Wine,ACTIVE,Tehama Cafe LLC,Robert Brown,4257 Broad Ln,Tehama,CA,91425,Tehama,(442) 485-3470,2020-06-06,2025-11-08
20-442397,20,Off-Sale Beer & Wine,ACTIVE,Tehama Restaurant,Robert Smith,1857 Broad Blvd,Tehama,CA,92323,Tehama,(916) 957-2449,2023-07-25,2024-12-22
75-711691,75,Event Permit Holder,ACTIVE,Tehama Restaurant LLC,Daniel Martin,5571 Center Ln,Tehama,CA,93671,Tehama,(442) 334-6109,2010-06-26,2024-07-05
75-974284,75,Event Permit Holder,ACTIVE,The Tehama Market,Andrew Smith,6618 Main Ln,Tehama,CA,95784,Tehama,(209) 649-2667,2024-07-22,2026-08-11
41-637327,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tehama Cafe LLC,Jennifer Hernandez,8226 Broad Blvd,Tehama,CA,90037,Tehama,(831) 441-6257,2017-04-20,2024-02-28
21-926943,21,Off-Sale General,ACTIVE,The Tehama Market,Steven Anderson,4505 Main Dr,Tehama,CA,94180,Tehama,(442) 972-5843,2017-01-24,2025-06-24
58-955158,58,Caterer's Beer & Wine,ACTIVE,Tehama Bar LLC,James Thomas,8789 Main Rd,Tehama,CA,92300,Tehama,(707) 828-9344,2023-03-03,2026-07-04
58-933373,58,Caterer's Beer & Wine,ACTIVE,Tehama Market LLC,Mark Williams,8104 Main Blvd,Tehama,CA,95739,Tehama,(760) 471-9097,2021-06-08,2024-04-09
41-463961,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Tehama Cafe,Anthony Martinez,9092 Center St,Tehama,CA,91070,Tehama,(831) 909-2973,2024-08-12,2024-05-26
47-883817,47,On-Sale General - Restaurant,ACTIVE,The Tehama Tavern,James Hernandez,5357 Broad Pl,Tehama,CA,92177,Tehama,(442) 321-4259,2010-07-20,2025-09-12
21-776118,21,Off-Sale General,ACTIVE,Tehama Tavern Inc,Jennifer Lopez,6167 Center Ln,Tehama,CA,93684,Tehama,(209) 331-4081,2023-06-04,2025-03-16
47-678718,47,On-Sale General - Restaurant,ACTIVE,The Tehama Tavern,Maria Miller,915 Main Ave,Tehama,CA,91697,Tehama,(831) 790-9609,2016-03-15,2024-01-12
75-441563,75,Event Permit Holder,ACTIVE,Tehama Market Inc,Maria Rodriguez,3583 Center Ave,Tehama,CA,95669,Tehama,(559) 824-6895,2021-11-15,2025-01-12
58-146213,58,Caterer's Beer & Wine,ACTIVE,The Tehama Bar LLC,John Davis,7159 Center St,Tehama,CA,91272,Tehama,(442) 322-3925,2019-08-28,2024-10-26
58-927661,58,Caterer's Beer & Wine,ACTIVE,The Tehama Tavern Inc,John Moore,1201 Main Rd,Tehama,CA,92766,Tehama,(831) 591-3579,2024-06-25,2024-09-09
58-419428,58,Caterer's Beer & Wine,ACTIVE,The Tehama Bar LLC,Mark Hernandez,2811 Center Dr,Tehama,CA,91686,Tehama,(707) 337-8924,2023-10-25,2026-10-24
48-755378,48,On-Sale General - Bar/Tavern,ACTIVE,The Tehama Market,James Garcia,9404 Main Dr,Tehama,CA,95699,Tehama,(530) 221-6537,2020-12-22,2026-11-14
48-177207,48,On-Sale General - Bar/Tavern,ACTIVE,Tehama Bar LLC,Robert Martin,8251 Center Pl,Tehama,CA,91941,Tehama,(559) 663-2282,2010-05-01,2024-01-02
75-473606,75,Event Permit Holder,ACTIVE,The Tehama Tavern Inc,Steven Garcia,6093 Main Dr,Tehama,CA,90035,Tehama,(707) 551-3917,2013-10-04,2024-05-22
58-438493,58,Caterer's Beer & Wine,ACTIVE,Tehama Restaurant Inc,Christopher Miller,9916 Main Blvd,Tehama,CA,90253,Tehama,(209) 990-5924,2013-07-26,2025-12-03
21-309153,21,Off-Sale General,ACTIVE,Tehama Market,Andrew Johnson,6934 Center Ln,Tehama,CA,94127,Tehama,(916) 881-2040,2024-05-06,2025-08-27
47-315658,47,On-Sale General - Restaurant,ACTIVE,Tehama Restaurant,William Thomas,9509 Center Ln,Tehama,CA,90501,Tehama,(530) 823-6407,2017-10-03,2026-01-10
58-202727,58,Caterer's Beer & Wine,ACTIVE,Tehama Bar,Andrew Garcia,1689 Main Dr,Tehama,CA,91223,Tehama,(209) 455-3106,2023-08-20,2026-02-12
58-570967,58,Caterer's Beer & Wine,ACTIVE,The Tehama Restaurant LLC,Michelle Jackson,4841 Broad Rd,Tehama,CA,94826,Tehama,(916) 562-7846,2018-08-14,2025-10-18
47-116084,47,On-Sale General - Restaurant,ACTIVE,The Tehama Restaurant Inc,Michelle Martin,3974 Broad Ln,Tehama,CA,96174,Tehama,(209) 420-6969,2023-06-25,2025-07-26
58-858434,58,Caterer's Beer & Wine,ACTIVE,Tehama Cafe Inc,Daniel Moore,8850 Center Rd,Tehama,CA,95693,Tehama,(916) 758-8170,2019-07-16,2024-06-08
48-545366,48,On-Sale General - Bar/Tavern,ACTIVE,The Tehama Tavern LLC,John Martinez,5365 Main Blvd,Tehama,CA,94469,Tehama,(916) 958-9898,2011-05-23,2025-08-10
48-978152,48,On-Sale General - Bar/Tavern,ACTIVE,Tehama Cafe LLC,David Martinez,2487 Broad Ln,Tehama,CA,94592,Tehama,(707) 882-6002,2023-08-13,2024-08-14
47-162191,47,On-Sale General - Restaurant,ACTIVE,The Tehama Bar Inc,Christopher Jackson,9989 Main Rd,Tehama,CA,91692,Tehama,(916) 803-6817,2013-04-06,2025-02-21
20-643757,20,Off-Sale Beer & Wine,ACTIVE,Tehama Tavern Inc,Matthew Garcia,4324 Broad Pl,Tehama,CA,92709,Tehama,(916) 242-6348,2021-02-03,2024-07-05
48-298620,48,On-Sale General - Bar/Tavern,ACTIVE,Tehama Tavern,Matthew Brown,5545 Main Blvd,Tehama,CA,92518,Tehama,(916) 827-6016,2016-02-14,2025-06-07
21-544437,21,Off-Sale General,ACTIVE,The Tehama Tavern LLC,Matthew Williams,1144 Main Rd,Tehama,CA,92331,Tehama,(559) 812-2200,2018-06-16,2024-07-14
58-927242,58,Caterer's Beer & Wine,ACTIVE,Tehama Market,John Smith,4253 Broad Blvd,Tehama,CA,90158,Tehama,(209) 292-4522,2016-11-11,2025-12-05
48-733030,48,On-Sale General - Bar/Tavern,ACTIVE,Tehama Bar,Michael Anderson,4850 Center St,Tehama,CA,92791,Tehama,(530) 617-8032,2020-02-07,2026-03-26
58-645358,58,Caterer's Beer & Wine,ACTIVE,Tehama Tavern,Christopher Anderson,1612 Main Ave,Tehama,CA,93531,Tehama,(530) 630-7923,2013-02-05,2025-12-13
41-863784,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tehama Bar LLC,Christopher Thomas,7550 Main Blvd,Tehama,CA,91432,Tehama,(831) 561-3179,2016-08-20,2024-06-18
47-251906,47,On-Sale General - Restaurant,ACTIVE,Tehama Cafe,Matthew Miller,427 Broad Ct,Tehama,CA,94906,Tehama,(530) 652-7488,2011-06-24,2026-07-08
41-113206,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tehama Restaurant Inc,Michael Johnson,8688 Broad Blvd,Tehama,CA,96142,Tehama,(707) 295-3226,2012-01-11,2024-09-28
48-660653,48,On-Sale General - Bar/Tavern,ACTIVE,Tehama Cafe LLC,Matthew Williams,4676 Broad Ave,Tehama,CA,94293,Tehama,(209) 335-8563,2020-03-03,2025-08-10
41-673593,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tehama Market LLC,Steven Hernandez,1195 Broad Pl,Tehama,CA,90456,Tehama,(707) 201-3766,2019-07-21,2026-04-02
48-557706,48,On-Sale General - Bar/Tavern,ACTIVE,Tehama Bar LLC,David Martin,4551 Broad St,Tehama,CA,94377,Tehama,(831) 991-7211,2016-07-09,2025-02-18
47-479335,47,On-Sale General - Restaurant,ACTIVE,Tehama Market,Andrew Wilson,395 Main Way,Tehama,CA,95024,Tehama,(559) 366-2705,2010-07-26,2024-02-05
47-398955,47,On-Sale General - Restaurant,ACTIVE,Tehama Restaurant,Daniel Lopez,9694 Center Rd,Tehama,CA,95869,Tehama,(442) 614-7333,2017-11-01,2024-08-11
48-745207,48,On-Sale General - Bar/Tavern,ACTIVE,Tehama Restaurant Inc,Lisa Martinez,8316 Center Ave,Tehama,CA,96016,Tehama,(530) 268-8969,2013-04-12,2025-11-18
58-606191,58,Caterer's Beer & Wine,ACTIVE,Tehama Restaurant Inc,Anthony Taylor,959 Broad Blvd,Tehama,CA,91415,Tehama,(831) 315-5130,2024-09-22,2024-12-05
48-881001,48,On-Sale General - Bar/Tavern,ACTIVE,The Tehama Restaurant Inc,Robert Smith,2938 Center Pl,Tehama,CA,92128,Tehama,(442) 840-1404,2021-05-21,2025-09-21
41-971043,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Tehama Cafe Inc,David Martinez,2987 Center Rd,Tehama,CA,90175,Tehama,(442) 859-2481,2011-09-24,2024-10-04
48-706763,48,On-Sale General - Bar/Tavern,ACTIVE,The Tehama Cafe,Maria Anderson,9144 Center Ct,Tehama,CA,95330,Tehama,(209) 354-1427,2013-03-21,2025-09-27
48-980466,48,On-Sale General - Bar/Tavern,ACTIVE,Tehama Tavern LLC,John Gonzalez,7079 Center Ln,Tehama,CA,95138,Tehama,(530) 233-6946,2012-01-24,2025-06-01
48-621541,48,On-Sale General - Bar/Tavern,ACTIVE,The Tehama Cafe Inc,Paul Thomas,7526 Main Rd,Tehama,CA,93090,Tehama,(209) 616-2301,2011-08-09,2025-11-03
47-566159,47,On-Sale General - Restaurant,ACTIVE,Tehama Tavern LLC,Matthew Jones,5695 Broad Ln,Tehama,CA,95115,Tehama,(442) 751-5940,2019-08-07,2025-02-17
75-437904,75,Event Permit Holder,ACTIVE,The Tehama Cafe LLC,Jennifer Lopez,6810 Main Ln,Tehama,CA,93638,Tehama,(916) 729-5045,2018-07-23,2025-04-05
48-740030,48,On-Sale General - Bar/Tavern,ACTIVE,The Tehama Tavern LLC,Maria Gonzalez,581 Broad St,Tehama,CA,90426,Tehama,(707) 926-3263,2010-02-27,2024-09-05
47-571052,47,On-Sale General - Restaurant,ACTIVE,Tehama Market LLC,Michael Taylor,7122 Main Dr,Tehama,CA,94306,Tehama,(916) 582-1015,2022-06-02,2024-08-18
20-533368,20,Off-Sale Beer & Wine,ACTIVE,Tehama Market Inc,James Rodriguez,1125 Main St,Tehama,CA,96196,Tehama,(442) 497-7509,2017-01-11,2024-06-07
58-458532,58,Caterer's Beer & Wine,ACTIVE,Tehama Restaurant Inc,David Thomas,9031 Broad Blvd,Tehama,CA,96114,Tehama,(209) 650-9728,2014-11-10,2024-08-15
48-899283,48,On-Sale General - Bar/Tavern,ACTIVE,Tehama Market Inc,Kenneth Jackson,8136 Broad Blvd,Tehama,CA,93132,Tehama,(760) 327-2551,2013-06-28,2026-08-09
20-130827,20,Off-Sale Beer & Wine,ACTIVE,Tehama Bar,Steven Garcia,2846 Broad Dr,Tehama,CA,92368,Tehama,(707) 559-4669,2023-01-23,2026-12-20
20-649431,20,Off-Sale Beer & Wine,ACTIVE,Tehama Bar LLC,John Smith,7330 Main Blvd,Tehama,CA,93607,Tehama,(442) 284-7850,2016-01-13,2025-07-17
21-950812,21,Off-Sale General,ACTIVE,Tehama Market LLC,Andrew Taylor,5024 Main Way,Tehama,CA,93961,Tehama,(760) 251-8158,2010-05-14,2024-06-01
47-780653,47,On-Sale General - Restaurant,ACTIVE,Tehama Bar,John Williams,8917 Center Ave,Tehama,CA,90539,Tehama,(707) 400-3568,2014-10-07,2026-07-14
48-947909,48,On-Sale General - Bar/Tavern,ACTIVE,Tehama Tavern LLC,Lisa Moore,6808 Center Ln,Tehama,CA,91102,Tehama,(916) 317-3838,2021-05-11,2024-01-02
41-123855,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tehama Bar Inc,Paul Davis,3701 Broad Rd,Tehama,CA,90198,Tehama,(831) 665-7897,2011-09-20,2025-03-19
20-999884,20,Off-Sale Beer & Wine,ACTIVE,Tehama Cafe,Christopher Taylor,3621 Main Ave,Tehama,CA,91562,Tehama,(916) 570-1658,2010-10-11,2026-10-02
75-440690,75,Event Permit Holder,ACTIVE,Tehama Tavern,Jennifer Miller,2334 Center Blvd,Tehama,CA,91345,Tehama,(707) 935-3368,2014-06-27,2024-12-15
20-116253,20,Off-Sale Beer & Wine,ACTIVE,The Tehama Cafe Inc,Michael Gonzalez,4170 Center Pl,Tehama,CA,92339,Tehama,(442) 858-9100,2014-09-22,2025-01-05
21-153763,21,Off-Sale General,ACTIVE,Tehama Tavern LLC,Matthew Davis,4983 Main Dr,Tehama,CA,95233,Tehama,(831) 453-8993,2011-12-28,2025-12-08
20-511000,20,Off-Sale Beer & Wine,ACTIVE,Tehama Market,Paul Lopez,9448 Main Ln,Tehama,CA,91009,Tehama,(831) 845-6338,2022-08-09,2025-03-20
58-900410,58,Caterer's Beer & Wine,ACTIVE,The Tehama Market Inc,Daniel Thomas,2058 Broad St,Tehama,CA,91482,Tehama,(707) 753-9474,2023-04-26,2025-12-06
47-513086,47,On-Sale General - Restaurant,ACTIVE,Tehama Tavern Inc,William Rodriguez,9298 Broad Way,Tehama,CA,96173,Tehama,(559) 583-4486,2014-02-13,2025-10-04
47-137928,47,On-Sale General - Restaurant,ACTIVE,Tehama Cafe Inc,Michael Davis,6090 Broad Pl,Tehama,CA,93377,Tehama,(916) 971-6194,2021-10-04,2024-12-24
21-310774,21,Off-Sale General,ACTIVE,Tehama Market LLC,Anthony Anderson,1498 Broad Dr,Tehama,CA,94370,Tehama,(916) 696-1582,2011-02-09,2025-03-06
47-523904,47,On-Sale General - Restaurant,ACTIVE,Tehama Cafe LLC,Anthony Anderson,4242 Broad Ct,Tehama,CA,95769,Tehama,(209) 391-8832,2017-01-22,2026-12-26
48-522959,48,On-Sale General - Bar/Tavern,ACTIVE,The Tehama Bar LLC,David Wilson,7447 Main Pl,Tehama,CA,92146,Tehama,(916) 945-5484,2013-09-03,2024-03-16
58-298024,58,Caterer's Beer & Wine,ACTIVE,Tehama Market Inc,Michelle Anderson,380 Main Rd,Tehama,CA,90638,Tehama,(707) 343-2262,2021-05-09,2026-08-22
47-919021,47,On-Sale General - Restaurant,ACTIVE,The Tehama Cafe Inc,Lisa Martinez,5192 Broad St,Tehama,CA,95948,Tehama,(209) 268-8454,2011-08-25,2025-05-15
41-266586,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Tehama Cafe,Steven Hernandez,821 Center Blvd,Tehama,CA,92072,Tehama,(530) 249-4811,2021-08-20,2024-09-12
75-913008,75,Event Permit Holder,ACTIVE,Tehama Market Inc,Paul Gonzalez,4289 Center Ln,Tehama,CA,95658,Tehama,(831) 674-3089,2018-11-16,2026-07-19
41-195228,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tehama Market LLC,Andrew Jackson,5381 Main Ave,Tehama,CA,91206,Tehama,(916) 927-8856,2016-12-18,2025-01-13
21-911115,21,Off-Sale General,ACTIVE,Tehama Bar Inc,James Moore,4122 Center Dr,Tehama,CA,94136,Tehama,(760) 361-2304,2023-01-03,2024-08-18
48-691812,48,On-Sale General - Bar/Tavern,ACTIVE,Tehama Market,Christopher Rodriguez,8372 Main Pl,Tehama,CA,90616,Tehama,(831) 693-2155,2015-05-03,2025-11-04
20-109640,20,Off-Sale Beer & Wine,ACTIVE,Tehama Restaurant,Michael Moore,5698 Main St,Tehama,CA,93535,Tehama,(530) 767-1347,2016-03-28,2024-04-02
21-169859,21,Off-Sale General,ACTIVE,The Tehama Restaurant,Paul Miller,4924 Center Dr,Tehama,CA,90066,Tehama,(707) 346-7803,2022-05-11,2024-09-17
41-495328,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tehama Restaurant Inc,Robert Johnson,1239 Broad Way,Tehama,CA,91463,Tehama,(530) 983-2151,2015-08-16,2024-04-11
58-252097,58,Caterer's Beer & Wine,ACTIVE,The Tehama Bar,James Rodriguez,4940 Center Ln,Tehama,CA,91008,Tehama,(530) 489-4583,2017-05-08,2024-06-03
58-190507,58,Caterer's Beer & Wine,ACTIVE,The Tehama Bar Inc,Robert Johnson,3251 Broad St,Tehama,CA,92227,Tehama,(559) 821-9498,2013-08-04,2025-09-16
58-691192,58,Caterer's Beer & Wine,ACTIVE,Tehama Restaurant LLC,William Gonzalez,7964 Broad Rd,Tehama,CA,93752,Tehama,(530) 478-4065,2023-08-16,2024-07-15
41-838213,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tehama Cafe Inc,Anthony Jackson,8266 Center Ln,Tehama,CA,91830,Tehama,(707) 970-9604,2016-11-01,2024-06-21
48-800866,48,On-Sale General - Bar/Tavern,ACTIVE,Tehama Restaurant LLC,Maria Martin,9169 Main Ct,Tehama,CA,91002,Tehama,(760) 788-8149,2011-05-21,2024-01-14
20-284110,20,Off-Sale Beer & Wine,ACTIVE,The Tehama Restaurant LLC,Matthew Moore,1039 Center Way,Tehama,CA,91536,Tehama,(559) 817-1228,2022-02-01,2024-02-28
48-875402,48,On-Sale General - Bar/Tavern,ACTIVE,Tehama Cafe LLC,Jennifer Anderson,1981 Broad Way,Tehama,CA,92723,Tehama,(442) 247-7625,2010-05-02,2025-06-01
47-161253,47,On-Sale General - Restaurant,ACTIVE,Tehama Market,Andrew Martin,5837 Main Pl,Tehama,CA,95647,Tehama,(760) 878-2383,2019-10-24,2024-07-06
41-726074,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tehama Cafe,Mark Taylor,6326 Broad St,Tehama,CA,91375,Tehama,(707) 664-5465,2020-11-14,2025-06-20
75-777772,75,Event Permit Holder,ACTIVE,Tehama Bar LLC,James Anderson,6989 Main Way,Tehama,CA,90770,Tehama,(530) 463-7187,2012-03-03,2026-07-01
41-921852,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tehama Bar LLC,Maria Miller,8610 Center Ln,Tehama,CA,93487,Tehama,(559) 221-2463,2024-04-24,2026-08-15
48-676502,48,On-Sale General - Bar/Tavern,ACTIVE,Tehama Bar LLC,Kenneth Hernandez,5273 Main Dr,Tehama,CA,91619,Tehama,(760) 572-6947,2016-11-13,2025-07-03
41-350681,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Tehama Tavern LLC,Lisa Miller,1085 Broad Way,Tehama,CA,90350,Tehama,(559) 437-7443,2022-09-01,2024-05-14
41-665503,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tehama Cafe Inc,James Johnson,4911 Main Ave,Tehama,CA,95399,Tehama,(209) 404-8988,2023-06-01,2025-01-20
20-380151,20,Off-Sale Beer & Wine,ACTIVE,Tehama Cafe Inc,Christopher Smith,6945 Broad Blvd,Tehama,CA,95739,Tehama,(760) 317-6511,2018-08-19,2024-10-08
41-566941,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Tehama Cafe Inc,Michelle Rodriguez,7368 Center Ave,Tehama,CA,94860,Tehama,(831) 592-8334,2010-05-13,2024-12-26
58-916829,58,Caterer's Beer & Wine,ACTIVE,Tehama Cafe LLC,Michelle Martinez,5644 Main Ave,Tehama,CA,90174,Tehama,(559) 704-1891,2011-07-19,2025-06-16
21-564401,21,Off-Sale General,ACTIVE,The Tehama Cafe,Paul Wilson,5302 Broad Ln,Tehama,CA,92509,Tehama,(530) 228-5183,2014-07-08,2026-08-14
20-677247,20,Off-Sale Beer & Wine,ACTIVE,Tehama Tavern Inc,Robert Davis,4796 Broad Way,Tehama,CA,90997,Tehama,(559) 720-4688,2011-03-14,2024-01-05
48-993202,48,On-Sale General - Bar/Tavern,ACTIVE,Tehama Market,Robert Jackson,8509 Broad Ave,Tehama,CA,95498,Tehama,(442) 628-1810,2017-02-08,2024-03-05
58-966319,58,Caterer's Beer & Wine,ACTIVE,The Tehama Bar Inc,Michelle Martinez,6644 Broad Ln,Tehama,CA,90599,Tehama,(209) 475-7015,2021-05-22,2024-08-26
47-966804,47,On-Sale General - Restaurant,ACTIVE,Tehama Cafe Inc,Steven Lopez,9606 Main Ln,Tehama,CA,94259,Tehama,(530) 450-2859,2017-12-18,2024-04-26
