license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
21-692316,21,Off-Sale General,ACTIVE,Mono Market LLC,Steven Johnson,9238 Main Way,Mono,CA,90967,Mono,(530) 812-2988,2015-10-26,2026-07-07
75-689478,75,Event Permit Holder,ACTIVE,The Mono Bar LLC,Matthew Anderson,4355 Main Ln,Mono,CA,91620,Mono,(559) 555-6874,2017-10-08,2025-03-26
41-223515,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Mono Cafe LLC,James Davis,6376 Main Dr,Mono,CA,95299,Mono,(916) 685-5086,2017-07-27,2026-11-18
41-765900,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Mono Market,Kenneth Smith,8167 Main Pl,Mono,CA,94684,Mono,(831) 346-6030,2022-11-19,2026-11-17
47-589966,47,On-Sale General - Restaurant,ACTIVE,The Mono Market,Anthony Gonzalez,6817 Center Way,Mono,CA,90628,Mono,(209) 968-8054,2014-08-25,2024-09-14
21-953361,21,Off-Sale General,ACTIVE,Mono Restaurant LLC,John Garcia,4913 Center Dr,Mono,CA,92816,Mono,(530) 692-2798,2011-09-19,2026-12-11
21-423139,21,Off-Sale General,ACTIVE,Mono Cafe Inc,Michelle Martinez,2632 Main Ct,Mono,CA,95164,Mono,(760) 252-3414,2015-10-09,2024-04-26
21-820779,21,Off-Sale General,ACTIVE,The Mono Restaurant Inc,Lisa Jones,2337 Broad Ln,Mono,CA,92829,Mono,(559) 486-3983,2020-01-19,2024-04-25
48-960982,48,On-Sale General - Bar/Tavern,ACTIVE,The Mono Tavern Inc,Michael Davis,4462 Broad Way,Mono,CA,91499,Mono,(442) 223-6668,2013-05-01,2025-07-15
58-485223,58,Caterer's Beer & Wine,ACTIVE,Mono Restaurant LLC,Michael Gonzalez,3255 Main St,Mono,CA,90808,Mono,(831) 867-8422,2021-01-24,2024-08-17
47-687662,47,On-Sale General - Restaurant,ACTIVE,Mono Bar,Daniel Martinez,1502 Main Dr,Mono,CA,91106,Mono,(707) 916-9484,2012-05-22,2026-09-24
20-567789,20,Off-Sale Beer & Wine,ACTIVE,Mono Cafe Inc,Paul Anderson,8215 Broad Rd,Mono,CA,94297,Mono,(530) 238-7010,2017-10-08,2026-09-27
47-101301,47,On-Sale General - Restaurant,ACTIVE,Mono Cafe Inc,Paul Moore,2056 Broad Dr,Mono,CA,90410,Mono,(209) 247-6205,2017-01-20,2024-09-26
21-828637,21,Off-Sale General,ACTIVE,Mono Bar Inc,John Williams,9032 Broad Blvd,Mono,CA,95946,Mono,(530) 304-5301,2017-05-25,2026-01-05
20-103813,20,Off-Sale Beer & Wine,ACTIVE,Mono Market,Mark Hernandez,2228 Center Pl,Mono,CA,90473,Mono,(530) 773-3890,2011-08-07,2024-05-15
20-983053,20,Off-Sale Beer & Wine,ACTIVE,The Mono Tavern Inc,Daniel Taylor,2636 Main Way,Mono,CA,95476,Mono,(831) 504-2634,2017-02-26,2024-07-13
41-613390,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mono Cafe,Kenneth Jones,5859 Main St,Mono,CA,94870,Mono,(442) 606-7329,2024-06-11,2024-09-28
21-433129,21,Off-Sale General,ACTIVE,Mono Cafe,Michelle Moore,1220 Main Ln,Mono,CA,93811,Mono,(209) 411-6450,2014-12-16,2024-06-27
47-710440,47,On-Sale General - Restaurant,ACTIVE,Mono Market,Matthew Jackson,7888 Center Ct,Mono,CA,90145,Mono,(916) 766-1708,2016-05-25,2024-07-21
20-116243,20,Off-Sale Beer & Wine,ACTIVE,Mono Cafe,Andrew Wilson,6604 Main St,Mono,CA,90771,Mono,(559) 905-3454,2018-08-24,2026-08-04
21-242962,21,Off-Sale General,ACTIVE,Mono Restaurant LLC,Maria Jackson,556 Broad Pl,Mono,CA,96058,Mono,(209) 793-9105,2017-03-25,2025-07-20
48-664412,48,On-Sale General - Bar/Tavern,ACTIVE,Mono Market Inc,William Williams,3275 Main Ct,Mono,CA,94573,Mono,(916) 545-8086,2021-10-13,2026-05-13
41-250295,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Mono Market Inc,Jennifer Williams,7938 Broad Blvd,Mono,CA,92361,Mono,(831) 408-1095,2015-10-01,2024-09-02
20-717613,20,Off-Sale Beer & Wine,ACTIVE,Mono Market Inc,William Rodriguez,1935 Main Rd,Mono,CA,92469,Mono,(831) 726-2853,2012-09-25,2024-07-23
41-362655,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mono Tavern,Andrew Williams,497 Broad Ct,Mono,CA,95596,Mono,(209) 702-8672,2015-08-17,2024-02-26
58-906608,58,Caterer's Beer & Wine,ACTIVE,The Mono Cafe Inc,Maria Jones,7282 Broad Dr,Mono,CA,90111,Mono,(442) 630-4113,2020-06-11,2025-11-24
20-576897,20,Off-Sale Beer & Wine,ACTIVE,Mono Bar LLC,Robert Miller,5251 Center Ln,Mono,CA,91657,Mono,(707) 351-2079,2014-06-26,2024-08-22
47-217125,47,On-Sale General - Restaurant,ACTIVE,The Mono Tavern,Paul Rodriguez,293 Broad Ln,Mono,CA,94874,Mono,(559) 391-7896,2013-05-04,2026-12-09
48-435473,48,On-Sale General - Bar/Tavern,ACTIVE,Mono Market Inc,Steven Jones,4276 Broad Way,Mono,CA,93182,Mono,(916) 593-1630,2019-10-27,2025-02-03
20-998983,20,Off-Sale Beer & Wine,ACTIVE,Mono Restaurant LLC,John Rodriguez,7120 Center Rd,Mono,CA,92626,Mono,(530) 247-7428,2011-11-23,2024-09-11
20-940391,20,Off-Sale Beer & Wine,ACTIVE,Mono Tavern LLC,Robert Smith,8892 Center Ln,Mono,CA,91531,Mono,(916) 440-5236,2011-07-16,2024-08-15
41-313644,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mono Bar LLC,Maria Wilson,7262 Broad Rd,Mono,CA,90756,Mono,(442) 383-6090,2011-02-11,2025-12-12
75-867726,75,Event Permit Holder,ACTIVE,Mono Market LLC,Maria Jackson,1095 Center Ct,Mono,CA,95246,Mono,(530) 549-3319,2017-11-19,2025-03-21
41-207437,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mono Tavern Inc,Michael Thomas,6387 Broad Dr,Mono,CA,94615,Mono,(707) 645-7329,2022-07-20,2024-07-28
75-675404,75,Event Permit Holder,ACTIVE,Mono Cafe Inc,Lisa Hernandez,5537 Broad St,Mono,CA,95711,Mono,(530) 611-1425,2010-05-09,2025-10-08
75-943015,75,Event Permit Holder,ACTIVE,Mono Bar LLC,William Wilson,1962 Main Dr,Mono,CA,90348,Mono,(760) 561-7259,2019-02-12,2026-04-23
47-288653,47,On-Sale General - Restaurant,ACTIVE,The Mono Restaurant,Anthony Anderson,1558 Broad Blvd,Mono,CA,95615,Mono,(707) 295-2937,2017-02-15,2026-01-21
48-936919,48,On-Sale General - Bar/Tavern,ACTIVE,Mono Bar,Matthew Davis,1654 Center Ave,Mono,CA,92887,Mono,(831) 594-6348,2020-05-10,2024-09-22
75-916026,75,Event Permit Holder,ACTIVE,Mono Cafe Inc,Mark Garcia,1690 Main Ct,Mono,CA,90238,Mono,(831) 724-4297,2022-08-27,2025-04-03
21-249758,21,Off-Sale General,ACTIVE,The Mono Tavern LLC,Andrew Lopez,9762 Center Pl,Mono,CA,93024,Mono,(209) 453-1100,2015-12-12,2025-02-07
20-403358,20,Off-Sale Beer & Wine,ACTIVE,Mono Bar LLC,Michael Miller,5548 Center Pl,Mono,CA,91734,Mono,(707) 285-9508,2018-05-20,2026-12-06
48-507435,48,On-Sale General - Bar/Tavern,ACTIVE,The Mono Restaurant Inc,William Johnson,6481 Broad Pl,Mono,CA,91907,Mono,(209) 823-6537,2019-03-06,2024-10-04
41-132943,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mono Tavern Inc,Anthony Wilson,7892 Center Way,Mono,CA,90353,Mono,(442) 256-2910,2019-07-08,2026-04-27
21-375623,21,Off-Sale General,ACTIVE,Mono Bar Inc,Michelle Moore,9227 Center St,Mono,CA,91614,Mono,(559) 494-7462,2010-09-02,2024-06-05
41-192816,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mono Market LLC,Andrew Rodriguez,1517 Center Way,Mono,CA,92434,Mono,(707) 833-6838,2017-11-04,2025-07-26
41-668675,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mono Tavern Inc,Steven Jackson,6614 Broad Blvd,Mono,CA,93094,Mono,(442) 421-8537,2010-02-21,2024-01-10
58-252254,58,Caterer's Beer & Wine,ACTIVE,Mono Tavern LLC,Jennifer Davis,6123 Center Ave,Mono,CA,95323,Mono,(530) 516-8722,2020-10-15,2024-10-26
75-639141,75,Event Permit Holder,ACTIVE,Mono Cafe,David Smith,1741 Center Rd,Mono,CA,92769,Mono,(707) 840-9226,2024-03-10,2024-06-21
48-170615,48,On-Sale General - Bar/Tavern,ACTIVE,Mono Market,Maria Thomas,2165 Broad Ave,Mono,CA,94317,Mono,(442) 868-9500,2022-08-09,2024-05-04
41-204919,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mono Cafe Inc,Lisa Moore,2669 Center Ln,Mono,CA,95674,Mono,(559) 498-4005,2016-05-08,2025-04-05
41-423376,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mono Restaurant LLC,Daniel Johnson,8974 Center Rd,Mono,CA,92013,Mono,(530) 254-5769,2010-05-22,2026-11-12
47-556414,47,On-Sale General - Restaurant,ACTIVE,Mono Bar Inc,David Johnson,689 Main Ave,Mono,CA,91289,Mono,(916) 673-2164,2016-10-13,2024-09-20
58-821213,58,Caterer's Beer & Wine,ACTIVE,Mono Bar LLC,Michelle Taylor,8749 Broad Blvd,Mono,CA,95485,Mono,(442) 832-5657,2019-02-10,2024-10-08
21-838527,21,Off-Sale General,ACTIVE,Mono Market LLC,Kenneth Williams,9570 Main Ave,Mono,CA,94262,Mono,(559) 792-6058,2024-01-25,2024-07-11
47-967579,47,On-Sale General - Restaurant,ACTIVE,Mono Tavern Inc,Michael Miller,4390 Broad Way,Mono,CA,92575,Mono,(760) 850-5283,2011-06-24,2026-07-09
20-183226,20,Off-Sale Beer & Wine,ACTIVE,Mono Cafe Inc,Mark Brown,5039 Main Ave,Mono,CA,94011,Mono,(209) 351-2908,2013-11-02,2026-06-18
20-686219,20,Off-Sale Beer & Wine,ACTIVE,Mono Cafe Inc,Anthony Jackson,5368 Main Ln,Mono,CA,95068,Mono,(442) 810-2192,2017-11-03,2024-11-16
21-151020,21,Off-Sale General,ACTIVE,The Mono Bar,Anthony Jones,110 Broad St,Mono,CA,92077,Mono,(916) 347-4659,2014-01-03,2025-11-04
41-292244,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Mono Tavern Inc,Jennifer Smith,3474 Center Ct,Mono,CA,94345,Mono,(707) 594-9571,2017-04-08,2025-10-01
48-684449,48,On-Sale General - Bar/Tavern,ACTIVE,Mono Bar LLC,Kenneth Martin,6207 Center Ln,Mono,CA,94860,Mono,(916) 768-7671,2017-03-25,2026-06-17
41-665591,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mono Restaurant,John Taylor,9001 Main Blvd,Mono,CA,93160,Mono,(831) 281-3144,2013-02-04,2026-07-26
47-751248,47,On-Sale General - Restaurant,ACTIVE,Mono Market LLC,Mark Jones,8551 Main Dr,Mono,CA,94463,Mono,(442) 942-2582,2013-12-28,2025-11-02
21-451579,21,Off-Sale General,ACTIVE,The Mono Market LLC,David Johnson,3850 Center Blvd,Mono,CA,93153,Mono,(530) 853-5868,2014-03-18,2025-06-11
20-738710,20,Off-Sale Beer & Wine,ACTIVE,Mono Restaurant LLC,Daniel Garcia,2692 Center Dr,Mono,CA,92657,Mono,(209) 582-6720,2016-07-27,2025-09-09
48-149169,48,On-Sale General - Bar/Tavern,ACTIVE,Mono Cafe,Christopher Martinez,5774 Center Way,Mono,CA,90794,Mono,(442) 527-7574,2021-11-13,2025-11-12
21-913201,21,Off-Sale General,ACTIVE,Mono Bar,Lisa Garcia,9581 Center Ct,Mono,CA,90295,Mono,(831) 887-8002,2014-05-09,2026-04-22
48-447114,48,On-Sale General - Bar/Tavern,ACTIVE,The Mono Market,William Brown,3128 Center St,Mono,CA,91261,Mono,(530) 415-8832,2012-04-19,2025-12-11
75-334867,75,Event Permit Holder,ACTIVE,The Mono Tavern Inc,William Jones,9623 Center St,Mono,CA,94838,Mono,(442) 558-3648,2012-02-06,2026-09-01
21-920177,21,Off-Sale General,ACTIVE,The Mono Bar Inc,Maria Johnson,8953 Center Way,Mono,CA,91079,Mono,(707) 828-5066,2011-10-02,2026-04-10
58-242450,58,Caterer's Beer & Wine,ACTIVE,The Mono Cafe,Robert Rodriguez,3563 Main Ave,Mono,CA,90841,Mono,(760) 875-7764,2013-07-04,2024-07-11
48-537274,48,On-Sale General - Bar/Tavern,ACTIVE,Mono Cafe Inc,Jennifer Brown,2146 Main Way,Mono,CA,92217,Mono,(559) 688-8600,2017-05-02,2025-12-21
58-651819,58,Caterer's Beer & Wine,ACTIVE,The Mono Market,Lisa Smith,9456 Broad Ave,Mono,CA,92318,Mono,(530) 429-2615,2019-07-28,2025-10-07
20-979297,20,Off-Sale Beer & Wine,ACTIVE,Mono Bar,James Miller,6284 Main Ln,Mono,CA,93555,Mono,(442) 644-6555,2022-08-01,2024-01-19
48-230412,48,On-Sale General - Bar/Tavern,ACTIVE,Mono Restaurant Inc,Andrew Smith,9424 Broad Rd,Mono,CA,95841,Mono,(442) 813-8541,2010-09-14,2025-06-02
20-539042,20,Off-Sale Beer & Wine,ACTIVE,Mono Bar LLC,Christopher Garcia,891 Broad Way,Mono,CA,94109,Mono,(831) 549-6663,2016-08-24,2024-02-02
21-729996,21,Off-Sale General,ACTIVE,Mono Bar Inc,James Anderson,9907 Broad Blvd,Mono,CA,94318,Mono,(530) 739-3629,2010-05-23,2026-09-26
75-591144,75,Event Permit Holder,ACTIVE,The Mono Tavern,Michael Hernandez,8471 Main Dr,Mono,CA,95190,Mono,(530) 919-2569,2014-04-11,2024-07-06
47-513124,47,On-Sale General - Restaurant,ACTIVE,The Mono Tavern LLC,William Thomas,2586 Main Ave,Mono,CA,95577,Mono,(559) 285-7947,2024-09-24,2024-11-08
58-301921,58,Caterer's Beer & Wine,ACTIVE,Mono Tavern Inc,David Jones,4645 Broad Pl,Mono,CA,92230,Mono,(209) 655-3241,2021-12-08,2024-10-18
48-932096,48,On-Sale General - Bar/Tavern,ACTIVE,Mono Restaurant Inc,Anthony Moore,1812 Main Way,Mono,CA,93092,Mono,(209) 273-6266,2022-02-01,2026-08-11
48-432653,48,On-Sale General - Bar/Tavern,ACTIVE,Mono Tavern,David Anderson,8946 Broad Ct,Mono,CA,91993,Mono,(916) 350-1780,2016-08-26,2025-12-04
75-644668,75,Event Permit Holder,ACTIVE,The Mono Cafe LLC,Jennifer Moore,8899 Main Way,Mono,CA,94649,Mono,(707) 583-4002,2020-04-20,2026-07-27
75-716538,75,Event Permit Holder,ACTIVE,Mono Bar Inc,John Hernandez,2722 Center Blvd,Mono,CA,93044,Mono,(559) 489-2719,2016-06-09,2025-06-09
58-618590,58,Caterer's Beer & Wine,ACTIVE,Mono Tavern LLC,Michael Miller,7508 Broad Ln,Mono,CA,90070,Mono,(530) 911-1123,2024-01-02,2025-11-08
20-837039,20,Off-Sale Beer & Wine,ACTIVE,Mono Cafe,Lisa Smith,5313 Center Blvd,Mono,CA,95063,Mono,(559) 855-3952,2021-12-25,2025-02-24
20-245787,20,Off-Sale Beer & Wine,ACTIVE,Mono Tavern LLC,James Taylor,319 Main Pl,Mono,CA,90800,Mono,(559) 227-8822,2017-07-13,2025-08-27
20-761460,20,Off-Sale Beer & Wine,ACTIVE,The Mono Market,Paul Rodriguez,8815 Center Ave,Mono,CA,92034,Mono,(559) 200-9852,2017-03-20,2026-08-10
41-514880,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mono Restaurant LLC,Daniel Brown,1434 Broad Rd,Mono,CA,95252,Mono,(916) 318-6159,2010-12-01,2025-10-05
75-495875,75,Event Permit Holder,ACTIVE,Mono Market LLC,William Brown,2643 Center Ave,Mono,CA,94846,Mono,(209) 669-6585,2021-09-28,2024-11-02
75-755566,75,Event Permit Holder,ACTIVE,The Mono Restaurant LLC,James Lopez,4379 Center St,Mono,CA,90938,Mono,(760) 589-7970,2010-03-04,2026-04-27
41-793482,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mono Bar Inc,Paul Anderson,5592 Center Ln,Mono,CA,95496,Mono,(760) 228-4556,2021-04-25,2025-04-07
41-717821,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mono Cafe Inc,Anthony Jones,1928 Main Rd,Mono,CA,91918,Mono,(559) 778-5703,2010-10-21,2025-06-08
48-501159,48,On-Sale General - Bar/Tavern,ACTIVE,Mono Restaurant LLC,John Smith,9714 Center St,Mono,CA,95368,Mono,(707) 632-3687,2013-02-11,2025-02-08
21-972712,21,Off-Sale General,ACTIVE,Mono Cafe,Daniel Martinez,4129 Main Blvd,Mono,CA,92587,Mono,(916) 791-8105,2018-03-15,2024-12-14
48-947180,48,On-Sale General - Bar/Tavern,ACTIVE,Mono Restaurant Inc,Andrew Garcia,8733 Broad Ct,Mono,CA,93199,Mono,(559) 567-5066,2020-07-06,2026-11-24
75-335040,75,Event Permit Holder,ACTIVE,Mono Bar,Michelle Davis,6361 Broad Blvd,Mono,CA,94987,Mono,(760) 226-2569,2018-03-27,2026-05-08
58-413687,58,Caterer's Beer & Wine,ACTIVE,Mono Market Inc,Jennifer Jackson,6704 Broad Ln,Mono,CA,93358,Mono,(831) 812-7478,2011-07-25,2026-11-13
41-427721,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mono Bar Inc,Lisa Smith,2383 Broad Way,Mono,CA,92030,Mono,(916) 829-8030,2016-01-07,2026-11-13
41-176844,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mono Cafe,John Martinez,3928 Broad Rd,Mono,CA,91734,Mono,(707) 995-5106,2016-11-20,2025-09-21
21-519673,21,Off-Sale General,ACTIVE,The Mono Bar LLC,Michelle Williams,2921 Center Pl,Mono,CA,90499,Mono,(707) 551-4277,2012-08-12,2024-10-10
21-364980,21,Off-Sale General,ACTIVE,The Mono Cafe,Kenneth Miller,6746 Broad Ct,Mono,CA,91657,Mono,(916) 644-1139,2010-02-07,2026-01-28
48-396271,48,On-Sale General - Bar/Tavern,ACTIVE,Mono Tavern LLC,Michelle Moore,9052 Broad Blvd,Mono,CA,90759,Mono,(916) 335-4029,2014-11-02,2024-12-11
47-154761,47,On-Sale General - Restaurant,ACTIVE,The Mono Bar Inc,Kenneth Garcia,1401 Broad Ln,Mono,CA,94791,Mono,(559) 941-3100,2022-03-01,2025-05-16
21-806582,21,Off-Sale General,ACTIVE,Mono Cafe Inc,Jennifer Moore,4962 Broad Way,Mono,CA,92715,Mono,(209) 940-2751,2023-11-04,2026-06-05
41-732403,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mono Tavern LLC,Paul Hernandez,1448 Center Blvd,Mono,CA,95229,Mono,(760) 573-6201,2017-11-12,2026-05-13
47-854193,47,On-Sale General - Restaurant,ACTIVE,Mono Restaurant LLC,Lisa Hernandez,8995 Center Pl,Mono,CA,92863,Mono,(760) 494-2263,2011-09-27,2026-06-15
58-437202,58,Caterer's Beer & Wine,ACTIVE,Mono Restaurant Inc,Maria Smith,6760 Broad Ln,Mono,CA,93840,Mono,(916) 802-2617,2021-08-20,2026-09-06
20-219515,20,Off-Sale Beer & Wine,ACTIVE,Mono Market Inc,John Martin,1076 Broad Ct,Mono,CA,95848,Mono,(530) 872-1601,2018-05-26,2026-09-06
48-547082,48,On-Sale General - Bar/Tavern,ACTIVE,Mono Bar LLC,Christopher Brown,764 Broad Ct,Mono,CA,95313,Mono,(442) 603-9907,2015-04-17,2024-05-04
41-871575,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mono Bar Inc,John Brown,1605 Broad Ct,Mono,CA,94799,Mono,(831) 545-1883,2023-03-19,2025-10-03
75-298674,75,Event Permit Holder,ACTIVE,Mono Cafe Inc,Maria Martin,8412 Center Blvd,Mono,CA,90493,Mono,(831) 943-9146,2016-11-13,2025-11-08
21-803979,21,Off-Sale General,ACTIVE,Mono Tavern LLC,Maria Taylor,4468 Broad Rd,Mono,CA,95918,Mono,(530) 640-9342,2014-08-13,2025-01-24
41-715055,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Mono Cafe Inc,Maria Jones,8039 Center Pl,Mono,CA,93149,Mono,(760) 503-3163,2016-01-25,2026-10-22
75-697780,75,Event Permit Holder,ACTIVE,Mono Restaurant,Robert Williams,3048 Main Dr,Mono,CA,91845,Mono,(209) 775-3925,2014-10-28,2026-09-27
47-285593,47,On-Sale General - Restaurant,ACTIVE,Mono Cafe LLC,Maria Brown,1589 Broad Dr,Mono,CA,93296,Mono,(559) 817-1928,2015-05-27,2024-08-20
48-610351,48,On-Sale General - Bar/Tavern,ACTIVE,The Mono Restaurant,Michelle Wilson,3338 Center Pl,Mono,CA,92891,Mono,(209) 643-9669,2020-12-07,2024-10-19
21-687516,21,Off-Sale General,ACTIVE,The Mono Cafe LLC,Steven Lopez,9588 Main Rd,Mono,CA,90522,Mono,(442) 231-5217,2018-05-26,2025-06-28
41-874087,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mono Market LLC,David Smith,7782 Broad Dr,Mono,CA,92142,Mono,(530) 502-4282,2018-02-24,2025-02-07
75-236251,75,Event Permit Holder,ACTIVE,Mono Restaurant LLC,Michelle Jackson,8964 Main Rd,Mono,CA,92445,Mono,(707) 540-8064,2022-01-25,2026-02-18
48-837020,48,On-Sale General - Bar/Tavern,ACTIVE,The Mono Tavern LLC,David Smith,3677 Broad Ct,Mono,CA,94444,Mono,(209) 383-3797,2013-03-18,2024-05-15
58-519789,58,Caterer's Beer & Wine,ACTIVE,The Mono Market LLC,Mark Jones,1005 Center Ln,Mono,CA,91277,Mono,(559) 966-7347,2020-01-07,2024-07-05
75-393070,75,Event Permit Holder,ACTIVE,The Mono Cafe,Maria Jones,3737 Main Pl,Mono,CA,93010,Mono,(209) 794-8622,2015-05-16,2026-05-23
41-213783,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mono Cafe Inc,Maria Wilson,9596 Main Ct,Mono,CA,91919,Mono,(707) 361-3932,2010-04-11,2026-12-18
75-752581,75,Event Permit Holder,ACTIVE,Mono Market Inc,Lisa Martinez,3952 Center St,Mono,CA,93271,Mono,(831) 863-9930,2010-06-27,2026-12-14
58-396417,58,Caterer's Beer & Wine,ACTIVE,The Mono Tavern LLC,Matthew Taylor,1066 Center Blvd,Mono,CA,96189,Mono,(530) 284-6424,2013-10-27,2025-08-07
41-101295,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mono Cafe,Paul Thomas,2651 Center Way,Mono,CA,92336,Mono,(209) 236-7667,2021-01-04,2024-11-27
48-479603,48,On-Sale General - Bar/Tavern,ACTIVE,Mono Cafe LLC,Michelle Brown,2711 Broad Pl,Mono,CA,93807,Mono,(559) 208-8482,2015-05-12,2024-10-13
75-889960,75,Event Permit Holder,ACTIVE,Mono Market LLC,Mark Taylor,6461 Main Ln,Mono,CA,95846,Mono,(707) 798-8874,2020-11-17,2026-04-27
