license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
41-484616,41,On-Sale Beer & Wine - Eating Place,ACTIVE,San Benito Tavern,Kenneth Garcia,3430 Center Ave,San Benito,CA,91366,San Benito,(916) 944-7432,2018-10-21,2024-11-19
41-330062,41,On-Sale Beer & Wine - Eating Place,ACTIVE,San Benito Bar,Kenneth Davis,2012 Center St,San Benito,CA,90384,San Benito,(707) 752-3299,2020-01-19,2026-12-01
75-454930,75,Event Permit Holder,ACTIVE,San Benito Restaurant Inc,Maria Jones,5536 Main Dr,San Benito,CA,95273,San Benito,(530) 903-8373,2013-10-02,2026-02-23
21-701343,21,Off-Sale General,ACTIVE,San Benito Restaurant LLC,Mark Anderson,7465 Main Way,San Benito,CA,93158,San Benito,(559) 560-5495,2010-09-28,2025-07-06
48-922262,48,On-Sale General - Bar/Tavern,ACTIVE,The San Benito Tavern LLC,Maria Thomas,6235 Broad Dr,San Benito,CA,95167,San Benito,(209) 323-2860,2020-03-09,2026-10-16
58-484102,58,Caterer's Beer & Wine,ACTIVE,San Benito Bar LLC,Matthew Taylor,6667 Main Way,San Benito,CA,93328,San Benito,(530) 931-1759,2011-06-27,2026-04-22
20-840771,20,Off-Sale Beer & Wine,ACTIVE,San Benito Restaurant,Anthony Williams,6997 Center Ave,San Benito,CA,93451,San Benito,(831) 307-1975,2016-04-22,2024-06-11
48-968566,48,On-Sale General - Bar/Tavern,ACTIVE,The San Benito Market,Daniel Martin,6417 Main Ln,San Benito,CA,95855,San Benito,(831) 634-3346,2014-02-21,2024-06-18
20-302536,20,Off-Sale Beer & Wine,ACTIVE,The San Benito Market Inc,James Martinez,6412 Broad Pl,San Benito,CA,91623,San Benito,(209) 463-6034,2023-05-05,2025-11-08
58-684921,58,Caterer's Beer & Wine,ACTIVE,San Benito Tavern Inc,Christopher Miller,2970 Main Ct,San Benito,CA,94238,San Benito,(442) 316-4807,2011-02-09,2026-03-16
21-348478,21,Off-Sale General,ACTIVE,San Benito Cafe Inc,Maria Moore,7032 Broad Pl,San Benito,CA,92878,San Benito,(530) 830-1392,2021-06-07,2025-04-16
41-142800,41,On-Sale Beer & Wine - Eating Place,ACTIVE,San Benito Restaurant,Andrew Taylor,9533 Main Dr,San Benito,CA,92106,San Benito,(760) 972-5815,2021-06-21,2026-06-26
21-809009,21,Off-Sale General,ACTIVE,San Benito Tavern Inc,William Rodriguez,1536 Broad Dr,San Benito,CA,93291,San Benito,(530) 390-1164,2021-08-19,2025-08-25
47-145197,47,On-Sale General - Restaurant,ACTIVE,San Benito Bar LLC,Christopher Hernandez,8265 Broad Dr,San Benito,CA,95796,San Benito,(916) 475-4695,2010-12-14,2024-04-08
21-385583,21,Off-Sale General,ACTIVE,The San Benito Restaurant LLC,Matthew Taylor,6478 Broad Rd,San Benito,CA,94475,San Benito,(559) 221-6029,2018-11-10,2026-03-27
58-629835,58,Caterer's Beer & Wine,ACTIVE,San Benito Bar LLC,Christopher Wilson,6977 Broad Ln,San Benito,CA,91969,San Benito,(209) 665-6350,2015-02-04,2024-08-03
58-389517,58,Caterer's Beer & Wine,ACTIVE,San Benito Tavern LLC,Anthony Brown,7909 Broad Dr,San Benito,CA,94128,San Benito,(559) 380-5981,2011-05-25,2026-05-22
41-439217,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The San Benito Bar Inc,Paul Smith,5655 Broad St,San Benito,CA,94193,San Benito,(559) 462-3508,2010-10-13,2025-09-19
41-647521,41,On-Sale Beer & Wine - Eating Place,ACTIVE,San Benito Bar Inc,Lisa Rodriguez,1125 Center Dr,San Benito,CA,93621,San Benito,(760) 331-9626,2020-02-17,2025-07-15
21-951249,21,Off-Sale General,ACTIVE,San Benito Tavern Inc,Daniel Garcia,7798 Center Dr,San Benito,CA,91094,San Benito,(916) 972-5119,2016-03-02,2026-08-08
47-797246,47,On-Sale General - Restaurant,ACTIVE,The San Benito Tavern,Steven Williams,2737 Main Pl,San Benito,CA,94097,San Benito,(209) 998-8888,2015-01-23,2026-02-11
47-442279,47,On-Sale General - Restaurant,ACTIVE,The San Benito Restaurant LLC,Steven Miller,7172 Broad Dr,San Benito,CA,95362,San Benito,(760) 304-4647,2015-05-20,2026-10-03
20-187809,20,Off-Sale Beer & Wine,ACTIVE,The San Benito Restaurant LLC,Paul Moore,5561 Main Rd,San Benito,CA,95188,San Benito,(559) 766-5749,2020-05-11,2025-12-23
58-165975,58,Caterer's Beer & Wine,ACTIVE,San Benito Bar,David Taylor,6356 Center Blvd,San Benito,CA,93701,San Benito,(559) 322-6740,2010-11-25,2026-03-26
58-942452,58,Caterer's Beer & Wine,ACTIVE,San Benito Tavern Inc,Maria Johnson,4681 Center Way,San Benito,CA,94860,San Benito,(209) 745-4127,2015-04-04,2025-02-12
21-713957,21,Off-Sale General,ACTIVE,San Benito Market LLC,Maria Martin,6683 Broad Blvd,San Benito,CA,90689,San Benito,(442) 849-8558,2017-10-12,2024-09-01
20-764729,20,Off-Sale Beer & Wine,ACTIVE,San Benito Bar Inc,Kenneth Anderson,4465 Main Dr,San Benito,CA,91525,San Benito,(209) 989-2741,2019-12-26,2024-01-21
47-826941,47,On-Sale General - Restaurant,ACTIVE,The San Benito Restaurant LLC,Christopher Jackson,8934 Main Pl,San Benito,CA,92546,San Benito,(209) 215-6181,2014-03-27,2026-12-01
48-876845,48,On-Sale General - Bar/Tavern,ACTIVE,San Benito Bar LLC,Maria Rodriguez,1139 Broad Ave,San Benito,CA,92668,San Benito,(442) 604-8298,2019-07-21,2024-12-27
41-543814,41,On-Sale Beer & Wine - Eating Place,ACTIVE,San Benito Market,Jennifer Johnson,6503 Center Pl,San Benito,CA,91802,San Benito,(831) 686-4141,2018-05-23,2024-08-15
41-711052,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The San Benito Restaurant,Jennifer Rodriguez,5231 Broad Ave,San Benito,CA,90269,San Benito,(530) 873-6061,2018-04-27,2025-10-08
21-971979,21,Off-Sale General,ACTIVE,The San Benito Restaurant Inc,Mark Thomas,9401 Main Blvd,San Benito,CA,95393,San Benito,(442) 475-7524,2011-03-08,2024-09-13
20-497917,20,Off-Sale Beer & Wine,ACTIVE,The San Benito Cafe,Maria Williams,1615 Broad Ct,San Benito,CA,92408,San Benito,(831) 463-8653,2020-05-17,2025-04-19
41-311449,41,On-Sale Beer & Wine - Eating Place,ACTIVE,San Benito Market,Mark Moore,8419 Center Blvd,San Benito,CA,94392,San Benito,(559) 878-5040,2022-01-06,2024-09-23
21-915632,21,Off-Sale General,ACTIVE,The San Benito Market LLC,Andrew Williams,4586 Main Ln,San Benito,CA,94741,San Benito,(916) 317-7759,2019-06-13,2024-12-06
41-313294,41,On-Sale Beer & Wine - Eating Place,ACTIVE,San Benito Restaurant Inc,Christopher Lopez,5741 Center Ln,San Benito,CA,91616,San Benito,(831) 629-5994,2011-11-05,2024-12-01
21-797704,21,Off-Sale General,ACTIVE,San Benito Market Inc,Jennifer Smith,6733 Broad Ave,San Benito,CA,94868,San Benito,(916) 391-7566,2013-06-04,2026-05-13
41-438499,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The San Benito Bar LLC,Christopher Garcia,2082 Main Ave,San Benito,CA,95305,San Benito,(831) 789-4226,2011-05-03,2024-07-28
41-617326,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The San Benito Cafe,Mark Gonzalez,1708 Center Pl,San Benito,CA,94808,San Benito,(442) 211-1197,2017-06-27,2025-02-28
48-623814,48,On-Sale General - Bar/Tavern,ACTIVE,San Benito Cafe LLC,Michael Hernandez,1598 Broad Ave,San Benito,CA,92668,San Benito,(707) 614-5333,2023-04-28,2026-05-21
47-874933,47,On-Sale General - Restaurant,ACTIVE,San Benito Restaurant Inc,Mark Taylor,3324 Broad Pl,San Benito,CA,94428,San Benito,(760) 260-6725,2016-01-08,2025-01-03
41-832169,41,On-Sale Beer & Wine - Eating Place,ACTIVE,San Benito Tavern LLC,Michael Moore,6112 Broad Ave,San Benito,CA,92856,San Benito,(209) 374-2015,2015-08-03,2024-06-18
48-824239,48,On-Sale General - Bar/Tavern,ACTIVE,The San Benito Tavern Inc,Maria Jones,1755 Center Ave,San Benito,CA,95388,San Benito,(707) 902-7644,2014-10-28,2025-01-05
41-149004,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The San Benito Market Inc,Andrew Miller,8801 Center Ln,San Benito,CA,93030,San Benito,(831) 298-4930,2011-08-15,2025-01-18
47-299863,47,On-Sale General - Restaurant,ACTIVE,San Benito Restaurant LLC,Daniel Hernandez,2567 Center Rd,San Benito,CA,90636,San Benito,(916) 491-1732,2015-05-05,2025-04-11
21-985020,21,Off-Sale General,ACTIVE,San Benito Restaurant,Steven Williams,4043 Main Dr,San Benito,CA,95113,San Benito,(916) 625-1876,2010-06-22,2024-12-19
47-703119,47,On-Sale General - Restaurant,ACTIVE,San Benito Bar LLC,Michael Williams,3678 Broad Ct,San Benito,CA,90486,San Benito,(442) 636-7399,2020-08-10,2024-12-08
58-492701,58,Caterer's Beer & Wine,ACTIVE,San Benito Market Inc,Anthony Garcia,9117 Main Ave,San Benito,CA,92049,San Benito,(209) 958-4652,2018-06-13,2026-08-01
48-142588,48,On-Sale General - Bar/Tavern,ACTIVE,The San Benito Bar LLC,Maria Hernandez,2349 Center Way,San Benito,CA,96181,San Benito,(760) 374-8049,2014-03-25,2025-06-20
58-117230,58,Caterer's Beer & Wine,ACTIVE,San Benito Market,Robert Martin,2506 Broad St,San Benito,CA,93010,San Benito,(209) 277-1349,2010-08-13,2026-06-07
21-667380,21,Off-Sale General,ACTIVE,San Benito Tavern LLC,Paul Rodriguez,6894 Center Blvd,San Benito,CA,93597,San Benito,(530) 292-6300,2014-09-06,2024-10-02
48-952395,48,On-Sale General - Bar/Tavern,ACTIVE,San Benito Bar Inc,John Miller,6145 Center Blvd,San Benito,CA,90972,San Benito,(916) 300-7324,2016-10-12,2025-09-06
20-595030,20,Off-Sale Beer & Wine,ACTIVE,San Benito Bar Inc,Kenneth Smith,828 Broad Way,San Benito,CA,93332,San Benito,(760) 626-8941,2012-01-06,2026-04-25
21-422370,21,Off-Sale General,ACTIVE,The San Benito Bar LLC,Maria Rodriguez,3365 Main Blvd,San Benito,CA,94205,San Benito,(559) 905-6408,2014-07-13,2025-11-28
47-945878,47,On-Sale General - Restaurant,ACTIVE,San Benito Tavern Inc,Anthony Anderson,6912 Main Blvd,San Benito,CA,95170,San Benito,(760) 205-3653,2014-11-15,2026-11-18
75-775576,75,Event Permit Holder,ACTIVE,The San Benito Market,Christopher Williams,1322 Broad Way,San Benito,CA,94131,San Benito,(530) 547-8035,2011-09-03,2024-12-11
47-874613,47,On-Sale General - Restaurant,ACTIVE,San Benito Cafe,Matthew Jones,6710 Main Way,San Benito,CA,95502,San Benito,(760) 696-3156,2015-08-17,2026-06-12
41-622037,41,On-Sale Beer & Wine - Eating Place,ACTIVE,San Benito Market LLC,Robert Miller,1235 Center Ave,San Benito,CA,92452,San Benito,(442) 602-5974,2017-04-11,2026-10-03
75-406542,75,Event Permit Holder,ACTIVE,The San Benito Tavern LLC,Kenneth Taylor,9270 Center Ct,San Benito,CA,93244,San Benito,(916) 887-3425,2016-05-11,2026-10-21
21-345704,21,Off-Sale General,ACTIVE,San Benito Cafe LLC,Paul Moore,5333 Main Ct,San Benito,CA,91837,San Benito,(530) 354-5810,2021-03-03,2026-01-08
47-150323,47,On-Sale General - Restaurant,ACTIVE,San Benito Restaurant LLC,Christopher Taylor,4959 Main Ct,San Benito,CA,91202,San Benito,(559) 852-6747,2022-01-28,2025-08-04
58-747226,58,Caterer's Beer & Wine,ACTIVE,San Benito Restaurant Inc,Andrew Miller,5086 Center Ln,San Benito,CA,93899,San Benito,(559) 247-9753,2023-02-05,2025-09-10
58-719853,58,Caterer's Beer & Wine,ACTIVE,San Benito Tavern LLC,Michael Anderson,6402 Center Pl,San Benito,CA,95144,San Benito,(530) 252-1457,2015-07-08,2026-02-20
48-517266,48,On-Sale General - Bar/Tavern,ACTIVE,San Benito Bar Inc,Christopher Garcia,4328 Broad Dr,San Benito,CA,92047,San Benito,(707) 472-4191,2012-07-12,2026-01-13
47-309970,47,On-Sale General - Restaurant,ACTIVE,San Benito Restaurant Inc,Kenneth Gonzalez,4432 Main Ln,San Benito,CA,94916,San Benito,(916) 290-1478,2024-09-26,2024-12-18
21-524714,21,Off-Sale General,ACTIVE,San Benito Bar LLC,Maria Williams,4540 Broad St,San Benito,CA,93296,San Benito,(916) 536-6441,2020-07-13,2024-12-25
21-970483,21,Off-Sale General,ACTIVE,San Benito Restaurant Inc,James Davis,6488 Main Dr,San Benito,CA,95174,San Benito,(707) 419-6734,2012-03-07,2024-08-01
41-107112,41,On-Sale Beer & Wine - Eating Place,ACTIVE,San Benito Bar LLC,Matthew Martin,3819 Center Dr,San Benito,CA,91728,San Benito,(831) 557-8200,2024-11-21,2025-10-17
47-207673,47,On-Sale General - Restaurant,ACTIVE,San Benito Market LLC,William Moore,3386 Center Way,San Benito,CA,96192,San Benito,(209) 507-4048,2023-11-14,2025-08-27
75-123002,75,Event Permit Holder,ACTIVE,San Benito Market,Robert Gonzalez,6505 Main Rd,San Benito,CA,94636,San Benito,(209) 678-1163,2024-01-17,2025-01-24
75-594304,75,Event Permit Holder,ACTIVE,The San Benito Restaurant,Jennifer Garcia,5065 Main Ln,San Benito,CA,90648,San Benito,(760) 842-3259,2022-05-14,2026-09-09
75-788641,75,Event Permit Holder,ACTIVE,San Benito Bar LLC,Maria Martinez,6643 Center St,San Benito,CA,90691,San Benito,(831) 697-2861,2019-07-08,2024-11-24
20-745605,20,Off-Sale Beer & Wine,ACTIVE,The San Benito Market Inc,Jennifer Moore,1666 Broad Dr,San Benito,CA,93972,San Benito,(916) 384-3531,2018-04-03,2026-12-20
48-220840,48,On-Sale General - Bar/Tavern,ACTIVE,The San Benito Bar LLC,Jennifer Moore,5770 Main Ln,San Benito,CA,95492,San Benito,(760) 736-6402,2019-03-22,2024-01-18
58-130055,58,Caterer's Beer & Wine,ACTIVE,San Benito Restaurant LLC,Maria Rodriguez,8132 Center Blvd,San Benito,CA,91921,San Benito,(707) 431-8514,2018-09-18,2024-05-20
75-116405,75,Event Permit Holder,ACTIVE,San Benito Restaurant,Matthew Hernandez,8842 Main Pl,San Benito,CA,93053,San Benito,(831) 714-2444,2015-09-26,2026-08-20
21-811940,21,Off-Sale General,ACTIVE,The San Benito Market LLC,James Rodriguez,3509 Center St,San Benito,CA,95477,San Benito,(916) 583-3483,2016-12-19,2025-08-16
58-504790,58,Caterer's Beer & Wine,ACTIVE,San Benito Bar Inc,Mark Moore,6463 Center Way,San Benito,CA,92386,San Benito,(442) 902-8538,2013-03-23,2026-01-16
21-161897,21,Off-Sale General,ACTIVE,San Benito Cafe LLC,Lisa Williams,4918 Main Way,San Benito,CA,90378,San Benito,(831) 836-2624,2022-05-17,2024-06-25
20-194800,20,Off-Sale Beer & Wine,ACTIVE,San Benito Market,Matthew Anderson,2343 Center Way,San Benito,CA,95686,San Benito,(916) 214-7378,2019-08-02,2026-04-25
47-354344,47,On-Sale General - Restaurant,ACTIVE,San Benito Cafe,Mark Wilson,8447 Broad Pl,San Benito,CA,90857,San Benito,(916) 351-6828,2016-12-22,2025-02-02
58-932998,58,Caterer's Beer & Wine,ACTIVE,San Benito Bar LLC,Maria Davis,5882 Main Ln,San Benito,CA,94934,San Benito,(559) 409-5113,2016-01-24,2025-10-26
75-719337,75,Event Permit Holder,ACTIVE,San Benito Cafe Inc,Andrew Williams,3602 Main Ct,San Benito,CA,90875,San Benito,(831) 428-2909,2022-07-04,2025-11-15
47-771206,47,On-Sale General - Restaurant,ACTIVE,San Benito Cafe LLC,Jennifer Smith,6169 Main Rd,San Benito,CA,93489,San Benito,(707) 909-8319,2021-07-19,2026-04-08
47-588943,47,On-Sale General - Restaurant,ACTIVE,San Benito Bar LLC,James Jones,1151 Center Ave,San Benito,CA,90824,San Benito,(530) 490-5543,2012-03-16,2025-04-16
21-407385,21,Off-Sale General,ACTIVE,The San Benito Bar Inc,Robert Johnson,1270 Broad Way,San Benito,CA,95817,San Benito,(209) 780-4059,2013-10-18,2025-08-14
75-497320,75,Event Permit Holder,ACTIVE,San Benito Market LLC,William Brown,8962 Main Blvd,San Benito,CA,92103,San Benito,(916) 554-2162,2024-02-06,2024-11-12
21-908693,21,Off-Sale General,ACTIVE,The San Benito Tavern,Andrew Taylor,1297 Center Ave,San Benito,CA,92331,San Benito,(916) 255-2743,2010-06-24,2025-11-18
75-961595,75,Event Permit Holder,ACTIVE,San Benito Market,Andrew Smith,608 Broad Ln,San Benito,CA,95299,San Benito,(559) 742-6602,2013-11-12,2026-01-21
58-475658,58,Caterer's Beer & Wine,ACTIVE,The San Benito Market LLC,Steven Hernandez,4736 Center Ave,San Benito,CA,94826,San Benito,(530) 252-3392,2024-02-13,2024-12-08
47-592240,47,On-Sale General - Restaurant,ACTIVE,The San Benito Cafe,Paul Taylor,3320 Broad Pl,San Benito,CA,91434,San Benito,(760) 998-6912,2020-08-23,2026-08-12
21-970106,21,Off-Sale General,ACTIVE,The San Benito Bar LLC,William Hernandez,7686 Broad Ct,San Benito,CA,92971,San Benito,(831) 500-9682,2011-06-22,2025-01-15
20-106784,20,Off-Sale Beer & Wine,ACTIVE,The San Benito Restaurant Inc,Christopher Miller,663 Center Rd,San Benito,CA,94294,San Benito,(916) 541-2891,2020-05-18,2024-05-20
48-444205,48,On-Sale General - Bar/Tavern,ACTIVE,San Benito Tavern,Michael Lopez,8152 Broad Ave,San Benito,CA,95517,San Benito,(530) 577-1383,2014-01-24,2026-02-06
58-423529,58,Caterer's Beer & Wine,ACTIVE,San Benito Cafe Inc,Paul Moore,6151 Broad Ct,San Benito,CA,93377,San Benito,(209) 708-2654,2016-07-19,2024-06-17
41-759459,41,On-Sale Beer & Wine - Eating Place,ACTIVE,San Benito Market Inc,Matthew Garcia,568 Broad Ave,San Benito,CA,91011,San Benito,(760) 944-2368,2011-11-19,2026-03-08
21-698531,21,Off-Sale General,ACTIVE,The San Benito Tavern Inc,Anthony Gonzalez,1577 Main Way,San Benito,CA,91448,San Benito,(559) 807-1877,2012-09-18,2024-04-25
48-140301,48,On-Sale General - Bar/Tavern,ACTIVE,San Benito Tavern LLC,Maria Miller,1719 Broad Rd,San Benito,CA,91170,San Benito,(559) 335-8268,2024-01-21,2025-11-19
41-459745,41,On-Sale Beer & Wine - Eating Place,ACTIVE,San Benito Cafe Inc,Mark Taylor,350 Broad Ave,San Benito,CA,93498,San Benito,(442) 458-7694,2012-08-26,2025-11-17
48-270701,48,On-Sale General - Bar/Tavern,ACTIVE,San Benito Cafe,Daniel Jackson,3391 Broad Ave,San Benito,CA,94618,San Benito,(442) 906-8537,2019-12-12,2026-02-06
48-296711,48,On-Sale General - Bar/Tavern,ACTIVE,The San Benito Tavern Inc,Anthony Miller,809 Broad Ave,San Benito,CA,95202,San Benito,(559) 318-5934,2013-06-26,2025-04-01
20-327952,20,Off-Sale Beer & Wine,ACTIVE,San Benito Cafe,Maria Miller,4027 Main Ln,San Benito,CA,93964,San Benito,(559) 681-1858,2015-03-10,2025-07-06
48-774908,48,On-Sale General - Bar/Tavern,ACTIVE,The San Benito Cafe,Paul Taylor,4657 Main Pl,San Benito,CA,93092,San Benito,(916) 609-8750,2010-06-13,2025-02-03
48-287242,48,On-Sale General - Bar/Tavern,ACTIVE,San Benito Market,Maria Lopez,2845 Center Way,San Benito,CA,91444,San Benito,(707) 674-7048,2012-01-10,2026-11-21
47-293422,47,On-Sale General - Restaurant,ACTIVE,San Benito Bar,David Gonzalez,1789 Center Pl,San Benito,CA,92833,San Benito,(916) 440-3280,2024-06-20,2024-08-11
21-997955,21,Off-Sale General,ACTIVE,San Benito Tavern LLC,Maria Smith,4446 Center Rd,San Benito,CA,91705,San Benito,(707) 567-1617,2018-08-03,2026-09-04
41-167405,41,On-Sale Beer & Wine - Eating Place,ACTIVE,San Benito Market Inc,Michelle Jackson,4566 Main Blvd,San Benito,CA,95914,San Benito,(442) 704-9528,2019-09-13,2026-06-05
58-586310,58,Caterer's Beer & Wine,ACTIVE,San Benito Cafe,Maria Williams,9576 Main Pl,San Benito,CA,94722,San Benito,(209) 901-7004,2015-02-18,2026-11-02
20-668739,20,Off-Sale Beer & Wine,ACTIVE,San Benito Market Inc,Daniel Jackson,4587 Main Dr,San Benito,CA,95307,San Benito,(831) 591-3551,2020-03-07,2026-11-26
48-802319,48,On-Sale General - Bar/Tavern,ACTIVE,San Benito Cafe Inc,Robert Martin,275 Main Ct,San Benito,CA,90368,San Benito,(559) 437-4328,2013-03-11,2024-01-05
20-426177,20,Off-Sale Beer & Wine,ACTIVE,The San Benito Tavern,David Miller,8208 Broad Dr,San Benito,CA,94884,San Benito,(831) 936-9860,2011-04-08,2025-10-09
47-580412,47,On-Sale General - Restaurant,ACTIVE,San Benito Market,Jennifer Anderson,8663 Center Ct,San Benito,CA,93897,San Benito,(442) 358-1712,2011-01-11,2025-05-18
75-919924,75,Event Permit Holder,ACTIVE,San Benito Bar LLC,John Brown,3294 Main Pl,San Benito,CA,91033,San Benito,(209) 286-6143,2022-06-22,2024-06-10
47-742479,47,On-Sale General - Restaurant,ACTIVE,San Benito Bar Inc,James Williams,4008 Broad Ln,San Benito,CA,95410,San Benito,(707) 742-6894,2013-12-01,2026-03-03
20-746646,20,Off-Sale Beer & Wine,ACTIVE,San Benito Bar Inc,Lisa Brown,9541 Broad Ct,San Benito,CA,91704,San Benito,(707) 495-5486,2014-12-28,2024-06-07
58-201426,58,Caterer's Beer & Wine,ACTIVE,The San Benito Restaurant LLC,Christopher Rodriguez,9255 Broad Pl,San Benito,CA,92611,San Benito,(209) 321-7954,2022-05-09,2025-03-15
21-185247,21,Off-Sale General,ACTIVE,San Benito Cafe Inc,William Smith,6042 Center Way,San Benito,CA,93768,San Benito,(916) 459-6217,2013-12-23,2025-08-26
47-150300,47,On-Sale General - Restaurant,ACTIVE,San Benito Bar,Michelle Lopez,1287 Center Rd,San Benito,CA,91577,San Benito,(831) 353-8780,2024-07-23,2025-03-04
41-118725,41,On-Sale Beer & Wine - Eating Place,ACTIVE,San Benito Market LLC,John Rodriguez,6823 Broad Blvd,San Benito,CA,91943,San Benito,(831) 915-6674,2023-11-18,2026-11-11
20-931637,20,Off-Sale Beer & Wine,ACTIVE,San Benito Market,Maria Garcia,5663 Main Ln,San Benito,CA,90266,San Benito,(530) 535-8131,2020-03-27,2025-06-16
21-103715,21,Off-Sale General,ACTIVE,The San Benito Bar,Lisa Rodriguez,7269 Broad Way,San Benito,CA,91664,San Benito,(559) 950-3384,2010-04-05,2026-09-25
41-161299,41,On-Sale Beer & Wine - Eating Place,ACTIVE,San Benito Cafe LLC,Andrew Brown,9921 Center Ave,San Benito,CA,90525,San Benito,(831) 609-2372,2015-08-11,2024-04-09
75-216015,75,Event Permit Holder,ACTIVE,The San Benito Restaurant Inc,David Williams,2612 Center Ave,San Benito,CA,95889,San Benito,(831) 206-1085,2023-06-05,2026-09-06
47-158402,47,On-Sale General - Restaurant,ACTIVE,San Benito Bar,Matthew Johnson,8583 Main Ln,San Benito,CA,94908,San Benito,(530) 363-5487,2017-12-11,2026-11-06
48-269722,48,On-Sale General - Bar/Tavern,ACTIVE,The San Benito Cafe,Michael Moore,8193 Broad Ave,San Benito,CA,96185,San Benito,(760) 666-3032,2019-11-02,2025-10-10
47-684545,47,On-Sale General - Restaurant,ACTIVE,San Benito Bar,Anthony Garcia,1733 Main Ave,San Benito,CA,92479,San Benito,(442) 948-7642,2015-03-03,2026-02-10
48-921936,48,On-Sale General - Bar/Tavern,ACTIVE,The San Benito Cafe,Paul Martin,1303 Broad Ave,San Benito,CA,90396,San Benito,(916) 595-3741,2019-10-09,2025-03-01
20-233267,20,Off-Sale Beer & Wine,ACTIVE,San Benito Bar,Maria Miller,7119 Center Ave,San Benito,CA,94194,San Benito,(442) 883-4541,2012-07-20,2024-11-13
