license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
41-304715,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewHouse Mill Valley Hills Company 52,Michael Gonzalez,2359 7th St,Mill Valley,CA,90434,Marin,(628) 654-5533,2019-06-12,2020-06-12
41-456914,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant,Paul Martinez,8653 State Ln,Mill Valley,CA,92415,Marin,(628) 483-9431,2021-10-24,2022-10-24
41-285272,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Mill Valley 15,Matthew Smith,619 Broadway Pl,Mill Valley,CA,91794,Marin,(415) 470-7987,2004-09-08,2005-09-08
41-434808,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Co,Anthony Davis,2050 1st Pl,Mill Valley,CA,95786,Marin,(415) 815-3413,2012-09-25,2013-09-25
41-152343,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Novato,Maria Taylor,6514 Mission Pl,Novato,CA,94346,Marin,(415) 753-1799,2018-11-25,2019-11-25
41-707779,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place,Andrew Martin,5832 Oak Way,Mill Valley,CA,93729,Marin,(628) 503-1666,2012-09-28,2013-09-28
41-759007,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House San Rafael Hills 56,Lisa Garcia,9668 Broadway Rd #728,San Rafael,CA,92232,Marin,(628) 803-9617,2005-12-27,2006-12-27
41-921930,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Novato Hills,Lisa Anderson,1115 6th Blvd,Novato,CA,93658,Marin,(628) 994-6402,2014-11-16,2015-11-16
41-490179,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Novato Valley Inc,Andrew Johnson,8526 4th Blvd #854,Novato,CA,94807,Marin,(415) 694-8699,2001-12-10,2002-12-10
41-776163,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewRestaurant Novato Heights 6,Jennifer Martinez Lopez,8244 Franklin Ct,Novato,CA,95620,Marin,(628) 416-6909,2005-05-23,2006-05-23
41-380428,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Marin LLC,Andrew Lopez,8281 Lincoln Ln,Novato,CA,95946,Marin,(628) 544-6018,2011-08-24,2012-08-24
41-885926,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheSpot Mill Valley LLC 20,Robert Brown Taylor,8669 Sunset Ave,Mill Valley,CA,90584,Marin,(415) 602-6055,2002-06-09,2003-06-09
41-537956,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Novato Inc,Maria Anderson,7157 Mission Ave,Novato,CA,95914,Marin,(628) 989-8443,2007-01-08,2008-01-08
41-736938,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Novato,Paul Garcia,6608 Maple Pl,Novato,CA,94411,Marin,(415) 616-2111,2022-08-21,2023-08-21
41-473263,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Anthony Lopez,2503 Madison St,Novato,CA,92053,Marin,(628) 328-2765,2018-05-19,2019-05-19
41-157706,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Mill Valley Inc,Michelle Taylor,9042 Lincoln Rd,Mill Valley,CA,94995,Marin,(628) 822-4097,2008-03-07,2009-03-07
41-261925,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Group 55,Andrew Rodriguez,4049 Mission St,Mill Valley,CA,92539,Marin,(628) 405-2257,2006-07-11,2007-07-11
41-183170,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,John Gonzalez,239 Hollywood Ct,San Rafael,CA,95382,Marin,(415) 280-3849,2010-04-19,2011-04-19
41-159381,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheHouse Co 61,Michelle Lopez,2656 Lincoln Way,San Rafael,CA,91441,Marin,(628) 988-9637,2020-08-02,2021-08-02
41-312872,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Inc,Maria Martinez Rodriguez,965 Wilshire Rd #740,Novato,CA,90334,Marin,(628) 746-4718,2007-11-16,2008-11-16
41-861798,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,Andrew Miller,4834 Lincoln Blvd,Mill Valley,CA,92650,Marin,(415) 962-5567,2003-01-09,2004-01-09
41-814143,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldHouse Mill Valley Valley 19,Anthony Gonzalez,7753 3rd St #957,Mill Valley,CA,93692,Marin,(628) 639-1122,2020-11-05,2021-11-05
41-361157,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewCorner Inc 46,John Thomas,9559 4th Rd,San Rafael,CA,92043,Marin,(415) 311-3713,2017-02-13,2018-02-13
41-558112,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot San Rafael Heights,Steven Garcia,9096 7th Blvd,San Rafael,CA,90222,Marin,(415) 961-1205,2006-12-14,2007-12-14
41-211098,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Company,Steven Johnson,586 6th Way,San Rafael,CA,94719,Marin,(628) 658-5054,2006-10-05,2007-10-05
41-317269,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewTavern San Rafael Valley Corp 22,William Jones,2598 Ocean Ln,San Rafael,CA,96090,Marin,(628) 673-6095,2021-09-12,2022-09-12
41-300527,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner,Mark Anderson,1721 Mission Rd,Novato,CA,95929,Marin,(628) 310-4895,2009-03-09,2010-03-09
41-220646,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Novato Heights Co,Christopher Taylor,621 Franklin Ave,Novato,CA,93840,Marin,(415) 993-6941,2024-02-27,2025-02-27
41-751665,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Co,Michelle Wilson,6573 Sunset Ln #324,Novato,CA,95752,Marin,(415) 501-4269,2008-02-03,2009-02-03
41-209830,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewRestaurant 81,Daniel Smith,6575 2nd Blvd,San Rafael,CA,93894,Marin,(628) 566-4376,2018-07-21,2019-07-21
41-626679,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Marin,Anthony Garcia,1986 Madison Pl,Novato,CA,92660,Marin,(628) 592-6423,2014-12-03,2015-12-03
41-786599,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Company,Michael Miller,2938 State Dr #148,San Rafael,CA,95920,Marin,(628) 873-9193,2013-06-21,2014-06-21
41-636332,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewDiner Novato Hills 96,Christopher Martinez,8710 Pico St,Novato,CA,90867,Marin,(415) 542-5690,2002-12-07,2003-12-07
41-247756,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe San Rafael Co 47,Steven Martinez Taylor,3157 Franklin Pl,San Rafael,CA,96159,Marin,(628) 351-9667,2021-02-23,2022-02-23
41-951166,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Group,Lisa Taylor,1428 4th Ln,San Rafael,CA,95081,Marin,(628) 464-6634,2022-10-25,2023-10-25
41-648660,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot San Rafael Valley,Michael Thomas Williams,8334 Ocean Dr #956,San Rafael,CA,95610,Marin,(628) 909-3452,2000-04-04,2001-04-04
41-668523,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldRestaurant Novato 7,David Lopez,8303 Ocean Way #201,Novato,CA,92817,Marin,(628) 569-1555,2010-04-17,2011-04-17
41-859703,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Anthony Rodriguez Brown,3184 2nd St,Novato,CA,92425,Marin,(628) 684-7032,2018-03-09,2019-03-09
41-298847,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Robert Wilson,818 Sunset Ct,San Rafael,CA,92642,Marin,(415) 784-2633,2007-04-16,2008-04-16
41-683653,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Marin LLC,Andrew Thomas,6187 Ocean Blvd #628,San Rafael,CA,94531,Marin,(415) 204-5532,2006-09-02,2007-09-02
41-704938,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Corp,Mark Jones Smith,6444 Main Ave,San Rafael,CA,92487,Marin,(628) 981-5197,2005-01-16,2006-01-16
41-332072,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCafe 82,Jennifer Davis,3620 Washington Blvd,San Rafael,CA,94808,Marin,(628) 964-2874,2008-10-03,2009-10-03
41-620749,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Inc 42,Lisa Jackson Moore,6280 Jefferson Blvd,San Rafael,CA,93826,Marin,(628) 237-3676,2015-01-05,2016-01-05
41-313666,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Mill Valley Heights Corp 20,Maria Davis,2914 Pico Ct,Mill Valley,CA,92047,Marin,(415) 750-6099,2012-03-17,2013-03-17
41-873944,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,Maria Martinez,4361 6th St #272,San Rafael,CA,95910,Marin,(628) 320-7308,2008-06-15,2009-06-15
41-380097,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,Paul Jackson,2485 Pico Pl,Mill Valley,CA,90307,Marin,(415) 320-8611,2010-09-23,2011-09-23
41-937101,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Marin 56,James Anderson,2037 State Ave #123,San Rafael,CA,95988,Marin,(628) 633-2028,2004-04-20,2005-04-20
41-567734,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House 51,Andrew Johnson,2455 2nd Dr,San Rafael,CA,93511,Marin,(415) 920-9167,2019-05-02,2020-05-02
41-565951,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Novato Group,James Jones,8323 Sunset Ave,Novato,CA,93099,Marin,(415) 343-4569,2008-03-23,2009-03-23
41-432075,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Novato 24,Steven Williams,5756 Washington St,Novato,CA,92729,Marin,(415) 556-9921,2011-11-28,2012-11-28
41-401504,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Marin,Steven Davis,7671 Washington Way,San Rafael,CA,92447,Marin,(628) 878-7034,2018-09-11,2019-09-11
41-539794,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheGrill Mill Valley 48,Andrew Jackson,5311 3rd St,Mill Valley,CA,94837,Marin,(415) 647-7618,2012-12-20,2013-12-20
41-673472,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro LLC,Paul Davis Thomas,9545 5th Ln,San Rafael,CA,91466,Marin,(415) 350-1326,2020-08-23,2021-08-23
41-614316,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Marin Co,John Davis,9948 1st Dr #489,San Rafael,CA,93680,Marin,(628) 603-9028,2017-07-04,2018-07-04
41-266540,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Inc,Jennifer Davis,809 Market Ct #594,San Rafael,CA,91764,Marin,(628) 554-3118,2021-01-21,2022-01-21
41-829291,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Marin,Andrew Jackson Miller,6274 Sunset Way,Mill Valley,CA,95107,Marin,(628) 381-6474,2019-08-24,2020-08-24
41-877207,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,Jennifer Martinez,1639 7th Ct #137,Mill Valley,CA,95591,Marin,(415) 925-7134,2007-03-14,2008-03-14
41-876805,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Marin,Robert Anderson,7209 Front Rd,Novato,CA,95469,Marin,(628) 681-8538,2018-01-05,2019-01-05
41-394269,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,David Rodriguez Davis,2417 Ocean Blvd,San Rafael,CA,91045,Marin,(415) 541-6087,2002-03-04,2003-03-04
41-936336,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewDiner Corp 67,Jennifer Brown Thomas,3149 Mission Blvd,Mill Valley,CA,94276,Marin,(628) 507-2640,2021-06-10,2022-06-10
41-823545,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot LLC,Lisa Williams,2235 Oak Rd #656,Novato,CA,93271,Marin,(628) 413-6388,2013-02-24,2014-02-24
41-264404,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot LLC,Andrew Johnson,9497 Main Rd #271,San Rafael,CA,94570,Marin,(628) 377-5025,2009-07-14,2010-07-14
41-704712,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro,Jennifer Gonzalez,8433 Ocean Dr,Novato,CA,91438,Marin,(415) 467-7859,2008-11-27,2009-11-27
41-253284,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Marin LLC,William Davis,9190 2nd Pl,Novato,CA,92900,Marin,(415) 556-5055,2016-09-06,2017-09-06
41-461360,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Marin Corp,Lisa Wilson,9818 State Ln,Novato,CA,91495,Marin,(628) 827-4347,2002-05-23,2003-05-23
41-498597,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Anthony Brown Williams,6692 4th Ave,Mill Valley,CA,92339,Marin,(415) 922-2988,2023-12-09,2024-12-09
41-937473,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place LLC,William Martin,127 Washington Rd,Novato,CA,91513,Marin,(628) 252-2954,2002-11-14,2003-11-14
41-931510,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen San Rafael Hills,Maria Taylor,4928 Oak Ct,San Rafael,CA,90973,Marin,(628) 945-8179,2003-02-01,2004-02-01
41-651694,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewRestaurant 11,Christopher Johnson,7126 Franklin Ave,Novato,CA,92216,Marin,(415) 728-7482,2021-09-04,2022-09-04
41-984243,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewKitchen 29,Robert Garcia,8970 Sunset Ct,Mill Valley,CA,92830,Marin,(415) 354-2978,2000-09-27,2001-09-27
41-780277,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House LLC 32,Anthony Gonzalez Garcia,391 State St,Mill Valley,CA,95886,Marin,(628) 702-9494,2008-10-11,2009-10-11
41-831312,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Andrew Thomas Martin,7107 Jefferson Rd,San Rafael,CA,92217,Marin,(628) 561-9523,2014-01-25,2015-01-25
41-398980,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Inc,Anthony Brown Moore,9721 Lincoln Ct,San Rafael,CA,93623,Marin,(415) 555-5814,2024-02-07,2025-02-07
41-841565,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,Christopher Miller,8784 Franklin Ln,San Rafael,CA,92085,Marin,(628) 339-4712,2023-01-21,2024-01-21
41-600651,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Co,David Gonzalez,5423 6th Pl,Novato,CA,92159,Marin,(628) 793-9820,2018-05-17,2019-05-17
41-671339,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Company,Paul Gonzalez,7367 Maple Pl,Novato,CA,94970,Marin,(628) 807-3581,2008-01-05,2009-01-05
41-421471,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Marin,Michelle Wilson,2413 Pico Ct,Novato,CA,93868,Marin,(628) 608-4714,2001-03-23,2002-03-23
41-677705,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCorner Co 20,Michelle Thomas,7363 State St #583,Novato,CA,90710,Marin,(628) 853-3259,2005-11-05,2006-11-05
41-838520,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place,Lisa Gonzalez Gonzalez,1751 Main Ct,Mill Valley,CA,90795,Marin,(628) 375-7988,2005-02-12,2006-02-12
41-808627,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Company,Robert Smith,8114 Wilshire Way,Novato,CA,90701,Marin,(415) 688-2177,2007-03-14,2008-03-14
41-813572,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner LLC,David Smith Martin,4873 Washington Way,San Rafael,CA,92478,Marin,(415) 555-5802,2011-12-06,2012-12-06
41-300162,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant,Jennifer Hernandez,7845 6th Rd #661,San Rafael,CA,94256,Marin,(628) 808-4788,2001-08-27,2002-08-27
41-406099,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro San Rafael Hills Group,William Brown,6569 Jefferson Way,San Rafael,CA,93438,Marin,(628) 379-8895,2022-02-18,2023-02-18
41-805118,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Novato Group,Kenneth Rodriguez,5488 Market Ln,Novato,CA,93956,Marin,(415) 580-8368,2023-12-11,2024-12-11
41-177642,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldEatery LLC 76,Mark Brown,6956 7th Way,Mill Valley,CA,91324,Marin,(628) 809-1898,2002-08-10,2003-08-10
41-582414,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern LLC,John Davis,6549 Washington Dr #387,Novato,CA,90238,Marin,(628) 920-6543,2019-06-20,2020-06-20
41-403742,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,David Wilson,7919 Franklin St,Mill Valley,CA,92574,Marin,(415) 637-8816,2006-12-09,2007-12-09
41-216675,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Mill Valley Hills,Robert Lopez,5703 Mission Ln #466,Mill Valley,CA,94757,Marin,(415) 849-9573,2013-11-22,2014-11-22
41-216563,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Marin,David Moore,6110 5th Dr,Novato,CA,94684,Marin,(628) 329-7641,2009-04-09,2010-04-09
41-629873,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Marin,Andrew Jones,2396 Wilshire Pl,Mill Valley,CA,92844,Marin,(628) 529-5444,2004-01-16,2005-01-16
41-678129,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewRestaurant 26,David Anderson,6526 Broadway Pl #257,San Rafael,CA,95152,Marin,(628) 989-6744,2010-09-17,2011-09-17
41-898324,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Company,Michael Martin,3456 Jefferson Way,San Rafael,CA,94411,Marin,(415) 577-4257,2001-04-10,2002-04-10
41-989659,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Co,Jennifer Smith,7940 Wilshire Blvd,Novato,CA,94522,Marin,(415) 639-5727,2023-05-22,2024-05-22
41-559841,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Inc,William Lopez,5420 1st Ln,San Rafael,CA,93967,Marin,(415) 798-2739,2019-01-12,2020-01-12
41-285540,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Marin,Christopher Hernandez,4054 6th Way #918,Novato,CA,93527,Marin,(628) 236-4325,2016-03-03,2017-03-03
41-432475,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House LLC,David Hernandez Hernandez,6810 Front Pl #283,Mill Valley,CA,91811,Marin,(628) 206-4804,2015-05-01,2016-05-01
41-951494,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Inc,Maria Martin,1906 Main Ln,Mill Valley,CA,93911,Marin,(415) 755-3647,2020-09-24,2021-09-24
41-697773,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Mill Valley Valley Group,Daniel Jones,3726 Maple Ct #588,Mill Valley,CA,92435,Marin,(415) 850-1348,2006-12-04,2007-12-04
41-210834,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewSpot Marin Group 92,David Wilson,4440 7th Ave,Mill Valley,CA,96117,Marin,(415) 788-4400,2001-07-12,2002-07-12
41-132482,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,Matthew Martinez,5447 5th Ln #162,Novato,CA,94831,Marin,(415) 524-7440,2005-06-17,2006-06-17
41-191994,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Mark Jones,107 Franklin Way #717,San Rafael,CA,93185,Marin,(415) 591-4397,2021-11-22,2022-11-22
41-750269,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,Kenneth Jackson Rodriguez,5230 Franklin Blvd,Mill Valley,CA,91193,Marin,(628) 417-2632,2003-04-17,2004-04-17
41-947457,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Mill Valley Inc,Maria Jones,103 1st Ln #584,Mill Valley,CA,90718,Marin,(415) 738-3210,2020-07-14,2021-07-14
41-361401,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Marin 58,William Rodriguez,3117 Market Blvd #341,Novato,CA,94386,Marin,(628) 826-5376,2019-12-15,2020-12-15
41-302081,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Mark Brown,2556 Market Rd,San Rafael,CA,95224,Marin,(415) 523-3184,2005-08-04,2006-08-04
41-945469,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Mill Valley,Maria Johnson,3586 Madison Rd,Mill Valley,CA,93799,Marin,(415) 249-1977,2004-05-10,2005-05-10
41-703693,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheEatery San Rafael Group 94,Kenneth Davis,4781 Sunset Blvd,San Rafael,CA,90833,Marin,(628) 972-9507,2013-04-25,2014-04-25
41-995108,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewTavern Novato 12,Jennifer Rodriguez Martin,2800 4th Way,Novato,CA,95653,Marin,(415) 904-7868,2004-03-08,2005-03-08
41-790794,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro San Rafael Group,Kenneth Garcia,526 Mission Rd #240,San Rafael,CA,93152,Marin,(415) 790-3321,2017-05-02,2018-05-02
41-820947,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place,Michael Anderson,1529 Main Way,Mill Valley,CA,91696,Marin,(628) 741-4934,2021-07-13,2022-07-13
41-313007,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Matthew Rodriguez,7266 Market Ave,Mill Valley,CA,91656,Marin,(628) 672-9300,2018-02-22,2019-02-22
41-552743,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Novato Hills Co,Matthew Gonzalez,7701 6th Rd,Novato,CA,92385,Marin,(415) 376-4770,2015-07-04,2016-07-04
41-514550,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,Maria Thomas,6495 Market Ave,San Rafael,CA,90478,Marin,(628) 433-5085,2010-01-08,2011-01-08
41-451635,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewBistro Marin Corp 86,Christopher Rodriguez,4399 State Ct,Novato,CA,95353,Marin,(628) 397-9294,2000-06-12,2001-06-12
41-836544,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Marin Inc,Kenneth Moore,6934 Hollywood Ave #133,Novato,CA,95248,Marin,(415) 902-8966,2016-01-08,2017-01-08
41-489482,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Marin,Anthony Jackson,2274 State Rd,San Rafael,CA,92250,Marin,(628) 881-5459,2008-01-13,2009-01-13
41-122077,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewKitchen Mill Valley Corp 28,Jennifer Martinez,6760 Wilshire Ln,Mill Valley,CA,95548,Marin,(628) 233-9412,2015-11-17,2016-11-17
41-947968,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner San Rafael Inc,Jennifer Hernandez,7227 Lincoln Dr,San Rafael,CA,95596,Marin,(415) 406-5071,2010-08-26,2011-08-26
41-713249,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewSpot 85,David Williams,1916 Oak Rd,Mill Valley,CA,91802,Marin,(628) 470-4251,2008-11-28,2009-11-28
41-346521,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,John Brown,3810 5th Pl #199,Mill Valley,CA,92008,Marin,(628) 666-7623,2012-03-02,2013-03-02
41-585812,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Mill Valley 96,Jennifer Rodriguez Anderson,3832 6th Pl,Mill Valley,CA,91784,Marin,(415) 631-5865,2022-09-11,2023-09-11
41-312111,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Group,Maria Wilson,8432 State Ct,Novato,CA,94847,Marin,(415) 314-5301,2001-03-23,2002-03-23
41-690409,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldSpot LLC 95,William Gonzalez,698 4th Way,San Rafael,CA,95609,Marin,(628) 477-5128,2003-03-11,2004-03-11
41-670145,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Corp,William Miller,8484 Madison Blvd,San Rafael,CA,92843,Marin,(628) 767-5843,2017-09-22,2018-09-22
41-103181,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro,Robert Garcia,7172 Sunset St,Novato,CA,93232,Marin,(415) 603-9929,2001-03-26,2002-03-26
41-640989,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Corp,Paul Gonzalez,7453 7th Ave,Mill Valley,CA,94226,Marin,(628) 503-9385,2010-04-08,2011-04-08
41-788079,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewKitchen Company 95,David Gonzalez,9885 Hollywood Pl,Novato,CA,91364,Marin,(628) 275-5474,2018-01-01,2019-01-01
41-930769,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Marin,Lisa Wilson,4656 1st Rd,Novato,CA,92881,Marin,(415) 313-6234,2010-12-18,2011-12-18
41-573583,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Marin Company,John Brown,6958 Washington Way,Novato,CA,94519,Marin,(415) 615-4212,2016-02-20,2017-02-20
