license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
41-935383,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewRestaurant Ventura Company 19,Christopher Miller,7724 Mission Way #535,Simi Valley,CA,92591,Ventura,(820) 488-6820,2005-09-09,2006-09-09
41-983727,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,Steven Davis,6092 Market Ln,Thousand Oaks,CA,90469,Ventura,(820) 809-2402,2011-04-20,2012-04-20
41-665736,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner LLC,Andrew Rodriguez,8894 Pico Way #659,Thousand Oaks,CA,92653,Ventura,(820) 227-7705,2012-09-21,2013-09-21
41-851807,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCorner Simi Valley Co 95,Maria Johnson,2587 Market Ave,Simi Valley,CA,94231,Ventura,(805) 786-9999,2018-10-07,2019-10-07
41-661718,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldBistro Oxnard LLC 85,William Thomas,9765 7th Rd #562,Oxnard,CA,93470,Ventura,(805) 229-5130,2016-04-20,2017-04-20
41-625920,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Company,Michael Jackson,7656 Madison Ct,Simi Valley,CA,94743,Ventura,(805) 785-4956,2024-08-16,2025-08-16
41-616510,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Ventura Inc,Andrew Gonzalez,6479 Front Dr,Ventura,CA,93441,Ventura,(820) 554-7246,2011-08-02,2012-08-02
41-498629,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Simi Valley 38,Christopher Martin,4230 3rd Rd,Simi Valley,CA,91206,Ventura,(805) 836-7805,2004-07-19,2005-07-19
41-353688,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCafe 35,David Jackson,6399 Jefferson Way,Oxnard,CA,92757,Ventura,(820) 805-4874,2018-04-09,2019-04-09
41-109796,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Thousand Oaks,James Rodriguez,2175 Maple Way,Thousand Oaks,CA,93901,Ventura,(805) 681-1206,2021-09-15,2022-09-15
41-360427,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldRestaurant Thousand Oaks 24,Maria Jones,2122 Oak Blvd,Thousand Oaks,CA,96100,Ventura,(820) 872-1135,2020-12-05,2021-12-05
41-988882,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant,Daniel Gonzalez,7940 3rd Way,Thousand Oaks,CA,93098,Ventura,(805) 828-9711,2006-04-17,2007-04-17
41-206587,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Oxnard,Steven Martinez,4047 Franklin Dr #573,Oxnard,CA,90846,Ventura,(820) 970-4070,2017-12-21,2018-12-21
41-718968,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Thousand Oaks Heights Company 79,Lisa Smith Martinez,7519 Ocean Ct,Thousand Oaks,CA,91137,Ventura,(820) 668-2205,2012-05-02,2013-05-02
41-128578,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,James Williams,7358 Jefferson Ave,Oxnard,CA,91661,Ventura,(805) 480-4074,2014-06-01,2015-06-01
41-235164,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Ventura,John Brown,3064 3rd Rd,Simi Valley,CA,92650,Ventura,(820) 955-7434,2023-05-13,2024-05-13
41-322525,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Ventura,Michelle Lopez,8943 Front Ct,Ventura,CA,93897,Ventura,(805) 779-2963,2021-03-04,2022-03-04
41-253208,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheTavern Co 86,Maria Jones,8482 Ocean Ln #381,Oxnard,CA,90065,Ventura,(820) 344-9720,2000-01-20,2001-01-20
41-725195,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,William Thomas,8338 Main Blvd,Simi Valley,CA,94165,Ventura,(820) 743-6244,2023-05-10,2024-05-10
41-700206,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Corp,David Garcia,815 1st Ave #632,Oxnard,CA,92312,Ventura,(805) 581-9299,2001-11-22,2002-11-22
41-621576,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Ventura,Maria Gonzalez,855 Washington Ct #978,Ventura,CA,93168,Ventura,(805) 868-5113,2019-10-11,2020-10-11
41-819085,41,On-Sale Beer & Wine - Eating Place,ACTIVE,ThePlace Company 22,Jennifer Taylor,4740 Broadway Rd,Thousand Oaks,CA,95510,Ventura,(805) 594-3286,2010-02-13,2011-02-13
41-598165,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Thousand Oaks,Christopher Gonzalez Wilson,6291 2nd St,Thousand Oaks,CA,93190,Ventura,(820) 226-8925,2006-09-13,2007-09-13
41-807282,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant,Michelle Johnson,6660 5th Dr #727,Ventura,CA,95163,Ventura,(820) 930-6019,2013-02-10,2014-02-10
41-408862,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,Michelle Thomas,7047 5th Ave,Ventura,CA,96126,Ventura,(820) 942-6148,2023-05-01,2024-05-01
41-933362,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheGrill Corp 62,David Hernandez,1490 Lincoln Ln,Oxnard,CA,92605,Ventura,(805) 714-4867,2007-09-20,2008-09-20
41-282092,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,James Martinez,8712 Hollywood Blvd #323,Oxnard,CA,92656,Ventura,(805) 464-9388,2007-10-22,2008-10-22
41-840578,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Simi Valley Hills 54,Kenneth Smith,662 Jefferson Blvd,Simi Valley,CA,90778,Ventura,(805) 515-7692,2019-11-13,2020-11-13
41-863754,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Inc,Mark Miller,7110 Washington Ave,Oxnard,CA,94250,Ventura,(820) 301-5012,2023-08-23,2024-08-23
41-343031,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Simi Valley Company,John Jackson,8768 6th Blvd,Simi Valley,CA,92847,Ventura,(805) 802-8158,2012-01-11,2013-01-11
41-657841,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Oxnard Corp,Steven Johnson,3989 7th Blvd,Oxnard,CA,94847,Ventura,(820) 823-9330,2018-12-03,2019-12-03
41-547179,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,Daniel Jackson Smith,801 2nd Dr,Ventura,CA,96010,Ventura,(805) 777-7072,2006-06-06,2007-06-06
41-153097,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Ventura Hills,Christopher Moore,6277 Madison Pl #490,Ventura,CA,93543,Ventura,(820) 421-2657,2003-08-04,2004-08-04
41-975821,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro,Kenneth Miller,6457 Hollywood Ct #537,Thousand Oaks,CA,92286,Ventura,(820) 644-6121,2007-09-12,2008-09-12
41-265321,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheTavern Company 29,Michael Jackson,2064 Main Rd #838,Ventura,CA,94048,Ventura,(805) 987-9669,2000-06-28,2001-06-28
41-392216,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Corp,Andrew Anderson,5798 Mission Ave,Simi Valley,CA,92006,Ventura,(805) 497-9431,2023-10-11,2024-10-11
41-197314,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Paul Brown,6481 6th Way,Ventura,CA,91224,Ventura,(820) 434-1865,2021-08-21,2022-08-21
41-778768,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldGrill Thousand Oaks 43,John Brown Johnson,9882 Jefferson Ln,Thousand Oaks,CA,90551,Ventura,(805) 874-7754,2007-04-13,2008-04-13
41-725856,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldEatery Ventura 21,William Davis,4766 Franklin Way,Simi Valley,CA,91028,Ventura,(820) 987-3690,2023-11-07,2024-11-07
41-609010,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Simi Valley Heights Inc,Michael Wilson,7347 Broadway Ave,Simi Valley,CA,90653,Ventura,(820) 229-9866,2014-03-19,2015-03-19
41-337350,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Group,Paul Williams,1371 Front Blvd,Thousand Oaks,CA,95951,Ventura,(820) 943-9034,2017-02-28,2018-02-28
41-412573,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldEatery 10,Daniel Brown,7275 5th Pl,Oxnard,CA,94275,Ventura,(805) 438-1463,2005-07-17,2006-07-17
41-867336,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern LLC 93,Maria Williams Thomas,437 Main St,Thousand Oaks,CA,91030,Ventura,(805) 584-7487,2021-08-04,2022-08-04
41-693150,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Ventura Company,Paul Hernandez,537 Sunset Pl #506,Ventura,CA,93707,Ventura,(805) 959-7694,2017-05-28,2018-05-28
41-592998,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Oxnard Corp,William Moore,8425 6th Ave,Oxnard,CA,91683,Ventura,(805) 401-4920,2002-12-24,2003-12-24
41-407370,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldDiner Thousand Oaks 10,David Martinez,7821 Hollywood Ct,Thousand Oaks,CA,93095,Ventura,(805) 995-1929,2024-03-01,2025-03-01
41-208594,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,Michael Johnson,4153 Washington Dr,Simi Valley,CA,92096,Ventura,(805) 584-5676,2024-08-22,2025-08-22
41-567138,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,John Wilson,5449 2nd Dr #303,Oxnard,CA,95799,Ventura,(805) 397-2118,2002-04-23,2003-04-23
41-387655,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Co,Andrew Hernandez,3602 Maple Pl,Ventura,CA,91055,Ventura,(820) 228-8611,2010-03-22,2011-03-22
41-250601,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Group 24,Andrew Garcia Smith,3688 7th Way,Oxnard,CA,93502,Ventura,(820) 273-6652,2013-12-10,2014-12-10
41-260364,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Oxnard Heights,Steven Moore,1058 State Pl #497,Oxnard,CA,95876,Ventura,(820) 787-1297,2017-03-12,2018-03-12
41-790070,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Thousand Oaks Valley Co,James Jones,3267 4th Way #500,Thousand Oaks,CA,94544,Ventura,(805) 309-9121,2003-07-27,2004-07-27
41-706307,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Group,Robert Garcia,9965 Pico Pl,Thousand Oaks,CA,93476,Ventura,(805) 390-9634,2010-04-06,2011-04-06
41-638918,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Ventura Corp,Christopher Rodriguez,1551 3rd Ct #416,Simi Valley,CA,95732,Ventura,(805) 933-8611,2008-01-04,2009-01-04
41-544039,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Simi Valley,Michelle Garcia,1032 Madison Dr,Simi Valley,CA,95938,Ventura,(820) 481-8110,2024-03-02,2025-03-02
41-506856,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner,Christopher Rodriguez Garcia,1041 Oak Ct,Ventura,CA,92325,Ventura,(820) 262-3141,2018-11-26,2019-11-26
41-793006,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Thousand Oaks Company,Maria Taylor Garcia,6934 Market Ln #624,Thousand Oaks,CA,90926,Ventura,(820) 338-2973,2005-06-28,2006-06-28
41-708143,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,David Brown,7686 Madison Way #210,Simi Valley,CA,90827,Ventura,(805) 848-8970,2002-03-25,2003-03-25
41-484599,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Mark Garcia,5361 Maple Pl #271,Ventura,CA,91986,Ventura,(805) 960-4904,2014-01-12,2015-01-12
41-313421,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Corp,John Martin Moore,7590 Pico Rd,Simi Valley,CA,94943,Ventura,(820) 259-8974,2006-07-06,2007-07-06
41-275639,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Mark Garcia,5571 Front Ave,Ventura,CA,91110,Ventura,(805) 264-7944,2006-11-05,2007-11-05
41-532697,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,David Wilson,8926 Sunset Rd,Thousand Oaks,CA,90468,Ventura,(805) 811-6083,2021-07-15,2022-07-15
41-979878,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Simi Valley 23,James Garcia,3616 5th Dr #381,Simi Valley,CA,91869,Ventura,(820) 844-3730,2005-11-11,2006-11-11
41-446328,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,Maria Gonzalez,8250 5th Way #440,Simi Valley,CA,94429,Ventura,(820) 207-4743,2010-04-26,2011-04-26
41-470828,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place,Anthony Gonzalez,3503 Sunset Rd,Simi Valley,CA,92022,Ventura,(820) 747-3242,2007-10-17,2008-10-17
41-906714,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewRestaurant Oxnard Hills 71,John Rodriguez Lopez,5536 6th Pl,Oxnard,CA,91834,Ventura,(820) 364-9606,2022-11-15,2023-11-15
41-490680,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,John Lopez,9636 5th Way,Simi Valley,CA,91229,Ventura,(805) 957-5722,2007-03-04,2008-03-04
41-199856,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Ventura,James Johnson,6692 2nd Way,Ventura,CA,91280,Ventura,(820) 626-6838,2018-10-21,2019-10-21
41-479445,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro 46,Maria Moore,2020 3rd Dr #698,Simi Valley,CA,95663,Ventura,(805) 986-9866,2009-04-05,2010-04-05
41-669194,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Oxnard Heights,Lisa Brown,4453 Main St #556,Oxnard,CA,93263,Ventura,(820) 774-4478,2013-11-22,2014-11-22
41-413464,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill LLC,Michelle Johnson Smith,4627 2nd Pl,Simi Valley,CA,93139,Ventura,(820) 314-3047,2016-01-09,2017-01-09
41-129005,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Ventura,James Miller,9163 Main Way #252,Thousand Oaks,CA,91553,Ventura,(820) 756-4660,2002-07-27,2003-07-27
41-715254,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Group,William Miller,2784 4th Blvd,Ventura,CA,92871,Ventura,(820) 532-1857,2008-08-16,2009-08-16
41-475254,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner,Christopher Davis,3843 6th St,Thousand Oaks,CA,93141,Ventura,(805) 766-6157,2016-04-12,2017-04-12
41-642706,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe 95,David Garcia,3287 State Blvd,Ventura,CA,94321,Ventura,(820) 293-7905,2012-10-19,2013-10-19
41-618441,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Oxnard Company,Paul Thomas,8996 7th Blvd #275,Oxnard,CA,93854,Ventura,(820) 408-5156,2013-01-09,2014-01-09
41-106489,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Group 90,Michael Johnson Martinez,3613 Broadway Way #772,Simi Valley,CA,90126,Ventura,(820) 272-6939,2002-04-12,2003-04-12
41-525239,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Co,Daniel Gonzalez,7782 Jefferson Blvd,Ventura,CA,95244,Ventura,(820) 965-3856,2008-09-03,2009-09-03
