license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
41-570405,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant 71,Matthew Thomas,1704 Broadway Ct #195,Burbank,CA,96173,Los Angeles,(818) 442-3724,2012-01-06,2013-01-06
41-378085,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Co 20,Michael Johnson,3211 State Dr #693,Escondido,CA,96027,San Diego,(760) 262-6138,2016-09-06,2017-09-06
41-184002,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant 16,Michelle Rodriguez,9433 Wilshire St,Burbank,CA,93434,Los Angeles,(661) 797-9565,2022-06-08,2023-06-08
41-804318,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheSpot 2,Christopher Williams Lopez,7608 Washington Ave,Long Beach,CA,91746,Los Angeles,(626) 471-3170,2009-03-15,2010-03-15
41-741390,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Thousand Oaks LLC,Maria Rodriguez,1853 Maple Ct,Thousand Oaks,CA,92308,Ventura,(805) 934-6617,2008-01-03,2009-01-03
41-146228,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Roseville Hills,Christopher Jackson,7107 7th St,Roseville,CA,95660,Sacramento,(916) 758-1590,2013-03-02,2014-03-02
41-475190,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner San Diego Heights Group,Michelle Wilson Davis,2632 Wilshire Blvd #930,San Diego,CA,91450,San Diego,(858) 225-3938,2008-03-26,2009-03-26
41-140605,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Company,Jennifer Lopez,3828 Wilshire St,Pleasant Hill,CA,93264,Contra Costa,(510) 485-2137,2012-11-27,2013-11-27
41-220944,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Corp,Jennifer Johnson,9874 3rd Rd #421,San Bernardino,CA,93574,San Bernardino,(909) 594-4114,2000-09-26,2001-09-26
41-481913,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Corp,Lisa Moore,2141 Maple Ln,Ontario,CA,95463,San Bernardino,(760) 534-7592,2013-11-13,2014-11-13
41-745414,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Berkeley Heights,William Williams,9602 Washington Rd,Berkeley,CA,93622,Alameda,(510) 723-8752,2021-11-20,2022-11-20
41-805477,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Mark Gonzalez,4111 5th Ave,Chula Vista,CA,95159,San Diego,(760) 399-7291,2020-12-01,2021-12-01
41-916232,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Co,Steven Martin,922 7th Dr #224,Bakersfield,CA,93739,Kern,(661) 675-9702,2024-08-20,2025-08-20
41-547470,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Group,Lisa Davis,4643 Oak Ct,Madera,CA,91959,Fresno,(559) 650-2269,2010-09-03,2011-09-03
41-501641,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner,Kenneth Smith Jackson,5521 7th Pl,Long Beach,CA,91694,Los Angeles,(818) 630-7381,2012-08-01,2013-08-01
41-890075,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery San Joaquin Corp,Andrew Moore,575 2nd Rd,Lodi,CA,93312,San Joaquin,(209) 678-3091,2012-10-19,2013-10-19
41-773971,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Inc,Jennifer Williams,5463 Pico Pl,Oakland,CA,93105,Alameda,(925) 970-7906,2023-09-02,2024-09-02
41-335113,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldSpot Inc 26,Anthony Rodriguez,433 Washington Blvd,Tulare,CA,93879,Tulare,(559) 777-4571,2005-10-20,2006-10-20
41-220096,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Atascadero,Andrew Brown,6249 2nd Dr,Atascadero,CA,95657,San Luis Obispo,(805) 304-5941,2018-01-12,2019-01-12
41-172306,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Inc,Mark Anderson,6034 Jefferson Pl #545,Rancho Cucamonga,CA,91442,San Bernardino,(760) 830-9817,2023-10-09,2024-10-09
41-971084,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Group,Christopher Rodriguez,6309 Front St,Chula Vista,CA,92662,San Diego,(619) 699-4475,2019-12-09,2020-12-09
41-189771,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner San Bernardino Co 3,Mark Moore,1624 State Dr,Ontario,CA,91993,San Bernardino,(760) 879-7046,2013-12-18,2014-12-18
41-384076,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Jennifer Jackson Taylor,2058 Maple Ct #806,Escondido,CA,91516,San Diego,(619) 421-8933,2019-05-04,2020-05-04
41-338533,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,James Smith,4594 Broadway St,Thousand Oaks,CA,95713,Ventura,(805) 853-9042,2015-08-15,2016-08-15
41-364742,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,James Moore,9553 Jefferson St,San Diego,CA,94610,San Diego,(858) 287-5066,2019-10-26,2020-10-26
41-498855,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,William Moore,1725 Oak Dr,Palo Alto,CA,92167,Santa Clara,(408) 360-4929,2000-07-15,2001-07-15
41-405407,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheBistro Co 88,Jennifer Jones,3924 Hollywood Dr,Hayward,CA,94461,Alameda,(510) 863-3441,2005-05-20,2006-05-20
41-560485,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Maria Jackson,7272 Market St #852,San Francisco,CA,92640,San Francisco,(628) 226-2496,2000-11-27,2001-11-27
41-900177,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Los Angeles,William Hernandez,8156 Market Pl,Los Angeles,CA,92730,Los Angeles,(323) 886-2713,2015-05-22,2016-05-22
41-138479,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Maria Taylor,6722 6th St,Tracy,CA,94444,San Joaquin,(209) 623-1888,2024-08-21,2025-08-21
41-313446,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Company,Maria Brown,4020 Franklin Blvd,Anaheim,CA,90112,Orange,(657) 617-2527,2003-11-27,2004-11-27
41-406039,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House LLC,Matthew Hernandez Taylor,2469 2nd Dr #620,Glendale,CA,96113,Los Angeles,(310) 271-5526,2008-01-10,2009-01-10
41-255813,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Pleasant Hill Valley,Mark Gonzalez,5372 Pico Dr,Pleasant Hill,CA,91913,Contra Costa,(510) 244-6213,2021-11-05,2022-11-05
41-232378,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Riverside Company,Jennifer Hernandez,7586 Main Blvd,Riverside,CA,95363,Riverside,(951) 276-8692,2012-11-03,2013-11-03
41-659543,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Sonoma LLC,Lisa Smith,4808 Wilshire Ave,Sonoma,CA,90806,Sonoma,(707) 654-3725,2001-05-12,2002-05-12
41-356059,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House San Diego,Jennifer Anderson,6367 Washington Dr,Chula Vista,CA,94777,San Diego,(619) 437-8555,2000-08-10,2001-08-10
41-177449,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldTavern Company 50,John Gonzalez,8016 Mission Dr,Berkeley,CA,92940,Alameda,(925) 916-5837,2018-11-25,2019-11-25
41-735863,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner San Francisco Corp,Michael Martinez,3215 Washington Ln,San Francisco,CA,95905,San Francisco,(415) 843-2591,2001-10-12,2002-10-12
41-409445,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen San Francisco,Michelle Brown,6094 6th Ct #950,San Francisco,CA,91347,San Francisco,(628) 693-5835,2002-03-25,2003-03-25
41-859396,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Atascadero Inc,Christopher Brown,2124 4th Rd,Atascadero,CA,95507,San Luis Obispo,(805) 798-7242,2015-01-20,2016-01-20
41-739717,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Delano Inc,Christopher Moore,709 State Pl,Delano,CA,91923,Kern,(661) 597-8432,2023-12-05,2024-12-05
41-974190,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Bakersfield LLC,Jennifer Miller Anderson,3968 1st Ave #476,Bakersfield,CA,94460,Kern,(805) 262-7523,2002-11-07,2003-11-07
41-153035,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,Andrew Smith,1224 Oak Ct,Sacramento,CA,91769,Sacramento,(916) 536-3417,2004-03-18,2005-03-18
41-215266,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewSpot Long Beach 3,Mark Anderson,2954 Hollywood St,Long Beach,CA,93448,Los Angeles,(626) 316-2041,2016-10-04,2017-10-04
41-744986,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Inc,David Hernandez,7947 2nd Way,Santa Ana,CA,94016,Orange,(657) 654-2204,2002-03-09,2003-03-09
41-499407,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldPlace 56,Michelle Wilson,7498 Wilshire Way,Roseville,CA,93715,Sacramento,(279) 625-2557,2008-06-05,2009-06-05
41-170394,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCafe 72,Matthew Johnson Martin,1082 Lincoln Ct,Hayward,CA,95488,Alameda,(510) 620-6793,2009-06-04,2010-06-04
41-262246,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Santa Clara Heights Corp,John Garcia,4664 Lincoln Dr #965,Santa Clara,CA,94595,Santa Clara,(408) 823-5381,2024-05-11,2025-05-11
41-250210,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place San Diego Inc,Michelle Jackson,8791 Pico Way,Chula Vista,CA,92792,San Diego,(619) 578-6105,2001-03-06,2002-03-06
41-806707,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Company,Kenneth Thomas,6885 Hollywood Dr #216,San Francisco,CA,92827,San Francisco,(628) 313-5640,2009-01-08,2010-01-08
41-157443,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Group,Robert Gonzalez,4286 State Rd,Newport Beach,CA,94074,Orange,(657) 640-3878,2007-09-18,2008-09-18
41-175576,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewEatery 74,Michelle Garcia Martin,7133 Lincoln Way #527,Thousand Oaks,CA,92371,Ventura,(805) 614-1341,2014-12-12,2015-12-12
41-355135,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Co,Maria Lopez,5556 Oak Blvd,Los Angeles,CA,95187,Los Angeles,(213) 743-9355,2020-03-08,2021-03-08
41-306854,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Los Angeles Co,Michelle Jones,9336 Oak Pl,Santa Monica,CA,94624,Los Angeles,(661) 850-6295,2015-08-21,2016-08-21
41-720148,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Oceanside Heights Inc,Anthony Jackson,4803 Market Ave,Oceanside,CA,94153,San Diego,(858) 673-1672,2010-10-16,2011-10-16
41-572407,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Riverside LLC,Daniel Wilson,7272 4th Ct,Riverside,CA,91300,Riverside,(760) 581-5634,2021-10-02,2022-10-02
41-169113,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Corp,Daniel Jones,9974 Ocean Rd,Daly City,CA,95436,San Mateo,(650) 558-6082,2002-05-18,2003-05-18
41-952686,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Inc,David Martinez Brown,3053 Pico Rd #597,Oceanside,CA,91572,San Diego,(619) 340-3538,2016-09-27,2017-09-27
41-794083,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,Anthony Davis,2812 Maple Pl,San Francisco,CA,92984,San Francisco,(415) 654-5668,2009-08-27,2010-08-27
41-698128,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldTavern Company 78,James Martinez,2367 Hollywood St,Glendale,CA,93040,Los Angeles,(626) 305-9452,2005-05-15,2006-05-15
41-971415,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Group,David Lopez,5827 Main Way,Vallejo,CA,94112,Solano,(707) 441-7326,2010-02-27,2011-02-27
41-929822,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldRestaurant 98,Andrew Taylor,7785 4th St #119,Walnut Creek,CA,92096,Contra Costa,(925) 353-9991,2024-05-08,2025-05-08
41-350021,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheEatery San Diego 81,Maria Jackson,8543 Lincoln Dr #398,San Diego,CA,93516,San Diego,(619) 829-6780,2021-11-03,2022-11-03
41-170966,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Inc,Kenneth Hernandez,6216 Hollywood St,Rancho Cucamonga,CA,90553,San Bernardino,(760) 446-2698,2011-09-11,2012-09-11
41-970720,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Fresno Inc 5,Steven Thomas,4907 Pico St #142,Fresno,CA,92585,Fresno,(559) 727-7524,2024-11-07,2025-11-07
41-787584,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Company 50,Matthew Williams,5654 Sunset Pl,San Diego,CA,93009,San Diego,(760) 473-2353,2005-09-10,2006-09-10
41-443848,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Co,Michael Williams,7372 1st Pl,San Diego,CA,92888,San Diego,(760) 645-5498,2012-06-17,2013-06-17
41-267758,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Group,Andrew Jones,2168 Market Dr #475,Madera,CA,92966,Fresno,(559) 780-1530,2011-06-15,2012-06-15
41-655178,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen San Mateo Inc 67,Mark Miller,6440 7th Ave,Redwood City,CA,92132,San Mateo,(415) 419-5678,2002-08-06,2003-08-06
41-192055,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Delano Valley,Maria Thomas,5014 Sunset Blvd #620,Delano,CA,91836,Kern,(661) 405-3275,2017-10-12,2018-10-12
41-741674,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe 68,Anthony Anderson,6830 Oak Way #175,Palm Springs,CA,91026,Riverside,(760) 857-2215,2011-03-27,2012-03-27
41-905077,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Redwood City Corp,Maria Moore,5386 Franklin Dr,Redwood City,CA,94250,San Mateo,(415) 280-5105,2020-05-20,2021-05-20
41-720556,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewPlace Co 73,Kenneth Wilson,774 Main Ave,Ontario,CA,95254,San Bernardino,(760) 866-4453,2000-08-21,2001-08-21
41-606404,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Rancho Cucamonga Co,Christopher Gonzalez,7302 3rd Pl,Rancho Cucamonga,CA,92786,San Bernardino,(909) 520-6231,2011-09-18,2012-09-18
41-589131,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Maria Garcia,4854 2nd Way,Long Beach,CA,91308,Los Angeles,(818) 535-6123,2016-08-16,2017-08-16
41-124302,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Santa Barbara,John Brown,928 State Pl,Santa Maria,CA,95359,Santa Barbara,(820) 492-9793,2008-12-12,2009-12-12
41-147440,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Corp,Robert Brown,1304 2nd Ct,Daly City,CA,94504,San Mateo,(415) 838-2946,2010-09-12,2011-09-12
41-731728,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House San Francisco 67,Andrew Martinez,7587 Ocean Ct,San Francisco,CA,95022,San Francisco,(628) 366-7438,2016-09-18,2017-09-18
41-597960,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheBistro Group 77,Robert Davis,7875 Hollywood Dr #697,Corona,CA,93935,Riverside,(951) 736-7229,2022-02-07,2023-02-07
41-539122,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheRestaurant 91,Michelle Garcia,2362 6th Dr,Santa Monica,CA,95424,Los Angeles,(424) 738-7173,2017-06-18,2018-06-18
41-739711,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Christopher Moore Rodriguez,3784 State Ln #806,Oceanside,CA,95775,San Diego,(858) 524-8861,2009-02-19,2010-02-19
41-513697,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheKitchen Hayward Hills 45,Robert Brown,7347 Jefferson Ln #319,Hayward,CA,91655,Alameda,(925) 775-5450,2018-04-08,2019-04-08
41-336633,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,Mark Miller,7839 Mission Blvd,Burbank,CA,94508,Los Angeles,(310) 616-8793,2009-06-10,2010-06-10
41-783984,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldPlace Group 54,Lisa Jackson,2980 Broadway Way #290,Sacramento,CA,96135,Sacramento,(279) 238-1151,2010-05-15,2011-05-15
41-649787,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewTavern 21,William Martin Gonzalez,7618 Jefferson Ln #114,Seaside,CA,96034,Monterey,(831) 502-4164,2013-09-11,2014-09-11
41-200018,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Glendale Inc,Jennifer Lopez,3958 4th Ln #409,Glendale,CA,94771,Los Angeles,(661) 786-1187,2001-11-04,2002-11-04
41-525110,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Palm Springs Corp,Mark Moore Miller,3718 Wilshire Blvd,Palm Springs,CA,93727,Riverside,(760) 625-9998,2024-04-22,2025-04-22
41-651033,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern San Francisco Inc,Anthony Brown,9072 6th Dr,San Francisco,CA,91227,San Francisco,(415) 535-9525,2022-10-16,2023-10-16
41-567122,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro,Michael Wilson,5149 Maple St,Burbank,CA,90024,Los Angeles,(661) 423-2196,2002-09-02,2003-09-02
41-595002,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro,Robert Lopez,6987 1st Way,San Rafael,CA,93092,Marin,(628) 282-9835,2017-07-17,2018-07-17
41-975373,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro,Michael Wilson,6314 Wilshire Dr,Long Beach,CA,91270,Los Angeles,(323) 393-2848,2000-04-07,2001-04-07
41-135207,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Los Angeles Company,Kenneth Martin,8943 Pico St,Burbank,CA,92369,Los Angeles,(310) 949-6224,2010-04-10,2011-04-10
41-646571,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldDiner Goleta 81,Matthew Wilson,7099 7th Pl,Goleta,CA,92821,Santa Barbara,(820) 737-6222,2012-03-25,2013-03-25
41-990598,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,David Anderson Williams,6924 7th Ct,Ontario,CA,91989,San Bernardino,(760) 408-6411,2017-12-27,2018-12-27
41-495489,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldSpot Santa Monica 62,Mark Davis,3522 Front Ln #115,Santa Monica,CA,91735,Los Angeles,(310) 959-2922,2022-04-13,2023-04-13
41-437237,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Vacaville Valley,Michelle Wilson,8247 4th Ave #839,Vacaville,CA,93846,Solano,(707) 408-7073,2007-12-05,2008-12-05
41-712401,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Los Angeles,Mark Anderson,9435 Wilshire Pl,Burbank,CA,95610,Los Angeles,(323) 463-9005,2011-03-05,2012-03-05
41-292988,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheHouse Pleasant Hill Inc 98,Paul Anderson,204 3rd Blvd #336,Pleasant Hill,CA,90556,Contra Costa,(925) 209-4583,2019-11-22,2020-11-22
41-791309,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Company,William Brown Taylor,8773 Maple Ln,Novato,CA,92348,Marin,(415) 714-8054,2004-04-07,2005-04-07
41-954814,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,David Gonzalez,6752 4th Dr #331,Sunnyvale,CA,92457,Santa Clara,(408) 869-1519,2017-08-02,2018-08-02
41-186702,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Elk Grove Inc,William Hernandez,9386 5th Ln,Elk Grove,CA,90609,Sacramento,(279) 756-1539,2006-10-05,2007-10-05
41-180674,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill 87,Michael Brown,8956 Front Way #243,San Francisco,CA,95646,San Francisco,(415) 712-6666,2002-06-20,2003-06-20
41-911131,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen 30,Maria Williams,5929 7th Way,South San Francisco,CA,95568,San Mateo,(415) 287-5839,2004-07-23,2005-07-23
41-875584,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Redwood City,Steven Moore,5996 Oak Ln,Redwood City,CA,90715,San Mateo,(650) 641-8353,2003-01-03,2004-01-03
41-725920,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place San Diego,William Jones,1487 Maple Ct #348,San Diego,CA,94685,San Diego,(760) 373-7237,2008-08-05,2009-08-05
41-389366,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Corp,Lisa Smith Hernandez,4140 Maple Pl,Pasadena,CA,91601,Los Angeles,(424) 309-3219,2019-07-26,2020-07-26
41-450996,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldEatery Santa Maria Hills 62,Michelle Gonzalez,5247 Sunset Way #398,Santa Maria,CA,96020,Santa Barbara,(820) 789-4971,2012-06-04,2013-06-04
41-720995,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Inc 91,Maria Rodriguez,3534 4th Ln #170,San Rafael,CA,93351,Marin,(628) 342-5961,2022-07-26,2023-07-26
41-726979,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheTavern Escondido Corp 14,Michelle Wilson,4167 Madison Rd,Escondido,CA,95019,San Diego,(619) 776-7547,2003-05-08,2004-05-08
41-567432,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Palm Springs Hills Company,Anthony Miller,6915 Market Ave #847,Palm Springs,CA,91160,Riverside,(760) 519-6620,2011-08-04,2012-08-04
41-434400,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Huntington Beach Co,Anthony Davis,2792 Maple Dr,Huntington Beach,CA,94521,Orange,(714) 538-7985,2020-03-06,2021-03-06
41-514798,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Company,Christopher Hernandez,3619 Pico Ln #928,Citrus Heights,CA,90512,Sacramento,(916) 749-4063,2003-05-22,2004-05-22
41-770153,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldKitchen Goleta 87,James Garcia,4973 Washington Ave,Goleta,CA,92565,Santa Barbara,(805) 444-6003,2004-09-13,2005-09-13
41-702727,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Orange Company,Maria Gonzalez Taylor,3165 Front Pl,Santa Ana,CA,92941,Orange,(714) 696-3236,2020-08-14,2021-08-14
41-844638,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Hayward LLC,James Jackson,4603 Wilshire Ct,Hayward,CA,93746,Alameda,(925) 762-9369,2024-09-27,2025-09-27
41-962570,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldBistro Tulare Inc 39,Maria Jackson,628 4th Ln,Porterville,CA,90712,Tulare,(559) 320-4882,2022-10-21,2023-10-21
41-245998,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Newport Beach Heights,Robert Wilson Rodriguez,5402 Franklin Ln,Newport Beach,CA,92190,Orange,(657) 895-2560,2020-03-23,2021-03-23
41-253347,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner,Christopher Anderson Hernandez,6886 2nd Pl,Santa Barbara,CA,90762,Santa Barbara,(820) 727-5558,2018-01-28,2019-01-28
41-866437,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern San Mateo Company,Kenneth Thomas,7139 Pico Pl,San Mateo,CA,92323,San Mateo,(415) 760-3139,2021-01-02,2022-01-02
41-117072,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Company,Jennifer Williams,2261 Jefferson Ln,Pasadena,CA,92244,Los Angeles,(213) 870-6905,2020-03-02,2021-03-02
41-861253,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Irvine Inc,James Wilson,1376 Ocean Dr,Irvine,CA,93645,Orange,(714) 208-6629,2015-02-08,2016-02-08
41-208214,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldKitchen Orange 83,Christopher Miller,2440 Market Ct,Anaheim,CA,94999,Orange,(657) 368-8210,2004-07-20,2005-07-20
41-190898,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewCafe 55,John Martinez,5252 Ocean Dr,Berkeley,CA,90690,Alameda,(510) 766-5668,2019-09-07,2020-09-07
41-777558,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro,Kenneth Wilson,9830 Market Ct #112,San Francisco,CA,92958,San Francisco,(628) 335-7337,2021-03-25,2022-03-25
41-117500,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place,David Moore,1090 2nd Ct,Riverside,CA,95837,Riverside,(760) 633-7590,2004-05-03,2005-05-03
