license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
47-823854,47,On-Sale General - Restaurant,ACTIVE,The Lake Tavern LLC,William Williams,6763 Main Ln,Lake,CA,92822,Lake,(916) 976-2820,2018-05-18,2025-09-18
47-228113,47,On-Sale General - Restaurant,ACTIVE,Lake Cafe Inc,Maria Martin,7835 Broad Ct,Lake,CA,94326,Lake,(707) 368-2702,2021-12-16,2026-01-20
47-306047,47,On-Sale General - Restaurant,ACTIVE,Lake Market Inc,Michelle Jackson,9810 Center Dr,Lake,CA,91552,Lake,(209) 274-7353,2012-03-26,2026-05-16
75-372176,75,Event Permit Holder,ACTIVE,Lake Restaurant LLC,Paul Davis,8911 Main Dr,Lake,CA,91553,Lake,(559) 914-3265,2011-11-04,2026-04-08
58-145127,58,Caterer's Beer & Wine,ACTIVE,Lake Restaurant,David Anderson,7821 Main Ln,Lake,CA,92708,Lake,(760) 325-8554,2014-10-06,2024-10-05
75-960870,75,Event Permit Holder,ACTIVE,Lake Market Inc,Paul Miller,8931 Main Rd,Lake,CA,91779,Lake,(559) 349-1815,2018-12-14,2025-04-19
21-635711,21,Off-Sale General,ACTIVE,The Lake Tavern LLC,Daniel Davis,2644 Main Rd,Lake,CA,95693,Lake,(707) 955-1996,2020-01-28,2024-02-25
48-126373,48,On-Sale General - Bar/Tavern,ACTIVE,Lake Market Inc,Paul Lopez,7640 Broad Dr,Lake,CA,95367,Lake,(760) 564-3076,2015-02-19,2026-11-17
48-328620,48,On-Sale General - Bar/Tavern,ACTIVE,Lake Tavern LLC,Maria Miller,4429 Center Way,Lake,CA,93392,Lake,(209) 901-2118,2012-09-09,2025-03-08
58-237875,58,Caterer's Beer & Wine,ACTIVE,The Lake Market Inc,James Thomas,8635 Main Blvd,Lake,CA,93625,Lake,(209) 922-5432,2017-10-18,2026-09-11
75-590179,75,Event Permit Holder,ACTIVE,Lake Tavern,Jennifer Hernandez,7515 Main Pl,Lake,CA,91785,Lake,(209) 803-3198,2017-12-09,2024-03-07
75-100929,75,Event Permit Holder,ACTIVE,Lake Market LLC,Anthony Jones,2442 Main St,Lake,CA,90253,Lake,(831) 611-9146,2014-11-07,2025-09-15
41-338030,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Lake Restaurant Inc,Daniel Taylor,591 Center Ct,Lake,CA,94835,Lake,(530) 241-5102,2012-05-15,2025-03-16
