id,company_name,contact_name,email,phone,address,city,state,county,zip,business_type,priority,source,tags,scraped_at,notes
FL-00049,Miami Bistro,William Rodriguez,info@miamibistro.com,+1 (904) 563-6788,3042 Pine St,Miami,FL,Miami County,42547,restaurant,A,FL_Scraper,"Restaurant,FL,Miami",2026-05-07T20:48:34.233763,"State Population: 21,538,187"
FL-00050,Orlando Cafe,John Taylor,info@orlandocafe.com,+1 (561) 937-5117,8725 Pine St,Orlando,FL,Orlando County,44026,bar,A,FL_Scraper,"Restaurant,FL,Orlando",2026-05-07T20:48:34.233776,"State Population: 21,538,187"
FL-00051,Jacksonville Diner,Elizabeth Jones,info@jacksonvilledin.com,+1 (305) 291-7447,2073 Pine St,Jacksonville,FL,Jacksonville County,21086,cafe,A,FL_Scraper,"Restaurant,FL,Jacksonville",2026-05-07T20:48:34.233790,"State Population: 21,538,187"
FL-00052,Orlando Cafe,Barbara Anderson,info@orlandocafe.com,+1 (904) 501-4666,6481 Oak St,Orlando,FL,Orlando County,59640,cafe,A,FL_Scraper,"Restaurant,FL,Orlando",2026-05-07T20:48:34.233800,"State Population: 21,538,187"
FL-00053,Tampa Diner,Robert Martinez,info@tampadiner.com,+1 (305) 455-7423,2477 Elm St,Tampa,FL,Tampa County,19443,cafe,A,FL_Scraper,"Restaurant,FL,Tampa",2026-05-07T20:48:34.233810,"State Population: 21,538,187"
FL-00054,Miami Bar,William Wilson,info@miamibar.com,+1 (813) 746-4244,6556 Pine St,Miami,FL,Miami County,10603,bar,A,FL_Scraper,"Restaurant,FL,Miami",2026-05-07T20:48:34.233819,"State Population: 21,538,187"
FL-00055,Miami Diner,David Martinez,info@miamidiner.com,+1 (954) 530-7615,9222 Pine St,Miami,FL,Miami County,74230,cafe,A,FL_Scraper,"Restaurant,FL,Miami",2026-05-07T20:48:34.233825,"State Population: 21,538,187"
FL-00056,Miami Cafe,Mary Smith,info@miamicafe.com,+1 (863) 823-4190,237 Oak St,Miami,FL,Miami County,21596,grill,A,FL_Scraper,"Restaurant,FL,Miami",2026-05-07T20:48:34.233834,"State Population: 21,538,187"
FL-00057,Tallahassee Bistro,Richard Garcia,info@tallahasseebist.com,+1 (813) 261-4837,7651 Main St,Tallahassee,FL,Tallahassee County,90655,cafe,A,FL_Scraper,"Restaurant,FL,Tallahassee",2026-05-07T20:48:34.233843,"State Population: 21,538,187"
FL-00058,Miami Grill,Mary Smith,info@miamigrill.com,+1 (904) 986-4841,1196 Pine St,Miami,FL,Miami County,73957,cafe,A,FL_Scraper,"Restaurant,FL,Miami",2026-05-07T20:48:34.233849,"State Population: 21,538,187"
FL-00059,Miami Tavern,John Anderson,info@miamitavern.com,+1 (407) 473-5844,5558 Elm St,Miami,FL,Miami County,21386,grill,A,FL_Scraper,"Restaurant,FL,Miami",2026-05-07T20:48:34.233860,"State Population: 21,538,187"
FL-00060,Tampa House,William Garcia,info@tampahouse.com,+1 (561) 602-4352,235 Elm St,Tampa,FL,Tampa County,23006,cafe,A,FL_Scraper,"Restaurant,FL,Tampa",2026-05-07T20:48:34.233866,"State Population: 21,538,187"
FL-00061,Miami Bistro,Elizabeth Brown,info@miamibistro.com,+1 (561) 340-2108,622 Main St,Miami,FL,Miami County,80981,grill,A,FL_Scraper,"Restaurant,FL,Miami",2026-05-07T20:48:34.233872,"State Population: 21,538,187"
FL-00062,Orlando Kitchen,David Jones,info@orlandokitchen.com,+1 (863) 823-7020,6002 Maple St,Orlando,FL,Orlando County,78131,cafe,A,FL_Scraper,"Restaurant,FL,Orlando",2026-05-07T20:48:34.233877,"State Population: 21,538,187"
FL-00063,Orlando Kitchen,Susan Miller,info@orlandokitchen.com,+1 (305) 427-5495,9267 Main St,Orlando,FL,Orlando County,74859,grill,A,FL_Scraper,"Restaurant,FL,Orlando",2026-05-07T20:48:34.233886,"State Population: 21,538,187"
FL-00064,Tampa Diner,Linda Johnson,info@tampadiner.com,+1 (561) 920-1046,5154 Oak St,Tampa,FL,Tampa County,57575,grill,A,FL_Scraper,"Restaurant,FL,Tampa",2026-05-07T20:48:34.233892,"State Population: 21,538,187"
FL-00065,Miami Bistro,Robert Garcia,info@miamibistro.com,+1 (239) 224-2223,5083 Pine St,Miami,FL,Miami County,19587,restaurant,A,FL_Scraper,"Restaurant,FL,Miami",2026-05-07T20:48:34.233898,"State Population: 21,538,187"
FL-00066,Jacksonville Eatery,David Johnson,info@jacksonvilleeat.com,+1 (954) 843-5185,6049 Main St,Jacksonville,FL,Jacksonville County,29948,cafe,A,FL_Scraper,"Restaurant,FL,Jacksonville",2026-05-07T20:48:34.233907,"State Population: 21,538,187"
FL-00067,Jacksonville Bistro,Susan Taylor,info@jacksonvillebis.com,+1 (561) 660-8601,6123 Pine St,Jacksonville,FL,Jacksonville County,18522,restaurant,A,FL_Scraper,"Restaurant,FL,Jacksonville",2026-05-07T20:48:34.233913,"State Population: 21,538,187"
FL-00068,Tallahassee Tavern,Robert Wilson,info@tallahasseetave.com,+1 (239) 802-9334,9482 Elm St,Tallahassee,FL,Tallahassee County,33349,bar,A,FL_Scraper,"Restaurant,FL,Tallahassee",2026-05-07T20:48:34.233919,"State Population: 21,538,187"
FL-00069,Jacksonville Cafe,Robert Williams,info@jacksonvillecaf.com,+1 (863) 828-6113,2477 Maple St,Jacksonville,FL,Jacksonville County,41424,restaurant,A,FL_Scraper,"Restaurant,FL,Jacksonville",2026-05-07T20:48:34.233925,"State Population: 21,538,187"
FL-00070,The Anderson Restaurant,William Williams,info@theandersonrest.com,+1 (561) 639-5974,3601 Elm St,Orlando,FL,Orlando County,91856,cafe,A,FL_Scraper,"Restaurant,FL,Orlando",2026-05-07T20:48:34.233934,"State Population: 21,538,187"
FL-00071,Orlando Eatery,William Taylor,info@orlandoeatery.com,+1 (305) 590-5019,6332 Maple St,Orlando,FL,Orlando County,78062,grill,A,FL_Scraper,"Restaurant,FL,Orlando",2026-05-07T20:48:34.233940,"State Population: 21,538,187"
FL-00072,Orlando Cafe,Patricia Jones,info@orlandocafe.com,+1 (863) 470-7675,4425 Main St,Orlando,FL,Orlando County,29993,grill,A,FL_Scraper,"Restaurant,FL,Orlando",2026-05-07T20:48:34.233946,"State Population: 21,538,187"
FL-00073,Miami House,Richard Anderson,info@miamihouse.com,+1 (305) 768-3527,7400 Main St,Miami,FL,Miami County,41500,restaurant,A,FL_Scraper,"Restaurant,FL,Miami",2026-05-07T20:48:34.233952,"State Population: 21,538,187"
FL-00074,Miami Grill,James Jones,info@miamigrill.com,+1 (305) 274-5692,3115 Pine St,Miami,FL,Miami County,28067,restaurant,A,FL_Scraper,"Restaurant,FL,Miami",2026-05-07T20:48:34.233958,"State Population: 21,538,187"
FL-00075,Tallahassee Diner,Mary Rodriguez,info@tallahasseedine.com,+1 (863) 683-2217,1809 Maple St,Tallahassee,FL,Tallahassee County,80709,restaurant,A,FL_Scraper,"Restaurant,FL,Tallahassee",2026-05-07T20:48:34.233980,"State Population: 21,538,187"
FL-00076,Orlando House,Richard Smith,info@orlandohouse.com,+1 (561) 473-7919,8164 Pine St,Orlando,FL,Orlando County,82756,cafe,A,FL_Scraper,"Restaurant,FL,Orlando",2026-05-07T20:48:34.233989,"State Population: 21,538,187"
FL-00077,Miami Bar,David Martinez,info@miamibar.com,+1 (305) 668-9758,1222 Maple St,Miami,FL,Miami County,99110,restaurant,A,FL_Scraper,"Restaurant,FL,Miami",2026-05-07T20:48:34.233999,"State Population: 21,538,187"
FL-00078,Tallahassee House,John Anderson,info@tallahasseehous.com,+1 (561) 363-5172,1071 Elm St,Tallahassee,FL,Tallahassee County,74850,cafe,A,FL_Scraper,"Restaurant,FL,Tallahassee",2026-05-07T20:48:34.234008,"State Population: 21,538,187"
FL-00079,Jacksonville Diner,Susan Miller,info@jacksonvilledin.com,+1 (904) 110-2630,3191 Maple St,Jacksonville,FL,Jacksonville County,55439,bar,A,FL_Scraper,"Restaurant,FL,Jacksonville",2026-05-07T20:48:34.234014,"State Population: 21,538,187"
FL-00080,Jacksonville Diner,Patricia Garcia,info@jacksonvilledin.com,+1 (954) 937-4160,7025 Oak St,Jacksonville,FL,Jacksonville County,20604,restaurant,A,FL_Scraper,"Restaurant,FL,Jacksonville",2026-05-07T20:48:34.234020,"State Population: 21,538,187"
FL-00081,Jacksonville Kitchen,William Martinez,info@jacksonvillekit.com,+1 (904) 750-2886,6906 Maple St,Jacksonville,FL,Jacksonville County,22271,bar,A,FL_Scraper,"Restaurant,FL,Jacksonville",2026-05-07T20:48:34.234042,"State Population: 21,538,187"
FL-00082,Orlando Bistro,Robert Jones,info@orlandobistro.com,+1 (239) 609-2976,4294 Maple St,Orlando,FL,Orlando County,85944,grill,A,FL_Scraper,"Restaurant,FL,Orlando",2026-05-07T20:48:34.234048,"State Population: 21,538,187"
FL-00083,Jacksonville House,Mary Jones,info@jacksonvillehou.com,+1 (305) 654-8471,5947 Pine St,Jacksonville,FL,Jacksonville County,65856,restaurant,A,FL_Scraper,"Restaurant,FL,Jacksonville",2026-05-07T20:48:34.234053,"State Population: 21,538,187"
FL-00084,Tallahassee Bistro,Linda Martinez,info@tallahasseebist.com,+1 (407) 452-6750,3143 Oak St,Tallahassee,FL,Tallahassee County,35209,cafe,A,FL_Scraper,"Restaurant,FL,Tallahassee",2026-05-07T20:48:34.234062,"State Population: 21,538,187"
FL-00085,Tampa Bar,Mary Rodriguez,info@tampabar.com,+1 (561) 273-4570,8563 Pine St,Tampa,FL,Tampa County,16562,cafe,A,FL_Scraper,"Restaurant,FL,Tampa",2026-05-07T20:48:34.234069,"State Population: 21,538,187"
FL-00086,Orlando Bistro,William Taylor,info@orlandobistro.com,+1 (904) 503-1646,3302 Oak St,Orlando,FL,Orlando County,61570,grill,A,FL_Scraper,"Restaurant,FL,Orlando",2026-05-07T20:48:34.234078,"State Population: 21,538,187"
FL-00087,Tampa Kitchen,Richard Smith,info@tampakitchen.com,+1 (863) 100-5163,9328 Maple St,Tampa,FL,Tampa County,37895,cafe,A,FL_Scraper,"Restaurant,FL,Tampa",2026-05-07T20:48:34.234084,"State Population: 21,538,187"
FL-00088,Tampa Diner,Richard Anderson,info@tampadiner.com,+1 (305) 802-5851,7358 Main St,Tampa,FL,Tampa County,55729,cafe,A,FL_Scraper,"Restaurant,FL,Tampa",2026-05-07T20:48:34.234090,"State Population: 21,538,187"
FL-00089,The Miller Restaurant,Elizabeth Rodriguez,info@themillerrestau.com,+1 (813) 969-1429,8845 Oak St,Jacksonville,FL,Jacksonville County,90242,cafe,A,FL_Scraper,"Restaurant,FL,Jacksonville",2026-05-07T20:48:34.234096,"State Population: 21,538,187"
FL-00090,Tallahassee Tavern,Susan Wilson,info@tallahasseetave.com,+1 (904) 318-8019,8166 Main St,Tallahassee,FL,Tallahassee County,65636,restaurant,A,FL_Scraper,"Restaurant,FL,Tallahassee",2026-05-07T20:48:34.234104,"State Population: 21,538,187"
FL-00091,Miami House,John Anderson,info@miamihouse.com,+1 (561) 169-6425,5852 Main St,Miami,FL,Miami County,19398,grill,A,FL_Scraper,"Restaurant,FL,Miami",2026-05-07T20:48:34.234110,"State Population: 21,538,187"
FL-00092,Orlando Grill,Michael Anderson,info@orlandogrill.com,+1 (561) 124-8012,7432 Oak St,Orlando,FL,Orlando County,97906,cafe,A,FL_Scraper,"Restaurant,FL,Orlando",2026-05-07T20:48:34.234116,"State Population: 21,538,187"
FL-00093,Jacksonville Kitchen,Susan Jones,info@jacksonvillekit.com,+1 (407) 515-9520,6162 Main St,Jacksonville,FL,Jacksonville County,66241,restaurant,A,FL_Scraper,"Restaurant,FL,Jacksonville",2026-05-07T20:48:34.234125,"State Population: 21,538,187"
FL-00094,Tallahassee Bistro,John Smith,info@tallahasseebist.com,+1 (561) 651-6304,8932 Main St,Tallahassee,FL,Tallahassee County,15845,restaurant,A,FL_Scraper,"Restaurant,FL,Tallahassee",2026-05-07T20:48:34.234135,"State Population: 21,538,187"
FL-00095,Orlando Kitchen,Linda Rodriguez,info@orlandokitchen.com,+1 (904) 546-2934,5281 Oak St,Orlando,FL,Orlando County,82395,bar,A,FL_Scraper,"Restaurant,FL,Orlando",2026-05-07T20:48:34.234150,"State Population: 21,538,187"
FL-00096,Tallahassee Bistro,Susan Miller,info@tallahasseebist.com,+1 (239) 186-5598,4520 Maple St,Tallahassee,FL,Tallahassee County,66176,cafe,A,FL_Scraper,"Restaurant,FL,Tallahassee",2026-05-07T20:48:34.234163,"State Population: 21,538,187"
FL-00097,Tampa Pub,Susan Miller,info@tampapub.com,+1 (954) 772-5989,1184 Main St,Tampa,FL,Tampa County,11232,grill,A,FL_Scraper,"Restaurant,FL,Tampa",2026-05-07T20:48:34.234175,"State Population: 21,538,187"
FL-00098,Tallahassee Cafe,William Martinez,info@tallahasseecafe.com,+1 (239) 812-8952,9301 Maple St,Tallahassee,FL,Tallahassee County,30501,restaurant,A,FL_Scraper,"Restaurant,FL,Tallahassee",2026-05-07T20:48:34.234184,"State Population: 21,538,187"
FL-00099,Tampa Tavern,Elizabeth Anderson,info@tampatavern.com,+1 (407) 956-2897,2464 Oak St,Tampa,FL,Tampa County,97712,grill,A,FL_Scraper,"Restaurant,FL,Tampa",2026-05-07T20:48:34.234200,"State Population: 21,538,187"
FL-00100,Jacksonville Pub,Susan Williams,info@jacksonvillepub.com,+1 (904) 224-4591,5079 Pine St,Jacksonville,FL,Jacksonville County,59145,bar,A,FL_Scraper,"Restaurant,FL,Jacksonville",2026-05-07T20:48:34.234223,"State Population: 21,538,187"
FL-00101,Orlando Grill,Linda Taylor,info@orlandogrill.com,+1 (904) 693-3535,8845 Oak St,Orlando,FL,Orlando County,60573,grill,A,FL_Scraper,"Restaurant,FL,Orlando",2026-05-07T20:48:34.234235,"State Population: 21,538,187"
FL-00102,Orlando Cafe,James Brown,info@orlandocafe.com,+1 (407) 442-7619,4751 Main St,Orlando,FL,Orlando County,55475,restaurant,A,FL_Scraper,"Restaurant,FL,Orlando",2026-05-07T20:48:34.234245,"State Population: 21,538,187"
FL-00103,Tampa Pub,Mary Wilson,info@tampapub.com,+1 (954) 496-9362,3619 Maple St,Tampa,FL,Tampa County,20360,grill,A,FL_Scraper,"Restaurant,FL,Tampa",2026-05-07T20:48:34.234255,"State Population: 21,538,187"
FL-00104,Tallahassee Eatery,Elizabeth Johnson,info@tallahasseeeate.com,+1 (407) 136-7507,2892 Main St,Tallahassee,FL,Tallahassee County,83516,grill,A,FL_Scraper,"Restaurant,FL,Tallahassee",2026-05-07T20:48:34.234280,"State Population: 21,538,187"
FL-00105,Jacksonville House,Michael Davis,info@jacksonvillehou.com,+1 (904) 281-2801,6308 Elm St,Jacksonville,FL,Jacksonville County,85428,restaurant,A,FL_Scraper,"Restaurant,FL,Jacksonville",2026-05-07T20:48:34.234291,"State Population: 21,538,187"
