license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
58-798518,58,Caterer's Beer & Wine,ACTIVE,Sierra Restaurant LLC,Anthony Davis,8924 Main Ct,Sierra,CA,95785,Sierra,(559) 666-4033,2011-02-15,2026-05-21
21-575222,21,Off-Sale General,ACTIVE,The Sierra Restaurant LLC,Anthony Martin,8157 Center Pl,Sierra,CA,92720,Sierra,(916) 450-9636,2012-11-04,2024-08-24
47-674446,47,On-Sale General - Restaurant,ACTIVE,The Sierra Market,James Garcia,7264 Broad Pl,Sierra,CA,95162,Sierra,(916) 640-2784,2021-04-12,2025-12-15
41-366430,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Sierra Restaurant,Christopher Thomas,6389 Center Blvd,Sierra,CA,93320,Sierra,(916) 621-3754,2017-07-10,2026-12-14
20-430615,20,Off-Sale Beer & Wine,ACTIVE,The Sierra Market LLC,James Smith,9979 Main Blvd,Sierra,CA,90448,Sierra,(530) 627-1698,2021-01-16,2026-06-25
75-736155,75,Event Permit Holder,ACTIVE,Sierra Cafe Inc,Michelle Rodriguez,3118 Main Ln,Sierra,CA,92712,Sierra,(559) 206-9067,2015-06-24,2024-09-08
47-667103,47,On-Sale General - Restaurant,ACTIVE,The Sierra Market LLC,James Rodriguez,3701 Broad St,Sierra,CA,95720,Sierra,(760) 831-5998,2010-02-06,2026-06-16
75-217927,75,Event Permit Holder,ACTIVE,Sierra Tavern LLC,John Miller,620 Broad Ct,Sierra,CA,95302,Sierra,(559) 393-3688,2015-01-19,2026-07-13
48-654053,48,On-Sale General - Bar/Tavern,ACTIVE,The Sierra Bar LLC,David Williams,6599 Broad Ln,Sierra,CA,92781,Sierra,(707) 279-4934,2018-10-04,2026-02-09
48-958481,48,On-Sale General - Bar/Tavern,ACTIVE,Sierra Cafe Inc,Anthony Brown,5871 Main Pl,Sierra,CA,92382,Sierra,(442) 631-5618,2012-06-20,2025-02-03
21-702753,21,Off-Sale General,ACTIVE,The Sierra Bar,Paul Anderson,6950 Main Rd,Sierra,CA,93882,Sierra,(760) 480-9015,2010-08-25,2024-02-14
75-117501,75,Event Permit Holder,ACTIVE,Sierra Bar Inc,Maria Thomas,356 Main Rd,Sierra,CA,90415,Sierra,(707) 647-4474,2013-09-07,2026-02-13
41-858706,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Sierra Bar,Anthony Davis,671 Main Ave,Sierra,CA,92283,Sierra,(442) 704-5617,2016-12-27,2024-05-10
48-559737,48,On-Sale General - Bar/Tavern,ACTIVE,The Sierra Tavern Inc,Maria Jackson,1435 Main Ln,Sierra,CA,92858,Sierra,(559) 208-9882,2013-10-13,2026-11-05
75-921200,75,Event Permit Holder,ACTIVE,The Sierra Bar,Maria Martin,757 Center St,Sierra,CA,92976,Sierra,(442) 958-6015,2014-09-08,2024-11-03
58-600720,58,Caterer's Beer & Wine,ACTIVE,The Sierra Tavern,Andrew Wilson,4043 Main Way,Sierra,CA,91578,Sierra,(707) 659-4598,2023-01-01,2026-10-20
21-620417,21,Off-Sale General,ACTIVE,Sierra Tavern,Robert Lopez,7817 Center Blvd,Sierra,CA,93640,Sierra,(707) 595-5450,2015-09-25,2024-01-12
48-616389,48,On-Sale General - Bar/Tavern,ACTIVE,Sierra Tavern,John Jackson,958 Center Rd,Sierra,CA,90473,Sierra,(442) 804-8345,2014-05-25,2025-05-02
21-880748,21,Off-Sale General,ACTIVE,Sierra Tavern Inc,John Martin,9367 Center Pl,Sierra,CA,92459,Sierra,(530) 690-3468,2012-07-21,2026-11-14
20-353637,20,Off-Sale Beer & Wine,ACTIVE,Sierra Bar Inc,Mark Garcia,1745 Center Dr,Sierra,CA,95597,Sierra,(442) 931-1259,2018-11-13,2024-11-02
75-620883,75,Event Permit Holder,ACTIVE,The Sierra Tavern Inc,Michael Wilson,9463 Center Ln,Sierra,CA,94517,Sierra,(559) 536-1545,2017-12-02,2024-09-09
21-598029,21,Off-Sale General,ACTIVE,Sierra Market Inc,John Miller,1242 Center St,Sierra,CA,95761,Sierra,(707) 589-4658,2013-11-21,2026-08-19
58-809644,58,Caterer's Beer & Wine,ACTIVE,Sierra Restaurant LLC,Steven Garcia,6328 Main Rd,Sierra,CA,94039,Sierra,(831) 888-3980,2021-04-24,2024-09-17
75-272016,75,Event Permit Holder,ACTIVE,Sierra Tavern LLC,Mark Wilson,3346 Broad St,Sierra,CA,90930,Sierra,(559) 993-9808,2018-07-12,2026-02-15
21-850919,21,Off-Sale General,ACTIVE,Sierra Bar,Christopher Williams,1570 Center Ct,Sierra,CA,94052,Sierra,(916) 862-7720,2016-02-17,2026-02-07
21-939423,21,Off-Sale General,ACTIVE,Sierra Restaurant,Jennifer Taylor,205 Center Dr,Sierra,CA,92918,Sierra,(209) 917-4588,2021-12-16,2024-05-27
47-622717,47,On-Sale General - Restaurant,ACTIVE,The Sierra Restaurant Inc,Maria Moore,9129 Center Ct,Sierra,CA,96045,Sierra,(442) 621-2957,2015-07-03,2024-01-04
58-465926,58,Caterer's Beer & Wine,ACTIVE,Sierra Market Inc,Paul Martin,960 Main Pl,Sierra,CA,95717,Sierra,(209) 676-1378,2011-03-03,2024-10-10
48-531047,48,On-Sale General - Bar/Tavern,ACTIVE,Sierra Market Inc,Paul Jackson,2761 Main Dr,Sierra,CA,93665,Sierra,(209) 996-6411,2015-09-06,2026-04-19
58-461352,58,Caterer's Beer & Wine,ACTIVE,Sierra Tavern Inc,Jennifer Smith,2293 Broad Pl,Sierra,CA,90614,Sierra,(209) 645-8117,2013-12-17,2026-08-21
75-239637,75,Event Permit Holder,ACTIVE,Sierra Restaurant LLC,David Rodriguez,2408 Center Rd,Sierra,CA,94644,Sierra,(530) 553-3856,2010-12-12,2026-06-06
75-998317,75,Event Permit Holder,ACTIVE,Sierra Restaurant LLC,Matthew Taylor,3411 Broad Ave,Sierra,CA,93414,Sierra,(707) 829-9640,2015-02-27,2026-03-25
20-790170,20,Off-Sale Beer & Wine,ACTIVE,Sierra Cafe LLC,Michael Martinez,8377 Broad Ave,Sierra,CA,91373,Sierra,(831) 211-1879,2018-02-01,2024-08-07
48-269850,48,On-Sale General - Bar/Tavern,ACTIVE,The Sierra Bar LLC,Jennifer Wilson,5568 Broad Pl,Sierra,CA,90396,Sierra,(831) 368-7006,2024-11-01,2026-11-19
58-339017,58,Caterer's Beer & Wine,ACTIVE,The Sierra Tavern Inc,Kenneth Williams,3330 Center Rd,Sierra,CA,95307,Sierra,(559) 624-6772,2010-09-22,2024-12-26
47-820049,47,On-Sale General - Restaurant,ACTIVE,Sierra Restaurant LLC,Mark Garcia,8053 Main Ave,Sierra,CA,92345,Sierra,(209) 865-5056,2016-09-17,2026-09-02
47-812515,47,On-Sale General - Restaurant,ACTIVE,The Sierra Market,William Wilson,1069 Main St,Sierra,CA,95941,Sierra,(530) 790-2708,2023-03-14,2024-08-12
41-101039,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Sierra Market LLC,Christopher Brown,2863 Broad Ave,Sierra,CA,90658,Sierra,(760) 684-4442,2022-09-07,2026-09-19
47-864047,47,On-Sale General - Restaurant,ACTIVE,Sierra Restaurant Inc,David Jackson,4343 Center St,Sierra,CA,95924,Sierra,(707) 998-2174,2023-07-27,2024-12-04
