license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
75-147532,75,Event Permit Holder,ACTIVE,Glenn Restaurant Inc,Maria Gonzalez,4596 Main St,Glenn,CA,90467,Glenn,(530) 511-4609,2018-07-11,2024-09-15
48-758295,48,On-Sale General - Bar/Tavern,ACTIVE,Glenn Restaurant,David Taylor,2423 Center Ct,Glenn,CA,94564,Glenn,(530) 950-5903,2019-10-06,2024-03-09
47-304203,47,On-Sale General - Restaurant,ACTIVE,The Glenn Tavern LLC,Maria Johnson,7723 Main Rd,Glenn,CA,90716,Glenn,(831) 321-6411,2021-03-10,2026-03-17
21-487454,21,Off-Sale General,ACTIVE,Glenn Bar LLC,Daniel Miller,8000 Center Ln,Glenn,CA,95364,Glenn,(559) 620-3156,2021-05-26,2024-10-04
75-564897,75,Event Permit Holder,ACTIVE,Glenn Restaurant Inc,Michael Martin,4445 Center St,Glenn,CA,95688,Glenn,(209) 553-7332,2010-04-10,2026-01-21
75-382082,75,Event Permit Holder,ACTIVE,Glenn Restaurant Inc,Lisa Taylor,9657 Center Way,Glenn,CA,94775,Glenn,(442) 311-1188,2017-12-22,2024-09-28
48-217351,48,On-Sale General - Bar/Tavern,ACTIVE,The Glenn Tavern,Anthony Jones,3013 Main St,Glenn,CA,91820,Glenn,(760) 235-9199,2016-07-09,2025-04-14
21-505569,21,Off-Sale General,ACTIVE,The Glenn Market LLC,Christopher Moore,4105 Center Dr,Glenn,CA,90982,Glenn,(831) 643-4886,2023-04-07,2026-09-14
58-370635,58,Caterer's Beer & Wine,ACTIVE,The Glenn Market,John Johnson,5946 Broad Ave,Glenn,CA,91738,Glenn,(916) 740-5396,2014-09-04,2026-07-03
58-815848,58,Caterer's Beer & Wine,ACTIVE,Glenn Bar,Michael Smith,2392 Center Ave,Glenn,CA,92512,Glenn,(559) 873-1846,2013-04-02,2026-08-22
47-162776,47,On-Sale General - Restaurant,ACTIVE,Glenn Market LLC,Jennifer Gonzalez,8538 Broad Pl,Glenn,CA,92102,Glenn,(530) 297-6646,2014-08-14,2024-09-03
48-601404,48,On-Sale General - Bar/Tavern,ACTIVE,The Glenn Cafe LLC,Andrew Taylor,2587 Center St,Glenn,CA,90010,Glenn,(707) 424-5253,2018-07-11,2024-09-17
20-143035,20,Off-Sale Beer & Wine,ACTIVE,The Glenn Tavern,David Wilson,4212 Broad Rd,Glenn,CA,90085,Glenn,(760) 479-6203,2019-03-12,2026-09-11
58-984081,58,Caterer's Beer & Wine,ACTIVE,Glenn Cafe,Steven Smith,6005 Center Ave,Glenn,CA,92587,Glenn,(707) 804-6109,2015-10-18,2026-08-16
58-537777,58,Caterer's Beer & Wine,ACTIVE,Glenn Bar Inc,Matthew Smith,6936 Broad Ave,Glenn,CA,94977,Glenn,(916) 519-2797,2015-10-21,2026-03-13
75-920029,75,Event Permit Holder,ACTIVE,Glenn Tavern Inc,Maria Johnson,6188 Center Ave,Glenn,CA,95740,Glenn,(916) 948-6105,2016-05-24,2025-12-18
48-288977,48,On-Sale General - Bar/Tavern,ACTIVE,Glenn Market LLC,Matthew Garcia,1083 Broad Blvd,Glenn,CA,93521,Glenn,(530) 613-5788,2022-11-16,2026-06-19
58-541773,58,Caterer's Beer & Wine,ACTIVE,The Glenn Cafe,Robert Hernandez,3713 Broad Ln,Glenn,CA,93293,Glenn,(209) 424-8222,2023-02-24,2026-11-21
47-229146,47,On-Sale General - Restaurant,ACTIVE,Glenn Cafe Inc,Jennifer Lopez,6319 Main Pl,Glenn,CA,93670,Glenn,(209) 878-1107,2024-12-16,2025-01-20
47-317690,47,On-Sale General - Restaurant,ACTIVE,The Glenn Bar LLC,Anthony Jones,2141 Center Blvd,Glenn,CA,94483,Glenn,(707) 464-4047,2018-11-08,2026-08-18
21-405693,21,Off-Sale General,ACTIVE,The Glenn Bar Inc,Jennifer Brown,3458 Broad Blvd,Glenn,CA,90221,Glenn,(209) 443-4692,2012-07-18,2025-12-24
41-590060,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Glenn Restaurant LLC,William Garcia,7323 Broad Ct,Glenn,CA,92519,Glenn,(760) 598-5532,2014-12-12,2025-03-18
48-957509,48,On-Sale General - Bar/Tavern,ACTIVE,Glenn Market,Michael Lopez,3336 Main Dr,Glenn,CA,91563,Glenn,(916) 354-9345,2018-02-05,2025-11-05
75-102153,75,Event Permit Holder,ACTIVE,Glenn Market LLC,Matthew Smith,7961 Main Blvd,Glenn,CA,95454,Glenn,(559) 758-3376,2015-03-02,2025-04-24
58-574773,58,Caterer's Beer & Wine,ACTIVE,Glenn Bar LLC,Daniel Rodriguez,1548 Broad Rd,Glenn,CA,90379,Glenn,(442) 917-2725,2024-05-13,2024-11-07
41-363892,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Glenn Tavern,Andrew Martinez,2325 Center Ave,Glenn,CA,90286,Glenn,(209) 496-5311,2024-03-08,2024-09-17
21-572159,21,Off-Sale General,ACTIVE,Glenn Cafe Inc,Maria Anderson,181 Broad Ln,Glenn,CA,93842,Glenn,(760) 557-9672,2016-11-06,2024-07-20
48-919850,48,On-Sale General - Bar/Tavern,ACTIVE,The Glenn Tavern LLC,Maria Anderson,8289 Broad Rd,Glenn,CA,94780,Glenn,(209) 656-5834,2022-01-13,2024-07-13
75-675276,75,Event Permit Holder,ACTIVE,Glenn Bar,Jennifer Miller,9949 Broad Blvd,Glenn,CA,91416,Glenn,(442) 260-4696,2010-03-21,2024-10-13
47-763295,47,On-Sale General - Restaurant,ACTIVE,Glenn Bar LLC,Kenneth Jones,231 Main Dr,Glenn,CA,91136,Glenn,(442) 404-8319,2018-05-16,2026-07-19
48-502632,48,On-Sale General - Bar/Tavern,ACTIVE,The Glenn Tavern LLC,Maria Garcia,4658 Broad Rd,Glenn,CA,94561,Glenn,(707) 986-1231,2016-10-22,2026-03-03
21-384232,21,Off-Sale General,ACTIVE,The Glenn Market LLC,Kenneth Miller,3013 Broad Way,Glenn,CA,90849,Glenn,(831) 796-9929,2012-08-16,2024-07-17
47-195108,47,On-Sale General - Restaurant,ACTIVE,Glenn Market,Robert Jackson,1539 Center Ct,Glenn,CA,95852,Glenn,(760) 544-4459,2020-06-09,2024-06-17
58-884531,58,Caterer's Beer & Wine,ACTIVE,Glenn Cafe LLC,Michael Wilson,2654 Broad Pl,Glenn,CA,96092,Glenn,(442) 765-9698,2014-03-12,2024-02-05
48-504246,48,On-Sale General - Bar/Tavern,ACTIVE,The Glenn Cafe LLC,Daniel Taylor,1805 Broad Ct,Glenn,CA,91791,Glenn,(760) 953-8353,2011-08-11,2024-02-15
21-313400,21,Off-Sale General,ACTIVE,Glenn Restaurant,James Anderson,5273 Main Pl,Glenn,CA,92490,Glenn,(530) 282-7562,2020-07-17,2025-05-18
41-430971,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Glenn Cafe,Andrew Wilson,6707 Broad Ave,Glenn,CA,95034,Glenn,(442) 751-8794,2015-06-16,2025-12-27
48-220114,48,On-Sale General - Bar/Tavern,ACTIVE,Glenn Tavern Inc,Andrew Gonzalez,4188 Center Ave,Glenn,CA,95810,Glenn,(530) 946-9141,2014-05-20,2025-08-22
21-436572,21,Off-Sale General,ACTIVE,Glenn Cafe LLC,James Taylor,4740 Main Ct,Glenn,CA,95195,Glenn,(707) 254-8445,2021-02-09,2025-10-10
75-572631,75,Event Permit Holder,ACTIVE,Glenn Cafe Inc,Andrew Gonzalez,4381 Main Ct,Glenn,CA,93504,Glenn,(530) 472-2615,2024-02-26,2025-04-01
48-940226,48,On-Sale General - Bar/Tavern,ACTIVE,The Glenn Tavern LLC,Matthew Gonzalez,9006 Main Ct,Glenn,CA,93914,Glenn,(831) 865-8592,2016-11-28,2026-03-21
75-534869,75,Event Permit Holder,ACTIVE,The Glenn Tavern LLC,Christopher Taylor,3349 Main Rd,Glenn,CA,95057,Glenn,(707) 641-2550,2013-05-13,2025-12-13
75-993705,75,Event Permit Holder,ACTIVE,The Glenn Tavern LLC,James Davis,4085 Center Pl,Glenn,CA,91497,Glenn,(916) 392-9316,2010-01-02,2024-07-02
58-786050,58,Caterer's Beer & Wine,ACTIVE,The Glenn Tavern LLC,Anthony Williams,2394 Broad Way,Glenn,CA,92895,Glenn,(916) 717-2555,2015-11-04,2024-07-26
48-837243,48,On-Sale General - Bar/Tavern,ACTIVE,Glenn Tavern,Steven Johnson,4376 Broad Dr,Glenn,CA,92026,Glenn,(559) 231-1792,2016-12-01,2026-04-09
75-152366,75,Event Permit Holder,ACTIVE,Glenn Cafe LLC,Robert Gonzalez,9818 Center Rd,Glenn,CA,90850,Glenn,(760) 524-3955,2020-08-02,2026-05-22
75-868098,75,Event Permit Holder,ACTIVE,Glenn Restaurant Inc,John Jackson,8962 Broad Ln,Glenn,CA,96040,Glenn,(707) 212-6797,2014-09-06,2024-03-04
75-751193,75,Event Permit Holder,ACTIVE,The Glenn Restaurant,Michelle Johnson,4884 Broad Blvd,Glenn,CA,92187,Glenn,(530) 944-4037,2016-01-04,2026-06-13
20-330769,20,Off-Sale Beer & Wine,ACTIVE,The Glenn Market Inc,Michelle Taylor,2892 Main Way,Glenn,CA,95042,Glenn,(209) 436-1849,2022-02-09,2024-05-24
48-244090,48,On-Sale General - Bar/Tavern,ACTIVE,The Glenn Cafe Inc,Anthony Jones,6651 Center Way,Glenn,CA,94149,Glenn,(209) 953-1185,2020-06-13,2025-09-10
58-427563,58,Caterer's Beer & Wine,ACTIVE,Glenn Restaurant LLC,Jennifer Jackson,6734 Main Way,Glenn,CA,95425,Glenn,(442) 394-7820,2017-01-18,2025-07-20
58-534351,58,Caterer's Beer & Wine,ACTIVE,The Glenn Market LLC,Anthony Anderson,8656 Main Blvd,Glenn,CA,91380,Glenn,(209) 716-1100,2015-09-23,2026-01-28
58-129393,58,Caterer's Beer & Wine,ACTIVE,Glenn Restaurant,Paul Smith,9009 Main Pl,Glenn,CA,93426,Glenn,(916) 400-6851,2010-06-17,2024-01-08
20-370885,20,Off-Sale Beer & Wine,ACTIVE,The Glenn Tavern,William Johnson,8063 Main Ln,Glenn,CA,90532,Glenn,(530) 686-7001,2015-05-16,2025-08-25
48-930477,48,On-Sale General - Bar/Tavern,ACTIVE,Glenn Tavern Inc,Steven Rodriguez,6597 Main Ave,Glenn,CA,94388,Glenn,(530) 376-5637,2015-12-15,2026-08-26
75-945553,75,Event Permit Holder,ACTIVE,The Glenn Bar,Maria Jones,1123 Broad Rd,Glenn,CA,93246,Glenn,(760) 554-6788,2022-07-24,2025-01-21
20-840443,20,Off-Sale Beer & Wine,ACTIVE,The Glenn Market,Matthew Anderson,2496 Main Blvd,Glenn,CA,90011,Glenn,(707) 678-6985,2011-02-27,2026-05-03
20-290108,20,Off-Sale Beer & Wine,ACTIVE,Glenn Cafe,Andrew Wilson,7681 Main Ln,Glenn,CA,90236,Glenn,(916) 336-1058,2016-07-01,2026-12-14
21-957559,21,Off-Sale General,ACTIVE,The Glenn Market Inc,Jennifer Jackson,7015 Broad Ave,Glenn,CA,90633,Glenn,(916) 280-4851,2013-06-13,2025-10-02
48-804183,48,On-Sale General - Bar/Tavern,ACTIVE,Glenn Restaurant LLC,Matthew Thomas,3865 Main Dr,Glenn,CA,95330,Glenn,(707) 293-1908,2011-02-27,2025-05-28
41-829767,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Glenn Cafe,Lisa Garcia,4975 Broad Dr,Glenn,CA,95082,Glenn,(442) 597-4394,2021-02-06,2026-02-04
47-428603,47,On-Sale General - Restaurant,ACTIVE,Glenn Cafe Inc,Maria Jones,1286 Broad Blvd,Glenn,CA,91858,Glenn,(530) 886-6425,2012-02-08,2025-09-04
47-848698,47,On-Sale General - Restaurant,ACTIVE,The Glenn Tavern LLC,Jennifer Rodriguez,3802 Broad Blvd,Glenn,CA,91628,Glenn,(760) 608-6969,2018-01-28,2025-11-21
58-617408,58,Caterer's Beer & Wine,ACTIVE,The Glenn Market,Lisa Johnson,7681 Main Pl,Glenn,CA,92093,Glenn,(530) 675-8591,2019-05-12,2024-09-23
75-505621,75,Event Permit Holder,ACTIVE,Glenn Bar,Anthony Hernandez,5357 Main Ave,Glenn,CA,91741,Glenn,(831) 824-8470,2011-10-06,2025-11-27
47-824223,47,On-Sale General - Restaurant,ACTIVE,Glenn Bar LLC,Jennifer Moore,3105 Broad Pl,Glenn,CA,93442,Glenn,(707) 253-1746,2015-04-02,2024-11-22
75-166568,75,Event Permit Holder,ACTIVE,Glenn Tavern LLC,Paul Wilson,7816 Center Way,Glenn,CA,95277,Glenn,(209) 400-7528,2023-04-26,2025-02-25
75-422208,75,Event Permit Holder,ACTIVE,Glenn Tavern LLC,Matthew Wilson,1080 Broad Ave,Glenn,CA,93672,Glenn,(916) 802-4836,2014-08-10,2024-02-10
48-136452,48,On-Sale General - Bar/Tavern,ACTIVE,Glenn Restaurant Inc,Kenneth Lopez,6168 Center Ln,Glenn,CA,92829,Glenn,(559) 570-8905,2020-07-06,2026-05-17
41-992391,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Glenn Bar,James Martin,8438 Broad Way,Glenn,CA,94174,Glenn,(831) 328-2814,2016-08-07,2025-03-10
47-270001,47,On-Sale General - Restaurant,ACTIVE,The Glenn Cafe Inc,John Martinez,8916 Center Rd,Glenn,CA,95563,Glenn,(707) 841-7444,2022-02-11,2026-01-05
41-643035,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Glenn Restaurant Inc,James Davis,9222 Broad Ave,Glenn,CA,93663,Glenn,(831) 705-6399,2023-04-06,2025-07-05
75-116919,75,Event Permit Holder,ACTIVE,Glenn Market,Paul Taylor,2409 Main Ct,Glenn,CA,93610,Glenn,(831) 543-2786,2017-12-14,2024-10-08
58-173828,58,Caterer's Beer & Wine,ACTIVE,Glenn Market Inc,James Smith,6779 Broad Ct,Glenn,CA,90339,Glenn,(530) 558-5076,2019-08-02,2025-12-18
58-304013,58,Caterer's Beer & Wine,ACTIVE,Glenn Cafe Inc,James Lopez,784 Main Pl,Glenn,CA,91572,Glenn,(916) 478-8831,2023-10-15,2025-06-14
21-317827,21,Off-Sale General,ACTIVE,Glenn Restaurant Inc,Robert Wilson,7430 Broad St,Glenn,CA,92416,Glenn,(559) 302-4980,2014-12-20,2024-06-05
21-364003,21,Off-Sale General,ACTIVE,Glenn Restaurant,John Thomas,9086 Broad Ave,Glenn,CA,90699,Glenn,(209) 629-8677,2019-11-09,2025-09-22
75-484014,75,Event Permit Holder,ACTIVE,Glenn Restaurant,Steven Martin,8828 Center Ln,Glenn,CA,94273,Glenn,(442) 410-8286,2011-12-15,2026-05-03
75-662060,75,Event Permit Holder,ACTIVE,The Glenn Tavern,Kenneth Moore,7088 Center Rd,Glenn,CA,95605,Glenn,(831) 983-7594,2013-06-04,2024-10-06
21-283792,21,Off-Sale General,ACTIVE,The Glenn Cafe LLC,Maria Gonzalez,3484 Broad Way,Glenn,CA,94663,Glenn,(442) 696-5835,2017-03-04,2026-09-27
58-537150,58,Caterer's Beer & Wine,ACTIVE,Glenn Market Inc,John Thomas,1773 Broad Rd,Glenn,CA,95180,Glenn,(916) 916-4849,2018-03-01,2024-08-18
58-151971,58,Caterer's Beer & Wine,ACTIVE,Glenn Restaurant Inc,John Thomas,5508 Center St,Glenn,CA,94678,Glenn,(707) 700-4455,2010-03-23,2024-12-11
41-879449,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Glenn Cafe Inc,Matthew Wilson,7499 Main Pl,Glenn,CA,91661,Glenn,(559) 413-1547,2012-10-14,2024-05-11
75-330770,75,Event Permit Holder,ACTIVE,The Glenn Bar LLC,Jennifer Anderson,6860 Center Blvd,Glenn,CA,91555,Glenn,(209) 648-8501,2012-11-10,2024-11-19
48-394594,48,On-Sale General - Bar/Tavern,ACTIVE,Glenn Tavern,Kenneth Garcia,3196 Broad Ct,Glenn,CA,93379,Glenn,(831) 763-1263,2013-10-19,2026-01-13
58-255773,58,Caterer's Beer & Wine,ACTIVE,The Glenn Cafe Inc,Mark Garcia,3682 Broad Ln,Glenn,CA,92428,Glenn,(916) 409-6714,2010-05-11,2024-02-28
58-631956,58,Caterer's Beer & Wine,ACTIVE,Glenn Bar Inc,Mark Martinez,1529 Center Blvd,Glenn,CA,94273,Glenn,(831) 997-8814,2012-06-16,2025-09-19
41-415092,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Glenn Cafe Inc,James Brown,4003 Broad Blvd,Glenn,CA,93175,Glenn,(442) 402-3699,2019-08-28,2024-05-24
41-396354,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Glenn Market,Steven Garcia,3530 Main Ct,Glenn,CA,90858,Glenn,(916) 592-4956,2011-04-27,2025-02-08
58-744552,58,Caterer's Beer & Wine,ACTIVE,Glenn Restaurant Inc,Christopher Martinez,5078 Main Dr,Glenn,CA,91260,Glenn,(442) 736-2120,2017-09-18,2025-07-04
58-342171,58,Caterer's Beer & Wine,ACTIVE,Glenn Market LLC,Michelle Gonzalez,743 Center Way,Glenn,CA,95637,Glenn,(916) 433-1982,2012-11-02,2026-06-08
41-855115,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Glenn Market,Jennifer Jackson,8610 Broad Ln,Glenn,CA,93035,Glenn,(559) 826-8283,2024-12-17,2026-10-09
20-424817,20,Off-Sale Beer & Wine,ACTIVE,Glenn Cafe LLC,James Martinez,4002 Center Dr,Glenn,CA,94559,Glenn,(760) 579-5674,2010-07-17,2026-10-08
48-970597,48,On-Sale General - Bar/Tavern,ACTIVE,Glenn Market Inc,Lisa Hernandez,4468 Center Pl,Glenn,CA,95478,Glenn,(442) 350-6017,2011-05-01,2025-07-03
47-434645,47,On-Sale General - Restaurant,ACTIVE,Glenn Market Inc,Maria Smith,7119 Broad Blvd,Glenn,CA,92576,Glenn,(760) 298-2122,2019-10-15,2024-03-18
48-931243,48,On-Sale General - Bar/Tavern,ACTIVE,The Glenn Market LLC,Michelle Smith,2781 Main Ct,Glenn,CA,90018,Glenn,(707) 459-5163,2011-10-26,2025-10-24
48-812574,48,On-Sale General - Bar/Tavern,ACTIVE,Glenn Restaurant,Mark Jones,8263 Center St,Glenn,CA,93238,Glenn,(559) 701-2825,2024-12-20,2024-06-05
21-859892,21,Off-Sale General,ACTIVE,The Glenn Restaurant LLC,Michael Jackson,5927 Main Way,Glenn,CA,93989,Glenn,(530) 309-9645,2011-11-03,2025-01-20
48-603892,48,On-Sale General - Bar/Tavern,ACTIVE,The Glenn Tavern Inc,Michael Brown,1324 Broad Ave,Glenn,CA,92022,Glenn,(916) 755-5982,2021-08-07,2026-04-06
21-632668,21,Off-Sale General,ACTIVE,Glenn Restaurant,Jennifer Anderson,1633 Broad Way,Glenn,CA,91204,Glenn,(760) 636-6529,2020-01-08,2026-07-24
21-595577,21,Off-Sale General,ACTIVE,Glenn Market Inc,Steven Smith,7339 Main Pl,Glenn,CA,93479,Glenn,(916) 651-4454,2022-10-06,2025-06-18
48-517300,48,On-Sale General - Bar/Tavern,ACTIVE,The Glenn Tavern LLC,Michelle Martinez,3263 Main Ave,Glenn,CA,95539,Glenn,(831) 938-7221,2023-12-04,2025-03-03
21-312028,21,Off-Sale General,ACTIVE,Glenn Bar LLC,Robert Gonzalez,4220 Main St,Glenn,CA,94912,Glenn,(559) 358-5941,2010-08-17,2024-09-16
75-385045,75,Event Permit Holder,ACTIVE,Glenn Restaurant Inc,Jennifer Moore,2441 Broad Ct,Glenn,CA,94759,Glenn,(760) 390-4498,2024-02-03,2024-11-11
21-649742,21,Off-Sale General,ACTIVE,The Glenn Market,Kenneth Jackson,7999 Center Ln,Glenn,CA,93147,Glenn,(559) 400-3651,2020-11-22,2026-11-09
47-707180,47,On-Sale General - Restaurant,ACTIVE,Glenn Market Inc,Matthew Lopez,9897 Broad Ct,Glenn,CA,91611,Glenn,(760) 689-4271,2013-08-06,2026-07-04
75-322707,75,Event Permit Holder,ACTIVE,The Glenn Cafe Inc,Michelle Gonzalez,2688 Broad Dr,Glenn,CA,90247,Glenn,(442) 243-3723,2024-04-27,2024-11-28
21-884097,21,Off-Sale General,ACTIVE,Glenn Tavern Inc,Kenneth Gonzalez,4278 Center Ln,Glenn,CA,92372,Glenn,(831) 624-4443,2019-05-10,2024-02-10
