license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
41-696724,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Contra Costa Co,Maria Hernandez,8083 4th Ln,Richmond,CA,92158,Contra Costa,(925) 238-5949,2007-09-26,2008-09-26
41-507062,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Concord Valley Group 62,Maria Wilson,4327 2nd Dr,Concord,CA,90188,Contra Costa,(510) 900-4590,2003-12-27,2004-12-27
41-922480,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Walnut Creek,Daniel Jackson,4903 Pico Blvd,Walnut Creek,CA,93237,Contra Costa,(925) 366-2991,2012-10-22,2013-10-22
41-671542,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Concord LLC,Kenneth Jackson,1102 Oak Ave,Concord,CA,91334,Contra Costa,(925) 685-4140,2016-10-03,2017-10-03
41-191328,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Richmond Valley Co,Daniel Martin,415 Mission Ln,Richmond,CA,94633,Contra Costa,(510) 660-1438,2019-06-27,2020-06-27
41-383393,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldRestaurant Contra Costa Corp 43,James Jackson,8629 Hollywood St,Walnut Creek,CA,92557,Contra Costa,(925) 241-4725,2021-08-16,2022-08-16
41-222237,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Inc,Daniel Davis,6285 3rd Way,Richmond,CA,90638,Contra Costa,(925) 342-6135,2001-03-26,2002-03-26
41-454485,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Contra Costa Group,Lisa Brown,5655 Maple Dr,Richmond,CA,91659,Contra Costa,(510) 705-3469,2002-03-21,2003-03-21
41-999646,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Pleasant Hill LLC,Maria Anderson,8778 Ocean Ave,Pleasant Hill,CA,94550,Contra Costa,(925) 992-4981,2004-12-02,2005-12-02
41-399726,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Concord Heights,Paul Brown,5810 2nd Way #448,Concord,CA,90621,Contra Costa,(925) 538-4128,2020-04-16,2021-04-16
41-615895,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Walnut Creek Heights Company,Lisa Davis Smith,4231 2nd Dr #827,Walnut Creek,CA,94139,Contra Costa,(510) 848-7346,2006-02-16,2007-02-16
41-537422,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Company,Christopher Jackson,505 6th Ave,Pleasant Hill,CA,91123,Contra Costa,(510) 732-2094,2014-12-09,2015-12-09
41-465493,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheGrill Walnut Creek Heights Company 75,Michelle Davis,3903 Front Ave,Walnut Creek,CA,95452,Contra Costa,(510) 552-6856,2022-01-25,2023-01-25
41-683021,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewEatery 86,Jennifer Taylor,7427 Market St,Richmond,CA,90136,Contra Costa,(925) 537-2986,2024-06-24,2025-06-24
41-776512,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheBistro 91,Maria Gonzalez Jones,9867 4th St,Pleasant Hill,CA,90566,Contra Costa,(510) 772-2635,2018-07-15,2019-07-15
41-107305,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCafe Group 4,Steven Lopez,2215 1st Ave,Pleasant Hill,CA,90378,Contra Costa,(925) 775-3535,2007-12-05,2008-12-05
41-396244,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro,Maria Williams,9996 Front Blvd #441,Walnut Creek,CA,95587,Contra Costa,(925) 945-4068,2004-11-26,2005-11-26
41-490305,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro,Christopher Martin,3862 Franklin Blvd,Concord,CA,90097,Contra Costa,(925) 834-8711,2015-05-21,2016-05-21
41-815331,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Walnut Creek,Matthew Anderson Wilson,3100 5th Rd,Walnut Creek,CA,92223,Contra Costa,(510) 347-3964,2019-09-17,2020-09-17
41-143787,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCorner Walnut Creek Valley 75,David Lopez,7470 4th St,Walnut Creek,CA,90851,Contra Costa,(510) 688-9805,2013-11-26,2014-11-26
41-334659,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Corp,Matthew Martinez Garcia,2766 Washington Ct #151,Concord,CA,94555,Contra Costa,(925) 792-7223,2006-02-27,2007-02-27
41-278270,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Company,Michael Martin,3603 Washington Ave,Richmond,CA,93206,Contra Costa,(925) 298-3029,2017-09-14,2018-09-14
41-437944,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Corp,David Anderson,6494 Broadway St,Richmond,CA,96104,Contra Costa,(510) 814-7397,2011-01-11,2012-01-11
41-733897,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewCafe Concord Valley LLC 90,Anthony Thomas,1330 Hollywood St #651,Concord,CA,93977,Contra Costa,(925) 471-4224,2017-03-23,2018-03-23
41-670397,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Concord Hills Inc,Lisa Jackson,9113 5th Ct,Concord,CA,95180,Contra Costa,(925) 388-2052,2015-01-07,2016-01-07
41-612393,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Corp,Matthew Smith,4434 Lincoln Dr,Pleasant Hill,CA,93499,Contra Costa,(510) 254-1799,2017-09-05,2018-09-05
41-972886,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Walnut Creek Valley Company,William Thomas,8677 Ocean Ln #841,Walnut Creek,CA,94091,Contra Costa,(510) 268-5490,2007-11-03,2008-11-03
41-434642,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Corp,John Johnson,1843 Broadway Dr,Richmond,CA,96148,Contra Costa,(510) 423-1647,2001-11-14,2002-11-14
41-556511,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Co,Michael Johnson,9151 4th St,Walnut Creek,CA,91152,Contra Costa,(925) 233-5169,2021-12-24,2022-12-24
41-949722,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Pleasant Hill Inc,Matthew Anderson Rodriguez,6896 Lincoln Ln,Pleasant Hill,CA,91123,Contra Costa,(925) 364-5761,2004-09-04,2005-09-04
41-720812,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Group,Andrew Martinez,9430 6th Way,Pleasant Hill,CA,93393,Contra Costa,(925) 430-6334,2010-10-05,2011-10-05
41-220340,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Contra Costa,Robert Gonzalez,946 Market Ln,Concord,CA,94049,Contra Costa,(510) 784-7922,2016-10-13,2017-10-13
41-466454,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Contra Costa,Jennifer Lopez,6767 2nd Dr,Richmond,CA,90288,Contra Costa,(925) 947-1571,2022-09-01,2023-09-01
41-753805,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Kenneth Martinez,9557 Jefferson Rd #727,Walnut Creek,CA,90965,Contra Costa,(925) 860-3859,2008-01-08,2009-01-08
41-961848,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Inc,Andrew Brown,7209 Market Ln,Richmond,CA,90297,Contra Costa,(925) 206-1769,2011-11-19,2012-11-19
41-476596,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Walnut Creek Co,Maria Johnson Brown,4365 Maple Ave,Walnut Creek,CA,92647,Contra Costa,(925) 742-3698,2012-05-24,2013-05-24
41-688109,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Contra Costa Co,Christopher Lopez Jackson,2254 Franklin Blvd,Richmond,CA,95698,Contra Costa,(925) 771-2231,2005-06-23,2006-06-23
41-687957,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Corp,Andrew Davis,2772 7th Pl,Pleasant Hill,CA,90449,Contra Costa,(510) 525-2480,2008-07-26,2009-07-26
41-944285,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Pleasant Hill LLC,John Hernandez,6887 Jefferson Rd,Pleasant Hill,CA,90551,Contra Costa,(510) 777-1594,2002-03-14,2003-03-14
41-306410,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Contra Costa LLC,Jennifer Martinez,557 2nd Blvd,Concord,CA,90224,Contra Costa,(510) 243-2571,2009-06-06,2010-06-06
41-276357,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Contra Costa Co,Anthony Smith,6048 Broadway Ct,Walnut Creek,CA,93121,Contra Costa,(925) 880-3283,2010-03-22,2011-03-22
41-564816,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Concord,Maria Gonzalez Miller,5356 Pico Rd,Concord,CA,95218,Contra Costa,(510) 930-1977,2006-07-03,2007-07-03
41-819619,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Co,James Thomas,4227 Ocean Ln,Walnut Creek,CA,93425,Contra Costa,(925) 640-4236,2024-05-23,2025-05-23
41-168617,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Richmond Company,Jennifer Miller,3304 Oak Rd,Richmond,CA,95146,Contra Costa,(925) 918-6873,2020-11-17,2021-11-17
41-104258,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Contra Costa LLC,Robert Martin,8761 Oak Ln #778,Pleasant Hill,CA,95631,Contra Costa,(510) 836-8390,2004-01-09,2005-01-09
41-894935,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Concord Group,Kenneth Garcia Williams,1736 Jefferson Ct,Concord,CA,93136,Contra Costa,(925) 644-4085,2016-07-15,2017-07-15
41-225814,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner,Anthony Smith,2718 Pico Dr,Concord,CA,91926,Contra Costa,(925) 482-2335,2024-02-05,2025-02-05
41-622206,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,Andrew Wilson,6792 6th Blvd #148,Concord,CA,90669,Contra Costa,(510) 359-8970,2009-07-06,2010-07-06
41-742185,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewSpot Walnut Creek 58,Maria Smith,1010 1st Dr #142,Walnut Creek,CA,94609,Contra Costa,(925) 585-2250,2009-07-09,2010-07-09
41-837635,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Contra Costa Company,Christopher Lopez Martin,3621 Wilshire Rd #848,Pleasant Hill,CA,90068,Contra Costa,(925) 963-3094,2010-11-06,2011-11-06
41-885199,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheGrill Company 70,James Jones,860 Madison Ave,Richmond,CA,91747,Contra Costa,(925) 366-3941,2010-06-04,2011-06-04
41-979319,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Group,Steven Jackson,5029 Maple Dr,Walnut Creek,CA,92421,Contra Costa,(510) 590-8609,2010-10-14,2011-10-14
41-743852,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Corp,Paul Rodriguez,182 Main Ave,Pleasant Hill,CA,93633,Contra Costa,(510) 395-8329,2003-01-25,2004-01-25
41-934830,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill LLC 100,Christopher Johnson,6882 1st St,Pleasant Hill,CA,95998,Contra Costa,(510) 982-3651,2004-03-27,2005-03-27
41-160865,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Concord,Mark Wilson,2558 1st Blvd,Concord,CA,93169,Contra Costa,(510) 299-2897,2010-02-11,2011-02-11
41-387880,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Group,Anthony Davis,7000 Jefferson St,Richmond,CA,90255,Contra Costa,(925) 994-2798,2019-12-19,2020-12-19
41-639751,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Contra Costa LLC,Paul Martin,7646 5th St,Pleasant Hill,CA,95499,Contra Costa,(510) 540-2242,2023-05-06,2024-05-06
41-977900,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewPlace Corp 32,Mark Davis,1580 Madison Ave #628,Concord,CA,94866,Contra Costa,(925) 435-1879,2018-08-05,2019-08-05
41-256291,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner LLC,Kenneth Thomas,1731 Jefferson Dr,Pleasant Hill,CA,90562,Contra Costa,(510) 677-5162,2018-06-07,2019-06-07
41-681302,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewCafe Walnut Creek Co 54,Jennifer Garcia Smith,7298 Hollywood Ct #274,Walnut Creek,CA,91556,Contra Costa,(925) 750-7530,2009-07-09,2010-07-09
41-151969,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Co,Matthew Martinez,2771 Hollywood Ave,Walnut Creek,CA,95219,Contra Costa,(510) 920-6959,2012-04-20,2013-04-20
41-865856,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewHouse Contra Costa 13,David Williams Davis,1357 Madison Way,Walnut Creek,CA,94573,Contra Costa,(925) 798-3621,2020-07-16,2021-07-16
41-594621,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Co,Maria Gonzalez,6766 Franklin Blvd #231,Walnut Creek,CA,93300,Contra Costa,(510) 802-3660,2003-04-10,2004-04-10
41-290390,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheHouse 23,Christopher Brown,7236 State Blvd #884,Concord,CA,94580,Contra Costa,(925) 436-2221,2005-03-24,2006-03-24
41-437178,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Co,Michelle Johnson Brown,1135 Front St,Concord,CA,92480,Contra Costa,(925) 369-3647,2005-09-15,2006-09-15
41-718072,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner LLC,Maria Williams Hernandez,5779 Mission Ave,Walnut Creek,CA,95184,Contra Costa,(925) 705-9397,2014-02-20,2015-02-20
41-277021,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldHouse Company 100,Maria Miller,367 5th Ave #758,Concord,CA,90628,Contra Costa,(925) 574-1454,2016-10-10,2017-10-10
41-521349,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Contra Costa Group,Andrew Jackson,5075 Front Ave,Pleasant Hill,CA,95959,Contra Costa,(510) 620-1104,2021-05-26,2022-05-26
41-549485,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Jennifer Johnson,7870 Market Ct,Pleasant Hill,CA,92429,Contra Costa,(925) 432-1849,2016-07-05,2017-07-05
41-432833,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Richmond,Robert Hernandez,9712 Pico Ave,Richmond,CA,95955,Contra Costa,(925) 921-2046,2018-06-08,2019-06-08
41-229681,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Matthew Jones,3502 Ocean Ave #207,Concord,CA,93496,Contra Costa,(925) 979-8412,2002-10-15,2003-10-15
41-598925,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheKitchen Contra Costa Group 81,Michael Moore,3089 Oak Rd,Concord,CA,92629,Contra Costa,(925) 228-4153,2014-04-24,2015-04-24
41-904519,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Pleasant Hill 100,Jennifer Johnson,2988 6th Ave #892,Pleasant Hill,CA,94178,Contra Costa,(510) 859-9751,2009-04-03,2010-04-03
41-114072,41,On-Sale Beer & Wine - Eating Place,ACTIVE,ThePlace 50,David Wilson,3342 Madison St,Concord,CA,95026,Contra Costa,(925) 642-6414,2000-05-27,2001-05-27
41-519835,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Inc,Andrew Garcia,7499 5th Rd,Concord,CA,93808,Contra Costa,(510) 759-1610,2018-04-14,2019-04-14
41-268554,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Contra Costa Inc,Lisa Smith,779 Ocean Ct,Walnut Creek,CA,90869,Contra Costa,(925) 701-1549,2015-09-21,2016-09-21
41-765195,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Concord Corp,Steven Taylor,9836 Franklin Blvd,Concord,CA,92783,Contra Costa,(925) 452-5151,2010-05-14,2011-05-14
41-138763,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Pleasant Hill Valley,Robert Miller,8797 6th Dr,Pleasant Hill,CA,95029,Contra Costa,(925) 339-5465,2006-11-20,2007-11-20
41-413381,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCorner Contra Costa 91,James Martin,4749 Oak Ct #596,Walnut Creek,CA,91736,Contra Costa,(510) 217-4031,2003-08-27,2004-08-27
41-413284,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheBistro Concord Heights Inc 41,Paul Davis,5137 Wilshire Rd #935,Concord,CA,90703,Contra Costa,(925) 653-2643,2018-11-16,2019-11-16
41-925913,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewRestaurant Richmond 79,Matthew Jackson Johnson,9913 Market Blvd,Richmond,CA,95532,Contra Costa,(925) 320-8570,2007-09-28,2008-09-28
41-370669,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Concord Hills,Daniel Thomas,5346 Main Ln,Concord,CA,90482,Contra Costa,(925) 596-1325,2016-12-16,2017-12-16
41-700684,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Andrew Johnson,6808 1st Way,Pleasant Hill,CA,91630,Contra Costa,(925) 944-1443,2021-08-11,2022-08-11
41-126089,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner LLC,Mark Gonzalez,6243 Pico Ln,Pleasant Hill,CA,93185,Contra Costa,(925) 691-9550,2019-04-14,2020-04-14
41-728955,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,Matthew Miller,4109 State Pl,Concord,CA,92109,Contra Costa,(925) 555-5908,2006-05-22,2007-05-22
41-505840,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Contra Costa,John Taylor,9023 Madison Blvd,Richmond,CA,92442,Contra Costa,(925) 346-9597,2012-03-22,2013-03-22
41-904752,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Group,Mark Lopez,9404 Broadway Dr,Walnut Creek,CA,91919,Contra Costa,(925) 446-4850,2021-12-17,2022-12-17
41-332437,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Corp,John Hernandez,6134 Ocean Rd,Richmond,CA,92081,Contra Costa,(925) 959-7329,2006-03-20,2007-03-20
41-623672,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Pleasant Hill,Anthony Jones,997 4th Ct #382,Pleasant Hill,CA,90008,Contra Costa,(925) 220-8566,2000-03-04,2001-03-04
41-255768,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Concord Hills,David Thomas,2155 Mission Ave,Concord,CA,95177,Contra Costa,(925) 768-6624,2007-01-20,2008-01-20
41-244579,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Contra Costa,Michael Wilson,3228 Market Pl #725,Concord,CA,95711,Contra Costa,(925) 340-4938,2022-06-28,2023-06-28
41-108746,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Concord Valley,Mark Rodriguez Taylor,9259 State Dr,Concord,CA,91308,Contra Costa,(925) 889-1070,2014-05-28,2015-05-28
41-296809,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Walnut Creek,Mark Miller,7716 Jefferson Ln,Walnut Creek,CA,90387,Contra Costa,(925) 952-7103,2011-10-15,2012-10-15
41-593124,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Co,Mark Miller Wilson,7828 6th Rd,Walnut Creek,CA,94703,Contra Costa,(510) 468-6533,2008-02-09,2009-02-09
41-883457,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Walnut Creek Inc,Paul Davis,4846 Main Ln,Walnut Creek,CA,92121,Contra Costa,(925) 930-9645,2011-12-24,2012-12-24
41-304638,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewHouse Richmond Inc 69,Michael Miller,184 Franklin Ln,Richmond,CA,93028,Contra Costa,(510) 882-7855,2022-03-07,2023-03-07
41-652997,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Co,Steven Williams,5257 Washington Ln,Richmond,CA,92011,Contra Costa,(510) 781-2919,2016-01-17,2017-01-17
41-238288,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Richmond,Christopher Jackson,2490 Wilshire Ave,Richmond,CA,92195,Contra Costa,(925) 228-4615,2017-02-17,2018-02-17
41-445534,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro LLC 74,Mark Moore,677 Front Pl,Richmond,CA,96088,Contra Costa,(510) 967-8240,2017-12-18,2018-12-18
41-685156,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Pleasant Hill Heights Inc 72,David Brown,350 Market Rd,Pleasant Hill,CA,94705,Contra Costa,(510) 302-1050,2024-05-22,2025-05-22
41-861084,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewCorner Contra Costa 41,Michael Brown,4941 6th Dr,Richmond,CA,91418,Contra Costa,(925) 782-4520,2019-07-18,2020-07-18
41-528253,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant,Jennifer Hernandez,2199 Maple Ln,Richmond,CA,91816,Contra Costa,(925) 639-8521,2022-01-17,2023-01-17
41-896717,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Pleasant Hill Inc 8,Matthew Anderson,9216 4th Blvd #754,Pleasant Hill,CA,92337,Contra Costa,(925) 324-1192,2012-05-28,2013-05-28
41-695619,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Matthew Thomas,1641 Mission St #401,Concord,CA,95503,Contra Costa,(925) 882-6409,2023-09-11,2024-09-11
41-240120,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewBistro Contra Costa Corp 17,Kenneth Moore,3884 7th Ln,Walnut Creek,CA,95821,Contra Costa,(510) 776-8347,2015-11-09,2016-11-09
41-994879,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Walnut Creek 98,Anthony Martinez,4794 Ocean Ln,Walnut Creek,CA,91909,Contra Costa,(925) 280-5326,2023-06-09,2024-06-09
41-737455,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Richmond Valley Corp 22,Andrew Moore Lopez,6803 Lincoln Rd,Richmond,CA,90831,Contra Costa,(510) 535-4361,2009-08-14,2010-08-14
41-390497,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Richmond Co,Lisa Garcia,4135 Broadway St #589,Richmond,CA,92944,Contra Costa,(925) 694-2434,2012-10-27,2013-10-27
41-998556,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Corp,Matthew Davis,8989 Mission Dr,Richmond,CA,91357,Contra Costa,(510) 924-8735,2003-11-11,2004-11-11
