license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
41-868874,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewPlace Company 26,Anthony Wilson,6449 7th Pl,Tulare,CA,95965,Tulare,(559) 444-9253,2002-06-16,2003-06-16
41-791023,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheDiner Visalia Heights 62,Christopher Martinez,1493 2nd St #307,Visalia,CA,96045,Tulare,(559) 262-9267,2016-11-10,2017-11-10
41-242409,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Tulare Co,Matthew Davis,9096 Mission Ave,Tulare,CA,94733,Tulare,(559) 605-8810,2000-04-21,2001-04-21
41-845511,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery 70,Kenneth Moore,8382 State Blvd #116,Visalia,CA,96128,Tulare,(559) 673-6426,2021-09-26,2022-09-26
41-811797,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCafe Group 39,Mark Davis,8315 Mission Ave,Tulare,CA,95357,Tulare,(559) 983-4201,2011-03-16,2012-03-16
41-861239,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,Steven Brown,6704 Maple Ln #459,Tulare,CA,96145,Tulare,(559) 965-6544,2010-09-01,2011-09-01
41-323462,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheTavern Company 11,William Rodriguez,193 Mission Ln,Tulare,CA,93389,Tulare,(559) 278-3589,2000-07-03,2001-07-03
41-993019,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Visalia Corp,Andrew Thomas Gonzalez,3788 Franklin Rd #831,Visalia,CA,93392,Tulare,(559) 925-9743,2008-10-28,2009-10-28
41-400754,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Visalia Company,Kenneth Hernandez,8523 Oak St,Visalia,CA,95343,Tulare,(559) 272-4921,2009-04-11,2010-04-11
41-838674,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Corp,William Hernandez Jones,6059 Pico Pl #498,Visalia,CA,92210,Tulare,(559) 540-2864,2005-03-01,2006-03-01
41-439258,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Porterville Corp,Anthony Taylor Anderson,9226 5th Blvd #158,Porterville,CA,93125,Tulare,(559) 629-6709,2022-02-21,2023-02-21
41-977423,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner,Paul Moore Garcia,6338 Broadway Way,Tulare,CA,93720,Tulare,(559) 703-8424,2002-05-04,2003-05-04
41-437127,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot LLC,John Brown,6221 Jefferson Way,Tulare,CA,95752,Tulare,(559) 634-1217,2020-09-04,2021-09-04
41-736652,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldHouse Tulare Company 24,John Anderson Brown,9207 Franklin Dr #452,Tulare,CA,95429,Tulare,(559) 222-8854,2019-01-26,2020-01-26
41-646336,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCafe Porterville 52,Anthony Martin Davis,9556 Madison Pl #888,Porterville,CA,95535,Tulare,(559) 886-6830,2011-07-10,2012-07-10
41-866023,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheEatery Tulare LLC 53,Christopher Moore,8246 State Blvd,Tulare,CA,95949,Tulare,(559) 518-1837,2015-05-08,2016-05-08
41-756562,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldEatery Tulare LLC 43,John Lopez,962 3rd Way,Tulare,CA,93081,Tulare,(559) 256-6899,2016-06-21,2017-06-21
41-930488,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewSpot 80,Daniel Martin,8579 Wilshire Rd,Porterville,CA,95252,Tulare,(559) 736-5448,2024-08-07,2025-08-07
41-181398,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Tulare,Christopher Moore,5899 Hollywood Dr,Visalia,CA,93560,Tulare,(559) 441-1903,2005-02-20,2006-02-20
41-967365,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Porterville Group,William Thomas Jackson,2462 Pico Rd,Porterville,CA,94023,Tulare,(559) 416-1813,2004-10-28,2005-10-28
41-366952,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Andrew Martinez Smith,8236 Hollywood Blvd #146,Visalia,CA,95396,Tulare,(559) 254-4001,2014-10-20,2015-10-20
41-564355,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Porterville,Paul Martinez,1743 1st St #985,Porterville,CA,92172,Tulare,(559) 503-8325,2009-02-25,2010-02-25
41-297038,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Porterville Corp,John Anderson,991 State Pl,Porterville,CA,90326,Tulare,(559) 733-4201,2014-04-06,2015-04-06
41-878992,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,Lisa Jackson,4800 Franklin Blvd,Tulare,CA,93269,Tulare,(559) 213-1267,2010-10-02,2011-10-02
41-150140,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,William Johnson Wilson,2708 Maple Ct,Visalia,CA,93973,Tulare,(559) 891-5324,2023-06-08,2024-06-08
41-425684,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Tulare LLC 43,Steven Brown,9930 6th Blvd,Tulare,CA,94365,Tulare,(559) 420-3383,2000-02-06,2001-02-06
41-197289,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheBistro Tulare 2,Lisa Smith Martin,1773 Washington St,Porterville,CA,91908,Tulare,(559) 774-5049,2001-07-22,2002-07-22
41-540167,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern LLC,William Johnson Jackson,9871 Hollywood Ave #267,Porterville,CA,92038,Tulare,(559) 802-9531,2020-01-03,2021-01-03
41-901154,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Porterville Heights,Daniel Wilson,7325 Oak Blvd,Porterville,CA,92305,Tulare,(559) 900-8052,2019-09-22,2020-09-22
41-590550,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Co 31,Christopher Smith Williams,2586 State Way,Tulare,CA,95434,Tulare,(559) 969-1582,2003-10-05,2004-10-05
41-827623,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,Andrew Thomas,8485 Broadway Blvd #570,Visalia,CA,93313,Tulare,(559) 724-4150,2003-01-18,2004-01-18
41-234398,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Tulare,Maria Rodriguez,9503 6th Way,Visalia,CA,92223,Tulare,(559) 285-4168,2003-03-20,2004-03-20
41-475899,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Visalia,Maria Thomas,7116 3rd Pl #649,Visalia,CA,90332,Tulare,(559) 689-4763,2019-08-25,2020-08-25
41-215207,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Maria Jackson,3552 Washington Ave,Porterville,CA,95002,Tulare,(559) 907-8435,2014-04-24,2015-04-24
41-923980,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Visalia,Lisa Johnson,4051 Madison Pl #255,Visalia,CA,94630,Tulare,(559) 370-2452,2021-03-14,2022-03-14
41-860524,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Tulare Heights Company,Daniel Wilson Rodriguez,4258 Hollywood Way,Tulare,CA,91326,Tulare,(559) 845-8023,2020-06-02,2021-06-02
41-661366,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Company,Andrew Anderson,2230 Sunset Pl,Tulare,CA,90788,Tulare,(559) 799-6203,2016-06-23,2017-06-23
41-894601,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Visalia Hills Inc,Michelle Williams Lopez,9033 7th Rd,Visalia,CA,95306,Tulare,(559) 760-1096,2003-12-27,2004-12-27
41-330963,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Group,Matthew Jackson Martinez,7669 State Pl,Porterville,CA,95830,Tulare,(559) 645-5731,2015-12-03,2016-12-03
41-171068,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Tulare Co,Matthew Jones Moore,6068 5th Dr #343,Tulare,CA,92940,Tulare,(559) 280-1676,2006-07-01,2007-07-01
41-745484,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Visalia,Maria Garcia Taylor,1956 7th St #896,Visalia,CA,95507,Tulare,(559) 652-3771,2017-08-15,2018-08-15
41-993829,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Visalia Valley,Daniel Thomas,7024 7th Dr #927,Visalia,CA,94955,Tulare,(559) 786-3365,2006-12-09,2007-12-09
41-421739,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Visalia Corp,Steven Smith Lopez,8993 7th Blvd #960,Visalia,CA,94515,Tulare,(559) 344-5246,2012-11-14,2013-11-14
41-177323,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Tulare Corp,Steven Hernandez Jones,2381 Broadway Dr,Tulare,CA,90707,Tulare,(559) 373-3265,2009-08-04,2010-08-04
41-730058,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Tulare Company,Michelle Thomas,1849 Hollywood Way,Tulare,CA,93614,Tulare,(559) 725-6029,2018-05-04,2019-05-04
41-812761,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant LLC,Matthew Rodriguez,2244 Franklin Blvd #696,Porterville,CA,91791,Tulare,(559) 469-7547,2022-08-11,2023-08-11
41-209971,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Michael Lopez,1217 Ocean Rd,Visalia,CA,93814,Tulare,(559) 504-6449,2021-09-02,2022-09-02
41-923269,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCorner Porterville Valley 38,Robert Davis,9899 6th Pl #478,Porterville,CA,95323,Tulare,(559) 576-3630,2014-05-05,2015-05-05
41-534158,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldEatery 15,Jennifer Taylor,6261 3rd Blvd #364,Porterville,CA,92865,Tulare,(559) 917-1082,2023-08-15,2024-08-15
41-309286,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,Mark Thomas,3191 State Ln,Porterville,CA,91645,Tulare,(559) 622-1909,2013-03-06,2014-03-06
41-210611,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Visalia Company,Anthony Martin,3156 Madison Way,Visalia,CA,90613,Tulare,(559) 321-8855,2011-12-07,2012-12-07
41-243603,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Corp,Maria Thomas,5193 Oak St #836,Porterville,CA,94110,Tulare,(559) 234-2189,2005-09-15,2006-09-15
41-620951,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Tulare 25,Maria Miller,4499 2nd Dr,Porterville,CA,94403,Tulare,(559) 819-8315,2006-07-24,2007-07-24
41-721438,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewCorner Porterville 45,William Davis,2798 2nd Ct,Porterville,CA,91201,Tulare,(559) 575-5884,2006-03-28,2007-03-28
41-837604,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCorner Porterville Inc 90,Maria Martinez,651 7th Rd,Porterville,CA,94240,Tulare,(559) 837-9426,2016-09-23,2017-09-23
41-219702,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Porterville Group,Lisa Martin,7195 Main St,Porterville,CA,92508,Tulare,(559) 464-7701,2005-11-19,2006-11-19
41-868089,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Porterville,Mark Davis Brown,8297 5th Blvd,Porterville,CA,95334,Tulare,(559) 390-9872,2018-10-16,2019-10-16
41-856765,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewEatery Tulare LLC 49,Kenneth Garcia,8934 7th St #313,Visalia,CA,95403,Tulare,(559) 831-3671,2012-06-11,2013-06-11
41-232831,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Tulare Valley LLC,William Moore,4373 Sunset Ct #175,Tulare,CA,95009,Tulare,(559) 222-6877,2011-02-27,2012-02-27
41-734768,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,Anthony Thomas,985 4th Ln,Porterville,CA,92469,Tulare,(559) 957-4693,2014-07-14,2015-07-14
41-345125,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Inc,Robert Wilson,6368 State Ln,Porterville,CA,90713,Tulare,(559) 552-4707,2006-10-01,2007-10-01
41-676063,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Inc,Steven Jackson,5537 Ocean Ln,Tulare,CA,93737,Tulare,(559) 490-8068,2012-12-05,2013-12-05
41-804617,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Co,Maria Smith,8713 Wilshire Way #784,Tulare,CA,94609,Tulare,(559) 211-8200,2015-07-09,2016-07-09
41-962958,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro LLC,Mark Taylor,9145 7th Ave #451,Porterville,CA,90245,Tulare,(559) 365-9004,2015-03-01,2016-03-01
41-219707,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner LLC,David Davis,4715 3rd Rd,Tulare,CA,90282,Tulare,(559) 869-6167,2009-06-14,2010-06-14
41-834051,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewRestaurant Company 4,James Davis,8909 4th Pl #831,Visalia,CA,91642,Tulare,(559) 330-7128,2006-03-01,2007-03-01
41-856397,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Visalia,David Johnson,5853 5th Ave,Visalia,CA,92838,Tulare,(559) 281-9483,2001-07-27,2002-07-27
41-739603,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCafe 10,Paul Brown,1193 Front Ln,Porterville,CA,92194,Tulare,(559) 228-3544,2018-03-24,2019-03-24
41-128810,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Inc,Michelle Lopez,7010 Jefferson Rd,Visalia,CA,92253,Tulare,(559) 642-5631,2000-11-08,2001-11-08
41-371838,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Tulare 64,Daniel Martinez,2678 Maple Way,Tulare,CA,94444,Tulare,(559) 693-8967,2000-05-21,2001-05-21
41-985730,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Tulare,Christopher Smith,4435 Sunset Pl #671,Tulare,CA,95331,Tulare,(559) 691-6305,2013-12-04,2014-12-04
41-113363,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldEatery Co 41,James Garcia,9300 Oak St,Tulare,CA,92602,Tulare,(559) 296-9404,2023-06-09,2024-06-09
41-743654,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Tulare Hills,William Wilson,7267 Pico Way #603,Tulare,CA,90912,Tulare,(559) 671-4428,2006-11-04,2007-11-04
41-292678,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Visalia LLC,Daniel Thomas,2503 Front Dr #495,Visalia,CA,90501,Tulare,(559) 332-1672,2006-08-03,2007-08-03
41-627027,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheKitchen Visalia Inc 95,Andrew Davis,3597 Lincoln Ct,Visalia,CA,90785,Tulare,(559) 456-2158,2018-06-08,2019-06-08
41-488872,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Company 100,Maria Garcia,782 Front Rd #208,Visalia,CA,96154,Tulare,(559) 950-3090,2005-07-08,2006-07-08
41-441558,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldDiner 6,Michelle Lopez,7691 Main Way,Tulare,CA,93623,Tulare,(559) 990-5601,2021-08-18,2022-08-18
41-367122,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewKitchen LLC 43,Paul Garcia,5075 Lincoln Ave,Tulare,CA,90853,Tulare,(559) 572-6568,2002-09-04,2003-09-04
41-916006,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheHouse Tulare Co 79,Steven Thomas Jackson,7893 Broadway Pl,Porterville,CA,91670,Tulare,(559) 456-8047,2014-11-08,2015-11-08
41-792906,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Daniel Jackson Miller,9350 Lincoln Dr #103,Visalia,CA,92620,Tulare,(559) 230-1783,2010-04-26,2011-04-26
41-465591,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,Daniel Lopez,2419 Franklin Pl,Porterville,CA,90305,Tulare,(559) 912-5113,2004-06-09,2005-06-09
41-620749,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Tulare,Anthony Gonzalez,3599 Sunset Ct,Tulare,CA,91469,Tulare,(559) 207-1070,2016-03-24,2017-03-24
41-641634,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Tulare,Andrew Miller,2999 Hollywood Ct #568,Visalia,CA,92476,Tulare,(559) 590-6816,2005-11-17,2006-11-17
41-111125,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Tulare LLC,William Jackson,5934 Franklin Rd,Tulare,CA,94910,Tulare,(559) 587-5050,2001-09-04,2002-09-04
41-349304,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant LLC,Lisa Davis,2854 Sunset Dr #750,Visalia,CA,93771,Tulare,(559) 491-4302,2001-03-23,2002-03-23
41-320127,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheTavern 99,Jennifer Taylor Garcia,7344 Madison Ave #660,Porterville,CA,90839,Tulare,(559) 402-8703,2024-06-05,2025-06-05
41-214657,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheSpot Tulare Co 81,Paul Garcia,6271 Main Way,Tulare,CA,95654,Tulare,(559) 752-7869,2015-01-21,2016-01-21
41-835906,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Tulare Valley Corp,Anthony Anderson,3168 Ocean Pl #860,Tulare,CA,92050,Tulare,(559) 666-4567,2006-05-07,2007-05-07
41-180724,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Tulare Valley Group,Christopher Moore,8325 Pico Ct #380,Tulare,CA,95981,Tulare,(559) 795-9142,2015-04-21,2016-04-21
41-525566,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Tulare Co,Lisa Hernandez Williams,2458 Lincoln Ave,Porterville,CA,93234,Tulare,(559) 583-5529,2021-08-08,2022-08-08
41-752310,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Tulare Co,Jennifer Williams,5372 Mission Blvd,Visalia,CA,95117,Tulare,(559) 479-1297,2014-12-16,2015-12-16
41-613839,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House LLC,Mark Jackson,2970 6th Dr,Tulare,CA,91897,Tulare,(559) 527-1358,2004-08-21,2005-08-21
41-468670,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Tulare Inc,Jennifer Gonzalez,9475 Washington Blvd,Porterville,CA,93723,Tulare,(559) 316-2355,2001-09-13,2002-09-13
41-946314,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCafe LLC 62,Michael Wilson,5542 Jefferson Ct,Tulare,CA,90266,Tulare,(559) 442-2485,2015-10-05,2016-10-05
41-259132,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Company,Lisa Miller,5654 Front Way,Porterville,CA,91440,Tulare,(559) 791-3553,2018-02-25,2019-02-25
41-261913,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Visalia Heights,Michael Williams Johnson,5443 Ocean Ave,Visalia,CA,95805,Tulare,(559) 926-9566,2017-11-01,2018-11-01
41-300753,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Tulare,Mark Miller Williams,6732 1st Pl,Porterville,CA,95140,Tulare,(559) 300-1201,2004-06-13,2005-06-13
41-237057,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Tulare Inc,Maria Johnson,1359 Front Blvd,Porterville,CA,93361,Tulare,(559) 736-3282,2013-03-03,2014-03-03
41-668752,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Visalia Heights,Steven Moore,8474 Broadway Ave,Visalia,CA,95799,Tulare,(559) 913-6880,2017-06-12,2018-06-12
41-741910,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Tulare,Mark Lopez Davis,4676 Market Dr,Porterville,CA,91286,Tulare,(559) 366-5978,2004-12-02,2005-12-02
41-186009,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant,Michelle Wilson,6159 Mission Ln,Visalia,CA,91744,Tulare,(559) 584-6843,2013-07-12,2014-07-12
41-748911,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Porterville LLC,David Jackson,2095 Maple Ave #474,Porterville,CA,93239,Tulare,(559) 728-5838,2009-10-07,2010-10-07
41-726504,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner 5,Andrew Anderson,1962 Hollywood Blvd #179,Visalia,CA,96196,Tulare,(559) 718-1323,2023-02-19,2024-02-19
41-653786,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Tulare,Robert Davis,5868 Ocean Pl,Tulare,CA,92665,Tulare,(559) 654-8881,2011-03-10,2012-03-10
41-158174,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Inc,Michelle Lopez,1503 Sunset Way,Visalia,CA,95422,Tulare,(559) 265-3774,2018-02-14,2019-02-14
41-572075,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner,Mark Anderson,1439 Lincoln Way,Visalia,CA,94395,Tulare,(559) 406-5969,2006-06-02,2007-06-02
41-570864,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Inc,Jennifer Williams,5917 6th St,Porterville,CA,94445,Tulare,(559) 768-2618,2016-02-06,2017-02-06
41-433478,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Porterville Heights LLC,John Anderson,6171 Madison Ln,Porterville,CA,91659,Tulare,(559) 323-3359,2002-01-13,2003-01-13
41-715348,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen 55,Matthew Rodriguez,5984 Front Ct,Tulare,CA,94712,Tulare,(559) 735-8124,2000-10-01,2001-10-01
41-773645,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner,Paul Garcia,6669 Wilshire Ct,Visalia,CA,94631,Tulare,(559) 237-1223,2018-03-27,2019-03-27
41-459137,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewBistro Co 81,Kenneth Wilson,5481 Ocean Pl,Porterville,CA,95423,Tulare,(559) 571-8871,2015-02-14,2016-02-14
41-230602,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Corp,James Jackson,3848 5th Pl,Visalia,CA,95037,Tulare,(559) 697-9352,2009-06-05,2010-06-05
41-112662,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheGrill Tulare 21,David Miller Jackson,9174 Sunset Pl,Tulare,CA,93389,Tulare,(559) 546-1389,2005-11-15,2006-11-15
41-340905,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Tulare 69,Matthew Wilson,7323 Broadway Ln #529,Tulare,CA,93117,Tulare,(559) 770-4082,2017-07-14,2018-07-14
41-922911,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Visalia Heights,William Thomas,774 Franklin Ave #103,Visalia,CA,92935,Tulare,(559) 374-8518,2004-11-23,2005-11-23
41-903204,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Corp,Anthony Martinez,6964 Pico Way,Visalia,CA,94796,Tulare,(559) 960-6258,2017-01-15,2018-01-15
41-176923,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House LLC,Maria Gonzalez Moore,622 Market Pl #452,Porterville,CA,90439,Tulare,(559) 579-7724,2019-11-15,2020-11-15
41-925999,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldRestaurant Company 4,Steven Johnson,7109 3rd Rd,Tulare,CA,90615,Tulare,(559) 300-6706,2016-04-07,2017-04-07
41-935370,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,Kenneth Brown,3609 Main Way,Porterville,CA,96196,Tulare,(559) 671-6459,2013-02-17,2014-02-17
41-780465,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Corp,Maria Brown,7791 2nd Ave #347,Porterville,CA,92736,Tulare,(559) 326-6845,2018-03-26,2019-03-26
41-669163,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,Matthew Smith,643 3rd Way,Visalia,CA,93069,Tulare,(559) 249-5188,2005-02-14,2006-02-14
41-865721,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldPlace LLC 73,Matthew Anderson,1957 Oak Ln,Porterville,CA,93453,Tulare,(559) 524-9441,2024-03-07,2025-03-07
41-729463,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheBistro LLC 95,John Jackson Martin,2580 6th St,Porterville,CA,93808,Tulare,(559) 435-8246,2002-05-22,2003-05-22
41-661454,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Tulare,Mark Gonzalez,8155 Sunset Pl #342,Tulare,CA,95689,Tulare,(559) 750-9229,2019-12-27,2020-12-27
41-684842,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,Michael Jackson,3482 Oak St,Porterville,CA,92965,Tulare,(559) 253-2766,2006-08-27,2007-08-27
41-972644,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Company,Kenneth Davis,9554 Pico Blvd,Tulare,CA,91336,Tulare,(559) 262-8630,2011-04-21,2012-04-21
