license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
41-614081,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Merced Tavern,Robert Smith,7091 Main Pl,Merced,CA,91785,Merced,(559) 443-6618,2018-08-11,2025-05-03
48-155316,48,On-Sale General - Bar/Tavern,ACTIVE,The Merced Cafe,Paul Martin,6329 Broad Blvd,Merced,CA,96101,Merced,(442) 567-4340,2024-04-27,2025-06-27
48-606813,48,On-Sale General - Bar/Tavern,ACTIVE,Merced Market Inc,Christopher Lopez,4196 Center Rd,Merced,CA,96135,Merced,(209) 502-7373,2015-04-19,2025-04-05
48-756201,48,On-Sale General - Bar/Tavern,ACTIVE,Merced Tavern LLC,William Smith,9464 Center Ct,Merced,CA,93357,Merced,(559) 804-2190,2011-03-10,2025-03-13
58-387554,58,Caterer's Beer & Wine,ACTIVE,The Merced Tavern,William Jones,530 Center Ct,Merced,CA,91810,Merced,(442) 960-9583,2017-11-27,2025-10-10
75-624005,75,Event Permit Holder,ACTIVE,The Merced Restaurant,Lisa Martin,6663 Main Ct,Merced,CA,92766,Merced,(530) 854-7718,2024-10-28,2024-01-16
58-586286,58,Caterer's Beer & Wine,ACTIVE,The Merced Cafe LLC,Michelle Anderson,6747 Broad Rd,Merced,CA,91370,Merced,(760) 803-1383,2019-08-01,2025-07-08
48-739166,48,On-Sale General - Bar/Tavern,ACTIVE,Merced Market Inc,Paul Davis,5715 Broad Ln,Merced,CA,94759,Merced,(530) 310-1437,2014-01-08,2026-05-20
75-774026,75,Event Permit Holder,ACTIVE,Merced Market Inc,Jennifer Davis,7560 Main Dr,Merced,CA,91510,Merced,(831) 920-5121,2014-01-10,2024-06-01
75-175675,75,Event Permit Holder,ACTIVE,Merced Restaurant LLC,Michelle Moore,2120 Main Ct,Merced,CA,90011,Merced,(916) 481-7518,2022-06-13,2024-12-11
41-174405,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Merced Cafe,Lisa Williams,7441 Center Dr,Merced,CA,90149,Merced,(707) 214-9600,2023-06-06,2025-01-25
58-523894,58,Caterer's Beer & Wine,ACTIVE,Merced Cafe LLC,William Wilson,6046 Center St,Merced,CA,90456,Merced,(760) 860-7879,2024-10-08,2024-11-18
48-961419,48,On-Sale General - Bar/Tavern,ACTIVE,Merced Cafe,William Lopez,2043 Center Rd,Merced,CA,95787,Merced,(707) 822-9474,2019-05-14,2026-11-09
41-574165,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Merced Market LLC,Lisa Thomas,7206 Main Ln,Merced,CA,90146,Merced,(916) 271-6692,2021-06-13,2024-05-11
75-135435,75,Event Permit Holder,ACTIVE,Merced Restaurant LLC,Lisa Anderson,9227 Broad Blvd,Merced,CA,90194,Merced,(442) 206-8644,2019-06-06,2025-04-07
21-169051,21,Off-Sale General,ACTIVE,Merced Tavern Inc,Daniel Garcia,3327 Center Ave,Merced,CA,91663,Merced,(831) 428-5811,2017-05-10,2025-01-18
75-801810,75,Event Permit Holder,ACTIVE,Merced Cafe,Maria Lopez,6078 Main Rd,Merced,CA,90849,Merced,(530) 552-9056,2010-03-06,2026-05-17
75-437415,75,Event Permit Holder,ACTIVE,Merced Market,Robert Gonzalez,5034 Center Way,Merced,CA,90308,Merced,(707) 264-1503,2023-09-07,2026-05-19
48-142988,48,On-Sale General - Bar/Tavern,ACTIVE,Merced Tavern LLC,Maria Anderson,7087 Broad Ave,Merced,CA,92362,Merced,(442) 730-3622,2010-10-15,2026-07-04
20-216235,20,Off-Sale Beer & Wine,ACTIVE,Merced Market,William Martin,341 Main Ln,Merced,CA,94819,Merced,(209) 724-6256,2017-07-04,2024-07-13
48-410779,48,On-Sale General - Bar/Tavern,ACTIVE,The Merced Restaurant,Andrew Williams,2387 Main Ln,Merced,CA,95618,Merced,(831) 343-3205,2014-10-24,2025-01-23
58-573859,58,Caterer's Beer & Wine,ACTIVE,The Merced Cafe,John Wilson,2859 Center Pl,Merced,CA,95669,Merced,(559) 216-8522,2011-05-06,2025-01-06
21-601224,21,Off-Sale General,ACTIVE,Merced Bar,Maria Moore,8550 Center Way,Merced,CA,90690,Merced,(760) 917-3729,2022-11-28,2024-01-16
48-563798,48,On-Sale General - Bar/Tavern,ACTIVE,The Merced Market Inc,Kenneth Moore,1736 Center St,Merced,CA,90791,Merced,(530) 727-2692,2024-03-18,2024-12-08
75-949155,75,Event Permit Holder,ACTIVE,Merced Market Inc,Michael Jackson,9542 Center Ln,Merced,CA,91025,Merced,(916) 358-2313,2022-07-23,2025-08-02
21-901234,21,Off-Sale General,ACTIVE,The Merced Tavern LLC,Daniel Martinez,8838 Main Ln,Merced,CA,92203,Merced,(442) 630-1848,2021-06-27,2024-05-28
58-711204,58,Caterer's Beer & Wine,ACTIVE,Merced Bar,John Thomas,8440 Center Ave,Merced,CA,90960,Merced,(760) 300-3170,2019-05-02,2026-08-18
20-388664,20,Off-Sale Beer & Wine,ACTIVE,Merced Bar LLC,Maria Thomas,2020 Center Ave,Merced,CA,90110,Merced,(916) 696-6792,2019-11-19,2024-01-04
48-439637,48,On-Sale General - Bar/Tavern,ACTIVE,Merced Bar Inc,James Smith,2396 Main St,Merced,CA,93088,Merced,(916) 849-4867,2010-07-08,2025-05-18
47-391319,47,On-Sale General - Restaurant,ACTIVE,The Merced Tavern Inc,James Miller,6978 Broad Pl,Merced,CA,92209,Merced,(831) 273-9207,2021-04-08,2026-01-24
58-733841,58,Caterer's Beer & Wine,ACTIVE,Merced Tavern,Kenneth Thomas,300 Broad Rd,Merced,CA,94240,Merced,(209) 859-1253,2019-11-06,2026-12-18
58-812021,58,Caterer's Beer & Wine,ACTIVE,Merced Market Inc,James Smith,2934 Main Blvd,Merced,CA,90477,Merced,(916) 840-2139,2017-10-16,2026-06-08
48-788617,48,On-Sale General - Bar/Tavern,ACTIVE,Merced Bar Inc,Paul Jackson,1827 Broad Dr,Merced,CA,93026,Merced,(442) 342-9477,2010-08-28,2026-08-15
75-907690,75,Event Permit Holder,ACTIVE,Merced Cafe LLC,Matthew Wilson,9761 Center Pl,Merced,CA,93087,Merced,(916) 682-8646,2022-05-02,2024-08-02
47-830396,47,On-Sale General - Restaurant,ACTIVE,Merced Market,Michelle Smith,4108 Main Blvd,Merced,CA,93120,Merced,(916) 924-7600,2013-04-20,2026-11-21
48-815237,48,On-Sale General - Bar/Tavern,ACTIVE,Merced Restaurant LLC,Andrew Johnson,5558 Broad Blvd,Merced,CA,95528,Merced,(916) 329-5243,2022-02-22,2026-06-02
47-183499,47,On-Sale General - Restaurant,ACTIVE,The Merced Bar Inc,Andrew Martinez,7266 Broad Ln,Merced,CA,90053,Merced,(442) 928-1397,2022-09-05,2025-08-03
48-276437,48,On-Sale General - Bar/Tavern,ACTIVE,Merced Restaurant LLC,Daniel Rodriguez,6806 Main Ave,Merced,CA,90777,Merced,(209) 714-3095,2011-04-17,2026-09-06
58-468160,58,Caterer's Beer & Wine,ACTIVE,Merced Bar LLC,Daniel Gonzalez,6977 Center Ln,Merced,CA,91032,Merced,(760) 953-4544,2011-10-11,2024-10-06
47-879607,47,On-Sale General - Restaurant,ACTIVE,The Merced Bar Inc,Matthew Brown,8015 Broad Ln,Merced,CA,92584,Merced,(209) 874-6444,2017-10-04,2026-06-08
75-256517,75,Event Permit Holder,ACTIVE,Merced Bar Inc,Steven Taylor,3863 Center Ct,Merced,CA,95513,Merced,(831) 953-6278,2015-04-01,2026-04-24
58-201199,58,Caterer's Beer & Wine,ACTIVE,Merced Market LLC,Jennifer Jones,3953 Center Pl,Merced,CA,93121,Merced,(530) 956-2716,2011-08-27,2026-10-22
58-792022,58,Caterer's Beer & Wine,ACTIVE,Merced Tavern,Jennifer Rodriguez,8296 Center Way,Merced,CA,93029,Merced,(209) 677-5325,2011-11-07,2025-08-28
41-324426,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Merced Tavern Inc,Daniel Rodriguez,6264 Main Pl,Merced,CA,95966,Merced,(831) 491-9448,2010-08-03,2025-03-12
20-298236,20,Off-Sale Beer & Wine,ACTIVE,Merced Tavern,Jennifer Rodriguez,2140 Center Rd,Merced,CA,93203,Merced,(209) 964-2144,2024-02-28,2026-02-08
48-353043,48,On-Sale General - Bar/Tavern,ACTIVE,The Merced Bar Inc,Lisa Johnson,4288 Center Ave,Merced,CA,94138,Merced,(707) 444-6008,2013-01-09,2024-11-11
58-312447,58,Caterer's Beer & Wine,ACTIVE,Merced Restaurant,Kenneth Martin,9086 Center Ct,Merced,CA,94893,Merced,(442) 592-2854,2020-03-02,2025-12-05
41-813182,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Merced Bar,Matthew Moore,7416 Center Blvd,Merced,CA,90022,Merced,(442) 232-2917,2020-10-19,2024-03-28
47-243859,47,On-Sale General - Restaurant,ACTIVE,The Merced Restaurant,Maria Williams,2265 Center Ct,Merced,CA,95928,Merced,(530) 374-9602,2024-03-22,2024-04-28
47-701533,47,On-Sale General - Restaurant,ACTIVE,Merced Market LLC,Andrew Rodriguez,8184 Broad Way,Merced,CA,94443,Merced,(831) 224-7200,2024-09-12,2026-07-24
20-449178,20,Off-Sale Beer & Wine,ACTIVE,Merced Bar LLC,Maria Rodriguez,7741 Broad St,Merced,CA,90363,Merced,(559) 397-8756,2012-05-12,2025-11-02
58-359227,58,Caterer's Beer & Wine,ACTIVE,Merced Restaurant LLC,Maria Martinez,5335 Center Ct,Merced,CA,90916,Merced,(707) 625-7432,2019-04-03,2026-08-06
58-249936,58,Caterer's Beer & Wine,ACTIVE,Merced Restaurant,David Taylor,6437 Center Ct,Merced,CA,91859,Merced,(209) 393-9399,2021-07-21,2026-04-05
21-243768,21,Off-Sale General,ACTIVE,Merced Market LLC,Daniel Taylor,5596 Center Ct,Merced,CA,95066,Merced,(442) 380-2712,2011-06-01,2024-11-09
75-658925,75,Event Permit Holder,ACTIVE,The Merced Tavern Inc,Robert Smith,7710 Broad Ct,Merced,CA,95436,Merced,(530) 522-8600,2021-02-04,2025-05-22
58-806789,58,Caterer's Beer & Wine,ACTIVE,Merced Tavern Inc,Daniel Williams,1870 Main Blvd,Merced,CA,93320,Merced,(209) 901-6055,2015-04-23,2026-02-27
20-614373,20,Off-Sale Beer & Wine,ACTIVE,Merced Bar,Jennifer Martin,220 Main Rd,Merced,CA,92589,Merced,(209) 812-8901,2015-12-06,2024-09-18
75-404560,75,Event Permit Holder,ACTIVE,Merced Cafe Inc,Paul Martin,4459 Main Dr,Merced,CA,91022,Merced,(530) 326-9676,2018-02-25,2024-11-12
48-379227,48,On-Sale General - Bar/Tavern,ACTIVE,Merced Market,Christopher Johnson,3047 Broad Ln,Merced,CA,95393,Merced,(209) 758-8106,2021-10-06,2025-09-28
58-475012,58,Caterer's Beer & Wine,ACTIVE,Merced Market LLC,James Anderson,4880 Broad Pl,Merced,CA,93140,Merced,(530) 842-6079,2017-11-01,2025-10-22
48-145930,48,On-Sale General - Bar/Tavern,ACTIVE,The Merced Bar Inc,William Taylor,3618 Broad St,Merced,CA,94700,Merced,(831) 411-7826,2012-01-23,2026-06-17
21-195894,21,Off-Sale General,ACTIVE,The Merced Bar LLC,Jennifer Gonzalez,7107 Main St,Merced,CA,90893,Merced,(831) 812-7922,2021-06-14,2025-05-27
21-257971,21,Off-Sale General,ACTIVE,Merced Tavern LLC,Mark Moore,3540 Center Blvd,Merced,CA,91175,Merced,(209) 343-7849,2014-04-17,2024-02-05
48-601450,48,On-Sale General - Bar/Tavern,ACTIVE,The Merced Restaurant Inc,Paul Thomas,2977 Main Pl,Merced,CA,94015,Merced,(559) 205-1657,2015-03-19,2025-08-28
47-692313,47,On-Sale General - Restaurant,ACTIVE,The Merced Market,Paul Davis,217 Center Pl,Merced,CA,93050,Merced,(530) 775-7934,2010-09-16,2024-11-15
58-893424,58,Caterer's Beer & Wine,ACTIVE,The Merced Restaurant LLC,Jennifer Johnson,5332 Main Pl,Merced,CA,94893,Merced,(831) 332-2217,2016-11-06,2025-03-11
75-888580,75,Event Permit Holder,ACTIVE,Merced Restaurant LLC,Michael Moore,3383 Center Ct,Merced,CA,91953,Merced,(442) 870-2767,2020-05-02,2024-12-21
20-741765,20,Off-Sale Beer & Wine,ACTIVE,Merced Bar,James Thomas,8498 Broad Ave,Merced,CA,91735,Merced,(916) 490-3626,2017-12-09,2026-02-03
48-978646,48,On-Sale General - Bar/Tavern,ACTIVE,Merced Cafe LLC,Paul Rodriguez,2470 Center Ln,Merced,CA,95325,Merced,(209) 299-4706,2021-09-09,2024-01-18
21-448614,21,Off-Sale General,ACTIVE,Merced Market LLC,Maria Brown,2723 Center Way,Merced,CA,92808,Merced,(831) 434-2406,2018-04-02,2026-04-04
58-969598,58,Caterer's Beer & Wine,ACTIVE,Merced Cafe,Matthew Thomas,4203 Broad Blvd,Merced,CA,94571,Merced,(209) 257-4764,2012-10-07,2024-09-19
21-141098,21,Off-Sale General,ACTIVE,Merced Cafe Inc,Steven Hernandez,8580 Center Way,Merced,CA,94167,Merced,(442) 789-4749,2012-06-13,2024-02-19
41-328687,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Merced Tavern Inc,Lisa Johnson,5272 Broad Dr,Merced,CA,94855,Merced,(760) 636-4601,2014-08-18,2026-03-12
47-927591,47,On-Sale General - Restaurant,ACTIVE,Merced Market,Christopher Davis,3046 Main Ave,Merced,CA,93652,Merced,(559) 583-4562,2017-06-27,2024-05-17
21-863313,21,Off-Sale General,ACTIVE,Merced Restaurant,Lisa Williams,4394 Center Ln,Merced,CA,93652,Merced,(760) 500-4301,2010-06-13,2026-10-14
75-156522,75,Event Permit Holder,ACTIVE,Merced Cafe LLC,John Anderson,147 Center Blvd,Merced,CA,90925,Merced,(530) 332-3377,2014-07-17,2026-10-13
21-547454,21,Off-Sale General,ACTIVE,The Merced Market Inc,William Garcia,3027 Broad Ln,Merced,CA,92210,Merced,(831) 987-6308,2024-02-24,2026-02-20
41-453950,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Merced Tavern Inc,Christopher Hernandez,5482 Broad Ave,Merced,CA,95707,Merced,(559) 792-8537,2014-04-21,2026-08-11
21-870161,21,Off-Sale General,ACTIVE,Merced Restaurant Inc,John Williams,3457 Broad Pl,Merced,CA,92885,Merced,(442) 250-5035,2020-01-17,2024-06-11
47-351035,47,On-Sale General - Restaurant,ACTIVE,The Merced Bar Inc,Mark Johnson,9071 Broad Dr,Merced,CA,90284,Merced,(831) 892-3311,2018-07-18,2025-10-03
75-138038,75,Event Permit Holder,ACTIVE,The Merced Restaurant,Maria Anderson,6966 Main Ln,Merced,CA,94390,Merced,(442) 522-5167,2015-03-17,2025-05-28
75-862770,75,Event Permit Holder,ACTIVE,Merced Cafe Inc,Christopher Martinez,6395 Main Way,Merced,CA,93288,Merced,(559) 249-2632,2022-07-08,2026-09-07
75-639955,75,Event Permit Holder,ACTIVE,Merced Market,Mark Gonzalez,1398 Center Way,Merced,CA,93670,Merced,(707) 814-7325,2016-10-02,2025-03-09
58-167418,58,Caterer's Beer & Wine,ACTIVE,The Merced Tavern,Maria Gonzalez,7876 Broad Pl,Merced,CA,92703,Merced,(209) 622-8996,2019-09-27,2025-03-17
47-383377,47,On-Sale General - Restaurant,ACTIVE,The Merced Bar Inc,Robert Hernandez,7983 Center Ln,Merced,CA,92893,Merced,(530) 990-9832,2012-06-08,2026-07-24
48-907917,48,On-Sale General - Bar/Tavern,ACTIVE,Merced Restaurant,James Wilson,8970 Broad St,Merced,CA,94018,Merced,(831) 943-5494,2015-05-11,2025-12-11
41-363188,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Merced Cafe Inc,Daniel Garcia,5274 Center Ave,Merced,CA,93211,Merced,(442) 697-3147,2010-12-19,2024-05-26
58-260103,58,Caterer's Beer & Wine,ACTIVE,Merced Tavern LLC,Andrew Moore,6370 Center Ln,Merced,CA,93858,Merced,(559) 719-6854,2024-08-19,2026-01-11
58-545975,58,Caterer's Beer & Wine,ACTIVE,The Merced Restaurant Inc,Andrew Lopez,141 Center Dr,Merced,CA,93080,Merced,(442) 375-1337,2011-12-20,2024-09-25
75-285670,75,Event Permit Holder,ACTIVE,Merced Restaurant,Robert Anderson,8832 Broad Way,Merced,CA,90352,Merced,(442) 412-4324,2016-04-11,2026-03-28
58-954365,58,Caterer's Beer & Wine,ACTIVE,Merced Restaurant Inc,Jennifer Thomas,7757 Broad Blvd,Merced,CA,94073,Merced,(442) 225-8993,2017-12-05,2026-10-24
75-169231,75,Event Permit Holder,ACTIVE,The Merced Bar LLC,Michelle Miller,3764 Main St,Merced,CA,90603,Merced,(442) 734-2704,2021-01-21,2024-05-28
20-718508,20,Off-Sale Beer & Wine,ACTIVE,Merced Tavern,Andrew Smith,4735 Main Ct,Merced,CA,93498,Merced,(707) 841-6736,2016-08-27,2025-07-23
20-946747,20,Off-Sale Beer & Wine,ACTIVE,The Merced Restaurant Inc,Jennifer Taylor,3692 Broad Pl,Merced,CA,95576,Merced,(760) 584-1562,2017-11-23,2026-04-27
21-779065,21,Off-Sale General,ACTIVE,Merced Cafe LLC,Maria Jackson,1507 Main Ct,Merced,CA,91141,Merced,(707) 806-7643,2017-07-17,2026-02-23
58-735417,58,Caterer's Beer & Wine,ACTIVE,Merced Tavern,James Wilson,1279 Broad Way,Merced,CA,91137,Merced,(209) 639-8839,2010-01-23,2025-08-19
47-451751,47,On-Sale General - Restaurant,ACTIVE,Merced Market,Christopher Jones,8145 Main Ct,Merced,CA,90700,Merced,(707) 936-4097,2020-12-28,2024-07-12
20-902297,20,Off-Sale Beer & Wine,ACTIVE,The Merced Tavern LLC,John Jones,397 Center Blvd,Merced,CA,92265,Merced,(707) 281-3780,2014-06-26,2025-01-21
21-164141,21,Off-Sale General,ACTIVE,Merced Tavern Inc,Paul Thomas,7963 Broad Ct,Merced,CA,94974,Merced,(916) 446-1212,2022-09-18,2026-08-26
75-976718,75,Event Permit Holder,ACTIVE,Merced Bar,Lisa Thomas,6271 Broad Way,Merced,CA,95634,Merced,(442) 950-6364,2018-06-14,2024-04-09
75-444286,75,Event Permit Holder,ACTIVE,The Merced Restaurant,Michelle Brown,118 Main Ln,Merced,CA,94725,Merced,(209) 466-6620,2014-09-10,2025-08-11
41-104121,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Merced Bar Inc,Matthew Martinez,5414 Main Way,Merced,CA,94431,Merced,(530) 948-4833,2015-03-10,2024-02-12
41-104939,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Merced Bar Inc,Maria Rodriguez,5686 Broad Dr,Merced,CA,92107,Merced,(916) 757-9655,2019-01-25,2025-10-27
58-885430,58,Caterer's Beer & Wine,ACTIVE,Merced Bar,Michael Garcia,9109 Main Dr,Merced,CA,94114,Merced,(707) 813-5009,2017-03-12,2025-03-18
