First Name,Last Name,Email,Phone,Company,City,State,Country,Postal Code,Tags,Notes,Source
James,Gonzalez,james.gonzalez@statenassociatesny.com,+1 (716) 532-4835,Staten Associates,New York,NY,US,10003,"Priority_B, NY_Business",Industry: Real Estate,NYC_Chamber
Nancy,Martinez,nancy.martinez@centralventuresny.com,+1 (914) 426-6782,Central Ventures,New York,NY,US,10012,"Priority_A, ABC_License, NY_Business",License Type: Restaurant,NYSLA_ABC
Mary,Martin,mary.martin@fingerlakescorpny.com,+1 (516) 615-6819,Finger Lakes Corp,New York,NY,US,10001,"Priority_B, NY_Business",Industry: Restaurant,NYSLA_ABC
Mark,Brown,mark.brown@metroservicesny.com,+1 (516) 599-9210,Metro Services,New York,NY,US,10011,"Priority_B, NY_Business",Industry: Real Estate,NY_DOS_Business
Charles,Martinez,charles.martinez@manhattanllcny.com,+1 (716) 787-2578,Manhattan LLC,New York,NY,US,10021,"Priority_B, NY_Business",Industry: Retail,NYC_Chamber
Karen,Hernandez,karen.hernandez@niagaracorpny.com,+1 (716) 431-3061,Niagara Corp,New York,NY,US,10016,"Priority_B, NY_Business",Industry: Real Estate,NY_DOS_Business
Jennifer,Lopez,jennifer.lopez@niagaraenterprisesny.com,+1 (585) 806-5453,Niagara Enterprises,New York,NY,US,10011,"Priority_B, NY_Business",Industry: Restaurant,NYSLA_ABC
Nancy,Smith,nancy.smith@metrollcny.com,+1 (585) 846-5001,Metro LLC,New York,NY,US,10038,"Priority_B, NY_Business",Industry: Real Estate,NYC_Chamber
Robert,Johnson,robert.johnson@manhattanpartnersny.com,+1 (718) 927-6783,Manhattan Partners,New York,NY,US,10023,"Priority_B, NY_Business",Industry: Real Estate,NYC_Chamber
Robert,Brown,robert.brown@centralllcny.com,+1 (845) 662-7170,Central LLC,New York,NY,US,10001,"Priority_B, NY_Business",Industry: Restaurant,NYSLA_ABC
John,Brown,john.brown@libertygroupny.com,+1 (914) 757-6072,Liberty Group,New York,NY,US,10012,"Priority_A, ABC_License, NY_Business",License Type: Restaurant,NYSLA_ABC
Elizabeth,Williams,elizabeth.williams@manhattanenterprisesny.com,+1 (315) 401-2156,Manhattan Enterprises,New York,NY,US,10038,"Priority_B, NY_Business",Industry: Restaurant,NYC_Business_Portal
Sarah,Johnson,sarah.johnson@hudsonventuresny.com,+1 (917) 661-4330,Hudson Ventures,New York,NY,US,10023,"Priority_B, NY_Business",Industry: Restaurant,NY_DOS_Business
Christopher,Garcia,christopher.garcia@queensassociatesny.com,+1 (716) 745-7297,Queens Associates,New York,NY,US,10023,"Priority_B, NY_Business",Industry: Retail,NY_DOS_Business
Mary,Martin,mary.martin@hudsonindustriesny.com,+1 (716) 428-9679,Hudson Industries,New York,NY,US,10003,"Priority_B, NY_Business",Industry: Restaurant,NYSLA_ABC
David,Williams,david.williams@statengroupny.com,+1 (607) 812-6227,Staten Group,New York,NY,US,10024,"Priority_B, NY_Business",Industry: Restaurant,NYC_Chamber
Michael,Smith,michael.smith@bronxservicesny.com,+1 (845) 509-2758,Bronx Services,New York,NY,US,10003,"Priority_B, NY_Business",Industry: Construction,NY_DOS_Business
William,Rodriguez,william.rodriguez@libertycorpny.com,+1 (716) 734-4225,Liberty Corp,New York,NY,US,10003,"Priority_B, NY_Business",Industry: Construction,NYSLA_ABC
William,Taylor,william.taylor@bronxindustriesny.com,+1 (631) 737-3960,Bronx Industries,New York,NY,US,10002,"Priority_A, ABC_License, NY_Business",License Type: Bar,NYSLA_ABC
Mary,Martin,mary.martin@centralllcny.com,+1 (585) 789-9616,Central LLC,New York,NY,US,10023,"Priority_A, ABC_License, NY_Business",License Type: Off-Premises,NYSLA_ABC
John,Taylor,john.taylor@hudsonassociatesny.com,+1 (315) 784-2171,Hudson Associates,New York,NY,US,10021,"Priority_B, NY_Business",Industry: Retail,NY_DOS_Business
James,Taylor,james.taylor@statenassociatesny.com,+1 (212) 685-1826,Staten Associates,New York,NY,US,10021,"Priority_B, NY_Business",Industry: Real Estate,NY_DOS_Business
Charles,Garcia,charles.garcia@adirondacksolutionsny.com,+1 (917) 310-4941,Adirondack Solutions,New York,NY,US,10021,"Priority_A, ABC_License, NY_Business",License Type: Bar,NYSLA_ABC
Jennifer,Gonzalez,jennifer.gonzalez@fingerlakescorpny.com,+1 (315) 894-7805,Finger Lakes Corp,New York,NY,US,10036,"Priority_B, NY_Business",Industry: Retail,NY_DOS_Business
Mary,Davis,mary.davis@niagarapartnersny.com,+1 (631) 849-3172,Niagara Partners,New York,NY,US,10014,"Priority_B, NY_Business",Industry: Professional Services,NYC_Chamber
Robert,Miller,robert.miller@queenspartnersny.com,+1 (845) 985-2637,Queens Partners,Buffalo,NY,US,14214,"Priority_B, NY_Business",Industry: Construction,NY_DOS_Business
Elizabeth,Hernandez,elizabeth.hernandez@queensassociatesny.com,+1 (607) 823-7602,Queens Associates,Buffalo,NY,US,14202,"Priority_B, NY_Business",Industry: Retail,NYSLA_ABC
Lisa,Miller,lisa.miller@libertycorpny.com,+1 (917) 361-9828,Liberty Corp,Buffalo,NY,US,14213,"Priority_B, NY_Business",Industry: Restaurant,NYC_Chamber
Jennifer,Gonzalez,jennifer.gonzalez@bronxenterprisesny.com,+1 (845) 865-9925,Bronx Enterprises,Buffalo,NY,US,14210,"Priority_B, NY_Business",Industry: Real Estate,NY_DOS_Business
Sarah,Miller,sarah.miller@manhattanventuresny.com,+1 (716) 762-5565,Manhattan Ventures,Buffalo,NY,US,14209,"Priority_B, NY_Business",Industry: Real Estate,NYSLA_ABC
Michael,Jones,michael.jones@centralsolutionsny.com,+1 (631) 796-5134,Central Solutions,Buffalo,NY,US,14201,"Priority_B, NY_Business",Industry: Professional Services,NY_DOS_Business
Charles,Wilson,charles.wilson@manhattanllcny.com,+1 (845) 857-7599,Manhattan LLC,Buffalo,NY,US,14211,"Priority_A, ABC_License, NY_Business",License Type: On-Premises,NYSLA_ABC
Margaret,Smith,margaret.smith@empiresolutionsny.com,+1 (607) 778-8391,Empire Solutions,Buffalo,NY,US,14216,"Priority_B, NY_Business",Industry: Retail,NY_DOS_Business
Richard,Wilson,richard.wilson@adirondackllcny.com,+1 (212) 368-5563,Adirondack LLC,Buffalo,NY,US,14211,"Priority_B, NY_Business",Industry: Retail,NYSLA_ABC
William,Hernandez,william.hernandez@libertypartnersny.com,+1 (917) 391-6598,Liberty Partners,Buffalo,NY,US,14209,"Priority_B, NY_Business",Industry: Restaurant,NYC_Chamber
Karen,Moore,karen.moore@niagaraholdingsny.com,+1 (585) 993-1544,Niagara Holdings,Buffalo,NY,US,14209,"Priority_B, NY_Business",Industry: Restaurant,NYC_Business_Portal
Lisa,Lopez,lisa.lopez@fingerlakesassociatesny.com,+1 (631) 392-5180,Finger Lakes Associates,Buffalo,NY,US,14203,"Priority_B, NY_Business",Industry: Retail,NYSLA_ABC
John,Gonzalez,john.gonzalez@niagaraindustriesny.com,+1 (315) 502-4021,Niagara Industries,Buffalo,NY,US,14216,"Priority_B, NY_Business",Industry: Construction,NYC_Business_Portal
Linda,Jackson,linda.jackson@fingerlakesholdingsny.com,+1 (631) 539-8766,Finger Lakes Holdings,Buffalo,NY,US,14211,"Priority_B, NY_Business",Industry: Real Estate,NYC_Business_Portal
Mark,Gonzalez,mark.gonzalez@brooklynservicesny.com,+1 (917) 571-7986,Brooklyn Services,Buffalo,NY,US,14216,"Priority_A, ABC_License, NY_Business",License Type: Restaurant,NYSLA_ABC
Patricia,Thomas,patricia.thomas@empiresolutionsny.com,+1 (631) 256-3341,Empire Solutions,Buffalo,NY,US,14220,"Priority_B, NY_Business",Industry: Restaurant,NY_DOS_Business
Betty,Hernandez,betty.hernandez@adirondackservicesny.com,+1 (516) 495-7443,Adirondack Services,Buffalo,NY,US,14211,"Priority_B, NY_Business",Industry: Professional Services,NY_DOS_Business
Elizabeth,Thomas,elizabeth.thomas@niagaraenterprisesny.com,+1 (212) 982-7926,Niagara Enterprises,Buffalo,NY,US,14210,"Priority_B, NY_Business",Industry: Retail,NY_DOS_Business
Robert,Smith,robert.smith@empireservicesny.com,+1 (917) 211-1570,Empire Services,Buffalo,NY,US,14210,"Priority_B, NY_Business",Industry: Professional Services,NYSLA_ABC
Thomas,Gonzalez,thomas.gonzalez@fingerlakesventuresny.com,+1 (315) 613-7245,Finger Lakes Ventures,Buffalo,NY,US,14201,"Priority_B, NY_Business",Industry: Real Estate,NYC_Business_Portal
Michael,Smith,michael.smith@queensholdingsny.com,+1 (718) 993-7384,Queens Holdings,Buffalo,NY,US,14220,"Priority_B, NY_Business",Industry: Real Estate,NYC_Business_Portal
Nancy,Brown,nancy.brown@centralgroupny.com,+1 (914) 229-1557,Central Group,Buffalo,NY,US,14203,"Priority_B, NY_Business",Industry: Professional Services,NYC_Chamber
William,Moore,william.moore@queensservicesny.com,+1 (631) 765-3591,Queens Services,Buffalo,NY,US,14222,"Priority_B, NY_Business",Industry: Restaurant,NYC_Chamber
Robert,Anderson,robert.anderson@niagarallcny.com,+1 (914) 276-5640,Niagara LLC,Buffalo,NY,US,14211,"Priority_B, NY_Business",Industry: Professional Services,NYC_Business_Portal
Michael,Garcia,michael.garcia@statenholdingsny.com,+1 (917) 393-7559,Staten Holdings,Buffalo,NY,US,14220,"Priority_A, ABC_License, NY_Business",License Type: Bar,NYSLA_ABC
Christopher,Wilson,christopher.wilson@bronxgroupny.com,+1 (516) 771-3712,Bronx Group,Buffalo,NY,US,14213,"Priority_A, ABC_License, NY_Business",License Type: Restaurant,NYSLA_ABC
David,Hernandez,david.hernandez@bronxenterprisesny.com,+1 (518) 829-3385,Bronx Enterprises,Buffalo,NY,US,14226,"Priority_A, ABC_License, NY_Business",License Type: Restaurant,NYSLA_ABC
Elizabeth,Jones,elizabeth.jones@niagarapartnersny.com,+1 (914) 687-3904,Niagara Partners,Buffalo,NY,US,14216,"Priority_B, NY_Business",Industry: Retail,NY_DOS_Business
David,Miller,david.miller@queensassociatesny.com,+1 (917) 752-2699,Queens Associates,Buffalo,NY,US,14203,"Priority_A, ABC_License, NY_Business",License Type: Bar,NYSLA_ABC
Barbara,Williams,barbara.williams@fingerlakesllcny.com,+1 (914) 504-1974,Finger Lakes LLC,Buffalo,NY,US,14209,"Priority_B, NY_Business",Industry: Retail,NYC_Business_Portal
Sandra,Jones,sandra.jones@manhattanllcny.com,+1 (516) 518-4010,Manhattan LLC,Buffalo,NY,US,14203,"Priority_B, NY_Business",Industry: Restaurant,NY_DOS_Business
Charles,Rodriguez,charles.rodriguez@fingerlakesventuresny.com,+1 (315) 812-6868,Finger Lakes Ventures,Buffalo,NY,US,14216,"Priority_A, ABC_License, NY_Business",License Type: Bar,NYSLA_ABC
Robert,Anderson,robert.anderson@hudsonventuresny.com,+1 (631) 645-9410,Hudson Ventures,Buffalo,NY,US,14211,"Priority_B, NY_Business",Industry: Construction,NYC_Business_Portal
Jessica,Jackson,jessica.jackson@queenspartnersny.com,+1 (518) 916-1021,Queens Partners,Buffalo,NY,US,14226,"Priority_B, NY_Business",Industry: Construction,NYC_Business_Portal
Susan,Thomas,susan.thomas@queensenterprisesny.com,+1 (516) 818-2233,Queens Enterprises,Buffalo,NY,US,14226,"Priority_B, NY_Business",Industry: Real Estate,NYC_Chamber
Mary,Wilson,mary.wilson@empirepartnersny.com,+1 (716) 721-5446,Empire Partners,Buffalo,NY,US,14201,"Priority_B, NY_Business",Industry: Professional Services,NYC_Chamber
John,Brown,john.brown@niagaraventuresny.com,+1 (631) 673-4493,Niagara Ventures,Buffalo,NY,US,14213,"Priority_B, NY_Business",Industry: Restaurant,NY_DOS_Business
Matthew,Martinez,matthew.martinez@fingerlakesllcny.com,+1 (917) 267-5325,Finger Lakes LLC,Buffalo,NY,US,14209,"Priority_B, NY_Business",Industry: Restaurant,NYSLA_ABC
Susan,Lopez,susan.lopez@niagaraenterprisesny.com,+1 (516) 830-9670,Niagara Enterprises,Buffalo,NY,US,14210,"Priority_B, NY_Business",Industry: Professional Services,NY_DOS_Business
Richard,Moore,richard.moore@libertygroupny.com,+1 (212) 624-5660,Liberty Group,Buffalo,NY,US,14209,"Priority_A, ABC_License, NY_Business",License Type: On-Premises,NYSLA_ABC
Joseph,Miller,joseph.miller@fingerlakescorpny.com,+1 (585) 351-8593,Finger Lakes Corp,Buffalo,NY,US,14201,"Priority_A, ABC_License, NY_Business",License Type: Restaurant,NYSLA_ABC
Christopher,Taylor,christopher.taylor@niagaraassociatesny.com,+1 (315) 847-4345,Niagara Associates,Buffalo,NY,US,14202,"Priority_B, NY_Business",Industry: Real Estate,NYC_Chamber
Robert,Davis,robert.davis@niagaragroupny.com,+1 (518) 597-5445,Niagara Group,Buffalo,NY,US,14202,"Priority_B, NY_Business",Industry: Retail,NYSLA_ABC
John,Jackson,john.jackson@centralindustriesny.com,+1 (845) 914-8386,Central Industries,Buffalo,NY,US,14213,"Priority_A, ABC_License, NY_Business",License Type: Off-Premises,NYSLA_ABC
Elizabeth,Johnson,elizabeth.johnson@centralpartnersny.com,+1 (631) 310-9251,Central Partners,Buffalo,NY,US,14209,"Priority_B, NY_Business",Industry: Retail,NYC_Business_Portal
Richard,Taylor,richard.taylor@centralenterprisesny.com,+1 (718) 551-1195,Central Enterprises,Buffalo,NY,US,14220,"Priority_B, NY_Business",Industry: Construction,NY_DOS_Business
Charles,Hernandez,charles.hernandez@queensenterprisesny.com,+1 (914) 280-4108,Queens Enterprises,Buffalo,NY,US,14203,"Priority_B, NY_Business",Industry: Retail,NY_DOS_Business
Daniel,Jackson,daniel.jackson@libertyservicesny.com,+1 (631) 548-4202,Liberty Services,Buffalo,NY,US,14216,"Priority_B, NY_Business",Industry: Restaurant,NYC_Business_Portal
Matthew,Martin,matthew.martin@centralsolutionsny.com,+1 (212) 245-1594,Central Solutions,Buffalo,NY,US,14211,"Priority_B, NY_Business",Industry: Construction,NYC_Business_Portal
Mary,Davis,mary.davis@fingerlakespartnersny.com,+1 (718) 586-6875,Finger Lakes Partners,Rochester,NY,US,14621,"Priority_B, NY_Business",Industry: Construction,NYC_Chamber
Jennifer,Wilson,jennifer.wilson@empireservicesny.com,+1 (212) 519-9707,Empire Services,Rochester,NY,US,14608,"Priority_A, ABC_License, NY_Business",License Type: On-Premises,NYSLA_ABC
Jessica,Gonzalez,jessica.gonzalez@manhattanholdingsny.com,+1 (845) 235-5860,Manhattan Holdings,Rochester,NY,US,14605,"Priority_A, ABC_License, NY_Business",License Type: Bar,NYSLA_ABC
David,Hernandez,david.hernandez@queensenterprisesny.com,+1 (914) 669-2701,Queens Enterprises,Rochester,NY,US,14612,"Priority_B, NY_Business",Industry: Real Estate,NYC_Business_Portal
Linda,Rodriguez,linda.rodriguez@brooklyncorpny.com,+1 (631) 893-3126,Brooklyn Corp,Rochester,NY,US,14615,"Priority_B, NY_Business",Industry: Real Estate,NYSLA_ABC
Robert,Martinez,robert.martinez@centralindustriesny.com,+1 (716) 813-8671,Central Industries,Rochester,NY,US,14605,"Priority_A, ABC_License, NY_Business",License Type: Bar,NYSLA_ABC
John,Rodriguez,john.rodriguez@hudsonpartnersny.com,+1 (917) 767-1524,Hudson Partners,Rochester,NY,US,14612,"Priority_B, NY_Business",Industry: Retail,NYC_Chamber
Barbara,Miller,barbara.miller@libertyventuresny.com,+1 (718) 324-8847,Liberty Ventures,Rochester,NY,US,14610,"Priority_B, NY_Business",Industry: Real Estate,NYSLA_ABC
Jennifer,Martin,jennifer.martin@empireservicesny.com,+1 (518) 747-3241,Empire Services,Rochester,NY,US,14620,"Priority_B, NY_Business",Industry: Construction,NYSLA_ABC
Linda,Jones,linda.jones@centralcorpny.com,+1 (845) 550-1745,Central Corp,Rochester,NY,US,14610,"Priority_B, NY_Business",Industry: Restaurant,NYSLA_ABC
David,Smith,david.smith@fingerlakesenterprisesny.com,+1 (585) 463-2797,Finger Lakes Enterprises,Rochester,NY,US,14614,"Priority_B, NY_Business",Industry: Real Estate,NYSLA_ABC
James,Smith,james.smith@adirondackholdingsny.com,+1 (914) 913-8601,Adirondack Holdings,Rochester,NY,US,14609,"Priority_B, NY_Business",Industry: Construction,NYC_Chamber
Betty,Lopez,betty.lopez@bronxholdingsny.com,+1 (315) 306-6899,Bronx Holdings,Rochester,NY,US,14615,"Priority_B, NY_Business",Industry: Professional Services,NY_DOS_Business
Anthony,Johnson,anthony.johnson@fingerlakespartnersny.com,+1 (315) 504-4408,Finger Lakes Partners,Rochester,NY,US,14605,"Priority_B, NY_Business",Industry: Retail,NY_DOS_Business
Betty,Wilson,betty.wilson@brooklynsolutionsny.com,+1 (718) 664-8616,Brooklyn Solutions,Rochester,NY,US,14605,"Priority_B, NY_Business",Industry: Restaurant,NYC_Business_Portal
James,Johnson,james.johnson@queensventuresny.com,+1 (716) 222-5804,Queens Ventures,Rochester,NY,US,14609,"Priority_B, NY_Business",Industry: Real Estate,NYSLA_ABC
Lisa,Davis,lisa.davis@libertyindustriesny.com,+1 (845) 492-3999,Liberty Industries,Rochester,NY,US,14610,"Priority_B, NY_Business",Industry: Retail,NYC_Business_Portal
Betty,Hernandez,betty.hernandez@niagarapartnersny.com,+1 (917) 565-1321,Niagara Partners,Rochester,NY,US,14613,"Priority_B, NY_Business",Industry: Construction,NY_DOS_Business
Margaret,Thomas,margaret.thomas@libertysolutionsny.com,+1 (518) 980-5399,Liberty Solutions,Rochester,NY,US,14622,"Priority_A, ABC_License, NY_Business",License Type: Bar,NYSLA_ABC
Susan,Williams,susan.williams@niagaragroupny.com,+1 (516) 770-4534,Niagara Group,Rochester,NY,US,14608,"Priority_B, NY_Business",Industry: Restaurant,NYC_Chamber
Richard,Thomas,richard.thomas@libertyindustriesny.com,+1 (917) 979-4911,Liberty Industries,Rochester,NY,US,14604,"Priority_B, NY_Business",Industry: Restaurant,NYC_Chamber
Susan,Anderson,susan.anderson@metroservicesny.com,+1 (631) 214-2782,Metro Services,Rochester,NY,US,14605,"Priority_B, NY_Business",Industry: Professional Services,NYSLA_ABC
Barbara,Garcia,barbara.garcia@libertyholdingsny.com,+1 (518) 356-2217,Liberty Holdings,Rochester,NY,US,14605,"Priority_A, ABC_License, NY_Business",License Type: On-Premises,NYSLA_ABC
Joseph,Garcia,joseph.garcia@fingerlakesllcny.com,+1 (914) 224-4797,Finger Lakes LLC,Rochester,NY,US,14608,"Priority_B, NY_Business",Industry: Construction,NYC_Business_Portal
Susan,Martin,susan.martin@adirondackenterprisesny.com,+1 (716) 539-6747,Adirondack Enterprises,Rochester,NY,US,14604,"Priority_B, NY_Business",Industry: Professional Services,NY_DOS_Business
Robert,Wilson,robert.wilson@bronxindustriesny.com,+1 (516) 670-4906,Bronx Industries,Rochester,NY,US,14609,"Priority_A, ABC_License, NY_Business",License Type: Bar,NYSLA_ABC
Sandra,Thomas,sandra.thomas@metropartnersny.com,+1 (716) 565-4407,Metro Partners,Rochester,NY,US,14613,"Priority_B, NY_Business",Industry: Restaurant,NYSLA_ABC
Mark,Brown,mark.brown@centralindustriesny.com,+1 (845) 571-4960,Central Industries,Rochester,NY,US,14622,"Priority_B, NY_Business",Industry: Restaurant,NY_DOS_Business
Joseph,Martinez,joseph.martinez@bronxgroupny.com,+1 (315) 597-1578,Bronx Group,Rochester,NY,US,14608,"Priority_B, NY_Business",Industry: Professional Services,NYC_Chamber
Patricia,Johnson,patricia.johnson@hudsonservicesny.com,+1 (315) 985-9335,Hudson Services,Rochester,NY,US,14608,"Priority_B, NY_Business",Industry: Construction,NY_DOS_Business
Sarah,Hernandez,sarah.hernandez@manhattanenterprisesny.com,+1 (212) 773-8063,Manhattan Enterprises,Rochester,NY,US,14610,"Priority_B, NY_Business",Industry: Retail,NYSLA_ABC
Lisa,Anderson,lisa.anderson@metroassociatesny.com,+1 (212) 257-8469,Metro Associates,Rochester,NY,US,14613,"Priority_B, NY_Business",Industry: Real Estate,NY_DOS_Business
Mark,Martin,mark.martin@manhattanllcny.com,+1 (518) 260-2421,Manhattan LLC,Rochester,NY,US,14604,"Priority_B, NY_Business",Industry: Professional Services,NYC_Chamber
Michael,Brown,michael.brown@queensgroupny.com,+1 (516) 205-8142,Queens Group,Rochester,NY,US,14614,"Priority_B, NY_Business",Industry: Professional Services,NYC_Business_Portal
Jennifer,Lopez,jennifer.lopez@hudsonenterprisesny.com,+1 (212) 974-5627,Hudson Enterprises,Rochester,NY,US,14613,"Priority_B, NY_Business",Industry: Construction,NYSLA_ABC
Matthew,Jackson,matthew.jackson@statenholdingsny.com,+1 (631) 312-4466,Staten Holdings,Rochester,NY,US,14621,"Priority_B, NY_Business",Industry: Restaurant,NYC_Chamber
Robert,Hernandez,robert.hernandez@brooklyngroupny.com,+1 (315) 395-8142,Brooklyn Group,Rochester,NY,US,14610,"Priority_B, NY_Business",Industry: Construction,NYSLA_ABC
Linda,Williams,linda.williams@metroservicesny.com,+1 (212) 527-5900,Metro Services,Rochester,NY,US,14610,"Priority_B, NY_Business",Industry: Real Estate,NYC_Chamber
Barbara,Johnson,barbara.johnson@brooklynindustriesny.com,+1 (845) 613-6523,Brooklyn Industries,Rochester,NY,US,14604,"Priority_B, NY_Business",Industry: Professional Services,NY_DOS_Business
David,Taylor,david.taylor@brooklyngroupny.com,+1 (631) 292-6411,Brooklyn Group,Rochester,NY,US,14621,"Priority_B, NY_Business",Industry: Construction,NYSLA_ABC
