license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
41-956223,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner LLC,Andrew Hernandez,6186 Jefferson Way,San Francisco,CA,90888,San Francisco,(415) 279-6942,2009-03-18,2010-03-18
41-557244,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House San Francisco Hills,Mark Wilson Wilson,4705 2nd Ave,San Francisco,CA,94813,San Francisco,(628) 369-4372,2019-12-09,2020-12-09
41-232053,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Inc,Kenneth Taylor,1853 Front Ave #679,San Francisco,CA,93944,San Francisco,(628) 262-2989,2001-12-07,2002-12-07
41-154673,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,Maria Williams,7275 Mission Rd,San Francisco,CA,92810,San Francisco,(628) 259-4902,2007-07-24,2008-07-24
41-940713,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro San Francisco,Andrew Gonzalez,3058 State St,San Francisco,CA,94934,San Francisco,(415) 499-3125,2003-11-03,2004-11-03
41-518807,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewBistro Corp 67,Maria Martin Lopez,5381 Washington Rd,San Francisco,CA,91359,San Francisco,(415) 497-9572,2016-10-09,2017-10-09
41-186847,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery San Francisco Co,William Jackson,1697 7th Ln #298,San Francisco,CA,95366,San Francisco,(415) 540-6185,2011-09-01,2012-09-01
41-195166,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldHouse San Francisco Inc 61,Christopher Smith,2390 4th Rd,San Francisco,CA,93095,San Francisco,(415) 530-2713,2015-06-11,2016-06-11
41-360704,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant 56,Michelle Lopez,4600 1st Pl,San Francisco,CA,91999,San Francisco,(628) 241-2253,2019-12-21,2020-12-21
41-600143,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place San Francisco,Daniel Smith,6233 2nd Pl,San Francisco,CA,94302,San Francisco,(628) 379-8929,2002-06-08,2003-06-08
41-238987,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House San Francisco 60,James Anderson,1710 7th St,San Francisco,CA,95192,San Francisco,(415) 401-8836,2006-02-18,2007-02-18
41-231945,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner San Francisco Co,Michelle Anderson,6716 State Ave,San Francisco,CA,92053,San Francisco,(415) 947-5933,2016-09-19,2017-09-19
41-648931,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheHouse Company 39,Anthony Jones,4376 Pico Blvd,San Francisco,CA,90236,San Francisco,(628) 280-7039,2012-09-06,2013-09-06
41-612942,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Group,Robert Miller,9553 1st Way,San Francisco,CA,90871,San Francisco,(415) 855-8432,2016-02-16,2017-02-16
41-123836,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro San Francisco Group,Michelle Brown,8700 Washington Ave,San Francisco,CA,90779,San Francisco,(628) 986-6468,2006-10-26,2007-10-26
41-527725,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro San Francisco LLC,Daniel Jackson,3557 Washington Way,San Francisco,CA,94323,San Francisco,(628) 552-3231,2018-05-09,2019-05-09
41-155398,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Group,Steven Williams,931 6th Ct #347,San Francisco,CA,94415,San Francisco,(415) 547-9602,2010-09-05,2011-09-05
41-527249,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheBistro 14,Lisa Martinez,6171 4th St,San Francisco,CA,90389,San Francisco,(628) 778-2062,2000-12-15,2001-12-15
41-159442,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Inc,Robert Jones,9823 5th Ave,San Francisco,CA,90943,San Francisco,(415) 607-1793,2005-02-28,2006-02-28
41-307567,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place San Francisco,Paul Brown,6330 Front Dr,San Francisco,CA,95409,San Francisco,(415) 666-5939,2009-03-04,2010-03-04
41-389788,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery San Francisco,William Smith,9745 Front Ave,San Francisco,CA,91626,San Francisco,(415) 668-7623,2008-06-24,2009-06-24
41-699070,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro San Francisco,David Gonzalez,8963 7th Way,San Francisco,CA,91990,San Francisco,(415) 355-2911,2007-03-20,2008-03-20
41-697339,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Group,Michelle Moore,8441 4th Ln #872,San Francisco,CA,92872,San Francisco,(415) 923-4885,2014-03-28,2015-03-28
41-954481,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner San Francisco Valley,Daniel Smith,5104 Jefferson Blvd #550,San Francisco,CA,93432,San Francisco,(415) 849-5912,2002-06-08,2003-06-08
41-262275,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant San Francisco Corp,Michael Martinez,7741 2nd Blvd #841,San Francisco,CA,96119,San Francisco,(415) 512-4716,2018-02-07,2019-02-07
41-510428,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro,Daniel Brown,6437 Pico Ct,San Francisco,CA,90030,San Francisco,(628) 357-4298,2017-01-19,2018-01-19
41-243345,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place San Francisco Valley Co,David Moore,2781 Wilshire Dr,San Francisco,CA,90741,San Francisco,(628) 954-7108,2023-05-18,2024-05-18
41-545324,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe San Francisco LLC,Jennifer Thomas,1640 2nd Ct,San Francisco,CA,92348,San Francisco,(415) 433-5912,2001-12-19,2002-12-19
41-779494,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern San Francisco,Maria Rodriguez,1423 Hollywood Ave #585,San Francisco,CA,90072,San Francisco,(628) 316-8105,2000-11-22,2001-11-22
41-275803,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill San Francisco,Paul Thomas,4400 State Ave,San Francisco,CA,96113,San Francisco,(415) 939-4701,2011-02-18,2012-02-18
41-325582,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,Maria Moore,8824 Oak Ave,San Francisco,CA,95869,San Francisco,(415) 949-1909,2008-07-07,2009-07-07
41-163989,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe San Francisco 84,Maria Martinez,2643 Sunset Ln,San Francisco,CA,94295,San Francisco,(628) 977-9871,2019-03-16,2020-03-16
41-376935,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot San Francisco LLC,Michelle Williams,5294 Hollywood Ln #212,San Francisco,CA,94266,San Francisco,(415) 991-9721,2014-04-17,2015-04-17
41-636854,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place San Francisco Hills,Michael Smith,6286 Sunset Blvd,San Francisco,CA,93705,San Francisco,(628) 847-7622,2007-01-05,2008-01-05
41-957710,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen San Francisco Company,Steven Taylor,4325 Hollywood Ct,San Francisco,CA,90718,San Francisco,(415) 201-1768,2024-04-17,2025-04-17
41-575017,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Company,Michael Brown,979 Front Ave,San Francisco,CA,94674,San Francisco,(415) 252-8683,2023-06-01,2024-06-01
41-201891,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Co,William Williams,1260 7th Ln,San Francisco,CA,93475,San Francisco,(628) 810-4643,2018-07-04,2019-07-04
41-788991,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner San Francisco,Christopher Moore,5638 Broadway Dr #935,San Francisco,CA,95575,San Francisco,(628) 915-6128,2022-09-23,2023-09-23
41-960989,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe 32,John Moore,8259 Pico Ave,San Francisco,CA,94967,San Francisco,(415) 444-2722,2005-04-02,2006-04-02
41-628740,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheRestaurant 17,Christopher Martin,9979 Washington St,San Francisco,CA,90916,San Francisco,(415) 351-8235,2022-06-11,2023-06-11
41-793647,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldTavern 31,Maria Davis,5207 Main Way,San Francisco,CA,90463,San Francisco,(415) 620-7948,2001-02-09,2002-02-09
41-276151,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheGrill 35,Daniel Martin,6911 Main Way,San Francisco,CA,96090,San Francisco,(628) 316-1433,2007-12-15,2008-12-15
41-544091,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldTavern Corp 65,Mark Davis,556 Broadway Ln,San Francisco,CA,93780,San Francisco,(628) 928-1531,2013-01-22,2014-01-22
41-903577,41,On-Sale Beer & Wine - Eating Place,ACTIVE,ThePlace San Francisco Inc 28,William Anderson,2710 5th Dr,San Francisco,CA,96163,San Francisco,(415) 515-9581,2022-07-07,2023-07-07
41-233509,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,Paul Wilson Williams,2578 Main Dr #653,San Francisco,CA,90027,San Francisco,(628) 888-6398,2017-06-07,2018-06-07
41-864095,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot LLC,William Taylor,7434 Madison Way #498,San Francisco,CA,93524,San Francisco,(415) 847-7344,2010-02-07,2011-02-07
41-764418,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldPlace San Francisco 66,James Davis,2833 Main Pl,San Francisco,CA,92530,San Francisco,(415) 764-6336,2003-02-27,2004-02-27
41-137968,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheTavern San Francisco 7,Paul Garcia,7027 State St,San Francisco,CA,94974,San Francisco,(628) 362-7735,2017-09-22,2018-09-22
41-633441,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewTavern Inc 25,Anthony Brown,9716 Maple Blvd,San Francisco,CA,95848,San Francisco,(415) 640-9119,2006-12-13,2007-12-13
41-380448,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,William Davis,1664 Jefferson Ln,San Francisco,CA,95089,San Francisco,(415) 231-4554,2003-09-14,2004-09-14
41-513433,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Group,Michelle Miller,5765 Jefferson Dr,San Francisco,CA,96119,San Francisco,(628) 345-3183,2019-03-05,2020-03-05
41-341292,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheEatery San Francisco Valley 74,James Jones,3771 Hollywood Ln #397,San Francisco,CA,93348,San Francisco,(415) 873-8689,2007-04-02,2008-04-02
41-955946,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Group,Christopher Miller,1399 4th Dr #510,San Francisco,CA,91297,San Francisco,(628) 247-6406,2014-10-20,2015-10-20
41-223674,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Corp,Matthew Rodriguez,2505 1st St #516,San Francisco,CA,92209,San Francisco,(415) 351-8510,2018-11-10,2019-11-10
41-409261,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern San Francisco Hills Group,James Jackson,4588 Washington Pl,San Francisco,CA,96051,San Francisco,(415) 877-5846,2013-08-21,2014-08-21
41-271461,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,Jennifer Martin,530 4th Rd,San Francisco,CA,91579,San Francisco,(415) 517-5911,2003-10-23,2004-10-23
41-657322,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen LLC,William Williams,6004 Maple Rd,San Francisco,CA,95686,San Francisco,(628) 462-9818,2020-01-04,2021-01-04
41-541724,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant San Francisco Heights,Christopher Moore,6161 Hollywood St,San Francisco,CA,92026,San Francisco,(628) 828-1592,2005-09-04,2006-09-04
41-173402,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,Matthew Martinez,4061 Main Dr,San Francisco,CA,93359,San Francisco,(415) 510-9449,2008-07-13,2009-07-13
41-957952,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot San Francisco Hills Company,Andrew Garcia,2943 3rd Ln,San Francisco,CA,90424,San Francisco,(415) 816-9405,2016-10-04,2017-10-04
41-576622,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen San Francisco LLC,Andrew Williams Smith,7655 Maple Rd,San Francisco,CA,96146,San Francisco,(628) 986-9015,2018-10-23,2019-10-23
41-491250,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen San Francisco Valley Group,Maria Jones,7049 Hollywood Dr,San Francisco,CA,91151,San Francisco,(415) 298-8928,2004-05-25,2005-05-25
41-211872,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill San Francisco LLC,Maria Williams,1090 Ocean Ln #324,San Francisco,CA,90128,San Francisco,(415) 318-2853,2009-05-06,2010-05-06
41-299050,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewCafe LLC 26,Matthew Davis,5980 7th Rd,San Francisco,CA,90885,San Francisco,(628) 993-8637,2016-07-23,2017-07-23
41-152294,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,Kenneth Lopez,2451 Front Ave #315,San Francisco,CA,95064,San Francisco,(415) 204-3938,2023-02-10,2024-02-10
41-748493,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot San Francisco 47,John Martinez,8616 Pico Ln #397,San Francisco,CA,92929,San Francisco,(628) 372-2458,2021-09-10,2022-09-10
41-858905,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Inc,Kenneth Williams Taylor,4299 Washington Way,San Francisco,CA,95641,San Francisco,(628) 227-3172,2009-09-19,2010-09-19
41-623237,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner San Francisco Heights LLC,Michael Garcia Martin,9579 2nd Way,San Francisco,CA,93679,San Francisco,(628) 378-7198,2013-11-10,2014-11-10
41-234312,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Corp,Daniel Wilson,1060 Pico St #259,San Francisco,CA,95269,San Francisco,(415) 507-4828,2018-05-12,2019-05-12
41-312832,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place San Francisco Co,William Thomas,300 Pico Ln,San Francisco,CA,96027,San Francisco,(415) 543-9374,2003-08-07,2004-08-07
41-817075,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place San Francisco,Daniel Garcia,4596 Lincoln Way #737,San Francisco,CA,93438,San Francisco,(628) 294-7494,2008-06-16,2009-06-16
41-257044,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot San Francisco Valley,Steven Wilson,5440 Hollywood Ct,San Francisco,CA,92226,San Francisco,(628) 215-4961,2009-08-03,2010-08-03
41-384409,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheEatery Inc 67,Matthew Jackson Wilson,3260 Oak Ct,San Francisco,CA,92184,San Francisco,(415) 589-3180,2002-07-23,2003-07-23
41-133423,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewCorner Corp 47,Maria Martin,7417 Madison Pl,San Francisco,CA,95625,San Francisco,(415) 353-3956,2004-11-23,2005-11-23
41-321958,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant San Francisco,Mark Moore,905 7th St #579,San Francisco,CA,93879,San Francisco,(415) 212-4817,2003-06-02,2004-06-02
41-490964,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewKitchen 86,Robert Brown,3724 7th Pl,San Francisco,CA,90900,San Francisco,(415) 551-5979,2022-09-25,2023-09-25
41-798379,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Co,Kenneth Moore Johnson,5436 Market Pl,San Francisco,CA,92837,San Francisco,(628) 444-7565,2020-04-09,2021-04-09
41-918779,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldTavern Co 30,William Moore Hernandez,1954 Oak Ave,San Francisco,CA,92416,San Francisco,(415) 531-7794,2006-11-04,2007-11-04
41-169270,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCafe Inc 93,David Thomas Davis,1010 3rd Pl,San Francisco,CA,92102,San Francisco,(415) 248-2910,2002-01-03,2003-01-03
41-827629,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Daniel Gonzalez,7666 Broadway Blvd,San Francisco,CA,90885,San Francisco,(628) 877-5787,2020-03-28,2021-03-28
41-666091,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheRestaurant Inc 2,Jennifer Wilson,2922 Washington Pl,San Francisco,CA,93450,San Francisco,(628) 948-3276,2010-04-01,2011-04-01
41-225264,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place San Francisco 26,David Rodriguez,2503 Mission Dr,San Francisco,CA,93654,San Francisco,(628) 932-3925,2011-05-09,2012-05-09
41-930884,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House 13,Mark Thomas,7097 Franklin Ln #510,San Francisco,CA,91296,San Francisco,(415) 778-2529,2012-01-11,2013-01-11
41-568563,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot San Francisco Company,Kenneth Martin,8743 7th Pl,San Francisco,CA,92744,San Francisco,(628) 399-8745,2017-09-27,2018-09-27
41-221190,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern San Francisco Valley,John Anderson,4949 7th Way,San Francisco,CA,90959,San Francisco,(628) 961-6299,2006-02-05,2007-02-05
41-653915,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot San Francisco Company,Lisa Martin Wilson,3256 Jefferson Blvd,San Francisco,CA,93220,San Francisco,(415) 363-9613,2006-06-12,2007-06-12
41-214891,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot San Francisco Corp,Steven Smith,9083 Franklin Ave,San Francisco,CA,92421,San Francisco,(628) 439-5611,2004-01-27,2005-01-27
41-763099,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldKitchen San Francisco Group 51,Anthony Williams,8866 Pico Pl #108,San Francisco,CA,95525,San Francisco,(415) 662-2303,2010-09-18,2011-09-18
41-345657,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewBistro San Francisco Valley Co 46,Maria Anderson,444 6th Blvd #667,San Francisco,CA,91191,San Francisco,(415) 603-2313,2018-06-22,2019-06-22
41-270978,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewKitchen San Francisco Hills 16,Steven Thomas,5259 Hollywood Ave #354,San Francisco,CA,93448,San Francisco,(415) 495-4930,2009-04-01,2010-04-01
41-571465,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner San Francisco Heights,David Johnson,3246 3rd Blvd #297,San Francisco,CA,90660,San Francisco,(415) 275-3548,2003-11-02,2004-11-02
41-884981,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant San Francisco,Lisa Miller Lopez,5572 State Pl,San Francisco,CA,95477,San Francisco,(415) 385-2368,2019-12-07,2020-12-07
41-719227,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner San Francisco,Kenneth Martinez,7018 Pico Ct #335,San Francisco,CA,95080,San Francisco,(415) 813-3249,2022-12-17,2023-12-17
41-510555,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheKitchen Group 39,Christopher Smith,7615 Broadway Blvd,San Francisco,CA,93712,San Francisco,(415) 871-3671,2016-03-04,2017-03-04
41-107746,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner San Francisco Group 80,Jennifer Johnson,5523 Market Way,San Francisco,CA,95752,San Francisco,(628) 583-3454,2016-10-15,2017-10-15
41-522215,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House San Francisco,Maria Wilson,294 Jefferson St #694,San Francisco,CA,95395,San Francisco,(628) 439-1774,2019-12-28,2020-12-28
41-521523,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Kenneth Wilson,5675 6th Way,San Francisco,CA,90948,San Francisco,(415) 257-7921,2012-10-08,2013-10-08
41-778096,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery San Francisco Co,Mark Williams,8741 Front Ct,San Francisco,CA,90822,San Francisco,(628) 558-8376,2000-08-27,2001-08-27
41-272421,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldTavern Company 83,Anthony Lopez,5770 Main Pl #930,San Francisco,CA,91248,San Francisco,(415) 433-3087,2021-05-10,2022-05-10
41-245932,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,Mark Johnson Thomas,8799 Maple Blvd #371,San Francisco,CA,94505,San Francisco,(628) 268-6113,2011-10-13,2012-10-13
41-758171,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheEatery San Francisco Heights Co 95,Mark Jones,9595 7th Dr #655,San Francisco,CA,96014,San Francisco,(628) 242-2085,2011-12-03,2012-12-03
41-396884,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House San Francisco Valley,Michael Wilson,8097 Hollywood Way,San Francisco,CA,91498,San Francisco,(628) 403-1857,2009-08-02,2010-08-02
41-516006,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Company,Mark Wilson,7103 Mission Blvd #105,San Francisco,CA,92137,San Francisco,(628) 837-9087,2023-11-26,2024-11-26
41-890978,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,Daniel Wilson Martin,2579 Mission Pl #646,San Francisco,CA,95425,San Francisco,(415) 644-4011,2016-08-09,2017-08-09
41-267990,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner San Francisco Hills,Anthony Williams,1220 Market Pl,San Francisco,CA,92596,San Francisco,(628) 808-7029,2002-08-25,2003-08-25
41-430932,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldPlace San Francisco Valley Group 27,Steven Moore,8280 1st Dr,San Francisco,CA,93007,San Francisco,(415) 998-4394,2015-02-13,2016-02-13
41-194180,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill San Francisco,Matthew Smith,3049 1st Way,San Francisco,CA,95462,San Francisco,(628) 208-7217,2002-07-12,2003-07-12
41-957310,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place San Francisco Co,Andrew Jones,5387 Hollywood St,San Francisco,CA,92466,San Francisco,(628) 738-3400,2020-10-17,2021-10-17
41-831528,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Co,William Davis,1553 Market Rd #880,San Francisco,CA,95878,San Francisco,(628) 701-7759,2013-06-18,2014-06-18
41-555400,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner,Michelle Jones,3475 1st Blvd,San Francisco,CA,94259,San Francisco,(628) 211-1269,2006-07-06,2007-07-06
41-465199,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant San Francisco Company,Michelle Davis,5606 State Ave,San Francisco,CA,95818,San Francisco,(628) 654-9614,2009-06-13,2010-06-13
41-590422,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant San Francisco Group,Steven Jackson,268 Washington St,San Francisco,CA,92955,San Francisco,(415) 674-5644,2004-03-01,2005-03-01
41-725125,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Kenneth Anderson,5288 Ocean Ln,San Francisco,CA,94929,San Francisco,(628) 877-8062,2013-10-26,2014-10-26
41-491171,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Corp,Kenneth Hernandez,6260 5th Ave,San Francisco,CA,91723,San Francisco,(415) 997-4528,2004-02-11,2005-02-11
41-931706,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro San Francisco Group,Matthew Brown,841 Hollywood Pl,San Francisco,CA,91151,San Francisco,(628) 571-7315,2017-11-06,2018-11-06
41-151550,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldHouse Company 57,Lisa Jackson,4850 Broadway Way,San Francisco,CA,90379,San Francisco,(628) 234-5176,2013-11-01,2014-11-01
41-432951,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe San Francisco Corp,Maria Jackson,6774 Main Dr,San Francisco,CA,93129,San Francisco,(415) 836-9075,2012-05-03,2013-05-03
41-673768,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner San Francisco,Anthony Lopez,2676 Broadway Rd #236,San Francisco,CA,94862,San Francisco,(415) 950-9098,2017-07-08,2018-07-08
41-701199,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Company,James Davis,9287 Broadway St #868,San Francisco,CA,90157,San Francisco,(415) 659-4404,2024-07-25,2025-07-25
41-975408,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot San Francisco Co,Mark Brown,4335 7th Ave,San Francisco,CA,90770,San Francisco,(628) 776-9498,2023-03-24,2024-03-24
41-162659,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Company,Christopher Smith Lopez,2343 Ocean St,San Francisco,CA,92495,San Francisco,(628) 590-9050,2000-05-13,2001-05-13
