license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
41-548436,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Alpine Cafe,William Wilson,2043 Center Ave,Alpine,CA,93158,Alpine,(559) 722-3772,2023-05-23,2026-08-27
58-587534,58,Caterer's Beer & Wine,ACTIVE,Alpine Bar Inc,Michelle Gonzalez,9566 Main Dr,Alpine,CA,90428,Alpine,(760) 428-8242,2022-01-15,2025-09-09
47-943731,47,On-Sale General - Restaurant,ACTIVE,Alpine Cafe,Mark Rodriguez,6452 Center Ln,Alpine,CA,90825,Alpine,(707) 401-3594,2019-09-13,2026-07-05
41-203779,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Alpine Tavern LLC,Anthony Wilson,6627 Center Pl,Alpine,CA,94592,Alpine,(760) 760-7482,2017-10-10,2024-05-05
21-201919,21,Off-Sale General,ACTIVE,Alpine Market,John Thomas,7356 Main Ave,Alpine,CA,93703,Alpine,(442) 895-5417,2021-05-07,2025-01-25
41-137350,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Alpine Market LLC,Maria Davis,3104 Center Blvd,Alpine,CA,90168,Alpine,(530) 686-3129,2019-07-07,2025-01-21
58-456816,58,Caterer's Beer & Wine,ACTIVE,The Alpine Market Inc,Maria Gonzalez,5839 Main Way,Alpine,CA,94811,Alpine,(831) 659-1417,2010-06-27,2026-10-03
20-912067,20,Off-Sale Beer & Wine,ACTIVE,Alpine Restaurant,Andrew Moore,2524 Broad Way,Alpine,CA,94635,Alpine,(760) 729-3207,2017-01-22,2024-07-08
47-888253,47,On-Sale General - Restaurant,ACTIVE,Alpine Restaurant LLC,Jennifer Thomas,7651 Broad Ln,Alpine,CA,95070,Alpine,(530) 542-8629,2021-12-07,2025-06-27
75-765895,75,Event Permit Holder,ACTIVE,Alpine Restaurant,Mark Anderson,5532 Broad St,Alpine,CA,90130,Alpine,(209) 998-1022,2010-04-06,2025-07-26
47-635783,47,On-Sale General - Restaurant,ACTIVE,The Alpine Bar LLC,Steven Thomas,5297 Center St,Alpine,CA,96044,Alpine,(442) 362-8889,2013-04-04,2024-12-20
75-571553,75,Event Permit Holder,ACTIVE,The Alpine Bar,David Martinez,2078 Broad Blvd,Alpine,CA,90667,Alpine,(209) 580-1639,2018-07-20,2024-01-03
41-277238,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Alpine Bar Inc,Lisa Anderson,4928 Main Ct,Alpine,CA,94136,Alpine,(530) 767-6003,2019-10-12,2024-09-22
58-672600,58,Caterer's Beer & Wine,ACTIVE,Alpine Bar Inc,Maria Martin,1603 Center Ln,Alpine,CA,95652,Alpine,(442) 978-9122,2011-04-03,2026-02-28
47-862800,47,On-Sale General - Restaurant,ACTIVE,Alpine Bar,Lisa Hernandez,3685 Center Ave,Alpine,CA,93816,Alpine,(831) 311-7287,2016-08-23,2024-02-09
47-168105,47,On-Sale General - Restaurant,ACTIVE,Alpine Bar LLC,Lisa Garcia,3828 Main Ct,Alpine,CA,95601,Alpine,(831) 757-4607,2016-08-13,2024-09-12
48-786907,48,On-Sale General - Bar/Tavern,ACTIVE,Alpine Bar,Daniel Lopez,1201 Broad Ave,Alpine,CA,91220,Alpine,(707) 412-8223,2010-06-07,2024-01-19
58-418229,58,Caterer's Beer & Wine,ACTIVE,Alpine Bar,David Smith,6189 Broad Pl,Alpine,CA,92446,Alpine,(707) 330-5021,2023-06-12,2025-11-11
21-107608,21,Off-Sale General,ACTIVE,The Alpine Market,Lisa Martinez,3062 Center Ln,Alpine,CA,90768,Alpine,(442) 944-9957,2020-04-11,2025-11-04
21-476118,21,Off-Sale General,ACTIVE,The Alpine Restaurant Inc,Maria Hernandez,7977 Center Rd,Alpine,CA,91921,Alpine,(760) 342-1982,2017-01-22,2025-11-06
41-846359,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Alpine Cafe,Jennifer Jones,6246 Main Blvd,Alpine,CA,93818,Alpine,(209) 201-9348,2023-08-21,2025-02-04
75-897423,75,Event Permit Holder,ACTIVE,The Alpine Tavern Inc,Anthony Smith,1748 Broad Rd,Alpine,CA,93019,Alpine,(707) 454-3284,2015-08-17,2025-03-19
21-463208,21,Off-Sale General,ACTIVE,Alpine Cafe Inc,Mark Martin,2397 Main Pl,Alpine,CA,92002,Alpine,(707) 994-1949,2011-07-15,2024-11-20
20-609374,20,Off-Sale Beer & Wine,ACTIVE,Alpine Bar,Matthew Anderson,9126 Center Pl,Alpine,CA,95284,Alpine,(707) 805-5821,2016-07-07,2026-04-06
75-319997,75,Event Permit Holder,ACTIVE,The Alpine Bar,Mark Martinez,1867 Main Blvd,Alpine,CA,92411,Alpine,(707) 412-5171,2019-01-07,2025-06-08
48-511290,48,On-Sale General - Bar/Tavern,ACTIVE,Alpine Restaurant LLC,Robert Smith,6249 Broad Ave,Alpine,CA,92230,Alpine,(530) 540-7100,2023-03-15,2024-01-04
41-782488,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Alpine Bar LLC,David Brown,4737 Broad Way,Alpine,CA,93809,Alpine,(530) 865-7655,2019-10-04,2025-01-06
20-657232,20,Off-Sale Beer & Wine,ACTIVE,The Alpine Cafe LLC,Maria Martinez,3981 Broad St,Alpine,CA,91457,Alpine,(530) 209-6716,2015-07-01,2026-08-02
75-795755,75,Event Permit Holder,ACTIVE,Alpine Tavern,Mark Jones,1456 Main St,Alpine,CA,94405,Alpine,(559) 232-4793,2016-01-15,2026-08-03
48-334342,48,On-Sale General - Bar/Tavern,ACTIVE,The Alpine Bar,Lisa Williams,1781 Main Way,Alpine,CA,94859,Alpine,(916) 952-9959,2016-07-09,2025-09-17
47-376973,47,On-Sale General - Restaurant,ACTIVE,Alpine Restaurant Inc,Matthew Davis,1091 Center Ln,Alpine,CA,91670,Alpine,(559) 964-7024,2015-01-01,2025-01-15
48-285364,48,On-Sale General - Bar/Tavern,ACTIVE,Alpine Market LLC,James Lopez,4395 Center Blvd,Alpine,CA,93304,Alpine,(916) 245-3348,2012-11-24,2024-11-12
48-208028,48,On-Sale General - Bar/Tavern,ACTIVE,Alpine Bar,Maria Thomas,8519 Center Dr,Alpine,CA,94665,Alpine,(559) 717-8510,2016-11-12,2025-01-18
58-352911,58,Caterer's Beer & Wine,ACTIVE,Alpine Tavern LLC,James Taylor,6691 Broad Ct,Alpine,CA,92593,Alpine,(530) 772-1523,2010-11-19,2026-11-03
47-754354,47,On-Sale General - Restaurant,ACTIVE,The Alpine Tavern,David Hernandez,8711 Main Way,Alpine,CA,90712,Alpine,(442) 613-1346,2016-05-01,2024-11-16
58-864973,58,Caterer's Beer & Wine,ACTIVE,Alpine Bar,Michael Davis,1172 Center Pl,Alpine,CA,94966,Alpine,(707) 646-6986,2013-12-23,2024-10-02
20-288563,20,Off-Sale Beer & Wine,ACTIVE,Alpine Restaurant Inc,Matthew Martin,9252 Main Blvd,Alpine,CA,94278,Alpine,(760) 541-6906,2019-01-10,2026-03-08
20-903722,20,Off-Sale Beer & Wine,ACTIVE,Alpine Market Inc,Anthony Anderson,5160 Main Blvd,Alpine,CA,95893,Alpine,(916) 239-9371,2012-04-14,2026-01-12
47-928151,47,On-Sale General - Restaurant,ACTIVE,Alpine Tavern LLC,Andrew Martin,9436 Main Blvd,Alpine,CA,93457,Alpine,(707) 260-1426,2013-01-21,2024-10-27
21-779935,21,Off-Sale General,ACTIVE,Alpine Restaurant Inc,Daniel Anderson,1135 Broad Ave,Alpine,CA,95870,Alpine,(760) 456-8078,2016-12-03,2026-04-03
58-700006,58,Caterer's Beer & Wine,ACTIVE,Alpine Cafe,Anthony Taylor,8895 Broad Rd,Alpine,CA,90063,Alpine,(530) 430-6315,2015-02-09,2026-10-07
21-191126,21,Off-Sale General,ACTIVE,Alpine Bar LLC,Daniel Miller,8250 Main Ct,Alpine,CA,95863,Alpine,(209) 777-2690,2012-09-03,2024-09-03
75-441519,75,Event Permit Holder,ACTIVE,Alpine Tavern,Andrew Rodriguez,9428 Main St,Alpine,CA,90505,Alpine,(831) 976-7800,2022-02-02,2025-02-26
21-625282,21,Off-Sale General,ACTIVE,Alpine Market Inc,Robert Smith,1565 Center Pl,Alpine,CA,90500,Alpine,(442) 695-9506,2018-12-17,2024-06-26
58-157202,58,Caterer's Beer & Wine,ACTIVE,The Alpine Cafe LLC,James Wilson,5897 Main Dr,Alpine,CA,93493,Alpine,(442) 806-1567,2014-11-02,2026-12-21
21-172596,21,Off-Sale General,ACTIVE,Alpine Restaurant Inc,Jennifer Anderson,2681 Center Blvd,Alpine,CA,94430,Alpine,(707) 978-2139,2022-10-07,2024-02-08
21-673940,21,Off-Sale General,ACTIVE,Alpine Bar,Lisa Jones,1833 Main Pl,Alpine,CA,90849,Alpine,(831) 427-3246,2015-07-05,2024-03-11
21-386793,21,Off-Sale General,ACTIVE,The Alpine Cafe,Kenneth Martinez,3230 Broad Pl,Alpine,CA,91560,Alpine,(530) 874-4906,2022-07-26,2024-08-15
48-435188,48,On-Sale General - Bar/Tavern,ACTIVE,Alpine Bar LLC,Jennifer Jones,4020 Broad St,Alpine,CA,95497,Alpine,(209) 249-9883,2011-08-19,2024-03-22
75-471965,75,Event Permit Holder,ACTIVE,The Alpine Market,Michelle Gonzalez,4195 Broad Ln,Alpine,CA,90570,Alpine,(916) 372-1537,2011-06-02,2026-05-05
48-526815,48,On-Sale General - Bar/Tavern,ACTIVE,Alpine Bar LLC,Maria Hernandez,8032 Main Dr,Alpine,CA,94890,Alpine,(707) 424-8701,2014-08-19,2026-07-08
48-472349,48,On-Sale General - Bar/Tavern,ACTIVE,The Alpine Tavern LLC,Daniel Johnson,8797 Center Ave,Alpine,CA,90201,Alpine,(559) 680-1646,2015-02-18,2024-08-10
75-808471,75,Event Permit Holder,ACTIVE,Alpine Bar,Matthew Hernandez,9546 Main Ln,Alpine,CA,91818,Alpine,(209) 936-1226,2010-10-21,2024-11-02
48-814100,48,On-Sale General - Bar/Tavern,ACTIVE,Alpine Cafe LLC,Steven Hernandez,9867 Center Ln,Alpine,CA,94713,Alpine,(442) 982-2691,2022-08-23,2025-10-15
20-209817,20,Off-Sale Beer & Wine,ACTIVE,Alpine Tavern,Maria Miller,4153 Center Ave,Alpine,CA,95006,Alpine,(707) 766-9688,2023-12-28,2025-02-23
21-738810,21,Off-Sale General,ACTIVE,Alpine Cafe,Steven Taylor,621 Center Ave,Alpine,CA,94656,Alpine,(707) 208-2661,2014-01-12,2024-07-10
20-671786,20,Off-Sale Beer & Wine,ACTIVE,Alpine Restaurant LLC,Robert Lopez,1003 Main Ct,Alpine,CA,95162,Alpine,(559) 838-7108,2013-02-03,2025-06-27
41-934313,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Alpine Bar Inc,Anthony Martin,6279 Main Way,Alpine,CA,94889,Alpine,(442) 586-6992,2016-06-07,2026-07-22
58-655554,58,Caterer's Beer & Wine,ACTIVE,Alpine Cafe,Andrew Johnson,6757 Main Pl,Alpine,CA,95968,Alpine,(707) 589-7329,2017-01-12,2024-09-26
21-378992,21,Off-Sale General,ACTIVE,The Alpine Tavern Inc,Christopher Smith,9654 Broad Dr,Alpine,CA,94416,Alpine,(707) 848-5020,2015-08-09,2024-01-11
20-823972,20,Off-Sale Beer & Wine,ACTIVE,The Alpine Market LLC,Matthew Martinez,6341 Main St,Alpine,CA,95523,Alpine,(442) 573-5729,2020-12-13,2026-08-01
75-518299,75,Event Permit Holder,ACTIVE,The Alpine Market,David Smith,9294 Center Dr,Alpine,CA,90992,Alpine,(559) 306-9790,2018-11-15,2024-09-02
47-229723,47,On-Sale General - Restaurant,ACTIVE,Alpine Bar LLC,Michelle Wilson,4845 Center Rd,Alpine,CA,95450,Alpine,(707) 532-4445,2012-01-15,2024-12-06
48-498648,48,On-Sale General - Bar/Tavern,ACTIVE,The Alpine Restaurant LLC,David Garcia,3054 Broad Rd,Alpine,CA,93290,Alpine,(442) 414-2964,2014-12-20,2024-07-11
58-190784,58,Caterer's Beer & Wine,ACTIVE,The Alpine Restaurant,Christopher Rodriguez,2690 Center Way,Alpine,CA,92547,Alpine,(530) 324-6009,2015-04-13,2024-02-26
47-340736,47,On-Sale General - Restaurant,ACTIVE,Alpine Market Inc,Christopher Johnson,8840 Center Rd,Alpine,CA,95235,Alpine,(530) 452-1607,2015-02-21,2025-06-26
58-765035,58,Caterer's Beer & Wine,ACTIVE,The Alpine Cafe LLC,David Jones,8588 Broad Dr,Alpine,CA,95531,Alpine,(831) 754-2326,2018-05-24,2024-05-14
21-668304,21,Off-Sale General,ACTIVE,The Alpine Cafe,Jennifer Jackson,9346 Center St,Alpine,CA,93363,Alpine,(916) 240-2617,2011-07-02,2024-08-20
48-655817,48,On-Sale General - Bar/Tavern,ACTIVE,The Alpine Tavern Inc,Matthew Moore,4718 Main Way,Alpine,CA,90369,Alpine,(831) 960-9752,2021-12-25,2024-12-27
20-461158,20,Off-Sale Beer & Wine,ACTIVE,The Alpine Market Inc,Kenneth Thomas,3845 Center Blvd,Alpine,CA,95178,Alpine,(442) 492-8085,2022-10-08,2026-02-15
47-307292,47,On-Sale General - Restaurant,ACTIVE,The Alpine Market Inc,Christopher Lopez,9473 Center St,Alpine,CA,91134,Alpine,(559) 514-1417,2010-01-02,2025-02-16
48-450288,48,On-Sale General - Bar/Tavern,ACTIVE,Alpine Cafe LLC,Maria Lopez,7969 Broad Rd,Alpine,CA,93560,Alpine,(559) 683-5502,2019-02-24,2026-11-19
20-479586,20,Off-Sale Beer & Wine,ACTIVE,Alpine Bar,Mark Miller,7957 Main Ln,Alpine,CA,90584,Alpine,(760) 884-4556,2018-11-24,2025-02-21
21-651503,21,Off-Sale General,ACTIVE,Alpine Restaurant LLC,Michelle Martin,5546 Main Rd,Alpine,CA,95782,Alpine,(760) 323-9496,2022-05-27,2025-08-17
58-178579,58,Caterer's Beer & Wine,ACTIVE,The Alpine Market,Daniel Brown,9152 Broad Pl,Alpine,CA,90551,Alpine,(916) 332-4734,2017-12-09,2025-10-20
41-710866,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Alpine Tavern LLC,David Anderson,3305 Broad Ave,Alpine,CA,94297,Alpine,(530) 441-1588,2015-05-18,2025-09-12
48-245834,48,On-Sale General - Bar/Tavern,ACTIVE,Alpine Market,John Martinez,7683 Main Rd,Alpine,CA,93485,Alpine,(831) 971-3545,2018-08-25,2025-11-26
48-842274,48,On-Sale General - Bar/Tavern,ACTIVE,Alpine Market Inc,Christopher Martin,8608 Main Blvd,Alpine,CA,90583,Alpine,(760) 881-2167,2017-06-03,2024-12-05
20-868498,20,Off-Sale Beer & Wine,ACTIVE,Alpine Restaurant,Paul Brown,2421 Broad Ave,Alpine,CA,93427,Alpine,(707) 704-7442,2018-05-16,2025-04-26
47-436400,47,On-Sale General - Restaurant,ACTIVE,Alpine Cafe Inc,Mark Jackson,8253 Center Way,Alpine,CA,94234,Alpine,(831) 751-1666,2021-09-01,2026-06-05
