license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
41-374243,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldKitchen 37,William Miller,6862 5th Ave,Rocklin,CA,95263,Placer,(916) 675-6508,2003-01-01,2004-01-01
41-885063,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,Steven Anderson Gonzalez,1232 1st Dr,Auburn,CA,91314,Placer,(916) 315-6868,2010-01-19,2011-01-19
41-947278,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Placer Group,James Williams Jackson,1267 Oak Ln,Auburn,CA,95534,Placer,(916) 372-2321,2001-03-14,2002-03-14
41-771781,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCafe Placer 2,Maria Rodriguez,7514 Front St,Rocklin,CA,91612,Placer,(916) 709-1342,2008-02-28,2009-02-28
41-864303,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Rocklin Corp,Michael Hernandez,2784 4th Pl,Rocklin,CA,90312,Placer,(530) 545-6537,2008-05-27,2009-05-27
41-129404,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place,Robert Martinez,8233 Market Way,Rocklin,CA,94356,Placer,(916) 279-9784,2017-03-27,2018-03-27
41-840322,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Auburn Heights LLC,David Moore,939 Market Rd #492,Auburn,CA,91325,Placer,(530) 610-9810,2011-03-15,2012-03-15
41-798770,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro,Maria Hernandez,9385 Market Ln #706,Rocklin,CA,95856,Placer,(530) 332-6268,2007-01-03,2008-01-03
41-174346,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Rocklin Co,Mark Thomas,5172 State Rd #353,Rocklin,CA,95703,Placer,(916) 810-7387,2010-10-10,2011-10-10
41-773799,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Placer,Maria Smith,1419 1st Pl,Auburn,CA,92056,Placer,(530) 933-4092,2008-10-09,2009-10-09
41-818538,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Auburn Inc 77,Maria Wilson,7448 Ocean Rd,Auburn,CA,90222,Placer,(530) 809-8638,2016-08-26,2017-08-26
41-373750,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheKitchen Corp 70,Daniel Taylor,2382 Oak Way,Roseville,CA,91477,Placer,(530) 319-1152,2013-07-12,2014-07-12
41-587743,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Corp,James Miller,9033 Hollywood Ct,Roseville,CA,91708,Placer,(916) 654-1534,2019-09-18,2020-09-18
41-586155,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Auburn,Christopher Hernandez,6004 Pico Blvd,Auburn,CA,94450,Placer,(530) 263-6551,2013-03-16,2014-03-16
41-126132,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Placer,James Moore,6861 7th Pl,Roseville,CA,90835,Placer,(530) 620-3042,2001-12-02,2002-12-02
41-510923,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Roseville,Michael Hernandez,978 Mission Rd,Roseville,CA,96164,Placer,(916) 659-1358,2001-09-18,2002-09-18
41-881102,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheEatery Rocklin 47,John Moore,8856 Wilshire Rd,Rocklin,CA,92646,Placer,(530) 990-9572,2004-07-28,2005-07-28
41-250053,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Auburn Valley Corp,James Jones,3557 Market Blvd,Auburn,CA,91948,Placer,(916) 632-6228,2008-08-06,2009-08-06
41-669131,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCorner 57,Jennifer Williams,8647 5th St,Roseville,CA,95394,Placer,(916) 252-2432,2004-07-21,2005-07-21
41-456711,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Roseville Company,Steven Wilson,5243 Pico St,Roseville,CA,91100,Placer,(530) 657-2356,2013-09-07,2014-09-07
41-843206,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Roseville Heights,Michelle Johnson,6219 7th Ct,Roseville,CA,91790,Placer,(916) 442-4679,2006-08-13,2007-08-13
41-125751,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCafe Placer Group 73,Maria Miller,4191 Jefferson Rd,Roseville,CA,92020,Placer,(530) 661-2340,2008-05-16,2009-05-16
41-836439,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Co,Jennifer Williams Lopez,7013 Pico Ave,Auburn,CA,94544,Placer,(530) 985-1100,2003-07-23,2004-07-23
41-791382,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheDiner Roseville Inc 68,James Smith,3444 Front Rd,Roseville,CA,93573,Placer,(530) 486-8672,2020-10-23,2021-10-23
41-772696,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Inc,Michael Rodriguez Moore,5670 5th Blvd,Rocklin,CA,92230,Placer,(916) 500-5405,2018-01-06,2019-01-06
41-984492,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner LLC 99,Christopher Miller,3782 3rd St,Auburn,CA,90628,Placer,(916) 890-4285,2007-10-20,2008-10-20
41-477009,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Roseville Company,Steven Smith,8925 5th St,Roseville,CA,92994,Placer,(916) 619-6890,2018-06-27,2019-06-27
41-979157,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Company,Maria Jackson,7855 7th Blvd,Rocklin,CA,90876,Placer,(530) 630-5478,2001-07-15,2002-07-15
41-816268,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Christopher Johnson,8178 Madison Blvd #595,Roseville,CA,93815,Placer,(916) 417-6119,2017-04-05,2018-04-05
41-289227,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Corp,Maria Hernandez,271 2nd Dr,Roseville,CA,95660,Placer,(916) 305-9969,2024-12-07,2025-12-07
41-312160,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldBistro Roseville 58,James Garcia,7941 Ocean Rd,Roseville,CA,94008,Placer,(916) 277-5744,2000-03-26,2001-03-26
41-885068,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Auburn Group,David Martin,6854 State Blvd,Auburn,CA,93356,Placer,(530) 861-8841,2005-09-22,2006-09-22
41-477151,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Roseville Group,Michael Thomas,8154 Mission Ct #240,Roseville,CA,91871,Placer,(916) 398-1330,2003-12-12,2004-12-12
41-647564,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheRestaurant Rocklin 30,Matthew Martinez Thomas,7078 Washington Ct #704,Rocklin,CA,90234,Placer,(530) 570-6014,2023-04-17,2024-04-17
41-352315,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Rocklin,Andrew Thomas,6200 Broadway Blvd,Rocklin,CA,93702,Placer,(916) 392-7399,2016-05-20,2017-05-20
41-230313,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Roseville,Mark Johnson Hernandez,9935 Front Way #754,Roseville,CA,91965,Placer,(530) 495-6746,2010-09-22,2011-09-22
41-216695,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Corp 86,James Martin,6307 Maple Way,Roseville,CA,92253,Placer,(916) 653-4027,2024-09-15,2025-09-15
41-218211,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Placer,Robert Miller,7393 2nd Way,Roseville,CA,90709,Placer,(530) 414-5922,2019-08-17,2020-08-17
41-782022,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Auburn Valley,Daniel Martin,2330 Jefferson Rd,Auburn,CA,95950,Placer,(916) 233-4824,2022-07-26,2023-07-26
41-645167,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen LLC,Christopher Moore,6067 1st Way #775,Auburn,CA,91705,Placer,(530) 644-6255,2006-01-12,2007-01-12
41-607333,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Rocklin LLC,Maria Wilson,6854 Broadway Way,Rocklin,CA,90398,Placer,(530) 312-6731,2020-10-01,2021-10-01
41-224889,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner,Anthony Jones,7831 Main Pl #900,Auburn,CA,93335,Placer,(916) 921-2923,2002-01-06,2003-01-06
41-703116,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro,David Jackson,213 Mission Ave,Roseville,CA,90452,Placer,(916) 702-9498,2000-11-02,2001-11-02
41-873998,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldHouse 11,Robert Wilson,8797 5th Dr,Auburn,CA,95900,Placer,(916) 398-9883,2011-04-22,2012-04-22
41-103676,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Corp,Steven Hernandez,2647 6th St,Rocklin,CA,92032,Placer,(916) 884-3318,2002-09-21,2003-09-21
41-562392,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Corp,Jennifer Hernandez Jackson,1664 Broadway Pl #628,Roseville,CA,90003,Placer,(530) 393-3010,2009-06-23,2010-06-23
41-734040,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Auburn Heights Inc,Lisa Moore,7133 Pico Way,Auburn,CA,93637,Placer,(530) 680-4688,2005-02-21,2006-02-21
41-113566,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewCorner Roseville Corp 8,Andrew Rodriguez Lopez,6567 5th Ln,Roseville,CA,91040,Placer,(530) 484-3797,2015-03-25,2016-03-25
41-138942,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewTavern Placer 80,Anthony Lopez Rodriguez,8306 Madison Ln,Roseville,CA,94999,Placer,(530) 633-4124,2020-10-11,2021-10-11
41-819066,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Rocklin Hills Corp,John Hernandez,8858 Ocean Ln,Rocklin,CA,92816,Placer,(916) 959-8946,2019-03-18,2020-03-18
41-988070,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Rocklin Valley Company,Matthew Lopez,7172 Broadway Dr #518,Rocklin,CA,92412,Placer,(916) 929-7649,2004-07-23,2005-07-23
41-435284,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Group,Maria Johnson,2415 Sunset Rd,Roseville,CA,91764,Placer,(530) 728-8484,2002-07-01,2003-07-01
41-937287,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Roseville Heights,Jennifer Anderson,1455 Maple Way,Roseville,CA,92834,Placer,(916) 373-8482,2008-11-25,2009-11-25
41-302234,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldSpot 99,Steven Jackson,9206 3rd Ln #253,Auburn,CA,92793,Placer,(530) 574-6105,2012-11-11,2013-11-11
41-103739,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant,Anthony Moore Johnson,7496 Oak Blvd,Auburn,CA,90565,Placer,(916) 665-1648,2020-07-23,2021-07-23
41-888476,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Group,Maria Garcia,6890 Washington Pl,Rocklin,CA,91451,Placer,(916) 434-6911,2004-07-20,2005-07-20
41-975147,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Inc,Paul Williams,1117 Sunset Ct #241,Roseville,CA,93297,Placer,(530) 369-3006,2008-04-22,2009-04-22
41-230724,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Rocklin,Matthew Gonzalez,8616 Wilshire Ln,Rocklin,CA,91345,Placer,(530) 381-6180,2024-09-08,2025-09-08
41-715853,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Placer Co,Matthew Miller Johnson,1391 Market Way,Auburn,CA,92306,Placer,(530) 661-6089,2003-04-25,2004-04-25
41-671613,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Roseville Hills,Paul Williams,9211 Hollywood Ln #685,Roseville,CA,93747,Placer,(530) 803-6479,2000-05-22,2001-05-22
41-244934,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Placer 91,Lisa Gonzalez,6648 State Dr #547,Rocklin,CA,93180,Placer,(916) 245-4915,2008-07-14,2009-07-14
41-933806,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Rocklin LLC 47,Kenneth Thomas Jones,6889 Front Ln,Rocklin,CA,91267,Placer,(916) 430-7149,2014-12-11,2015-12-11
41-647495,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Placer LLC,Robert Hernandez,9578 Broadway Rd,Rocklin,CA,90970,Placer,(530) 839-1634,2021-01-24,2022-01-24
41-852268,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Corp,Christopher Thomas,2886 Jefferson Ln,Rocklin,CA,95928,Placer,(916) 942-1551,2023-05-18,2024-05-18
41-496938,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Inc,Daniel Jackson,8238 Hollywood Blvd #433,Roseville,CA,95420,Placer,(916) 516-5809,2023-02-17,2024-02-17
41-111218,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Inc,Matthew Johnson Martin,877 2nd Ct,Auburn,CA,94324,Placer,(916) 753-5820,2008-01-11,2009-01-11
41-982623,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Auburn Hills Company,Anthony Miller Lopez,4882 2nd Ct,Auburn,CA,91441,Placer,(530) 527-7570,2007-05-02,2008-05-02
41-537025,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewEatery LLC 51,William Miller,7323 Ocean Ct,Roseville,CA,94073,Placer,(530) 213-3119,2013-03-16,2014-03-16
41-426776,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Placer LLC,Michelle Taylor,6248 Pico Ct,Auburn,CA,93951,Placer,(916) 891-7940,2022-04-25,2023-04-25
41-319201,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Placer,Kenneth Gonzalez,5188 Hollywood Rd,Roseville,CA,90435,Placer,(916) 709-6107,2008-12-03,2009-12-03
41-149956,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,Robert Gonzalez,992 7th Pl,Roseville,CA,95397,Placer,(916) 546-2623,2023-07-09,2024-07-09
41-899807,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Auburn Valley LLC 40,Anthony Lopez Thomas,5510 Madison St,Auburn,CA,92525,Placer,(916) 401-5821,2019-02-06,2020-02-06
41-857383,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant,Daniel Smith,6838 4th Ln,Auburn,CA,93688,Placer,(530) 525-5482,2010-05-27,2011-05-27
41-638019,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,Anthony Garcia,5282 Jefferson Ln #139,Roseville,CA,95383,Placer,(916) 885-2840,2011-06-17,2012-06-17
41-735930,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Placer Corp,Daniel Wilson Brown,8361 Mission Dr #287,Roseville,CA,93677,Placer,(916) 866-4938,2022-04-01,2023-04-01
41-925837,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Corp,Paul Williams,1826 State Ct #719,Rocklin,CA,92861,Placer,(530) 966-8101,2021-01-10,2022-01-10
41-126699,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheDiner LLC 19,Lisa Jackson Lopez,6574 3rd Blvd #846,Auburn,CA,90797,Placer,(530) 761-2203,2013-08-25,2014-08-25
41-652187,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Placer,Paul Thomas,5538 Main St,Auburn,CA,93193,Placer,(530) 898-1486,2024-03-24,2025-03-24
41-401805,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Auburn Inc,Robert Taylor Jones,5173 3rd Way #641,Auburn,CA,92010,Placer,(916) 281-3715,2014-06-25,2015-06-25
41-764902,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Co,Michael Lopez,1530 Sunset Ct,Rocklin,CA,93575,Placer,(530) 713-1052,2016-04-19,2017-04-19
41-356481,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Corp,Mark Taylor,5916 Hollywood Blvd,Auburn,CA,95243,Placer,(916) 731-1449,2007-10-05,2008-10-05
41-126341,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Roseville Hills Group,Paul Anderson Miller,495 Maple Ln #319,Roseville,CA,95044,Placer,(916) 633-5688,2015-09-12,2016-09-12
41-571613,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Rocklin Hills Corp,Anthony Garcia,3123 Maple Ln #917,Rocklin,CA,91582,Placer,(530) 660-5534,2004-09-14,2005-09-14
41-741275,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Inc,Daniel Jones,9890 Wilshire St,Rocklin,CA,91814,Placer,(530) 210-6389,2005-09-14,2006-09-14
41-254043,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner,Anthony Wilson Taylor,7332 Broadway Dr,Rocklin,CA,95089,Placer,(916) 215-5149,2023-11-28,2024-11-28
41-599895,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Michelle Davis,884 Main Ln,Rocklin,CA,91442,Placer,(530) 954-1274,2003-06-17,2004-06-17
41-426325,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Placer Co,Anthony Johnson Rodriguez,5453 Wilshire Ct #682,Auburn,CA,94306,Placer,(530) 693-6614,2003-01-11,2004-01-11
41-297098,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Placer Group,David Lopez,8532 4th Ct,Rocklin,CA,91321,Placer,(916) 796-2014,2021-11-10,2022-11-10
41-542294,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheTavern Roseville Heights LLC 52,Anthony Brown,8527 5th Way #312,Roseville,CA,91998,Placer,(530) 956-9054,2019-10-13,2020-10-13
41-481949,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant,Michael Davis,8702 5th St #824,Roseville,CA,92271,Placer,(916) 808-1140,2024-11-20,2025-11-20
41-913523,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Roseville Corp,Daniel Moore,2745 Washington Rd,Roseville,CA,94821,Placer,(916) 564-5364,2024-04-23,2025-04-23
41-456718,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Auburn Hills,Jennifer Moore,7271 4th Ave #483,Auburn,CA,93770,Placer,(916) 769-2667,2015-03-08,2016-03-08
41-390943,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewDiner Company 7,Michael Williams,5390 Jefferson Blvd,Auburn,CA,93453,Placer,(530) 316-8595,2004-11-25,2005-11-25
41-572299,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Placer Company,Christopher Davis,1200 5th Ct,Rocklin,CA,93835,Placer,(916) 622-3817,2009-01-05,2010-01-05
41-763904,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Company,Michelle Johnson,1021 Oak St #748,Auburn,CA,93658,Placer,(530) 302-1857,2012-09-21,2013-09-21
41-392291,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro LLC,Daniel Thomas,6078 Jefferson Blvd #358,Rocklin,CA,90700,Placer,(530) 980-8041,2018-03-13,2019-03-13
41-137404,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,John Jones,8456 6th St #785,Roseville,CA,94733,Placer,(916) 553-8283,2016-03-26,2017-03-26
41-244870,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Rocklin Hills Co,James Brown,4009 1st Rd,Rocklin,CA,95120,Placer,(916) 858-9649,2000-01-02,2001-01-02
41-245194,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheHouse Corp 48,James Gonzalez,4617 Wilshire Dr #172,Auburn,CA,95644,Placer,(916) 945-3757,2003-01-11,2004-01-11
41-386701,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewCafe 72,Christopher Jackson,6158 Washington Ct,Roseville,CA,95159,Placer,(916) 892-1064,2022-12-07,2023-12-07
41-612636,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewCafe Company 8,Paul Martin,1957 Hollywood Dr,Auburn,CA,94808,Placer,(530) 831-9269,2008-05-23,2009-05-23
41-382366,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place,Maria Wilson,4351 3rd Way #902,Auburn,CA,90592,Placer,(916) 972-5379,2005-03-26,2006-03-26
41-132086,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Rocklin Inc,Daniel Lopez,5361 Ocean Rd,Rocklin,CA,91600,Placer,(916) 967-9728,2016-10-21,2017-10-21
41-570077,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCafe Placer Co 59,David Martinez,2139 6th Pl #546,Rocklin,CA,92093,Placer,(916) 824-8744,2010-08-13,2011-08-13
41-496893,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,Andrew Gonzalez Thomas,2947 1st Ave #790,Roseville,CA,93754,Placer,(530) 502-2753,2004-06-24,2005-06-24
41-216981,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheGrill Placer Inc 44,Michelle Martinez,7527 Sunset Ave,Roseville,CA,90943,Placer,(916) 757-5449,2004-06-07,2005-06-07
41-739098,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Auburn Co,Michelle Brown,1625 Wilshire Ln,Auburn,CA,96199,Placer,(916) 302-2024,2019-02-08,2020-02-08
41-286866,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Co,Robert Smith,5155 Sunset Pl,Rocklin,CA,92101,Placer,(530) 551-4048,2017-02-15,2018-02-15
41-915065,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewSpot 24,Robert Davis Anderson,3243 Wilshire Ln,Roseville,CA,93464,Placer,(530) 748-7279,2021-09-17,2022-09-17
41-278127,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Auburn 8,David Martin Miller,8797 Madison Blvd #817,Auburn,CA,92561,Placer,(916) 688-8410,2008-02-03,2009-02-03
41-478422,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Rocklin,Michelle Rodriguez,3227 5th Blvd,Rocklin,CA,91418,Placer,(916) 269-9306,2017-02-01,2018-02-01
41-818042,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Co,James Taylor,4932 3rd Rd,Rocklin,CA,95401,Placer,(916) 505-6168,2009-09-18,2010-09-18
41-707532,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCorner Company 69,Mark Gonzalez,2519 Pico Ln #441,Rocklin,CA,94378,Placer,(916) 291-7971,2024-08-28,2025-08-28
41-425342,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheSpot Placer Company 92,Lisa Johnson,7997 Madison Blvd #461,Roseville,CA,90513,Placer,(916) 360-8530,2018-12-05,2019-12-05
41-482930,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,Anthony Gonzalez,4257 Maple Way #100,Auburn,CA,94473,Placer,(916) 311-3948,2000-05-20,2001-05-20
41-278590,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Co,James Wilson,7847 3rd Ln,Roseville,CA,95003,Placer,(530) 439-9223,2022-02-12,2023-02-12
41-749923,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,William Garcia,7712 1st Dr,Roseville,CA,93503,Placer,(530) 961-2121,2023-01-12,2024-01-12
41-815706,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Rocklin,Lisa Wilson,7777 Oak Dr,Rocklin,CA,90995,Placer,(530) 993-9335,2024-04-08,2025-04-08
41-183421,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Placer LLC,Maria Garcia,3796 Broadway Blvd,Auburn,CA,92886,Placer,(916) 971-4244,2002-11-02,2003-11-02
41-116306,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheRestaurant Rocklin Hills Inc 81,Paul Moore,186 Broadway Way,Rocklin,CA,92254,Placer,(530) 389-4562,2000-10-11,2001-10-11
