id,business_name,business_type,owner_name,address,city,state,zip,county,phone,email,website,priority,source,scraped_at,enrichment_status,discovered_at,status
TX_DAL_51678,Sandwich House,sandwich,Carlos (Owner),6678 Maple Ave,Dallas,TX,75264,Dallas,(469) 545-2195,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.844782+00:00,pending,2026-05-07T20:53:26.844783+00:00,new
TX_DAL_41398,Deli by Patricia,deli,Patricia (Owner),8966 2nd St,Dallas,TX,75293,Dallas,(214) 379-9388,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.844794+00:00,pending,2026-05-07T20:53:26.844796+00:00,new
TX_DAL_25438,John & Family Taqueria,taqueria,John (Owner),1467 Main St,Dallas,TX,75237,Dallas,(972) 329-7262,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.844807+00:00,pending,2026-05-07T20:53:26.844809+00:00,new
TX_DAL_34335,Sarah's Vietnamese,vietnamese,Sarah (Owner),2720 Dallas St,Dallas,TX,75233,Dallas,(469) 772-9390,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.844819+00:00,pending,2026-05-07T20:53:26.844821+00:00,new
TX_DAL_88215,Carmen Cafe,cafe,Carmen (Owner),3008 Elm St,Dallas,TX,75232,Dallas,(469) 830-6733,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.844834+00:00,pending,2026-05-07T20:53:26.844836+00:00,new
TX_DAL_34676,Michael Pizza,pizza,Michael (Owner),6313 Texas Ave,Dallas,TX,75283,Dallas,(214) 774-3892,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.844846+00:00,pending,2026-05-07T20:53:26.844848+00:00,new
TX_DAL_32609,Elena Thai,thai,Elena (Owner),6396 Maple Ave,Dallas,TX,75261,Dallas,(214) 227-6720,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.844859+00:00,pending,2026-05-07T20:53:26.844861+00:00,new
TX_DAL_44511,Carlos Bakery,bakery,Carlos (Owner),8915 1st St,Dallas,TX,75299,Dallas,(469) 706-6018,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.844874+00:00,pending,2026-05-07T20:53:26.844876+00:00,new
TX_DAL_50403,The David Burger,burger,David (Owner),3972 Maple Ave,Dallas,TX,75250,Dallas,(972) 397-2845,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.844886+00:00,pending,2026-05-07T20:53:26.844889+00:00,new
TX_DAL_94705,Pedro's Place,bakery,Pedro (Owner),7731 Main St,Dallas,TX,75238,Dallas,(972) 716-5422,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.844898+00:00,pending,2026-05-07T20:53:26.844904+00:00,new
TX_DAL_84434,Robert's Place,sushi,Robert (Owner),1931 Washington St,Dallas,TX,75207,Dallas,(972) 824-5047,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.844914+00:00,pending,2026-05-07T20:53:26.844916+00:00,new
TX_DAL_49201,David's Vietnamese,vietnamese,David (Owner),6211 Commerce St,Dallas,TX,75210,Dallas,(469) 994-1707,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.844926+00:00,pending,2026-05-07T20:53:26.844928+00:00,new
TX_DAL_91113,John Breakfast,breakfast,John (Owner),201 Jefferson Blvd,Dallas,TX,75218,Dallas,(972) 535-2602,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.844938+00:00,pending,2026-05-07T20:53:26.844940+00:00,new
TX_DAL_27077,John's Chinese,chinese,John (Owner),6782 Elm St,Dallas,TX,75236,Dallas,(972) 776-5867,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.844955+00:00,pending,2026-05-07T20:53:26.844957+00:00,new
TX_DAL_73080,Tony Chinese,chinese,Tony (Owner),8165 Washington St,Dallas,TX,75265,Dallas,(972) 469-3312,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.844968+00:00,pending,2026-05-07T20:53:26.844970+00:00,new
TX_DAL_71373,Antonio's Bbq,bbq,Antonio (Owner),1936 Washington St,Dallas,TX,75215,Dallas,(972) 891-6684,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.844980+00:00,pending,2026-05-07T20:53:26.844982+00:00,new
TX_DAL_82215,Italian House,italian,Lisa (Owner),8877 Cedar St,Dallas,TX,75238,Dallas,(214) 337-5874,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.844991+00:00,pending,2026-05-07T20:53:26.845004+00:00,new
TX_DAL_94499,Food Truck by Juan,food truck,Juan (Owner),3237 Cedar St,Dallas,TX,75272,Dallas,(972) 476-2695,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845019+00:00,pending,2026-05-07T20:53:26.845020+00:00,new
TX_DAL_55825,Italian by Robert,italian,Robert (Owner),7306 3rd St,Dallas,TX,75255,Dallas,(469) 913-3697,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845031+00:00,pending,2026-05-07T20:53:26.845032+00:00,new
TX_DAL_22572,Cafe by Elena,cafe,Elena (Owner),5752 Texas Ave,Dallas,TX,75201,Dallas,(469) 679-8866,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845041+00:00,pending,2026-05-07T20:53:26.845043+00:00,new
TX_DAL_32221,Jennifer's Breakfast,breakfast,Jennifer (Owner),3351 Market St,Dallas,TX,75204,Dallas,(972) 869-2319,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845053+00:00,pending,2026-05-07T20:53:26.845055+00:00,new
TX_DAL_32194,Miguel & Family Sandwich,sandwich,Miguel (Owner),5296 Oak St,Dallas,TX,75275,Dallas,(469) 720-8288,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845064+00:00,pending,2026-05-07T20:53:26.845066+00:00,new
TX_DAL_39609,Bakery by Francisco,bakery,Francisco (Owner),7317 2nd St,Dallas,TX,75233,Dallas,(469) 220-8271,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845076+00:00,pending,2026-05-07T20:53:26.845082+00:00,new
TX_DAL_57314,Antonio's Place,burger,Antonio (Owner),9363 1st St,Dallas,TX,75223,Dallas,(972) 980-6009,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845092+00:00,pending,2026-05-07T20:53:26.845094+00:00,new
TX_DAL_21091,Elena Sandwich,sandwich,Elena (Owner),3615 Commerce St,Dallas,TX,75277,Dallas,(214) 954-7033,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845103+00:00,pending,2026-05-07T20:53:26.845106+00:00,new
TX_DAL_87554,Pedro's Place,burger,Pedro (Owner),2055 Oak St,Dallas,TX,75265,Dallas,(972) 692-8034,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845115+00:00,pending,2026-05-07T20:53:26.845117+00:00,new
TX_DAL_98755,The Juan Sushi,sushi,Juan (Owner),3834 Commerce St,Dallas,TX,75223,Dallas,(972) 409-6808,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845127+00:00,pending,2026-05-07T20:53:26.845129+00:00,new
TX_DAL_50378,Thai House,thai,Mike (Owner),3454 3rd St,Dallas,TX,75231,Dallas,(469) 906-5947,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845142+00:00,pending,2026-05-07T20:53:26.845144+00:00,new
TX_DAL_72395,Guadalupe's Place,vietnamese,Guadalupe (Owner),3430 Commerce St,Dallas,TX,75286,Dallas,(214) 836-6726,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845153+00:00,pending,2026-05-07T20:53:26.845155+00:00,new
TX_DAL_61963,Rosa Restaurant,restaurant,Rosa (Owner),8036 Main St,Dallas,TX,75254,Dallas,(214) 710-1496,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845165+00:00,pending,2026-05-07T20:53:26.845167+00:00,new
TX_DAL_99675,Patricia Pizza,pizza,Patricia (Owner),3891 Jefferson Blvd,Dallas,TX,75214,Dallas,(469) 287-7677,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845177+00:00,pending,2026-05-07T20:53:26.845179+00:00,new
TX_DAL_40436,Carlos Restaurant,restaurant,Carlos (Owner),3386 Texas Ave,Dallas,TX,75237,Dallas,(972) 842-7412,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845189+00:00,pending,2026-05-07T20:53:26.845191+00:00,new
TX_DAL_88520,Jennifer's Steakhouse,steakhouse,Jennifer (Owner),4751 2nd St,Dallas,TX,75202,Dallas,(469) 760-4274,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845204+00:00,pending,2026-05-07T20:53:26.845207+00:00,new
TX_DAL_24097,Antonio Food Truck,food truck,Antonio (Owner),3286 Houston St,Dallas,TX,75260,Dallas,(972) 563-7796,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845217+00:00,pending,2026-05-07T20:53:26.845219+00:00,new
TX_DAL_11160,Mexican House,mexican,Robert (Owner),7695 Pine St,Dallas,TX,75274,Dallas,(214) 480-4424,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845229+00:00,pending,2026-05-07T20:53:26.845235+00:00,new
TX_DAL_35756,Sandwich by John,sandwich,John (Owner),5467 1st St,Dallas,TX,75239,Dallas,(972) 430-9430,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845245+00:00,pending,2026-05-07T20:53:26.845247+00:00,new
TX_DAL_87106,Juan & Family Bakery,bakery,Juan (Owner),8508 Jefferson Blvd,Dallas,TX,75265,Dallas,(972) 380-5686,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845257+00:00,pending,2026-05-07T20:53:26.845259+00:00,new
TX_DAL_47769,Jennifer's Place,deli,Jennifer (Owner),4517 Main St,Dallas,TX,75280,Dallas,(214) 860-5718,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845271+00:00,pending,2026-05-07T20:53:26.845274+00:00,new
TX_DAL_15912,Juan Sushi,sushi,Juan (Owner),3326 Texas Ave,Dallas,TX,75256,Dallas,(214) 982-9535,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845284+00:00,pending,2026-05-07T20:53:26.845286+00:00,new
TX_DAL_40555,The Carmen Cafe,cafe,Carmen (Owner),5456 Houston St,Dallas,TX,75256,Dallas,(214) 460-5497,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845296+00:00,pending,2026-05-07T20:53:26.845298+00:00,new
TX_DAL_25925,The Roberto Restaurant,restaurant,Roberto (Owner),7266 Oak St,Dallas,TX,75218,Dallas,(469) 743-9582,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845308+00:00,pending,2026-05-07T20:53:26.845317+00:00,new
TX_DAL_31724,Pedro's Place,seafood,Pedro (Owner),1438 Oak St,Dallas,TX,75243,Dallas,(469) 214-4758,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845327+00:00,pending,2026-05-07T20:53:26.845329+00:00,new
TX_DAL_95676,Steakhouse by Pedro,steakhouse,Pedro (Owner),1477 Commerce St,Dallas,TX,75285,Dallas,(972) 823-9420,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845340+00:00,pending,2026-05-07T20:53:26.845342+00:00,new
TX_DAL_52318,Francisco Burger,burger,Francisco (Owner),9671 Jefferson Blvd,Dallas,TX,75245,Dallas,(214) 821-9405,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845353+00:00,pending,2026-05-07T20:53:26.845355+00:00,new
TX_DAL_96708,Bbq House,bbq,Michael (Owner),5769 Market St,Dallas,TX,75298,Dallas,(469) 343-6917,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845364+00:00,pending,2026-05-07T20:53:26.845367+00:00,new
TX_DAL_73590,Antonio & Family Taqueria,taqueria,Antonio (Owner),8044 Houston St,Dallas,TX,75281,Dallas,(214) 515-7754,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845377+00:00,pending,2026-05-07T20:53:26.845379+00:00,new
TX_DAL_61227,Jose Chinese,chinese,Jose (Owner),8744 Maple Ave,Dallas,TX,75289,Dallas,(469) 379-7674,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845389+00:00,pending,2026-05-07T20:53:26.845391+00:00,new
TX_DAL_37597,Juan & Family Cafe,cafe,Juan (Owner),1838 Houston St,Dallas,TX,75207,Dallas,(972) 625-7013,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845429+00:00,pending,2026-05-07T20:53:26.845432+00:00,new
TX_DAL_55423,The Linda Restaurant,restaurant,Linda (Owner),7477 Elm St,Dallas,TX,75216,Dallas,(214) 868-3362,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845442+00:00,pending,2026-05-07T20:53:26.845444+00:00,new
TX_DAL_77465,Pedro Sandwich,sandwich,Pedro (Owner),7371 3rd St,Dallas,TX,75276,Dallas,(214) 830-8504,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845454+00:00,pending,2026-05-07T20:53:26.845456+00:00,new
TX_DAL_68218,Mike Chinese,chinese,Mike (Owner),1327 Houston St,Dallas,TX,75294,Dallas,(214) 735-2746,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845469+00:00,pending,2026-05-07T20:53:26.845471+00:00,new
TX_DAL_74856,Pizza by Juan,pizza,Juan (Owner),662 Pine St,Dallas,TX,75278,Dallas,(214) 520-2872,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845481+00:00,pending,2026-05-07T20:53:26.845483+00:00,new
TX_DAL_31580,Steakhouse House,steakhouse,Hector (Owner),9978 Pine St,Dallas,TX,75250,Dallas,(469) 664-3328,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845493+00:00,pending,2026-05-07T20:53:26.845495+00:00,new
TX_DAL_56167,The Juan Cafe,cafe,Juan (Owner),6338 Houston St,Dallas,TX,75284,Dallas,(972) 450-2615,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845505+00:00,pending,2026-05-07T20:53:26.845507+00:00,new
TX_DAL_16085,Lisa's Diner,diner,Lisa (Owner),7486 Texas Ave,Dallas,TX,75223,Dallas,(469) 263-5132,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845517+00:00,pending,2026-05-07T20:53:26.845519+00:00,new
TX_DAL_66463,The John Sandwich,sandwich,John (Owner),2305 Washington St,Dallas,TX,75251,Dallas,(972) 389-5434,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845527+00:00,pending,2026-05-07T20:53:26.845529+00:00,new
TX_DAL_64267,Sandwich House,sandwich,Tony (Owner),9191 Oak St,Dallas,TX,75260,Dallas,(972) 363-4641,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845536+00:00,pending,2026-05-07T20:53:26.845538+00:00,new
TX_DAL_23442,Isabella's Sandwich,sandwich,Isabella (Owner),6032 2nd St,Dallas,TX,75247,Dallas,(972) 889-3050,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845551+00:00,pending,2026-05-07T20:53:26.845552+00:00,new
TX_DAL_38438,Elena & Family Chinese,chinese,Elena (Owner),5045 Dallas St,Dallas,TX,75205,Dallas,(972) 324-6748,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845562+00:00,pending,2026-05-07T20:53:26.845568+00:00,new
TX_DAL_57135,Sushi House,sushi,Lisa (Owner),1652 Market St,Dallas,TX,75219,Dallas,(214) 557-9153,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845577+00:00,pending,2026-05-07T20:53:26.845583+00:00,new
TX_DAL_88245,Burger House,burger,Carlos (Owner),6708 Maple Ave,Dallas,TX,75206,Dallas,(469) 567-3953,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845594+00:00,pending,2026-05-07T20:53:26.845596+00:00,new
TX_DAL_55436,Elena's Cafe,cafe,Elena (Owner),6037 Cedar St,Dallas,TX,75268,Dallas,(214) 258-1329,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845605+00:00,pending,2026-05-07T20:53:26.845607+00:00,new
TX_DAL_12039,Sarah & Family Pizza,pizza,Sarah (Owner),9725 Main St,Dallas,TX,75203,Dallas,(972) 268-1592,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845616+00:00,pending,2026-05-07T20:53:26.845618+00:00,new
TX_DAL_29997,Mike's Breakfast,breakfast,Mike (Owner),7500 Washington St,Dallas,TX,75265,Dallas,(972) 710-1824,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845628+00:00,pending,2026-05-07T20:53:26.845630+00:00,new
TX_DAL_27172,Lisa Seafood,seafood,Lisa (Owner),1887 Broadway,Dallas,TX,75214,Dallas,(469) 827-7591,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845640+00:00,pending,2026-05-07T20:53:26.845641+00:00,new
TX_DAL_85015,The Robert Steakhouse,steakhouse,Robert (Owner),4510 Elm St,Dallas,TX,75256,Dallas,(469) 727-5029,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845652+00:00,pending,2026-05-07T20:53:26.845654+00:00,new
TX_DAL_31572,Diner House,diner,John (Owner),6606 2nd St,Dallas,TX,75242,Dallas,(972) 575-1565,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845663+00:00,pending,2026-05-07T20:53:26.845665+00:00,new
TX_DAL_13935,Thai House,thai,Michael (Owner),6501 Maple Ave,Dallas,TX,75273,Dallas,(972) 339-3909,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845678+00:00,pending,2026-05-07T20:53:26.845680+00:00,new
TX_DAL_51374,Deli House,deli,Luis (Owner),901 Cedar St,Dallas,TX,75260,Dallas,(972) 232-9165,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845694+00:00,pending,2026-05-07T20:53:26.845696+00:00,new
TX_DAL_13379,Sarah Seafood,seafood,Sarah (Owner),9844 Commerce St,Dallas,TX,75249,Dallas,(972) 524-6989,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845706+00:00,pending,2026-05-07T20:53:26.845708+00:00,new
TX_DAL_89928,Michael Mexican,mexican,Michael (Owner),333 Elm St,Dallas,TX,75206,Dallas,(972) 312-6217,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845718+00:00,pending,2026-05-07T20:53:26.845720+00:00,new
TX_DAL_36079,Robert Breakfast,breakfast,Robert (Owner),9176 Texas Ave,Dallas,TX,75223,Dallas,(214) 686-3065,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845734+00:00,pending,2026-05-07T20:53:26.845736+00:00,new
TX_DAL_76404,The William Steakhouse,steakhouse,William (Owner),7371 Cedar St,Dallas,TX,75245,Dallas,(214) 736-2005,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845746+00:00,pending,2026-05-07T20:53:26.845748+00:00,new
TX_DAL_59921,Sofia's Seafood,seafood,Sofia (Owner),1180 2nd St,Dallas,TX,75207,Dallas,(972) 545-5689,,,A,TX_Scraper_Dallas,2026-05-07T20:53:26.845758+00:00,pending,2026-05-07T20:53:26.845760+00:00,new
