license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
41-201546,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Group,Michelle Davis Gonzalez,8061 5th Rd,San Mateo,CA,92757,San Mateo,(415) 898-6620,2012-10-02,2013-10-02
41-234072,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,James Wilson Smith,1995 5th Ct,San Mateo,CA,91733,San Mateo,(650) 971-2465,2005-06-13,2006-06-13
41-854109,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheGrill San Mateo Co 89,Maria Davis,5552 Wilshire Ave,Redwood City,CA,93088,San Mateo,(415) 869-8159,2009-02-04,2010-02-04
41-154567,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Redwood City Corp,James Rodriguez Davis,1453 Oak Way,Redwood City,CA,91249,San Mateo,(650) 455-5606,2021-07-07,2022-07-07
41-837246,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCafe 47,Lisa Anderson,9248 5th Blvd #161,Redwood City,CA,92861,San Mateo,(415) 997-3283,2017-07-08,2018-07-08
41-596250,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill San Mateo,Paul Martin Lopez,6055 State Way,Daly City,CA,95076,San Mateo,(650) 651-7008,2002-11-14,2003-11-14
41-849631,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place LLC,David Hernandez Davis,1753 Main Ct,Daly City,CA,90323,San Mateo,(650) 753-6710,2021-04-07,2022-04-07
41-258002,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery San Mateo Company,Michael Hernandez Hernandez,8793 Maple St,Redwood City,CA,90535,San Mateo,(650) 221-1142,2011-04-24,2012-04-24
41-841452,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Inc,Maria Wilson,8705 Hollywood Pl,San Mateo,CA,91160,San Mateo,(415) 485-4047,2016-02-08,2017-02-08
41-710756,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Redwood City LLC,Michael Anderson Gonzalez,4525 Main Pl,Redwood City,CA,94905,San Mateo,(415) 600-3659,2024-07-22,2025-07-22
41-162412,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Group,Anthony Martin,931 Market Rd,Daly City,CA,91757,San Mateo,(650) 555-5253,2014-05-02,2015-05-02
41-969005,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Redwood City Valley Inc,Robert Davis,8508 Jefferson St,Redwood City,CA,94038,San Mateo,(650) 957-7677,2022-02-22,2023-02-22
41-309052,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Daly City Group,Robert Williams,6435 Maple Ct,Daly City,CA,90520,San Mateo,(415) 413-5593,2009-06-01,2010-06-01
41-378601,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant San Mateo Corp,Lisa Miller,9660 Pico Dr #261,San Mateo,CA,93403,San Mateo,(650) 508-6189,2001-08-19,2002-08-19
41-520388,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill South San Francisco Inc,John Wilson,3398 2nd Rd,South San Francisco,CA,90276,San Mateo,(415) 538-1541,2010-12-08,2011-12-08
41-965565,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Inc,Michael Smith,7961 Maple St,Redwood City,CA,94348,San Mateo,(415) 365-7790,2024-04-14,2025-04-14
41-648481,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Redwood City,David Jackson,586 Pico Ct,Redwood City,CA,96160,San Mateo,(415) 749-2869,2015-09-03,2016-09-03
41-315630,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,John Hernandez,8450 Maple Way,South San Francisco,CA,91712,San Mateo,(415) 447-1988,2024-07-03,2025-07-03
41-723438,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheKitchen Company 74,Mark Martin,6004 Pico Way #697,San Mateo,CA,90255,San Mateo,(650) 547-8616,2001-02-16,2002-02-16
41-227211,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Inc,Kenneth Moore Jackson,1612 2nd Blvd #242,San Mateo,CA,95615,San Mateo,(415) 406-8483,2023-08-24,2024-08-24
41-988055,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Inc,Robert Williams,7349 Madison Rd,Daly City,CA,95076,San Mateo,(650) 451-6974,2023-02-27,2024-02-27
41-410909,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Company,Daniel Jones Garcia,9318 Sunset Rd,South San Francisco,CA,96158,San Mateo,(415) 901-9652,2017-09-27,2018-09-27
41-597303,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Redwood City Heights Company,Michael Thomas,4316 Oak St,Redwood City,CA,95585,San Mateo,(415) 621-8376,2014-08-23,2015-08-23
41-276971,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,Anthony Garcia,1841 7th Blvd,South San Francisco,CA,95436,San Mateo,(415) 372-5913,2006-10-25,2007-10-25
41-625318,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewEatery Redwood City 96,William Miller,3792 2nd Blvd,Redwood City,CA,94651,San Mateo,(650) 487-8661,2023-12-09,2024-12-09
41-990843,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewBistro 29,John Johnson,1288 Madison Dr,Daly City,CA,95068,San Mateo,(415) 614-2588,2015-04-21,2016-04-21
41-641343,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Michelle Hernandez Hernandez,1256 Washington Ct,Redwood City,CA,94981,San Mateo,(650) 888-8917,2008-12-11,2009-12-11
41-884923,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place South San Francisco 5,Matthew Martinez,9754 Maple Rd #114,South San Francisco,CA,92310,San Mateo,(650) 346-7831,2004-12-08,2005-12-08
41-464361,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCorner Group 45,Andrew Anderson,9086 Pico Dr,San Mateo,CA,95020,San Mateo,(415) 709-4322,2009-03-04,2010-03-04
41-496987,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewTavern Inc 76,Lisa Davis,497 Maple Ln,South San Francisco,CA,91589,San Mateo,(650) 733-4327,2019-06-08,2020-06-08
41-878464,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,Paul Gonzalez,3590 Maple Ln,South San Francisco,CA,90452,San Mateo,(650) 808-6180,2012-01-08,2013-01-08
41-914073,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern South San Francisco Heights,Robert Miller,1712 Pico Ct #637,South San Francisco,CA,93914,San Mateo,(415) 247-3717,2022-05-22,2023-05-22
41-508203,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheTavern South San Francisco 62,Lisa Williams,7001 4th Rd,South San Francisco,CA,94888,San Mateo,(415) 559-4272,2024-08-25,2025-08-25
41-131957,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,Mark Jones,1514 Maple St,Redwood City,CA,94658,San Mateo,(650) 342-6762,2017-11-15,2018-11-15
41-975056,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery San Mateo Inc,Andrew Martinez,5732 Jefferson Blvd,San Mateo,CA,93585,San Mateo,(415) 530-3303,2016-06-08,2017-06-08
41-971177,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCafe San Mateo Hills Company 39,Maria Rodriguez,8065 3rd Ct,San Mateo,CA,91731,San Mateo,(415) 264-1741,2002-04-25,2003-04-25
41-445921,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant San Mateo Co,Lisa Davis,9155 Broadway Rd,San Mateo,CA,94491,San Mateo,(650) 666-8291,2008-12-02,2009-12-02
41-562221,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheGrill Co 25,Daniel Moore,4005 4th Dr #908,Redwood City,CA,93471,San Mateo,(415) 959-8328,2021-07-25,2022-07-25
41-912480,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Redwood City,Michelle Jones,3130 Market Ln #483,Redwood City,CA,94025,San Mateo,(415) 927-5847,2006-01-26,2007-01-26
41-272198,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro San Mateo,Andrew Wilson,2632 Madison Way,Redwood City,CA,92494,San Mateo,(415) 619-3883,2015-05-22,2016-05-22
41-756342,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen San Mateo Hills,Lisa Jones,2050 6th Ln,San Mateo,CA,93389,San Mateo,(650) 537-4767,2004-12-23,2005-12-23
41-175395,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner South San Francisco,Mark Jones,5769 Wilshire Ct,South San Francisco,CA,94486,San Mateo,(415) 383-8083,2019-10-01,2020-10-01
41-229702,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewEatery Co 35,Michelle Moore Gonzalez,2421 3rd Ave,San Mateo,CA,92698,San Mateo,(415) 414-8185,2016-03-24,2017-03-24
41-570949,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewGrill Co 69,Matthew Anderson,5255 4th Ln,South San Francisco,CA,96155,San Mateo,(650) 255-7476,2013-05-03,2014-05-03
41-120678,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro South San Francisco Heights Group,David Davis Gonzalez,6772 Jefferson St,South San Francisco,CA,91683,San Mateo,(650) 407-5401,2010-11-07,2011-11-07
41-769383,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant San Mateo,Matthew Jackson Miller,639 Market Ln,Daly City,CA,91090,San Mateo,(415) 226-8550,2019-01-18,2020-01-18
41-279428,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewBistro Redwood City Group 27,Jennifer Williams,479 State St,Redwood City,CA,91616,San Mateo,(650) 822-9550,2010-01-15,2011-01-15
41-117506,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Company,James Taylor,8845 4th Ln,Daly City,CA,95732,San Mateo,(650) 221-9651,2007-03-23,2008-03-23
41-521688,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Co,Steven Johnson,7327 1st Blvd,San Mateo,CA,93527,San Mateo,(415) 774-5745,2023-02-14,2024-02-14
41-998899,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldHouse South San Francisco 53,Mark Smith,1905 Front Ave,South San Francisco,CA,90091,San Mateo,(415) 881-6986,2005-10-12,2006-10-12
41-946446,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Daly City Company,David Hernandez,2713 Mission Dr #526,Daly City,CA,90730,San Mateo,(415) 483-7171,2022-07-25,2023-07-25
41-452567,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewDiner LLC 79,James Martin,7838 Front Ct,South San Francisco,CA,93243,San Mateo,(650) 715-4045,2000-09-16,2001-09-16
41-134088,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Daly City Company 51,Matthew Brown,8379 Broadway Way #858,Daly City,CA,94967,San Mateo,(650) 494-2260,2011-05-02,2012-05-02
41-128410,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place,Mark Jones,5184 Wilshire Ct #488,Daly City,CA,93512,San Mateo,(415) 678-1657,2023-03-15,2024-03-15
41-563699,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern LLC,Lisa Jones,8059 6th Rd #451,Daly City,CA,95170,San Mateo,(650) 523-6629,2017-07-13,2018-07-13
41-454871,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant South San Francisco LLC,Christopher Jackson Miller,8133 Madison Ln,South San Francisco,CA,93368,San Mateo,(650) 360-9328,2022-09-18,2023-09-18
41-465130,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldPlace Company 90,Mark Hernandez,3939 Main St,South San Francisco,CA,93606,San Mateo,(650) 532-5216,2011-01-04,2012-01-04
41-423401,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant,John Rodriguez,1605 Market Ct,San Mateo,CA,91366,San Mateo,(650) 624-4582,2011-03-28,2012-03-28
41-102678,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Daly City Heights,James Smith,2668 3rd Ct #624,Daly City,CA,95989,San Mateo,(415) 526-6226,2024-02-20,2025-02-20
41-497964,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe South San Francisco Heights,Daniel Martin,6300 2nd St #268,South San Francisco,CA,92402,San Mateo,(415) 910-7136,2018-02-17,2019-02-17
41-351405,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldKitchen LLC 34,Andrew Smith,6653 Jefferson Dr,Redwood City,CA,94988,San Mateo,(650) 645-2337,2017-08-12,2018-08-12
41-138748,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner San Mateo,William Miller,1418 6th St #893,San Mateo,CA,91102,San Mateo,(650) 894-3522,2024-10-16,2025-10-16
41-800112,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House South San Francisco,Maria Lopez Garcia,3485 Broadway Rd,South San Francisco,CA,94755,San Mateo,(650) 412-9677,2004-04-15,2005-04-15
41-349208,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Group,Daniel Hernandez,6608 Main Ln,Redwood City,CA,92926,San Mateo,(650) 287-1513,2023-04-06,2024-04-06
41-588579,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner,Mark Davis,7134 Main Rd,South San Francisco,CA,91855,San Mateo,(415) 898-1325,2002-03-16,2003-03-16
41-698043,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewPlace South San Francisco Company 99,James Lopez,1713 Washington Ln,South San Francisco,CA,91389,San Mateo,(650) 487-7686,2008-02-23,2009-02-23
41-145835,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCorner Co 81,Maria Johnson Thomas,1667 Wilshire Pl,South San Francisco,CA,92259,San Mateo,(650) 463-1572,2018-03-11,2019-03-11
41-879793,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCafe South San Francisco 59,Robert Jones,771 Main Pl,South San Francisco,CA,90169,San Mateo,(650) 206-3452,2005-12-13,2006-12-13
41-311804,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place South San Francisco,Kenneth Rodriguez,2346 Mission Rd,South San Francisco,CA,95370,San Mateo,(650) 263-1498,2000-01-05,2001-01-05
41-886636,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,Daniel Williams,2105 7th Rd #248,Redwood City,CA,94871,San Mateo,(650) 637-6801,2001-08-24,2002-08-24
41-445017,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Kenneth Martin,487 2nd Blvd #491,South San Francisco,CA,94324,San Mateo,(650) 516-5894,2018-09-23,2019-09-23
41-849270,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,Michelle Brown Moore,1061 Mission St #952,Daly City,CA,94947,San Mateo,(650) 546-9542,2011-09-03,2012-09-03
41-173961,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Inc,Andrew Taylor,6685 7th Ln #418,South San Francisco,CA,95653,San Mateo,(650) 856-1507,2016-05-25,2017-05-25
41-560657,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheSpot Daly City 95,James Thomas,871 Wilshire Rd,Daly City,CA,93290,San Mateo,(650) 557-3433,2008-01-11,2009-01-11
41-932733,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Company 46,Mark Jackson,2586 Hollywood Ln,Redwood City,CA,91971,San Mateo,(650) 984-6255,2000-07-12,2001-07-12
41-207445,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Group,Michael Brown,9122 Wilshire Way,San Mateo,CA,90349,San Mateo,(415) 952-9381,2004-08-04,2005-08-04
41-535292,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Co,Michelle Hernandez,3052 3rd St,South San Francisco,CA,95154,San Mateo,(415) 377-7826,2006-03-26,2007-03-26
41-669299,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,Daniel Gonzalez,5746 Ocean Way,Daly City,CA,94267,San Mateo,(415) 969-2034,2019-04-23,2020-04-23
41-708142,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant,Maria Johnson,610 2nd Rd #841,Redwood City,CA,91474,San Mateo,(415) 491-6105,2021-04-24,2022-04-24
41-482517,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewGrill South San Francisco 33,Michael Miller,6011 Madison Ave,South San Francisco,CA,91210,San Mateo,(650) 204-3241,2021-08-01,2022-08-01
41-426859,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant,Robert Garcia,3543 Ocean Rd,Daly City,CA,93340,San Mateo,(415) 519-5576,2005-02-14,2006-02-14
41-835885,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Group,David Moore,7440 6th Way #561,San Mateo,CA,91633,San Mateo,(650) 203-8495,2003-07-20,2004-07-20
41-837134,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Inc,Paul Brown,6883 Market Ln #530,Redwood City,CA,90714,San Mateo,(415) 748-2764,2000-07-23,2001-07-23
41-362533,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Daly City,Michael Jones,5016 Market Pl,Daly City,CA,94496,San Mateo,(415) 686-9182,2004-09-22,2005-09-22
41-577294,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Corp,Lisa Anderson,3535 Front Ct #156,San Mateo,CA,95563,San Mateo,(415) 226-6274,2024-10-05,2025-10-05
41-373661,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Inc,John Martin,6481 Front Way #673,Daly City,CA,91804,San Mateo,(415) 510-6301,2005-07-05,2006-07-05
41-771343,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Redwood City,Steven Martinez,4022 Front Rd #538,Redwood City,CA,96066,San Mateo,(650) 329-3496,2012-07-02,2013-07-02
41-967419,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill San Mateo,Jennifer Taylor,3027 Jefferson Way #732,San Mateo,CA,90844,San Mateo,(650) 529-8808,2012-05-05,2013-05-05
41-997281,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro,Andrew Jackson,322 Madison Ln #119,Daly City,CA,93819,San Mateo,(415) 909-2753,2020-10-15,2021-10-15
41-287943,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheHouse 47,Anthony Wilson,8992 6th Pl,South San Francisco,CA,94857,San Mateo,(415) 712-1593,2018-01-06,2019-01-06
41-536815,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot South San Francisco Heights,Kenneth Miller,4542 7th Ln #383,South San Francisco,CA,92657,San Mateo,(650) 631-8449,2005-07-07,2006-07-07
41-591147,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill San Mateo 7,Lisa Davis,5350 Front Rd #212,South San Francisco,CA,95693,San Mateo,(650) 411-4189,2024-08-24,2025-08-24
41-640004,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Group,William Martinez,8665 Franklin Pl,San Mateo,CA,95803,San Mateo,(415) 938-1876,2007-09-15,2008-09-15
41-865770,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldKitchen Co 7,Daniel Hernandez Rodriguez,7294 Front Rd #948,South San Francisco,CA,94499,San Mateo,(415) 865-2542,2003-12-26,2004-12-26
41-467178,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant South San Francisco,Michael Jackson Williams,4568 Front Blvd #148,South San Francisco,CA,95942,San Mateo,(415) 920-1839,2002-10-21,2003-10-21
41-162883,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Inc,Lisa Martin Thomas,1000 Lincoln Pl,Daly City,CA,90067,San Mateo,(415) 831-2551,2003-10-03,2004-10-03
41-717272,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Redwood City,Michelle Rodriguez,3876 3rd Pl,Redwood City,CA,93012,San Mateo,(650) 482-6726,2019-05-10,2020-05-10
41-200510,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheGrill 37,Matthew Johnson,3303 2nd Rd,Redwood City,CA,92648,San Mateo,(650) 804-2222,2005-12-05,2006-12-05
41-594532,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill LLC,Steven Davis,3284 Mission Way #839,South San Francisco,CA,94865,San Mateo,(650) 912-5979,2014-05-19,2015-05-19
41-390531,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Redwood City,Anthony Smith,1007 Pico Ct,Redwood City,CA,90508,San Mateo,(415) 765-9680,2019-12-03,2020-12-03
41-408635,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen 18,Lisa Martin,4385 Sunset Ct,Daly City,CA,90617,San Mateo,(650) 632-8086,2021-05-17,2022-05-17
41-212336,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House South San Francisco LLC,John Smith,4976 Wilshire St,South San Francisco,CA,93230,San Mateo,(415) 656-5130,2016-12-23,2017-12-23
41-155509,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro San Mateo,Paul Wilson,5865 Main Pl #227,San Mateo,CA,92090,San Mateo,(650) 887-5306,2003-11-14,2004-11-14
41-281825,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Inc,Anthony Jackson,5285 Main Ave,Redwood City,CA,90647,San Mateo,(415) 693-9359,2009-08-21,2010-08-21
41-740102,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewSpot 74,Paul Jones,3615 Front St,San Mateo,CA,93990,San Mateo,(415) 385-4356,2011-02-04,2012-02-04
41-363317,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldGrill Co 51,James Taylor,8296 1st Rd,South San Francisco,CA,93934,San Mateo,(650) 957-2561,2013-01-13,2014-01-13
41-858744,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner LLC 57,Robert Martin Moore,1609 Market Way,Daly City,CA,92934,San Mateo,(650) 543-3931,2012-03-28,2013-03-28
41-418690,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCafe 65,Anthony Gonzalez,3372 Jefferson Rd,Daly City,CA,93572,San Mateo,(650) 569-5761,2008-09-23,2009-09-23
41-758455,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Daly City,Michelle Miller,8156 Lincoln Ct,Daly City,CA,92533,San Mateo,(650) 306-5496,2006-04-06,2007-04-06
41-986085,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe San Mateo Company,Mark Martinez,3891 State Pl,San Mateo,CA,94144,San Mateo,(650) 604-4130,2009-07-05,2010-07-05
41-495765,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,Paul Moore,5136 Mission Pl,San Mateo,CA,93297,San Mateo,(650) 469-3760,2021-10-06,2022-10-06
41-139412,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern South San Francisco Hills,Paul Wilson,3945 Wilshire Ave,South San Francisco,CA,95083,San Mateo,(415) 319-2453,2000-06-09,2001-06-09
41-208141,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,Matthew Martin,2713 Jefferson Way,San Mateo,CA,95767,San Mateo,(650) 369-7659,2006-03-21,2007-03-21
41-763361,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery San Mateo,Anthony Gonzalez,6372 6th St #955,Daly City,CA,90837,San Mateo,(415) 908-3201,2019-07-02,2020-07-02
41-254981,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheRestaurant South San Francisco 26,Michelle Martinez,2575 Main St #316,South San Francisco,CA,95426,San Mateo,(650) 363-2857,2019-05-23,2020-05-23
41-630424,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Inc,Christopher Lopez,9573 5th Pl #375,Redwood City,CA,91810,San Mateo,(650) 412-5780,2006-09-17,2007-09-17
