license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
75-945027,75,Event Permit Holder,ACTIVE,Sutter Tavern,Andrew Taylor,1829 Center Blvd,Sutter,CA,92382,Sutter,(559) 254-5857,2020-05-01,2025-07-28
41-431561,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Sutter Bar Inc,David Gonzalez,5400 Broad Rd,Sutter,CA,91533,Sutter,(530) 693-1261,2013-03-06,2026-11-21
75-103608,75,Event Permit Holder,ACTIVE,Sutter Market LLC,James Miller,4598 Main Rd,Sutter,CA,94874,Sutter,(559) 339-6786,2015-08-04,2024-12-17
58-381148,58,Caterer's Beer & Wine,ACTIVE,Sutter Tavern LLC,Michelle Brown,952 Main Pl,Sutter,CA,90421,Sutter,(760) 637-9597,2011-07-25,2026-12-04
47-497883,47,On-Sale General - Restaurant,ACTIVE,Sutter Cafe,John Davis,9298 Main Way,Sutter,CA,91215,Sutter,(559) 883-4322,2019-08-06,2026-01-21
75-459224,75,Event Permit Holder,ACTIVE,Sutter Bar Inc,Lisa Moore,9308 Main Ln,Sutter,CA,95336,Sutter,(209) 645-4898,2015-08-06,2025-01-03
47-655101,47,On-Sale General - Restaurant,ACTIVE,Sutter Market Inc,Christopher Smith,9053 Center Ln,Sutter,CA,95778,Sutter,(916) 641-6035,2013-05-01,2026-01-26
47-259930,47,On-Sale General - Restaurant,ACTIVE,Sutter Restaurant,Robert Gonzalez,4049 Broad Blvd,Sutter,CA,94486,Sutter,(916) 233-8393,2014-12-06,2025-07-03
58-651077,58,Caterer's Beer & Wine,ACTIVE,The Sutter Bar,Jennifer Davis,9811 Broad Rd,Sutter,CA,93961,Sutter,(559) 471-7244,2018-02-04,2024-04-22
21-307298,21,Off-Sale General,ACTIVE,Sutter Restaurant,Daniel Jones,9733 Center Pl,Sutter,CA,94348,Sutter,(530) 379-3085,2014-03-05,2026-08-11
47-257389,47,On-Sale General - Restaurant,ACTIVE,Sutter Cafe Inc,Daniel Miller,938 Center Blvd,Sutter,CA,95942,Sutter,(707) 923-5978,2020-04-27,2026-11-06
47-593168,47,On-Sale General - Restaurant,ACTIVE,Sutter Restaurant LLC,Maria Anderson,4671 Broad Ct,Sutter,CA,96086,Sutter,(831) 323-5363,2017-05-13,2024-08-11
20-262446,20,Off-Sale Beer & Wine,ACTIVE,Sutter Bar,Steven Smith,1581 Broad Dr,Sutter,CA,95094,Sutter,(530) 809-3083,2018-12-28,2024-11-17
48-735095,48,On-Sale General - Bar/Tavern,ACTIVE,The Sutter Cafe LLC,Maria Taylor,850 Broad Ave,Sutter,CA,95012,Sutter,(916) 786-2893,2014-06-07,2025-06-07
47-980217,47,On-Sale General - Restaurant,ACTIVE,The Sutter Restaurant Inc,Anthony Moore,7747 Main Pl,Sutter,CA,91386,Sutter,(760) 608-9207,2024-02-19,2024-08-05
58-375886,58,Caterer's Beer & Wine,ACTIVE,Sutter Bar Inc,Anthony Miller,2051 Center Dr,Sutter,CA,94988,Sutter,(831) 722-9222,2020-05-20,2025-05-27
20-723276,20,Off-Sale Beer & Wine,ACTIVE,The Sutter Bar LLC,Lisa Jackson,6989 Broad Ct,Sutter,CA,90036,Sutter,(209) 576-3460,2010-04-24,2026-10-22
48-138268,48,On-Sale General - Bar/Tavern,ACTIVE,Sutter Market Inc,Matthew Johnson,6839 Center Blvd,Sutter,CA,91403,Sutter,(559) 340-4716,2022-04-01,2026-09-10
58-204423,58,Caterer's Beer & Wine,ACTIVE,Sutter Bar,Robert Johnson,2139 Broad Blvd,Sutter,CA,92201,Sutter,(707) 863-4606,2015-04-27,2025-04-23
20-474992,20,Off-Sale Beer & Wine,ACTIVE,Sutter Bar Inc,Paul Smith,9718 Main St,Sutter,CA,95931,Sutter,(530) 867-9300,2019-03-21,2026-11-10
20-417257,20,Off-Sale Beer & Wine,ACTIVE,Sutter Bar Inc,Jennifer Jones,108 Broad Blvd,Sutter,CA,95524,Sutter,(707) 516-6223,2015-02-19,2026-04-09
20-430493,20,Off-Sale Beer & Wine,ACTIVE,Sutter Bar LLC,Maria Brown,364 Broad Ln,Sutter,CA,93540,Sutter,(707) 471-4424,2019-06-16,2026-05-14
47-598328,47,On-Sale General - Restaurant,ACTIVE,Sutter Tavern Inc,Maria Moore,4355 Main Pl,Sutter,CA,94471,Sutter,(760) 434-9973,2020-08-24,2024-01-12
20-385147,20,Off-Sale Beer & Wine,ACTIVE,Sutter Bar LLC,Paul Anderson,1061 Center Rd,Sutter,CA,94995,Sutter,(209) 303-9439,2011-12-10,2026-12-24
20-165426,20,Off-Sale Beer & Wine,ACTIVE,Sutter Market,Maria Jones,9691 Broad Ln,Sutter,CA,91619,Sutter,(559) 325-9284,2014-04-24,2026-05-02
41-946593,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Sutter Tavern Inc,Steven Moore,1730 Broad Rd,Sutter,CA,91687,Sutter,(831) 876-6249,2016-05-28,2025-12-14
47-856653,47,On-Sale General - Restaurant,ACTIVE,Sutter Tavern LLC,Robert Brown,3139 Broad Ave,Sutter,CA,95429,Sutter,(209) 748-6026,2011-09-27,2025-05-21
48-217143,48,On-Sale General - Bar/Tavern,ACTIVE,Sutter Bar,Robert Gonzalez,7004 Broad Rd,Sutter,CA,95035,Sutter,(442) 423-2411,2023-05-15,2026-01-06
48-548773,48,On-Sale General - Bar/Tavern,ACTIVE,Sutter Market,Anthony Johnson,1396 Main Ct,Sutter,CA,95646,Sutter,(209) 237-8471,2017-03-11,2025-01-27
41-320208,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Sutter Cafe LLC,William Lopez,5142 Main Ave,Sutter,CA,93581,Sutter,(831) 470-6675,2012-09-13,2024-11-23
47-110397,47,On-Sale General - Restaurant,ACTIVE,Sutter Market LLC,Kenneth Anderson,8055 Center St,Sutter,CA,90919,Sutter,(530) 254-3835,2013-06-05,2025-05-23
75-953284,75,Event Permit Holder,ACTIVE,Sutter Bar Inc,Andrew Davis,7840 Main Way,Sutter,CA,95308,Sutter,(530) 960-5554,2013-08-27,2026-04-04
47-962484,47,On-Sale General - Restaurant,ACTIVE,Sutter Tavern Inc,Jennifer Gonzalez,348 Main St,Sutter,CA,90658,Sutter,(559) 989-2927,2023-02-23,2025-12-15
41-254269,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Sutter Tavern Inc,Maria Rodriguez,774 Center Rd,Sutter,CA,95695,Sutter,(530) 907-4034,2010-01-16,2024-07-14
20-923991,20,Off-Sale Beer & Wine,ACTIVE,Sutter Market,John Anderson,7549 Center Way,Sutter,CA,91669,Sutter,(760) 942-3218,2010-10-27,2026-02-15
48-276402,48,On-Sale General - Bar/Tavern,ACTIVE,The Sutter Market LLC,Matthew Smith,2873 Broad Blvd,Sutter,CA,94178,Sutter,(707) 670-8867,2011-07-11,2025-08-11
58-430727,58,Caterer's Beer & Wine,ACTIVE,The Sutter Bar LLC,James Brown,1764 Broad Way,Sutter,CA,91486,Sutter,(916) 750-7012,2024-04-13,2026-09-14
21-578205,21,Off-Sale General,ACTIVE,Sutter Cafe Inc,William Martinez,8814 Center Dr,Sutter,CA,93934,Sutter,(559) 273-1584,2017-08-02,2026-08-17
47-978536,47,On-Sale General - Restaurant,ACTIVE,Sutter Bar,James Martinez,7538 Main Ave,Sutter,CA,93467,Sutter,(707) 556-6672,2018-08-28,2025-06-12
47-921967,47,On-Sale General - Restaurant,ACTIVE,Sutter Restaurant,Maria Miller,677 Main Dr,Sutter,CA,90269,Sutter,(707) 760-1781,2012-10-10,2026-02-26
41-868712,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Sutter Market,Christopher Brown,4223 Main Way,Sutter,CA,95637,Sutter,(442) 662-1213,2012-10-09,2025-02-10
41-210265,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Sutter Market,Robert Gonzalez,9786 Center Way,Sutter,CA,90529,Sutter,(916) 696-7713,2017-03-26,2026-03-09
41-682181,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Sutter Tavern,Daniel Garcia,3439 Center Ave,Sutter,CA,94555,Sutter,(707) 824-3724,2024-11-25,2025-03-27
48-156340,48,On-Sale General - Bar/Tavern,ACTIVE,Sutter Restaurant Inc,Christopher Hernandez,1301 Center Blvd,Sutter,CA,94719,Sutter,(442) 323-7653,2023-11-26,2026-06-12
20-211150,20,Off-Sale Beer & Wine,ACTIVE,Sutter Tavern,Daniel Garcia,3263 Main Ave,Sutter,CA,91565,Sutter,(707) 803-4448,2023-03-04,2024-01-16
21-549634,21,Off-Sale General,ACTIVE,Sutter Cafe Inc,David Anderson,3223 Center Ave,Sutter,CA,92239,Sutter,(442) 539-6962,2016-05-18,2024-06-20
21-954378,21,Off-Sale General,ACTIVE,The Sutter Tavern LLC,Daniel Gonzalez,8910 Main Ct,Sutter,CA,94092,Sutter,(916) 401-5922,2012-02-18,2026-05-10
47-297797,47,On-Sale General - Restaurant,ACTIVE,Sutter Market,Robert Brown,3429 Main St,Sutter,CA,95498,Sutter,(831) 577-6338,2012-11-20,2025-07-21
47-282006,47,On-Sale General - Restaurant,ACTIVE,Sutter Market,Jennifer Moore,8113 Center Ct,Sutter,CA,94584,Sutter,(760) 777-6276,2015-04-07,2024-08-23
58-171979,58,Caterer's Beer & Wine,ACTIVE,Sutter Cafe,Matthew Jones,3971 Center St,Sutter,CA,95703,Sutter,(209) 950-5386,2015-05-01,2026-05-20
41-637887,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Sutter Cafe,Mark Lopez,547 Main Ln,Sutter,CA,94955,Sutter,(916) 906-8724,2020-06-09,2025-06-26
48-630586,48,On-Sale General - Bar/Tavern,ACTIVE,Sutter Cafe,Lisa Garcia,618 Broad Dr,Sutter,CA,92807,Sutter,(209) 526-2478,2023-03-12,2024-09-04
47-676594,47,On-Sale General - Restaurant,ACTIVE,The Sutter Restaurant,William Taylor,8941 Broad Way,Sutter,CA,90481,Sutter,(530) 434-4301,2024-11-19,2026-04-03
20-317244,20,Off-Sale Beer & Wine,ACTIVE,Sutter Restaurant Inc,Steven Lopez,1824 Broad Pl,Sutter,CA,94078,Sutter,(760) 645-7328,2012-08-12,2026-09-02
41-671025,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Sutter Restaurant,Anthony Moore,6145 Center Way,Sutter,CA,91718,Sutter,(209) 407-1861,2020-01-02,2024-05-16
21-930464,21,Off-Sale General,ACTIVE,Sutter Restaurant LLC,Maria Wilson,9959 Center Rd,Sutter,CA,94761,Sutter,(530) 908-2827,2018-08-07,2026-09-02
58-656600,58,Caterer's Beer & Wine,ACTIVE,The Sutter Tavern LLC,Anthony Brown,9097 Center St,Sutter,CA,92735,Sutter,(760) 426-9861,2010-05-01,2026-02-07
41-211022,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Sutter Restaurant LLC,Lisa Garcia,8411 Center Ct,Sutter,CA,94088,Sutter,(530) 299-3338,2014-07-20,2026-05-17
41-922315,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Sutter Bar LLC,Lisa Jackson,3279 Center Ln,Sutter,CA,93824,Sutter,(559) 502-2834,2012-01-04,2024-01-20
47-662395,47,On-Sale General - Restaurant,ACTIVE,Sutter Cafe,Robert Rodriguez,2554 Center Dr,Sutter,CA,94556,Sutter,(559) 537-7555,2023-11-02,2025-03-20
47-869531,47,On-Sale General - Restaurant,ACTIVE,Sutter Tavern,David Gonzalez,5221 Center Pl,Sutter,CA,95268,Sutter,(530) 832-7445,2012-02-22,2025-02-04
58-496846,58,Caterer's Beer & Wine,ACTIVE,The Sutter Cafe,Anthony Smith,9353 Broad Blvd,Sutter,CA,92726,Sutter,(442) 326-8129,2018-09-26,2026-01-21
75-120348,75,Event Permit Holder,ACTIVE,The Sutter Bar Inc,Maria Jones,1032 Main Ave,Sutter,CA,92096,Sutter,(707) 891-3216,2019-06-24,2024-07-11
75-974321,75,Event Permit Holder,ACTIVE,Sutter Cafe,Michael Garcia,6431 Center Ct,Sutter,CA,93158,Sutter,(707) 909-2146,2024-03-05,2024-12-04
20-599493,20,Off-Sale Beer & Wine,ACTIVE,The Sutter Market Inc,Lisa Anderson,539 Center Way,Sutter,CA,90438,Sutter,(831) 897-7087,2020-10-25,2025-07-18
48-128894,48,On-Sale General - Bar/Tavern,ACTIVE,The Sutter Market Inc,William Williams,5454 Broad St,Sutter,CA,95712,Sutter,(760) 940-2663,2017-08-02,2024-04-10
20-159037,20,Off-Sale Beer & Wine,ACTIVE,The Sutter Market,Andrew Moore,3097 Broad St,Sutter,CA,90782,Sutter,(760) 753-8633,2010-09-05,2026-05-14
48-890659,48,On-Sale General - Bar/Tavern,ACTIVE,Sutter Tavern LLC,Jennifer Moore,4762 Center Blvd,Sutter,CA,95532,Sutter,(916) 491-2745,2024-10-02,2024-01-28
75-172657,75,Event Permit Holder,ACTIVE,The Sutter Cafe LLC,James Jackson,4596 Main Pl,Sutter,CA,91794,Sutter,(760) 893-4422,2015-05-12,2025-03-24
21-184595,21,Off-Sale General,ACTIVE,Sutter Cafe LLC,Kenneth Hernandez,9903 Broad Ln,Sutter,CA,91203,Sutter,(530) 709-3944,2012-04-03,2026-11-08
20-397836,20,Off-Sale Beer & Wine,ACTIVE,The Sutter Restaurant,Kenneth Rodriguez,8080 Broad St,Sutter,CA,90121,Sutter,(707) 659-1604,2018-10-02,2024-11-15
48-694506,48,On-Sale General - Bar/Tavern,ACTIVE,The Sutter Cafe LLC,Anthony Jones,4656 Broad St,Sutter,CA,92328,Sutter,(760) 774-3887,2014-08-07,2026-01-28
20-370094,20,Off-Sale Beer & Wine,ACTIVE,Sutter Tavern,John Rodriguez,1253 Main Way,Sutter,CA,92156,Sutter,(559) 338-2593,2014-02-20,2025-01-02
47-138927,47,On-Sale General - Restaurant,ACTIVE,Sutter Tavern LLC,John Jackson,112 Main Ave,Sutter,CA,95437,Sutter,(530) 277-5645,2013-10-01,2024-03-07
75-562818,75,Event Permit Holder,ACTIVE,Sutter Cafe Inc,James Moore,605 Broad Ave,Sutter,CA,93592,Sutter,(707) 662-6866,2014-07-26,2024-07-17
75-469180,75,Event Permit Holder,ACTIVE,Sutter Market LLC,James Williams,6761 Broad Ave,Sutter,CA,90438,Sutter,(831) 310-8543,2020-10-21,2026-02-26
21-979330,21,Off-Sale General,ACTIVE,Sutter Tavern LLC,Michael Jones,5800 Broad Ave,Sutter,CA,95771,Sutter,(760) 226-3661,2023-07-22,2026-04-28
20-505308,20,Off-Sale Beer & Wine,ACTIVE,Sutter Cafe LLC,John Davis,4310 Broad Pl,Sutter,CA,92412,Sutter,(442) 379-7357,2017-09-25,2026-01-16
41-696517,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Sutter Cafe Inc,Paul Miller,1093 Center Dr,Sutter,CA,95308,Sutter,(831) 750-3718,2013-05-18,2024-12-02
48-121228,48,On-Sale General - Bar/Tavern,ACTIVE,Sutter Market LLC,Michael Taylor,4947 Center Ct,Sutter,CA,92983,Sutter,(442) 987-9116,2020-10-20,2025-08-05
75-760117,75,Event Permit Holder,ACTIVE,Sutter Cafe Inc,Maria Miller,943 Broad Blvd,Sutter,CA,91057,Sutter,(530) 562-8025,2016-09-01,2024-11-22
41-505729,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Sutter Restaurant LLC,Kenneth Moore,6307 Center Way,Sutter,CA,94553,Sutter,(442) 556-6474,2020-12-23,2026-03-23
21-473608,21,Off-Sale General,ACTIVE,The Sutter Cafe Inc,William Miller,1954 Center Way,Sutter,CA,90146,Sutter,(530) 377-4149,2017-11-05,2026-12-09
48-566562,48,On-Sale General - Bar/Tavern,ACTIVE,Sutter Restaurant Inc,William Miller,546 Main Way,Sutter,CA,93906,Sutter,(209) 247-2993,2021-09-28,2025-08-26
41-717561,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Sutter Restaurant Inc,Michelle Thomas,5224 Center St,Sutter,CA,94272,Sutter,(831) 499-3583,2011-06-05,2025-06-04
41-292749,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Sutter Restaurant Inc,Kenneth Garcia,9025 Main Ave,Sutter,CA,93611,Sutter,(760) 299-7535,2024-08-05,2026-01-22
47-800475,47,On-Sale General - Restaurant,ACTIVE,Sutter Bar,Christopher Miller,6255 Broad Pl,Sutter,CA,93543,Sutter,(916) 838-3446,2014-01-25,2024-08-26
41-306688,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Sutter Cafe LLC,Christopher Thomas,3674 Main Ave,Sutter,CA,94840,Sutter,(209) 369-4560,2017-03-24,2025-04-17
20-620017,20,Off-Sale Beer & Wine,ACTIVE,Sutter Restaurant Inc,Maria Martin,7212 Main Ct,Sutter,CA,92666,Sutter,(916) 892-7875,2013-04-06,2026-07-22
41-500458,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Sutter Tavern Inc,Daniel Hernandez,8270 Center Way,Sutter,CA,93244,Sutter,(442) 625-4645,2015-06-05,2025-02-15
47-500572,47,On-Sale General - Restaurant,ACTIVE,The Sutter Bar,Kenneth Thomas,473 Broad Ave,Sutter,CA,94029,Sutter,(831) 252-4339,2016-03-16,2026-12-07
48-518449,48,On-Sale General - Bar/Tavern,ACTIVE,Sutter Bar,Kenneth Lopez,4800 Center Pl,Sutter,CA,92966,Sutter,(209) 909-5132,2014-05-22,2025-09-22
75-865750,75,Event Permit Holder,ACTIVE,Sutter Cafe Inc,Michael Martin,1024 Broad St,Sutter,CA,95738,Sutter,(559) 451-2374,2013-03-21,2025-03-18
48-424131,48,On-Sale General - Bar/Tavern,ACTIVE,The Sutter Restaurant,Kenneth Brown,192 Broad Rd,Sutter,CA,91739,Sutter,(831) 821-9084,2019-01-08,2024-06-04
75-559532,75,Event Permit Holder,ACTIVE,Sutter Market,Matthew Anderson,6211 Broad Dr,Sutter,CA,95028,Sutter,(209) 895-4874,2023-08-16,2025-08-16
47-747023,47,On-Sale General - Restaurant,ACTIVE,The Sutter Market,Christopher Miller,6337 Broad Way,Sutter,CA,92335,Sutter,(209) 219-9631,2017-12-07,2026-01-19
58-437336,58,Caterer's Beer & Wine,ACTIVE,Sutter Tavern,Anthony Smith,1516 Broad Way,Sutter,CA,93456,Sutter,(559) 309-5736,2011-07-16,2026-07-24
47-248704,47,On-Sale General - Restaurant,ACTIVE,Sutter Tavern,Jennifer Anderson,2565 Main Ct,Sutter,CA,93577,Sutter,(530) 478-9720,2011-08-18,2025-05-19
75-765118,75,Event Permit Holder,ACTIVE,Sutter Market LLC,Maria Lopez,8713 Broad Pl,Sutter,CA,92737,Sutter,(707) 309-1146,2023-09-13,2025-06-19
47-275279,47,On-Sale General - Restaurant,ACTIVE,The Sutter Tavern Inc,Mark Garcia,2534 Broad Blvd,Sutter,CA,93839,Sutter,(831) 636-3460,2010-07-05,2024-07-03
47-399110,47,On-Sale General - Restaurant,ACTIVE,Sutter Market,Anthony Martinez,8493 Main Dr,Sutter,CA,93340,Sutter,(209) 906-5329,2016-11-13,2025-04-20
47-434954,47,On-Sale General - Restaurant,ACTIVE,Sutter Market Inc,Paul Miller,5070 Center Dr,Sutter,CA,92394,Sutter,(442) 654-1027,2011-05-09,2025-05-21
41-838290,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Sutter Cafe,David Thomas,228 Broad Rd,Sutter,CA,94579,Sutter,(831) 370-5790,2019-02-27,2025-06-12
21-211824,21,Off-Sale General,ACTIVE,Sutter Restaurant Inc,Daniel Johnson,6432 Broad Blvd,Sutter,CA,91456,Sutter,(209) 724-7859,2024-04-16,2026-08-02
21-407265,21,Off-Sale General,ACTIVE,The Sutter Cafe LLC,William Lopez,7296 Broad Ct,Sutter,CA,95192,Sutter,(530) 871-3843,2018-10-21,2026-04-07
21-611432,21,Off-Sale General,ACTIVE,The Sutter Restaurant Inc,Maria Davis,4648 Main Dr,Sutter,CA,90165,Sutter,(442) 668-5431,2015-07-21,2026-03-02
41-508876,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Sutter Cafe Inc,Maria Taylor,8386 Broad Ct,Sutter,CA,94764,Sutter,(442) 438-2914,2015-06-10,2025-05-11
20-858931,20,Off-Sale Beer & Wine,ACTIVE,Sutter Market,Daniel Rodriguez,4809 Main Ln,Sutter,CA,92780,Sutter,(916) 765-2867,2015-11-08,2025-06-01
75-189365,75,Event Permit Holder,ACTIVE,Sutter Restaurant,Anthony Rodriguez,3138 Broad Ave,Sutter,CA,92288,Sutter,(831) 894-9809,2011-06-25,2024-03-10
47-471194,47,On-Sale General - Restaurant,ACTIVE,Sutter Tavern Inc,Robert Anderson,2896 Main Way,Sutter,CA,93503,Sutter,(916) 321-4102,2012-11-19,2024-01-13
47-167329,47,On-Sale General - Restaurant,ACTIVE,The Sutter Bar LLC,Matthew Thomas,6457 Center Rd,Sutter,CA,94682,Sutter,(559) 722-1732,2021-04-20,2024-10-21
41-564135,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Sutter Market Inc,Robert Williams,1580 Main Ave,Sutter,CA,92101,Sutter,(530) 780-1792,2022-05-15,2026-07-21
20-338915,20,Off-Sale Beer & Wine,ACTIVE,The Sutter Cafe Inc,Jennifer Davis,6861 Center Rd,Sutter,CA,92919,Sutter,(707) 824-4167,2016-09-09,2026-07-23
21-501967,21,Off-Sale General,ACTIVE,Sutter Cafe,David Smith,4256 Broad Ln,Sutter,CA,93140,Sutter,(559) 964-6962,2017-03-25,2025-09-06
47-245972,47,On-Sale General - Restaurant,ACTIVE,Sutter Restaurant LLC,Anthony Hernandez,291 Main Pl,Sutter,CA,95831,Sutter,(760) 357-2186,2012-02-10,2025-02-12
48-490670,48,On-Sale General - Bar/Tavern,ACTIVE,Sutter Tavern LLC,Lisa Brown,6410 Center Pl,Sutter,CA,91976,Sutter,(442) 324-7767,2023-08-24,2025-12-05
