license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
47-302535,47,On-Sale General - Restaurant,ACTIVE,Trinity Cafe LLC,Robert Anderson,1993 Broad Ln,Trinity,CA,91618,Trinity,(559) 972-2554,2017-03-23,2026-07-15
41-411728,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Trinity Restaurant,Maria Wilson,6411 Main Pl,Trinity,CA,93443,Trinity,(209) 897-4118,2019-04-19,2026-06-16
41-952983,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Trinity Market LLC,Lisa Thomas,6402 Center Ln,Trinity,CA,95988,Trinity,(442) 941-7117,2024-08-10,2025-12-01
41-702960,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Trinity Bar,Maria Lopez,2997 Center Dr,Trinity,CA,92194,Trinity,(530) 876-4077,2014-01-21,2026-08-15
21-112900,21,Off-Sale General,ACTIVE,Trinity Market LLC,Steven Jackson,9959 Main Blvd,Trinity,CA,94424,Trinity,(707) 361-2216,2010-09-26,2026-03-06
20-653738,20,Off-Sale Beer & Wine,ACTIVE,Trinity Restaurant LLC,William Moore,3185 Main Blvd,Trinity,CA,94986,Trinity,(209) 353-7502,2014-03-09,2025-08-25
48-667719,48,On-Sale General - Bar/Tavern,ACTIVE,The Trinity Restaurant LLC,Michael Jones,3621 Center Rd,Trinity,CA,90367,Trinity,(831) 471-5698,2019-03-15,2026-07-16
20-365864,20,Off-Sale Beer & Wine,ACTIVE,The Trinity Bar Inc,Maria Garcia,1705 Broad Pl,Trinity,CA,94310,Trinity,(209) 297-6972,2022-09-08,2026-10-28
21-270691,21,Off-Sale General,ACTIVE,Trinity Tavern LLC,Christopher Smith,1084 Broad Ave,Trinity,CA,94873,Trinity,(831) 968-7483,2021-11-20,2026-08-28
47-194994,47,On-Sale General - Restaurant,ACTIVE,Trinity Restaurant Inc,Matthew Anderson,7975 Broad Rd,Trinity,CA,91788,Trinity,(760) 830-8266,2021-03-06,2024-11-08
41-550906,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Trinity Market,Maria Rodriguez,8768 Broad Way,Trinity,CA,91687,Trinity,(442) 811-2720,2016-03-22,2024-08-17
41-510366,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Trinity Bar,Maria Thomas,6226 Broad Blvd,Trinity,CA,93247,Trinity,(831) 965-8215,2018-12-26,2024-11-20
48-640656,48,On-Sale General - Bar/Tavern,ACTIVE,The Trinity Tavern Inc,David Moore,4640 Main Ln,Trinity,CA,95054,Trinity,(442) 327-8611,2021-10-25,2026-11-14
48-304243,48,On-Sale General - Bar/Tavern,ACTIVE,Trinity Cafe Inc,Andrew Brown,6548 Broad Rd,Trinity,CA,91819,Trinity,(559) 749-3609,2013-11-03,2025-08-02
41-639382,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Trinity Bar Inc,Andrew Martin,8108 Main Ave,Trinity,CA,90293,Trinity,(442) 873-5455,2014-12-07,2025-11-06
58-115991,58,Caterer's Beer & Wine,ACTIVE,Trinity Restaurant,Mark Taylor,8555 Main Pl,Trinity,CA,92777,Trinity,(831) 756-3922,2017-06-10,2026-12-25
41-524493,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Trinity Market,William Gonzalez,504 Broad Ct,Trinity,CA,93825,Trinity,(831) 849-3982,2024-11-08,2025-02-04
75-805752,75,Event Permit Holder,ACTIVE,The Trinity Tavern,Daniel Thomas,9414 Main Ave,Trinity,CA,93310,Trinity,(442) 893-5467,2020-01-08,2026-11-20
21-145382,21,Off-Sale General,ACTIVE,The Trinity Market LLC,Daniel Davis,5298 Broad Dr,Trinity,CA,95469,Trinity,(831) 567-4635,2016-01-12,2025-08-13
48-265983,48,On-Sale General - Bar/Tavern,ACTIVE,Trinity Tavern,Matthew Moore,5117 Center Blvd,Trinity,CA,93625,Trinity,(707) 481-7408,2020-05-23,2024-11-13
47-258960,47,On-Sale General - Restaurant,ACTIVE,Trinity Bar,Daniel Jackson,6607 Center Ln,Trinity,CA,95135,Trinity,(916) 986-1688,2023-11-18,2025-05-04
41-406826,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Trinity Market Inc,Matthew Johnson,8012 Broad Rd,Trinity,CA,95385,Trinity,(209) 619-3481,2012-12-25,2025-05-16
20-756167,20,Off-Sale Beer & Wine,ACTIVE,The Trinity Restaurant Inc,William Martin,6709 Main Rd,Trinity,CA,91169,Trinity,(831) 793-6405,2010-08-07,2025-12-21
20-224652,20,Off-Sale Beer & Wine,ACTIVE,Trinity Restaurant,David Smith,8841 Center Rd,Trinity,CA,94883,Trinity,(530) 867-5263,2021-12-22,2024-07-10
20-574133,20,Off-Sale Beer & Wine,ACTIVE,Trinity Tavern Inc,Lisa Wilson,7255 Main Pl,Trinity,CA,90119,Trinity,(831) 695-2983,2022-06-03,2025-05-01
47-734625,47,On-Sale General - Restaurant,ACTIVE,The Trinity Market,Kenneth Jones,6752 Center Rd,Trinity,CA,91652,Trinity,(707) 911-4203,2011-03-19,2026-01-03
75-575869,75,Event Permit Holder,ACTIVE,Trinity Restaurant LLC,David Wilson,1549 Center Rd,Trinity,CA,93124,Trinity,(530) 415-8901,2022-10-10,2024-12-19
47-191865,47,On-Sale General - Restaurant,ACTIVE,Trinity Cafe LLC,John Garcia,9962 Broad Ln,Trinity,CA,92298,Trinity,(442) 404-7607,2024-07-17,2026-08-02
75-447120,75,Event Permit Holder,ACTIVE,The Trinity Bar Inc,James Brown,9467 Center St,Trinity,CA,92413,Trinity,(442) 849-6218,2020-04-28,2025-11-21
75-350266,75,Event Permit Holder,ACTIVE,Trinity Tavern Inc,Robert Lopez,6163 Center Ct,Trinity,CA,95487,Trinity,(442) 879-2481,2013-01-19,2026-02-04
75-407785,75,Event Permit Holder,ACTIVE,Trinity Bar,Paul Anderson,2613 Main Dr,Trinity,CA,94141,Trinity,(707) 786-5040,2019-05-23,2025-02-20
48-655788,48,On-Sale General - Bar/Tavern,ACTIVE,Trinity Cafe Inc,Steven Wilson,9015 Center St,Trinity,CA,93774,Trinity,(442) 476-7501,2014-10-10,2025-05-01
21-517713,21,Off-Sale General,ACTIVE,Trinity Restaurant Inc,James Johnson,5160 Main St,Trinity,CA,93842,Trinity,(209) 706-9031,2017-07-26,2026-10-09
20-743439,20,Off-Sale Beer & Wine,ACTIVE,Trinity Restaurant LLC,Michael Johnson,8830 Broad St,Trinity,CA,92411,Trinity,(760) 371-3328,2012-12-02,2024-11-26
20-434360,20,Off-Sale Beer & Wine,ACTIVE,Trinity Tavern Inc,Christopher Lopez,8969 Main Ct,Trinity,CA,96013,Trinity,(916) 811-6751,2017-05-13,2026-12-12
75-401912,75,Event Permit Holder,ACTIVE,Trinity Market Inc,Maria Smith,3169 Center Dr,Trinity,CA,93531,Trinity,(559) 601-2265,2023-06-16,2025-06-02
47-429196,47,On-Sale General - Restaurant,ACTIVE,Trinity Restaurant Inc,Maria Rodriguez,2797 Center Way,Trinity,CA,93474,Trinity,(442) 352-6820,2011-08-20,2025-11-24
20-688450,20,Off-Sale Beer & Wine,ACTIVE,Trinity Bar Inc,Maria Lopez,7428 Main Pl,Trinity,CA,94948,Trinity,(530) 994-1738,2017-06-02,2024-02-27
47-127653,47,On-Sale General - Restaurant,ACTIVE,Trinity Market LLC,Paul Jackson,9625 Main Dr,Trinity,CA,93727,Trinity,(916) 310-6947,2015-06-08,2025-01-25
48-978460,48,On-Sale General - Bar/Tavern,ACTIVE,Trinity Market Inc,Jennifer Rodriguez,6248 Broad Pl,Trinity,CA,92866,Trinity,(442) 522-6288,2022-08-03,2025-09-05
48-635780,48,On-Sale General - Bar/Tavern,ACTIVE,Trinity Tavern Inc,Kenneth Williams,2526 Main Pl,Trinity,CA,93353,Trinity,(831) 867-3712,2021-03-10,2025-09-06
47-874413,47,On-Sale General - Restaurant,ACTIVE,Trinity Restaurant,Steven Wilson,9782 Center Dr,Trinity,CA,94885,Trinity,(916) 237-6701,2011-04-07,2024-02-18
20-529136,20,Off-Sale Beer & Wine,ACTIVE,Trinity Cafe LLC,Kenneth Rodriguez,3110 Broad Ln,Trinity,CA,90962,Trinity,(916) 536-1182,2012-11-18,2025-05-19
58-378313,58,Caterer's Beer & Wine,ACTIVE,Trinity Tavern LLC,John Garcia,6137 Center Way,Trinity,CA,94573,Trinity,(760) 788-6856,2013-04-22,2026-09-11
58-674474,58,Caterer's Beer & Wine,ACTIVE,Trinity Restaurant LLC,Robert Thomas,5352 Broad Ln,Trinity,CA,93229,Trinity,(760) 292-1051,2022-09-02,2024-02-26
20-566622,20,Off-Sale Beer & Wine,ACTIVE,Trinity Cafe,Anthony Rodriguez,9079 Main Ct,Trinity,CA,93491,Trinity,(442) 715-4007,2024-01-27,2024-07-24
41-600201,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Trinity Cafe Inc,Daniel Anderson,7886 Center Rd,Trinity,CA,93857,Trinity,(559) 837-9139,2017-09-19,2026-11-23
21-620824,21,Off-Sale General,ACTIVE,The Trinity Tavern Inc,Paul Rodriguez,6306 Center Pl,Trinity,CA,95635,Trinity,(559) 522-1112,2011-09-01,2024-02-23
48-680145,48,On-Sale General - Bar/Tavern,ACTIVE,The Trinity Bar LLC,John Johnson,8341 Broad Rd,Trinity,CA,94317,Trinity,(707) 593-1785,2024-06-21,2024-08-11
21-556148,21,Off-Sale General,ACTIVE,Trinity Bar,Daniel Williams,1337 Broad St,Trinity,CA,94317,Trinity,(530) 720-1231,2024-08-05,2026-03-01
48-999388,48,On-Sale General - Bar/Tavern,ACTIVE,Trinity Tavern,Mark Garcia,9232 Center Ave,Trinity,CA,95078,Trinity,(760) 808-8651,2018-09-02,2026-08-10
20-251806,20,Off-Sale Beer & Wine,ACTIVE,Trinity Bar LLC,James Martin,4685 Main St,Trinity,CA,92341,Trinity,(559) 311-6787,2015-02-10,2024-09-02
21-328323,21,Off-Sale General,ACTIVE,The Trinity Cafe,Mark Williams,5527 Broad Way,Trinity,CA,95208,Trinity,(530) 981-2010,2019-05-14,2025-02-07
48-771475,48,On-Sale General - Bar/Tavern,ACTIVE,Trinity Cafe LLC,Matthew Thomas,6826 Main Ct,Trinity,CA,91317,Trinity,(707) 900-7644,2016-05-09,2024-02-28
20-370762,20,Off-Sale Beer & Wine,ACTIVE,The Trinity Market LLC,Daniel Wilson,6865 Main Ct,Trinity,CA,95184,Trinity,(707) 200-1820,2015-08-14,2026-08-09
20-502466,20,Off-Sale Beer & Wine,ACTIVE,Trinity Bar LLC,Anthony Davis,2163 Broad St,Trinity,CA,95619,Trinity,(442) 352-3923,2014-09-28,2024-05-28
58-993369,58,Caterer's Beer & Wine,ACTIVE,The Trinity Bar Inc,William Jackson,5598 Center Ct,Trinity,CA,92726,Trinity,(916) 354-2209,2021-03-14,2024-09-05
20-918131,20,Off-Sale Beer & Wine,ACTIVE,Trinity Bar LLC,Anthony Jackson,7318 Main Way,Trinity,CA,94102,Trinity,(530) 722-3246,2019-03-05,2026-07-21
20-724450,20,Off-Sale Beer & Wine,ACTIVE,The Trinity Bar,David Jones,330 Broad Pl,Trinity,CA,94181,Trinity,(707) 982-6285,2012-07-24,2024-08-07
48-619743,48,On-Sale General - Bar/Tavern,ACTIVE,Trinity Cafe Inc,Anthony Thomas,2534 Main Rd,Trinity,CA,90505,Trinity,(530) 649-4820,2018-08-01,2024-05-20
75-319499,75,Event Permit Holder,ACTIVE,Trinity Market,William Hernandez,5824 Main Way,Trinity,CA,93888,Trinity,(707) 935-4285,2016-11-28,2024-09-24
20-969900,20,Off-Sale Beer & Wine,ACTIVE,Trinity Bar,Jennifer Moore,1898 Broad Blvd,Trinity,CA,94731,Trinity,(442) 645-9298,2021-01-11,2026-08-02
48-404307,48,On-Sale General - Bar/Tavern,ACTIVE,Trinity Bar,Maria Martin,6966 Main Blvd,Trinity,CA,95253,Trinity,(559) 581-9712,2019-08-21,2026-11-10
48-250049,48,On-Sale General - Bar/Tavern,ACTIVE,Trinity Restaurant LLC,Mark Lopez,4782 Main Way,Trinity,CA,90275,Trinity,(559) 919-7748,2014-09-25,2024-07-05
20-421920,20,Off-Sale Beer & Wine,ACTIVE,Trinity Restaurant Inc,Maria Gonzalez,8676 Main Ct,Trinity,CA,95197,Trinity,(559) 774-8488,2013-05-01,2026-07-19
47-744691,47,On-Sale General - Restaurant,ACTIVE,Trinity Restaurant Inc,John Martinez,4708 Broad St,Trinity,CA,90161,Trinity,(442) 268-6729,2015-10-18,2025-04-02
58-340714,58,Caterer's Beer & Wine,ACTIVE,Trinity Market LLC,Michael Hernandez,2146 Broad Blvd,Trinity,CA,92239,Trinity,(831) 834-6101,2019-07-22,2026-09-17
41-322983,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Trinity Cafe,Mark Moore,7875 Center Ct,Trinity,CA,95015,Trinity,(916) 656-5320,2015-06-09,2026-10-04
41-212571,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Trinity Cafe,Maria Brown,157 Main Ave,Trinity,CA,93245,Trinity,(916) 546-2888,2023-05-15,2025-03-18
47-864038,47,On-Sale General - Restaurant,ACTIVE,The Trinity Tavern LLC,Andrew Johnson,3048 Main Way,Trinity,CA,93866,Trinity,(209) 506-5698,2015-06-21,2025-12-16
58-512579,58,Caterer's Beer & Wine,ACTIVE,The Trinity Cafe Inc,Matthew Gonzalez,4647 Broad Ln,Trinity,CA,95969,Trinity,(530) 703-8588,2014-11-26,2024-11-11
47-150300,47,On-Sale General - Restaurant,ACTIVE,Trinity Market,Michelle Williams,766 Center Ct,Trinity,CA,93720,Trinity,(760) 819-5536,2015-11-05,2026-01-21
58-954899,58,Caterer's Beer & Wine,ACTIVE,Trinity Cafe LLC,Maria Jones,5925 Broad Blvd,Trinity,CA,92912,Trinity,(916) 970-4477,2012-07-17,2025-12-17
47-123926,47,On-Sale General - Restaurant,ACTIVE,Trinity Tavern,Michael Taylor,8505 Broad Blvd,Trinity,CA,93787,Trinity,(209) 684-5529,2016-10-08,2024-11-27
48-532386,48,On-Sale General - Bar/Tavern,ACTIVE,The Trinity Restaurant,Matthew Thomas,8753 Broad Way,Trinity,CA,94044,Trinity,(209) 486-6391,2010-03-05,2025-05-26
20-493839,20,Off-Sale Beer & Wine,ACTIVE,Trinity Bar,Anthony Martin,6098 Main Rd,Trinity,CA,95357,Trinity,(209) 992-7663,2017-08-24,2024-07-21
20-662994,20,Off-Sale Beer & Wine,ACTIVE,Trinity Tavern Inc,Robert Gonzalez,3779 Broad Ln,Trinity,CA,94028,Trinity,(916) 889-4094,2022-11-14,2024-06-25
41-863623,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Trinity Restaurant LLC,Steven Davis,2251 Broad Dr,Trinity,CA,94479,Trinity,(916) 551-8410,2018-05-23,2025-06-13
75-473144,75,Event Permit Holder,ACTIVE,The Trinity Bar LLC,Maria Martinez,7219 Broad Blvd,Trinity,CA,94927,Trinity,(209) 832-8226,2020-09-07,2025-06-05
20-212774,20,Off-Sale Beer & Wine,ACTIVE,Trinity Restaurant,Michael Miller,963 Center St,Trinity,CA,93848,Trinity,(831) 855-2101,2011-03-09,2025-07-06
47-884485,47,On-Sale General - Restaurant,ACTIVE,Trinity Tavern,Mark Smith,9976 Main Rd,Trinity,CA,94119,Trinity,(442) 955-2813,2016-04-11,2025-06-03
20-515597,20,Off-Sale Beer & Wine,ACTIVE,Trinity Bar,Matthew Miller,6366 Broad Way,Trinity,CA,93793,Trinity,(442) 436-9893,2014-06-02,2024-12-06
21-620162,21,Off-Sale General,ACTIVE,Trinity Tavern,Robert Rodriguez,7072 Broad Pl,Trinity,CA,91377,Trinity,(760) 948-9235,2020-01-25,2024-12-09
48-146972,48,On-Sale General - Bar/Tavern,ACTIVE,Trinity Bar,Matthew Taylor,2413 Main Way,Trinity,CA,94628,Trinity,(559) 492-1902,2021-07-10,2026-07-11
75-174443,75,Event Permit Holder,ACTIVE,Trinity Market,Andrew Thomas,2431 Main St,Trinity,CA,95089,Trinity,(209) 485-8786,2014-06-02,2025-01-28
41-629350,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Trinity Cafe,William Williams,9001 Broad Pl,Trinity,CA,90606,Trinity,(916) 243-2337,2020-12-04,2024-07-27
48-271014,48,On-Sale General - Bar/Tavern,ACTIVE,Trinity Cafe LLC,Matthew Taylor,2782 Broad Way,Trinity,CA,93111,Trinity,(707) 501-8476,2014-04-26,2026-11-25
21-265457,21,Off-Sale General,ACTIVE,The Trinity Restaurant LLC,Jennifer Anderson,1153 Center Way,Trinity,CA,91275,Trinity,(530) 495-5285,2017-07-20,2026-05-27
21-366009,21,Off-Sale General,ACTIVE,Trinity Bar LLC,Jennifer Smith,4927 Main St,Trinity,CA,90740,Trinity,(831) 619-3828,2010-11-22,2024-11-28
58-144828,58,Caterer's Beer & Wine,ACTIVE,Trinity Restaurant LLC,Steven Smith,9046 Center Way,Trinity,CA,91550,Trinity,(442) 245-4326,2018-03-20,2026-05-10
20-702567,20,Off-Sale Beer & Wine,ACTIVE,Trinity Bar Inc,Daniel Brown,7947 Center Ct,Trinity,CA,92396,Trinity,(530) 811-7716,2015-05-16,2024-11-22
75-911815,75,Event Permit Holder,ACTIVE,The Trinity Restaurant Inc,Matthew Anderson,648 Broad Ct,Trinity,CA,90219,Trinity,(707) 665-9753,2011-06-19,2024-02-13
58-394840,58,Caterer's Beer & Wine,ACTIVE,The Trinity Market Inc,Christopher Moore,163 Center St,Trinity,CA,90109,Trinity,(916) 318-5003,2010-09-25,2025-12-13
20-310705,20,Off-Sale Beer & Wine,ACTIVE,Trinity Market LLC,Lisa Davis,3176 Broad Blvd,Trinity,CA,91493,Trinity,(442) 350-3071,2024-09-06,2024-10-20
20-785174,20,Off-Sale Beer & Wine,ACTIVE,The Trinity Market Inc,Mark Miller,2738 Broad Way,Trinity,CA,93037,Trinity,(559) 525-1364,2020-07-10,2025-08-06
58-560257,58,Caterer's Beer & Wine,ACTIVE,Trinity Tavern Inc,Steven Jackson,8226 Main Rd,Trinity,CA,90255,Trinity,(831) 816-7309,2013-09-13,2025-11-26
58-934600,58,Caterer's Beer & Wine,ACTIVE,Trinity Tavern,Anthony Davis,4072 Center Ave,Trinity,CA,91047,Trinity,(916) 217-7308,2012-06-12,2026-08-19
21-680271,21,Off-Sale General,ACTIVE,Trinity Tavern Inc,Michelle Jackson,224 Main Ct,Trinity,CA,95413,Trinity,(209) 923-2407,2022-08-07,2026-11-19
20-857297,20,Off-Sale Beer & Wine,ACTIVE,Trinity Tavern LLC,Andrew Garcia,5354 Main Dr,Trinity,CA,94182,Trinity,(559) 365-3291,2011-08-06,2024-02-23
47-628366,47,On-Sale General - Restaurant,ACTIVE,Trinity Restaurant Inc,Jennifer Wilson,3384 Center Way,Trinity,CA,90247,Trinity,(707) 828-9805,2023-07-22,2026-10-05
48-219674,48,On-Sale General - Bar/Tavern,ACTIVE,The Trinity Market Inc,James Martin,7138 Center St,Trinity,CA,92502,Trinity,(442) 411-7934,2014-06-13,2026-02-07
75-472943,75,Event Permit Holder,ACTIVE,Trinity Market Inc,Christopher Davis,9541 Broad Ave,Trinity,CA,95722,Trinity,(559) 303-5955,2015-05-12,2024-06-11
75-168396,75,Event Permit Holder,ACTIVE,Trinity Market Inc,Matthew Taylor,2857 Broad Blvd,Trinity,CA,91420,Trinity,(916) 328-5648,2011-05-09,2024-06-16
20-223646,20,Off-Sale Beer & Wine,ACTIVE,The Trinity Cafe Inc,David Davis,7059 Broad Pl,Trinity,CA,91107,Trinity,(831) 603-6794,2015-12-12,2024-11-28
21-436697,21,Off-Sale General,ACTIVE,Trinity Restaurant,Matthew Davis,2656 Center Dr,Trinity,CA,94651,Trinity,(209) 540-7839,2014-05-28,2024-08-05
48-957034,48,On-Sale General - Bar/Tavern,ACTIVE,Trinity Market LLC,James Johnson,2626 Broad Ct,Trinity,CA,94670,Trinity,(760) 692-8055,2014-01-17,2026-06-14
41-573016,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Trinity Tavern Inc,Daniel Martin,3116 Main Dr,Trinity,CA,90131,Trinity,(442) 705-8844,2018-06-25,2024-05-17
47-364678,47,On-Sale General - Restaurant,ACTIVE,Trinity Tavern LLC,Christopher Jones,1795 Main Way,Trinity,CA,94155,Trinity,(559) 839-4512,2024-07-18,2025-05-17
75-505850,75,Event Permit Holder,ACTIVE,Trinity Cafe,Steven Rodriguez,7846 Main Pl,Trinity,CA,92299,Trinity,(707) 866-7375,2012-02-06,2025-10-22
41-541758,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Trinity Bar Inc,Paul Miller,7432 Center Way,Trinity,CA,91210,Trinity,(916) 514-3098,2021-04-02,2026-04-28
20-175370,20,Off-Sale Beer & Wine,ACTIVE,Trinity Cafe LLC,Maria Thomas,5505 Center Pl,Trinity,CA,94144,Trinity,(530) 240-1883,2015-07-21,2024-10-16
58-470644,58,Caterer's Beer & Wine,ACTIVE,Trinity Restaurant,Lisa Brown,1071 Main Ln,Trinity,CA,95295,Trinity,(831) 606-2907,2016-07-24,2025-11-14
47-889718,47,On-Sale General - Restaurant,ACTIVE,The Trinity Bar,Maria Martin,1157 Center Way,Trinity,CA,90041,Trinity,(209) 908-1348,2012-10-22,2024-06-26
47-824121,47,On-Sale General - Restaurant,ACTIVE,Trinity Restaurant,Anthony Garcia,4030 Main Ct,Trinity,CA,96105,Trinity,(442) 426-4668,2019-06-20,2025-03-06
47-450851,47,On-Sale General - Restaurant,ACTIVE,Trinity Restaurant Inc,Paul Brown,175 Center Dr,Trinity,CA,94101,Trinity,(831) 775-2408,2022-12-20,2024-09-17
21-469887,21,Off-Sale General,ACTIVE,The Trinity Restaurant LLC,Jennifer Rodriguez,5857 Center Ave,Trinity,CA,90076,Trinity,(831) 308-5323,2017-07-22,2024-02-07
