license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
58-476011,58,Caterer's Beer & Wine,ACTIVE,Madera Restaurant Inc,Michael Martin,3555 Broad Way,Madera,CA,95355,Madera,(209) 602-5884,2019-08-19,2026-03-23
20-768390,20,Off-Sale Beer & Wine,ACTIVE,The Madera Tavern LLC,Jennifer Smith,6901 Broad Way,Madera,CA,92708,Madera,(442) 870-9071,2017-02-25,2024-07-18
20-824808,20,Off-Sale Beer & Wine,ACTIVE,The Madera Tavern Inc,Paul Smith,6133 Center Blvd,Madera,CA,91288,Madera,(760) 729-1775,2011-04-24,2025-03-11
58-537645,58,Caterer's Beer & Wine,ACTIVE,Madera Restaurant LLC,John Davis,5504 Broad Ct,Madera,CA,92488,Madera,(831) 254-2005,2012-12-14,2026-04-15
48-784828,48,On-Sale General - Bar/Tavern,ACTIVE,Madera Restaurant Inc,Mark Jones,7077 Broad Dr,Madera,CA,90667,Madera,(916) 566-9354,2024-06-22,2025-06-14
47-273169,47,On-Sale General - Restaurant,ACTIVE,Madera Cafe,Christopher Johnson,5275 Broad Ln,Madera,CA,95443,Madera,(209) 702-3359,2019-08-26,2024-02-19
21-124816,21,Off-Sale General,ACTIVE,Madera Bar,David Martin,766 Main Pl,Madera,CA,90025,Madera,(442) 219-2445,2021-03-15,2025-12-22
47-916909,47,On-Sale General - Restaurant,ACTIVE,Madera Cafe Inc,Jennifer Garcia,4229 Main Ave,Madera,CA,90837,Madera,(831) 764-4468,2022-11-09,2026-11-23
48-687367,48,On-Sale General - Bar/Tavern,ACTIVE,Madera Bar,Christopher Rodriguez,3159 Broad Dr,Madera,CA,92202,Madera,(831) 817-1572,2020-05-18,2025-01-17
41-817625,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Madera Bar,Steven Jackson,4797 Main Dr,Madera,CA,94923,Madera,(831) 217-8413,2023-10-21,2026-10-10
58-649964,58,Caterer's Beer & Wine,ACTIVE,Madera Bar LLC,Andrew Miller,997 Broad Ct,Madera,CA,93933,Madera,(530) 263-9243,2022-01-08,2025-03-05
21-336843,21,Off-Sale General,ACTIVE,Madera Bar Inc,William Martinez,9890 Main Ave,Madera,CA,90319,Madera,(760) 876-8453,2011-07-06,2024-10-21
75-705823,75,Event Permit Holder,ACTIVE,The Madera Tavern LLC,John Brown,6079 Broad St,Madera,CA,93205,Madera,(831) 427-1424,2019-06-11,2026-07-06
41-423770,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Madera Cafe,James Moore,4425 Broad St,Madera,CA,90158,Madera,(442) 528-9008,2014-05-25,2026-09-04
58-328426,58,Caterer's Beer & Wine,ACTIVE,Madera Restaurant,Paul Thomas,1867 Main Dr,Madera,CA,93654,Madera,(530) 346-7531,2018-03-06,2024-02-04
47-813806,47,On-Sale General - Restaurant,ACTIVE,Madera Cafe LLC,Lisa Johnson,4116 Center St,Madera,CA,90932,Madera,(530) 574-1227,2021-06-23,2026-04-16
20-755726,20,Off-Sale Beer & Wine,ACTIVE,The Madera Bar Inc,Michael Martinez,2030 Main Ct,Madera,CA,94881,Madera,(707) 367-7233,2022-06-01,2025-01-12
48-679156,48,On-Sale General - Bar/Tavern,ACTIVE,The Madera Market,David Thomas,5456 Broad St,Madera,CA,94394,Madera,(559) 338-5800,2024-01-11,2026-10-19
20-334177,20,Off-Sale Beer & Wine,ACTIVE,Madera Market LLC,Lisa Gonzalez,3554 Broad Ln,Madera,CA,96139,Madera,(831) 830-5477,2010-08-18,2026-07-11
20-877705,20,Off-Sale Beer & Wine,ACTIVE,The Madera Bar LLC,Daniel Gonzalez,4155 Center St,Madera,CA,90736,Madera,(559) 600-9151,2014-02-23,2024-08-21
20-829434,20,Off-Sale Beer & Wine,ACTIVE,The Madera Market,William Gonzalez,6542 Center Way,Madera,CA,93255,Madera,(760) 915-2130,2013-02-22,2024-06-11
47-932010,47,On-Sale General - Restaurant,ACTIVE,Madera Restaurant,Anthony Rodriguez,7464 Main Rd,Madera,CA,96075,Madera,(442) 610-3822,2021-09-04,2025-02-02
47-348212,47,On-Sale General - Restaurant,ACTIVE,The Madera Bar LLC,Steven Hernandez,1340 Main Ln,Madera,CA,95767,Madera,(442) 224-7019,2023-03-09,2025-12-24
41-734411,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Madera Tavern Inc,William Johnson,4596 Broad Dr,Madera,CA,95451,Madera,(530) 791-6693,2012-12-05,2025-10-23
41-885815,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Madera Tavern LLC,Kenneth Hernandez,5651 Main Pl,Madera,CA,93174,Madera,(559) 720-4197,2019-06-18,2026-05-10
47-679100,47,On-Sale General - Restaurant,ACTIVE,Madera Tavern Inc,William Martinez,1314 Broad Ct,Madera,CA,90718,Madera,(760) 772-9207,2015-02-17,2025-08-18
75-282210,75,Event Permit Holder,ACTIVE,Madera Bar LLC,Mark Miller,3931 Broad Way,Madera,CA,93249,Madera,(442) 708-8662,2022-10-17,2024-10-11
48-376590,48,On-Sale General - Bar/Tavern,ACTIVE,Madera Cafe,Kenneth Brown,2193 Center St,Madera,CA,93926,Madera,(760) 572-5524,2022-12-17,2024-11-14
75-437450,75,Event Permit Holder,ACTIVE,The Madera Market LLC,Robert Martinez,9077 Main Rd,Madera,CA,91589,Madera,(530) 708-8639,2011-09-15,2024-06-18
75-408835,75,Event Permit Holder,ACTIVE,The Madera Tavern LLC,David Williams,3417 Center Pl,Madera,CA,90809,Madera,(559) 317-7238,2014-10-22,2025-06-08
58-237493,58,Caterer's Beer & Wine,ACTIVE,Madera Restaurant,Jennifer Williams,4980 Broad Ct,Madera,CA,91196,Madera,(707) 954-4841,2020-02-12,2026-07-18
21-496895,21,Off-Sale General,ACTIVE,Madera Cafe Inc,John Moore,1960 Broad Pl,Madera,CA,95641,Madera,(707) 223-2432,2019-03-09,2025-04-27
41-957496,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Madera Cafe Inc,William Martin,3591 Main Rd,Madera,CA,96159,Madera,(831) 526-2698,2012-05-14,2024-10-28
21-237378,21,Off-Sale General,ACTIVE,Madera Restaurant Inc,Paul Brown,4084 Broad Way,Madera,CA,91577,Madera,(831) 982-8592,2010-06-05,2024-02-24
41-180194,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Madera Cafe Inc,Maria Davis,3187 Center Pl,Madera,CA,90011,Madera,(559) 789-9958,2014-11-26,2024-02-03
20-198130,20,Off-Sale Beer & Wine,ACTIVE,Madera Bar,Christopher Jones,5537 Center St,Madera,CA,91959,Madera,(442) 655-1587,2011-03-17,2026-06-25
41-489597,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Madera Market,Michael Hernandez,5508 Center Ct,Madera,CA,95975,Madera,(442) 759-8002,2014-07-20,2025-09-12
58-719474,58,Caterer's Beer & Wine,ACTIVE,Madera Cafe LLC,Anthony Johnson,2358 Main Blvd,Madera,CA,95035,Madera,(916) 212-6542,2019-03-27,2024-03-26
41-319284,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Madera Bar,David Williams,9970 Center Blvd,Madera,CA,90495,Madera,(530) 800-6459,2020-07-05,2025-09-25
47-914404,47,On-Sale General - Restaurant,ACTIVE,Madera Market Inc,Lisa Martinez,4072 Center Way,Madera,CA,94026,Madera,(559) 252-5038,2011-08-26,2026-11-03
41-350677,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Madera Cafe LLC,Jennifer Davis,7528 Main Ln,Madera,CA,93564,Madera,(442) 850-7418,2018-11-06,2024-12-15
75-620399,75,Event Permit Holder,ACTIVE,Madera Tavern LLC,Paul Taylor,8630 Broad Ln,Madera,CA,95375,Madera,(707) 756-7047,2014-01-26,2024-05-05
58-337349,58,Caterer's Beer & Wine,ACTIVE,Madera Market Inc,David Martinez,6089 Center St,Madera,CA,93228,Madera,(831) 242-8971,2017-06-21,2025-09-15
48-858011,48,On-Sale General - Bar/Tavern,ACTIVE,The Madera Cafe LLC,Maria Davis,1351 Broad Ln,Madera,CA,94540,Madera,(442) 528-6795,2023-09-08,2025-11-13
58-354193,58,Caterer's Beer & Wine,ACTIVE,Madera Restaurant Inc,Michelle Taylor,3924 Center Pl,Madera,CA,91640,Madera,(831) 444-7177,2021-09-19,2025-02-03
75-888744,75,Event Permit Holder,ACTIVE,The Madera Bar LLC,Michael Miller,1242 Broad Blvd,Madera,CA,90873,Madera,(760) 345-6841,2018-01-14,2026-04-22
41-617151,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Madera Tavern Inc,David Hernandez,8385 Main Way,Madera,CA,92890,Madera,(707) 664-4884,2022-01-13,2026-09-28
47-861702,47,On-Sale General - Restaurant,ACTIVE,The Madera Cafe LLC,Christopher Brown,1559 Main Ct,Madera,CA,94795,Madera,(209) 815-8338,2022-02-28,2025-08-28
47-139032,47,On-Sale General - Restaurant,ACTIVE,Madera Restaurant,Christopher Smith,4520 Main Ln,Madera,CA,94010,Madera,(442) 919-5585,2013-01-26,2026-03-18
75-354540,75,Event Permit Holder,ACTIVE,Madera Cafe,Jennifer Garcia,835 Main Ct,Madera,CA,91612,Madera,(831) 217-3203,2020-02-02,2024-01-15
75-541216,75,Event Permit Holder,ACTIVE,Madera Tavern,Robert Hernandez,2953 Main Ln,Madera,CA,92816,Madera,(209) 759-3486,2017-12-03,2024-05-07
58-420903,58,Caterer's Beer & Wine,ACTIVE,Madera Restaurant LLC,Matthew Rodriguez,5587 Main Pl,Madera,CA,90600,Madera,(559) 454-6886,2023-11-01,2024-08-02
48-421474,48,On-Sale General - Bar/Tavern,ACTIVE,Madera Market Inc,Maria Johnson,6194 Center Dr,Madera,CA,93409,Madera,(707) 783-8661,2016-01-21,2025-01-17
21-274161,21,Off-Sale General,ACTIVE,Madera Market LLC,Steven Martin,2114 Main Blvd,Madera,CA,94401,Madera,(209) 908-8752,2018-08-22,2025-12-28
41-274820,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Madera Bar,Daniel Lopez,1623 Broad Ave,Madera,CA,92213,Madera,(760) 515-4174,2021-04-11,2025-02-28
48-735672,48,On-Sale General - Bar/Tavern,ACTIVE,The Madera Restaurant Inc,Daniel Lopez,2113 Broad Rd,Madera,CA,93731,Madera,(209) 447-2603,2010-01-15,2024-08-15
41-743087,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Madera Cafe Inc,Maria Gonzalez,5678 Main Way,Madera,CA,90867,Madera,(442) 392-8054,2017-05-08,2024-02-12
41-613479,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Madera Market LLC,Christopher Moore,5349 Broad Pl,Madera,CA,93654,Madera,(209) 994-4298,2019-01-04,2026-01-04
58-741250,58,Caterer's Beer & Wine,ACTIVE,The Madera Tavern,David Davis,2081 Broad Ct,Madera,CA,95143,Madera,(442) 706-8299,2023-08-06,2024-07-11
47-672506,47,On-Sale General - Restaurant,ACTIVE,The Madera Bar Inc,Andrew Johnson,526 Broad Dr,Madera,CA,93404,Madera,(707) 509-7380,2014-03-14,2025-11-04
41-335583,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Madera Bar LLC,Steven Lopez,5174 Center Way,Madera,CA,91336,Madera,(707) 708-2606,2024-03-12,2024-06-21
58-353609,58,Caterer's Beer & Wine,ACTIVE,The Madera Cafe,Lisa Miller,188 Center Ct,Madera,CA,93728,Madera,(760) 669-4018,2015-01-21,2025-03-06
20-299609,20,Off-Sale Beer & Wine,ACTIVE,Madera Tavern LLC,David Taylor,7526 Main Ct,Madera,CA,95276,Madera,(559) 475-1638,2023-11-16,2025-12-24
58-156714,58,Caterer's Beer & Wine,ACTIVE,The Madera Tavern LLC,Jennifer Brown,5870 Main Dr,Madera,CA,92998,Madera,(707) 246-6953,2023-05-04,2025-11-15
41-969810,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Madera Tavern LLC,Andrew Martin,7736 Broad Ct,Madera,CA,95684,Madera,(209) 458-4879,2017-04-07,2025-01-06
58-234562,58,Caterer's Beer & Wine,ACTIVE,Madera Bar LLC,Andrew Taylor,5077 Main Dr,Madera,CA,95042,Madera,(559) 453-3742,2014-04-20,2026-02-27
48-445218,48,On-Sale General - Bar/Tavern,ACTIVE,Madera Tavern LLC,Paul Smith,1641 Main St,Madera,CA,90417,Madera,(916) 681-1860,2020-05-17,2024-04-02
47-693779,47,On-Sale General - Restaurant,ACTIVE,The Madera Tavern,Kenneth Williams,5530 Broad Ave,Madera,CA,92032,Madera,(559) 341-3913,2022-10-21,2026-01-16
75-124553,75,Event Permit Holder,ACTIVE,Madera Bar Inc,Andrew Martinez,6091 Center Blvd,Madera,CA,95151,Madera,(760) 296-3037,2022-02-06,2024-06-28
47-628439,47,On-Sale General - Restaurant,ACTIVE,Madera Cafe Inc,Robert Jones,5046 Broad Ct,Madera,CA,91995,Madera,(559) 783-3640,2024-04-01,2024-10-04
58-997096,58,Caterer's Beer & Wine,ACTIVE,The Madera Tavern,Lisa Jackson,1164 Main Ave,Madera,CA,95080,Madera,(760) 347-9260,2012-05-05,2024-10-04
48-818933,48,On-Sale General - Bar/Tavern,ACTIVE,The Madera Tavern,Michael Brown,4232 Center Ln,Madera,CA,92147,Madera,(209) 745-8675,2016-10-25,2024-06-09
75-125604,75,Event Permit Holder,ACTIVE,The Madera Market Inc,Maria Garcia,2307 Center Rd,Madera,CA,94537,Madera,(442) 226-2096,2011-04-04,2025-09-10
21-208048,21,Off-Sale General,ACTIVE,Madera Bar LLC,Lisa Moore,8202 Center St,Madera,CA,94470,Madera,(760) 229-8474,2018-12-28,2025-01-15
21-598001,21,Off-Sale General,ACTIVE,Madera Cafe LLC,James Jackson,3764 Main Rd,Madera,CA,95941,Madera,(760) 628-6427,2013-04-08,2024-03-09
20-120782,20,Off-Sale Beer & Wine,ACTIVE,Madera Cafe LLC,Steven Taylor,9355 Broad Ct,Madera,CA,95872,Madera,(831) 518-7336,2019-03-27,2025-04-22
20-166875,20,Off-Sale Beer & Wine,ACTIVE,The Madera Cafe Inc,Maria Brown,5222 Main Blvd,Madera,CA,90602,Madera,(760) 498-5827,2019-07-01,2025-07-10
47-102056,47,On-Sale General - Restaurant,ACTIVE,Madera Market,John Jackson,5202 Broad Way,Madera,CA,93127,Madera,(530) 301-9667,2010-08-03,2024-08-24
48-314929,48,On-Sale General - Bar/Tavern,ACTIVE,Madera Cafe Inc,Mark Brown,3964 Center Blvd,Madera,CA,93875,Madera,(442) 604-7547,2018-09-24,2026-11-12
75-821709,75,Event Permit Holder,ACTIVE,Madera Cafe Inc,John Moore,2204 Main Dr,Madera,CA,95360,Madera,(559) 218-1281,2014-10-24,2026-10-15
58-569679,58,Caterer's Beer & Wine,ACTIVE,Madera Bar LLC,Anthony Williams,7503 Broad Pl,Madera,CA,93374,Madera,(831) 931-4307,2022-04-23,2025-09-04
58-759484,58,Caterer's Beer & Wine,ACTIVE,The Madera Cafe LLC,James Miller,2702 Center St,Madera,CA,95516,Madera,(916) 962-6955,2013-07-25,2026-04-28
47-512607,47,On-Sale General - Restaurant,ACTIVE,Madera Bar LLC,Matthew Smith,8603 Center Rd,Madera,CA,90063,Madera,(831) 503-4890,2023-03-17,2025-03-19
75-787812,75,Event Permit Holder,ACTIVE,Madera Restaurant LLC,Andrew Moore,5613 Main St,Madera,CA,95975,Madera,(831) 930-8935,2018-05-15,2025-12-14
41-386858,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Madera Cafe Inc,John Martin,5936 Broad Dr,Madera,CA,92113,Madera,(559) 860-8072,2014-10-04,2026-02-28
48-588722,48,On-Sale General - Bar/Tavern,ACTIVE,The Madera Market LLC,Kenneth Gonzalez,8559 Center Ave,Madera,CA,90514,Madera,(707) 730-4081,2015-12-04,2024-04-06
58-412781,58,Caterer's Beer & Wine,ACTIVE,Madera Cafe LLC,Steven Lopez,4465 Broad Dr,Madera,CA,94734,Madera,(831) 869-2872,2021-04-13,2024-07-08
47-818995,47,On-Sale General - Restaurant,ACTIVE,Madera Bar LLC,William Jones,9859 Main St,Madera,CA,91207,Madera,(916) 506-3270,2014-04-11,2025-02-13
47-737659,47,On-Sale General - Restaurant,ACTIVE,Madera Market LLC,Michael Smith,2371 Center St,Madera,CA,92637,Madera,(760) 217-4594,2021-04-15,2024-04-18
20-890997,20,Off-Sale Beer & Wine,ACTIVE,Madera Market,James Smith,8477 Broad Way,Madera,CA,93667,Madera,(559) 220-6786,2012-09-04,2024-12-06
47-988318,47,On-Sale General - Restaurant,ACTIVE,Madera Bar,Christopher Williams,7908 Main Ln,Madera,CA,91387,Madera,(831) 595-6539,2011-09-05,2025-02-09
47-961780,47,On-Sale General - Restaurant,ACTIVE,Madera Bar,Robert Wilson,6164 Center Blvd,Madera,CA,91146,Madera,(916) 303-2640,2018-08-11,2026-10-13
21-870803,21,Off-Sale General,ACTIVE,Madera Cafe LLC,Robert Martinez,7479 Main Rd,Madera,CA,95157,Madera,(831) 947-7880,2022-08-20,2026-03-15
48-620926,48,On-Sale General - Bar/Tavern,ACTIVE,The Madera Market LLC,Robert Taylor,7856 Center Pl,Madera,CA,95216,Madera,(760) 361-1027,2013-07-05,2026-12-21
58-844783,58,Caterer's Beer & Wine,ACTIVE,Madera Restaurant,Maria Williams,8599 Center Rd,Madera,CA,90953,Madera,(916) 525-1341,2022-11-18,2024-04-23
75-898610,75,Event Permit Holder,ACTIVE,Madera Market LLC,Michelle Lopez,2001 Main Way,Madera,CA,93818,Madera,(209) 712-4781,2013-04-20,2024-05-25
48-366658,48,On-Sale General - Bar/Tavern,ACTIVE,The Madera Cafe LLC,Jennifer Rodriguez,4864 Broad Ln,Madera,CA,92344,Madera,(209) 407-7398,2016-08-20,2026-07-06
47-268369,47,On-Sale General - Restaurant,ACTIVE,The Madera Restaurant LLC,William Hernandez,5232 Broad Rd,Madera,CA,91698,Madera,(760) 980-8645,2012-07-21,2024-07-06
75-427016,75,Event Permit Holder,ACTIVE,Madera Tavern,Maria Miller,1406 Broad Way,Madera,CA,92973,Madera,(760) 850-3140,2011-06-19,2026-05-15
20-639913,20,Off-Sale Beer & Wine,ACTIVE,Madera Tavern Inc,Michelle Williams,5513 Broad St,Madera,CA,93023,Madera,(707) 518-7682,2018-09-27,2026-05-12
20-741451,20,Off-Sale Beer & Wine,ACTIVE,Madera Bar LLC,David Moore,1332 Center St,Madera,CA,92151,Madera,(559) 942-3152,2021-12-07,2024-11-25
20-423049,20,Off-Sale Beer & Wine,ACTIVE,The Madera Market,Maria Hernandez,5939 Broad Ct,Madera,CA,94137,Madera,(707) 959-7173,2021-12-28,2024-09-26
20-650122,20,Off-Sale Beer & Wine,ACTIVE,Madera Bar,Jennifer Davis,5429 Broad Pl,Madera,CA,90234,Madera,(760) 752-2841,2021-03-07,2026-09-14
58-602881,58,Caterer's Beer & Wine,ACTIVE,Madera Bar,Maria Lopez,9870 Center St,Madera,CA,91480,Madera,(442) 309-8144,2016-03-22,2026-09-04
20-387745,20,Off-Sale Beer & Wine,ACTIVE,The Madera Bar Inc,Paul Wilson,4766 Main Way,Madera,CA,95388,Madera,(559) 571-5167,2013-07-10,2025-10-18
48-241764,48,On-Sale General - Bar/Tavern,ACTIVE,Madera Bar Inc,Maria Williams,1241 Broad Blvd,Madera,CA,91790,Madera,(442) 368-9744,2014-12-08,2025-04-02
75-372405,75,Event Permit Holder,ACTIVE,Madera Market Inc,Matthew Jackson,8651 Center Ct,Madera,CA,93981,Madera,(559) 866-4112,2015-01-04,2026-09-21
58-237305,58,Caterer's Beer & Wine,ACTIVE,Madera Tavern Inc,Lisa Lopez,3657 Broad Way,Madera,CA,90789,Madera,(760) 409-5116,2020-02-23,2026-02-02
