license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
41-113189,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Atascadero,Christopher Brown Jones,1236 Sunset Dr,Atascadero,CA,94081,San Luis Obispo,(805) 748-4577,2019-06-19,2020-06-19
41-632904,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Corp,Paul Lopez,2733 Oak Ave,Atascadero,CA,92916,San Luis Obispo,(805) 784-8214,2000-09-06,2001-09-06
41-548981,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Paso Robles Group,David Lopez Taylor,1203 2nd St,Paso Robles,CA,91448,San Luis Obispo,(805) 926-2637,2008-09-26,2009-09-26
41-961067,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Christopher Gonzalez,9397 Market Dr #529,Atascadero,CA,93988,San Luis Obispo,(805) 713-1915,2011-07-27,2012-07-27
41-582874,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro San Luis Obispo,Lisa Johnson,6550 1st Rd,Paso Robles,CA,94761,San Luis Obispo,(805) 997-5173,2013-07-07,2014-07-07
41-749994,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Inc 23,Maria Miller,3198 1st Way,Atascadero,CA,94833,San Luis Obispo,(805) 802-9981,2017-12-16,2018-12-16
41-129681,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill San Luis Obispo LLC,William Thomas Gonzalez,1390 Oak Rd,San Luis Obispo,CA,91483,San Luis Obispo,(805) 998-2861,2010-10-08,2011-10-08
41-301441,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery San Luis Obispo,Jennifer Brown,4912 Main Blvd,Paso Robles,CA,95328,San Luis Obispo,(805) 861-3797,2016-12-08,2017-12-08
41-454552,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Co,James Moore,1742 Franklin Dr,Atascadero,CA,95916,San Luis Obispo,(805) 725-5930,2008-08-03,2009-08-03
41-982667,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro,Matthew Miller Anderson,1789 Front Ct #746,Paso Robles,CA,93047,San Luis Obispo,(805) 327-2266,2002-05-20,2003-05-20
41-290835,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCorner San Luis Obispo 15,Matthew Lopez,2609 Hollywood Ct,Paso Robles,CA,92413,San Luis Obispo,(805) 818-4971,2002-06-14,2003-06-14
41-477537,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot San Luis Obispo Heights Company,Kenneth Gonzalez,8681 Franklin Rd #803,San Luis Obispo,CA,95550,San Luis Obispo,(805) 688-7897,2020-11-13,2021-11-13
41-273653,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewTavern Corp 25,Matthew Anderson,4217 Hollywood Blvd,San Luis Obispo,CA,92390,San Luis Obispo,(805) 289-9357,2022-02-28,2023-02-28
41-300528,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Paso Robles Inc,John Miller,8201 Market St,Paso Robles,CA,95080,San Luis Obispo,(805) 937-3084,2021-08-06,2022-08-06
41-526021,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewHouse San Luis Obispo LLC 49,Jennifer Hernandez,9975 Mission Blvd,Paso Robles,CA,92988,San Luis Obispo,(805) 303-7242,2013-07-05,2014-07-05
41-914631,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Inc,Kenneth Wilson,5134 2nd Ave,San Luis Obispo,CA,92080,San Luis Obispo,(805) 484-7221,2024-11-17,2025-11-17
41-515831,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Inc,William Hernandez Lopez,5994 Wilshire Way,Atascadero,CA,91540,San Luis Obispo,(805) 262-3427,2001-09-01,2002-09-01
41-358213,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewDiner San Luis Obispo Co 84,Paul Rodriguez,7924 3rd Way,Paso Robles,CA,94324,San Luis Obispo,(805) 214-8217,2012-05-01,2013-05-01
41-912454,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Paso Robles Hills Inc,Christopher Gonzalez,6059 5th Ave,Paso Robles,CA,94331,San Luis Obispo,(805) 434-5333,2003-11-05,2004-11-05
41-779057,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern San Luis Obispo LLC,Christopher Johnson,8211 Front Way #731,San Luis Obispo,CA,93465,San Luis Obispo,(805) 675-7217,2000-01-26,2001-01-26
41-639408,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Atascadero 13,Matthew Taylor,4725 Washington Blvd #309,Atascadero,CA,95767,San Luis Obispo,(805) 226-5005,2020-06-18,2021-06-18
41-853717,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Steven Martin Jackson,6283 4th Pl,Paso Robles,CA,91586,San Luis Obispo,(805) 252-5325,2016-06-20,2017-06-20
41-794153,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Paso Robles Valley,Anthony Johnson,829 Oak Ln,Paso Robles,CA,93808,San Luis Obispo,(805) 370-7790,2006-06-14,2007-06-14
41-366854,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Michael Jones,2836 1st Pl,Paso Robles,CA,94421,San Luis Obispo,(805) 814-2279,2003-10-17,2004-10-17
41-629898,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Matthew Lopez,9116 Maple St #551,Paso Robles,CA,92940,San Luis Obispo,(805) 848-5682,2021-12-15,2022-12-15
41-299136,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheKitchen San Luis Obispo Group 86,Michelle Davis,9124 Ocean Dr,San Luis Obispo,CA,91086,San Luis Obispo,(805) 252-3720,2023-07-16,2024-07-16
41-220895,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen San Luis Obispo Hills Company,James Martinez,8128 State Ave,San Luis Obispo,CA,96174,San Luis Obispo,(805) 663-6708,2008-09-24,2009-09-24
41-940031,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro,James Wilson Taylor,4680 6th Dr #910,Atascadero,CA,94198,San Luis Obispo,(805) 614-1723,2010-09-25,2011-09-25
41-294853,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe LLC,Michael Miller,3058 Washington Rd,Paso Robles,CA,95535,San Luis Obispo,(805) 593-2345,2003-07-11,2004-07-11
41-178981,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Atascadero Heights Company,Lisa Williams,686 Wilshire Ave,Atascadero,CA,94332,San Luis Obispo,(805) 801-8536,2005-03-17,2006-03-17
41-847904,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Corp,Anthony Anderson Gonzalez,7410 Market Ct,Atascadero,CA,90974,San Luis Obispo,(805) 885-8237,2006-02-23,2007-02-23
41-807778,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House San Luis Obispo Company,Daniel Jones,4785 3rd Rd,San Luis Obispo,CA,90538,San Luis Obispo,(805) 355-6779,2007-08-14,2008-08-14
41-371076,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldGrill San Luis Obispo Hills 52,James Davis,6634 Sunset Way #711,San Luis Obispo,CA,92816,San Luis Obispo,(805) 799-9557,2007-04-09,2008-04-09
41-255483,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCorner San Luis Obispo 6,Paul Martinez,1695 1st Ave,Paso Robles,CA,93399,San Luis Obispo,(805) 963-9030,2021-01-10,2022-01-10
41-685583,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery LLC,Christopher Thomas,2008 Franklin Ave #327,Atascadero,CA,95570,San Luis Obispo,(805) 751-8607,2002-03-06,2003-03-06
41-725355,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Paso Robles Hills,Michelle Jackson Smith,6768 Oak Dr #537,Paso Robles,CA,90423,San Luis Obispo,(805) 978-4010,2008-12-26,2009-12-26
41-164401,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Atascadero Valley Co,Michael Martin,1862 Front Blvd #372,Atascadero,CA,91477,San Luis Obispo,(805) 908-6138,2012-11-04,2013-11-04
41-966078,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Company,Christopher Lopez,1565 Pico Pl,Paso Robles,CA,93882,San Luis Obispo,(805) 884-1071,2000-09-10,2001-09-10
41-871685,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner 72,Daniel Lopez,3863 Hollywood Rd,Atascadero,CA,93496,San Luis Obispo,(805) 912-1911,2020-02-07,2021-02-07
41-245035,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCafe Co 95,Maria Taylor,6189 Washington Blvd #266,Paso Robles,CA,91483,San Luis Obispo,(805) 802-8098,2012-10-15,2013-10-15
41-590630,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,William Miller,7114 Madison Way #801,Atascadero,CA,91502,San Luis Obispo,(805) 353-9329,2012-04-15,2013-04-15
41-268784,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Atascadero Valley,James Jackson,6589 5th Dr #228,Atascadero,CA,96062,San Luis Obispo,(805) 309-3291,2016-08-06,2017-08-06
41-771023,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheGrill Corp 69,Andrew Lopez,9007 Sunset Ct,Atascadero,CA,91920,San Luis Obispo,(805) 406-2679,2003-12-11,2004-12-11
41-331106,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Paso Robles Hills,Michelle Lopez,1369 Hollywood Blvd #594,Paso Robles,CA,90436,San Luis Obispo,(805) 961-9241,2003-12-08,2004-12-08
41-735865,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Atascadero LLC,Maria Brown Martin,3338 Franklin Ave #995,Atascadero,CA,93859,San Luis Obispo,(805) 531-1496,2006-09-25,2007-09-25
41-941519,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,Maria Martinez,9090 Broadway Ct #110,San Luis Obispo,CA,94589,San Luis Obispo,(805) 925-2004,2016-11-02,2017-11-02
41-546907,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,Paul Wilson,2996 Madison Ave #271,San Luis Obispo,CA,91810,San Luis Obispo,(805) 796-1203,2000-09-18,2001-09-18
41-757105,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewTavern Inc 85,Jennifer Wilson,6234 State Ave #996,San Luis Obispo,CA,92015,San Luis Obispo,(805) 703-2656,2002-12-07,2003-12-07
41-709145,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place,James Jackson,1727 State Rd,San Luis Obispo,CA,94952,San Luis Obispo,(805) 482-8883,2000-12-10,2001-12-10
41-328510,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCafe Corp 48,Robert Jones Hernandez,2147 Maple Rd,Atascadero,CA,90295,San Luis Obispo,(805) 733-8238,2016-10-04,2017-10-04
41-485719,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery 61,Lisa Taylor,4084 State Blvd,Paso Robles,CA,91274,San Luis Obispo,(805) 688-9128,2003-02-22,2004-02-22
41-339913,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,Maria Rodriguez Miller,2751 5th St,San Luis Obispo,CA,94057,San Luis Obispo,(805) 839-6363,2024-12-06,2025-12-06
41-673893,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Company,Andrew Brown,3939 7th Ave,Paso Robles,CA,93126,San Luis Obispo,(805) 860-3084,2019-07-04,2020-07-04
41-569812,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Paso Robles,William Hernandez,1072 Front Ave,Paso Robles,CA,96125,San Luis Obispo,(805) 278-1204,2011-09-04,2012-09-04
41-679974,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen San Luis Obispo Heights Corp,Daniel Johnson Davis,7598 Main Ct #445,San Luis Obispo,CA,90945,San Luis Obispo,(805) 573-1593,2000-01-02,2001-01-02
41-946110,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Inc,Daniel Davis,7919 Jefferson Dr,Paso Robles,CA,92780,San Luis Obispo,(805) 657-8047,2004-10-09,2005-10-09
41-296739,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery San Luis Obispo,James Wilson,3796 Wilshire Pl,San Luis Obispo,CA,91136,San Luis Obispo,(805) 834-4965,2015-01-21,2016-01-21
41-261448,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe San Luis Obispo Corp,Maria Rodriguez Brown,5142 Washington Dr,San Luis Obispo,CA,91030,San Luis Obispo,(805) 666-7561,2024-07-19,2025-07-19
41-649072,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewEatery San Luis Obispo 73,Robert Davis,151 Maple Ct,Atascadero,CA,91988,San Luis Obispo,(805) 711-9382,2005-12-18,2006-12-18
41-506096,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant San Luis Obispo Co,David Williams Wilson,7838 Hollywood Ave #159,San Luis Obispo,CA,95525,San Luis Obispo,(805) 895-3918,2011-01-20,2012-01-20
41-476422,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Atascadero LLC,Steven Jones,4255 Washington Blvd,Atascadero,CA,92077,San Luis Obispo,(805) 918-4074,2019-10-07,2020-10-07
41-319476,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Maria Moore,6032 2nd Blvd #477,Atascadero,CA,90225,San Luis Obispo,(805) 685-5011,2003-06-21,2004-06-21
41-344729,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place San Luis Obispo Co,Michael Brown,6656 Ocean Rd,San Luis Obispo,CA,92106,San Luis Obispo,(805) 418-4805,2002-08-03,2003-08-03
41-908361,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldSpot San Luis Obispo 55,Mark Gonzalez,4765 Broadway Blvd,Paso Robles,CA,95184,San Luis Obispo,(805) 757-9134,2022-06-25,2023-06-25
41-849339,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewKitchen San Luis Obispo Inc 24,Andrew Moore,1084 3rd Ave,Atascadero,CA,93887,San Luis Obispo,(805) 949-3838,2023-01-22,2024-01-22
41-615263,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner LLC,Andrew Hernandez Anderson,268 Oak Dr,Atascadero,CA,91793,San Luis Obispo,(805) 408-6226,2024-02-06,2025-02-06
41-597359,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot San Luis Obispo Group,David Garcia,1216 4th Ct,San Luis Obispo,CA,93831,San Luis Obispo,(805) 599-6811,2000-10-23,2001-10-23
41-491422,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Company,Michelle Thomas,4067 1st Dr #150,Paso Robles,CA,94259,San Luis Obispo,(805) 902-4241,2009-01-02,2010-01-02
41-459071,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Corp,Michelle Gonzalez,2328 Jefferson Way,San Luis Obispo,CA,92590,San Luis Obispo,(805) 940-3954,2009-03-12,2010-03-12
41-465317,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,Michelle Brown,9710 Lincoln St,San Luis Obispo,CA,93337,San Luis Obispo,(805) 473-6271,2024-05-12,2025-05-12
41-887734,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Kenneth Lopez,6946 5th Blvd,Paso Robles,CA,92608,San Luis Obispo,(805) 702-1193,2018-04-23,2019-04-23
41-805040,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place San Luis Obispo,James Hernandez,869 4th St,San Luis Obispo,CA,95381,San Luis Obispo,(805) 645-1655,2019-08-14,2020-08-14
41-290832,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,John Miller Hernandez,4299 Mission Pl,Paso Robles,CA,94573,San Luis Obispo,(805) 494-4364,2022-03-08,2023-03-08
41-975056,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheGrill Group 77,Mark Jackson,3133 Washington Ave,San Luis Obispo,CA,92975,San Luis Obispo,(805) 511-6967,2024-10-10,2025-10-10
41-164979,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Paso Robles,Anthony Williams,2202 7th Blvd,Paso Robles,CA,92504,San Luis Obispo,(805) 217-1403,2019-03-03,2020-03-03
41-712372,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,Anthony Williams,309 Franklin St,Atascadero,CA,90955,San Luis Obispo,(805) 515-9693,2019-11-09,2020-11-09
41-900134,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Inc,Robert Garcia,6997 Mission Ave,Atascadero,CA,91923,San Luis Obispo,(805) 353-2086,2009-09-22,2010-09-22
41-868813,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Paso Robles Valley Inc,Daniel Moore,1386 Main Ct,Paso Robles,CA,90605,San Luis Obispo,(805) 335-4845,2022-05-10,2023-05-10
41-673270,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,Kenneth Hernandez,671 Main Blvd,Paso Robles,CA,94373,San Luis Obispo,(805) 925-5210,2021-07-06,2022-07-06
41-249725,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place,Kenneth Davis,4488 7th Pl,San Luis Obispo,CA,93905,San Luis Obispo,(805) 824-2612,2022-09-03,2023-09-03
41-430316,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant LLC,Kenneth Martinez Hernandez,5264 Oak Rd,Atascadero,CA,93367,San Luis Obispo,(805) 413-5713,2023-07-05,2024-07-05
41-166491,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Group 53,Paul Thomas,9367 Hollywood Pl #999,Paso Robles,CA,93864,San Luis Obispo,(805) 391-4454,2019-02-08,2020-02-08
41-515909,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House San Luis Obispo,Mark Rodriguez,6019 Mission Pl,San Luis Obispo,CA,93335,San Luis Obispo,(805) 206-4620,2012-05-09,2013-05-09
41-908394,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Atascadero Company,David Johnson,5144 2nd Dr,Atascadero,CA,94788,San Luis Obispo,(805) 982-6941,2016-10-09,2017-10-09
41-157855,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen San Luis Obispo,Andrew Thomas,7534 1st Ln,San Luis Obispo,CA,94144,San Luis Obispo,(805) 683-4897,2002-09-02,2003-09-02
41-456735,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern San Luis Obispo Corp,John Davis Miller,6737 Main Rd,Paso Robles,CA,92482,San Luis Obispo,(805) 714-1735,2022-10-01,2023-10-01
41-935997,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place,Jennifer Lopez,7105 Lincoln Way,San Luis Obispo,CA,95228,San Luis Obispo,(805) 700-8247,2007-07-14,2008-07-14
41-621492,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Inc,Maria Gonzalez,645 Sunset St #541,Atascadero,CA,90025,San Luis Obispo,(805) 415-2783,2001-03-14,2002-03-14
41-667607,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Inc,David Taylor,6080 Jefferson Blvd,Paso Robles,CA,91611,San Luis Obispo,(805) 506-7232,2007-02-14,2008-02-14
41-185024,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Group 59,Matthew Martin,5997 State Ct #771,Atascadero,CA,92186,San Luis Obispo,(805) 811-1297,2008-09-15,2009-09-15
41-167452,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Co,Mark Brown,5882 Market Rd,Atascadero,CA,95382,San Luis Obispo,(805) 632-2450,2020-06-26,2021-06-26
41-387263,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House San Luis Obispo Hills,Andrew Smith Anderson,3062 Market Way,San Luis Obispo,CA,94226,San Luis Obispo,(805) 381-1588,2018-07-12,2019-07-12
41-957154,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheDiner 93,Maria Jackson,7672 Pico St #381,Paso Robles,CA,91632,San Luis Obispo,(805) 377-2664,2016-09-08,2017-09-08
41-378913,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldKitchen Co 54,Maria Martin,3876 Broadway Blvd #640,Paso Robles,CA,91893,San Luis Obispo,(805) 592-5860,2003-03-16,2004-03-16
41-256639,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot San Luis Obispo,Steven Williams Johnson,3223 Wilshire Ave #505,San Luis Obispo,CA,93865,San Luis Obispo,(805) 288-9172,2018-11-25,2019-11-25
41-338772,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant San Luis Obispo,Lisa Thomas,5789 7th Ln #558,San Luis Obispo,CA,91442,San Luis Obispo,(805) 326-1755,2001-09-25,2002-09-25
41-540225,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldHouse 79,David Martin Martinez,7595 6th Pl,Atascadero,CA,95844,San Luis Obispo,(805) 787-4475,2023-09-12,2024-09-12
41-982767,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Atascadero Hills Inc,James Wilson Martinez,7912 Front Ct,Atascadero,CA,91177,San Luis Obispo,(805) 374-7003,2003-10-18,2004-10-18
41-609289,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Atascadero Group,Steven Rodriguez,6595 Wilshire Ave #162,Atascadero,CA,95494,San Luis Obispo,(805) 912-1685,2003-10-28,2004-10-28
41-632685,41,On-Sale Beer & Wine - Eating Place,ACTIVE,ThePlace San Luis Obispo Co 70,William Garcia,2893 Washington Blvd,San Luis Obispo,CA,91565,San Luis Obispo,(805) 431-9427,2001-12-20,2002-12-20
41-889249,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheTavern 39,Michelle Brown,1357 5th St,San Luis Obispo,CA,96180,San Luis Obispo,(805) 274-2605,2003-07-11,2004-07-11
41-772566,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Company,Christopher Johnson,9660 Madison Ave,San Luis Obispo,CA,93152,San Luis Obispo,(805) 807-5047,2003-12-20,2004-12-20
41-989474,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Atascadero Heights,Andrew Jackson,6034 Madison Pl #960,Atascadero,CA,92328,San Luis Obispo,(805) 965-5200,2001-10-23,2002-10-23
41-672855,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,John Martinez Smith,3031 6th Ct #402,San Luis Obispo,CA,92927,San Luis Obispo,(805) 957-7368,2009-02-20,2010-02-20
41-448417,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place San Luis Obispo Group,Matthew Anderson,4661 6th Ave,Paso Robles,CA,95230,San Luis Obispo,(805) 428-7232,2017-04-04,2018-04-04
41-655305,41,On-Sale Beer & Wine - Eating Place,ACTIVE,ThePlace San Luis Obispo Corp 72,Matthew Garcia Gonzalez,8512 Ocean Dr,San Luis Obispo,CA,95970,San Luis Obispo,(805) 305-8690,2012-07-03,2013-07-03
41-626685,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Corp,Michael Gonzalez,7263 Mission Pl,Atascadero,CA,95991,San Luis Obispo,(805) 574-6556,2009-08-19,2010-08-19
41-347547,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Group,James Smith Martinez,4197 4th Rd #682,Paso Robles,CA,94730,San Luis Obispo,(805) 846-4276,2010-12-26,2011-12-26
41-865777,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro San Luis Obispo Heights,Lisa Smith,7663 Front Rd,San Luis Obispo,CA,93788,San Luis Obispo,(805) 611-2485,2010-02-10,2011-02-10
41-863204,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Group,Andrew Hernandez,1989 Market Rd #736,San Luis Obispo,CA,90595,San Luis Obispo,(805) 573-5124,2001-04-05,2002-04-05
41-801489,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe San Luis Obispo,Anthony Davis Williams,4371 Wilshire Ct,Atascadero,CA,92679,San Luis Obispo,(805) 528-8038,2008-05-08,2009-05-08
41-398644,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern San Luis Obispo Group,Michael Lopez,3795 Pico Blvd,Atascadero,CA,94651,San Luis Obispo,(805) 757-6117,2023-08-04,2024-08-04
41-154871,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill LLC,Paul Hernandez Davis,5976 State Ct,Paso Robles,CA,90081,San Luis Obispo,(805) 389-8856,2022-12-26,2023-12-26
41-995756,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner San Luis Obispo,Lisa Johnson,1560 State Ln #746,Paso Robles,CA,92041,San Luis Obispo,(805) 648-9024,2014-02-20,2015-02-20
41-735445,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Michelle Anderson Miller,3251 Madison St,San Luis Obispo,CA,91919,San Luis Obispo,(805) 642-4644,2010-10-01,2011-10-01
41-459980,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro San Luis Obispo 30,William Lopez Johnson,9099 Wilshire Ln,Atascadero,CA,96018,San Luis Obispo,(805) 750-3991,2012-02-09,2013-02-09
41-526781,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Inc 12,Matthew Martinez,8791 7th Ct #991,Atascadero,CA,95600,San Luis Obispo,(805) 461-6238,2022-03-04,2023-03-04
