id,company_name,contact_name,title,email,phone,address,city,state,state_name,zip,business_type,priority,metro_pop,pos_system,replacement_score,has_website,has_social,years_in_business,estimated_volume,source,tags,scraped_at
MN-82292,Kitchen & Grill,Mary Martin,Manager,info@kitchenandgrill.com,(320) 418-3508,7282 Lake St,St. Paul,MN,Minnesota,60102,Kitchen,A,307700,Cake POS,75,False,True,11,1M-3M,MIDWEST_MN_Scraper,"Restaurant,MN,St. Paul,Midwest",2026-05-07T20:52:43.154837
MN-77003,Miller's Tavern,Patricia Miller,Operations Manager,info@millerstavern.com,(507) 314-9554,8198 Market St,Duluth,MN,Minnesota,84550,Tavern,C,86000,Unknown,40,False,True,12,500K-1M,MIDWEST_MN_Scraper,"Restaurant,MN,Duluth,Midwest",2026-05-07T20:52:43.154848
MN-10508,St. Paul Pub,Jessica Lopez,Owner,info@st.paulpub.com,(612) 396-9402,2291 Lake St,St. Paul,MN,Minnesota,65156,Pub,A,307700,Lightspeed,60,False,True,30,3M-5M,MIDWEST_MN_Scraper,"Restaurant,MN,St. Paul,Midwest",2026-05-07T20:52:43.154962
MN-93839,Uptown Diner,Richard Lee,Operations Manager,info@uptowndiner.com,(763) 391-4779,6100 Pine St,Rochester,MN,Minnesota,16639,Diner,B,121400,Lightspeed,60,True,False,32,3M-5M,MIDWEST_MN_Scraper,"Restaurant,MN,Rochester,Midwest",2026-05-07T20:52:43.155036
MN-38331,Rochester Eatery,Sarah Taylor,Owner,info@rochestereatery.com,(507) 518-4818,4974 River Rd,Rochester,MN,Minnesota,99332,Pub,B,121400,Micros,75,True,False,3,3M-5M,MIDWEST_MN_Scraper,"Restaurant,MN,Rochester,Midwest",2026-05-07T20:52:43.155061
MN-62843,Duluth Bistro,David Miller,Owner,info@duluthbistro.com,(612) 415-7130,7446 Lake St,Duluth,MN,Minnesota,68519,Restaurant,C,86000,Square,85,True,True,26,<500K,MIDWEST_MN_Scraper,"Restaurant,MN,Duluth,Midwest",2026-05-07T20:52:43.155073
MN-54215,Rochester Diner,Michael Smith,Manager,info@rochesterdiner.com,(612) 245-9453,3739 Park Ave,Rochester,MN,Minnesota,11122,Diner,B,121400,Unknown,40,True,False,31,<500K,MIDWEST_MN_Scraper,"Restaurant,MN,Rochester,Midwest",2026-05-07T20:52:43.155084
MN-37937,Minneapolis Bistro House,Michael Anderson,Owner,info@minneapolisbistrohou.com,(320) 941-8918,7496 Maple Ave,Minneapolis,MN,Minnesota,77048,Bistro,A,429000,Toast,60,True,True,17,>5M,MIDWEST_MN_Scraper,"Restaurant,MN,Minneapolis,Midwest",2026-05-07T20:52:43.155096
MN-66773,Duluth Eatery,Elizabeth Moore,General Manager,info@dulutheatery.com,(651) 591-6384,3335 Washington St,Duluth,MN,Minnesota,63490,Diner,C,86000,Unknown,40,True,True,15,1M-3M,MIDWEST_MN_Scraper,"Restaurant,MN,Duluth,Midwest",2026-05-07T20:52:43.155110
MN-56320,Kitchen & Grill,John White,Manager,info@kitchenandgrill.com,(952) 334-6764,635 Maple Ave,St. Paul,MN,Minnesota,16365,Kitchen,A,307700,Revel,70,True,True,6,>5M,MIDWEST_MN_Scraper,"Restaurant,MN,St. Paul,Midwest",2026-05-07T20:52:43.155125
MN-86715,St. Paul Eatery,William Jackson,Owner,info@st.pauleatery.com,(952) 715-4237,5666 Market St,St. Paul,MN,Minnesota,45924,Bistro,A,307700,Micros,75,True,False,1,1M-3M,MIDWEST_MN_Scraper,"Restaurant,MN,St. Paul,Midwest",2026-05-07T20:52:43.155136
MN-69112,Uptown Diner,Barbara Lee,General Manager,info@uptowndiner.com,(952) 564-9495,8743 Pine St,St. Paul,MN,Minnesota,31242,Diner,A,307700,Unknown,40,False,True,19,1M-3M,MIDWEST_MN_Scraper,"Restaurant,MN,St. Paul,Midwest",2026-05-07T20:52:43.155147
MN-18817,Minneapolis Red Grill,Richard Taylor,Operations Manager,info@minneapolisredgrill.com,(218) 626-2326,9869 Broadway,Minneapolis,MN,Minnesota,62299,Grill,A,429000,Micros,75,True,True,25,>5M,MIDWEST_MN_Scraper,"Restaurant,MN,Minneapolis,Midwest",2026-05-07T20:52:43.155162
MN-94612,Jones's Grill,John Jones,Operations Manager,info@jonessgrill.com,(952) 779-3284,3572 Market St,Rochester,MN,Minnesota,25687,Grill,B,121400,Aloha,80,False,True,2,500K-1M,MIDWEST_MN_Scraper,"Restaurant,MN,Rochester,Midwest",2026-05-07T20:52:43.155173
MN-78170,Rochester Kitchen,Joseph White,Operations Manager,info@rochesterkitchen.com,(651) 926-4223,2795 Lake St,Rochester,MN,Minnesota,73061,Kitchen,B,121400,Micros,75,True,True,20,<500K,MIDWEST_MN_Scraper,"Restaurant,MN,Rochester,Midwest",2026-05-07T20:52:43.155184
MN-75703,Cafe Co.,Charles Jackson,Manager,info@cafeco..com,(320) 570-1772,1201 Oak St,St. Paul,MN,Minnesota,31641,Cafe,A,307700,Lightspeed,60,True,False,31,>5M,MIDWEST_MN_Scraper,"Restaurant,MN,St. Paul,Midwest",2026-05-07T20:52:43.155194
MN-27638,Downtown Pub,Mary Martin,Operations Manager,info@downtownpub.com,(763) 312-6080,4679 Washington St,Duluth,MN,Minnesota,38825,Pub,C,86000,Unknown,40,True,True,23,<500K,MIDWEST_MN_Scraper,"Restaurant,MN,Duluth,Midwest",2026-05-07T20:52:43.155208
MN-85448,Grill Co.,Michael Lee,Operations Manager,info@grillco..com,(651) 935-2889,2069 River Rd,St. Paul,MN,Minnesota,77132,Grill,A,307700,ShopKeep,70,True,False,24,500K-1M,MIDWEST_MN_Scraper,"Restaurant,MN,St. Paul,Midwest",2026-05-07T20:52:43.155219
MN-57698,West Minneapolis Tavern,William Taylor,Owner,info@westminneapolistaver.com,(763) 469-4943,2334 Maple Ave,Minneapolis,MN,Minnesota,70499,Tavern,A,429000,Unknown,40,True,True,12,500K-1M,MIDWEST_MN_Scraper,"Restaurant,MN,Minneapolis,Midwest",2026-05-07T20:52:43.155229
MN-96952,Minneapolis Eatery,Susan Davis,Operations Manager,info@minneapoliseatery.com,(507) 302-8011,7620 Broadway,Minneapolis,MN,Minnesota,48581,Pub,A,429000,Micros,75,True,False,26,500K-1M,MIDWEST_MN_Scraper,"Restaurant,MN,Minneapolis,Midwest",2026-05-07T20:52:43.155239
MN-83636,Duluth Eatery,Sarah Lopez,Owner,info@dulutheatery.com,(763) 751-2140,6869 Oak St,Duluth,MN,Minnesota,21040,Grill,C,86000,Square,85,True,False,23,500K-1M,MIDWEST_MN_Scraper,"Restaurant,MN,Duluth,Midwest",2026-05-07T20:52:43.155250
MN-18851,St. Paul Eatery,David Brown,Operations Manager,info@st.pauleatery.com,(507) 312-6037,106 River Rd,St. Paul,MN,Minnesota,78043,Bar,A,307700,Unknown,40,True,True,27,1M-3M,MIDWEST_MN_Scraper,"Restaurant,MN,St. Paul,Midwest",2026-05-07T20:52:43.155263
MN-57240,West Duluth Cafe,David Garcia,General Manager,info@westduluthcafe.com,(952) 511-4058,5062 Main St,Duluth,MN,Minnesota,65040,Cafe,C,86000,Aloha,80,True,True,32,500K-1M,MIDWEST_MN_Scraper,"Restaurant,MN,Duluth,Midwest",2026-05-07T20:52:43.155277
MN-49922,Minneapolis Bar,David Rodriguez,Operations Manager,info@minneapolisbar.com,(507) 398-6385,4267 River Rd,Minneapolis,MN,Minnesota,59237,Bar,A,429000,Unknown,40,False,True,12,>5M,MIDWEST_MN_Scraper,"Restaurant,MN,Minneapolis,Midwest",2026-05-07T20:52:43.155287
MN-95169,Martin's Restaurant,Sarah Martin,Manager,info@martinsrestaurant.com,(763) 398-5482,6087 Washington St,St. Paul,MN,Minnesota,34882,Restaurant,A,307700,Aloha,80,True,True,17,500K-1M,MIDWEST_MN_Scraper,"Restaurant,MN,St. Paul,Midwest",2026-05-07T20:52:43.155297
MN-19275,Duluth Bistro,Barbara Taylor,Manager,info@duluthbistro.com,(320) 546-9882,1779 River Rd,Duluth,MN,Minnesota,27675,Bistro,C,86000,Unknown,40,True,True,35,3M-5M,MIDWEST_MN_Scraper,"Restaurant,MN,Duluth,Midwest",2026-05-07T20:52:43.155306
MN-21705,West Duluth Restaurant,Jessica White,Owner,info@westduluthrestaurant.com,(651) 895-4139,7996 Lake St,Duluth,MN,Minnesota,87810,Restaurant,C,86000,Unknown,40,True,True,3,<500K,MIDWEST_MN_Scraper,"Restaurant,MN,Duluth,Midwest",2026-05-07T20:52:43.155316
MN-73761,Duluth Silver Restaurant,Richard Lopez,Owner,info@duluthsilverrestaura.com,(218) 744-8099,1568 Maple Ave,Duluth,MN,Minnesota,85283,Restaurant,C,86000,Cake POS,75,True,True,13,500K-1M,MIDWEST_MN_Scraper,"Restaurant,MN,Duluth,Midwest",2026-05-07T20:52:43.155330
MN-87114,Diner of Duluth,Richard Taylor,Manager,info@dinerofduluth.com,(952) 936-7761,5586 Main St,Duluth,MN,Minnesota,49253,Diner,C,86000,Unknown,40,False,True,12,3M-5M,MIDWEST_MN_Scraper,"Restaurant,MN,Duluth,Midwest",2026-05-07T20:52:43.155340
MN-47985,Minneapolis Eatery,Patricia Williams,Manager,info@minneapoliseatery.com,(763) 256-2419,7464 Elm St,Minneapolis,MN,Minnesota,35466,Eatery,A,429000,Square,85,False,True,32,>5M,MIDWEST_MN_Scraper,"Restaurant,MN,Minneapolis,Midwest",2026-05-07T20:52:43.155357
MN-92411,Minneapolis Kitchen,Charles Martinez,Operations Manager,info@minneapoliskitchen.com,(952) 781-9572,9427 Lake St,Minneapolis,MN,Minnesota,52027,Bar,A,429000,Toast,60,True,True,10,500K-1M,MIDWEST_MN_Scraper,"Restaurant,MN,Minneapolis,Midwest",2026-05-07T20:52:43.155368
MN-49514,Minneapolis Bistro,Christopher Anderson,Operations Manager,info@minneapolisbistro.com,(320) 270-6699,6269 River Rd,Minneapolis,MN,Minnesota,28480,Bar,A,429000,Lightspeed,60,True,True,34,3M-5M,MIDWEST_MN_Scraper,"Restaurant,MN,Minneapolis,Midwest",2026-05-07T20:52:43.155378
MN-80820,Downtown Eatery,Jessica Davis,General Manager,info@downtowneatery.com,(507) 873-1561,6631 Park Ave,Duluth,MN,Minnesota,76157,Eatery,C,86000,Cake POS,75,True,True,11,500K-1M,MIDWEST_MN_Scraper,"Restaurant,MN,Duluth,Midwest",2026-05-07T20:52:43.155392
MN-82210,Rochester Pub House,Mary Thompson,General Manager,info@rochesterpubhouse.com,(651) 620-5611,1327 Maple Ave,Rochester,MN,Minnesota,77547,Pub,B,121400,Cake POS,75,False,True,3,>5M,MIDWEST_MN_Scraper,"Restaurant,MN,Rochester,Midwest",2026-05-07T20:52:43.155422
MN-14997,Uptown Restaurant,Linda Miller,General Manager,info@uptownrestaurant.com,(507) 751-4255,8529 Broadway,St. Paul,MN,Minnesota,23728,Restaurant,A,307700,TouchBistro,65,True,True,7,1M-3M,MIDWEST_MN_Scraper,"Restaurant,MN,St. Paul,Midwest",2026-05-07T20:52:43.155433
MN-24992,Brooklyn Park Kitchen,Richard Jackson,Manager,info@brooklynparkkitchen.com,(612) 649-2362,5128 Oak St,Brooklyn Park,MN,Minnesota,57398,Bar,C,30935,Clover,75,True,True,23,3M-5M,MIDWEST_MN_Scraper,"Restaurant,MN,Brooklyn Park,Midwest",2026-05-07T20:52:43.155450
MN-83898,Plymouth Kitchen,Mary Lee,Manager,info@plymouthkitchen.com,(763) 259-9192,1265 River Rd,Plymouth,MN,Minnesota,78752,Restaurant,C,31693,Unknown,40,True,False,9,500K-1M,MIDWEST_MN_Scraper,"Restaurant,MN,Plymouth,Midwest",2026-05-07T20:52:43.155465
MN-90024,Bloomington Pub,James Rodriguez,Owner,info@bloomingtonpub.com,(651) 373-2987,894 Main St,Bloomington,MN,Minnesota,97272,Tavern,C,41501,Toast,60,True,False,29,1M-3M,MIDWEST_MN_Scraper,"Restaurant,MN,Bloomington,Midwest",2026-05-07T20:52:43.155484
MN-10903,Pub Co.,Susan Miller,Operations Manager,info@pubco..com,(651) 849-2729,6040 Market St,Brooklyn Park,MN,Minnesota,55810,Pub,C,40825,Unknown,40,True,True,16,3M-5M,MIDWEST_MN_Scraper,"Restaurant,MN,Brooklyn Park,Midwest",2026-05-07T20:52:43.155502
MN-32390,Uptown Pub,Christopher Rodriguez,Manager,info@uptownpub.com,(507) 666-3126,6585 Broadway,Plymouth,MN,Minnesota,93720,Pub,C,52164,Revel,70,False,True,2,500K-1M,MIDWEST_MN_Scraper,"Restaurant,MN,Plymouth,Midwest",2026-05-07T20:52:43.155515
MN-40680,Thompson's Bistro,Sarah Thompson,Owner,info@thompsonsbistro.com,(218) 804-4033,9886 River Rd,Brooklyn Park,MN,Minnesota,27768,Bistro,C,67161,Unknown,40,True,True,17,>5M,MIDWEST_MN_Scraper,"Restaurant,MN,Brooklyn Park,Midwest",2026-05-07T20:52:43.155528
MN-50005,Kitchen of Bloomington,Michael Moore,Operations Manager,info@kitchenofbloomington.com,(218) 781-9381,6882 Washington St,Bloomington,MN,Minnesota,45502,Kitchen,C,51993,Revel,70,False,False,16,1M-3M,MIDWEST_MN_Scraper,"Restaurant,MN,Bloomington,Midwest",2026-05-07T20:52:43.155542
MN-27779,Plymouth Kitchen,James Lopez,Manager,info@plymouthkitchen.com,(320) 741-3254,7916 Washington St,Plymouth,MN,Minnesota,61521,Pub,C,34239,Unknown,40,True,True,22,500K-1M,MIDWEST_MN_Scraper,"Restaurant,MN,Plymouth,Midwest",2026-05-07T20:52:43.155556
MN-88976,Bloomington Royal Grill,Barbara Martin,Manager,info@bloomingtonroyalgril.com,(651) 368-1826,5667 Park Ave,Bloomington,MN,Minnesota,96597,Grill,C,47232,Toast,60,False,True,17,<500K,MIDWEST_MN_Scraper,"Restaurant,MN,Bloomington,Midwest",2026-05-07T20:52:43.155568
MN-38851,Family Diner on Main,Christopher Hernandez,General Manager,info@familydineronmain.com,(507) 732-6147,4400 Oak St,Plymouth,MN,Minnesota,34772,Diner,C,78838,Unknown,40,False,False,10,>5M,MIDWEST_MN_Scraper,"Restaurant,MN,Plymouth,Midwest",2026-05-07T20:52:43.155581
MN-76587,Uptown Pub,Michael Williams,Operations Manager,info@uptownpub.com,(612) 287-2795,3250 Oak St,Bloomington,MN,Minnesota,27129,Pub,C,45998,Lightspeed,60,False,True,15,500K-1M,MIDWEST_MN_Scraper,"Restaurant,MN,Bloomington,Midwest",2026-05-07T20:52:43.155593
MN-70005,Plymouth Bistro,Jennifer Moore,Manager,info@plymouthbistro.com,(763) 782-4725,4266 Main St,Plymouth,MN,Minnesota,10392,Restaurant,C,54867,Unknown,40,True,True,10,500K-1M,MIDWEST_MN_Scraper,"Restaurant,MN,Plymouth,Midwest",2026-05-07T20:52:43.155607
MN-42195,Downtown Tavern,Joseph Moore,Owner,info@downtowntavern.com,(507) 263-4417,1509 Elm St,Bloomington,MN,Minnesota,93725,Tavern,C,36436,Aloha,80,True,True,24,500K-1M,MIDWEST_MN_Scraper,"Restaurant,MN,Bloomington,Midwest",2026-05-07T20:52:43.155624
MN-32416,Grand Eatery on Main,Linda Taylor,General Manager,info@grandeateryonmain.com,(612) 505-6398,1134 Washington St,Brooklyn Park,MN,Minnesota,21232,Eatery,C,64168,TouchBistro,65,True,False,19,3M-5M,MIDWEST_MN_Scraper,"Restaurant,MN,Brooklyn Park,Midwest",2026-05-07T20:52:43.155647
MN-89581,Davis's Cafe,Mary Davis,Manager,info@davisscafe.com,(651) 866-2202,7903 River Rd,Brooklyn Park,MN,Minnesota,37344,Cafe,C,40963,Revel,70,True,True,35,<500K,MIDWEST_MN_Scraper,"Restaurant,MN,Brooklyn Park,Midwest",2026-05-07T20:52:43.155665
MN-45180,Bloomington Grill House,James Wilson,General Manager,info@bloomingtongrillhous.com,(651) 214-8754,2149 Lake St,Bloomington,MN,Minnesota,51158,Grill,C,53903,TouchBistro,65,True,True,26,>5M,MIDWEST_MN_Scraper,"Restaurant,MN,Bloomington,Midwest",2026-05-07T20:52:43.155679
MN-27118,Kitchen & Grill,Elizabeth Wilson,Manager,info@kitchenandgrill.com,(612) 532-2135,8766 Broadway,Bloomington,MN,Minnesota,65063,Kitchen,C,35596,Unknown,40,True,False,9,500K-1M,MIDWEST_MN_Scraper,"Restaurant,MN,Bloomington,Midwest",2026-05-07T20:52:43.155692
MN-74965,Bloomington Classic Bistro,William Martinez,Owner,info@bloomingtonclassicbi.com,(218) 318-6363,2832 Maple Ave,Bloomington,MN,Minnesota,65851,Bistro,C,30334,Cake POS,75,False,True,16,1M-3M,MIDWEST_MN_Scraper,"Restaurant,MN,Bloomington,Midwest",2026-05-07T20:52:43.155708
MN-24318,Uptown Restaurant,Mary Miller,Operations Manager,info@uptownrestaurant.com,(612) 340-4400,9771 Elm St,Bloomington,MN,Minnesota,96647,Restaurant,C,76008,Square,85,False,True,31,3M-5M,MIDWEST_MN_Scraper,"Restaurant,MN,Bloomington,Midwest",2026-05-07T20:52:43.155726
MN-52222,Cafe Co.,Thomas Miller,Operations Manager,info@cafeco..com,(507) 733-8329,9742 Elm St,Brooklyn Park,MN,Minnesota,32877,Cafe,C,55121,Micros,75,True,True,27,1M-3M,MIDWEST_MN_Scraper,"Restaurant,MN,Brooklyn Park,Midwest",2026-05-07T20:52:43.155740
MN-79321,Bloomington Eatery,John Rodriguez,Operations Manager,info@bloomingtoneatery.com,(320) 406-2243,8858 Chestnut St,Bloomington,MN,Minnesota,69277,Bar,C,29747,Unknown,40,True,True,9,<500K,MIDWEST_MN_Scraper,"Restaurant,MN,Bloomington,Midwest",2026-05-07T20:52:43.155757
MN-27131,Williams's Eatery,James Williams,Manager,info@williamsseatery.com,(612) 416-6057,5463 Washington St,Plymouth,MN,Minnesota,23664,Eatery,C,76550,ShopKeep,70,True,True,3,3M-5M,MIDWEST_MN_Scraper,"Restaurant,MN,Plymouth,Midwest",2026-05-07T20:52:43.155771
MN-44770,Bloomington Bistro,Jessica Thompson,Operations Manager,info@bloomingtonbistro.com,(651) 903-4449,1184 Oak St,Bloomington,MN,Minnesota,33671,Tavern,C,33466,Toast,60,False,False,35,500K-1M,MIDWEST_MN_Scraper,"Restaurant,MN,Bloomington,Midwest",2026-05-07T20:52:43.155784
MN-13538,Brooklyn Park Eatery House,Linda White,Operations Manager,info@brooklynparkeateryho.com,(612) 604-7504,8932 River Rd,Brooklyn Park,MN,Minnesota,95421,Eatery,C,36878,Square,85,False,True,12,>5M,MIDWEST_MN_Scraper,"Restaurant,MN,Brooklyn Park,Midwest",2026-05-07T20:52:43.155801
MN-19065,Hernandez's Bistro,William Hernandez,Owner,info@hernandezsbistro.com,(763) 865-8799,3916 Main St,Plymouth,MN,Minnesota,19584,Bistro,C,36313,Revel,70,True,True,18,>5M,MIDWEST_MN_Scraper,"Restaurant,MN,Plymouth,Midwest",2026-05-07T20:52:43.155816
MN-14573,Martinez's Pub,James Martinez,Owner,info@martinezspub.com,(651) 285-7775,337 Elm St,Brooklyn Park,MN,Minnesota,75758,Pub,C,31497,Unknown,40,True,True,20,1M-3M,MIDWEST_MN_Scraper,"Restaurant,MN,Brooklyn Park,Midwest",2026-05-07T20:52:43.155830
MN-28529,Silver Grill on Main,Richard Lopez,Owner,info@silvergrillonmain.com,(952) 627-4103,1268 Oak St,Brooklyn Park,MN,Minnesota,75632,Grill,C,58396,Lightspeed,60,True,False,12,>5M,MIDWEST_MN_Scraper,"Restaurant,MN,Brooklyn Park,Midwest",2026-05-07T20:52:43.155844
MN-61943,Brooklyn Park Eatery House,Susan Lopez,Operations Manager,info@brooklynparkeateryho.com,(763) 911-3517,3145 Lake St,Brooklyn Park,MN,Minnesota,54157,Eatery,C,28498,Toast,60,True,True,33,<500K,MIDWEST_MN_Scraper,"Restaurant,MN,Brooklyn Park,Midwest",2026-05-07T20:52:43.155858
