license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
20-338875,20,Off-Sale Beer & Wine,ACTIVE,Mendocino Cafe LLC,Steven Jones,4824 Main Ln,Mendocino,CA,92093,Mendocino,(916) 657-8368,2024-04-16,2025-04-16
47-708484,47,On-Sale General - Restaurant,ACTIVE,The Mendocino Cafe LLC,John Gonzalez,5222 Broad Blvd,Mendocino,CA,91334,Mendocino,(831) 241-5244,2013-08-02,2025-09-08
20-784231,20,Off-Sale Beer & Wine,ACTIVE,The Mendocino Cafe Inc,John Martinez,2764 Center Pl,Mendocino,CA,94648,Mendocino,(831) 729-5249,2022-04-07,2026-01-20
20-888409,20,Off-Sale Beer & Wine,ACTIVE,Mendocino Restaurant LLC,Jennifer Martin,5395 Broad Ct,Mendocino,CA,94686,Mendocino,(530) 339-4346,2015-07-18,2024-05-01
48-464312,48,On-Sale General - Bar/Tavern,ACTIVE,Mendocino Tavern,Christopher Hernandez,9803 Center Ct,Mendocino,CA,93512,Mendocino,(530) 912-4381,2021-12-08,2025-07-13
47-638340,47,On-Sale General - Restaurant,ACTIVE,Mendocino Restaurant,Daniel Martinez,3898 Broad Ln,Mendocino,CA,94966,Mendocino,(209) 649-1066,2018-07-01,2026-01-11
48-522878,48,On-Sale General - Bar/Tavern,ACTIVE,The Mendocino Restaurant Inc,Steven Johnson,3625 Main Blvd,Mendocino,CA,94753,Mendocino,(760) 448-2314,2019-01-02,2026-01-26
41-582840,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mendocino Bar,Mark Davis,9769 Center St,Mendocino,CA,94608,Mendocino,(442) 966-3041,2019-07-23,2026-11-16
58-612566,58,Caterer's Beer & Wine,ACTIVE,Mendocino Tavern LLC,David Taylor,7299 Main Ln,Mendocino,CA,91221,Mendocino,(530) 966-3659,2015-05-21,2024-09-11
75-305732,75,Event Permit Holder,ACTIVE,The Mendocino Bar,John Miller,7623 Center Dr,Mendocino,CA,95969,Mendocino,(559) 677-4104,2011-06-18,2025-03-15
58-239102,58,Caterer's Beer & Wine,ACTIVE,The Mendocino Cafe LLC,Andrew Rodriguez,5559 Main Rd,Mendocino,CA,90885,Mendocino,(707) 239-7732,2022-04-28,2026-06-12
48-766721,48,On-Sale General - Bar/Tavern,ACTIVE,Mendocino Restaurant LLC,William Martinez,5688 Main Pl,Mendocino,CA,91729,Mendocino,(442) 703-5061,2019-02-10,2024-04-02
58-901441,58,Caterer's Beer & Wine,ACTIVE,Mendocino Restaurant LLC,Robert Thomas,2497 Broad Rd,Mendocino,CA,95064,Mendocino,(209) 871-8025,2013-05-16,2024-01-13
47-736147,47,On-Sale General - Restaurant,ACTIVE,The Mendocino Bar Inc,John Garcia,1980 Main St,Mendocino,CA,91794,Mendocino,(760) 352-5867,2019-07-19,2025-02-27
75-561171,75,Event Permit Holder,ACTIVE,Mendocino Tavern,James Moore,1988 Broad Rd,Mendocino,CA,91916,Mendocino,(530) 459-4093,2015-09-22,2026-10-25
21-122200,21,Off-Sale General,ACTIVE,Mendocino Tavern LLC,James Lopez,4158 Main Ln,Mendocino,CA,94671,Mendocino,(760) 944-9902,2017-01-16,2025-09-27
58-906682,58,Caterer's Beer & Wine,ACTIVE,Mendocino Cafe Inc,Andrew Rodriguez,2215 Center Ave,Mendocino,CA,93604,Mendocino,(559) 407-3008,2020-12-09,2025-05-03
20-916486,20,Off-Sale Beer & Wine,ACTIVE,Mendocino Restaurant,David Thomas,1868 Broad Blvd,Mendocino,CA,94008,Mendocino,(559) 772-2010,2014-12-22,2025-10-17
75-524819,75,Event Permit Holder,ACTIVE,Mendocino Market Inc,David Johnson,6482 Main Way,Mendocino,CA,94006,Mendocino,(209) 323-2257,2013-08-28,2024-09-23
75-341334,75,Event Permit Holder,ACTIVE,Mendocino Market LLC,Mark Thomas,3339 Broad Ln,Mendocino,CA,95907,Mendocino,(530) 773-5911,2016-01-28,2025-06-24
47-319031,47,On-Sale General - Restaurant,ACTIVE,The Mendocino Cafe,Anthony Lopez,642 Broad Ln,Mendocino,CA,91336,Mendocino,(831) 604-1654,2014-11-08,2025-05-09
47-951580,47,On-Sale General - Restaurant,ACTIVE,Mendocino Cafe Inc,Paul Hernandez,7355 Center Pl,Mendocino,CA,90826,Mendocino,(831) 694-2451,2010-02-02,2026-12-05
20-366734,20,Off-Sale Beer & Wine,ACTIVE,The Mendocino Restaurant,Daniel Miller,2508 Main St,Mendocino,CA,91313,Mendocino,(916) 424-4346,2024-03-04,2024-12-19
47-386278,47,On-Sale General - Restaurant,ACTIVE,Mendocino Market LLC,Robert Gonzalez,679 Broad St,Mendocino,CA,96035,Mendocino,(760) 809-1568,2010-05-07,2025-07-16
21-869395,21,Off-Sale General,ACTIVE,Mendocino Cafe Inc,Andrew Lopez,1276 Broad Way,Mendocino,CA,91822,Mendocino,(530) 804-5743,2014-11-13,2024-11-21
58-451380,58,Caterer's Beer & Wine,ACTIVE,Mendocino Market LLC,Kenneth Hernandez,3177 Broad Blvd,Mendocino,CA,95914,Mendocino,(442) 387-4120,2023-02-06,2026-12-08
21-319318,21,Off-Sale General,ACTIVE,Mendocino Market LLC,Maria Jackson,3493 Center Ct,Mendocino,CA,91653,Mendocino,(916) 994-4310,2018-01-18,2024-11-16
21-527487,21,Off-Sale General,ACTIVE,The Mendocino Bar Inc,Kenneth Jackson,181 Main Ct,Mendocino,CA,92466,Mendocino,(916) 492-8925,2010-12-08,2025-11-19
58-365653,58,Caterer's Beer & Wine,ACTIVE,Mendocino Tavern Inc,John Rodriguez,9268 Broad Ave,Mendocino,CA,93955,Mendocino,(707) 904-2987,2020-10-25,2026-03-01
47-133530,47,On-Sale General - Restaurant,ACTIVE,Mendocino Market,Michael Jackson,4567 Broad Ln,Mendocino,CA,91341,Mendocino,(916) 325-8818,2016-09-04,2026-05-23
41-465968,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Mendocino Tavern LLC,Christopher Smith,6786 Broad St,Mendocino,CA,90631,Mendocino,(831) 338-6223,2020-09-24,2024-05-06
20-921685,20,Off-Sale Beer & Wine,ACTIVE,Mendocino Cafe LLC,Maria Wilson,2613 Main Pl,Mendocino,CA,94937,Mendocino,(760) 593-5026,2011-10-04,2025-07-20
58-808385,58,Caterer's Beer & Wine,ACTIVE,Mendocino Restaurant,Andrew Jackson,5493 Main Ln,Mendocino,CA,91081,Mendocino,(530) 996-8122,2016-03-22,2026-06-13
41-816970,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mendocino Tavern Inc,William Davis,3678 Broad Ln,Mendocino,CA,91328,Mendocino,(209) 286-5334,2018-06-26,2024-03-24
21-843035,21,Off-Sale General,ACTIVE,The Mendocino Bar Inc,Mark Williams,9863 Broad Pl,Mendocino,CA,90029,Mendocino,(707) 490-3682,2014-11-05,2025-01-12
41-285383,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mendocino Bar Inc,Steven Jackson,6691 Main Ave,Mendocino,CA,95423,Mendocino,(559) 525-1164,2023-12-10,2026-02-03
41-913412,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mendocino Market Inc,Andrew Johnson,9032 Main Blvd,Mendocino,CA,95207,Mendocino,(209) 298-1629,2023-03-14,2024-07-05
20-754778,20,Off-Sale Beer & Wine,ACTIVE,The Mendocino Tavern,Mark Jackson,3840 Center St,Mendocino,CA,91704,Mendocino,(442) 677-8050,2016-11-26,2024-03-15
21-541056,21,Off-Sale General,ACTIVE,The Mendocino Tavern,Michael Martin,1896 Center Ln,Mendocino,CA,92953,Mendocino,(442) 938-3031,2013-05-17,2024-05-07
20-411647,20,Off-Sale Beer & Wine,ACTIVE,Mendocino Cafe LLC,David Smith,6862 Main Ln,Mendocino,CA,95769,Mendocino,(209) 834-1370,2022-01-20,2026-03-05
58-311033,58,Caterer's Beer & Wine,ACTIVE,Mendocino Restaurant,Anthony Taylor,9983 Broad Ave,Mendocino,CA,95445,Mendocino,(760) 833-4991,2012-08-02,2025-05-20
41-142877,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mendocino Restaurant,David Taylor,3795 Broad Ct,Mendocino,CA,91845,Mendocino,(442) 936-5110,2013-06-19,2025-12-23
20-200829,20,Off-Sale Beer & Wine,ACTIVE,Mendocino Cafe,Robert Williams,3607 Main Ave,Mendocino,CA,95440,Mendocino,(760) 564-9782,2019-11-24,2025-06-15
41-316101,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Mendocino Tavern,Lisa Hernandez,5936 Broad Ln,Mendocino,CA,90124,Mendocino,(530) 545-4325,2013-08-03,2026-11-26
48-572520,48,On-Sale General - Bar/Tavern,ACTIVE,The Mendocino Bar Inc,Kenneth Jones,6715 Main Dr,Mendocino,CA,95052,Mendocino,(530) 393-2359,2014-06-09,2025-11-04
58-848099,58,Caterer's Beer & Wine,ACTIVE,The Mendocino Restaurant LLC,Andrew Anderson,3038 Broad Way,Mendocino,CA,93813,Mendocino,(442) 606-8698,2019-01-05,2026-09-28
20-517962,20,Off-Sale Beer & Wine,ACTIVE,Mendocino Market Inc,James Gonzalez,4225 Center Ln,Mendocino,CA,93484,Mendocino,(530) 970-5125,2016-06-13,2025-11-24
75-150797,75,Event Permit Holder,ACTIVE,The Mendocino Tavern LLC,Robert Smith,7119 Center Dr,Mendocino,CA,92128,Mendocino,(442) 270-6410,2020-08-03,2024-07-14
47-538343,47,On-Sale General - Restaurant,ACTIVE,The Mendocino Bar,Paul Lopez,4357 Center Ave,Mendocino,CA,94389,Mendocino,(831) 751-5022,2023-10-05,2026-08-21
20-227953,20,Off-Sale Beer & Wine,ACTIVE,Mendocino Tavern,Lisa Martinez,6713 Broad St,Mendocino,CA,93149,Mendocino,(916) 573-3687,2013-02-01,2026-02-07
58-921110,58,Caterer's Beer & Wine,ACTIVE,Mendocino Restaurant,Steven Martin,1567 Broad Ave,Mendocino,CA,95258,Mendocino,(831) 592-9979,2012-06-15,2025-11-12
75-271312,75,Event Permit Holder,ACTIVE,Mendocino Cafe,William Moore,4992 Center Ave,Mendocino,CA,93065,Mendocino,(209) 271-7519,2020-04-26,2024-07-21
58-192156,58,Caterer's Beer & Wine,ACTIVE,Mendocino Tavern LLC,William Martin,1198 Center Pl,Mendocino,CA,95410,Mendocino,(559) 883-8211,2020-02-12,2024-03-14
58-818617,58,Caterer's Beer & Wine,ACTIVE,Mendocino Market Inc,Paul Jackson,5885 Broad Blvd,Mendocino,CA,91019,Mendocino,(209) 526-5497,2018-03-09,2025-12-23
20-596222,20,Off-Sale Beer & Wine,ACTIVE,Mendocino Restaurant,Andrew Lopez,162 Broad Way,Mendocino,CA,90108,Mendocino,(916) 241-3754,2020-02-15,2026-08-18
48-252331,48,On-Sale General - Bar/Tavern,ACTIVE,Mendocino Cafe Inc,Paul Miller,1038 Center Rd,Mendocino,CA,90301,Mendocino,(760) 322-9790,2019-12-17,2025-02-22
58-787286,58,Caterer's Beer & Wine,ACTIVE,Mendocino Bar,Maria Brown,6744 Main St,Mendocino,CA,90739,Mendocino,(559) 513-1100,2015-12-05,2026-04-05
21-254460,21,Off-Sale General,ACTIVE,Mendocino Market Inc,Lisa Miller,7126 Broad Rd,Mendocino,CA,91082,Mendocino,(209) 452-5198,2022-12-20,2024-04-20
47-429365,47,On-Sale General - Restaurant,ACTIVE,Mendocino Cafe,Paul Brown,6345 Main St,Mendocino,CA,90943,Mendocino,(530) 884-3680,2020-07-26,2026-02-16
75-722432,75,Event Permit Holder,ACTIVE,Mendocino Bar Inc,Christopher Taylor,7026 Center St,Mendocino,CA,95088,Mendocino,(707) 370-2564,2013-04-06,2025-10-28
48-944652,48,On-Sale General - Bar/Tavern,ACTIVE,Mendocino Market,Michael Jackson,4625 Main Way,Mendocino,CA,95740,Mendocino,(559) 726-2330,2016-04-04,2024-03-16
58-463196,58,Caterer's Beer & Wine,ACTIVE,Mendocino Market,Michelle Wilson,7588 Center Way,Mendocino,CA,93195,Mendocino,(559) 261-8605,2023-10-27,2025-12-08
