license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
41-416647,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Company,Steven Hernandez Miller,7201 Front Dr #386,Ceres,CA,93343,Stanislaus,(209) 981-8221,2021-08-04,2022-08-04
41-402469,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Stanislaus Inc 96,Michael Williams Johnson,8367 Lincoln Rd #635,Ceres,CA,94758,Stanislaus,(209) 859-3411,2021-09-20,2022-09-20
41-830382,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Modesto,Christopher Smith,9016 7th Ln #517,Modesto,CA,93567,Stanislaus,(209) 353-5421,2013-11-02,2014-11-02
41-266079,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Turlock Heights Group,Michael Miller,6292 5th Pl,Turlock,CA,91580,Stanislaus,(209) 248-3376,2006-04-02,2007-04-02
41-263217,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Stanislaus LLC,Kenneth Jones,7135 Lincoln Rd,Turlock,CA,95569,Stanislaus,(209) 641-6893,2009-09-18,2010-09-18
41-453795,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,Andrew Martinez Hernandez,1153 Franklin Blvd #359,Turlock,CA,92943,Stanislaus,(209) 584-2586,2007-08-01,2008-08-01
41-989258,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Stanislaus,Mark Smith,843 7th Pl,Ceres,CA,92588,Stanislaus,(209) 467-7179,2014-11-17,2015-11-17
41-679647,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,John Martinez,8738 Madison Rd,Modesto,CA,95637,Stanislaus,(209) 696-2038,2012-09-27,2013-09-27
41-401233,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Company,William Jackson,1158 5th Blvd,Ceres,CA,94089,Stanislaus,(209) 973-4597,2004-04-21,2005-04-21
41-674141,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House LLC,Maria Garcia,9849 Madison Ln,Modesto,CA,94669,Stanislaus,(209) 870-4997,2021-11-24,2022-11-24
41-410311,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Ceres Group,John Smith Wilson,8152 Franklin Rd #564,Ceres,CA,92435,Stanislaus,(209) 378-7844,2020-12-15,2021-12-15
41-786444,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Corp,Michael Smith,9614 1st St #404,Modesto,CA,92505,Stanislaus,(209) 752-6865,2013-01-07,2014-01-07
41-768897,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,Andrew Jones,5651 Broadway Ln #820,Ceres,CA,93921,Stanislaus,(209) 350-6753,2005-02-08,2006-02-08
41-891175,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,Steven Smith,1982 Broadway Rd,Ceres,CA,92174,Stanislaus,(209) 318-2238,2002-07-14,2003-07-14
41-691410,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen 11,James Anderson,7721 Mission Ave,Turlock,CA,91045,Stanislaus,(209) 279-5060,2012-12-03,2013-12-03
41-814956,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Turlock Corp,James Smith Williams,2223 Madison Way #424,Turlock,CA,92070,Stanislaus,(209) 315-1877,2024-11-25,2025-11-25
41-142119,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant,James Brown,2194 Front Ct,Modesto,CA,95457,Stanislaus,(209) 780-6889,2011-10-13,2012-10-13
41-606787,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Co,Maria Hernandez,7393 Pico Blvd #310,Ceres,CA,92862,Stanislaus,(209) 494-3552,2009-05-23,2010-05-23
41-754196,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Stanislaus,Kenneth Jones,1597 Front Ln,Modesto,CA,90272,Stanislaus,(209) 667-3115,2011-12-15,2012-12-15
41-198593,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Turlock Heights,Kenneth Martin,1257 4th Pl #791,Turlock,CA,91897,Stanislaus,(209) 410-9510,2012-11-19,2013-11-19
41-940562,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner,Jennifer Gonzalez Williams,3323 Washington Way,Ceres,CA,92516,Stanislaus,(209) 462-2720,2015-11-01,2016-11-01
41-935888,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Modesto Valley,Daniel Anderson,9663 Sunset St,Modesto,CA,91664,Stanislaus,(209) 698-1984,2003-01-09,2004-01-09
41-501563,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheGrill Stanislaus 9,Anthony Moore Thomas,1014 Hollywood Ct,Turlock,CA,94059,Stanislaus,(209) 834-6150,2015-06-11,2016-06-11
41-802127,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen LLC,Jennifer Jones,9857 Pico Ln,Turlock,CA,90764,Stanislaus,(209) 229-9687,2011-02-02,2012-02-02
41-140691,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Corp 52,Maria Williams,8103 Wilshire Ln,Ceres,CA,96114,Stanislaus,(209) 704-1226,2004-08-03,2005-08-03
41-661616,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Stanislaus,Christopher Smith,4394 Washington Way,Ceres,CA,92737,Stanislaus,(209) 399-3025,2019-05-24,2020-05-24
41-341903,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Group,Kenneth Moore,9387 6th Rd,Modesto,CA,95480,Stanislaus,(209) 450-8095,2009-03-19,2010-03-19
41-857298,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewPlace Stanislaus 29,Steven Moore,1793 6th Ave,Turlock,CA,90491,Stanislaus,(209) 980-1273,2023-06-28,2024-06-28
41-940419,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheSpot Stanislaus Co 46,Anthony Jackson,2405 Lincoln Way,Ceres,CA,93689,Stanislaus,(209) 245-2945,2003-12-23,2004-12-23
41-493716,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Company,Andrew Jackson,2695 Main Ave,Turlock,CA,93220,Stanislaus,(209) 414-8546,2021-07-26,2022-07-26
41-578163,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldSpot Ceres 61,James Anderson,2733 Sunset Rd,Ceres,CA,94034,Stanislaus,(209) 522-9141,2013-09-15,2014-09-15
41-989688,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewBistro Co 91,Michelle Martinez,1098 Jefferson St,Turlock,CA,90115,Stanislaus,(209) 491-8024,2016-04-05,2017-04-05
41-141455,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Stanislaus Co 85,Kenneth Johnson,7250 Jefferson Pl,Turlock,CA,93970,Stanislaus,(209) 500-7103,2002-05-20,2003-05-20
41-129843,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Turlock Co,Paul Brown,6925 Front Way #247,Turlock,CA,94044,Stanislaus,(209) 691-1164,2022-11-03,2023-11-03
41-473921,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheTavern LLC 97,Daniel Lopez,2090 Wilshire Ln,Turlock,CA,93946,Stanislaus,(209) 686-2111,2017-08-27,2018-08-27
41-638800,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldKitchen Stanislaus Group 71,Robert Anderson,2948 Broadway Pl,Modesto,CA,92707,Stanislaus,(209) 557-3982,2011-07-23,2012-07-23
41-499724,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Stanislaus,Daniel Martinez Martinez,9867 Market Ave,Ceres,CA,90427,Stanislaus,(209) 261-2975,2006-07-25,2007-07-25
41-449641,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Corp,Christopher Hernandez,4642 2nd Rd,Modesto,CA,92663,Stanislaus,(209) 859-9683,2024-07-10,2025-07-10
41-461487,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Turlock Hills Company,James Smith,2653 Madison Ln #328,Turlock,CA,90657,Stanislaus,(209) 682-1178,2001-05-12,2002-05-12
41-356914,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Ceres Hills,Paul Smith,594 Madison Rd,Ceres,CA,95919,Stanislaus,(209) 975-4297,2000-08-18,2001-08-18
41-903020,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Stanislaus,John Jackson,976 Oak Way,Ceres,CA,95152,Stanislaus,(209) 218-8519,2018-04-17,2019-04-17
41-818843,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Stanislaus Group,Anthony Moore,6295 Pico Dr,Ceres,CA,90162,Stanislaus,(209) 613-5106,2011-03-02,2012-03-02
41-824020,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,Michael Garcia,2591 State Ct,Ceres,CA,95039,Stanislaus,(209) 405-5791,2020-03-13,2021-03-13
41-992174,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCafe Modesto LLC 76,Maria Hernandez Hernandez,3952 Pico Blvd #145,Modesto,CA,92846,Stanislaus,(209) 683-8273,2009-09-17,2010-09-17
41-976647,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewDiner Modesto 83,Kenneth Davis,5655 6th Ct,Modesto,CA,94558,Stanislaus,(209) 351-5061,2005-03-01,2006-03-01
41-782329,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldRestaurant Modesto 33,Christopher Davis,6484 Main Dr,Modesto,CA,93393,Stanislaus,(209) 971-6111,2004-09-22,2005-09-22
41-702058,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Modesto Heights Inc,Daniel Martin,9123 Market Pl,Modesto,CA,92195,Stanislaus,(209) 903-2705,2008-10-25,2009-10-25
41-777105,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Ceres Group,Kenneth Hernandez,2149 Main Ln #572,Ceres,CA,93189,Stanislaus,(209) 599-6030,2023-09-19,2024-09-19
41-146657,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Corp,Christopher Miller,1519 Sunset Pl,Turlock,CA,93980,Stanislaus,(209) 820-5167,2017-01-07,2018-01-07
41-163570,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Modesto Group,Michelle Jackson,9489 Mission Ct,Modesto,CA,95532,Stanislaus,(209) 812-5196,2005-10-16,2006-10-16
41-312754,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Stanislaus LLC,Robert Davis,1557 Main Blvd,Turlock,CA,95531,Stanislaus,(209) 277-9622,2012-08-16,2013-08-16
41-875892,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Stanislaus Company,Daniel Thomas,1941 Jefferson Ave,Modesto,CA,95569,Stanislaus,(209) 752-6271,2010-11-03,2011-11-03
41-493240,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Ceres,Matthew Lopez,5121 Front Ln,Ceres,CA,95119,Stanislaus,(209) 416-1088,2012-12-09,2013-12-09
41-667200,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewGrill 8,Maria Gonzalez Hernandez,2878 Maple Ct #495,Modesto,CA,92350,Stanislaus,(209) 704-1397,2006-02-15,2007-02-15
41-437089,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern 75,Lisa Moore Rodriguez,3998 Washington Dr,Turlock,CA,94788,Stanislaus,(209) 420-8454,2008-09-19,2009-09-19
41-105111,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Ceres Group,Daniel Smith Jones,1257 Ocean Rd,Ceres,CA,90538,Stanislaus,(209) 817-9580,2016-11-21,2017-11-21
41-265428,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldDiner Inc 79,Christopher Johnson,9169 Washington Ave,Turlock,CA,95882,Stanislaus,(209) 656-9295,2010-02-24,2011-02-24
41-653288,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCafe Stanislaus Corp 38,Michelle Williams,8326 Broadway Blvd,Turlock,CA,91168,Stanislaus,(209) 694-6520,2021-07-08,2022-07-08
41-113126,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Turlock Corp,Michelle Smith,8835 Madison Ct,Turlock,CA,93021,Stanislaus,(209) 800-5034,2003-12-14,2004-12-14
41-775538,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Co,Paul Jackson Johnson,2978 Madison Dr,Turlock,CA,90992,Stanislaus,(209) 882-5788,2009-11-16,2010-11-16
41-884577,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Modesto Valley 34,Maria Moore,4291 Main Blvd,Modesto,CA,92492,Stanislaus,(209) 662-1570,2013-11-19,2014-11-19
41-883006,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Ceres Hills,Michelle Johnson,2026 2nd St #246,Ceres,CA,90914,Stanislaus,(209) 256-9059,2021-12-02,2022-12-02
41-902334,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Co,Andrew Gonzalez,3661 5th Pl,Ceres,CA,94316,Stanislaus,(209) 265-5962,2002-02-23,2003-02-23
41-314921,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Turlock Corp 54,Kenneth Miller,7296 Franklin Dr,Turlock,CA,90436,Stanislaus,(209) 264-6808,2006-10-05,2007-10-05
41-227745,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Stanislaus Co,Christopher Miller Taylor,7264 Maple Rd #406,Ceres,CA,93288,Stanislaus,(209) 484-8155,2008-03-14,2009-03-14
41-758639,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheBistro Stanislaus 68,David Garcia Rodriguez,3116 Franklin Pl,Ceres,CA,92197,Stanislaus,(209) 529-8858,2014-03-02,2015-03-02
41-658614,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner,Maria Jackson,3405 Lincoln Way #186,Ceres,CA,93543,Stanislaus,(209) 392-8747,2023-08-28,2024-08-28
41-637900,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Ceres,Michelle Williams,6612 Hollywood Pl #840,Ceres,CA,92051,Stanislaus,(209) 572-3744,2014-08-07,2015-08-07
41-965948,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,William Brown,8809 Pico Ln,Ceres,CA,90532,Stanislaus,(209) 645-8968,2014-08-03,2015-08-03
41-143734,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place,Kenneth Davis,1625 Hollywood Rd #129,Modesto,CA,92038,Stanislaus,(209) 506-1082,2019-08-04,2020-08-04
41-856398,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Ceres Valley Co,Christopher Davis Martin,8251 5th Ave,Ceres,CA,95792,Stanislaus,(209) 550-3652,2012-09-03,2013-09-03
41-470872,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner,Steven Hernandez,182 Broadway Ct #555,Modesto,CA,91320,Stanislaus,(209) 391-9678,2023-11-12,2024-11-12
41-494958,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Stanislaus Corp,John Garcia,847 1st Rd,Modesto,CA,94910,Stanislaus,(209) 595-7771,2019-03-16,2020-03-16
41-864101,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCorner Turlock 6,Maria Williams,1831 3rd Ct #198,Turlock,CA,92715,Stanislaus,(209) 708-1474,2012-07-13,2013-07-13
41-912293,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Company,David Miller,6561 Lincoln Dr,Turlock,CA,94601,Stanislaus,(209) 546-9219,2021-02-13,2022-02-13
41-737481,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewBistro Turlock Valley 61,Kenneth Williams Brown,9714 Sunset St,Turlock,CA,94789,Stanislaus,(209) 725-1361,2014-11-28,2015-11-28
41-786972,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Group 89,Michelle Brown,8867 Ocean Pl,Modesto,CA,91674,Stanislaus,(209) 956-5480,2009-07-28,2010-07-28
41-266537,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Modesto Heights Corp,David Brown Jones,9047 Oak Blvd,Modesto,CA,91418,Stanislaus,(209) 348-6864,2016-01-20,2017-01-20
41-682718,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Turlock,Jennifer Jones,8807 5th Rd,Turlock,CA,91861,Stanislaus,(209) 399-6853,2021-04-12,2022-04-12
41-545731,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Modesto,Kenneth Hernandez,1908 Franklin Rd,Modesto,CA,90001,Stanislaus,(209) 683-6421,2021-06-08,2022-06-08
41-591997,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Company 55,James Davis,3053 Jefferson Rd,Turlock,CA,96069,Stanislaus,(209) 241-7462,2005-09-15,2006-09-15
41-606036,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCorner Ceres Hills 85,Mark Lopez Davis,2271 Franklin St,Ceres,CA,92158,Stanislaus,(209) 456-6816,2005-08-14,2006-08-14
41-494698,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Stanislaus,Christopher Taylor,8095 Washington St,Ceres,CA,94359,Stanislaus,(209) 853-1003,2009-01-24,2010-01-24
41-989529,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Company,Kenneth Garcia,1414 Maple Ln,Ceres,CA,94701,Stanislaus,(209) 215-3785,2005-02-18,2006-02-18
41-813649,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant,Steven Miller,839 3rd Ct #211,Modesto,CA,94445,Stanislaus,(209) 494-1707,2022-04-21,2023-04-21
41-431635,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Modesto Company,John Martinez,8954 Front Dr #152,Modesto,CA,95969,Stanislaus,(209) 606-8604,2024-08-04,2025-08-04
41-527107,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,Anthony Davis,6386 Market Ln,Turlock,CA,93754,Stanislaus,(209) 371-8717,2022-10-22,2023-10-22
41-226493,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,James Williams,4164 1st Ave #979,Ceres,CA,90216,Stanislaus,(209) 999-9386,2008-12-24,2009-12-24
41-507381,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Stanislaus,Andrew Miller,1193 3rd Ave,Modesto,CA,94112,Stanislaus,(209) 247-5602,2018-04-21,2019-04-21
41-412522,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Turlock,David Hernandez,7088 Jefferson Ln,Turlock,CA,95262,Stanislaus,(209) 370-7957,2000-01-27,2001-01-27
41-906390,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,Steven Moore,672 Mission Ct,Ceres,CA,94060,Stanislaus,(209) 527-4959,2000-02-07,2001-02-07
41-225830,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Modesto,Mark Martinez,6470 Washington Way,Modesto,CA,90878,Stanislaus,(209) 941-7384,2017-03-26,2018-03-26
41-160254,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewDiner Modesto Company 16,Steven Rodriguez Davis,6496 Front Dr,Modesto,CA,90425,Stanislaus,(209) 234-4993,2013-05-28,2014-05-28
41-156603,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Modesto,Michelle Thomas Brown,6482 State Ct,Modesto,CA,90306,Stanislaus,(209) 950-1053,2014-09-26,2015-09-26
41-526728,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Stanislaus Co,Kenneth Moore Jackson,6023 Franklin Ave,Ceres,CA,94215,Stanislaus,(209) 556-8588,2011-01-17,2012-01-17
41-690099,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Stanislaus,Daniel Wilson,3643 5th Way,Turlock,CA,91731,Stanislaus,(209) 925-1964,2002-06-17,2003-06-17
41-725590,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Modesto Hills Group,Lisa Moore,7626 Hollywood Way,Modesto,CA,95357,Stanislaus,(209) 436-4455,2020-04-16,2021-04-16
41-378495,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Turlock,Robert Garcia,6986 Broadway Ave #974,Turlock,CA,90649,Stanislaus,(209) 232-2663,2004-05-01,2005-05-01
41-949940,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Stanislaus,Daniel Williams,1779 Broadway Ln,Modesto,CA,91827,Stanislaus,(209) 911-2044,2010-10-11,2011-10-11
41-776098,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Stanislaus,Maria Anderson,3372 3rd Ct,Ceres,CA,94742,Stanislaus,(209) 688-7523,2000-05-11,2001-05-11
41-218327,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Stanislaus,Paul Jackson,9629 Pico Pl #906,Turlock,CA,94351,Stanislaus,(209) 889-7021,2017-11-26,2018-11-26
41-826436,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Modesto Hills,Robert Taylor,6189 2nd Rd,Modesto,CA,90622,Stanislaus,(209) 572-6451,2001-01-27,2002-01-27
41-360087,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Modesto,Steven Thomas,5374 Madison Rd,Modesto,CA,93191,Stanislaus,(209) 659-5890,2013-07-08,2014-07-08
41-611747,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Ceres Company,Andrew Johnson Smith,4069 Hollywood Pl,Ceres,CA,93205,Stanislaus,(209) 770-2023,2001-01-15,2002-01-15
41-633178,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewDiner Modesto Heights 57,William Miller,6975 3rd Way,Modesto,CA,96071,Stanislaus,(209) 918-3709,2000-12-15,2001-12-15
41-403384,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,Maria Taylor,143 5th Dr #482,Modesto,CA,95586,Stanislaus,(209) 877-4661,2002-02-25,2003-02-25
