license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
47-464675,47,On-Sale General - Restaurant,ACTIVE,Bar Oceanside,David Johnson,4970 State Way #219,Oceanside,CA,94149,San Diego,(619) 644-4475,2014-09-15,2015-09-15
47-887722,47,On-Sale General - Restaurant,ACTIVE,Steakhouse Co,Paul Wilson Wilson,5305 Ocean Ave,South San Francisco,CA,93353,San Mateo,(650) 752-1823,2006-04-24,2007-04-24
47-154726,47,On-Sale General - Restaurant,ACTIVE,Tavern Anaheim,Daniel Taylor,8040 Washington Dr #235,Anaheim,CA,91257,Orange,(714) 678-6170,2019-02-24,2020-02-24
47-575593,47,On-Sale General - Restaurant,ACTIVE,Bar,Jennifer Taylor,4274 Sunset St,Hayward,CA,92931,Alameda,(510) 749-8467,2007-10-03,2008-10-03
47-821880,47,On-Sale General - Restaurant,ACTIVE,OldBar & Grill Mill Valley Valley Co 52,Michelle Anderson Moore,8347 Wilshire Way,Mill Valley,CA,90655,Marin,(415) 551-6955,2003-03-16,2004-03-16
47-789891,47,On-Sale General - Restaurant,ACTIVE,Bar San Mateo Hills Group,Michelle Wilson Thomas,537 Madison Ave,San Mateo,CA,94876,San Mateo,(650) 633-9914,2010-09-28,2011-09-28
47-230032,47,On-Sale General - Restaurant,ACTIVE,NewChophouse Long Beach Co 17,Michelle Martinez,2858 Pico Way,Long Beach,CA,94198,Los Angeles,(818) 770-9108,2011-02-03,2012-02-03
47-595528,47,On-Sale General - Restaurant,ACTIVE,Chophouse LLC,Maria Rodriguez Martin,359 State Dr,Los Angeles,CA,91056,Los Angeles,(661) 963-8041,2001-01-24,2002-01-24
47-833860,47,On-Sale General - Restaurant,ACTIVE,Sports Bar Los Angeles,Christopher Garcia,3169 Sunset Blvd #698,Long Beach,CA,94898,Los Angeles,(626) 327-3311,2011-10-19,2012-10-19
47-726697,47,On-Sale General - Restaurant,ACTIVE,Chophouse Stockton Valley Inc,Daniel Rodriguez,7047 Washington Pl,Stockton,CA,94795,San Joaquin,(209) 317-7520,2019-03-06,2020-03-06
47-364826,47,On-Sale General - Restaurant,ACTIVE,Bar Inc,Michelle Jackson,2127 State Ave,Bakersfield,CA,91740,Kern,(805) 619-3110,2012-08-22,2013-08-22
47-598779,47,On-Sale General - Restaurant,ACTIVE,Bar LLC,Robert Williams,8186 4th Rd #130,Sonoma,CA,90040,Sonoma,(707) 335-3993,2023-05-11,2024-05-11
47-574598,47,On-Sale General - Restaurant,ACTIVE,Sports Bar Glendale,Kenneth Williams,9729 Washington Rd,Glendale,CA,94147,Los Angeles,(213) 699-4947,2020-11-22,2021-11-22
47-508408,47,On-Sale General - Restaurant,ACTIVE,Tavern,Mark Miller Hernandez,637 6th St,San Luis Obispo,CA,91202,San Luis Obispo,(805) 868-9385,2013-02-26,2014-02-26
47-667977,47,On-Sale General - Restaurant,ACTIVE,Brasserie Orange,Mark Gonzalez,8836 Oak Ct #384,Newport Beach,CA,91291,Orange,(714) 826-3456,2019-11-18,2020-11-18
47-544905,47,On-Sale General - Restaurant,ACTIVE,Bar Marin Group,James Gonzalez,4282 Maple Pl,Novato,CA,95459,Marin,(415) 918-6043,2019-11-18,2020-11-18
47-874130,47,On-Sale General - Restaurant,ACTIVE,Pub Co,Paul Brown,4086 Lincoln St #991,Glendale,CA,92846,Los Angeles,(661) 606-9955,2000-08-10,2001-08-10
47-906216,47,On-Sale General - Restaurant,ACTIVE,Bar Sacramento,John Taylor,2494 Lincoln Pl,Sacramento,CA,91943,Sacramento,(916) 325-7370,2002-08-07,2003-08-07
47-375126,47,On-Sale General - Restaurant,ACTIVE,Lounge Oxnard LLC,Matthew Taylor,8255 Main Ct,Oxnard,CA,91065,Ventura,(820) 631-2707,2005-04-07,2006-04-07
47-738531,47,On-Sale General - Restaurant,ACTIVE,Chophouse Company,Andrew Smith Martinez,978 Oak Ln,Glendale,CA,95129,Los Angeles,(818) 271-5908,2008-01-04,2009-01-04
47-150717,47,On-Sale General - Restaurant,ACTIVE,Bar & Grill 21,Paul Jackson,2904 Madison Blvd,Rancho Cucamonga,CA,93614,San Bernardino,(760) 998-8336,2006-01-18,2007-01-18
47-605028,47,On-Sale General - Restaurant,ACTIVE,Chophouse Anaheim Hills,Lisa Davis,7776 5th Ln #127,Anaheim,CA,91764,Orange,(657) 764-2470,2017-12-21,2018-12-21
47-343674,47,On-Sale General - Restaurant,ACTIVE,Chophouse,David Martin Jones,736 Pico Ln #420,Stockton,CA,96008,San Joaquin,(209) 955-9044,2013-07-11,2014-07-11
47-689662,47,On-Sale General - Restaurant,ACTIVE,NewSports Bar Co 63,Maria Davis,5779 6th Ave,Richmond,CA,91683,Contra Costa,(925) 300-4386,2014-10-05,2015-10-05
47-118325,47,On-Sale General - Restaurant,ACTIVE,Sports Bar Company,Mark Brown,6045 2nd Ln,Los Angeles,CA,93852,Los Angeles,(310) 488-6590,2008-09-10,2009-09-10
47-106262,47,On-Sale General - Restaurant,ACTIVE,Lounge Burbank,John Hernandez,1551 Wilshire Dr,Burbank,CA,91515,Los Angeles,(661) 799-3668,2002-03-08,2003-03-08
47-304684,47,On-Sale General - Restaurant,ACTIVE,NewChophouse Escondido Co 34,Kenneth Martin,1589 Franklin Rd,Escondido,CA,90691,San Diego,(760) 938-7376,2019-08-02,2020-08-02
47-309262,47,On-Sale General - Restaurant,ACTIVE,Pub San Jose Heights 82,Paul Moore,588 Mission Way #572,San Jose,CA,94953,Santa Clara,(669) 513-9742,2006-10-19,2007-10-19
47-508631,47,On-Sale General - Restaurant,ACTIVE,Lounge Los Angeles Group,Mark Williams,2164 1st Ave,Los Angeles,CA,91520,Los Angeles,(424) 641-5512,2006-08-14,2007-08-14
47-981160,47,On-Sale General - Restaurant,ACTIVE,Tavern Company,Jennifer Johnson,747 Lincoln Way #378,Long Beach,CA,93650,Los Angeles,(310) 270-6760,2001-07-10,2002-07-10
47-620852,47,On-Sale General - Restaurant,ACTIVE,Chophouse Stockton LLC,Michelle Moore,6050 6th Dr #340,Stockton,CA,93519,San Joaquin,(209) 539-5845,2023-09-14,2024-09-14
47-448138,47,On-Sale General - Restaurant,ACTIVE,Chophouse San Joaquin Co,William Miller,6099 Franklin Ct,Tracy,CA,94386,San Joaquin,(209) 588-7957,2011-03-02,2012-03-02
47-446224,47,On-Sale General - Restaurant,ACTIVE,Bar,Maria Martinez,6487 Oak Rd #592,Daly City,CA,91727,San Mateo,(650) 584-1951,2016-02-23,2017-02-23
47-426626,47,On-Sale General - Restaurant,ACTIVE,NewChophouse Santa Ana 44,David Lopez,4797 State Way,Santa Ana,CA,93764,Orange,(949) 877-4674,2009-03-27,2010-03-27
47-480983,47,On-Sale General - Restaurant,ACTIVE,Steakhouse,Michael Wilson,4938 Market Way,Los Angeles,CA,90632,Los Angeles,(213) 405-2807,2022-07-17,2023-07-17
47-410376,47,On-Sale General - Restaurant,ACTIVE,Steakhouse Visalia,Maria Miller Taylor,7653 1st Way,Visalia,CA,91495,Tulare,(559) 790-5544,2009-05-02,2010-05-02
47-153239,47,On-Sale General - Restaurant,ACTIVE,Brasserie Fresno Company,Michelle Williams Jones,4665 Lincoln Rd,Clovis,CA,96184,Fresno,(559) 913-4589,2017-02-09,2018-02-09
47-672114,47,On-Sale General - Restaurant,ACTIVE,Tavern San Francisco LLC,Daniel Jones,3821 3rd Ln #181,San Francisco,CA,95750,San Francisco,(415) 874-7814,2021-07-18,2022-07-18
47-749902,47,On-Sale General - Restaurant,ACTIVE,Lounge Santa Clara Co,Robert Gonzalez,8849 5th Blvd,Santa Clara,CA,93157,Santa Clara,(669) 896-7536,2009-06-19,2010-06-19
47-465529,47,On-Sale General - Restaurant,ACTIVE,TheBrasserie 40,John Jones Rodriguez,4668 6th Rd,Vacaville,CA,92727,Solano,(707) 971-8932,2020-12-01,2021-12-01
47-692845,47,On-Sale General - Restaurant,ACTIVE,Steakhouse,Mark Martinez,3660 State St,Glendale,CA,94070,Los Angeles,(213) 451-2206,2019-09-09,2020-09-09
47-148173,47,On-Sale General - Restaurant,ACTIVE,Lounge Palo Alto Hills,Maria Smith,6080 Maple Blvd,Palo Alto,CA,90564,Santa Clara,(669) 303-4405,2000-07-07,2001-07-07
47-681928,47,On-Sale General - Restaurant,ACTIVE,TheSports Bar Corp 84,Lisa Martinez,4901 1st Blvd #199,Santa Barbara,CA,94947,Santa Barbara,(805) 595-1989,2000-01-01,2001-01-01
47-927989,47,On-Sale General - Restaurant,ACTIVE,Pub Co,Maria Brown Miller,7581 Main Blvd,Pasadena,CA,93140,Los Angeles,(661) 437-5347,2021-08-19,2022-08-19
47-569786,47,On-Sale General - Restaurant,ACTIVE,Bar & Grill San Joaquin,William Williams,4016 1st Ave,Stockton,CA,91911,San Joaquin,(209) 947-4493,2020-02-28,2021-02-28
47-575261,47,On-Sale General - Restaurant,ACTIVE,Bar & Grill Santa Clara Hills Inc,Jennifer Smith,2512 Broadway Pl,Santa Clara,CA,91726,Santa Clara,(408) 511-9606,2009-04-27,2010-04-27
47-492665,47,On-Sale General - Restaurant,ACTIVE,Lounge Co,Robert Miller Brown,2521 Maple Way,Daly City,CA,91412,San Mateo,(650) 314-9304,2001-05-06,2002-05-06
47-352472,47,On-Sale General - Restaurant,ACTIVE,Lounge San Francisco Co,David Martinez,2093 Franklin St #263,San Francisco,CA,94657,San Francisco,(415) 843-7633,2013-08-10,2014-08-10
47-664470,47,On-Sale General - Restaurant,ACTIVE,Bar Los Angeles Co,Christopher Williams Martin,6594 Ocean Ave #916,Glendale,CA,93481,Los Angeles,(626) 925-3688,2024-12-10,2025-12-10
47-623204,47,On-Sale General - Restaurant,ACTIVE,Bar & Grill LLC,Anthony Smith,5104 7th Ave #802,Santa Monica,CA,93805,Los Angeles,(323) 814-4040,2000-06-18,2001-06-18
47-567755,47,On-Sale General - Restaurant,ACTIVE,Pub Stockton,Maria Williams,6675 Washington Way #653,Stockton,CA,95505,San Joaquin,(209) 523-2919,2005-05-11,2006-05-11
47-162932,47,On-Sale General - Restaurant,ACTIVE,Chophouse,Paul Taylor Garcia,9821 Broadway Rd,Hayward,CA,93385,Alameda,(925) 634-7665,2012-10-08,2013-10-08
47-853945,47,On-Sale General - Restaurant,ACTIVE,Sports Bar Company,Maria Garcia,4774 Maple Ct #295,Long Beach,CA,93386,Los Angeles,(661) 618-1192,2018-07-01,2019-07-01
47-758538,47,On-Sale General - Restaurant,ACTIVE,Sports Bar Newport Beach Valley LLC,Anthony Garcia,7786 5th Dr,Newport Beach,CA,94668,Orange,(714) 651-9372,2023-03-20,2024-03-20
47-968249,47,On-Sale General - Restaurant,ACTIVE,Tavern Los Angeles,Andrew Hernandez,4854 7th St,Santa Monica,CA,94666,Los Angeles,(661) 483-5687,2000-04-20,2001-04-20
47-396644,47,On-Sale General - Restaurant,ACTIVE,Chophouse,Michelle Thomas,9058 3rd Ave,Fresno,CA,92074,Fresno,(559) 313-3222,2010-08-02,2011-08-02
47-254825,47,On-Sale General - Restaurant,ACTIVE,OldChophouse Inc 66,Maria Wilson,9522 Jefferson Pl,Newport Beach,CA,91151,Orange,(714) 926-2983,2002-11-07,2003-11-07
47-393002,47,On-Sale General - Restaurant,ACTIVE,Bar Co,Jennifer Martin,2375 State Ln #886,Berkeley,CA,91523,Alameda,(510) 879-9219,2014-07-09,2015-07-09
47-237957,47,On-Sale General - Restaurant,ACTIVE,Lounge Group,Paul Moore,2136 6th Pl,Los Angeles,CA,92092,Los Angeles,(424) 912-4845,2001-06-20,2002-06-20
47-931691,47,On-Sale General - Restaurant,ACTIVE,Chophouse Santa Clara Hills,Lisa Gonzalez Rodriguez,7828 Front Ct,Santa Clara,CA,92886,Santa Clara,(669) 280-4706,2013-06-03,2014-06-03
47-743809,47,On-Sale General - Restaurant,ACTIVE,Sports Bar Los Angeles Group,Robert Moore,3177 Washington Ln #665,Long Beach,CA,92296,Los Angeles,(661) 868-1643,2014-04-26,2015-04-26
47-637189,47,On-Sale General - Restaurant,ACTIVE,NewSteakhouse Sacramento Inc 44,John Lopez,5332 Market Rd,Roseville,CA,91181,Sacramento,(916) 847-8479,2022-06-01,2023-06-01
47-549995,47,On-Sale General - Restaurant,ACTIVE,Bar & Grill Group,Andrew Rodriguez,4336 Hollywood Rd,Bakersfield,CA,95875,Kern,(661) 709-8204,2021-12-04,2022-12-04
47-416753,47,On-Sale General - Restaurant,ACTIVE,Lounge Roseville,Christopher Jackson,4483 4th Rd,Roseville,CA,91421,Sacramento,(916) 325-4431,2021-02-17,2022-02-17
47-253654,47,On-Sale General - Restaurant,ACTIVE,OldChophouse 74,Mark Brown,909 Ocean Rd,San Francisco,CA,90542,San Francisco,(628) 492-2135,2016-09-28,2017-09-28
47-746315,47,On-Sale General - Restaurant,ACTIVE,Chophouse Co,Maria Jones,6947 Broadway Way,Corona,CA,90981,Riverside,(760) 812-7308,2002-05-08,2003-05-08
47-371116,47,On-Sale General - Restaurant,ACTIVE,TheBrasserie San Luis Obispo 91,Michael Moore Martinez,6482 Main Dr,San Luis Obispo,CA,94160,San Luis Obispo,(805) 290-1252,2018-03-16,2019-03-16
47-326925,47,On-Sale General - Restaurant,ACTIVE,Bar & Grill San Diego Corp,Michael Lopez Jackson,6869 Oak Pl,Oceanside,CA,95564,San Diego,(760) 999-4667,2005-01-07,2006-01-07
47-482286,47,On-Sale General - Restaurant,ACTIVE,NewSteakhouse Group 47,James Martinez,1572 Madison Pl,Los Angeles,CA,95914,Los Angeles,(661) 500-2263,2002-06-08,2003-06-08
47-851530,47,On-Sale General - Restaurant,ACTIVE,TheSteakhouse 9,Robert Thomas,2851 6th Ave #881,Sunnyvale,CA,94189,Santa Clara,(408) 541-3578,2015-11-27,2016-11-27
47-626467,47,On-Sale General - Restaurant,ACTIVE,Lounge Bakersfield,Maria Johnson,5295 Lincoln Ct #433,Bakersfield,CA,90846,Kern,(805) 822-1859,2006-06-10,2007-06-10
47-783731,47,On-Sale General - Restaurant,ACTIVE,OldBar & Grill San Bernardino 69,William Smith,8737 1st Rd,Victorville,CA,91364,San Bernardino,(760) 674-7842,2005-04-12,2006-04-12
47-621793,47,On-Sale General - Restaurant,ACTIVE,Chophouse Co,John Williams,1093 3rd Ct #877,San Bernardino,CA,91406,San Bernardino,(909) 854-9269,2012-07-18,2013-07-18
47-331440,47,On-Sale General - Restaurant,ACTIVE,Bar San Mateo Hills Inc,Maria Wilson Rodriguez,1470 5th Way #467,San Mateo,CA,93069,San Mateo,(415) 495-2046,2017-07-21,2018-07-21
47-816918,47,On-Sale General - Restaurant,ACTIVE,Steakhouse Santa Clara,John Williams,3960 Lincoln Pl,San Jose,CA,90483,Santa Clara,(669) 841-4469,2014-03-12,2015-03-12
47-857340,47,On-Sale General - Restaurant,ACTIVE,Sports Bar Co,Steven Davis,3153 3rd Dr #651,San Jose,CA,94386,Santa Clara,(408) 293-8119,2007-03-28,2008-03-28
47-300187,47,On-Sale General - Restaurant,ACTIVE,Bar,Christopher Johnson Garcia,6668 Jefferson Ct,Richmond,CA,95925,Contra Costa,(510) 462-4592,2014-08-11,2015-08-11
47-516185,47,On-Sale General - Restaurant,ACTIVE,Tavern Inc,Christopher Smith,773 Washington St,San Diego,CA,93781,San Diego,(619) 376-9235,2004-01-18,2005-01-18
47-518549,47,On-Sale General - Restaurant,ACTIVE,Chophouse Los Angeles Corp,John Rodriguez,9214 6th Way,Long Beach,CA,90529,Los Angeles,(310) 560-8406,2020-12-04,2021-12-04
47-902279,47,On-Sale General - Restaurant,ACTIVE,OldPub Group 22,Anthony Thomas,2771 Front Ave,Petaluma,CA,95953,Sonoma,(707) 309-2764,2007-08-14,2008-08-14
47-722764,47,On-Sale General - Restaurant,ACTIVE,Sports Bar,Jennifer Garcia,4610 Broadway Blvd,San Francisco,CA,96174,San Francisco,(628) 570-3622,2017-08-01,2018-08-01
47-527773,47,On-Sale General - Restaurant,ACTIVE,Tavern,David Johnson,3576 2nd Ct,Huntington Beach,CA,95609,Orange,(714) 855-9389,2006-07-09,2007-07-09
47-334084,47,On-Sale General - Restaurant,ACTIVE,Chophouse Delano Valley,James Gonzalez,2731 Oak Blvd,Delano,CA,95871,Kern,(661) 541-1282,2015-03-27,2016-03-27
47-250245,47,On-Sale General - Restaurant,ACTIVE,Brasserie Newport Beach Group,Maria Miller,5758 1st Blvd,Newport Beach,CA,92213,Orange,(714) 536-6190,2002-08-03,2003-08-03
47-383343,47,On-Sale General - Restaurant,ACTIVE,Chophouse Corp,Paul Rodriguez,107 Ocean Blvd #364,Santa Monica,CA,95961,Los Angeles,(424) 660-7647,2014-11-04,2015-11-04
47-689299,47,On-Sale General - Restaurant,ACTIVE,TheSteakhouse Escondido Company 33,Robert Martin,3426 State Way #745,Escondido,CA,90681,San Diego,(760) 693-6682,2023-07-25,2024-07-25
47-499636,47,On-Sale General - Restaurant,ACTIVE,NewTavern 11,Andrew Miller,9484 Wilshire Pl,Madera,CA,96018,Fresno,(559) 822-4498,2020-01-10,2021-01-10
47-707153,47,On-Sale General - Restaurant,ACTIVE,Chophouse,Kenneth Rodriguez,129 7th Dr #647,Oceanside,CA,93243,San Diego,(619) 399-8400,2023-04-16,2024-04-16
47-587224,47,On-Sale General - Restaurant,ACTIVE,Bar Corp,Maria Martin Moore,1515 Sunset Pl,Mill Valley,CA,92286,Marin,(628) 437-7987,2015-09-07,2016-09-07
47-653715,47,On-Sale General - Restaurant,ACTIVE,ThePub Novato Corp 45,Mark Moore,1353 Pico Dr,Novato,CA,94718,Marin,(628) 943-9618,2008-10-26,2009-10-26
47-885692,47,On-Sale General - Restaurant,ACTIVE,Chophouse Co 33,Daniel Martin,4679 Jefferson Dr,Fairfield,CA,91924,Solano,(707) 315-1258,2020-03-17,2021-03-17
47-938219,47,On-Sale General - Restaurant,ACTIVE,Bar & Grill South San Francisco,Lisa Garcia,9411 Lincoln Blvd,South San Francisco,CA,90649,San Mateo,(650) 585-8939,2014-09-28,2015-09-28
47-335554,47,On-Sale General - Restaurant,ACTIVE,OldSteakhouse Victorville 99,Michelle Martinez,1170 1st Way,Victorville,CA,93956,San Bernardino,(760) 213-9722,2014-07-25,2015-07-25
47-220021,47,On-Sale General - Restaurant,ACTIVE,Sports Bar Group,James Moore,4895 7th Dr,Long Beach,CA,90188,Los Angeles,(310) 490-6228,2003-02-09,2004-02-09
47-341956,47,On-Sale General - Restaurant,ACTIVE,Brasserie,Andrew Hernandez,5766 Madison St,San Luis Obispo,CA,90058,San Luis Obispo,(805) 255-5303,2021-12-25,2022-12-25
47-927120,47,On-Sale General - Restaurant,ACTIVE,Bar San Rafael 47,Robert Martin Anderson,705 5th Ct #612,San Rafael,CA,90547,Marin,(628) 641-2062,2024-09-27,2025-09-27
47-199639,47,On-Sale General - Restaurant,ACTIVE,Lounge San Diego Inc,Mark Rodriguez,7195 2nd Dr #689,Escondido,CA,95601,San Diego,(760) 673-5712,2014-03-05,2015-03-05
47-355884,47,On-Sale General - Restaurant,ACTIVE,Chophouse Lodi Hills Company 47,Maria Lopez,4528 Jefferson Way,Lodi,CA,90494,San Joaquin,(209) 766-9872,2017-10-02,2018-10-02
47-705795,47,On-Sale General - Restaurant,ACTIVE,Sports Bar Victorville Company,Maria Jones,4610 State Ave #868,Victorville,CA,90757,San Bernardino,(909) 521-7410,2010-05-11,2011-05-11
47-493273,47,On-Sale General - Restaurant,ACTIVE,Lounge,Lisa Hernandez Gonzalez,1554 Mission Way #929,Burbank,CA,91918,Los Angeles,(818) 256-7083,2014-11-15,2015-11-15
47-130623,47,On-Sale General - Restaurant,ACTIVE,Brasserie San Francisco Valley Inc,Steven Johnson Hernandez,5317 Maple Ave,San Francisco,CA,91402,San Francisco,(415) 839-9943,2001-12-11,2002-12-11
47-323020,47,On-Sale General - Restaurant,ACTIVE,TheLounge Riverside Group 86,Mark Jackson,7337 State Rd,Palm Springs,CA,94138,Riverside,(951) 243-6269,2015-06-09,2016-06-09
47-573325,47,On-Sale General - Restaurant,ACTIVE,Bar Company 61,Michelle Davis,7308 6th Ct,Scotts Valley,CA,92118,Santa Cruz,(831) 989-2759,2015-02-06,2016-02-06
47-993468,47,On-Sale General - Restaurant,ACTIVE,Chophouse Rancho Cucamonga LLC,Maria Anderson Johnson,1428 Market Ave,Rancho Cucamonga,CA,91774,San Bernardino,(760) 618-1044,2015-10-20,2016-10-20
47-957276,47,On-Sale General - Restaurant,ACTIVE,Tavern Los Angeles Company,Daniel Jones,5477 5th St,Long Beach,CA,91084,Los Angeles,(213) 221-5060,2024-10-04,2025-10-04
47-281780,47,On-Sale General - Restaurant,ACTIVE,NewChophouse Inc 63,Daniel Thomas,8818 1st Ave,Santa Monica,CA,92644,Los Angeles,(661) 447-8026,2016-03-18,2017-03-18
47-812312,47,On-Sale General - Restaurant,ACTIVE,Bar & Grill Elk Grove Company,John Lopez,4548 2nd Pl,Elk Grove,CA,92694,Sacramento,(916) 978-6312,2010-05-26,2011-05-26
47-463058,47,On-Sale General - Restaurant,ACTIVE,Chophouse,Jennifer Johnson,4966 Ocean Ct,Santa Monica,CA,94551,Los Angeles,(424) 364-3350,2018-11-18,2019-11-18
47-341414,47,On-Sale General - Restaurant,ACTIVE,NewBrasserie 71,Lisa Jones,380 Pico Pl #252,Santa Clara,CA,92600,Santa Clara,(408) 738-4556,2010-11-13,2011-11-13
47-846506,47,On-Sale General - Restaurant,ACTIVE,Pub,Daniel Martin,2581 Madison Ave,Watsonville,CA,94372,Santa Cruz,(831) 482-9853,2020-08-03,2021-08-03
47-330894,47,On-Sale General - Restaurant,ACTIVE,Brasserie Carlsbad Corp,James Gonzalez,1165 Pico Blvd #209,Carlsbad,CA,95348,San Diego,(619) 964-4870,2009-09-14,2010-09-14
47-722866,47,On-Sale General - Restaurant,ACTIVE,TheTavern San Francisco Corp 8,Robert Moore Gonzalez,3783 3rd Ct #299,San Francisco,CA,95244,San Francisco,(628) 976-6602,2005-10-24,2006-10-24
47-593673,47,On-Sale General - Restaurant,ACTIVE,Sports Bar Group,David Thomas,7466 Jefferson St #283,Petaluma,CA,95732,Sonoma,(707) 633-4039,2018-06-21,2019-06-21
47-678950,47,On-Sale General - Restaurant,ACTIVE,Bar Ventura 31,Andrew Jackson,6332 4th Rd #832,Oxnard,CA,92857,Ventura,(820) 872-3715,2007-10-13,2008-10-13
47-745857,47,On-Sale General - Restaurant,ACTIVE,Lounge Corp,Steven Anderson,5114 1st Ln #278,Burbank,CA,91719,Los Angeles,(424) 562-2371,2010-10-14,2011-10-14
