First Name,Last Name,Email,Phone,Company,City,State,Country,Postal Code,Tags,Notes,Source
James,O'Brien,jo'brien@atlanticfisheries.ca,+1 (579) 991-9147,Atlantic Fisheries,Montreal,QC,CA,H4P 7G6,"Priority_A, Canada, Fishing","Industry: Fishing, Province: Quebec",Canada_Business_Directory
Christopher,Tremblay,christopher.tremblay@atlanticfisheries.ca,+1 (450) 240-2429,Atlantic Fisheries,Laval,QC,CA,H6M 8P0,"Priority_C, Canada, Fishing","Industry: Fishing, Province: Quebec",Canada_Business_Directory
Robert,Lee,rlee@quebecmanufacturing.ca,+1 (514) 845-8425,Quebec Manufacturing,Montreal,QC,CA,J1K 4E8,"Priority_A, Canada, Manufacturing","Industry: Manufacturing, Province: Quebec",Canada_Business_Directory
Emma,Bouchard,emma.bouchard@quebecmanufacturing.ca,+1 (514) 229-5487,Quebec Manufacturing,Quebec City,QC,CA,H9C 0D8,"Priority_B, Canada, Manufacturing","Industry: Manufacturing, Province: Quebec",Canada_Business_Directory
Anne,Johnson,anne.johnson@mapletechsolutions.ca,+1 (438) 835-8242,Maple Tech Solutions,Laval,QC,CA,G3E 1C8,"Priority_A, Canada, Technology","Industry: Technology, Province: Quebec",Canada_Business_Directory
Anne,Fortin,fortin.anne@atlanticfisheries.com,+1 (450) 216-8141,Atlantic Fisheries,Laval,QC,CA,H8N 5B2,"Priority_A, Canada, Fishing","Industry: Fishing, Province: Quebec",Canada_Business_Directory
Olivia,Lavoie,olivia.lavoie@quebecmanufacturing.ca,+1 (438) 523-3368,Quebec Manufacturing,Montreal,QC,CA,J3U 1S8,"Priority_A, Canada, Manufacturing","Industry: Manufacturing, Province: Quebec",Canada_Business_Directory
Marie,Murphy,mmurphy@prairieagricultureco.ca,+1 (579) 332-2174,Prairie Agriculture Co,Quebec City,QC,CA,J4B 4H4,"Priority_B, Canada, Agriculture","Industry: Agriculture, Province: Quebec",Canada_Business_Directory
Christopher,Murphy,murphy.christopher@prairieagricultureco.com,+1 (514) 609-9236,Prairie Agriculture Co,Laval,QC,CA,J6D 6X4,"Priority_A, Canada, Agriculture","Industry: Agriculture, Province: Quebec",Canada_Business_Directory
Michael,Smith,michael.smith@pacificsoftwareinc.ca,+1 (514) 495-6080,Pacific Software Inc,Quebec City,QC,CA,J7T 3P0,"Priority_B, Canada, Technology","Industry: Technology, Province: Quebec",Canada_Business_Directory
Sophie,Bouchard,sophie.bouchard@pacificsoftwareinc.ca,+1 (450) 902-6356,Pacific Software Inc,Gatineau,QC,CA,J2F 3N3,"Priority_A, Canada, Technology","Industry: Technology, Province: Quebec",Canada_Business_Directory
Pierre,Wilson,wilson.pierre@northernminingcorp.com,+1 (514) 251-9989,Northern Mining Corp,Laval,QC,CA,G6A 6K5,"Priority_C, Canada, Mining","Industry: Mining, Province: Quebec",Canada_Business_Directory
Isabelle,Chen,chen.isabelle@pacificsoftwareinc.com,+1 (450) 800-3221,Pacific Software Inc,Laval,QC,CA,G5W 3V8,"Priority_B, Canada, Technology","Industry: Technology, Province: Quebec",Canada_Business_Directory
Sarah,Lee,slee@atlanticfisheries.ca,+1 (579) 750-5276,Atlantic Fisheries,Laval,QC,CA,H5L 5H4,"Priority_A, Canada, Fishing","Industry: Fishing, Province: Quebec",Canada_Business_Directory
Emma,Gauthier,egauthier@quebecmanufacturing.ca,+1 (438) 455-5366,Quebec Manufacturing,Montreal,QC,CA,J7T 3N0,"Priority_A, Canada, Manufacturing","Industry: Manufacturing, Province: Quebec",Canada_Business_Directory
Robert,Wilson,wilson.robert@quebecmanufacturing.com,+1 (514) 644-8229,Quebec Manufacturing,Gatineau,QC,CA,J8Y 8Y9,"Priority_A, Canada, Manufacturing","Industry: Manufacturing, Province: Quebec",Canada_Business_Directory
Isabelle,MacDonald,imacdonald@northernminingcorp.ca,+1 (450) 453-7854,Northern Mining Corp,Montreal,QC,CA,J2K 3Z9,"Priority_C, Canada, Mining","Industry: Mining, Province: Quebec",Canada_Business_Directory
James,Morin,morin.james@atlanticfisheries.com,+1 (438) 769-8209,Atlantic Fisheries,Gatineau,QC,CA,H2B 2V5,"Priority_C, Canada, Fishing","Industry: Fishing, Province: Quebec",Canada_Business_Directory
Nathalie,O'Brien,nathalie.o'brien@northernminingcorp.ca,+1 (450) 706-1952,Northern Mining Corp,Quebec City,QC,CA,J7U 9E8,"Priority_A, Canada, Mining","Industry: Mining, Province: Quebec",Canada_Business_Directory
Isabelle,Bouchard,ibouchard@northernminingcorp.ca,+1 (579) 317-9144,Northern Mining Corp,Montreal,QC,CA,G3Y 2C9,"Priority_A, Canada, Mining","Industry: Mining, Province: Quebec",Canada_Business_Directory
Julie,Morin,morin.julie@atlanticfisheries.com,+1 (450) 976-5652,Atlantic Fisheries,Montreal,QC,CA,G9L 4K6,"Priority_A, Canada, Fishing","Industry: Fishing, Province: Quebec",Canada_Business_Directory
Isabelle,Côté,isabelle.côté@pacificsoftwareinc.ca,+1 (514) 475-8148,Pacific Software Inc,Quebec City,QC,CA,J7H 2F2,"Priority_A, Canada, Technology","Industry: Technology, Province: Quebec",Canada_Business_Directory
Sophie,Johnson,johnson.sophie@prairieagricultureco.com,+1 (514) 681-4161,Prairie Agriculture Co,Laval,QC,CA,H9E 8M0,"Priority_A, Canada, Agriculture","Industry: Agriculture, Province: Quebec",Canada_Business_Directory
Pierre,Smith,pierre.smith@prairieagricultureco.ca,+1 (579) 537-8970,Prairie Agriculture Co,Gatineau,QC,CA,G8X 6L1,"Priority_A, Canada, Agriculture","Industry: Agriculture, Province: Quebec",Canada_Business_Directory
Julie,Chen,julie.chen@prairieagricultureco.ca,+1 (450) 400-2938,Prairie Agriculture Co,Quebec City,QC,CA,G9A 7G6,"Priority_B, Canada, Agriculture","Industry: Agriculture, Province: Quebec",Canada_Business_Directory
Jean,Smith,smith.jean@quebecmanufacturing.com,+1 (579) 678-9503,Quebec Manufacturing,Montreal,QC,CA,H8V 6M9,"Priority_C, Canada, Manufacturing","Industry: Manufacturing, Province: Quebec",Canada_Business_Directory
Sarah,Gagné,gagné.sarah@mapletechsolutions.com,+1 (450) 547-7104,Maple Tech Solutions,Laval,QC,CA,G1Y 9B3,"Priority_B, Canada, Technology","Industry: Technology, Province: Quebec",Canada_Business_Directory
Robert,Gagné,rgagné@mapletechsolutions.ca,+1 (450) 403-5287,Maple Tech Solutions,Gatineau,QC,CA,J0K 4M4,"Priority_A, Canada, Technology","Industry: Technology, Province: Quebec",Canada_Business_Directory
William,Gagnon,gagnon.william@mapletechsolutions.com,+1 (514) 990-4509,Maple Tech Solutions,Gatineau,QC,CA,H9Z 3M3,"Priority_B, Canada, Technology","Industry: Technology, Province: Quebec",Canada_Business_Directory
Sarah,Murphy,murphy.sarah@pacificsoftwareinc.com,+1 (450) 915-6313,Pacific Software Inc,Quebec City,QC,CA,G1V 5S3,"Priority_B, Canada, Technology","Industry: Technology, Province: Quebec",Canada_Business_Directory
Anne,MacDonald,macdonald.anne@pacificsoftwareinc.com,+1 (450) 418-6336,Pacific Software Inc,Laval,QC,CA,J0L 3W5,"Priority_B, Canada, Technology","Industry: Technology, Province: Quebec",Canada_Business_Directory
Sarah,O'Brien,so'brien@mapletechsolutions.ca,+1 (579) 492-8847,Maple Tech Solutions,Quebec City,QC,CA,H7B 4V2,"Priority_A, Canada, Technology","Industry: Technology, Province: Quebec",Canada_Business_Directory
James,Lee,jlee@atlanticfisheries.ca,+1 (514) 808-1112,Atlantic Fisheries,Montreal,QC,CA,J7C 1K9,"Priority_C, Canada, Fishing","Industry: Fishing, Province: Quebec",Canada_Business_Directory
Robert,Lee,lee.robert@prairieagricultureco.com,+1 (438) 710-8624,Prairie Agriculture Co,Montreal,QC,CA,G7B 5X6,"Priority_B, Canada, Agriculture","Industry: Agriculture, Province: Quebec",Canada_Business_Directory
Jean,Fortin,fortin.jean@quebecmanufacturing.com,+1 (438) 418-1691,Quebec Manufacturing,Gatineau,QC,CA,G6M 1C8,"Priority_B, Canada, Manufacturing","Industry: Manufacturing, Province: Quebec",Canada_Business_Directory
Sophie,Gagné,sophie.gagné@prairieagricultureco.ca,+1 (514) 835-8558,Prairie Agriculture Co,Montreal,QC,CA,J0M 4J4,"Priority_A, Canada, Agriculture","Industry: Agriculture, Province: Quebec",Canada_Business_Directory
Pierre,Bouchard,pierre.bouchard@prairieagricultureco.ca,+1 (514) 558-3024,Prairie Agriculture Co,Laval,QC,CA,G4T 2B5,"Priority_C, Canada, Agriculture","Industry: Agriculture, Province: Quebec",Canada_Business_Directory
James,Chen,james.chen@quebecmanufacturing.ca,+1 (450) 864-5956,Quebec Manufacturing,Gatineau,QC,CA,J4D 1B0,"Priority_A, Canada, Manufacturing","Industry: Manufacturing, Province: Quebec",Canada_Business_Directory
Jean,Gagné,gagné.jean@quebecmanufacturing.com,+1 (438) 339-4564,Quebec Manufacturing,Quebec City,QC,CA,H1M 9W0,"Priority_A, Canada, Manufacturing","Industry: Manufacturing, Province: Quebec",Canada_Business_Directory
Robert,Morin,rmorin@quebecmanufacturing.ca,+1 (450) 745-1795,Quebec Manufacturing,Gatineau,QC,CA,G5P 7P2,"Priority_B, Canada, Manufacturing","Industry: Manufacturing, Province: Quebec",Canada_Business_Directory
Robert,Côté,robert.côté@prairieagricultureco.ca,+1 (438) 446-7498,Prairie Agriculture Co,Laval,QC,CA,J9G 0G9,"Priority_B, Canada, Agriculture","Industry: Agriculture, Province: Quebec",Canada_Business_Directory
Isabelle,Brown,isabelle.brown@northernminingcorp.ca,+1 (450) 236-3125,Northern Mining Corp,Gatineau,QC,CA,G1L 2U2,"Priority_B, Canada, Mining","Industry: Mining, Province: Quebec",Canada_Business_Directory
William,Gagnon,william.gagnon@mapletechsolutions.ca,+1 (438) 940-4744,Maple Tech Solutions,Laval,QC,CA,G0K 5C2,"Priority_C, Canada, Technology","Industry: Technology, Province: Quebec",Canada_Business_Directory
Jean,Gauthier,gauthier.jean@quebecmanufacturing.com,+1 (514) 436-1799,Quebec Manufacturing,Laval,QC,CA,H8Z 1L8,"Priority_A, Canada, Manufacturing","Industry: Manufacturing, Province: Quebec",Canada_Business_Directory
Marie,Lee,marie.lee@quebecmanufacturing.ca,+1 (438) 367-6417,Quebec Manufacturing,Montreal,QC,CA,H7G 8Z6,"Priority_C, Canada, Manufacturing","Industry: Manufacturing, Province: Quebec",Canada_Business_Directory
Robert,Lee,rlee@quebecmanufacturing.ca,+1 (450) 643-7308,Quebec Manufacturing,Gatineau,QC,CA,H0G 1H1,"Priority_C, Canada, Manufacturing","Industry: Manufacturing, Province: Quebec",Canada_Business_Directory
Daniel,Chen,dchen@atlanticfisheries.ca,+1 (579) 676-6584,Atlantic Fisheries,Laval,QC,CA,J7J 6N8,"Priority_B, Canada, Fishing","Industry: Fishing, Province: Quebec",Canada_Business_Directory
Jean,Chen,jean.chen@atlanticfisheries.ca,+1 (514) 932-8563,Atlantic Fisheries,Laval,QC,CA,J3W 3L9,"Priority_A, Canada, Fishing","Industry: Fishing, Province: Quebec",Canada_Business_Directory
