First Name,Last Name,Email,Phone,Company,City,State,Country,Postal Code,Tags,Notes,Source
Sophie,Murphy,murphy.sophie@atlanticfisheries.com,+1 (902) 456-5052,Atlantic Fisheries,Sydney,NS,CA,B8C 9N0,"Priority_A, Canada, Fishing","Industry: Fishing, Province: Nova Scotia",Canada_Business_Directory
Robert,Murphy,rmurphy@pacificsoftwareinc.ca,+1 (902) 437-2528,Pacific Software Inc,Halifax,NS,CA,B3H 8N4,"Priority_A, Canada, Technology","Industry: Technology, Province: Nova Scotia",Canada_Business_Directory
James,Gauthier,jgauthier@mapletechsolutions.ca,+1 (902) 285-9612,Maple Tech Solutions,Halifax,NS,CA,B4X 3N1,"Priority_A, Canada, Technology","Industry: Technology, Province: Nova Scotia",Canada_Business_Directory
Julie,Smith,smith.julie@quebecmanufacturing.com,+1 (902) 428-7947,Quebec Manufacturing,Sydney,NS,CA,B2R 1A0,"Priority_A, Canada, Manufacturing","Industry: Manufacturing, Province: Nova Scotia",Canada_Business_Directory
Thomas,Davis,davis.thomas@mapletechsolutions.com,+1 (902) 446-2147,Maple Tech Solutions,Dartmouth,NS,CA,B7A 9T0,"Priority_A, Canada, Technology","Industry: Technology, Province: Nova Scotia",Canada_Business_Directory
James,Chen,chen.james@northernminingcorp.com,+1 (902) 696-7996,Northern Mining Corp,Halifax,NS,CA,B7R 6D4,"Priority_C, Canada, Mining","Industry: Mining, Province: Nova Scotia",Canada_Business_Directory
Isabelle,Brown,isabelle.brown@northernminingcorp.ca,+1 (902) 538-3358,Northern Mining Corp,Sydney,NS,CA,B3D 7X4,"Priority_B, Canada, Mining","Industry: Mining, Province: Nova Scotia",Canada_Business_Directory
Robert,Murphy,rmurphy@mapletechsolutions.ca,+1 (902) 996-3794,Maple Tech Solutions,Halifax,NS,CA,B6L 8W3,"Priority_A, Canada, Technology","Industry: Technology, Province: Nova Scotia",Canada_Business_Directory
James,Gauthier,james.gauthier@northernminingcorp.ca,+1 (902) 633-6851,Northern Mining Corp,Halifax,NS,CA,B6N 9U3,"Priority_B, Canada, Mining","Industry: Mining, Province: Nova Scotia",Canada_Business_Directory
Nathalie,Gagné,ngagné@atlanticfisheries.ca,+1 (902) 770-7889,Atlantic Fisheries,Sydney,NS,CA,B5B 3A8,"Priority_A, Canada, Fishing","Industry: Fishing, Province: Nova Scotia",Canada_Business_Directory
Emma,Bouchard,bouchard.emma@quebecmanufacturing.com,+1 (902) 859-3869,Quebec Manufacturing,Dartmouth,NS,CA,B0H 1R1,"Priority_C, Canada, Manufacturing","Industry: Manufacturing, Province: Nova Scotia",Canada_Business_Directory
