First Name,Last Name,Email,Phone,Company,City,State,Country,Postal Code,Tags,Notes,Source
Alejandra,Sánchez,sánchez.alejandra@tequilapremium.com,+52 (81) 2324-1447,Tequila Premium,Guadalupe,NLE,MX,78207,"Priority_C, Mexico, Beverages","Industry: Beverages, State: Nuevo León",Mexico_Business_Directory
Francisco,Morales,morales.francisco@petroveracruz.com,+52 (828) 4836-3732,PetroVeracruz,Monterrey,NLE,MX,86879,"Priority_A, Mexico, Petroleum","Industry: Petroleum, State: Nuevo León",Mexico_Business_Directory
Sofía,Rivera,sofía.rivera@automotrizpuebla.com.mx,+52 (81) 4212-6478,Automotriz Puebla,Guadalupe,NLE,MX,28427,"Priority_A, Mexico, Automotive","Industry: Automotive, State: Nuevo León",Mexico_Business_Directory
Pedro,Díaz,pdíaz@caféchiapas.mx,+52 (828) 3879-1125,Café Chiapas,Monterrey,NLE,MX,15555,"Priority_B, Mexico, Agriculture","Industry: Agriculture, State: Nuevo León",Mexico_Business_Directory
Roberto,Cruz,rcruz@tecnologíadelnorte.mx,+52 (828) 1217-2515,Tecnología del Norte,Monterrey,NLE,MX,10852,"Priority_A, Mexico, Technology","Industry: Technology, State: Nuevo León",Mexico_Business_Directory
Carmen,Flores,flores.carmen@caféchiapas.com,+52 (81) 3649-2618,Café Chiapas,Guadalupe,NLE,MX,64263,"Priority_B, Mexico, Agriculture","Industry: Agriculture, State: Nuevo León",Mexico_Business_Directory
Guadalupe,Ramírez,guadalupe.ramírez@turismomaya.com.mx,+52 (826) 8012-9451,Turismo Maya,Monterrey,NLE,MX,39004,"Priority_B, Mexico, Tourism","Industry: Tourism, State: Nuevo León",Mexico_Business_Directory
Carlos,Reyes,creyes@tecnologíadelnorte.mx,+52 (826) 1512-6952,Tecnología del Norte,Monterrey,NLE,MX,90445,"Priority_B, Mexico, Technology","Industry: Technology, State: Nuevo León",Mexico_Business_Directory
Diego,Ramírez,diego.ramírez@tecnologíadelnorte.com.mx,+52 (828) 9005-6535,Tecnología del Norte,Monterrey,NLE,MX,43864,"Priority_C, Mexico, Technology","Industry: Technology, State: Nuevo León",Mexico_Business_Directory
Juan,González,jgonzález@caféchiapas.mx,+52 (81) 4591-7225,Café Chiapas,Monterrey,NLE,MX,38963,"Priority_B, Mexico, Agriculture","Industry: Agriculture, State: Nuevo León",Mexico_Business_Directory
José,Pérez,jpérez@bancariacentral.mx,+52 (828) 7248-6329,Bancaria Central,San Pedro Garza García,NLE,MX,15014,"Priority_C, Mexico, Finance","Industry: Finance, State: Nuevo León",Mexico_Business_Directory
Alejandra,Rodríguez,alejandra.rodríguez@caféchiapas.com.mx,+52 (81) 5384-8136,Café Chiapas,San Pedro Garza García,NLE,MX,73183,"Priority_B, Mexico, Agriculture","Industry: Agriculture, State: Nuevo León",Mexico_Business_Directory
María,Torres,torres.maría@petroveracruz.com,+52 (81) 9972-0255,PetroVeracruz,Monterrey,NLE,MX,17790,"Priority_B, Mexico, Petroleum","Industry: Petroleum, State: Nuevo León",Mexico_Business_Directory
Sofía,Morales,sofía.morales@turismomaya.com.mx,+52 (81) 9784-9961,Turismo Maya,Monterrey,NLE,MX,97869,"Priority_B, Mexico, Tourism","Industry: Tourism, State: Nuevo León",Mexico_Business_Directory
Carlos,Reyes,carlos.reyes@tequilapremium.com.mx,+52 (81) 4759-9962,Tequila Premium,Monterrey,NLE,MX,65294,"Priority_C, Mexico, Beverages","Industry: Beverages, State: Nuevo León",Mexico_Business_Directory
Luis,García,garcía.luis@automotrizpuebla.com,+52 (81) 7837-7141,Automotriz Puebla,San Pedro Garza García,NLE,MX,96076,"Priority_B, Mexico, Automotive","Industry: Automotive, State: Nuevo León",Mexico_Business_Directory
Guadalupe,Rodríguez,grodríguez@petroveracruz.mx,+52 (828) 2507-2172,PetroVeracruz,Monterrey,NLE,MX,76132,"Priority_B, Mexico, Petroleum","Industry: Petroleum, State: Nuevo León",Mexico_Business_Directory
Antonio,López,lópez.antonio@tequilapremium.com,+52 (81) 9471-2577,Tequila Premium,San Pedro Garza García,NLE,MX,79044,"Priority_C, Mexico, Beverages","Industry: Beverages, State: Nuevo León",Mexico_Business_Directory
Rosa,Díaz,díaz.rosa@tecnologíadelnorte.com,+52 (826) 2797-8265,Tecnología del Norte,Guadalupe,NLE,MX,66519,"Priority_C, Mexico, Technology","Industry: Technology, State: Nuevo León",Mexico_Business_Directory
Pedro,Díaz,díaz.pedro@automotrizpuebla.com,+52 (81) 1145-4991,Automotriz Puebla,Guadalupe,NLE,MX,93782,"Priority_B, Mexico, Automotive","Industry: Automotive, State: Nuevo León",Mexico_Business_Directory
Carmen,Díaz,carmen.díaz@turismomaya.com.mx,+52 (81) 7722-2636,Turismo Maya,Guadalupe,NLE,MX,17410,"Priority_B, Mexico, Tourism","Industry: Tourism, State: Nuevo León",Mexico_Business_Directory
Francisco,Chávez,fchávez@caféchiapas.mx,+52 (826) 5154-1375,Café Chiapas,San Pedro Garza García,NLE,MX,68231,"Priority_C, Mexico, Agriculture","Industry: Agriculture, State: Nuevo León",Mexico_Business_Directory
Francisco,Torres,francisco.torres@tecnologíadelnorte.com.mx,+52 (826) 3048-5447,Tecnología del Norte,San Pedro Garza García,NLE,MX,73696,"Priority_A, Mexico, Technology","Industry: Technology, State: Nuevo León",Mexico_Business_Directory
Fernando,Ramírez,fernando.ramírez@automotrizpuebla.com.mx,+52 (826) 4466-8300,Automotriz Puebla,San Pedro Garza García,NLE,MX,78035,"Priority_B, Mexico, Automotive","Industry: Automotive, State: Nuevo León",Mexico_Business_Directory
Guadalupe,Gutiérrez,guadalupe.gutiérrez@tecnologíadelnorte.com.mx,+52 (826) 2883-2023,Tecnología del Norte,San Pedro Garza García,NLE,MX,50091,"Priority_B, Mexico, Technology","Industry: Technology, State: Nuevo León",Mexico_Business_Directory
Pedro,Ortiz,ortiz.pedro@automotrizpuebla.com,+52 (81) 1703-9052,Automotriz Puebla,Guadalupe,NLE,MX,49891,"Priority_A, Mexico, Automotive","Industry: Automotive, State: Nuevo León",Mexico_Business_Directory
Roberto,Rivera,rivera.roberto@calzadoleón.com,+52 (828) 8576-2588,Calzado León,San Pedro Garza García,NLE,MX,25249,"Priority_B, Mexico, Manufacturing","Industry: Manufacturing, State: Nuevo León",Mexico_Business_Directory
Fernando,Sánchez,sánchez.fernando@petroveracruz.com,+52 (826) 4679-9489,PetroVeracruz,Guadalupe,NLE,MX,39845,"Priority_C, Mexico, Petroleum","Industry: Petroleum, State: Nuevo León",Mexico_Business_Directory
José,Gutiérrez,gutiérrez.josé@petroveracruz.com,+52 (826) 3856-3673,PetroVeracruz,Guadalupe,NLE,MX,89118,"Priority_C, Mexico, Petroleum","Industry: Petroleum, State: Nuevo León",Mexico_Business_Directory
Luis,Morales,morales.luis@caféchiapas.com,+52 (828) 8695-5628,Café Chiapas,Guadalupe,NLE,MX,54585,"Priority_C, Mexico, Agriculture","Industry: Agriculture, State: Nuevo León",Mexico_Business_Directory
Sofía,Chávez,schávez@turismomaya.mx,+52 (828) 4665-9921,Turismo Maya,San Pedro Garza García,NLE,MX,41949,"Priority_A, Mexico, Tourism","Industry: Tourism, State: Nuevo León",Mexico_Business_Directory
José,González,gonzález.josé@tequilapremium.com,+52 (826) 6326-7013,Tequila Premium,Monterrey,NLE,MX,27098,"Priority_B, Mexico, Beverages","Industry: Beverages, State: Nuevo León",Mexico_Business_Directory
Rosa,Sánchez,rsánchez@caféchiapas.mx,+52 (828) 3142-0342,Café Chiapas,Guadalupe,NLE,MX,81052,"Priority_B, Mexico, Agriculture","Industry: Agriculture, State: Nuevo León",Mexico_Business_Directory
Pedro,García,garcía.pedro@petroveracruz.com,+52 (81) 9208-4821,PetroVeracruz,Monterrey,NLE,MX,14034,"Priority_C, Mexico, Petroleum","Industry: Petroleum, State: Nuevo León",Mexico_Business_Directory
Carlos,Martínez,carlos.martínez@caféchiapas.com.mx,+52 (81) 4063-1410,Café Chiapas,Guadalupe,NLE,MX,16860,"Priority_B, Mexico, Agriculture","Industry: Agriculture, State: Nuevo León",Mexico_Business_Directory
