First Name,Last Name,Email,Phone,Company,City,State,Country,Postal Code,Tags,Notes,Source
Catherine,Morin,morin.catherine@atlanticfisheries.com,+1 (306) 954-5577,Atlantic Fisheries,Saskatoon,SK,CA,S7K 1V1,"Priority_C, Canada, Fishing","Industry: Fishing, Province: Saskatchewan",Canada_Business_Directory
Catherine,Lavoie,clavoie@quebecmanufacturing.ca,+1 (514) 727-2149,Quebec Manufacturing,Laval,QC,CA,G8R 6C3,"Priority_B, Canada, Manufacturing","Industry: Manufacturing, Province: Quebec",Canada_Business_Directory
Sophie,Smith,smith.sophie@prairieagricultureco.com,+1 (778) 889-4125,Prairie Agriculture Co,Vancouver,BC,CA,V0C 9A1,"Priority_B, Canada, Agriculture","Industry: Agriculture, Province: British Columbia",Canada_Business_Directory
Olivia,Tremblay,otremblay@pacificsoftwareinc.ca,+1 (204) 868-3435,Pacific Software Inc,Winnipeg,MB,CA,R8A 8A0,"Priority_C, Canada, Technology","Industry: Technology, Province: Manitoba",Canada_Business_Directory
David,Gagné,gagné.david@quebecmanufacturing.com,+1 (647) 782-5293,Quebec Manufacturing,Markham,ON,CA,P5W 2Z5,"Priority_A, Canada, Manufacturing","Industry: Manufacturing, Province: Ontario",Canada_Business_Directory
David,Brown,brown.david@atlanticfisheries.com,+1 (450) 894-9396,Atlantic Fisheries,Montreal,QC,CA,H9U 2F0,"Priority_A, Canada, Fishing","Industry: Fishing, Province: Quebec",Canada_Business_Directory
Pierre,Lavoie,pierre.lavoie@quebecmanufacturing.ca,+1 (306) 747-1979,Quebec Manufacturing,Regina,SK,CA,S5R 7U9,"Priority_B, Canada, Manufacturing","Industry: Manufacturing, Province: Saskatchewan",Canada_Business_Directory
Nathalie,Morin,nathalie.morin@northernminingcorp.ca,+1 (506) 908-1289,Northern Mining Corp,Moncton,NB,CA,E3M 1A1,"Priority_A, Canada, Mining","Industry: Mining, Province: New Brunswick",Canada_Business_Directory
Pierre,Tremblay,ptremblay@northernminingcorp.ca,+1 (438) 791-9248,Northern Mining Corp,Quebec City,QC,CA,H7V 1T6,"Priority_A, Canada, Mining","Industry: Mining, Province: Quebec",Canada_Business_Directory
Olivia,Bouchard,obouchard@mapletechsolutions.ca,+1 (613) 733-4283,Maple Tech Solutions,Markham,ON,CA,N5V 9V0,"Priority_A, Canada, Technology","Industry: Technology, Province: Ontario",Canada_Business_Directory
James,O'Brien,james.o'brien@prairieagricultureco.ca,+1 (306) 735-5858,Prairie Agriculture Co,Prince Albert,SK,CA,S0H 2T5,"Priority_C, Canada, Agriculture","Industry: Agriculture, Province: Saskatchewan",Canada_Business_Directory
Marie,O'Brien,mo'brien@quebecmanufacturing.ca,+1 (902) 754-8961,Quebec Manufacturing,Dartmouth,NS,CA,B2Z 1F5,"Priority_B, Canada, Manufacturing","Industry: Manufacturing, Province: Nova Scotia",Canada_Business_Directory
Robert,Wilson,wilson.robert@northernminingcorp.com,+1 (204) 484-4042,Northern Mining Corp,Steinbach,MB,CA,R8Y 9L2,"Priority_B, Canada, Mining","Industry: Mining, Province: Manitoba",Canada_Business_Directory
James,Gagnon,jgagnon@mapletechsolutions.ca,+1 (780) 210-9016,Maple Tech Solutions,Edmonton,AB,CA,T0V 9Z0,"Priority_C, Canada, Technology","Industry: Technology, Province: Alberta",Canada_Business_Directory
Michael,Bouchard,mbouchard@pacificsoftwareinc.ca,+1 (778) 799-9811,Pacific Software Inc,Victoria,BC,CA,V1U 6Z1,"Priority_B, Canada, Technology","Industry: Technology, Province: British Columbia",Canada_Business_Directory
Isabelle,Brown,ibrown@quebecmanufacturing.ca,+1 (587) 594-2146,Quebec Manufacturing,Red Deer,AB,CA,T0P 0K7,"Priority_C, Canada, Manufacturing","Industry: Manufacturing, Province: Alberta",Canada_Business_Directory
Julie,Murphy,julie.murphy@quebecmanufacturing.ca,+1 (506) 492-3490,Quebec Manufacturing,Saint John,NB,CA,E3P 1P8,"Priority_B, Canada, Manufacturing","Industry: Manufacturing, Province: New Brunswick",Canada_Business_Directory
William,Gagné,william.gagné@northernminingcorp.ca,+1 (587) 243-6396,Northern Mining Corp,Red Deer,AB,CA,T0P 2M9,"Priority_C, Canada, Mining","Industry: Mining, Province: Alberta",Canada_Business_Directory
Michael,MacDonald,michael.macdonald@pacificsoftwareinc.ca,+1 (306) 290-6347,Pacific Software Inc,Saskatoon,SK,CA,S3V 1U9,"Priority_B, Canada, Technology","Industry: Technology, Province: Saskatchewan",Canada_Business_Directory
Julie,Roy,julie.roy@mapletechsolutions.ca,+1 (506) 796-5234,Maple Tech Solutions,Moncton,NB,CA,E4T 5R5,"Priority_A, Canada, Technology","Industry: Technology, Province: New Brunswick",Canada_Business_Directory
Sarah,Johnson,sjohnson@northernminingcorp.ca,+1 (506) 589-9518,Northern Mining Corp,Fredericton,NB,CA,E5U 3M7,"Priority_B, Canada, Mining","Industry: Mining, Province: New Brunswick",Canada_Business_Directory
Pierre,Gauthier,gauthier.pierre@mapletechsolutions.com,+1 (902) 773-4361,Maple Tech Solutions,Sydney,NS,CA,B0U 7H8,"Priority_B, Canada, Technology","Industry: Technology, Province: Nova Scotia",Canada_Business_Directory
William,Murphy,william.murphy@mapletechsolutions.ca,+1 (639) 784-1109,Maple Tech Solutions,Regina,SK,CA,S0K 4L3,"Priority_A, Canada, Technology","Industry: Technology, Province: Saskatchewan",Canada_Business_Directory
Emma,Côté,côté.emma@mapletechsolutions.com,+1 (506) 356-9401,Maple Tech Solutions,Fredericton,NB,CA,E6M 2D2,"Priority_C, Canada, Technology","Industry: Technology, Province: New Brunswick",Canada_Business_Directory
Sarah,Bouchard,sarah.bouchard@prairieagricultureco.ca,+1 (647) 634-1486,Prairie Agriculture Co,Mississauga,ON,CA,M4V 7H9,"Priority_B, Canada, Agriculture","Industry: Agriculture, Province: Ontario",Canada_Business_Directory
Anne,Gauthier,anne.gauthier@mapletechsolutions.ca,+1 (506) 776-5603,Maple Tech Solutions,Saint John,NB,CA,E1P 5P9,"Priority_B, Canada, Technology","Industry: Technology, Province: New Brunswick",Canada_Business_Directory
David,Johnson,johnson.david@quebecmanufacturing.com,+1 (236) 378-3036,Quebec Manufacturing,Burnaby,BC,CA,V0F 9M7,"Priority_A, Canada, Manufacturing","Industry: Manufacturing, Province: British Columbia",Canada_Business_Directory
Michael,Wilson,michael.wilson@northernminingcorp.ca,+1 (778) 288-7041,Northern Mining Corp,Burnaby,BC,CA,V2Z 3N7,"Priority_A, Canada, Mining","Industry: Mining, Province: British Columbia",Canada_Business_Directory
Thomas,Johnson,thomas.johnson@atlanticfisheries.ca,+1 (306) 416-9596,Atlantic Fisheries,Prince Albert,SK,CA,S8T 4H4,"Priority_B, Canada, Fishing","Industry: Fishing, Province: Saskatchewan",Canada_Business_Directory
Pierre,O'Brien,po'brien@pacificsoftwareinc.ca,+1 (778) 858-7975,Pacific Software Inc,Richmond,BC,CA,V2E 0N3,"Priority_A, Canada, Technology","Industry: Technology, Province: British Columbia",Canada_Business_Directory
Anne,Gauthier,anne.gauthier@mapletechsolutions.ca,+1 (204) 329-1420,Maple Tech Solutions,Winnipeg,MB,CA,R6K 2R8,"Priority_A, Canada, Technology","Industry: Technology, Province: Manitoba",Canada_Business_Directory
Nathalie,Lee,nathalie.lee@mapletechsolutions.ca,+1 (778) 882-5359,Maple Tech Solutions,Surrey,BC,CA,V7Z 5H3,"Priority_B, Canada, Technology","Industry: Technology, Province: British Columbia",Canada_Business_Directory
Daniel,Chen,dchen@quebecmanufacturing.ca,+1 (506) 530-2545,Quebec Manufacturing,Fredericton,NB,CA,E1B 5S5,"Priority_C, Canada, Manufacturing","Industry: Manufacturing, Province: New Brunswick",Canada_Business_Directory
Daniel,Gauthier,gauthier.daniel@prairieagricultureco.com,+1 (416) 254-1168,Prairie Agriculture Co,Ottawa,ON,CA,P8Z 7B0,"Priority_A, Canada, Agriculture","Industry: Agriculture, Province: Ontario",Canada_Business_Directory
Christopher,Gagnon,cgagnon@prairieagricultureco.ca,+1 (778) 765-4984,Prairie Agriculture Co,Richmond,BC,CA,V5G 9U0,"Priority_A, Canada, Agriculture","Industry: Agriculture, Province: British Columbia",Canada_Business_Directory
Christopher,Gagné,gagné.christopher@pacificsoftwareinc.com,+1 (343) 473-9443,Pacific Software Inc,Hamilton,ON,CA,N6L 9U8,"Priority_B, Canada, Technology","Industry: Technology, Province: Ontario",Canada_Business_Directory
Olivia,Fortin,olivia.fortin@northernminingcorp.ca,+1 (613) 900-3187,Northern Mining Corp,Toronto,ON,CA,P9T 3T7,"Priority_B, Canada, Mining","Industry: Mining, Province: Ontario",Canada_Business_Directory
Pierre,Gagnon,pgagnon@pacificsoftwareinc.ca,+1 (204) 282-5626,Pacific Software Inc,Winnipeg,MB,CA,R0P 8B3,"Priority_A, Canada, Technology","Industry: Technology, Province: Manitoba",Canada_Business_Directory
Marie,Lavoie,mlavoie@atlanticfisheries.ca,+1 (450) 702-5539,Atlantic Fisheries,Montreal,QC,CA,H3C 4T7,"Priority_B, Canada, Fishing","Industry: Fishing, Province: Quebec",Canada_Business_Directory
Daniel,Lee,dlee@quebecmanufacturing.ca,+1 (438) 633-8461,Quebec Manufacturing,Laval,QC,CA,G5S 5K5,"Priority_C, Canada, Manufacturing","Industry: Manufacturing, Province: Quebec",Canada_Business_Directory
Pierre,Wilson,pwilson@atlanticfisheries.ca,+1 (506) 347-2049,Atlantic Fisheries,Saint John,NB,CA,E9N 2Z1,"Priority_A, Canada, Fishing","Industry: Fishing, Province: New Brunswick",Canada_Business_Directory
Sarah,Smith,sarah.smith@quebecmanufacturing.ca,+1 (778) 642-5977,Quebec Manufacturing,Vancouver,BC,CA,V2C 6C9,"Priority_B, Canada, Manufacturing","Industry: Manufacturing, Province: British Columbia",Canada_Business_Directory
Pierre,Wilson,pierre.wilson@pacificsoftwareinc.ca,+1 (778) 533-4804,Pacific Software Inc,Surrey,BC,CA,V0T 6N4,"Priority_C, Canada, Technology","Industry: Technology, Province: British Columbia",Canada_Business_Directory
Marie,Brown,mbrown@mapletechsolutions.ca,+1 (506) 623-9296,Maple Tech Solutions,Fredericton,NB,CA,E1V 6S1,"Priority_A, Canada, Technology","Industry: Technology, Province: New Brunswick",Canada_Business_Directory
Julie,Lavoie,julie.lavoie@prairieagricultureco.ca,+1 (778) 878-7238,Prairie Agriculture Co,Victoria,BC,CA,V4N 2W3,"Priority_C, Canada, Agriculture","Industry: Agriculture, Province: British Columbia",Canada_Business_Directory
Jean,Gauthier,jean.gauthier@mapletechsolutions.ca,+1 (450) 808-1186,Maple Tech Solutions,Quebec City,QC,CA,H7U 3M3,"Priority_B, Canada, Technology","Industry: Technology, Province: Quebec",Canada_Business_Directory
Anne,Gagné,gagné.anne@northernminingcorp.com,+1 (778) 965-2676,Northern Mining Corp,Burnaby,BC,CA,V2U 5S5,"Priority_B, Canada, Mining","Industry: Mining, Province: British Columbia",Canada_Business_Directory
Sophie,Tremblay,tremblay.sophie@pacificsoftwareinc.com,+1 (506) 561-9241,Pacific Software Inc,Fredericton,NB,CA,E7B 3N6,"Priority_B, Canada, Technology","Industry: Technology, Province: New Brunswick",Canada_Business_Directory
Robert,Roy,robert.roy@northernminingcorp.ca,+1 (438) 304-1863,Northern Mining Corp,Quebec City,QC,CA,J6P 5L5,"Priority_A, Canada, Mining","Industry: Mining, Province: Quebec",Canada_Business_Directory
Nathalie,MacDonald,macdonald.nathalie@quebecmanufacturing.com,+1 (902) 993-7172,Quebec Manufacturing,Sydney,NS,CA,B2Z 1C8,"Priority_A, Canada, Manufacturing","Industry: Manufacturing, Province: Nova Scotia",Canada_Business_Directory
Isabelle,Tremblay,itremblay@prairieagricultureco.ca,+1 (204) 376-1032,Prairie Agriculture Co,Steinbach,MB,CA,R9G 1C9,"Priority_C, Canada, Agriculture","Industry: Agriculture, Province: Manitoba",Canada_Business_Directory
Catherine,Chen,catherine.chen@northernminingcorp.ca,+1 (306) 580-6357,Northern Mining Corp,Saskatoon,SK,CA,S6Y 2F1,"Priority_C, Canada, Mining","Industry: Mining, Province: Saskatchewan",Canada_Business_Directory
Isabelle,Wilson,isabelle.wilson@quebecmanufacturing.ca,+1 (204) 718-8526,Quebec Manufacturing,Winnipeg,MB,CA,R9N 0V1,"Priority_A, Canada, Manufacturing","Industry: Manufacturing, Province: Manitoba",Canada_Business_Directory
Catherine,Murphy,murphy.catherine@quebecmanufacturing.com,+1 (639) 974-9115,Quebec Manufacturing,Regina,SK,CA,S6Y 2P2,"Priority_B, Canada, Manufacturing","Industry: Manufacturing, Province: Saskatchewan",Canada_Business_Directory
Olivia,Gagnon,gagnon.olivia@pacificsoftwareinc.com,+1 (306) 706-1707,Pacific Software Inc,Regina,SK,CA,S6B 5M4,"Priority_A, Canada, Technology","Industry: Technology, Province: Saskatchewan",Canada_Business_Directory
James,Lee,jlee@prairieagricultureco.ca,+1 (204) 680-8999,Prairie Agriculture Co,Steinbach,MB,CA,R2N 9D0,"Priority_C, Canada, Agriculture","Industry: Agriculture, Province: Manitoba",Canada_Business_Directory
William,Smith,wsmith@northernminingcorp.ca,+1 (306) 999-3408,Northern Mining Corp,Regina,SK,CA,S3D 4C2,"Priority_C, Canada, Mining","Industry: Mining, Province: Saskatchewan",Canada_Business_Directory
Anne,Lavoie,lavoie.anne@mapletechsolutions.com,+1 (587) 544-8217,Maple Tech Solutions,Red Deer,AB,CA,T8B 4B5,"Priority_B, Canada, Technology","Industry: Technology, Province: Alberta",Canada_Business_Directory
Emma,Murphy,murphy.emma@mapletechsolutions.com,+1 (587) 995-3093,Maple Tech Solutions,Red Deer,AB,CA,T1J 7F7,"Priority_A, Canada, Technology","Industry: Technology, Province: Alberta",Canada_Business_Directory
Emma,MacDonald,macdonald.emma@pacificsoftwareinc.com,+1 (403) 577-8939,Pacific Software Inc,Calgary,AB,CA,T0J 7R9,"Priority_B, Canada, Technology","Industry: Technology, Province: Alberta",Canada_Business_Directory
Catherine,Gagné,gagné.catherine@mapletechsolutions.com,+1 (902) 565-6804,Maple Tech Solutions,Halifax,NS,CA,B0N 0A3,"Priority_A, Canada, Technology","Industry: Technology, Province: Nova Scotia",Canada_Business_Directory
Thomas,O'Brien,o'brien.thomas@mapletechsolutions.com,+1 (437) 358-8554,Maple Tech Solutions,Ottawa,ON,CA,P8H 7Z6,"Priority_C, Canada, Technology","Industry: Technology, Province: Ontario",Canada_Business_Directory
Marie,Côté,côté.marie@quebecmanufacturing.com,+1 (438) 514-1331,Quebec Manufacturing,Gatineau,QC,CA,G8A 2C9,"Priority_C, Canada, Manufacturing","Industry: Manufacturing, Province: Quebec",Canada_Business_Directory
Sarah,Murphy,sarah.murphy@atlanticfisheries.ca,+1 (780) 277-5717,Atlantic Fisheries,Calgary,AB,CA,T6G 6X1,"Priority_A, Canada, Fishing","Industry: Fishing, Province: Alberta",Canada_Business_Directory
William,Chen,chen.william@mapletechsolutions.com,+1 (639) 893-1410,Maple Tech Solutions,Prince Albert,SK,CA,S8V 1D5,"Priority_B, Canada, Technology","Industry: Technology, Province: Saskatchewan",Canada_Business_Directory
Marie,Tremblay,mtremblay@mapletechsolutions.ca,+1 (416) 567-7768,Maple Tech Solutions,Brampton,ON,CA,M6U 3J5,"Priority_C, Canada, Technology","Industry: Technology, Province: Ontario",Canada_Business_Directory
Daniel,O'Brien,do'brien@prairieagricultureco.ca,+1 (514) 614-8835,Prairie Agriculture Co,Gatineau,QC,CA,J2W 5K2,"Priority_B, Canada, Agriculture","Industry: Agriculture, Province: Quebec",Canada_Business_Directory
Jean,Gauthier,jean.gauthier@quebecmanufacturing.ca,+1 (450) 716-5519,Quebec Manufacturing,Gatineau,QC,CA,G0A 5S3,"Priority_B, Canada, Manufacturing","Industry: Manufacturing, Province: Quebec",Canada_Business_Directory
Sophie,Morin,morin.sophie@quebecmanufacturing.com,+1 (780) 768-5504,Quebec Manufacturing,Calgary,AB,CA,T8B 5A9,"Priority_C, Canada, Manufacturing","Industry: Manufacturing, Province: Alberta",Canada_Business_Directory
Jean,MacDonald,macdonald.jean@pacificsoftwareinc.com,+1 (236) 576-3716,Pacific Software Inc,Victoria,BC,CA,V3M 8P5,"Priority_A, Canada, Technology","Industry: Technology, Province: British Columbia",Canada_Business_Directory
Anne,Chen,chen.anne@atlanticfisheries.com,+1 (639) 831-2728,Atlantic Fisheries,Saskatoon,SK,CA,S5A 4T4,"Priority_A, Canada, Fishing","Industry: Fishing, Province: Saskatchewan",Canada_Business_Directory
Christopher,Smith,csmith@northernminingcorp.ca,+1 (306) 543-5704,Northern Mining Corp,Regina,SK,CA,S4V 0P9,"Priority_A, Canada, Mining","Industry: Mining, Province: Saskatchewan",Canada_Business_Directory
Thomas,Chen,thomas.chen@northernminingcorp.ca,+1 (902) 277-5048,Northern Mining Corp,Sydney,NS,CA,B4X 7K7,"Priority_B, Canada, Mining","Industry: Mining, Province: Nova Scotia",Canada_Business_Directory
Christopher,Gagné,gagné.christopher@prairieagricultureco.com,+1 (506) 673-8723,Prairie Agriculture Co,Fredericton,NB,CA,E1T 4W0,"Priority_A, Canada, Agriculture","Industry: Agriculture, Province: New Brunswick",Canada_Business_Directory
Emma,Morin,morin.emma@northernminingcorp.com,+1 (450) 571-1141,Northern Mining Corp,Gatineau,QC,CA,G6L 2U1,"Priority_C, Canada, Mining","Industry: Mining, Province: Quebec",Canada_Business_Directory
Pierre,Gagné,pgagné@quebecmanufacturing.ca,+1 (604) 422-3244,Quebec Manufacturing,Victoria,BC,CA,V6L 0G0,"Priority_C, Canada, Manufacturing","Industry: Manufacturing, Province: British Columbia",Canada_Business_Directory
Anne,Gagnon,gagnon.anne@prairieagricultureco.com,+1 (403) 883-3766,Prairie Agriculture Co,Lethbridge,AB,CA,T2B 9V0,"Priority_B, Canada, Agriculture","Industry: Agriculture, Province: Alberta",Canada_Business_Directory
Pierre,Gauthier,gauthier.pierre@prairieagricultureco.com,+1 (778) 875-7867,Prairie Agriculture Co,Victoria,BC,CA,V5U 9F9,"Priority_B, Canada, Agriculture","Industry: Agriculture, Province: British Columbia",Canada_Business_Directory
Michael,Fortin,fortin.michael@atlanticfisheries.com,+1 (450) 900-4336,Atlantic Fisheries,Montreal,QC,CA,H4V 1G5,"Priority_B, Canada, Fishing","Industry: Fishing, Province: Quebec",Canada_Business_Directory
Daniel,O'Brien,do'brien@prairieagricultureco.ca,+1 (236) 617-7325,Prairie Agriculture Co,Victoria,BC,CA,V1E 5H3,"Priority_B, Canada, Agriculture","Industry: Agriculture, Province: British Columbia",Canada_Business_Directory
Olivia,Fortin,olivia.fortin@northernminingcorp.ca,+1 (639) 638-1787,Northern Mining Corp,Regina,SK,CA,S0D 1V2,"Priority_C, Canada, Mining","Industry: Mining, Province: Saskatchewan",Canada_Business_Directory
Olivia,MacDonald,macdonald.olivia@northernminingcorp.com,+1 (306) 300-4092,Northern Mining Corp,Regina,SK,CA,S6W 0J9,"Priority_B, Canada, Mining","Industry: Mining, Province: Saskatchewan",Canada_Business_Directory
Jean,Roy,roy.jean@atlanticfisheries.com,+1 (639) 683-7935,Atlantic Fisheries,Regina,SK,CA,S5B 2Y0,"Priority_C, Canada, Fishing","Industry: Fishing, Province: Saskatchewan",Canada_Business_Directory
Sophie,Murphy,murphy.sophie@quebecmanufacturing.com,+1 (780) 643-1801,Quebec Manufacturing,Edmonton,AB,CA,T1N 4Y8,"Priority_B, Canada, Manufacturing","Industry: Manufacturing, Province: Alberta",Canada_Business_Directory
Pierre,Tremblay,ptremblay@pacificsoftwareinc.ca,+1 (778) 334-7287,Pacific Software Inc,Richmond,BC,CA,V8Y 8N4,"Priority_C, Canada, Technology","Industry: Technology, Province: British Columbia",Canada_Business_Directory
James,Lavoie,lavoie.james@mapletechsolutions.com,+1 (506) 817-2531,Maple Tech Solutions,Saint John,NB,CA,E6R 6H2,"Priority_A, Canada, Technology","Industry: Technology, Province: New Brunswick",Canada_Business_Directory
Christopher,Roy,croy@quebecmanufacturing.ca,+1 (403) 907-1130,Quebec Manufacturing,Red Deer,AB,CA,T6B 8E1,"Priority_A, Canada, Manufacturing","Industry: Manufacturing, Province: Alberta",Canada_Business_Directory
Christopher,Lavoie,lavoie.christopher@northernminingcorp.com,+1 (902) 728-9937,Northern Mining Corp,Dartmouth,NS,CA,B7K 8L7,"Priority_C, Canada, Mining","Industry: Mining, Province: Nova Scotia",Canada_Business_Directory
William,Brown,brown.william@prairieagricultureco.com,+1 (579) 739-2444,Prairie Agriculture Co,Quebec City,QC,CA,J2K 1U4,"Priority_A, Canada, Agriculture","Industry: Agriculture, Province: Quebec",Canada_Business_Directory
Marie,Chen,mchen@prairieagricultureco.ca,+1 (437) 564-3121,Prairie Agriculture Co,Toronto,ON,CA,M2M 4V8,"Priority_A, Canada, Agriculture","Industry: Agriculture, Province: Ontario",Canada_Business_Directory
Emma,Bouchard,ebouchard@quebecmanufacturing.ca,+1 (431) 289-7803,Quebec Manufacturing,Winnipeg,MB,CA,R9N 8L2,"Priority_C, Canada, Manufacturing","Industry: Manufacturing, Province: Manitoba",Canada_Business_Directory
Jean,Bouchard,jean.bouchard@quebecmanufacturing.ca,+1 (343) 600-9464,Quebec Manufacturing,London,ON,CA,K6K 8Z9,"Priority_C, Canada, Manufacturing","Industry: Manufacturing, Province: Ontario",Canada_Business_Directory
William,Tremblay,william.tremblay@northernminingcorp.ca,+1 (506) 647-7704,Northern Mining Corp,Fredericton,NB,CA,E9W 5L8,"Priority_C, Canada, Mining","Industry: Mining, Province: New Brunswick",Canada_Business_Directory
Nathalie,Lee,lee.nathalie@mapletechsolutions.com,+1 (579) 578-6758,Maple Tech Solutions,Gatineau,QC,CA,H8V 4D6,"Priority_A, Canada, Technology","Industry: Technology, Province: Quebec",Canada_Business_Directory
Isabelle,MacDonald,macdonald.isabelle@quebecmanufacturing.com,+1 (306) 999-5568,Quebec Manufacturing,Saskatoon,SK,CA,S3Y 7E2,"Priority_A, Canada, Manufacturing","Industry: Manufacturing, Province: Saskatchewan",Canada_Business_Directory
Thomas,Wilson,thomas.wilson@mapletechsolutions.ca,+1 (438) 771-8042,Maple Tech Solutions,Laval,QC,CA,G4X 8H9,"Priority_C, Canada, Technology","Industry: Technology, Province: Quebec",Canada_Business_Directory
Isabelle,Tremblay,tremblay.isabelle@atlanticfisheries.com,+1 (587) 707-5442,Atlantic Fisheries,Edmonton,AB,CA,T1W 7D7,"Priority_B, Canada, Fishing","Industry: Fishing, Province: Alberta",Canada_Business_Directory
Catherine,Wilson,wilson.catherine@quebecmanufacturing.com,+1 (902) 214-8207,Quebec Manufacturing,Dartmouth,NS,CA,B8K 5F0,"Priority_C, Canada, Manufacturing","Industry: Manufacturing, Province: Nova Scotia",Canada_Business_Directory
William,Bouchard,wbouchard@pacificsoftwareinc.ca,+1 (306) 686-6829,Pacific Software Inc,Regina,SK,CA,S8N 0K9,"Priority_B, Canada, Technology","Industry: Technology, Province: Saskatchewan",Canada_Business_Directory
Jean,Lavoie,lavoie.jean@prairieagricultureco.com,+1 (204) 331-2669,Prairie Agriculture Co,Winnipeg,MB,CA,R5G 0R3,"Priority_A, Canada, Agriculture","Industry: Agriculture, Province: Manitoba",Canada_Business_Directory
Julie,Roy,julie.roy@prairieagricultureco.ca,+1 (431) 936-8574,Prairie Agriculture Co,Steinbach,MB,CA,R0W 0L6,"Priority_C, Canada, Agriculture","Industry: Agriculture, Province: Manitoba",Canada_Business_Directory
Sophie,Lavoie,slavoie@pacificsoftwareinc.ca,+1 (431) 497-5787,Pacific Software Inc,Brandon,MB,CA,R5H 7U4,"Priority_C, Canada, Technology","Industry: Technology, Province: Manitoba",Canada_Business_Directory
Sarah,Gagnon,sarah.gagnon@prairieagricultureco.ca,+1 (514) 305-2885,Prairie Agriculture Co,Quebec City,QC,CA,G2U 4M8,"Priority_B, Canada, Agriculture","Industry: Agriculture, Province: Quebec",Canada_Business_Directory
Sophie,Lee,slee@atlanticfisheries.ca,+1 (902) 576-5411,Atlantic Fisheries,Sydney,NS,CA,B8G 0V6,"Priority_A, Canada, Fishing","Industry: Fishing, Province: Nova Scotia",Canada_Business_Directory
Emma,Roy,roy.emma@pacificsoftwareinc.com,+1 (403) 359-7109,Pacific Software Inc,Lethbridge,AB,CA,T7J 7U4,"Priority_B, Canada, Technology","Industry: Technology, Province: Alberta",Canada_Business_Directory
Emma,Smith,emma.smith@prairieagricultureco.ca,+1 (306) 410-4801,Prairie Agriculture Co,Prince Albert,SK,CA,S2M 2T0,"Priority_A, Canada, Agriculture","Industry: Agriculture, Province: Saskatchewan",Canada_Business_Directory
Sarah,Murphy,murphy.sarah@quebecmanufacturing.com,+1 (506) 627-8222,Quebec Manufacturing,Moncton,NB,CA,E4Z 5V8,"Priority_B, Canada, Manufacturing","Industry: Manufacturing, Province: New Brunswick",Canada_Business_Directory
Isabelle,Smith,smith.isabelle@northernminingcorp.com,+1 (506) 301-5248,Northern Mining Corp,Saint John,NB,CA,E8Y 4L4,"Priority_A, Canada, Mining","Industry: Mining, Province: New Brunswick",Canada_Business_Directory
Catherine,O'Brien,co'brien@quebecmanufacturing.ca,+1 (431) 234-3386,Quebec Manufacturing,Steinbach,MB,CA,R2E 9X0,"Priority_A, Canada, Manufacturing","Industry: Manufacturing, Province: Manitoba",Canada_Business_Directory
