First Name,Last Name,Email,Phone,Company,City,State,Country,Postal Code,Tags,Notes,Source
Francisco,Pérez,francisco.pérez@bancariacentral.com.mx,+52 (238) 6637-0396,Bancaria Central,Puebla City,PUE,MX,13424,"Priority_A, Mexico, Finance","Industry: Finance, State: Puebla",Mexico_Business_Directory
José,Díaz,josé.díaz@bancariacentral.com.mx,+52 (231) 7021-8265,Bancaria Central,Puebla City,PUE,MX,33299,"Priority_A, Mexico, Finance","Industry: Finance, State: Puebla",Mexico_Business_Directory
Jorge,Cruz,jcruz@calzadoleón.mx,+52 (231) 8996-6589,Calzado León,Atlixco,PUE,MX,75237,"Priority_A, Mexico, Manufacturing","Industry: Manufacturing, State: Puebla",Mexico_Business_Directory
Francisco,Rivera,rivera.francisco@turismomaya.com,+52 (222) 1782-7306,Turismo Maya,Tehuacán,PUE,MX,54862,"Priority_B, Mexico, Tourism","Industry: Tourism, State: Puebla",Mexico_Business_Directory
Francisco,Hernández,francisco.hernández@tecnologíadelnorte.com.mx,+52 (231) 5276-0276,Tecnología del Norte,Tehuacán,PUE,MX,43417,"Priority_A, Mexico, Technology","Industry: Technology, State: Puebla",Mexico_Business_Directory
José,Flores,flores.josé@tequilapremium.com,+52 (238) 1947-9403,Tequila Premium,Atlixco,PUE,MX,84484,"Priority_C, Mexico, Beverages","Industry: Beverages, State: Puebla",Mexico_Business_Directory
Antonio,Rodríguez,arodríguez@calzadoleón.mx,+52 (222) 4836-8104,Calzado León,Tehuacán,PUE,MX,59310,"Priority_B, Mexico, Manufacturing","Industry: Manufacturing, State: Puebla",Mexico_Business_Directory
María,Chávez,mchávez@bancariacentral.mx,+52 (231) 2273-4293,Bancaria Central,Atlixco,PUE,MX,15331,"Priority_A, Mexico, Finance","Industry: Finance, State: Puebla",Mexico_Business_Directory
José,Morales,josé.morales@petroveracruz.com.mx,+52 (231) 3458-7182,PetroVeracruz,Atlixco,PUE,MX,98024,"Priority_C, Mexico, Petroleum","Industry: Petroleum, State: Puebla",Mexico_Business_Directory
Carmen,Sánchez,csánchez@tecnologíadelnorte.mx,+52 (231) 6484-8346,Tecnología del Norte,Tehuacán,PUE,MX,25849,"Priority_B, Mexico, Technology","Industry: Technology, State: Puebla",Mexico_Business_Directory
Daniel,Ramírez,daniel.ramírez@turismomaya.com.mx,+52 (231) 9817-6447,Turismo Maya,Atlixco,PUE,MX,47991,"Priority_A, Mexico, Tourism","Industry: Tourism, State: Puebla",Mexico_Business_Directory
Daniel,Cruz,dcruz@petroveracruz.mx,+52 (231) 1015-4514,PetroVeracruz,Atlixco,PUE,MX,69494,"Priority_B, Mexico, Petroleum","Industry: Petroleum, State: Puebla",Mexico_Business_Directory
