First Name,Last Name,Email,Phone,Company,City,State,Country,Postal Code,Tags,Notes,Source
Miguel,González,gonzález.miguel@tequilapremium.com,+52 (664) 2212-7374,Tequila Premium,Ensenada,BCN,MX,23701,"Priority_C, Mexico, Beverages","Industry: Beverages, State: Baja California",Mexico_Business_Directory
Diego,Hernández,dhernández@tecnologíadelnorte.mx,+52 (646) 8572-5781,Tecnología del Norte,Ensenada,BCN,MX,37172,"Priority_C, Mexico, Technology","Industry: Technology, State: Baja California",Mexico_Business_Directory
Carlos,Sánchez,carlos.sánchez@petroveracruz.com.mx,+52 (664) 4759-0554,PetroVeracruz,Ensenada,BCN,MX,36734,"Priority_C, Mexico, Petroleum","Industry: Petroleum, State: Baja California",Mexico_Business_Directory
Antonio,Sánchez,asánchez@petroveracruz.mx,+52 (664) 4428-3854,PetroVeracruz,Mexicali,BCN,MX,26819,"Priority_A, Mexico, Petroleum","Industry: Petroleum, State: Baja California",Mexico_Business_Directory
Diego,Chávez,chávez.diego@tequilapremium.com,+52 (646) 8951-9337,Tequila Premium,Tijuana,BCN,MX,35831,"Priority_C, Mexico, Beverages","Industry: Beverages, State: Baja California",Mexico_Business_Directory
Jorge,Martínez,jmartínez@turismomaya.mx,+52 (686) 1523-8617,Turismo Maya,Mexicali,BCN,MX,60129,"Priority_B, Mexico, Tourism","Industry: Tourism, State: Baja California",Mexico_Business_Directory
Roberto,García,roberto.garcía@automotrizpuebla.com.mx,+52 (646) 3412-2303,Automotriz Puebla,Tijuana,BCN,MX,46242,"Priority_A, Mexico, Automotive","Industry: Automotive, State: Baja California",Mexico_Business_Directory
Francisco,Rodríguez,francisco.rodríguez@tequilapremium.com.mx,+52 (686) 5957-6949,Tequila Premium,Ensenada,BCN,MX,63092,"Priority_A, Mexico, Beverages","Industry: Beverages, State: Baja California",Mexico_Business_Directory
Rosa,Chávez,rchávez@tecnologíadelnorte.mx,+52 (646) 8580-2881,Tecnología del Norte,Ensenada,BCN,MX,72691,"Priority_B, Mexico, Technology","Industry: Technology, State: Baja California",Mexico_Business_Directory
Guadalupe,Gutiérrez,guadalupe.gutiérrez@automotrizpuebla.com.mx,+52 (646) 9750-6176,Automotriz Puebla,Mexicali,BCN,MX,91507,"Priority_C, Mexico, Automotive","Industry: Automotive, State: Baja California",Mexico_Business_Directory
Carmen,García,cgarcía@tequilapremium.mx,+52 (646) 2241-6746,Tequila Premium,Tijuana,BCN,MX,62886,"Priority_C, Mexico, Beverages","Industry: Beverages, State: Baja California",Mexico_Business_Directory
María,González,gonzález.maría@turismomaya.com,+52 (646) 9611-0960,Turismo Maya,Mexicali,BCN,MX,65655,"Priority_A, Mexico, Tourism","Industry: Tourism, State: Baja California",Mexico_Business_Directory
Jorge,Cruz,jcruz@caféchiapas.mx,+52 (686) 4410-9024,Café Chiapas,Tijuana,BCN,MX,53567,"Priority_B, Mexico, Agriculture","Industry: Agriculture, State: Baja California",Mexico_Business_Directory
Alejandra,Reyes,areyes@tequilapremium.mx,+52 (686) 1723-5106,Tequila Premium,Mexicali,BCN,MX,63654,"Priority_B, Mexico, Beverages","Industry: Beverages, State: Baja California",Mexico_Business_Directory
Alejandra,Flores,flores.alejandra@calzadoleón.com,+52 (646) 6966-7542,Calzado León,Tijuana,BCN,MX,55126,"Priority_B, Mexico, Manufacturing","Industry: Manufacturing, State: Baja California",Mexico_Business_Directory
Antonio,Díaz,adíaz@turismomaya.mx,+52 (646) 2175-1846,Turismo Maya,Mexicali,BCN,MX,61287,"Priority_C, Mexico, Tourism","Industry: Tourism, State: Baja California",Mexico_Business_Directory
Luis,Flores,lflores@turismomaya.mx,+52 (686) 6045-9898,Turismo Maya,Tijuana,BCN,MX,10216,"Priority_C, Mexico, Tourism","Industry: Tourism, State: Baja California",Mexico_Business_Directory
Luis,García,lgarcía@petroveracruz.mx,+52 (686) 1926-4800,PetroVeracruz,Mexicali,BCN,MX,25117,"Priority_B, Mexico, Petroleum","Industry: Petroleum, State: Baja California",Mexico_Business_Directory
Rosa,Flores,rflores@turismomaya.mx,+52 (646) 9792-6360,Turismo Maya,Tijuana,BCN,MX,29924,"Priority_A, Mexico, Tourism","Industry: Tourism, State: Baja California",Mexico_Business_Directory
Guadalupe,Díaz,guadalupe.díaz@caféchiapas.com.mx,+52 (686) 5473-9423,Café Chiapas,Ensenada,BCN,MX,12493,"Priority_A, Mexico, Agriculture","Industry: Agriculture, State: Baja California",Mexico_Business_Directory
Carlos,Gómez,gómez.carlos@tecnologíadelnorte.com,+52 (646) 9327-2667,Tecnología del Norte,Tijuana,BCN,MX,19510,"Priority_C, Mexico, Technology","Industry: Technology, State: Baja California",Mexico_Business_Directory
Jorge,Hernández,jhernández@bancariacentral.mx,+52 (664) 9140-1665,Bancaria Central,Mexicali,BCN,MX,83671,"Priority_C, Mexico, Finance","Industry: Finance, State: Baja California",Mexico_Business_Directory
María,Ortiz,ortiz.maría@calzadoleón.com,+52 (646) 8094-6251,Calzado León,Mexicali,BCN,MX,50213,"Priority_A, Mexico, Manufacturing","Industry: Manufacturing, State: Baja California",Mexico_Business_Directory
Carlos,González,cgonzález@tequilapremium.mx,+52 (646) 1615-3044,Tequila Premium,Mexicali,BCN,MX,98516,"Priority_A, Mexico, Beverages","Industry: Beverages, State: Baja California",Mexico_Business_Directory
Daniel,Flores,daniel.flores@automotrizpuebla.com.mx,+52 (646) 4843-8919,Automotriz Puebla,Tijuana,BCN,MX,49193,"Priority_B, Mexico, Automotive","Industry: Automotive, State: Baja California",Mexico_Business_Directory
