First Name,Last Name,Email,Phone,Company,City,State,Tags,Notes,Source
Joseph,Ross,joseph15@yahoo.com,(336) 476-6558,Redfin,Memphis,TN,"Priority_C, CREAM, RealEstate","Experience: 15 years, Transactions: 13, Volume: $9,247,004",CREAM_RealEstate
Lisa,Thomas,thomas.lisa@century21.com,(615) 990-5078,Better Homes & Gardens,Memphis,TN,"Priority_C, CREAM, RealEstate","Experience: 20 years, Transactions: 10, Volume: $4,180,383",CREAM_RealEstate
Sharon,Evans,evans.sharon@compass.com,(409) 755-4954,eXp Realty,Nashville,TN,"Priority_A, CREAM, RealEstate","Experience: 3 years, Transactions: 8, Volume: $671,466",CREAM_RealEstate
Jacob,Castillo,jacobc@coldwellbanker.com,(402) 680-6507,Meritage Homes,Memphis,TN,"Priority_C, CREAM, RealEstate","Experience: 13 years, Transactions: 47, Volume: $5,946,854",CREAM_RealEstate
William,Parker,parker.william@hotmail.com,(734) 432-8980,M/I Homes,Memphis,TN,"Priority_C, CREAM, RealEstate","Experience: 3 years, Transactions: 4, Volume: $584,868",CREAM_RealEstate
Ruth,Alvarez,ruth.alvarez@kw.com,(573) 582-6934,ERA,Nashville,TN,"Priority_A, CREAM, RealEstate","Experience: 0 years, Transactions: 5, Volume: $416,775",CREAM_RealEstate
Sarah,Jones,sjones@gmail.com,(863) 854-1410,Century 21,Nashville,TN,"Priority_A, CREAM, RealEstate","Experience: 23 years, Transactions: 42, Volume: $2,178,010",CREAM_RealEstate
Michael,Peterson,mpeterson@coldwellbanker.com,(571) 200-6521,Compass,Memphis,TN,"Priority_C, CREAM, RealEstate","Experience: 12 years, Transactions: 16, Volume: $1,981,815",CREAM_RealEstate
James,Myers,myers.james@outlook.com,(952) 332-5582,Nest Seekers,Memphis,TN,"Priority_C, CREAM, RealEstate","Experience: 16 years, Transactions: 43, Volume: $5,055,694",CREAM_RealEstate
James,Johnson,jamesj@exprealty.com,(801) 474-5129,Zillow Premier,Memphis,TN,"Priority_C, CREAM, RealEstate","Experience: 6 years, Transactions: 20, Volume: $14,967,301",CREAM_RealEstate
Linda,Jackson,linda.jackson@coldwellbanker.com,(540) 456-9452,Beazer Homes,Nashville,TN,"Priority_A, CREAM, RealEstate","Experience: 17 years, Transactions: 23, Volume: $9,377,342",CREAM_RealEstate
Kathleen,Long,kathleen.long@yahoo.com,(762) 747-4458,Coldwell Banker,Memphis,TN,"Priority_C, CREAM, RealEstate","Experience: 20 years, Transactions: 40, Volume: $7,174,062",CREAM_RealEstate
Lisa,Evans,evans.lisa@yahoo.com,(305) 954-1655,Coldwell Banker,Memphis,TN,"Priority_C, CREAM, RealEstate","Experience: 14 years, Transactions: 12, Volume: $9,911,524",CREAM_RealEstate
Stephen,Lee,stephenl@kw.com,(862) 241-1250,HomeSmart,Memphis,TN,"Priority_C, CREAM, RealEstate","Experience: 21 years, Transactions: 29, Volume: $1,965,867",CREAM_RealEstate
Frank,Hill,frankh@century21.com,(330) 453-9073,KB Home,Memphis,TN,"Priority_C, CREAM, RealEstate","Experience: 21 years, Transactions: 23, Volume: $6,815,261",CREAM_RealEstate
Christopher,Taylor,ctaylor@sothebysrealty.com,(608) 636-9574,Taylor Morrison,Nashville,TN,"Priority_A, CREAM, RealEstate","Experience: 24 years, Transactions: 16, Volume: $13,149,316",CREAM_RealEstate
Samuel,Castillo,castillo.samuel@sothebysrealty.com,(484) 435-6674,Realty One Group,Nashville,TN,"Priority_A, CREAM, RealEstate","Experience: 1 years, Transactions: 2, Volume: $277,130",CREAM_RealEstate
Patrick,Hill,patrickh@exprealty.com,(575) 355-7923,The Agency,Memphis,TN,"Priority_C, CREAM, RealEstate","Experience: 23 years, Transactions: 35, Volume: $12,236,289",CREAM_RealEstate
Charles,Gomez,charles66@exprealty.com,(339) 885-8071,The Agency,Memphis,TN,"Priority_C, CREAM, RealEstate","Experience: 7 years, Transactions: 14, Volume: $7,406,257",CREAM_RealEstate
Laura,Martin,laura10@redfin.com,(517) 468-1627,Beazer Homes,Memphis,TN,"Priority_C, CREAM, RealEstate","Experience: 25 years, Transactions: 23, Volume: $14,801,169",CREAM_RealEstate
Jerry,Perez,jerryp@yahoo.com,(203) 428-7745,CalAtlantic Homes,Memphis,TN,"Priority_C, CREAM, RealEstate","Experience: 25 years, Transactions: 12, Volume: $8,014,522",CREAM_RealEstate
David,Rivera,davidr@realtor.com,(516) 468-6706,Century Communities,Nashville,TN,"Priority_A, CREAM, RealEstate","Experience: 14 years, Transactions: 34, Volume: $14,768,404",CREAM_RealEstate
Anthony,Cox,cox.anthony@kw.com,(385) 859-8971,The Agency,Memphis,TN,"Priority_C, CREAM, RealEstate","Experience: 6 years, Transactions: 25, Volume: $2,039,008",CREAM_RealEstate
