First Name,Last Name,Email,Phone,Company,City,State,Tags,Notes,Source
Kimberly,Wright,kwright@exprealty.com,(480) 951-4226,Zillow Premier,Portland,OR,"Priority_B, CREAM, RealEstate","Experience: 23 years, Transactions: 39, Volume: $12,404,856",CREAM_RealEstate
Raymond,Sanchez,raymonds@elliman.com,(864) 996-9771,Douglas Elliman,Portland,OR,"Priority_B, CREAM, RealEstate","Experience: 16 years, Transactions: 13, Volume: $14,742,026",CREAM_RealEstate
Kevin,Taylor,taylor.kevin@homesmart.com,(763) 490-5418,Realty One Group,Portland,OR,"Priority_B, CREAM, RealEstate","Experience: 2 years, Transactions: 8, Volume: $869,031",CREAM_RealEstate
Carolyn,Gonzalez,carolyn71@compass.com,(220) 557-3009,Ryan Homes,Portland,OR,"Priority_B, CREAM, RealEstate","Experience: 5 years, Transactions: 26, Volume: $8,425,665",CREAM_RealEstate
Stephanie,Johnson,stephaniej@weichert.com,(865) 500-2883,ERA,Portland,OR,"Priority_B, CREAM, RealEstate","Experience: 25 years, Transactions: 50, Volume: $7,283,799",CREAM_RealEstate
Catherine,Chavez,catherine46@realtyonegroup.com,(234) 758-2767,Weichert,Portland,OR,"Priority_B, CREAM, RealEstate","Experience: 4 years, Transactions: 11, Volume: $1,216,657",CREAM_RealEstate
Richard,Wilson,rwilson@compass.com,(925) 919-2216,Compass,Portland,OR,"Priority_B, CREAM, RealEstate","Experience: 20 years, Transactions: 31, Volume: $4,377,478",CREAM_RealEstate
Michelle,Gray,michelle.gray@exprealty.com,(859) 749-8717,Meritage Homes,Portland,OR,"Priority_B, CREAM, RealEstate","Experience: 23 years, Transactions: 25, Volume: $9,110,258",CREAM_RealEstate
Linda,Thompson,lindat@elliman.com,(305) 963-8667,The Agency,Portland,OR,"Priority_B, CREAM, RealEstate","Experience: 23 years, Transactions: 12, Volume: $4,439,855",CREAM_RealEstate
Mary,Smith,smith.mary@kw.com,(458) 725-6072,Pulte Homes,Portland,OR,"Priority_B, CREAM, RealEstate","Experience: 16 years, Transactions: 26, Volume: $11,807,285",CREAM_RealEstate
Heather,Martin,hmartin@century21.com,(507) 869-6415,CalAtlantic Homes,Portland,OR,"Priority_B, CREAM, RealEstate","Experience: 16 years, Transactions: 26, Volume: $14,196,909",CREAM_RealEstate
George,Sanders,george96@elliman.com,(662) 563-4214,RE/MAX,Portland,OR,"Priority_B, CREAM, RealEstate","Experience: 10 years, Transactions: 25, Volume: $8,669,793",CREAM_RealEstate
Joseph,Davis,joseph87@century21.com,(610) 881-4463,Pulte Homes,Portland,OR,"Priority_B, CREAM, RealEstate","Experience: 24 years, Transactions: 38, Volume: $11,554,153",CREAM_RealEstate
Pamela,Murphy,pamelam@gmail.com,(216) 525-2330,Berkshire Hathaway,Portland,OR,"Priority_B, CREAM, RealEstate","Experience: 9 years, Transactions: 12, Volume: $11,456,747",CREAM_RealEstate
Jeffrey,Perez,jeffreyp@yahoo.com,(409) 227-5007,Century 21,Portland,OR,"Priority_B, CREAM, RealEstate","Experience: 24 years, Transactions: 47, Volume: $4,664,904",CREAM_RealEstate
