First Name,Last Name,Email,Phone,Company,City,State,Tags,Notes,Source
Mark,Clark,markc@yahoo.com,(773) 515-5930,Taylor Morrison,Austin,TX,"Priority_A, CREAM, RealEstate","Experience: 0 years, Transactions: 3, Volume: $47,328",CREAM_RealEstate
Larry,Castillo,lcastillo@coldwellbanker.com,(317) 950-2313,Douglas Elliman,San Antonio,TX,"Priority_B, CREAM, RealEstate","Experience: 1 years, Transactions: 5, Volume: $183,245",CREAM_RealEstate
Anna,Cruz,acruz@elliman.com,(417) 917-1665,M/I Homes,Dallas-Fort Worth,TX,"Priority_A, CREAM, RealEstate","Experience: 6 years, Transactions: 25, Volume: $5,125,765",CREAM_RealEstate
Jennifer,Nguyen,jennifer.nguyen@outlook.com,(440) 372-5711,Beazer Homes,Dallas-Fort Worth,TX,"Priority_A, CREAM, RealEstate","Experience: 22 years, Transactions: 33, Volume: $4,999,558",CREAM_RealEstate
Mark,Wright,mark.wright@redfin.com,(601) 787-7954,Berkshire Hathaway,San Antonio,TX,"Priority_B, CREAM, RealEstate","Experience: 9 years, Transactions: 30, Volume: $9,744,178",CREAM_RealEstate
Emily,Hernandez,ehernandez@sothebysrealty.com,(432) 937-4498,Sotheby's,Dallas-Fort Worth,TX,"Priority_A, CREAM, RealEstate","Experience: 16 years, Transactions: 29, Volume: $2,233,872",CREAM_RealEstate
William,Baker,william43@kw.com,(724) 708-8303,Pulte Homes,San Antonio,TX,"Priority_B, CREAM, RealEstate","Experience: 19 years, Transactions: 29, Volume: $9,988,675",CREAM_RealEstate
Carol,Ward,cward@remax.net,(574) 500-9604,Century 21,Austin,TX,"Priority_A, CREAM, RealEstate","Experience: 1 years, Transactions: 1, Volume: $343,936",CREAM_RealEstate
Daniel,Mitchell,danielm@realtyonegroup.com,(906) 728-8235,eXp Realty,San Antonio,TX,"Priority_B, CREAM, RealEstate","Experience: 24 years, Transactions: 15, Volume: $2,614,665",CREAM_RealEstate
Susan,Miller,smiller@elliman.com,(321) 990-5241,D.R. Horton,Houston,TX,"Priority_A, CREAM, RealEstate","Experience: 9 years, Transactions: 24, Volume: $12,565,028",CREAM_RealEstate
Nicholas,Ruiz,nicholasr@outlook.com,(406) 791-8332,Better Homes & Gardens,Austin,TX,"Priority_A, CREAM, RealEstate","Experience: 3 years, Transactions: 9, Volume: $1,090,711",CREAM_RealEstate
Betty,Hernandez,bettyh@sothebysrealty.com,(843) 461-9602,Douglas Elliman,Dallas-Fort Worth,TX,"Priority_A, CREAM, RealEstate","Experience: 8 years, Transactions: 35, Volume: $10,759,324",CREAM_RealEstate
Heather,White,heather44@weichert.com,(301) 482-3934,RE/MAX,San Antonio,TX,"Priority_B, CREAM, RealEstate","Experience: 9 years, Transactions: 11, Volume: $10,908,074",CREAM_RealEstate
Aaron,Clark,aaronc@coldwellbanker.com,(337) 646-3429,D.R. Horton,San Antonio,TX,"Priority_B, CREAM, RealEstate","Experience: 24 years, Transactions: 50, Volume: $10,612,424",CREAM_RealEstate
Donna,Smith,dsmith@realtyonegroup.com,(405) 739-9020,Century Communities,Austin,TX,"Priority_A, CREAM, RealEstate","Experience: 24 years, Transactions: 50, Volume: $14,928,507",CREAM_RealEstate
Ryan,Parker,ryan.parker@realtyonegroup.com,(657) 516-6904,D.R. Horton,San Antonio,TX,"Priority_B, CREAM, RealEstate","Experience: 11 years, Transactions: 48, Volume: $14,394,222",CREAM_RealEstate
Steven,Reed,steven.reed@exprealty.com,(806) 291-4627,Better Homes & Gardens,Austin,TX,"Priority_A, CREAM, RealEstate","Experience: 1 years, Transactions: 3, Volume: $183,764",CREAM_RealEstate
Linda,Garcia,lindag@yahoo.com,(949) 322-7179,Compass,Dallas-Fort Worth,TX,"Priority_A, CREAM, RealEstate","Experience: 18 years, Transactions: 38, Volume: $12,238,887",CREAM_RealEstate
George,Lopez,glopez@yahoo.com,(774) 347-9832,Nest Seekers,Austin,TX,"Priority_A, CREAM, RealEstate","Experience: 1 years, Transactions: 4, Volume: $187,245",CREAM_RealEstate
Donald,King,king.donald@remax.net,(586) 862-6455,Taylor Morrison,Houston,TX,"Priority_A, CREAM, RealEstate","Experience: 6 years, Transactions: 11, Volume: $8,010,330",CREAM_RealEstate
Jeffrey,Parker,jeffreyp@redfin.com,(303) 891-8065,Ryan Homes,Austin,TX,"Priority_A, CREAM, RealEstate","Experience: 19 years, Transactions: 42, Volume: $5,705,065",CREAM_RealEstate
George,Ruiz,george.ruiz@kw.com,(845) 787-3782,Weichert,Houston,TX,"Priority_A, CREAM, RealEstate","Experience: 6 years, Transactions: 11, Volume: $10,209,517",CREAM_RealEstate
Gregory,Johnson,gregory29@century21.com,(208) 638-9078,KB Home,Austin,TX,"Priority_A, CREAM, RealEstate","Experience: 14 years, Transactions: 24, Volume: $6,714,424",CREAM_RealEstate
Benjamin,Myers,myers.benjamin@redfin.com,(862) 669-1714,Sotheby's,San Antonio,TX,"Priority_B, CREAM, RealEstate","Experience: 17 years, Transactions: 10, Volume: $3,267,091",CREAM_RealEstate
Alexander,Howard,alexander14@realtyonegroup.com,(850) 540-5757,Redfin,Houston,TX,"Priority_A, CREAM, RealEstate","Experience: 14 years, Transactions: 44, Volume: $12,167,600",CREAM_RealEstate
Eric,Miller,emiller@realtor.com,(947) 243-4677,Nest Seekers,Dallas-Fort Worth,TX,"Priority_A, CREAM, RealEstate","Experience: 9 years, Transactions: 39, Volume: $4,392,235",CREAM_RealEstate
Eric,Reed,eric.reed@gmail.com,(219) 761-6391,CalAtlantic Homes,Dallas-Fort Worth,TX,"Priority_A, CREAM, RealEstate","Experience: 4 years, Transactions: 10, Volume: $1,039,416",CREAM_RealEstate
Paul,Ward,paul78@realtyonegroup.com,(274) 290-2705,KB Home,San Antonio,TX,"Priority_B, CREAM, RealEstate","Experience: 19 years, Transactions: 16, Volume: $6,751,969",CREAM_RealEstate
Jennifer,Parker,parker.jennifer@redfin.com,(763) 339-5041,Weichert,Houston,TX,"Priority_A, CREAM, RealEstate","Experience: 3 years, Transactions: 15, Volume: $821,830",CREAM_RealEstate
William,(Owner),,(832) 250-2618,Thai by William,Houston,TX,"Priority_A, TX_Business, thai","County: Harris, Status: new",TX_Secretary_of_State
Carlos,(Owner),,(713) 473-1945,Carlos's Restaurant,Houston,TX,"Priority_A, TX_Business, restaurant","County: Harris, Status: new",TX_Secretary_of_State
Sofia,(Owner),,(281) 396-5591,Vietnamese House,Houston,TX,"Priority_A, TX_Business, vietnamese","County: Harris, Status: new",TX_Secretary_of_State
Pedro,(Owner),,(713) 932-1172,Pedro's Place,Houston,TX,"Priority_A, TX_Business, mexican","County: Harris, Status: new",TX_Secretary_of_State
Francisco,(Owner),,(713) 522-8987,The Francisco Mexican,Houston,TX,"Priority_A, TX_Business, mexican","County: Harris, Status: new",TX_Secretary_of_State
Sarah,(Owner),,(346) 553-8457,Sarah & Family Pizza,Houston,TX,"Priority_A, TX_Business, pizza","County: Harris, Status: new",TX_Secretary_of_State
Tony,(Owner),,(346) 889-7086,Deli by Tony,Houston,TX,"Priority_A, TX_Business, deli","County: Harris, Status: new",TX_Secretary_of_State
Robert,(Owner),,(713) 458-3576,Bakery House,Houston,TX,"Priority_A, TX_Business, bakery","County: Harris, Status: new",TX_Secretary_of_State
Francisco,(Owner),,(713) 631-1550,Francisco's Chinese,Houston,TX,"Priority_A, TX_Business, chinese","County: Harris, Status: new",TX_Secretary_of_State
Emma,(Owner),,(346) 379-7579,Emma Deli,Houston,TX,"Priority_A, TX_Business, deli","County: Harris, Status: new",TX_Secretary_of_State
Sarah,(Owner),,(713) 556-8357,The Sarah Bakery,Houston,TX,"Priority_A, TX_Business, bakery","County: Harris, Status: new",TX_Secretary_of_State
Antonio,(Owner),,(832) 370-1551,Antonio Food Truck,Houston,TX,"Priority_A, TX_Business, food truck","County: Harris, Status: new",TX_Secretary_of_State
William,(Owner),,(832) 714-9863,William Cafe,Houston,TX,"Priority_A, TX_Business, cafe","County: Harris, Status: new",TX_Secretary_of_State
Sarah,(Owner),,(713) 601-5309,Sarah Pizza,Houston,TX,"Priority_A, TX_Business, pizza","County: Harris, Status: new",TX_Secretary_of_State
Tony,(Owner),,(346) 643-8440,Tony & Family Vietnamese,Houston,TX,"Priority_A, TX_Business, vietnamese","County: Harris, Status: new",TX_Secretary_of_State
Luis,(Owner),,(346) 748-8993,Luis & Family Bakery,Houston,TX,"Priority_A, TX_Business, bakery","County: Harris, Status: new",TX_Secretary_of_State
Carlos,(Owner),,(346) 741-3621,The Carlos Burger,Houston,TX,"Priority_A, TX_Business, burger","County: Harris, Status: new",TX_Secretary_of_State
Robert,(Owner),,(713) 390-5943,Sandwich House,Houston,TX,"Priority_A, TX_Business, sandwich","County: Harris, Status: new",TX_Secretary_of_State
Sarah,(Owner),,(713) 860-8012,Breakfast by Sarah,Houston,TX,"Priority_A, TX_Business, breakfast","County: Harris, Status: new",TX_Secretary_of_State
Rosa,(Owner),,(281) 207-3782,The Rosa Deli,Houston,TX,"Priority_A, TX_Business, deli","County: Harris, Status: new",TX_Secretary_of_State
Hector,(Owner),,(346) 996-7699,Hector Bbq,Houston,TX,"Priority_A, TX_Business, bbq","County: Harris, Status: new",TX_Secretary_of_State
Luis,(Owner),,(713) 265-8762,The Luis Taqueria,Houston,TX,"Priority_A, TX_Business, taqueria","County: Harris, Status: new",TX_Secretary_of_State
Guadalupe,(Owner),,(281) 534-3044,The Guadalupe Diner,Houston,TX,"Priority_A, TX_Business, diner","County: Harris, Status: new",TX_Secretary_of_State
William,(Owner),,(281) 745-3431,William's Sushi,Houston,TX,"Priority_A, TX_Business, sushi","County: Harris, Status: new",TX_Secretary_of_State
Lisa,(Owner),,(713) 393-1580,Bbq by Lisa,Houston,TX,"Priority_A, TX_Business, bbq","County: Harris, Status: new",TX_Secretary_of_State
Carlos,(Owner),,(281) 383-9643,Carlos's Sandwich,Houston,TX,"Priority_A, TX_Business, sandwich","County: Harris, Status: new",TX_Secretary_of_State
Lisa,(Owner),,(832) 595-9954,Lisa's Italian,Houston,TX,"Priority_A, TX_Business, italian","County: Harris, Status: new",TX_Secretary_of_State
Jose,(Owner),,(713) 797-9012,Vietnamese by Jose,Houston,TX,"Priority_A, TX_Business, vietnamese","County: Harris, Status: new",TX_Secretary_of_State
Juan,(Owner),,(832) 793-8711,Juan Chinese,Houston,TX,"Priority_A, TX_Business, chinese","County: Harris, Status: new",TX_Secretary_of_State
Sofia,(Owner),,(713) 560-8343,Sofia & Family Sandwich,Houston,TX,"Priority_A, TX_Business, sandwich","County: Harris, Status: new",TX_Secretary_of_State
Michael,(Owner),,(281) 923-1239,Michael Chinese,Houston,TX,"Priority_A, TX_Business, chinese","County: Harris, Status: new",TX_Secretary_of_State
Tony,(Owner),,(281) 420-4687,Tony's Bakery,Houston,TX,"Priority_A, TX_Business, bakery","County: Harris, Status: new",TX_Secretary_of_State
Carmen,(Owner),,(713) 926-7338,Carmen's Mexican,Houston,TX,"Priority_A, TX_Business, mexican","County: Harris, Status: new",TX_Secretary_of_State
Lisa,(Owner),,(713) 463-3561,Lisa's Place,Houston,TX,"Priority_A, TX_Business, steakhouse","County: Harris, Status: new",TX_Secretary_of_State
Emma,(Owner),,(346) 970-7422,Emma's Taqueria,Houston,TX,"Priority_A, TX_Business, taqueria","County: Harris, Status: new",TX_Secretary_of_State
Juan,(Owner),,(713) 555-6395,Sandwich House,Houston,TX,"Priority_A, TX_Business, sandwich","County: Harris, Status: new",TX_Secretary_of_State
Isabella,(Owner),,(346) 276-3095,Isabella's Place,Houston,TX,"Priority_A, TX_Business, bakery","County: Harris, Status: new",TX_Secretary_of_State
Carmen,(Owner),,(346) 540-5579,The Carmen Seafood,Houston,TX,"Priority_A, TX_Business, seafood","County: Harris, Status: new",TX_Secretary_of_State
Carmen,(Owner),,(346) 669-1348,Carmen & Family Deli,Houston,TX,"Priority_A, TX_Business, deli","County: Harris, Status: new",TX_Secretary_of_State
Luis,(Owner),,(281) 895-7869,Thai by Luis,Houston,TX,"Priority_A, TX_Business, thai","County: Harris, Status: new",TX_Secretary_of_State
Rosa,(Owner),,(832) 672-2383,Rosa's Restaurant,Houston,TX,"Priority_A, TX_Business, restaurant","County: Harris, Status: new",TX_Secretary_of_State
Isabella,(Owner),,(281) 690-9708,Sushi House,Houston,TX,"Priority_A, TX_Business, sushi","County: Harris, Status: new",TX_Secretary_of_State
Pedro,(Owner),,(281) 837-9852,Pedro's Place,Houston,TX,"Priority_A, TX_Business, diner","County: Harris, Status: new",TX_Secretary_of_State
Mike,(Owner),,(713) 646-5616,Mike & Family Burger,Houston,TX,"Priority_A, TX_Business, burger","County: Harris, Status: new",TX_Secretary_of_State
Jennifer,(Owner),,(281) 947-8082,The Jennifer Sandwich,Houston,TX,"Priority_A, TX_Business, sandwich","County: Harris, Status: new",TX_Secretary_of_State
Patricia,(Owner),,(281) 951-5804,Patricia Taqueria,Houston,TX,"Priority_A, TX_Business, taqueria","County: Harris, Status: new",TX_Secretary_of_State
Mike,(Owner),,(281) 591-1270,The Mike Food Truck,Houston,TX,"Priority_A, TX_Business, food truck","County: Harris, Status: new",TX_Secretary_of_State
Robert,(Owner),,(346) 473-9393,Robert's Place,Houston,TX,"Priority_A, TX_Business, deli","County: Harris, Status: new",TX_Secretary_of_State
Elena,(Owner),,(281) 403-8262,Elena's Pizza,Houston,TX,"Priority_A, TX_Business, pizza","County: Harris, Status: new",TX_Secretary_of_State
Patricia,(Owner),,(346) 207-8015,The Patricia Mexican,Houston,TX,"Priority_A, TX_Business, mexican","County: Harris, Status: new",TX_Secretary_of_State
Mike,(Owner),,(832) 390-9038,Cafe House,Houston,TX,"Priority_A, TX_Business, cafe","County: Harris, Status: new",TX_Secretary_of_State
Antonio,(Owner),,(713) 400-4382,The Antonio Pizza,Houston,TX,"Priority_A, TX_Business, pizza","County: Harris, Status: new",TX_Secretary_of_State
Michael,(Owner),,(346) 841-1315,Michael & Family Burger,Houston,TX,"Priority_A, TX_Business, burger","County: Harris, Status: new",TX_Secretary_of_State
Sarah,(Owner),,(346) 456-2423,Cafe House,Houston,TX,"Priority_A, TX_Business, cafe","County: Harris, Status: new",TX_Secretary_of_State
Michael,(Owner),,(832) 589-8453,Michael & Family Deli,Houston,TX,"Priority_A, TX_Business, deli","County: Harris, Status: new",TX_Secretary_of_State
John,(Owner),,(832) 754-3583,John's Place,Houston,TX,"Priority_A, TX_Business, cafe","County: Harris, Status: new",TX_Secretary_of_State
Robert,(Owner),,(281) 397-1845,Robert's Place,Houston,TX,"Priority_A, TX_Business, diner","County: Harris, Status: new",TX_Secretary_of_State
Rosa,(Owner),,(713) 357-7292,Rosa & Family Vietnamese,Houston,TX,"Priority_A, TX_Business, vietnamese","County: Harris, Status: new",TX_Secretary_of_State
Sarah,(Owner),,(713) 791-8003,Restaurant House,Houston,TX,"Priority_A, TX_Business, restaurant","County: Harris, Status: new",TX_Secretary_of_State
Pedro,(Owner),,(832) 200-4467,Pedro's Diner,Houston,TX,"Priority_A, TX_Business, diner","County: Harris, Status: new",TX_Secretary_of_State
Linda,(Owner),,(832) 560-9058,Linda & Family Diner,Houston,TX,"Priority_A, TX_Business, diner","County: Harris, Status: new",TX_Secretary_of_State
William,(Owner),,(346) 341-2611,William Italian,Houston,TX,"Priority_A, TX_Business, italian","County: Harris, Status: new",TX_Secretary_of_State
Jennifer,(Owner),,(832) 663-2149,Jennifer Bbq,Houston,TX,"Priority_A, TX_Business, bbq","County: Harris, Status: new",TX_Secretary_of_State
Michael,(Owner),,(281) 637-2077,Michael's Vietnamese,Houston,TX,"Priority_A, TX_Business, vietnamese","County: Harris, Status: new",TX_Secretary_of_State
Juan,(Owner),,(346) 265-4400,Juan's Burger,Houston,TX,"Priority_A, TX_Business, burger","County: Harris, Status: new",TX_Secretary_of_State
Luis,(Owner),,(281) 504-9627,Luis's Sandwich,Houston,TX,"Priority_A, TX_Business, sandwich","County: Harris, Status: new",TX_Secretary_of_State
William,(Owner),,(713) 462-3858,William's Chinese,Houston,TX,"Priority_A, TX_Business, chinese","County: Harris, Status: new",TX_Secretary_of_State
Isabella,(Owner),,(281) 419-6717,Deli by Isabella,Houston,TX,"Priority_A, TX_Business, deli","County: Harris, Status: new",TX_Secretary_of_State
Patricia,(Owner),,(281) 393-7563,Mexican by Patricia,Houston,TX,"Priority_A, TX_Business, mexican","County: Harris, Status: new",TX_Secretary_of_State
Francisco,(Owner),,(832) 773-3134,Francisco's Sandwich,Houston,TX,"Priority_A, TX_Business, sandwich","County: Harris, Status: new",TX_Secretary_of_State
