First Name,Last Name,Email,Phone,Company,City,State,Tags,Notes,Source
Samuel,Gomez,sgomez@elliman.com,(925) 522-4079,Beazer Homes,Los Angeles,CA,"Priority_A, CREAM, RealEstate","Experience: 12 years, Transactions: 41, Volume: $9,795,815",CREAM_RealEstate
Anthony,Turner,turner.anthony@berkshirehathawayhs.com,(704) 892-8241,KB Home,Los Angeles,CA,"Priority_A, CREAM, RealEstate","Experience: 13 years, Transactions: 32, Volume: $9,043,767",CREAM_RealEstate
Melissa,Stewart,melissas@coldwellbanker.com,(918) 831-8053,Redfin,San Francisco,CA,"Priority_A, CREAM, RealEstate","Experience: 7 years, Transactions: 15, Volume: $2,326,255",CREAM_RealEstate
John,Edwards,jedwards@coldwellbanker.com,(623) 515-7780,Berkshire Hathaway,Los Angeles,CA,"Priority_A, CREAM, RealEstate","Experience: 5 years, Transactions: 12, Volume: $11,732,955",CREAM_RealEstate
Deborah,Kim,kim.deborah@berkshirehathawayhs.com,(830) 458-1781,Redfin,San Francisco,CA,"Priority_A, CREAM, RealEstate","Experience: 23 years, Transactions: 38, Volume: $3,132,483",CREAM_RealEstate
Amy,Cooper,acooper@yahoo.com,(984) 562-3313,Douglas Elliman,San Jose,CA,"Priority_B, CREAM, RealEstate","Experience: 10 years, Transactions: 20, Volume: $8,956,486",CREAM_RealEstate
Nicole,Cox,nicole.cox@homesmart.com,(419) 353-4476,Keller Williams,Los Angeles,CA,"Priority_A, CREAM, RealEstate","Experience: 16 years, Transactions: 25, Volume: $9,553,915",CREAM_RealEstate
Lisa,Morales,morales.lisa@kw.com,(479) 386-2571,ERA,San Jose,CA,"Priority_B, CREAM, RealEstate","Experience: 11 years, Transactions: 39, Volume: $3,223,384",CREAM_RealEstate
Nicholas,Jones,nicholasj@yahoo.com,(404) 426-2309,Douglas Elliman,Riverside,CA,"Priority_B, CREAM, RealEstate","Experience: 23 years, Transactions: 47, Volume: $13,166,266",CREAM_RealEstate
Donna,Nelson,nelson.donna@homesmart.com,(747) 615-6524,Weichert,San Diego,CA,"Priority_A, CREAM, RealEstate","Experience: 11 years, Transactions: 16, Volume: $4,078,260",CREAM_RealEstate
Linda,Adams,lindaa@homesmart.com,(720) 625-8017,The Agency,San Francisco,CA,"Priority_A, CREAM, RealEstate","Experience: 8 years, Transactions: 45, Volume: $6,042,825",CREAM_RealEstate
Eric,Nguyen,nguyen.eric@hotmail.com,(212) 379-3961,Century 21,Riverside,CA,"Priority_B, CREAM, RealEstate","Experience: 4 years, Transactions: 10, Volume: $1,085,177",CREAM_RealEstate
Emma,Phillips,phillips.emma@sothebysrealty.com,(586) 981-6576,Compass,San Diego,CA,"Priority_A, CREAM, RealEstate","Experience: 3 years, Transactions: 12, Volume: $1,899,379",CREAM_RealEstate
Jessica,Rodriguez,jessica.rodriguez@compass.com,(320) 708-5643,Nest Seekers,San Jose,CA,"Priority_B, CREAM, RealEstate","Experience: 6 years, Transactions: 32, Volume: $14,490,424",CREAM_RealEstate
Michael,Diaz,diaz.michael@compass.com,(267) 342-2578,Pulte Homes,San Diego,CA,"Priority_A, CREAM, RealEstate","Experience: 5 years, Transactions: 11, Volume: $5,206,845",CREAM_RealEstate
Kenneth,Lopez,kenneth.lopez@realtyonegroup.com,(805) 856-2001,M/I Homes,Sacramento,CA,"Priority_B, CREAM, RealEstate","Experience: 13 years, Transactions: 33, Volume: $13,808,287",CREAM_RealEstate
Amy,Lopez,amyl@remax.net,(731) 693-4073,Ryan Homes,San Jose,CA,"Priority_B, CREAM, RealEstate","Experience: 25 years, Transactions: 11, Volume: $1,698,894",CREAM_RealEstate
Dennis,Myers,dennis.myers@coldwellbanker.com,(402) 655-8352,Zillow Premier,San Diego,CA,"Priority_A, CREAM, RealEstate","Experience: 25 years, Transactions: 21, Volume: $1,754,816",CREAM_RealEstate
Jonathan,Lewis,jonathan85@realtyonegroup.com,(252) 590-9473,Sotheby's,Sacramento,CA,"Priority_B, CREAM, RealEstate","Experience: 7 years, Transactions: 13, Volume: $10,850,834",CREAM_RealEstate
Frank,Smith,frank.smith@outlook.com,(409) 695-6334,HomeSmart,San Francisco,CA,"Priority_A, CREAM, RealEstate","Experience: 25 years, Transactions: 20, Volume: $10,334,636",CREAM_RealEstate
Jessica,Nelson,jessica.nelson@kw.com,(515) 761-2910,Coldwell Banker,San Francisco,CA,"Priority_A, CREAM, RealEstate","Experience: 25 years, Transactions: 37, Volume: $3,522,334",CREAM_RealEstate
Jason,Long,jason.long@compass.com,(774) 440-2952,Zillow Premier,San Francisco,CA,"Priority_A, CREAM, RealEstate","Experience: 19 years, Transactions: 18, Volume: $7,404,385",CREAM_RealEstate
Jason,Chavez,jchavez@yahoo.com,(479) 753-5955,The Agency,San Jose,CA,"Priority_B, CREAM, RealEstate","Experience: 11 years, Transactions: 27, Volume: $11,488,083",CREAM_RealEstate
William,Wilson,william58@kw.com,(330) 903-6317,Beazer Homes,San Francisco,CA,"Priority_A, CREAM, RealEstate","Experience: 19 years, Transactions: 38, Volume: $7,785,241",CREAM_RealEstate
Samantha,Hernandez,samantha.hernandez@exprealty.com,(803) 923-1663,Weichert,San Diego,CA,"Priority_A, CREAM, RealEstate","Experience: 21 years, Transactions: 34, Volume: $8,968,033",CREAM_RealEstate
James,Lopez,lopez.james@homesmart.com,(564) 355-8785,Nest Seekers,Los Angeles,CA,"Priority_A, CREAM, RealEstate","Experience: 8 years, Transactions: 23, Volume: $11,917,092",CREAM_RealEstate
Frank,Cook,frankc@homesmart.com,(704) 854-2025,Pulte Homes,San Francisco,CA,"Priority_A, CREAM, RealEstate","Experience: 5 years, Transactions: 26, Volume: $7,212,858",CREAM_RealEstate
Michelle,Ward,michellew@coldwellbanker.com,(864) 383-8074,Berkshire Hathaway,Los Angeles,CA,"Priority_A, CREAM, RealEstate","Experience: 5 years, Transactions: 39, Volume: $12,392,732",CREAM_RealEstate
Richard,Hughes,richard.hughes@gmail.com,(520) 294-8492,Meritage Homes,San Diego,CA,"Priority_A, CREAM, RealEstate","Experience: 15 years, Transactions: 16, Volume: $12,488,438",CREAM_RealEstate
Tyler,Harris,tylerh@realtyonegroup.com,(907) 879-5160,ERA,San Jose,CA,"Priority_B, CREAM, RealEstate","Experience: 6 years, Transactions: 14, Volume: $13,100,853",CREAM_RealEstate
Stephanie,Castillo,scastillo@homesmart.com,(207) 591-1580,Taylor Morrison,Riverside,CA,"Priority_B, CREAM, RealEstate","Experience: 9 years, Transactions: 17, Volume: $7,293,575",CREAM_RealEstate
Samuel,Morris,samuel15@yahoo.com,(572) 834-5745,The Agency,San Jose,CA,"Priority_B, CREAM, RealEstate","Experience: 18 years, Transactions: 50, Volume: $2,667,535",CREAM_RealEstate
Benjamin,Mitchell,benjamin.mitchell@gmail.com,(220) 991-3788,Tri Pointe Homes,Los Angeles,CA,"Priority_A, CREAM, RealEstate","Experience: 17 years, Transactions: 38, Volume: $8,887,089",CREAM_RealEstate
Brian,Hernandez,brian.hernandez@outlook.com,(980) 241-1942,Ryan Homes,Sacramento,CA,"Priority_B, CREAM, RealEstate","Experience: 24 years, Transactions: 22, Volume: $7,742,449",CREAM_RealEstate
Cynthia,Morris,morris.cynthia@hotmail.com,(717) 337-9889,Century Communities,Los Angeles,CA,"Priority_A, CREAM, RealEstate","Experience: 1 years, Transactions: 0, Volume: $385,655",CREAM_RealEstate
Thomas,Martin,thomas2@weichert.com,(815) 285-8069,Meritage Homes,San Jose,CA,"Priority_B, CREAM, RealEstate","Experience: 1 years, Transactions: 5, Volume: $33,175",CREAM_RealEstate
Mary,Ross,mary.ross@exprealty.com,(725) 929-7912,Sotheby's,San Diego,CA,"Priority_A, CREAM, RealEstate","Experience: 9 years, Transactions: 47, Volume: $8,469,905",CREAM_RealEstate
John,Edwards,jedwards@realtyonegroup.com,(239) 717-8233,CalAtlantic Homes,Sacramento,CA,"Priority_B, CREAM, RealEstate","Experience: 0 years, Transactions: 5, Volume: $241,147",CREAM_RealEstate
Debra,Evans,debrae@exprealty.com,(818) 712-5456,Meritage Homes,San Diego,CA,"Priority_A, CREAM, RealEstate","Experience: 25 years, Transactions: 18, Volume: $10,611,130",CREAM_RealEstate
Scott,Nelson,scott12@realtor.com,(856) 869-1787,Weichert,San Jose,CA,"Priority_B, CREAM, RealEstate","Experience: 19 years, Transactions: 36, Volume: $6,568,547",CREAM_RealEstate
Ruth,Wright,rwright@outlook.com,(708) 282-5016,Zillow Premier,Riverside,CA,"Priority_B, CREAM, RealEstate","Experience: 5 years, Transactions: 20, Volume: $9,364,206",CREAM_RealEstate
Gregory,Richardson,richardson.gregory@coldwellbanker.com,(704) 539-7155,Better Homes & Gardens,Riverside,CA,"Priority_B, CREAM, RealEstate","Experience: 6 years, Transactions: 14, Volume: $7,731,976",CREAM_RealEstate
Charles,Hill,chill@exprealty.com,(952) 513-3651,Compass,San Diego,CA,"Priority_A, CREAM, RealEstate","Experience: 23 years, Transactions: 10, Volume: $10,316,662",CREAM_RealEstate
Elizabeth,Cooper,cooper.elizabeth@redfin.com,(351) 763-8154,Keller Williams,San Francisco,CA,"Priority_A, CREAM, RealEstate","Experience: 4 years, Transactions: 9, Volume: $961,221",CREAM_RealEstate
Dennis,Rodriguez,dennis.rodriguez@century21.com,(989) 849-3731,Meritage Homes,San Francisco,CA,"Priority_A, CREAM, RealEstate","Experience: 20 years, Transactions: 40, Volume: $5,391,099",CREAM_RealEstate
Sarah,Brown,sarah83@sothebysrealty.com,(216) 677-7823,KB Home,San Diego,CA,"Priority_A, CREAM, RealEstate","Experience: 22 years, Transactions: 31, Volume: $3,756,676",CREAM_RealEstate
Kathleen,Thompson,kthompson@homesmart.com,(817) 350-5232,United Real Estate,Los Angeles,CA,"Priority_A, CREAM, RealEstate","Experience: 14 years, Transactions: 30, Volume: $14,341,500",CREAM_RealEstate
Jennifer,Stewart,jennifer.stewart@compass.com,(303) 452-6899,M/I Homes,San Jose,CA,"Priority_B, CREAM, RealEstate","Experience: 1 years, Transactions: 4, Volume: $170,658",CREAM_RealEstate
Anna,Watson,anna62@outlook.com,(816) 320-2670,Ryan Homes,Sacramento,CA,"Priority_B, CREAM, RealEstate","Experience: 17 years, Transactions: 31, Volume: $11,108,825",CREAM_RealEstate
Steven,Castillo,castillo.steven@elliman.com,(386) 753-1125,Berkshire Hathaway,Los Angeles,CA,"Priority_A, CREAM, RealEstate","Experience: 20 years, Transactions: 43, Volume: $8,356,962",CREAM_RealEstate
Anthony,Alvarez,aalvarez@realtor.com,(828) 292-8808,Weichert,Sacramento,CA,"Priority_B, CREAM, RealEstate","Experience: 5 years, Transactions: 33, Volume: $3,714,040",CREAM_RealEstate
Dennis,Flores,dflores@remax.net,(817) 508-4703,LGI Homes,San Jose,CA,"Priority_B, CREAM, RealEstate","Experience: 5 years, Transactions: 42, Volume: $2,797,281",CREAM_RealEstate
Edward,Watson,edwardw@weichert.com,(475) 899-8846,RE/MAX,San Diego,CA,"Priority_A, CREAM, RealEstate","Experience: 24 years, Transactions: 18, Volume: $11,611,868",CREAM_RealEstate
Jessica,Thompson,jessica25@remax.net,(701) 515-5850,Beazer Homes,Los Angeles,CA,"Priority_A, CREAM, RealEstate","Experience: 10 years, Transactions: 47, Volume: $2,549,482",CREAM_RealEstate
Raymond,Lee,lee.raymond@century21.com,(864) 999-4131,Douglas Elliman,San Jose,CA,"Priority_B, CREAM, RealEstate","Experience: 3 years, Transactions: 9, Volume: $1,791,328",CREAM_RealEstate
Gregory,Adams,gregory32@hotmail.com,(251) 623-7094,KB Home,San Jose,CA,"Priority_B, CREAM, RealEstate","Experience: 23 years, Transactions: 25, Volume: $7,362,412",CREAM_RealEstate
Melissa,Cooper,melissa7@homesmart.com,(239) 747-6308,Toll Brothers,San Diego,CA,"Priority_A, CREAM, RealEstate","Experience: 12 years, Transactions: 15, Volume: $13,121,735",CREAM_RealEstate
Jessica,Castillo,jessicac@realtor.com,(252) 632-4580,Douglas Elliman,Sacramento,CA,"Priority_B, CREAM, RealEstate","Experience: 11 years, Transactions: 38, Volume: $5,837,319",CREAM_RealEstate
Christine,Ruiz,ruiz.christine@realtor.com,(417) 668-3035,Sotheby's,San Francisco,CA,"Priority_A, CREAM, RealEstate","Experience: 2 years, Transactions: 12, Volume: $880,739",CREAM_RealEstate
Daniel,Ward,ward.daniel@sothebysrealty.com,(347) 978-7038,KB Home,San Diego,CA,"Priority_A, CREAM, RealEstate","Experience: 23 years, Transactions: 25, Volume: $7,873,820",CREAM_RealEstate
Nicholas,Watson,nwatson@homesmart.com,(734) 459-1871,Meritage Homes,Riverside,CA,"Priority_B, CREAM, RealEstate","Experience: 17 years, Transactions: 11, Volume: $14,016,873",CREAM_RealEstate
Eric,Chavez,eric78@sothebysrealty.com,(770) 201-4321,Weichert,San Diego,CA,"Priority_A, CREAM, RealEstate","Experience: 22 years, Transactions: 44, Volume: $4,966,326",CREAM_RealEstate
Melissa,Martinez,martinez.melissa@compass.com,(817) 256-2714,Berkshire Hathaway,San Jose,CA,"Priority_B, CREAM, RealEstate","Experience: 22 years, Transactions: 26, Volume: $10,471,360",CREAM_RealEstate
Richard,Allen,allen.richard@gmail.com,(551) 970-5026,Century 21,Sacramento,CA,"Priority_B, CREAM, RealEstate","Experience: 24 years, Transactions: 35, Volume: $1,564,785",CREAM_RealEstate
Tyler,Lopez,tylerl@gmail.com,(763) 456-6881,Nest Seekers,Sacramento,CA,"Priority_B, CREAM, RealEstate","Experience: 12 years, Transactions: 27, Volume: $3,591,265",CREAM_RealEstate
Anthony,Long,anthony.long@realtor.com,(213) 409-8516,Tri Pointe Homes,Los Angeles,CA,"Priority_A, CREAM, RealEstate","Experience: 6 years, Transactions: 33, Volume: $1,583,285",CREAM_RealEstate
Nicole,Ramos,nicole.ramos@hotmail.com,(325) 591-8736,Sotheby's,Los Angeles,CA,"Priority_A, CREAM, RealEstate","Experience: 19 years, Transactions: 11, Volume: $10,930,067",CREAM_RealEstate
Anna,Carter,carter.anna@elliman.com,(563) 506-9650,Ryan Homes,San Jose,CA,"Priority_B, CREAM, RealEstate","Experience: 20 years, Transactions: 17, Volume: $3,007,462",CREAM_RealEstate
Emily,Lee,emilyl@outlook.com,(507) 296-8951,Toll Brothers,San Jose,CA,"Priority_B, CREAM, RealEstate","Experience: 15 years, Transactions: 21, Volume: $6,225,137",CREAM_RealEstate
Heather,Miller,hmiller@homesmart.com,(216) 438-5005,Redfin,Sacramento,CA,"Priority_B, CREAM, RealEstate","Experience: 11 years, Transactions: 38, Volume: $14,116,421",CREAM_RealEstate
Raymond,Chavez,raymond45@hotmail.com,(631) 709-7142,Vylla Home,Los Angeles,CA,"Priority_A, CREAM, RealEstate","Experience: 9 years, Transactions: 34, Volume: $3,767,562",CREAM_RealEstate
Raymond,Long,rlong@berkshirehathawayhs.com,(414) 276-9363,The Agency,San Jose,CA,"Priority_B, CREAM, RealEstate","Experience: 17 years, Transactions: 17, Volume: $4,017,459",CREAM_RealEstate
George,Carter,george5@remax.net,(870) 843-7194,Coldwell Banker,Los Angeles,CA,"Priority_A, CREAM, RealEstate","Experience: 20 years, Transactions: 42, Volume: $11,459,564",CREAM_RealEstate
Michelle,Brooks,brooks.michelle@exprealty.com,(307) 763-4120,Tri Pointe Homes,Los Angeles,CA,"Priority_A, CREAM, RealEstate","Experience: 24 years, Transactions: 15, Volume: $12,962,322",CREAM_RealEstate
Christine,Alvarez,christine.alvarez@outlook.com,(380) 973-6151,Coldwell Banker,San Diego,CA,"Priority_A, CREAM, RealEstate","Experience: 3 years, Transactions: 13, Volume: $1,784,181",CREAM_RealEstate
David,James,david.james@kw.com,(832) 563-6558,Realty One Group,Riverside,CA,"Priority_B, CREAM, RealEstate","Experience: 3 years, Transactions: 7, Volume: $1,191,326",CREAM_RealEstate
Gregory,Mitchell,gmitchell@realtor.com,(346) 394-6282,Century Communities,Los Angeles,CA,"Priority_A, CREAM, RealEstate","Experience: 25 years, Transactions: 46, Volume: $8,817,299",CREAM_RealEstate
Patricia,Rogers,patricia69@kw.com,(409) 788-7511,Beazer Homes,San Diego,CA,"Priority_A, CREAM, RealEstate","Experience: 21 years, Transactions: 17, Volume: $7,780,585",CREAM_RealEstate
Rachel,Harris,rharris@hotmail.com,(570) 994-6257,eXp Realty,Riverside,CA,"Priority_B, CREAM, RealEstate","Experience: 21 years, Transactions: 23, Volume: $6,644,656",CREAM_RealEstate
Daniel,Lewis,daniel.lewis@compass.com,(908) 495-1768,Beazer Homes,Riverside,CA,"Priority_B, CREAM, RealEstate","Experience: 11 years, Transactions: 22, Volume: $4,655,538",CREAM_RealEstate
Frank,Moore,frank88@redfin.com,(641) 549-6268,Berkshire Hathaway,Sacramento,CA,"Priority_B, CREAM, RealEstate","Experience: 12 years, Transactions: 40, Volume: $14,833,067",CREAM_RealEstate
Kathleen,Wright,kathleen.wright@century21.com,(737) 648-4656,LGI Homes,Riverside,CA,"Priority_B, CREAM, RealEstate","Experience: 8 years, Transactions: 50, Volume: $5,143,237",CREAM_RealEstate
Richard,Evans,richarde@coldwellbanker.com,(267) 443-7811,Beazer Homes,Sacramento,CA,"Priority_B, CREAM, RealEstate","Experience: 6 years, Transactions: 14, Volume: $8,897,637",CREAM_RealEstate
Amy,Ramirez,ramirez.amy@hotmail.com,(352) 965-7308,Better Homes & Gardens,Los Angeles,CA,"Priority_A, CREAM, RealEstate","Experience: 15 years, Transactions: 30, Volume: $4,921,839",CREAM_RealEstate
,,,(619) 980-4749,Restaurant 333,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(408) 510-8374,Restaurant 856,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(213) 870-3932,Restaurant 367,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(408) 113-6223,Restaurant 965,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 910-9902,Restaurant 130,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 326-4023,Cafe 901,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(559) 843-4411,Cafe 878,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 302-2230,Cafe 819,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 835-4381,Cafe 668,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(408) 526-4484,Cafe 906,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(619) 140-3576,Taqueria 563,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(415) 913-8349,Taqueria 443,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 189-4045,Taqueria 116,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 529-8857,Taqueria 703,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(408) 965-3215,Taqueria 382,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(415) 879-5323,Burger 376,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(619) 982-2064,Burger 458,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 322-6045,Burger 940,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 696-1355,Burger 198,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(213) 321-2053,Burger 983,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 266-3619,Diner 71,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(408) 866-9717,Diner 235,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 351-2728,Diner 328,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 609-2646,Diner 912,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(213) 818-4320,Diner 553,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(559) 871-2622,Breakfast 961,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(415) 102-1949,Breakfast 67,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 777-3178,Breakfast 876,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 690-1424,Breakfast 523,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 823-4198,Breakfast 863,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(415) 907-6508,Mexican 337,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(619) 702-5425,Mexican 139,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(559) 711-6284,Mexican 783,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(415) 165-6141,Mexican 51,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 746-9594,Mexican 747,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(559) 152-7326,Italian 643,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 235-4331,Italian 305,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 882-5057,Italian 93,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 372-7649,Italian 625,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 245-4648,Italian 710,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(415) 563-2038,Chinese 589,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(415) 399-1263,Chinese 699,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(408) 323-6167,Chinese 232,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 251-2570,Chinese 12,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 365-5954,Chinese 462,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(619) 415-6267,Thai 864,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(559) 624-4156,Thai 177,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 515-5231,Thai 543,Los Angeles,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
