First Name,Last Name,Email,Phone,Company,City,State,Tags,Notes,Source
Elizabeth,Sanchez,elizabeth24@compass.com,(276) 762-1209,Century 21,Columbus,OH,"Priority_B, CREAM, RealEstate","Experience: 11 years, Transactions: 36, Volume: $10,801,506",CREAM_RealEstate
Stephen,Mendoza,mendoza.stephen@elliman.com,(832) 255-7765,Tri Pointe Homes,Cincinnati,OH,"Priority_B, CREAM, RealEstate","Experience: 23 years, Transactions: 29, Volume: $13,479,773",CREAM_RealEstate
Shirley,Carter,carter.shirley@century21.com,(458) 949-1360,LGI Homes,Cincinnati,OH,"Priority_B, CREAM, RealEstate","Experience: 12 years, Transactions: 22, Volume: $3,313,261",CREAM_RealEstate
Matthew,Bennett,matthew17@elliman.com,(513) 221-8279,Lennar,Cleveland,OH,"Priority_B, CREAM, RealEstate","Experience: 22 years, Transactions: 35, Volume: $10,750,848",CREAM_RealEstate
Christine,Young,christine51@yahoo.com,(432) 440-7207,Vylla Home,Cincinnati,OH,"Priority_B, CREAM, RealEstate","Experience: 11 years, Transactions: 17, Volume: $10,172,368",CREAM_RealEstate
Eric,Collins,eric53@outlook.com,(575) 730-6525,Ryan Homes,Cincinnati,OH,"Priority_B, CREAM, RealEstate","Experience: 10 years, Transactions: 50, Volume: $1,593,760",CREAM_RealEstate
Susan,Smith,ssmith@sothebysrealty.com,(313) 614-1006,United Real Estate,Cincinnati,OH,"Priority_B, CREAM, RealEstate","Experience: 8 years, Transactions: 14, Volume: $3,333,077",CREAM_RealEstate
Maria,Reed,reed.maria@century21.com,(913) 886-6298,Century 21,Cleveland,OH,"Priority_B, CREAM, RealEstate","Experience: 18 years, Transactions: 35, Volume: $3,235,682",CREAM_RealEstate
Jason,Scott,jason.scott@kw.com,(414) 447-1114,Zillow Premier,Cincinnati,OH,"Priority_B, CREAM, RealEstate","Experience: 21 years, Transactions: 33, Volume: $5,963,017",CREAM_RealEstate
Helen,Lee,hlee@coldwellbanker.com,(505) 803-3932,HomeSmart,Columbus,OH,"Priority_B, CREAM, RealEstate","Experience: 12 years, Transactions: 35, Volume: $5,965,496",CREAM_RealEstate
Scott,Chavez,chavez.scott@homesmart.com,(802) 361-9897,Better Homes & Gardens,Cleveland,OH,"Priority_B, CREAM, RealEstate","Experience: 7 years, Transactions: 37, Volume: $13,034,166",CREAM_RealEstate
Ronald,Howard,ronald.howard@elliman.com,(276) 720-7746,Lennar,Cincinnati,OH,"Priority_B, CREAM, RealEstate","Experience: 11 years, Transactions: 15, Volume: $11,169,665",CREAM_RealEstate
James,Roberts,james.roberts@homesmart.com,(603) 247-8267,Sotheby's,Cleveland,OH,"Priority_B, CREAM, RealEstate","Experience: 19 years, Transactions: 13, Volume: $7,191,307",CREAM_RealEstate
Lisa,Cruz,lisa.cruz@elliman.com,(614) 407-7562,The Agency,Cleveland,OH,"Priority_B, CREAM, RealEstate","Experience: 12 years, Transactions: 19, Volume: $10,175,314",CREAM_RealEstate
Thomas,Flores,thomasf@compass.com,(831) 877-8833,Toll Brothers,Columbus,OH,"Priority_B, CREAM, RealEstate","Experience: 14 years, Transactions: 26, Volume: $3,243,858",CREAM_RealEstate
Elizabeth,Martin,elizabeth13@hotmail.com,(574) 496-9584,LGI Homes,Cincinnati,OH,"Priority_B, CREAM, RealEstate","Experience: 7 years, Transactions: 13, Volume: $13,977,996",CREAM_RealEstate
Edward,Ross,eross@coldwellbanker.com,(510) 851-1924,Vylla Home,Columbus,OH,"Priority_B, CREAM, RealEstate","Experience: 18 years, Transactions: 48, Volume: $6,947,139",CREAM_RealEstate
Samantha,Kelly,kelly.samantha@remax.net,(203) 671-2676,Keller Williams,Cleveland,OH,"Priority_B, CREAM, RealEstate","Experience: 14 years, Transactions: 19, Volume: $9,774,929",CREAM_RealEstate
Katherine,Evans,evans.katherine@coldwellbanker.com,(330) 811-8204,Sotheby's,Columbus,OH,"Priority_B, CREAM, RealEstate","Experience: 12 years, Transactions: 22, Volume: $8,941,253",CREAM_RealEstate
Patricia,Cook,cook.patricia@berkshirehathawayhs.com,(870) 540-5022,D.R. Horton,Cleveland,OH,"Priority_B, CREAM, RealEstate","Experience: 15 years, Transactions: 49, Volume: $14,382,392",CREAM_RealEstate
Stephanie,Chavez,chavez.stephanie@sothebysrealty.com,(417) 206-7984,Nest Seekers,Cleveland,OH,"Priority_B, CREAM, RealEstate","Experience: 17 years, Transactions: 35, Volume: $14,199,554",CREAM_RealEstate
Barbara,Howard,howard.barbara@yahoo.com,(847) 285-6208,Toll Brothers,Cleveland,OH,"Priority_B, CREAM, RealEstate","Experience: 24 years, Transactions: 50, Volume: $2,254,094",CREAM_RealEstate
Ashley,Wright,ashley51@gmail.com,(865) 483-9706,Better Homes & Gardens,Cincinnati,OH,"Priority_B, CREAM, RealEstate","Experience: 17 years, Transactions: 39, Volume: $10,679,302",CREAM_RealEstate
Carolyn,Edwards,carolyn83@homesmart.com,(732) 623-3137,Keller Williams,Cleveland,OH,"Priority_B, CREAM, RealEstate","Experience: 7 years, Transactions: 43, Volume: $14,916,178",CREAM_RealEstate
Kathleen,Reyes,kathleen63@outlook.com,(254) 343-1221,Keller Williams,Cincinnati,OH,"Priority_B, CREAM, RealEstate","Experience: 12 years, Transactions: 13, Volume: $13,192,166",CREAM_RealEstate
Joseph,Nguyen,nguyen.joseph@weichert.com,(720) 944-6309,Nest Seekers,Cincinnati,OH,"Priority_B, CREAM, RealEstate","Experience: 23 years, Transactions: 23, Volume: $9,664,732",CREAM_RealEstate
Patrick,Wilson,patrickw@realtyonegroup.com,(769) 723-9851,Redfin,Cleveland,OH,"Priority_B, CREAM, RealEstate","Experience: 17 years, Transactions: 45, Volume: $7,885,257",CREAM_RealEstate
Nicholas,Harris,nicholash@sothebysrealty.com,(515) 216-7399,Vylla Home,Cleveland,OH,"Priority_B, CREAM, RealEstate","Experience: 17 years, Transactions: 39, Volume: $5,396,329",CREAM_RealEstate
Justin,Perez,jperez@elliman.com,(979) 623-4871,Century Communities,Cincinnati,OH,"Priority_B, CREAM, RealEstate","Experience: 11 years, Transactions: 17, Volume: $9,135,169",CREAM_RealEstate
Gregory,Moore,gregory.moore@elliman.com,(385) 320-1261,Sotheby's,Cleveland,OH,"Priority_B, CREAM, RealEstate","Experience: 15 years, Transactions: 25, Volume: $6,620,725",CREAM_RealEstate
Jessica,Reyes,jessicar@exprealty.com,(559) 711-5466,United Real Estate,Cleveland,OH,"Priority_B, CREAM, RealEstate","Experience: 10 years, Transactions: 40, Volume: $6,771,033",CREAM_RealEstate
Christopher,Murphy,cmurphy@remax.net,(920) 406-8289,Toll Brothers,Cincinnati,OH,"Priority_B, CREAM, RealEstate","Experience: 9 years, Transactions: 14, Volume: $5,238,491",CREAM_RealEstate
Helen,Hughes,hughes.helen@yahoo.com,(218) 205-3959,RE/MAX,Columbus,OH,"Priority_B, CREAM, RealEstate","Experience: 6 years, Transactions: 40, Volume: $12,535,354",CREAM_RealEstate
Jack,Miller,jmiller@gmail.com,(847) 368-2071,Better Homes & Gardens,Cincinnati,OH,"Priority_B, CREAM, RealEstate","Experience: 25 years, Transactions: 28, Volume: $10,283,804",CREAM_RealEstate
David,Rogers,david23@realtor.com,(602) 846-5479,Weichert,Columbus,OH,"Priority_B, CREAM, RealEstate","Experience: 8 years, Transactions: 17, Volume: $8,286,953",CREAM_RealEstate
Jerry,Collins,jerry.collins@hotmail.com,(916) 944-2878,Toll Brothers,Cincinnati,OH,"Priority_B, CREAM, RealEstate","Experience: 3 years, Transactions: 11, Volume: $818,297",CREAM_RealEstate
Raymond,Thomas,rthomas@outlook.com,(432) 472-1358,Lennar,Cleveland,OH,"Priority_B, CREAM, RealEstate","Experience: 13 years, Transactions: 32, Volume: $5,931,869",CREAM_RealEstate
Timothy,Cruz,timothyc@redfin.com,(276) 325-6349,Nest Seekers,Cincinnati,OH,"Priority_B, CREAM, RealEstate","Experience: 8 years, Transactions: 31, Volume: $13,787,014",CREAM_RealEstate
Brenda,Reyes,brendar@yahoo.com,(904) 375-9723,Keller Williams,Cleveland,OH,"Priority_B, CREAM, RealEstate","Experience: 25 years, Transactions: 13, Volume: $7,055,520",CREAM_RealEstate
Helen,Reed,helen.reed@realtyonegroup.com,(364) 333-9420,Better Homes & Gardens,Cincinnati,OH,"Priority_B, CREAM, RealEstate","Experience: 7 years, Transactions: 36, Volume: $7,302,068",CREAM_RealEstate
Donald,Cox,cox.donald@berkshirehathawayhs.com,(303) 992-6135,Pulte Homes,Cincinnati,OH,"Priority_B, CREAM, RealEstate","Experience: 2 years, Transactions: 11, Volume: $880,396",CREAM_RealEstate
Nicholas,King,nicholas22@exprealty.com,(931) 724-1752,KB Home,Columbus,OH,"Priority_B, CREAM, RealEstate","Experience: 25 years, Transactions: 30, Volume: $10,975,865",CREAM_RealEstate
Scott,Hughes,scotth@weichert.com,(626) 397-6939,KB Home,Cleveland,OH,"Priority_B, CREAM, RealEstate","Experience: 15 years, Transactions: 45, Volume: $13,484,756",CREAM_RealEstate
Alexander,Hall,alexanderh@redfin.com,(217) 955-6033,Berkshire Hathaway,Columbus,OH,"Priority_B, CREAM, RealEstate","Experience: 15 years, Transactions: 44, Volume: $12,745,438",CREAM_RealEstate
David,Lee,david.lee@berkshirehathawayhs.com,(731) 854-4540,Compass,Cincinnati,OH,"Priority_B, CREAM, RealEstate","Experience: 18 years, Transactions: 10, Volume: $6,781,919",CREAM_RealEstate
Amanda,Young,amanda.young@outlook.com,(737) 418-1061,RE/MAX,Cleveland,OH,"Priority_B, CREAM, RealEstate","Experience: 1 years, Transactions: 2, Volume: $343,657",CREAM_RealEstate
Brian,Cook,brianc@compass.com,(925) 375-2970,Century 21,Columbus,OH,"Priority_B, CREAM, RealEstate","Experience: 12 years, Transactions: 20, Volume: $11,459,238",CREAM_RealEstate
David,Lewis,david.lewis@realtor.com,(816) 262-4981,Coldwell Banker,Cleveland,OH,"Priority_B, CREAM, RealEstate","Experience: 14 years, Transactions: 46, Volume: $1,594,646",CREAM_RealEstate
Pamela,Castillo,pamela.castillo@homesmart.com,(305) 663-3931,Lennar,Columbus,OH,"Priority_B, CREAM, RealEstate","Experience: 5 years, Transactions: 12, Volume: $8,609,073",CREAM_RealEstate
