First Name,Last Name,Email,Phone,Company,City,State,Country,Postal Code,Tags,Notes,Source
Sophie,Tremblay,tremblay.sophie@pacificsoftwareinc.com,+1 (506) 561-9241,Pacific Software Inc,Fredericton,NB,CA,E7B 3N6,"Priority_B, Canada, Technology","Industry: Technology, Province: New Brunswick",Canada_Business_Directory
Christopher,Gagné,gagné.christopher@prairieagricultureco.com,+1 (506) 673-8723,Prairie Agriculture Co,Fredericton,NB,CA,E1T 4W0,"Priority_A, Canada, Agriculture","Industry: Agriculture, Province: New Brunswick",Canada_Business_Directory
James,Lavoie,lavoie.james@mapletechsolutions.com,+1 (506) 817-2531,Maple Tech Solutions,Saint John,NB,CA,E6R 6H2,"Priority_A, Canada, Technology","Industry: Technology, Province: New Brunswick",Canada_Business_Directory
William,Tremblay,william.tremblay@northernminingcorp.ca,+1 (506) 647-7704,Northern Mining Corp,Fredericton,NB,CA,E9W 5L8,"Priority_C, Canada, Mining","Industry: Mining, Province: New Brunswick",Canada_Business_Directory
Sarah,Murphy,murphy.sarah@quebecmanufacturing.com,+1 (506) 627-8222,Quebec Manufacturing,Moncton,NB,CA,E4Z 5V8,"Priority_B, Canada, Manufacturing","Industry: Manufacturing, Province: New Brunswick",Canada_Business_Directory
Isabelle,Smith,smith.isabelle@northernminingcorp.com,+1 (506) 301-5248,Northern Mining Corp,Saint John,NB,CA,E8Y 4L4,"Priority_A, Canada, Mining","Industry: Mining, Province: New Brunswick",Canada_Business_Directory
Catherine,Brown,cbrown@northernminingcorp.ca,+1 (506) 208-2757,Northern Mining Corp,Moncton,NB,CA,E3V 3R6,"Priority_C, Canada, Mining","Industry: Mining, Province: New Brunswick",Canada_Business_Directory
Thomas,Chen,thomas.chen@prairieagricultureco.ca,+1 (506) 552-9644,Prairie Agriculture Co,Fredericton,NB,CA,E5J 6E4,"Priority_C, Canada, Agriculture","Industry: Agriculture, Province: New Brunswick",Canada_Business_Directory
Daniel,O'Brien,do'brien@atlanticfisheries.ca,+1 (506) 740-8957,Atlantic Fisheries,Fredericton,NB,CA,E4Z 1J7,"Priority_B, Canada, Fishing","Industry: Fishing, Province: New Brunswick",Canada_Business_Directory
Sarah,Gagnon,sarah.gagnon@atlanticfisheries.ca,+1 (506) 373-8221,Atlantic Fisheries,Moncton,NB,CA,E9X 4S1,"Priority_C, Canada, Fishing","Industry: Fishing, Province: New Brunswick",Canada_Business_Directory
Thomas,O'Brien,to'brien@atlanticfisheries.ca,+1 (506) 805-5731,Atlantic Fisheries,Moncton,NB,CA,E9U 8D3,"Priority_A, Canada, Fishing","Industry: Fishing, Province: New Brunswick",Canada_Business_Directory
Isabelle,Brown,ibrown@quebecmanufacturing.ca,+1 (506) 659-9354,Quebec Manufacturing,Fredericton,NB,CA,E0C 1V0,"Priority_A, Canada, Manufacturing","Industry: Manufacturing, Province: New Brunswick",Canada_Business_Directory
Jean,Johnson,johnson.jean@pacificsoftwareinc.com,+1 (506) 315-6210,Pacific Software Inc,Saint John,NB,CA,E6E 7P8,"Priority_B, Canada, Technology","Industry: Technology, Province: New Brunswick",Canada_Business_Directory
Sophie,Fortin,fortin.sophie@mapletechsolutions.com,+1 (506) 204-7612,Maple Tech Solutions,Fredericton,NB,CA,E2W 4E0,"Priority_B, Canada, Technology","Industry: Technology, Province: New Brunswick",Canada_Business_Directory
Julie,Morin,jmorin@quebecmanufacturing.ca,+1 (506) 876-4516,Quebec Manufacturing,Fredericton,NB,CA,E9R 6W1,"Priority_B, Canada, Manufacturing","Industry: Manufacturing, Province: New Brunswick",Canada_Business_Directory
Olivia,Roy,oroy@pacificsoftwareinc.ca,+1 (506) 642-5845,Pacific Software Inc,Fredericton,NB,CA,E9E 0E8,"Priority_C, Canada, Technology","Industry: Technology, Province: New Brunswick",Canada_Business_Directory
Daniel,Gagné,daniel.gagné@mapletechsolutions.ca,+1 (506) 327-4131,Maple Tech Solutions,Fredericton,NB,CA,E5A 3U9,"Priority_B, Canada, Technology","Industry: Technology, Province: New Brunswick",Canada_Business_Directory
Nathalie,Lee,nlee@quebecmanufacturing.ca,+1 (506) 403-2826,Quebec Manufacturing,Fredericton,NB,CA,E0H 8J6,"Priority_C, Canada, Manufacturing","Industry: Manufacturing, Province: New Brunswick",Canada_Business_Directory
Daniel,Davis,daniel.davis@quebecmanufacturing.ca,+1 (506) 428-6079,Quebec Manufacturing,Fredericton,NB,CA,E9P 6P0,"Priority_B, Canada, Manufacturing","Industry: Manufacturing, Province: New Brunswick",Canada_Business_Directory
Christopher,Smith,csmith@pacificsoftwareinc.ca,+1 (506) 951-4510,Pacific Software Inc,Fredericton,NB,CA,E7N 0F7,"Priority_B, Canada, Technology","Industry: Technology, Province: New Brunswick",Canada_Business_Directory
Marie,Bouchard,mbouchard@mapletechsolutions.ca,+1 (506) 645-1303,Maple Tech Solutions,Moncton,NB,CA,E9B 8A0,"Priority_C, Canada, Technology","Industry: Technology, Province: New Brunswick",Canada_Business_Directory
Sarah,Wilson,swilson@prairieagricultureco.ca,+1 (506) 989-7495,Prairie Agriculture Co,Saint John,NB,CA,E3B 3F7,"Priority_A, Canada, Agriculture","Industry: Agriculture, Province: New Brunswick",Canada_Business_Directory
Robert,Roy,rroy@prairieagricultureco.ca,+1 (506) 377-4504,Prairie Agriculture Co,Saint John,NB,CA,E8H 2F2,"Priority_B, Canada, Agriculture","Industry: Agriculture, Province: New Brunswick",Canada_Business_Directory
Michael,Fortin,michael.fortin@mapletechsolutions.ca,+1 (506) 737-2056,Maple Tech Solutions,Moncton,NB,CA,E1X 2U4,"Priority_B, Canada, Technology","Industry: Technology, Province: New Brunswick",Canada_Business_Directory
Catherine,Tremblay,catherine.tremblay@prairieagricultureco.ca,+1 (506) 729-2050,Prairie Agriculture Co,Moncton,NB,CA,E2V 6S2,"Priority_A, Canada, Agriculture","Industry: Agriculture, Province: New Brunswick",Canada_Business_Directory
Thomas,Roy,thomas.roy@northernminingcorp.ca,+1 (506) 203-9160,Northern Mining Corp,Moncton,NB,CA,E2L 8A7,"Priority_A, Canada, Mining","Industry: Mining, Province: New Brunswick",Canada_Business_Directory
Olivia,Lee,lee.olivia@mapletechsolutions.com,+1 (506) 284-1567,Maple Tech Solutions,Fredericton,NB,CA,E8V 9G3,"Priority_C, Canada, Technology","Industry: Technology, Province: New Brunswick",Canada_Business_Directory
Pierre,Gauthier,gauthier.pierre@atlanticfisheries.com,+1 (506) 643-6211,Atlantic Fisheries,Moncton,NB,CA,E6L 8V6,"Priority_C, Canada, Fishing","Industry: Fishing, Province: New Brunswick",Canada_Business_Directory
Marie,Lee,lee.marie@mapletechsolutions.com,+1 (506) 732-7752,Maple Tech Solutions,Saint John,NB,CA,E4H 0U4,"Priority_B, Canada, Technology","Industry: Technology, Province: New Brunswick",Canada_Business_Directory
Sarah,Chen,schen@pacificsoftwareinc.ca,+1 (506) 661-8815,Pacific Software Inc,Saint John,NB,CA,E2R 8B3,"Priority_B, Canada, Technology","Industry: Technology, Province: New Brunswick",Canada_Business_Directory
Sarah,Lee,sarah.lee@northernminingcorp.ca,+1 (506) 250-9395,Northern Mining Corp,Saint John,NB,CA,E1C 2U8,"Priority_A, Canada, Mining","Industry: Mining, Province: New Brunswick",Canada_Business_Directory
Olivia,Tremblay,tremblay.olivia@northernminingcorp.com,+1 (506) 866-9796,Northern Mining Corp,Moncton,NB,CA,E6L 5H5,"Priority_B, Canada, Mining","Industry: Mining, Province: New Brunswick",Canada_Business_Directory
Robert,Roy,rroy@northernminingcorp.ca,+1 (506) 863-6733,Northern Mining Corp,Saint John,NB,CA,E6R 8W6,"Priority_A, Canada, Mining","Industry: Mining, Province: New Brunswick",Canada_Business_Directory
Thomas,Morin,morin.thomas@quebecmanufacturing.com,+1 (506) 657-5097,Quebec Manufacturing,Fredericton,NB,CA,E5H 9J5,"Priority_A, Canada, Manufacturing","Industry: Manufacturing, Province: New Brunswick",Canada_Business_Directory
Emma,Chen,chen.emma@atlanticfisheries.com,+1 (506) 703-2967,Atlantic Fisheries,Moncton,NB,CA,E3P 7U6,"Priority_B, Canada, Fishing","Industry: Fishing, Province: New Brunswick",Canada_Business_Directory
Thomas,Tremblay,thomas.tremblay@quebecmanufacturing.ca,+1 (506) 355-4826,Quebec Manufacturing,Moncton,NB,CA,E8U 9X1,"Priority_C, Canada, Manufacturing","Industry: Manufacturing, Province: New Brunswick",Canada_Business_Directory
Michael,O'Brien,o'brien.michael@mapletechsolutions.com,+1 (506) 581-1461,Maple Tech Solutions,Saint John,NB,CA,E3B 1E6,"Priority_C, Canada, Technology","Industry: Technology, Province: New Brunswick",Canada_Business_Directory
Christopher,Gagné,gagné.christopher@prairieagricultureco.com,+1 (506) 318-4408,Prairie Agriculture Co,Fredericton,NB,CA,E6B 1E5,"Priority_A, Canada, Agriculture","Industry: Agriculture, Province: New Brunswick",Canada_Business_Directory
Emma,Gagnon,emma.gagnon@atlanticfisheries.ca,+1 (506) 313-1731,Atlantic Fisheries,Moncton,NB,CA,E7A 5G6,"Priority_B, Canada, Fishing","Industry: Fishing, Province: New Brunswick",Canada_Business_Directory
Marie,Davis,davis.marie@northernminingcorp.com,+1 (506) 671-7950,Northern Mining Corp,Fredericton,NB,CA,E7B 2H6,"Priority_A, Canada, Mining","Industry: Mining, Province: New Brunswick",Canada_Business_Directory
Michael,Morin,michael.morin@quebecmanufacturing.ca,+1 (506) 477-7003,Quebec Manufacturing,Saint John,NB,CA,E0Y 1F2,"Priority_B, Canada, Manufacturing","Industry: Manufacturing, Province: New Brunswick",Canada_Business_Directory
Sophie,Gagnon,gagnon.sophie@prairieagricultureco.com,+1 (506) 946-1722,Prairie Agriculture Co,Fredericton,NB,CA,E0S 6L1,"Priority_C, Canada, Agriculture","Industry: Agriculture, Province: New Brunswick",Canada_Business_Directory
Catherine,Lavoie,lavoie.catherine@mapletechsolutions.com,+1 (506) 566-3215,Maple Tech Solutions,Moncton,NB,CA,E3P 9R9,"Priority_A, Canada, Technology","Industry: Technology, Province: New Brunswick",Canada_Business_Directory
Jean,Brown,brown.jean@northernminingcorp.com,+1 (506) 547-7019,Northern Mining Corp,Moncton,NB,CA,E8H 9M6,"Priority_C, Canada, Mining","Industry: Mining, Province: New Brunswick",Canada_Business_Directory
Nathalie,Morin,morin.nathalie@quebecmanufacturing.com,+1 (506) 270-9616,Quebec Manufacturing,Saint John,NB,CA,E8R 8R1,"Priority_A, Canada, Manufacturing","Industry: Manufacturing, Province: New Brunswick",Canada_Business_Directory
Christopher,O'Brien,christopher.o'brien@quebecmanufacturing.ca,+1 (506) 509-5633,Quebec Manufacturing,Moncton,NB,CA,E5G 7X1,"Priority_C, Canada, Manufacturing","Industry: Manufacturing, Province: New Brunswick",Canada_Business_Directory
Anne,Côté,acôté@pacificsoftwareinc.ca,+1 (506) 411-4212,Pacific Software Inc,Fredericton,NB,CA,E6G 8E5,"Priority_A, Canada, Technology","Industry: Technology, Province: New Brunswick",Canada_Business_Directory
Olivia,Côté,olivia.côté@quebecmanufacturing.ca,+1 (506) 679-7173,Quebec Manufacturing,Fredericton,NB,CA,E9W 3K6,"Priority_C, Canada, Manufacturing","Industry: Manufacturing, Province: New Brunswick",Canada_Business_Directory
Marie,O'Brien,mo'brien@quebecmanufacturing.ca,+1 (506) 932-2871,Quebec Manufacturing,Fredericton,NB,CA,E2H 7H2,"Priority_B, Canada, Manufacturing","Industry: Manufacturing, Province: New Brunswick",Canada_Business_Directory
David,Bouchard,bouchard.david@prairieagricultureco.com,+1 (506) 355-1964,Prairie Agriculture Co,Saint John,NB,CA,E0M 0P2,"Priority_B, Canada, Agriculture","Industry: Agriculture, Province: New Brunswick",Canada_Business_Directory
David,Brown,dbrown@quebecmanufacturing.ca,+1 (506) 750-1245,Quebec Manufacturing,Saint John,NB,CA,E5K 2U4,"Priority_B, Canada, Manufacturing","Industry: Manufacturing, Province: New Brunswick",Canada_Business_Directory
Thomas,Tremblay,thomas.tremblay@atlanticfisheries.ca,+1 (506) 429-8395,Atlantic Fisheries,Saint John,NB,CA,E4G 7S6,"Priority_A, Canada, Fishing","Industry: Fishing, Province: New Brunswick",Canada_Business_Directory
Marie,Lee,mlee@northernminingcorp.ca,+1 (506) 376-6367,Northern Mining Corp,Saint John,NB,CA,E8F 8U9,"Priority_A, Canada, Mining","Industry: Mining, Province: New Brunswick",Canada_Business_Directory
