First Name,Last Name,Email,Phone,Company,City,State,Country,Postal Code,Tags,Notes,Source
Pierre,Gauthier,gauthier.pierre@prairieagricultureco.com,+1 (647) 669-7303,Prairie Agriculture Co,Hamilton,ON,CA,M3R 6X9,"Priority_C, Canada, Agriculture","Industry: Agriculture, Province: Ontario",Canada_Business_Directory
Olivia,Lavoie,olavoie@atlanticfisheries.ca,+1 (416) 687-6797,Atlantic Fisheries,Mississauga,ON,CA,M6P 7G6,"Priority_A, Canada, Fishing","Industry: Fishing, Province: Ontario",Canada_Business_Directory
Daniel,Chen,dchen@mapletechsolutions.ca,+1 (343) 425-9078,Maple Tech Solutions,Brampton,ON,CA,M2F 8D2,"Priority_B, Canada, Technology","Industry: Technology, Province: Ontario",Canada_Business_Directory
Daniel,Brown,dbrown@northernminingcorp.ca,+1 (613) 465-8743,Northern Mining Corp,Hamilton,ON,CA,M2A 6H5,"Priority_B, Canada, Mining","Industry: Mining, Province: Ontario",Canada_Business_Directory
Sarah,Davis,sdavis@mapletechsolutions.ca,+1 (613) 270-7667,Maple Tech Solutions,London,ON,CA,M1C 5X6,"Priority_A, Canada, Technology","Industry: Technology, Province: Ontario",Canada_Business_Directory
Jean,Gauthier,gauthier.jean@prairieagricultureco.com,+1 (343) 296-6773,Prairie Agriculture Co,Ottawa,ON,CA,N0Z 8X3,"Priority_A, Canada, Agriculture","Industry: Agriculture, Province: Ontario",Canada_Business_Directory
Robert,Brown,rbrown@quebecmanufacturing.ca,+1 (343) 762-7965,Quebec Manufacturing,Ottawa,ON,CA,N2B 1T0,"Priority_C, Canada, Manufacturing","Industry: Manufacturing, Province: Ontario",Canada_Business_Directory
Marie,Roy,marie.roy@quebecmanufacturing.ca,+1 (416) 511-8141,Quebec Manufacturing,Ottawa,ON,CA,P3S 0B1,"Priority_A, Canada, Manufacturing","Industry: Manufacturing, Province: Ontario",Canada_Business_Directory
Christopher,Tremblay,tremblay.christopher@mapletechsolutions.com,+1 (343) 203-9691,Maple Tech Solutions,Mississauga,ON,CA,M3V 6L7,"Priority_B, Canada, Technology","Industry: Technology, Province: Ontario",Canada_Business_Directory
Olivia,Smith,smith.olivia@pacificsoftwareinc.com,+1 (416) 899-8761,Pacific Software Inc,Hamilton,ON,CA,P1G 4V3,"Priority_C, Canada, Technology","Industry: Technology, Province: Ontario",Canada_Business_Directory
Marie,Gagnon,mgagnon@northernminingcorp.ca,+1 (647) 412-5266,Northern Mining Corp,Markham,ON,CA,K8G 7M1,"Priority_A, Canada, Mining","Industry: Mining, Province: Ontario",Canada_Business_Directory
Thomas,O'Brien,o'brien.thomas@quebecmanufacturing.com,+1 (647) 842-9086,Quebec Manufacturing,London,ON,CA,N6H 5P0,"Priority_B, Canada, Manufacturing","Industry: Manufacturing, Province: Ontario",Canada_Business_Directory
David,Roy,droy@pacificsoftwareinc.ca,+1 (343) 596-2323,Pacific Software Inc,Brampton,ON,CA,N4Z 3K8,"Priority_B, Canada, Technology","Industry: Technology, Province: Ontario",Canada_Business_Directory
Pierre,Johnson,pjohnson@atlanticfisheries.ca,+1 (437) 378-2056,Atlantic Fisheries,Brampton,ON,CA,P5S 8Y9,"Priority_C, Canada, Fishing","Industry: Fishing, Province: Ontario",Canada_Business_Directory
Julie,O'Brien,o'brien.julie@prairieagricultureco.com,+1 (343) 755-2184,Prairie Agriculture Co,Brampton,ON,CA,M0W 1F4,"Priority_A, Canada, Agriculture","Industry: Agriculture, Province: Ontario",Canada_Business_Directory
Nathalie,Gagné,ngagné@mapletechsolutions.ca,+1 (613) 203-7468,Maple Tech Solutions,Toronto,ON,CA,M6A 5C8,"Priority_C, Canada, Technology","Industry: Technology, Province: Ontario",Canada_Business_Directory
Sophie,Tremblay,tremblay.sophie@northernminingcorp.com,+1 (437) 540-3805,Northern Mining Corp,Brampton,ON,CA,P1T 3K8,"Priority_B, Canada, Mining","Industry: Mining, Province: Ontario",Canada_Business_Directory
Sarah,O'Brien,sarah.o'brien@mapletechsolutions.ca,+1 (437) 591-9031,Maple Tech Solutions,Brampton,ON,CA,N0P 2J4,"Priority_C, Canada, Technology","Industry: Technology, Province: Ontario",Canada_Business_Directory
Olivia,Smith,osmith@atlanticfisheries.ca,+1 (437) 339-3694,Atlantic Fisheries,Brampton,ON,CA,P4E 6E3,"Priority_A, Canada, Fishing","Industry: Fishing, Province: Ontario",Canada_Business_Directory
David,Roy,droy@atlanticfisheries.ca,+1 (343) 203-9397,Atlantic Fisheries,Toronto,ON,CA,N5C 5V5,"Priority_B, Canada, Fishing","Industry: Fishing, Province: Ontario",Canada_Business_Directory
Sophie,Lee,sophie.lee@prairieagricultureco.ca,+1 (613) 589-1687,Prairie Agriculture Co,Markham,ON,CA,N4L 0G1,"Priority_C, Canada, Agriculture","Industry: Agriculture, Province: Ontario",Canada_Business_Directory
Pierre,Tremblay,tremblay.pierre@quebecmanufacturing.com,+1 (647) 632-7695,Quebec Manufacturing,Markham,ON,CA,K7A 9F0,"Priority_A, Canada, Manufacturing","Industry: Manufacturing, Province: Ontario",Canada_Business_Directory
Nathalie,Roy,nathalie.roy@mapletechsolutions.ca,+1 (437) 359-6578,Maple Tech Solutions,Brampton,ON,CA,P3S 3U4,"Priority_A, Canada, Technology","Industry: Technology, Province: Ontario",Canada_Business_Directory
William,Johnson,johnson.william@quebecmanufacturing.com,+1 (437) 674-9960,Quebec Manufacturing,Markham,ON,CA,M9H 9L0,"Priority_A, Canada, Manufacturing","Industry: Manufacturing, Province: Ontario",Canada_Business_Directory
Anne,Lee,lee.anne@atlanticfisheries.com,+1 (416) 785-6663,Atlantic Fisheries,Markham,ON,CA,K0F 8D5,"Priority_C, Canada, Fishing","Industry: Fishing, Province: Ontario",Canada_Business_Directory
Thomas,Lavoie,tlavoie@atlanticfisheries.ca,+1 (416) 353-8431,Atlantic Fisheries,Hamilton,ON,CA,N7W 6Y2,"Priority_B, Canada, Fishing","Industry: Fishing, Province: Ontario",Canada_Business_Directory
Anne,Lavoie,alavoie@prairieagricultureco.ca,+1 (416) 871-8796,Prairie Agriculture Co,Mississauga,ON,CA,P1B 4T4,"Priority_C, Canada, Agriculture","Industry: Agriculture, Province: Ontario",Canada_Business_Directory
Christopher,Chen,cchen@pacificsoftwareinc.ca,+1 (343) 658-4938,Pacific Software Inc,Mississauga,ON,CA,P5T 7R2,"Priority_A, Canada, Technology","Industry: Technology, Province: Ontario",Canada_Business_Directory
Daniel,Morin,daniel.morin@pacificsoftwareinc.ca,+1 (343) 910-5809,Pacific Software Inc,Markham,ON,CA,K3T 2M6,"Priority_B, Canada, Technology","Industry: Technology, Province: Ontario",Canada_Business_Directory
Pierre,Johnson,pierre.johnson@pacificsoftwareinc.ca,+1 (416) 921-5080,Pacific Software Inc,Markham,ON,CA,P1N 6A6,"Priority_B, Canada, Technology","Industry: Technology, Province: Ontario",Canada_Business_Directory
Daniel,Tremblay,dtremblay@northernminingcorp.ca,+1 (437) 658-8034,Northern Mining Corp,Ottawa,ON,CA,K5G 4E8,"Priority_C, Canada, Mining","Industry: Mining, Province: Ontario",Canada_Business_Directory
David,Gagnon,dgagnon@mapletechsolutions.ca,+1 (647) 394-7519,Maple Tech Solutions,Markham,ON,CA,N4U 0F1,"Priority_A, Canada, Technology","Industry: Technology, Province: Ontario",Canada_Business_Directory
Michael,Roy,mroy@pacificsoftwareinc.ca,+1 (647) 869-8825,Pacific Software Inc,Brampton,ON,CA,P8S 4W0,"Priority_C, Canada, Technology","Industry: Technology, Province: Ontario",Canada_Business_Directory
Catherine,Brown,brown.catherine@prairieagricultureco.com,+1 (647) 244-7707,Prairie Agriculture Co,Hamilton,ON,CA,N9W 8J4,"Priority_B, Canada, Agriculture","Industry: Agriculture, Province: Ontario",Canada_Business_Directory
Marie,Gagnon,gagnon.marie@quebecmanufacturing.com,+1 (416) 520-8071,Quebec Manufacturing,Markham,ON,CA,N0R 1D3,"Priority_A, Canada, Manufacturing","Industry: Manufacturing, Province: Ontario",Canada_Business_Directory
David,Morin,morin.david@quebecmanufacturing.com,+1 (416) 770-5183,Quebec Manufacturing,Toronto,ON,CA,K7F 3P7,"Priority_B, Canada, Manufacturing","Industry: Manufacturing, Province: Ontario",Canada_Business_Directory
Sarah,O'Brien,sarah.o'brien@pacificsoftwareinc.ca,+1 (613) 676-5486,Pacific Software Inc,London,ON,CA,P3S 8B8,"Priority_C, Canada, Technology","Industry: Technology, Province: Ontario",Canada_Business_Directory
Jean,Murphy,jmurphy@mapletechsolutions.ca,+1 (416) 934-4644,Maple Tech Solutions,Markham,ON,CA,K8D 2M9,"Priority_C, Canada, Technology","Industry: Technology, Province: Ontario",Canada_Business_Directory
Jean,Smith,jsmith@mapletechsolutions.ca,+1 (416) 237-9632,Maple Tech Solutions,Ottawa,ON,CA,M0S 0V8,"Priority_C, Canada, Technology","Industry: Technology, Province: Ontario",Canada_Business_Directory
Robert,Roy,roy.robert@pacificsoftwareinc.com,+1 (343) 378-4934,Pacific Software Inc,London,ON,CA,M4Z 6Z9,"Priority_A, Canada, Technology","Industry: Technology, Province: Ontario",Canada_Business_Directory
Robert,Gauthier,robert.gauthier@northernminingcorp.ca,+1 (343) 316-4454,Northern Mining Corp,London,ON,CA,M1V 0R7,"Priority_C, Canada, Mining","Industry: Mining, Province: Ontario",Canada_Business_Directory
