First Name,Last Name,Email,Phone,Company,City,State,Country,Postal Code,Tags,Notes,Source
María,Hernández,maría.hernández@automotrizpuebla.com.mx,+52 (33) 1102-2009,Automotriz Puebla,Puerto Vallarta,JAL,MX,13719,"Priority_A, Mexico, Automotive","Industry: Automotive, State: Jalisco",Mexico_Business_Directory
Roberto,Rodríguez,roberto.rodríguez@tecnologíadelnorte.com.mx,+52 (33) 7630-6383,Tecnología del Norte,Tlaquepaque,JAL,MX,50239,"Priority_B, Mexico, Technology","Industry: Technology, State: Jalisco",Mexico_Business_Directory
Guadalupe,González,guadalupe.gonzález@calzadoleón.com.mx,+52 (342) 6697-6231,Calzado León,Guadalajara,JAL,MX,81513,"Priority_B, Mexico, Manufacturing","Industry: Manufacturing, State: Jalisco",Mexico_Business_Directory
Francisco,Ortiz,ortiz.francisco@caféchiapas.com,+52 (341) 7504-1108,Café Chiapas,Tlaquepaque,JAL,MX,96004,"Priority_C, Mexico, Agriculture","Industry: Agriculture, State: Jalisco",Mexico_Business_Directory
Carlos,Sánchez,sánchez.carlos@caféchiapas.com,+52 (342) 7195-0520,Café Chiapas,Puerto Vallarta,JAL,MX,46324,"Priority_B, Mexico, Agriculture","Industry: Agriculture, State: Jalisco",Mexico_Business_Directory
Rosa,Reyes,rreyes@tecnologíadelnorte.mx,+52 (342) 8148-7392,Tecnología del Norte,Tlaquepaque,JAL,MX,69338,"Priority_B, Mexico, Technology","Industry: Technology, State: Jalisco",Mexico_Business_Directory
Pedro,Morales,pmorales@tequilapremium.mx,+52 (342) 4419-5542,Tequila Premium,Guadalajara,JAL,MX,11441,"Priority_A, Mexico, Beverages","Industry: Beverages, State: Jalisco",Mexico_Business_Directory
Alejandra,Reyes,reyes.alejandra@bancariacentral.com,+52 (342) 5782-0052,Bancaria Central,Puerto Vallarta,JAL,MX,71983,"Priority_B, Mexico, Finance","Industry: Finance, State: Jalisco",Mexico_Business_Directory
Luis,Sánchez,luis.sánchez@automotrizpuebla.com.mx,+52 (33) 8514-8162,Automotriz Puebla,Puerto Vallarta,JAL,MX,31414,"Priority_A, Mexico, Automotive","Industry: Automotive, State: Jalisco",Mexico_Business_Directory
Antonio,Cruz,acruz@bancariacentral.mx,+52 (341) 8103-9461,Bancaria Central,Zapopan,JAL,MX,63756,"Priority_A, Mexico, Finance","Industry: Finance, State: Jalisco",Mexico_Business_Directory
Jorge,Pérez,jorge.pérez@calzadoleón.com.mx,+52 (341) 1483-8912,Calzado León,Guadalajara,JAL,MX,25465,"Priority_A, Mexico, Manufacturing","Industry: Manufacturing, State: Jalisco",Mexico_Business_Directory
Sofía,Gutiérrez,gutiérrez.sofía@tecnologíadelnorte.com,+52 (342) 9139-4668,Tecnología del Norte,Tlaquepaque,JAL,MX,51151,"Priority_B, Mexico, Technology","Industry: Technology, State: Jalisco",Mexico_Business_Directory
Rosa,Rivera,rosa.rivera@tequilapremium.com.mx,+52 (342) 9389-2181,Tequila Premium,Zapopan,JAL,MX,24430,"Priority_C, Mexico, Beverages","Industry: Beverages, State: Jalisco",Mexico_Business_Directory
Carlos,Torres,carlos.torres@caféchiapas.com.mx,+52 (342) 7849-4320,Café Chiapas,Tlaquepaque,JAL,MX,96310,"Priority_B, Mexico, Agriculture","Industry: Agriculture, State: Jalisco",Mexico_Business_Directory
Pedro,Hernández,pedro.hernández@bancariacentral.com.mx,+52 (33) 3697-5634,Bancaria Central,Guadalajara,JAL,MX,80692,"Priority_B, Mexico, Finance","Industry: Finance, State: Jalisco",Mexico_Business_Directory
María,Pérez,maría.pérez@petroveracruz.com.mx,+52 (341) 3032-4714,PetroVeracruz,Tlaquepaque,JAL,MX,50295,"Priority_A, Mexico, Petroleum","Industry: Petroleum, State: Jalisco",Mexico_Business_Directory
Sofía,Sánchez,sánchez.sofía@bancariacentral.com,+52 (341) 2656-9107,Bancaria Central,Guadalajara,JAL,MX,79458,"Priority_A, Mexico, Finance","Industry: Finance, State: Jalisco",Mexico_Business_Directory
José,Rivera,rivera.josé@turismomaya.com,+52 (342) 2214-0868,Turismo Maya,Tlaquepaque,JAL,MX,50262,"Priority_C, Mexico, Tourism","Industry: Tourism, State: Jalisco",Mexico_Business_Directory
Juan,Gutiérrez,juan.gutiérrez@bancariacentral.com.mx,+52 (342) 6887-6780,Bancaria Central,Zapopan,JAL,MX,61164,"Priority_C, Mexico, Finance","Industry: Finance, State: Jalisco",Mexico_Business_Directory
Ana,Flores,flores.ana@petroveracruz.com,+52 (342) 9707-0282,PetroVeracruz,Zapopan,JAL,MX,81844,"Priority_A, Mexico, Petroleum","Industry: Petroleum, State: Jalisco",Mexico_Business_Directory
Daniel,Rodríguez,drodríguez@calzadoleón.mx,+52 (341) 7046-4540,Calzado León,Zapopan,JAL,MX,11612,"Priority_A, Mexico, Manufacturing","Industry: Manufacturing, State: Jalisco",Mexico_Business_Directory
Fernando,Gutiérrez,gutiérrez.fernando@petroveracruz.com,+52 (341) 3731-0735,PetroVeracruz,Tlaquepaque,JAL,MX,19266,"Priority_B, Mexico, Petroleum","Industry: Petroleum, State: Jalisco",Mexico_Business_Directory
Juan,Ortiz,ortiz.juan@automotrizpuebla.com,+52 (342) 2997-5296,Automotriz Puebla,Tlaquepaque,JAL,MX,35786,"Priority_A, Mexico, Automotive","Industry: Automotive, State: Jalisco",Mexico_Business_Directory
Diego,Ortiz,diego.ortiz@bancariacentral.com.mx,+52 (33) 1183-3855,Bancaria Central,Guadalajara,JAL,MX,49141,"Priority_A, Mexico, Finance","Industry: Finance, State: Jalisco",Mexico_Business_Directory
Sofía,Chávez,sofía.chávez@turismomaya.com.mx,+52 (341) 1581-0146,Turismo Maya,Puerto Vallarta,JAL,MX,47674,"Priority_A, Mexico, Tourism","Industry: Tourism, State: Jalisco",Mexico_Business_Directory
Carmen,Díaz,carmen.díaz@tequilapremium.com.mx,+52 (342) 8268-2206,Tequila Premium,Zapopan,JAL,MX,87358,"Priority_B, Mexico, Beverages","Industry: Beverages, State: Jalisco",Mexico_Business_Directory
Sofía,Pérez,spérez@tecnologíadelnorte.mx,+52 (341) 8866-4535,Tecnología del Norte,Tlaquepaque,JAL,MX,25365,"Priority_A, Mexico, Technology","Industry: Technology, State: Jalisco",Mexico_Business_Directory
Roberto,Cruz,roberto.cruz@automotrizpuebla.com.mx,+52 (342) 7142-5718,Automotriz Puebla,Guadalajara,JAL,MX,78894,"Priority_C, Mexico, Automotive","Industry: Automotive, State: Jalisco",Mexico_Business_Directory
