First Name,Last Name,Email,Phone,Company,City,State,Tags,Notes,Source
Raymond,Ruiz,raymond93@realtor.com,(251) 910-6304,Century 21,Baton Rouge,LA,"Priority_C, CREAM, RealEstate","Experience: 20 years, Transactions: 15, Volume: $14,912,046",CREAM_RealEstate
George,Watson,gwatson@outlook.com,(669) 780-3001,Lennar,Baton Rouge,LA,"Priority_C, CREAM, RealEstate","Experience: 25 years, Transactions: 12, Volume: $12,767,126",CREAM_RealEstate
Kimberly,Miller,kimberlym@homesmart.com,(214) 601-3405,Coldwell Banker,New Orleans,LA,"Priority_C, CREAM, RealEstate","Experience: 4 years, Transactions: 6, Volume: $1,074,693",CREAM_RealEstate
Sharon,Wilson,sharon25@realtor.com,(202) 935-5778,HomeSmart,Baton Rouge,LA,"Priority_C, CREAM, RealEstate","Experience: 20 years, Transactions: 20, Volume: $14,585,137",CREAM_RealEstate
Cynthia,Gomez,cgomez@exprealty.com,(734) 685-7458,Taylor Morrison,New Orleans,LA,"Priority_C, CREAM, RealEstate","Experience: 12 years, Transactions: 17, Volume: $8,852,079",CREAM_RealEstate
David,Thomas,davidt@hotmail.com,(765) 663-1767,Nest Seekers,Baton Rouge,LA,"Priority_C, CREAM, RealEstate","Experience: 13 years, Transactions: 23, Volume: $3,773,521",CREAM_RealEstate
Rebecca,Lee,rlee@hotmail.com,(402) 413-7771,Beazer Homes,New Orleans,LA,"Priority_C, CREAM, RealEstate","Experience: 10 years, Transactions: 11, Volume: $8,545,919",CREAM_RealEstate
Shirley,Hall,hall.shirley@weichert.com,(774) 311-8293,Keller Williams,Baton Rouge,LA,"Priority_C, CREAM, RealEstate","Experience: 16 years, Transactions: 23, Volume: $2,109,702",CREAM_RealEstate
Brian,Smith,brians@gmail.com,(509) 386-4213,KB Home,New Orleans,LA,"Priority_C, CREAM, RealEstate","Experience: 23 years, Transactions: 44, Volume: $3,996,239",CREAM_RealEstate
Samuel,Diaz,samuel.diaz@kw.com,(781) 817-5060,The Agency,Baton Rouge,LA,"Priority_C, CREAM, RealEstate","Experience: 19 years, Transactions: 25, Volume: $7,578,405",CREAM_RealEstate
Matthew,White,mwhite@realtyonegroup.com,(810) 393-2597,Century 21,New Orleans,LA,"Priority_C, CREAM, RealEstate","Experience: 2 years, Transactions: 9, Volume: $1,864,316",CREAM_RealEstate
Laura,Johnson,laura64@gmail.com,(732) 591-3625,Douglas Elliman,Baton Rouge,LA,"Priority_C, CREAM, RealEstate","Experience: 10 years, Transactions: 23, Volume: $4,038,318",CREAM_RealEstate
Gregory,Baker,gregoryb@century21.com,(314) 770-2718,Lennar,Baton Rouge,LA,"Priority_C, CREAM, RealEstate","Experience: 12 years, Transactions: 17, Volume: $3,684,351",CREAM_RealEstate
Alexander,Morgan,alexanderm@redfin.com,(919) 454-7692,LGI Homes,Baton Rouge,LA,"Priority_C, CREAM, RealEstate","Experience: 24 years, Transactions: 11, Volume: $5,170,738",CREAM_RealEstate
Ashley,Gonzalez,ashley.gonzalez@outlook.com,(810) 756-6554,HomeSmart,Baton Rouge,LA,"Priority_C, CREAM, RealEstate","Experience: 1 years, Transactions: 5, Volume: $385,786",CREAM_RealEstate
Carol,Adams,carola@berkshirehathawayhs.com,(443) 215-6576,Meritage Homes,New Orleans,LA,"Priority_C, CREAM, RealEstate","Experience: 17 years, Transactions: 35, Volume: $12,554,920",CREAM_RealEstate
Nicholas,Stewart,nicholas94@remax.net,(308) 287-9485,CalAtlantic Homes,New Orleans,LA,"Priority_C, CREAM, RealEstate","Experience: 2 years, Transactions: 11, Volume: $1,133,833",CREAM_RealEstate
Angela,Cook,angela.cook@outlook.com,(564) 374-5229,Beazer Homes,New Orleans,LA,"Priority_C, CREAM, RealEstate","Experience: 2 years, Transactions: 11, Volume: $1,947,656",CREAM_RealEstate
