First Name,Last Name,Email,Phone,Company,City,State,Tags,Notes,Source
Joshua,Ross,ross.joshua@kw.com,(810) 214-9524,Beazer Homes,Charlotte,NC,"Priority_A, CREAM, RealEstate","Experience: 17 years, Transactions: 28, Volume: $8,243,705",CREAM_RealEstate
Linda,Sanders,linda68@homesmart.com,(407) 666-9072,Beazer Homes,Raleigh,NC,"Priority_B, CREAM, RealEstate","Experience: 9 years, Transactions: 13, Volume: $8,187,661",CREAM_RealEstate
Ronald,Robinson,rrobinson@kw.com,(970) 639-3747,Ryan Homes,Raleigh,NC,"Priority_B, CREAM, RealEstate","Experience: 4 years, Transactions: 13, Volume: $1,389,416",CREAM_RealEstate
Mark,Kim,mkim@weichert.com,(623) 839-8635,Realty One Group,Charlotte,NC,"Priority_A, CREAM, RealEstate","Experience: 18 years, Transactions: 21, Volume: $13,608,317",CREAM_RealEstate
Brenda,Peterson,brenda.peterson@coldwellbanker.com,(731) 803-7306,Sotheby's,Raleigh,NC,"Priority_B, CREAM, RealEstate","Experience: 5 years, Transactions: 46, Volume: $13,434,048",CREAM_RealEstate
Linda,Cruz,linda9@sothebysrealty.com,(616) 428-4156,KB Home,Charlotte,NC,"Priority_A, CREAM, RealEstate","Experience: 2 years, Transactions: 12, Volume: $1,744,604",CREAM_RealEstate
Raymond,Turner,raymond.turner@berkshirehathawayhs.com,(716) 549-7760,Sotheby's,Charlotte,NC,"Priority_A, CREAM, RealEstate","Experience: 22 years, Transactions: 42, Volume: $6,552,704",CREAM_RealEstate
Kimberly,Adams,adams.kimberly@realtor.com,(810) 752-6183,Weichert,Raleigh,NC,"Priority_B, CREAM, RealEstate","Experience: 4 years, Transactions: 7, Volume: $754,114",CREAM_RealEstate
Debra,Howard,howard.debra@realtyonegroup.com,(274) 630-1025,Zillow Premier,Raleigh,NC,"Priority_B, CREAM, RealEstate","Experience: 22 years, Transactions: 34, Volume: $2,835,974",CREAM_RealEstate
Diane,Stewart,stewart.diane@hotmail.com,(520) 977-3844,Coldwell Banker,Raleigh,NC,"Priority_B, CREAM, RealEstate","Experience: 21 years, Transactions: 24, Volume: $3,985,631",CREAM_RealEstate
Emily,Young,emilyy@elliman.com,(337) 812-7381,Sotheby's,Charlotte,NC,"Priority_A, CREAM, RealEstate","Experience: 10 years, Transactions: 35, Volume: $11,376,352",CREAM_RealEstate
Robert,Diaz,robert.diaz@sothebysrealty.com,(303) 687-4336,HomeSmart,Charlotte,NC,"Priority_A, CREAM, RealEstate","Experience: 1 years, Transactions: 5, Volume: $73,667",CREAM_RealEstate
Daniel,Adams,adams.daniel@yahoo.com,(413) 844-1436,Sotheby's,Raleigh,NC,"Priority_B, CREAM, RealEstate","Experience: 16 years, Transactions: 47, Volume: $14,202,198",CREAM_RealEstate
Margaret,Chavez,chavez.margaret@realtor.com,(818) 227-3025,United Real Estate,Raleigh,NC,"Priority_B, CREAM, RealEstate","Experience: 4 years, Transactions: 8, Volume: $676,779",CREAM_RealEstate
Charles,Morales,charles33@berkshirehathawayhs.com,(585) 293-1943,Century Communities,Raleigh,NC,"Priority_B, CREAM, RealEstate","Experience: 25 years, Transactions: 36, Volume: $3,146,104",CREAM_RealEstate
Brian,Gonzalez,brian91@redfin.com,(405) 342-1779,Nest Seekers,Raleigh,NC,"Priority_B, CREAM, RealEstate","Experience: 12 years, Transactions: 19, Volume: $14,458,543",CREAM_RealEstate
Benjamin,Adams,benjamina@homesmart.com,(210) 773-5627,Century 21,Charlotte,NC,"Priority_A, CREAM, RealEstate","Experience: 6 years, Transactions: 19, Volume: $10,390,682",CREAM_RealEstate
Maria,Robinson,mariar@century21.com,(810) 920-8206,Sotheby's,Charlotte,NC,"Priority_A, CREAM, RealEstate","Experience: 4 years, Transactions: 8, Volume: $1,568,780",CREAM_RealEstate
Ronald,Wright,ronald48@remax.net,(413) 488-5569,D.R. Horton,Charlotte,NC,"Priority_A, CREAM, RealEstate","Experience: 21 years, Transactions: 35, Volume: $3,159,863",CREAM_RealEstate
Sharon,Ortiz,ortiz.sharon@coldwellbanker.com,(412) 249-9651,Sotheby's,Raleigh,NC,"Priority_B, CREAM, RealEstate","Experience: 0 years, Transactions: 5, Volume: $388,133",CREAM_RealEstate
Jeffrey,Young,jeffrey9@kw.com,(520) 325-9672,ERA,Raleigh,NC,"Priority_B, CREAM, RealEstate","Experience: 16 years, Transactions: 30, Volume: $1,727,905",CREAM_RealEstate
Raymond,Scott,rscott@remax.net,(806) 719-8063,Nest Seekers,Raleigh,NC,"Priority_B, CREAM, RealEstate","Experience: 23 years, Transactions: 36, Volume: $6,387,052",CREAM_RealEstate
Karen,Ramirez,ramirez.karen@gmail.com,(508) 556-2267,Nest Seekers,Charlotte,NC,"Priority_A, CREAM, RealEstate","Experience: 9 years, Transactions: 38, Volume: $8,282,936",CREAM_RealEstate
Karen,Anderson,karena@elliman.com,(220) 989-6100,Century 21,Raleigh,NC,"Priority_B, CREAM, RealEstate","Experience: 14 years, Transactions: 21, Volume: $2,190,498",CREAM_RealEstate
Katherine,Reed,katheriner@sothebysrealty.com,(812) 728-9581,Pulte Homes,Raleigh,NC,"Priority_B, CREAM, RealEstate","Experience: 6 years, Transactions: 31, Volume: $14,512,596",CREAM_RealEstate
Nicole,Edwards,nicole15@yahoo.com,(970) 809-6317,HomeSmart,Raleigh,NC,"Priority_B, CREAM, RealEstate","Experience: 8 years, Transactions: 10, Volume: $6,967,665",CREAM_RealEstate
Tyler,Adams,adams.tyler@homesmart.com,(636) 327-6511,The Agency,Raleigh,NC,"Priority_B, CREAM, RealEstate","Experience: 17 years, Transactions: 22, Volume: $5,354,187",CREAM_RealEstate
Amy,Howard,amyh@homesmart.com,(814) 444-1993,Weichert,Raleigh,NC,"Priority_B, CREAM, RealEstate","Experience: 24 years, Transactions: 33, Volume: $8,238,930",CREAM_RealEstate
Patrick,Ortiz,portiz@homesmart.com,(435) 984-4896,Redfin,Charlotte,NC,"Priority_A, CREAM, RealEstate","Experience: 14 years, Transactions: 13, Volume: $13,322,284",CREAM_RealEstate
