First Name,Last Name,Email,Phone,Company,City,State,Tags,Notes,Source
Anna,Brown,brown.anna@realtyonegroup.com,(321) 882-7677,KB Home,Kansas City,MO,"Priority_B, CREAM, RealEstate","Experience: 3 years, Transactions: 13, Volume: $1,654,305",CREAM_RealEstate
Emily,Allen,emily.allen@elliman.com,(320) 958-6688,Berkshire Hathaway,Kansas City,MO,"Priority_B, CREAM, RealEstate","Experience: 11 years, Transactions: 27, Volume: $12,089,135",CREAM_RealEstate
Ashley,Morales,morales.ashley@coldwellbanker.com,(650) 478-8099,Vylla Home,St. Louis,MO,"Priority_B, CREAM, RealEstate","Experience: 2 years, Transactions: 4, Volume: $1,076,590",CREAM_RealEstate
Donald,Cox,donald92@remax.net,(254) 327-2423,Vylla Home,Kansas City,MO,"Priority_B, CREAM, RealEstate","Experience: 18 years, Transactions: 33, Volume: $3,191,345",CREAM_RealEstate
Eric,Patel,epatel@outlook.com,(301) 292-5579,Keller Williams,St. Louis,MO,"Priority_B, CREAM, RealEstate","Experience: 2 years, Transactions: 11, Volume: $1,619,933",CREAM_RealEstate
Eric,Lewis,elewis@compass.com,(413) 410-6571,Realty One Group,Kansas City,MO,"Priority_B, CREAM, RealEstate","Experience: 22 years, Transactions: 33, Volume: $12,572,467",CREAM_RealEstate
Jessica,Wood,jwood@kw.com,(572) 939-2261,Ryan Homes,St. Louis,MO,"Priority_B, CREAM, RealEstate","Experience: 14 years, Transactions: 45, Volume: $12,512,447",CREAM_RealEstate
Janet,Miller,miller.janet@weichert.com,(805) 614-7949,Zillow Premier,Kansas City,MO,"Priority_B, CREAM, RealEstate","Experience: 20 years, Transactions: 25, Volume: $4,265,411",CREAM_RealEstate
Diane,Scott,diane55@elliman.com,(225) 733-1689,Berkshire Hathaway,Kansas City,MO,"Priority_B, CREAM, RealEstate","Experience: 16 years, Transactions: 38, Volume: $11,232,558",CREAM_RealEstate
Jonathan,Castillo,jonathan.castillo@elliman.com,(817) 528-3048,HomeSmart,St. Louis,MO,"Priority_B, CREAM, RealEstate","Experience: 10 years, Transactions: 24, Volume: $11,092,115",CREAM_RealEstate
Jacob,Robinson,jrobinson@kw.com,(419) 410-8127,Compass,St. Louis,MO,"Priority_B, CREAM, RealEstate","Experience: 15 years, Transactions: 19, Volume: $13,339,748",CREAM_RealEstate
Ruth,Rodriguez,ruthr@elliman.com,(614) 643-7077,Coldwell Banker,Kansas City,MO,"Priority_B, CREAM, RealEstate","Experience: 21 years, Transactions: 28, Volume: $11,257,219",CREAM_RealEstate
Emily,Adams,adams.emily@kw.com,(682) 409-3460,Better Homes & Gardens,Kansas City,MO,"Priority_B, CREAM, RealEstate","Experience: 10 years, Transactions: 42, Volume: $4,572,506",CREAM_RealEstate
Melissa,Rivera,mrivera@homesmart.com,(573) 201-5164,Keller Williams,St. Louis,MO,"Priority_B, CREAM, RealEstate","Experience: 0 years, Transactions: 5, Volume: $326,976",CREAM_RealEstate
Aaron,Cook,acook@compass.com,(361) 214-6131,Douglas Elliman,Kansas City,MO,"Priority_B, CREAM, RealEstate","Experience: 16 years, Transactions: 24, Volume: $7,908,624",CREAM_RealEstate
Debra,Harris,debrah@century21.com,(843) 833-4316,KB Home,St. Louis,MO,"Priority_B, CREAM, RealEstate","Experience: 16 years, Transactions: 38, Volume: $10,045,405",CREAM_RealEstate
Barbara,Murphy,barbaram@elliman.com,(925) 923-9841,KB Home,Kansas City,MO,"Priority_B, CREAM, RealEstate","Experience: 16 years, Transactions: 18, Volume: $13,325,146",CREAM_RealEstate
Sharon,Carter,sharon63@coldwellbanker.com,(405) 294-9294,NVR,Kansas City,MO,"Priority_B, CREAM, RealEstate","Experience: 6 years, Transactions: 44, Volume: $7,364,707",CREAM_RealEstate
Ruth,Gonzalez,ruth.gonzalez@weichert.com,(430) 774-3370,HomeSmart,Kansas City,MO,"Priority_B, CREAM, RealEstate","Experience: 15 years, Transactions: 23, Volume: $11,730,462",CREAM_RealEstate
Nicholas,Thomas,nicholas.thomas@hotmail.com,(361) 397-4255,eXp Realty,St. Louis,MO,"Priority_B, CREAM, RealEstate","Experience: 13 years, Transactions: 24, Volume: $13,706,034",CREAM_RealEstate
Heather,Scott,heathers@century21.com,(620) 606-7695,Better Homes & Gardens,Kansas City,MO,"Priority_B, CREAM, RealEstate","Experience: 6 years, Transactions: 37, Volume: $14,104,161",CREAM_RealEstate
Richard,Baker,baker.richard@remax.net,(478) 442-7117,Realty One Group,St. Louis,MO,"Priority_B, CREAM, RealEstate","Experience: 9 years, Transactions: 21, Volume: $1,708,987",CREAM_RealEstate
Tyler,Ortiz,tylero@remax.net,(623) 793-4397,Coldwell Banker,St. Louis,MO,"Priority_B, CREAM, RealEstate","Experience: 10 years, Transactions: 50, Volume: $3,786,056",CREAM_RealEstate
Amy,Martinez,amy5@yahoo.com,(540) 996-5403,Taylor Morrison,Kansas City,MO,"Priority_B, CREAM, RealEstate","Experience: 25 years, Transactions: 26, Volume: $11,787,592",CREAM_RealEstate
Gary,Thomas,thomas.gary@hotmail.com,(641) 414-5699,Toll Brothers,St. Louis,MO,"Priority_B, CREAM, RealEstate","Experience: 17 years, Transactions: 12, Volume: $7,115,141",CREAM_RealEstate
Raymond,Reed,raymond.reed@coldwellbanker.com,(940) 929-9395,Century 21,Kansas City,MO,"Priority_B, CREAM, RealEstate","Experience: 4 years, Transactions: 6, Volume: $1,486,392",CREAM_RealEstate
Samuel,Edwards,sedwards@exprealty.com,(413) 948-2432,Tri Pointe Homes,Kansas City,MO,"Priority_B, CREAM, RealEstate","Experience: 7 years, Transactions: 10, Volume: $10,816,559",CREAM_RealEstate
