First Name,Last Name,Email,Phone,Company,Address,City,County,State,Zip,Business Type,Website,Source,Priority,Tags,Notes,Scrape Date,Yelp URL,Google Maps,Yelp Rating,Yelp Reviews,Est. Revenue,Employees,POS Urgency,Region
Jessica,Rivera,info@losdelbbq.com,(510) 604-2225,Los DelBBQ,218 Pico Blvd,Berkeley,Alameda County,CA,90610,BBQ,,CA_Restaurant_Scraper,A,"Restaurant, BBQ, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: BBQ,2026-04-28,https://www.yelp.com/biz/los-delbbq-berkeley,"https://maps.google.com/?q=218+Pico+Blvd,Berkeley,CA",4.0,179,$5M+,1-10,High,Northern CA
Paul,Lopez,info@rodriguezsburritos.com,(510) 897-2601,Rodriguez's Burritos,604 Jefferson St,Berkeley,Alameda County,CA,91692,Burritos,https://www.rodriguezsburritos.com,CA_Restaurant_Scraper,B,"Restaurant, Burritos, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Burritos,2026-04-28,,"https://maps.google.com/?q=604+Jefferson+St,Berkeley,CA",3.4,338,$5M+,51-100,High,Northern CA
Steven,Lopez,info@hernandezsrestaurant.com,(510) 724-3455,Hernandez's Restaurant,9148 Sunset Blvd,Berkeley,Alameda County,CA,90961,Restaurant,,CA_Restaurant_Scraper,B,"Restaurant, Restaurant, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Restaurant,2026-04-28,https://www.yelp.com/biz/hernandezs-restaurant-berkeley,"https://maps.google.com/?q=9148+Sunset+Blvd,Berkeley,CA",4.0,56,$2.5M-$5M,100+,High,Northern CA
Lisa,Flores,info@riveraskitchen.com,(510) 266-6978,Rivera's Kitchen,9600 Mission St,Berkeley,Alameda County,CA,96122,Kitchen,,CA_Restaurant_Scraper,A,"Restaurant, Kitchen, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Kitchen,2026-04-28,https://www.yelp.com/biz/riveras-kitchen-berkeley,"https://maps.google.com/?q=9600+Mission+St,Berkeley,CA",3.0,488,$5M+,11-25,High,Northern CA
Mary,Garcia,,(510) 977-1046,Blue DelGrill,5184 Third St,Berkeley,Alameda County,CA,92541,Grill,https://www.bluedelgrill.com,CA_Restaurant_Scraper,B,"Restaurant, Grill, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Grill,2026-04-28,https://www.yelp.com/biz/blue-delgrill-berkeley,"https://maps.google.com/?q=5184+Third+St,Berkeley,CA",4.7,261,$2.5M-$5M,26-50,High,Northern CA
Sarah,Ramirez,info@goldenrestaurant.com,(510) 720-7930,Golden Restaurant,4848 Pine St,Berkeley,Alameda County,CA,90904,Restaurant,,CA_Restaurant_Scraper,A,"Restaurant, Restaurant, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Restaurant,2026-04-28,https://www.yelp.com/biz/golden-restaurant-berkeley,"https://maps.google.com/?q=4848+Pine+St,Berkeley,CA",3.6,298,$500K-$1M,100+,Low,Northern CA
Mark,Rodriguez,,(510) 266-6328,Smith's Burritos,5017 Wilshire Blvd,Berkeley,Alameda County,CA,92353,Burritos,,CA_Restaurant_Scraper,C,"Restaurant, Burritos, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Burritos,2026-04-28,,"https://maps.google.com/?q=5017+Wilshire+Blvd,Berkeley,CA",3.7,119,$1M-$2.5M,11-25,Medium,Northern CA
Linda,Flores,info@perezssteakhouse.com,(510) 697-5086,Perez's Steakhouse,1682 Washington Blvd,Berkeley,Alameda County,CA,94143,Steakhouse,,CA_Restaurant_Scraper,B,"Restaurant, Steakhouse, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Steakhouse,2026-04-28,,"https://maps.google.com/?q=1682+Washington+Blvd,Berkeley,CA",3.6,469,$2.5M-$5M,51-100,High,Northern CA
Sarah,Hernandez,info@ladelseafood.com,(510) 786-6358,La DelSeafood,4331 Main St,Berkeley,Alameda County,CA,91781,Seafood,,CA_Restaurant_Scraper,C,"Restaurant, Seafood, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Seafood,2026-04-28,https://www.yelp.com/biz/la-delseafood-berkeley,"https://maps.google.com/?q=4331+Main+St,Berkeley,CA",4.0,138,$2.5M-$5M,100+,High,Northern CA
John,Hernandez,,(510) 761-7859,The DeBurritos,3650 Wilshire Blvd,Berkeley,Alameda County,CA,94170,Burritos,https://www.thedeburritos.com,CA_Restaurant_Scraper,C,"Restaurant, Burritos, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Burritos,2026-04-28,https://www.yelp.com/biz/the-deburritos-berkeley,"https://maps.google.com/?q=3650+Wilshire+Blvd,Berkeley,CA",,,$2.5M-$5M,51-100,High,Northern CA
Richard,Martinez,info@thedelsteakhouse.com,(510) 208-3437,The DelSteakhouse,8443 Third St,Berkeley,Alameda County,CA,95247,Steakhouse,,CA_Restaurant_Scraper,B,"Restaurant, Steakhouse, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Steakhouse,2026-04-28,https://www.yelp.com/biz/the-delsteakhouse-berkeley,"https://maps.google.com/?q=8443+Third+St,Berkeley,CA",,,$1M-$2.5M,26-50,Medium,Northern CA
Margaret,Rivera,,(510) 416-3580,Brown's Bakery,1179 Second St,Berkeley,Alameda County,CA,90871,Bakery,,CA_Restaurant_Scraper,A,"Restaurant, Bakery, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Bakery,2026-04-28,,"https://maps.google.com/?q=1179+Second+St,Berkeley,CA",3.9,447,$2.5M-$5M,11-25,High,Northern CA
Sarah,Gomez,info@perezstaqueria.com,(510) 310-6458,Perez's Taqueria,877 Elm St,Berkeley,Alameda County,CA,95508,Taqueria,,CA_Restaurant_Scraper,C,"Restaurant, Taqueria, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Taqueria,2026-04-28,,"https://maps.google.com/?q=877+Elm+St,Berkeley,CA",4.8,201,$2.5M-$5M,100+,High,Northern CA
Jennifer,Ramirez,,(510) 378-7647,Grill DeGrill,2099 Pine St,Berkeley,Alameda County,CA,94467,Grill,,CA_Restaurant_Scraper,C,"Restaurant, Grill, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Grill,2026-04-28,,"https://maps.google.com/?q=2099+Pine+St,Berkeley,CA",3.3,318,Under $500K,1-10,Low,Northern CA
Jose,Martinez,,(510) 918-7060,Casa Grill,941 Washington Blvd,Berkeley,Alameda County,CA,94600,Grill,,CA_Restaurant_Scraper,B,"Restaurant, Grill, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Grill,2026-04-28,,"https://maps.google.com/?q=941+Washington+Blvd,Berkeley,CA",3.7,422,$500K-$1M,100+,Low,Northern CA
Nancy,Gomez,,(510) 758-4944,Lopez's Bar & Grill,6255 Pico Blvd,Berkeley,Alameda County,CA,93199,Bar & Grill,,CA_Restaurant_Scraper,A,"Restaurant, Bar & Grill, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Bar & Grill,2026-04-28,https://www.yelp.com/biz/lopezs-bar-&-grill-berkeley,"https://maps.google.com/?q=6255+Pico+Blvd,Berkeley,CA",3.5,262,$2.5M-$5M,26-50,High,Northern CA
Michael,Martinez,,(510) 820-7105,House DeRestaurant,4081 Jefferson St,Berkeley,Alameda County,CA,94216,Restaurant,,CA_Restaurant_Scraper,A,"Restaurant, Restaurant, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Restaurant,2026-04-28,https://www.yelp.com/biz/house-derestaurant-berkeley,"https://maps.google.com/?q=4081+Jefferson+St,Berkeley,CA",3.5,486,$500K-$1M,51-100,Low,Northern CA
Jessica,Williams,info@eldebbq.com,(510) 547-8983,El DeBBQ,3783 Mission St,Berkeley,Alameda County,CA,95616,BBQ,,CA_Restaurant_Scraper,C,"Restaurant, BBQ, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: BBQ,2026-04-28,https://www.yelp.com/biz/el-debbq-berkeley,"https://maps.google.com/?q=3783+Mission+St,Berkeley,CA",,,Under $500K,1-10,Low,Northern CA
Paul,Martinez,info@reddelburritos.com,(510) 364-6119,Red DelBurritos,6426 Hollywood Blvd,Berkeley,Alameda County,CA,91519,Burritos,,CA_Restaurant_Scraper,A,"Restaurant, Burritos, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Burritos,2026-04-28,https://www.yelp.com/biz/red-delburritos-berkeley,"https://maps.google.com/?q=6426+Hollywood+Blvd,Berkeley,CA",3.3,423,Under $500K,11-25,Low,Northern CA
Betty,Rodriguez,,(510) 218-8127,Gonzalez's Diner,3502 Oak St,Berkeley,Alameda County,CA,94213,Diner,,CA_Restaurant_Scraper,C,"Restaurant, Diner, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Diner,2026-04-28,https://www.yelp.com/biz/gonzalezs-diner-berkeley,"https://maps.google.com/?q=3502+Oak+St,Berkeley,CA",3.5,59,$1M-$2.5M,100+,Medium,Northern CA
Daniel,Smith,,(510) 366-7516,Lopez's BBQ,2064 Jefferson St,Berkeley,Alameda County,CA,90787,BBQ,https://www.lopezsbbq.com,CA_Restaurant_Scraper,A,"Restaurant, BBQ, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: BBQ,2026-04-28,https://www.yelp.com/biz/lopezs-bbq-berkeley,"https://maps.google.com/?q=2064+Jefferson+St,Berkeley,CA",3.7,197,$5M+,100+,High,Northern CA
Linda,Gonzalez,,(510) 363-4446,Spot Burger,4756 Pico Blvd,Berkeley,Alameda County,CA,95227,Burger,https://www.spotburger.com,CA_Restaurant_Scraper,B,"Restaurant, Burger, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Burger,2026-04-28,https://www.yelp.com/biz/spot-burger-berkeley,"https://maps.google.com/?q=4756+Pico+Blvd,Berkeley,CA",4.7,123,$5M+,51-100,High,Northern CA
Susan,Sanchez,,(510) 992-6547,Corner DelSteakhouse,255 Hollywood Blvd,Berkeley,Alameda County,CA,90799,Steakhouse,,CA_Restaurant_Scraper,B,"Restaurant, Steakhouse, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Steakhouse,2026-04-28,,"https://maps.google.com/?q=255+Hollywood+Blvd,Berkeley,CA",4.4,396,$1M-$2.5M,26-50,Medium,Northern CA
Pedro,Garcia,info@gonzalezsbbq.com,(510) 450-5561,Gonzalez's BBQ,3761 First St,Berkeley,Alameda County,CA,91021,BBQ,,CA_Restaurant_Scraper,A,"Restaurant, BBQ, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: BBQ,2026-04-28,,"https://maps.google.com/?q=3761+First+St,Berkeley,CA",3.9,51,Under $500K,100+,Low,Northern CA
Karen,Sanchez,info@casaburritos.com,(510) 867-6791,Casa Burritos,7820 First St,Berkeley,Alameda County,CA,92888,Burritos,,CA_Restaurant_Scraper,B,"Restaurant, Burritos, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Burritos,2026-04-28,https://www.yelp.com/biz/casa-burritos-berkeley,"https://maps.google.com/?q=7820+First+St,Berkeley,CA",,,Under $500K,11-25,Low,Northern CA
Nancy,Miller,,(510) 962-2453,El Pizza,7916 Elm St,Berkeley,Alameda County,CA,93024,Pizza,,CA_Restaurant_Scraper,C,"Restaurant, Pizza, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Pizza,2026-04-28,https://www.yelp.com/biz/el-pizza-berkeley,"https://maps.google.com/?q=7916+Elm+St,Berkeley,CA",3.9,44,Under $500K,1-10,Low,Northern CA
John,Sanchez,info@rodriguezssushi.com,(510) 997-7968,Rodriguez's Sushi,738 Wilshire Blvd,Berkeley,Alameda County,CA,91524,Sushi,,CA_Restaurant_Scraper,C,"Restaurant, Sushi, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Sushi,2026-04-28,https://www.yelp.com/biz/rodriguezs-sushi-berkeley,"https://maps.google.com/?q=738+Wilshire+Blvd,Berkeley,CA",,,$1M-$2.5M,11-25,Medium,Northern CA
Juan,Gomez,,(510) 811-9187,Little DeEatery,9748 Wilshire Blvd,Berkeley,Alameda County,CA,92148,Eatery,https://www.littledeeatery.com,CA_Restaurant_Scraper,B,"Restaurant, Eatery, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Eatery,2026-04-28,https://www.yelp.com/biz/little-deeatery-berkeley,"https://maps.google.com/?q=9748+Wilshire+Blvd,Berkeley,CA",3.6,254,$1M-$2.5M,11-25,Medium,Northern CA
Jennifer,Sanchez,info@smithsburger.com,(510) 665-3211,Smith's Burger,9410 Third St,Berkeley,Alameda County,CA,90280,Burger,https://www.smithsburger.com,CA_Restaurant_Scraper,C,"Restaurant, Burger, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Burger,2026-04-28,,"https://maps.google.com/?q=9410+Third+St,Berkeley,CA",4.2,187,$1M-$2.5M,1-10,Medium,Northern CA
Pedro,Jones,,(510) 890-2856,Williams's Bakery,6702 Second St,Berkeley,Alameda County,CA,94876,Bakery,,CA_Restaurant_Scraper,B,"Restaurant, Bakery, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Bakery,2026-04-28,https://www.yelp.com/biz/williamss-bakery-berkeley,"https://maps.google.com/?q=6702+Second+St,Berkeley,CA",4.1,484,Under $500K,51-100,Low,Northern CA
Pedro,Miller,info@bluetacos.com,(510) 517-2799,Blue Tacos,755 Washington Blvd,Berkeley,Alameda County,CA,92197,Tacos,,CA_Restaurant_Scraper,B,"Restaurant, Tacos, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Tacos,2026-04-28,https://www.yelp.com/biz/blue-tacos-berkeley,"https://maps.google.com/?q=755+Washington+Blvd,Berkeley,CA",3.8,425,$5M+,26-50,High,Northern CA
Anthony,Williams,,(510) 998-5864,Spot Bar & Grill,854 Pine St,Berkeley,Alameda County,CA,92003,Bar & Grill,https://www.spotbarandgrill.com,CA_Restaurant_Scraper,B,"Restaurant, Bar & Grill, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Bar & Grill,2026-04-28,https://www.yelp.com/biz/spot-bar-&-grill-berkeley,"https://maps.google.com/?q=854+Pine+St,Berkeley,CA",4.6,93,$2.5M-$5M,1-10,High,Northern CA
Patricia,Jones,info@lasdekitchen.com,(510) 782-3570,Las DeKitchen,3395 Jefferson St,Berkeley,Alameda County,CA,93796,Kitchen,,CA_Restaurant_Scraper,C,"Restaurant, Kitchen, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Kitchen,2026-04-28,https://www.yelp.com/biz/las-dekitchen-berkeley,"https://maps.google.com/?q=3395+Jefferson+St,Berkeley,CA",4.2,136,$500K-$1M,100+,Low,Northern CA
Barbara,Flores,info@littledeseafood.com,(510) 992-5685,Little DeSeafood,8366 Hollywood Blvd,Berkeley,Alameda County,CA,96095,Seafood,,CA_Restaurant_Scraper,A,"Restaurant, Seafood, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Seafood,2026-04-28,https://www.yelp.com/biz/little-deseafood-berkeley,"https://maps.google.com/?q=8366+Hollywood+Blvd,Berkeley,CA",3.8,366,$2.5M-$5M,26-50,High,Northern CA
James,Smith,,(510) 335-2306,The DelDiner,959 Maple Ave,Berkeley,Alameda County,CA,93933,Diner,https://www.thedeldiner.com,CA_Restaurant_Scraper,A,"Restaurant, Diner, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Diner,2026-04-28,https://www.yelp.com/biz/the-deldiner-berkeley,"https://maps.google.com/?q=959+Maple+Ave,Berkeley,CA",4.8,491,$5M+,26-50,High,Northern CA
James,Rodriguez,info@ramirezsburger.com,(510) 536-6849,Ramirez's Burger,6375 Main St,Berkeley,Alameda County,CA,95925,Burger,,CA_Restaurant_Scraper,C,"Restaurant, Burger, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Burger,2026-04-28,https://www.yelp.com/biz/ramirezs-burger-berkeley,"https://maps.google.com/?q=6375+Main+St,Berkeley,CA",3.8,361,$1M-$2.5M,100+,Medium,Northern CA
Elizabeth,Rodriguez,info@bigdeleatery.com,(510) 578-3631,Big DelEatery,7634 First St,Berkeley,Alameda County,CA,93131,Eatery,,CA_Restaurant_Scraper,B,"Restaurant, Eatery, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Eatery,2026-04-28,https://www.yelp.com/biz/big-deleatery-berkeley,"https://maps.google.com/?q=7634+First+St,Berkeley,CA",3.6,52,$500K-$1M,1-10,Low,Northern CA
Lisa,Johnson,info@casadeeatery.com,(510) 812-7227,Casa DeEatery,1911 Maple Ave,Berkeley,Alameda County,CA,94940,Eatery,,CA_Restaurant_Scraper,C,"Restaurant, Eatery, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Eatery,2026-04-28,https://www.yelp.com/biz/casa-deeatery-berkeley,"https://maps.google.com/?q=1911+Maple+Ave,Berkeley,CA",3.8,452,$1M-$2.5M,100+,Medium,Northern CA
Lisa,Smith,info@bigdesteakhouse.com,(510) 395-6951,Big DeSteakhouse,1046 Oak St,Berkeley,Alameda County,CA,93285,Steakhouse,,CA_Restaurant_Scraper,B,"Restaurant, Steakhouse, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Steakhouse,2026-04-28,https://www.yelp.com/biz/big-desteakhouse-berkeley,"https://maps.google.com/?q=1046+Oak+St,Berkeley,CA",4.5,154,$500K-$1M,100+,Low,Northern CA
Barbara,Rivera,info@sandebbq.com,(510) 505-4211,San DeBBQ,173 First St,Berkeley,Alameda County,CA,95028,BBQ,,CA_Restaurant_Scraper,A,"Restaurant, BBQ, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: BBQ,2026-04-28,https://www.yelp.com/biz/san-debbq-berkeley,"https://maps.google.com/?q=173+First+St,Berkeley,CA",,,Under $500K,11-25,Low,Northern CA
Margaret,Lopez,info@bluedelsushi.com,(510) 483-4585,Blue DelSushi,8241 Hollywood Blvd,Berkeley,Alameda County,CA,91462,Sushi,,CA_Restaurant_Scraper,B,"Restaurant, Sushi, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Sushi,2026-04-28,https://www.yelp.com/biz/blue-delsushi-berkeley,"https://maps.google.com/?q=8241+Hollywood+Blvd,Berkeley,CA",,,Under $500K,51-100,Low,Northern CA
Roberto,Smith,,(510) 860-4109,Sanchez's Kitchen,8292 Jefferson St,Berkeley,Alameda County,CA,90929,Kitchen,,CA_Restaurant_Scraper,A,"Restaurant, Kitchen, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Kitchen,2026-04-28,https://www.yelp.com/biz/sanchezs-kitchen-berkeley,"https://maps.google.com/?q=8292+Jefferson+St,Berkeley,CA",,,Under $500K,26-50,Low,Northern CA
Paul,Rivera,info@bigbistro.com,(510) 366-4670,Big Bistro,9587 Elm St,Berkeley,Alameda County,CA,94960,Bistro,,CA_Restaurant_Scraper,C,"Restaurant, Bistro, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Bistro,2026-04-28,,"https://maps.google.com/?q=9587+Elm+St,Berkeley,CA",4.1,114,$5M+,11-25,High,Northern CA
Sarah,Jones,info@housedepizza.com,(510) 316-9296,House DePizza,754 Elm St,Berkeley,Alameda County,CA,96783,Pizza,,CA_Restaurant_Scraper,A,"Restaurant, Pizza, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Pizza,2026-04-28,https://www.yelp.com/biz/house-depizza-berkeley,"https://maps.google.com/?q=754+Elm+St,Berkeley,CA",3.7,223,Under $500K,1-10,Low,Northern CA
Patricia,Rodriguez,,(510) 970-6418,La DelCoffee,1056 Second St,Berkeley,Alameda County,CA,96777,Coffee,,CA_Restaurant_Scraper,B,"Restaurant, Coffee, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Coffee,2026-04-28,,"https://maps.google.com/?q=1056+Second+St,Berkeley,CA",3.6,488,$2.5M-$5M,100+,High,Northern CA
Carlos,Brown,info@garciasburger.com,(510) 783-6558,Garcia's Burger,9799 Third St,Berkeley,Alameda County,CA,90139,Burger,,CA_Restaurant_Scraper,B,"Restaurant, Burger, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Burger,2026-04-28,https://www.yelp.com/biz/garcias-burger-berkeley,"https://maps.google.com/?q=9799+Third+St,Berkeley,CA",4.9,279,$2.5M-$5M,11-25,High,Northern CA
Richard,Martinez,info@garciaseatery.com,(510) 407-4127,Garcia's Eatery,1845 Third St,Berkeley,Alameda County,CA,92462,Eatery,,CA_Restaurant_Scraper,B,"Restaurant, Eatery, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: Eatery,2026-04-28,https://www.yelp.com/biz/garcias-eatery-berkeley,"https://maps.google.com/?q=1845+Third+St,Berkeley,CA",4.2,284,$500K-$1M,11-25,Low,Northern CA
Maria,Flores,,(510) 259-3183,The DelBBQ,9220 Maple Ave,Berkeley,Alameda County,CA,96467,BBQ,,CA_Restaurant_Scraper,B,"Restaurant, BBQ, POS_Prospect, Berkeley",Auto-generated lead for PSDepot outreach. Type: BBQ,2026-04-28,https://www.yelp.com/biz/the-delbbq-berkeley,"https://maps.google.com/?q=9220+Maple+Ave,Berkeley,CA",3.2,211,$2.5M-$5M,11-25,High,Northern CA
